step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_mh370_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_mh370_2022-08-29_2023-05-25.csv,30.0,5.0,0.6569466853317865,,1.0,,no_rescale_insufficient_overlap
2,gt_mh370_2023-04-26_2024-01-20.csv,30.0,30.0,0.9540465438103394,6.0,0.16666666666666666,0.1831778204954461,overlap_ratio
3,gt_mh370_2023-12-22_2024-09-16.csv,30.0,30.0,0.9881383767932086,3.6000000000000005,0.27777777777777773,0.056658250114180526,overlap_ratio
4,gt_mh370_2024-08-18_2025-05-14.csv,30.0,30.0,0.9983485964220468,15.600000000000001,0.0641025641025641,0.10388853314068115,overlap_ratio
5,gt_mh370_2025-04-15_2026-01-09.csv,30.0,30.0,0.9981247384889056,20.400000000000002,0.04901960784313725,0.02156538796941096,overlap_ratio
6,gt_mh370_2025-12-11_2026-05-31.csv,30.0,30.0,0.9996428483454278,13.967836257309944,0.07159305003140044,0.026403633744702042,overlap_ratio
