step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_ethereum_price_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_ethereum_price_2022-08-29_2023-05-25.csv,30.0,30.0,0.9988158948978488,2.0,0.5,0.018816477026584878,overlap_ratio
2,gt_ethereum_price_2023-04-26_2024-01-20.csv,30.0,30.0,0.9952755261850648,2.2087114337568057,0.4527526705012326,0.0145712455122473,overlap_ratio
3,gt_ethereum_price_2023-12-22_2024-09-16.csv,30.0,30.0,0.9995483526223793,1.6565335753176043,0.6036702273349768,0.011636572589498398,overlap_ratio
4,gt_ethereum_price_2024-08-18_2025-05-14.csv,30.0,30.0,0.9924356984473931,1.753976726806875,0.5701329924830336,0.020640068926571203,overlap_ratio
5,gt_ethereum_price_2025-04-15_2026-01-09.csv,30.0,30.0,0.9990306128400689,1.1550578444825763,0.8657575071038658,0.021767966036559658,overlap_ratio
6,gt_ethereum_price_2025-12-11_2026-05-31.csv,30.0,30.0,0.9966604974855916,1.9453605801811813,0.5140435198429203,0.01361795462588208,overlap_ratio
