Time,andor
2024-03-30,2.1281188851158253
2024-03-31,2.2463477120667044
2024-04-01,1.8128420132468142
2024-04-02,1.4187459234105502
2024-04-03,1.5763843593450557
2024-04-04,1.497565141377803
2024-04-05,1.4581555323941766
2024-04-06,1.891661231214067
2024-04-07,2.009890058164946
2024-04-08,1.4581555323941766
2024-04-09,1.2611074874760446
2024-04-10,1.1428786605251655
2024-04-11,1.4581555323941766
2024-04-12,1.3793363144269237
2024-04-13,1.5369747503614293
2024-04-14,1.4187459234105502
2024-04-15,1.3793363144269237
2024-04-16,1.4581555323941766
2024-04-17,1.2216978784924182
2024-04-18,1.2611074874760446
2024-04-19,0.9852402245906599
2024-04-20,1.3399267054432975
2024-04-21,1.3793363144269237
2024-04-22,1.2611074874760446
2024-04-23,1.0640594425579126
2024-04-24,1.1428786605251655
2024-04-25,1.2611074874760446
2024-04-26,1.0246498335742862
2024-04-27,1.3399267054432975
2024-04-28,1.6157939683286822
2024-04-29,1.4581555323941766
2024-04-30,1.5763843593450557
2024-05-01,1.5763843593450557
2024-05-02,1.7734324042631877
2024-05-03,1.6157939683286822
2024-05-04,2.6404438019029683
2024-05-05,3.9409608983626394
2024-05-06,2.2463477120667044
2024-05-07,1.7340227952795613
2024-05-08,1.4581555323941766
2024-05-09,1.5763843593450557
2024-05-10,1.6552035773123086
2024-05-11,1.497565141377803
2024-05-12,1.8522516222304406
2024-05-13,1.8128420132468142
2024-05-14,1.497565141377803
2024-05-15,1.4581555323941766
2024-05-16,1.3793363144269237
2024-05-17,1.5763843593450557
2024-05-18,1.9704804491813197
2024-05-19,2.009890058164946
2024-05-20,1.7734324042631877
2024-05-21,1.891661231214067
2024-05-22,1.4581555323941766
2024-05-23,1.6157939683286822
2024-05-24,1.497565141377803
2024-05-25,1.6552035773123086
2024-05-26,1.9704804491813197
2024-05-27,2.1675284940994515
2024-05-28,1.7340227952795613
2024-05-29,1.5763843593450557
2024-05-30,1.5763843593450557
2024-05-31,1.497565141377803
2024-06-01,1.8522516222304406
2024-06-02,2.088709276132199
2024-06-03,1.7734324042631877
2024-06-04,2.0492996671485724
2024-06-05,2.4433957569848364
2024-06-06,2.482805365968463
2024-06-07,2.206938103083078
2024-06-08,3.1527687186901114
2024-06-09,2.876901455804727
2024-06-10,2.679853410886595
2024-06-11,2.2463477120667044
2024-06-12,2.679853410886595
2024-06-13,2.7192630198702212
2024-06-14,2.40398614800121
2024-06-15,2.4433957569848364
2024-06-16,2.7586726288538475
2024-06-17,2.5222149749520892
2024-06-18,2.0492996671485724
2024-06-19,2.1281188851158253
2024-06-20,1.891661231214067
2024-06-21,1.9310708401976933
2024-06-22,1.891661231214067
2024-06-23,2.4433957569848364
2024-06-24,2.0492996671485724
2024-06-25,2.2463477120667044
2024-06-26,2.3645765390175835
2024-06-27,1.891661231214067
2024-06-28,1.7340227952795613
2024-06-29,1.9704804491813197
2024-06-30,1.891661231214067
2024-07-01,1.5763843593450557
2024-07-02,1.4581555323941766
2024-07-03,1.694613186295935
2024-07-04,2.1675284940994515
2024-07-05,1.8128420132468142
2024-07-06,1.9704804491813197
2024-07-07,2.3251669300339572
2024-07-08,1.7734324042631877
2024-07-09,1.8128420132468142
2024-07-10,1.8128420132468142
2024-07-11,1.694613186295935
2024-07-12,1.694613186295935
2024-07-13,2.0492996671485724
2024-07-14,1.8128420132468142
2024-07-15,1.1428786605251655
2024-07-16,1.5369747503614293
2024-07-17,2.1281188851158253
2024-07-18,2.2463477120667044
2024-07-19,2.009890058164946
2024-07-20,1.7340227952795613
2024-07-21,1.7734324042631877
2024-07-22,1.6552035773123086
2024-07-23,1.8522516222304406
2024-07-24,1.694613186295935
2024-07-25,1.3399267054432975
2024-07-26,1.4581555323941766
2024-07-27,1.6552035773123086
2024-07-28,1.7734324042631877
2024-07-29,1.3793363144269237
2024-07-30,1.497565141377803
2024-07-31,1.4581555323941766
2024-08-01,1.1822882695087917
2024-08-02,1.103469051541539
2024-08-03,1.6157939683286822
2024-08-04,1.6552035773123086
2024-08-05,1.2216978784924182
2024-08-06,1.0246498335742862
2024-08-07,1.5369747503614293
2024-08-08,1.103469051541539
2024-08-09,1.0246498335742862
2024-08-10,3.2709975456409905
2024-08-11,3.6256840264936283
2024-08-12,3.1527687186901114
2024-08-13,2.601034192919342
2024-08-14,1.8522516222304406
2024-08-15,1.6552035773123086
2024-08-16,1.7734324042631877
2024-08-17,2.0492996671485724
2024-08-18,2.655070048536067
2024-08-19,1.9014120623027995
2024-08-20,2.891527702437825
2024-08-21,1.980231280270052
2024-08-22,1.7437736263682937
2024-08-23,1.6846592128928541
2024-08-24,2.694479657519693
2024-08-25,2.0196408892536786
2024-08-26,1.7437736263682937
2024-08-27,1.8422976488273597
2024-08-28,1.8225928443355466
2024-08-29,1.8422976488273597
2024-08-30,1.7043640173846675
2024-08-31,1.7240688218764806
2024-09-01,1.9211168667946126
2024-09-02,1.9211168667946126
2024-09-03,1.1477540760695317
2024-09-04,1.1674588805613448
2024-09-05,1.0492300536104657
2024-09-06,1.7437736263682937
2024-09-07,1.8028880398437335
2024-09-08,1.8028880398437335
2024-09-09,1.1674588805613448
2024-09-10,1.1280492715777184
2024-09-11,1.0295252491186524
2024-09-12,1.088639662594092
2024-09-13,0.990115640135026
2024-09-14,1.0689348581022788
2024-09-15,1.1674588805613448
2024-09-16,1.6846592128928541
2024-09-17,0.9555814466957658
2024-09-18,1.9111628933915317
2024-09-19,0.9555814466957658
2024-09-20,0.9555814466957658
2024-09-21,0.9555814466957658
2024-09-22,1.9111628933915317
2024-09-23,0.9555814466957658
2024-09-24,0.9555814466957658
2024-09-25,0.9555814466957658
2024-09-26,1.9111628933915317
2024-09-27,0.9555814466957658
2024-09-28,0.9555814466957658
2024-09-29,0.9555814466957658
2024-09-30,0.9555814466957658
2024-10-01,0.9555814466957658
2024-10-02,0.9555814466957658
2024-10-03,0.9555814466957658
2024-10-04,0.9555814466957658
2024-10-05,0.9555814466957658
2024-10-06,0.9555814466957658
2024-10-07,0.9555814466957658
2024-10-08,0.9555814466957658
2024-10-09,0.9555814466957658
2024-10-10,0.9555814466957658
2024-10-11,0.9555814466957658
2024-10-12,0.9555814466957658
2024-10-13,0.9555814466957658
2024-10-14,0.9555814466957658
2024-10-15,0.9555814466957658
2024-10-16,0.9555814466957658
2024-10-17,0.9555814466957658
2024-10-18,0.9555814466957658
2024-10-19,1.9111628933915317
2024-10-20,0.9555814466957658
2024-10-21,0.9555814466957658
2024-10-22,0.9555814466957658
2024-10-23,0.9555814466957658
2024-10-24,0.9555814466957658
2024-10-25,0.9555814466957658
2024-10-26,0.9555814466957658
