date,end_period_ts,ticker,price_close,price_open,price_high,price_low,price_mean,yes_bid_close,yes_ask_close,yes_mid_close,volume,open_interest
2024-09-20,1726804800,FED-25JUN-T3.50,,,,,,0.54,0.75,0.645,0.0,0.0
2024-09-21,1726891200,FED-25JUN-T3.50,,,,,,0.45,0.65,0.55,0.0,0.0
2024-09-26,1727323200,FED-25JUN-T3.50,,,,,,0.0,1.0,0.5,0.0,0.0
2024-10-02,1727841600,FED-25JUN-T3.50,,,,,,0.52,0.67,0.595,0.0,0.0
2024-10-03,1727928000,FED-25JUN-T3.50,,,,,,0.45,0.6,0.525,0.0,0.0
2024-10-04,1728014400,FED-25JUN-T3.50,,,,,,0.46,0.62,0.54,0.0,0.0
2024-10-05,1728100800,FED-25JUN-T3.50,,,,,,0.46,0.57,0.515,0.0,0.0
2024-10-06,1728187200,FED-25JUN-T3.50,,,,,,0.52,0.62,0.5700000000000001,0.0,0.0
2024-10-07,1728273600,FED-25JUN-T3.50,,,,,,0.51,0.62,0.565,0.0,0.0
2024-10-08,1728360000,FED-25JUN-T3.50,,,,,,0.56,0.67,0.615,0.0,0.0
2024-10-11,1728619200,FED-25JUN-T3.50,,,,,,0.62,0.82,0.72,0.0,0.0
2024-10-15,1728964800,FED-25JUN-T3.50,,,,,,0.63,0.83,0.73,0.0,0.0
2024-10-16,1729051200,FED-25JUN-T3.50,,,,,,0.63,0.84,0.735,0.0,0.0
2024-10-17,1729137600,FED-25JUN-T3.50,,,,,,0.64,0.84,0.74,0.0,0.0
2024-10-19,1729310400,FED-25JUN-T3.50,,,,,,0.63,0.84,0.735,0.0,0.0
2024-10-22,1729569600,FED-25JUN-T3.50,,,,,,0.64,0.84,0.74,0.0,0.0
2024-10-23,1729656000,FED-25JUN-T3.50,,,,,,0.64,0.84,0.74,0.0,0.0
2024-10-25,1729828800,FED-25JUN-T3.50,,,,,,0.64,0.84,0.74,0.0,0.0
2024-11-07,1730955600,FED-25JUN-T3.50,,,,,,0.01,0.99,0.5,0.0,0.0
2024-11-08,1731042000,FED-25JUN-T3.50,,,,,,0.49,0.99,0.74,0.0,0.0
2024-11-09,1731128400,FED-25JUN-T3.50,,,,,,0.48,0.99,0.735,0.0,0.0
2024-11-10,1731214800,FED-25JUN-T3.50,,,,,,0.49,0.99,0.74,0.0,0.0
2024-11-11,1731301200,FED-25JUN-T3.50,,,,,,0.48,0.98,0.73,0.0,0.0
2024-11-12,1731387600,FED-25JUN-T3.50,,,,,,0.48,0.99,0.735,0.0,0.0
2024-11-13,1731474000,FED-25JUN-T3.50,,,,,,0.47,0.97,0.72,0.0,0.0
2024-11-14,1731560400,FED-25JUN-T3.50,,,,,,0.01,0.99,0.5,0.0,0.0
2024-11-15,1731646800,FED-25JUN-T3.50,,,,,,0.01,0.99,0.5,0.0,0.0
2024-11-16,1731733200,FED-25JUN-T3.50,,,,,,0.0,1.0,0.5,0.0,0.0
2024-11-17,1731819600,FED-25JUN-T3.50,,,,,,0.79,0.94,0.865,0.0,0.0
2024-11-20,1732078800,FED-25JUN-T3.50,,,,,,0.78,0.93,0.855,0.0,0.0
2024-11-22,1732251600,FED-25JUN-T3.50,,,,,,0.82,0.89,0.855,0.0,0.0
2024-11-26,1732597200,FED-25JUN-T3.50,,,,,,0.79,0.86,0.825,0.0,0.0
2024-11-27,1732683600,FED-25JUN-T3.50,,,,,,0.77,0.83,0.8,0.0,0.0
2024-12-06,1733461200,FED-25JUN-T3.50,,,,,,0.72,0.78,0.75,0.0,0.0
2024-12-07,1733547600,FED-25JUN-T3.50,,,,,,0.73,0.84,0.7849999999999999,0.0,0.0
2024-12-12,1733979600,FED-25JUN-T3.50,,,,,,0.0,1.0,0.5,0.0,0.0
2024-12-19,1734584400,FED-25JUN-T3.50,,,,,,0.88,0.97,0.925,0.0,0.0
2024-12-20,1734670800,FED-25JUN-T3.50,,,,,,0.89,0.98,0.935,0.0,0.0
2025-01-05,1736053200,FED-25JUN-T3.50,,,,,,0.89,0.92,0.905,0.0,0.0
2025-01-10,1736485200,FED-25JUN-T3.50,,,,,,0.89,0.92,0.905,0.0,0.0
2025-01-11,1736571600,FED-25JUN-T3.50,0.95,0.95,0.95,0.95,0.95,0.89,0.97,0.9299999999999999,2610.0,2610.0
2025-01-14,1736830800,FED-25JUN-T3.50,,,,,,0.89,1.0,0.9450000000000001,0.0,2610.0
2025-01-15,1736917200,FED-25JUN-T3.50,0.97,0.97,0.97,0.97,0.97,0.92,0.99,0.9550000000000001,6000.0,8610.0
2025-01-16,1737003600,FED-25JUN-T3.50,,,,,,0.92,1.0,0.96,0.0,8610.0
2025-01-18,1737176400,FED-25JUN-T3.50,,,,,,0.92,1.0,0.96,0.0,8610.0
2025-01-19,1737262800,FED-25JUN-T3.50,,,,,,0.92,0.96,0.94,0.0,8610.0
2025-01-22,1737522000,FED-25JUN-T3.50,0.96,0.96,0.96,0.96,0.96,0.92,0.98,0.95,1920.0,10530.0
2025-01-28,1738040400,FED-25JUN-T3.50,,,,,,0.92,0.98,0.95,0.0,10530.0
2025-01-30,1738213200,FED-25JUN-T3.50,,,,,,0.92,0.98,0.95,0.0,10530.0
2025-02-02,1738472400,FED-25JUN-T3.50,0.92,0.92,0.92,0.92,0.92,0.92,1.0,0.96,23.0,10553.0
2025-02-13,1739422800,FED-25JUN-T3.50,,,,,,0.93,1.0,0.9650000000000001,0.0,10553.0
2025-02-14,1739509200,FED-25JUN-T3.50,,,,,,0.92,1.0,0.96,0.0,10553.0
2025-02-21,1740114000,FED-25JUN-T3.50,,,,,,0.95,1.0,0.975,0.0,10553.0
2025-03-04,1741064400,FED-25JUN-T3.50,0.92,0.95,0.95,0.92,0.9276,0.83,0.92,0.875,787.0,11340.0
2025-03-05,1741150800,FED-25JUN-T3.50,,,,,,0.83,0.92,0.875,0.0,11340.0
2025-03-06,1741237200,FED-25JUN-T3.50,0.92,0.92,0.92,0.92,0.92,0.83,0.92,0.875,20.0,11360.0
2025-03-07,1741323600,FED-25JUN-T3.50,,,,,,0.84,0.92,0.88,0.0,11360.0
2025-03-08,1741410000,FED-25JUN-T3.50,,,,,,0.83,0.93,0.88,0.0,11360.0
2025-03-09,1741496400,FED-25JUN-T3.50,,,,,,0.84,0.92,0.88,0.0,11360.0
2025-03-10,1741582800,FED-25JUN-T3.50,,,,,,0.88,0.96,0.9199999999999999,0.0,11360.0
2025-03-11,1741665600,FED-25JUN-T3.50,,,,,,0.88,0.96,0.9199999999999999,0.0,11360.0
2025-03-12,1741752000,FED-25JUN-T3.50,,,,,,0.89,0.97,0.9299999999999999,0.0,11360.0
2025-03-13,1741838400,FED-25JUN-T3.50,,,,,,0.84,0.98,0.9099999999999999,0.0,11360.0
2025-03-14,1741924800,FED-25JUN-T3.50,,,,,,0.84,0.98,0.9099999999999999,0.0,11360.0
2025-03-15,1742011200,FED-25JUN-T3.50,,,,,,0.89,0.97,0.9299999999999999,0.0,11360.0
2025-03-16,1742097600,FED-25JUN-T3.50,,,,,,0.89,0.97,0.9299999999999999,0.0,11360.0
2025-03-17,1742184000,FED-25JUN-T3.50,,,,,,0.89,0.97,0.9299999999999999,0.0,11360.0
2025-03-18,1742270400,FED-25JUN-T3.50,,,,,,0.89,0.97,0.9299999999999999,0.0,11360.0
2025-03-19,1742356800,FED-25JUN-T3.50,,,,,,0.9,0.99,0.9450000000000001,0.0,11360.0
2025-03-20,1742443200,FED-25JUN-T3.50,,,,,,0.91,0.97,0.94,0.0,11360.0
2025-03-21,1742529600,FED-25JUN-T3.50,,,,,,0.91,0.97,0.94,0.0,11360.0
2025-03-22,1742616000,FED-25JUN-T3.50,,,,,,0.91,0.97,0.94,0.0,11360.0
2025-03-23,1742702400,FED-25JUN-T3.50,,,,,,0.91,0.97,0.94,0.0,11360.0
2025-03-24,1742788800,FED-25JUN-T3.50,,,,,,0.91,0.97,0.94,0.0,11360.0
2025-03-25,1742875200,FED-25JUN-T3.50,,,,,,0.91,0.97,0.94,0.0,11360.0
2025-03-26,1742961600,FED-25JUN-T3.50,,,,,,0.93,0.98,0.9550000000000001,0.0,11360.0
2025-03-27,1743048000,FED-25JUN-T3.50,,,,,,0.93,0.99,0.96,0.0,11360.0
2025-03-28,1743134400,FED-25JUN-T3.50,,,,,,0.94,0.99,0.965,0.0,11360.0
2025-03-29,1743220800,FED-25JUN-T3.50,,,,,,0.94,0.99,0.965,0.0,11360.0
2025-04-01,1743480000,FED-25JUN-T3.50,,,,,,0.94,0.99,0.965,0.0,11360.0
2025-04-02,1743566400,FED-25JUN-T3.50,0.96,0.94,0.96,0.94,0.955,0.94,0.97,0.955,6000.0,17360.0
2025-04-04,1743739200,FED-25JUN-T3.50,,,,,,0.94,0.98,0.96,0.0,17360.0
2025-04-05,1743825600,FED-25JUN-T3.50,0.94,0.94,0.94,0.94,0.94,0.94,0.96,0.95,1379.0,18739.0
2025-04-06,1743912000,FED-25JUN-T3.50,,,,,,0.94,0.96,0.95,0.0,18739.0
2025-04-08,1744084800,FED-25JUN-T3.50,,,,,,0.87,0.97,0.9199999999999999,0.0,18739.0
2025-04-09,1744171200,FED-25JUN-T3.50,,,,,,0.87,0.97,0.9199999999999999,0.0,18739.0
2025-04-10,1744257600,FED-25JUN-T3.50,,,,,,0.84,0.96,0.8999999999999999,0.0,18739.0
2025-04-11,1744344000,FED-25JUN-T3.50,,,,,,0.85,0.98,0.915,0.0,18739.0
2025-04-12,1744430400,FED-25JUN-T3.50,,,,,,0.85,0.98,0.915,0.0,18739.0
2025-04-13,1744516800,FED-25JUN-T3.50,,,,,,0.84,0.99,0.915,0.0,18739.0
2025-04-14,1744603200,FED-25JUN-T3.50,,,,,,0.85,0.97,0.9099999999999999,0.0,18739.0
2025-04-15,1744689600,FED-25JUN-T3.50,,,,,,0.85,0.97,0.9099999999999999,0.0,18739.0
2025-04-16,1744776000,FED-25JUN-T3.50,,,,,,0.86,0.97,0.915,0.0,18739.0
2025-04-17,1744862400,FED-25JUN-T3.50,,,,,,0.85,0.98,0.915,0.0,18739.0
2025-04-18,1744948800,FED-25JUN-T3.50,,,,,,0.87,0.98,0.925,0.0,18739.0
2025-04-19,1745035200,FED-25JUN-T3.50,,,,,,0.88,0.98,0.9299999999999999,0.0,18739.0
2025-04-20,1745121600,FED-25JUN-T3.50,,,,,,0.89,0.98,0.935,0.0,18739.0
2025-04-21,1745208000,FED-25JUN-T3.50,,,,,,0.88,0.99,0.935,0.0,18739.0
2025-04-22,1745294400,FED-25JUN-T3.50,,,,,,0.9,0.99,0.9450000000000001,0.0,18739.0
2025-04-23,1745380800,FED-25JUN-T3.50,,,,,,0.89,0.97,0.9299999999999999,0.0,18739.0
2025-04-24,1745467200,FED-25JUN-T3.50,,,,,,0.88,0.98,0.9299999999999999,0.0,18739.0
2025-04-25,1745553600,FED-25JUN-T3.50,,,,,,0.91,0.98,0.9450000000000001,0.0,18739.0
2025-04-27,1745726400,FED-25JUN-T3.50,,,,,,0.92,0.99,0.9550000000000001,0.0,18739.0
2025-04-28,1745812800,FED-25JUN-T3.50,,,,,,0.92,0.99,0.9550000000000001,0.0,18739.0
2025-04-29,1745899200,FED-25JUN-T3.50,,,,,,0.92,0.99,0.9550000000000001,0.0,18739.0
2025-04-30,1745985600,FED-25JUN-T3.50,,,,,,0.91,0.99,0.95,0.0,18739.0
2025-05-01,1746072000,FED-25JUN-T3.50,,,,,,0.91,0.99,0.95,0.0,18739.0
2025-05-02,1746158400,FED-25JUN-T3.50,,,,,,0.94,0.99,0.965,0.0,18739.0
2025-05-03,1746244800,FED-25JUN-T3.50,,,,,,0.96,0.99,0.975,0.0,18739.0
2025-05-04,1746331200,FED-25JUN-T3.50,,,,,,0.95,0.99,0.97,0.0,18739.0
2025-05-05,1746417600,FED-25JUN-T3.50,,,,,,0.95,0.99,0.97,0.0,18739.0
2025-05-06,1746504000,FED-25JUN-T3.50,,,,,,0.95,0.99,0.97,0.0,18739.0
2025-05-07,1746590400,FED-25JUN-T3.50,,,,,,0.95,0.99,0.97,0.0,18739.0
2025-05-08,1746676800,FED-25JUN-T3.50,0.97,0.97,0.97,0.97,0.97,0.98,0.99,0.985,9.0,18748.0
2025-05-09,1746763200,FED-25JUN-T3.50,0.98,0.98,0.98,0.98,0.98,0.98,0.99,0.985,58.0,18806.0
2025-05-10,1746849600,FED-25JUN-T3.50,,,,,,0.98,0.99,0.985,0.0,18806.0
2025-05-11,1746936000,FED-25JUN-T3.50,,,,,,0.98,0.99,0.985,0.0,18806.0
2025-05-12,1747022400,FED-25JUN-T3.50,0.99,0.99,0.99,0.99,0.99,0.98,0.99,0.985,1000.0,19506.0
2025-05-13,1747108800,FED-25JUN-T3.50,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.995,50.0,19506.0
2025-05-14,1747195200,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19506.0
2025-05-15,1747281600,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19506.0
2025-05-16,1747368000,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19506.0
2025-05-17,1747454400,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19506.0
2025-05-18,1747540800,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19506.0
2025-05-19,1747627200,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19506.0
2025-05-20,1747713600,FED-25JUN-T3.50,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.995,4.0,19506.0
2025-05-21,1747800000,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19506.0
2025-05-22,1747886400,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19506.0
2025-05-23,1747972800,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19506.0
2025-05-24,1748059200,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19506.0
2025-05-25,1748145600,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19506.0
2025-05-26,1748232000,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19506.0
2025-05-27,1748318400,FED-25JUN-T3.50,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.995,100.0,19506.0
2025-05-28,1748404800,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19506.0
2025-05-29,1748491200,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19506.0
2025-05-30,1748577600,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19506.0
2025-05-31,1748664000,FED-25JUN-T3.50,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.995,1901.0,19061.0
2025-06-01,1748750400,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19061.0
2025-06-02,1748836800,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19061.0
2025-06-03,1748923200,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19061.0
2025-06-04,1749009600,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19061.0
2025-06-05,1749096000,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19061.0
2025-06-06,1749182400,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19061.0
2025-06-07,1749268800,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19061.0
2025-06-08,1749355200,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19061.0
2025-06-09,1749441600,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19061.0
2025-06-10,1749528000,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19061.0
2025-06-11,1749614400,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19061.0
2025-06-12,1749700800,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19061.0
2025-06-13,1749787200,FED-25JUN-T3.50,0.99,0.99,0.99,0.99,0.99,0.99,1.0,0.995,900.0,19961.0
2025-06-14,1749873600,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19961.0
2025-06-15,1749960000,FED-25JUN-T3.50,,,,,,0.99,1.0,0.995,0.0,19961.0
