date,end_period_ts,ticker,price_close,price_open,price_high,price_low,price_mean,yes_bid_close,yes_ask_close,yes_mid_close,volume,open_interest
2024-01-01,1704085200,FED-24DEC-T4.25,,,,,,0.46,0.52,0.49,0.0,4374.0
2024-01-02,1704171600,FED-24DEC-T4.25,0.52,0.52,0.52,0.52,0.52,0.43,0.5,0.46499999999999997,185.0,4374.0
2024-01-03,1704258000,FED-24DEC-T4.25,,,,,,0.42,0.48,0.44999999999999996,0.0,4374.0
2024-01-04,1704344400,FED-24DEC-T4.25,,,,,,0.46,0.54,0.5,0.0,4374.0
2024-01-05,1704430800,FED-24DEC-T4.25,,,,,,0.47,0.55,0.51,0.0,4374.0
2024-01-06,1704517200,FED-24DEC-T4.25,0.59,0.55,0.62,0.55,0.5797,0.49,0.54,0.515,737.0,3638.0
2024-01-08,1704690000,FED-24DEC-T4.25,,,,,,0.51,0.55,0.53,0.0,3638.0
2024-01-09,1704776400,FED-24DEC-T4.25,,,,,,0.56,0.65,0.605,0.0,3638.0
2024-01-10,1704862800,FED-24DEC-T4.25,,,,,,0.55,0.61,0.5800000000000001,0.0,3638.0
2024-01-11,1704949200,FED-24DEC-T4.25,,,,,,0.55,0.6,0.575,0.0,3638.0
2024-01-12,1705035600,FED-24DEC-T4.25,,,,,,0.56,0.61,0.585,0.0,3638.0
2024-01-13,1705122000,FED-24DEC-T4.25,0.47,0.48,0.48,0.47,0.4771,0.46,0.51,0.485,2240.0,5878.0
2024-01-14,1705208400,FED-24DEC-T4.25,,,,,,0.47,0.51,0.49,0.0,5878.0
2024-01-15,1705294800,FED-24DEC-T4.25,,,,,,0.48,0.52,0.5,0.0,5878.0
2024-01-16,1705381200,FED-24DEC-T4.25,,,,,,0.47,0.51,0.49,0.0,5878.0
2024-01-17,1705467600,FED-24DEC-T4.25,,,,,,0.52,0.57,0.5449999999999999,0.0,5878.0
2024-01-18,1705554000,FED-24DEC-T4.25,,,,,,0.56,0.61,0.585,0.0,5878.0
2024-01-19,1705640400,FED-24DEC-T4.25,,,,,,0.57,0.63,0.6,0.0,5878.0
2024-01-20,1705726800,FED-24DEC-T4.25,,,,,,0.57,0.63,0.6,0.0,5878.0
2024-01-21,1705813200,FED-24DEC-T4.25,,,,,,0.56,0.63,0.595,0.0,5878.0
2024-01-23,1705986000,FED-24DEC-T4.25,,,,,,0.59,0.64,0.615,0.0,5878.0
2024-01-24,1706072400,FED-24DEC-T4.25,,,,,,0.59,0.65,0.62,0.0,5878.0
2024-01-25,1706158800,FED-24DEC-T4.25,,,,,,0.56,0.63,0.595,0.0,5878.0
2024-01-26,1706245200,FED-24DEC-T4.25,,,,,,0.55,0.61,0.5800000000000001,0.0,5878.0
2024-01-27,1706331600,FED-24DEC-T4.25,,,,,,0.56,0.62,0.5900000000000001,0.0,5878.0
2024-01-28,1706418000,FED-24DEC-T4.25,,,,,,0.56,0.62,0.5900000000000001,0.0,5878.0
2024-01-29,1706504400,FED-24DEC-T4.25,,,,,,0.56,0.62,0.5900000000000001,0.0,5878.0
2024-01-30,1706590800,FED-24DEC-T4.25,,,,,,0.56,0.61,0.585,0.0,5878.0
2024-01-31,1706677200,FED-24DEC-T4.25,,,,,,0.57,0.63,0.6,0.0,5878.0
2024-02-01,1706763600,FED-24DEC-T4.25,0.56,0.56,0.56,0.56,0.56,0.59,0.65,0.62,1480.0,4398.0
2024-02-02,1706850000,FED-24DEC-T4.25,,,,,,0.6,0.65,0.625,0.0,4398.0
2024-02-03,1706936400,FED-24DEC-T4.25,,,,,,0.59,0.69,0.6399999999999999,0.0,4398.0
2024-02-06,1707195600,FED-24DEC-T4.25,,,,,,0.57,0.67,0.62,0.0,4398.0
2024-02-07,1707282000,FED-24DEC-T4.25,,,,,,0.56,0.65,0.605,0.0,4398.0
2024-02-08,1707368400,FED-24DEC-T4.25,,,,,,0.56,0.68,0.6200000000000001,0.0,4398.0
2024-02-09,1707454800,FED-24DEC-T4.25,,,,,,0.59,0.68,0.635,0.0,4398.0
2024-02-10,1707541200,FED-24DEC-T4.25,,,,,,0.59,0.65,0.62,0.0,4398.0
2024-02-11,1707627600,FED-24DEC-T4.25,,,,,,0.59,0.65,0.62,0.0,4398.0
2024-02-12,1707714000,FED-24DEC-T4.25,,,,,,0.59,0.65,0.62,0.0,4398.0
2024-02-13,1707800400,FED-24DEC-T4.25,,,,,,0.59,0.65,0.62,0.0,4398.0
2024-02-14,1707886800,FED-24DEC-T4.25,0.75,0.77,0.77,0.75,0.7618,0.69,0.76,0.725,1370.0,3608.0
2024-02-15,1707973200,FED-24DEC-T4.25,,,,,,0.68,0.74,0.71,0.0,3608.0
2024-02-16,1708059600,FED-24DEC-T4.25,,,,,,0.67,0.73,0.7,0.0,3608.0
2024-02-17,1708146000,FED-24DEC-T4.25,,,,,,0.7,0.77,0.735,0.0,3608.0
