date,end_period_ts,ticker,price_close,price_open,price_high,price_low,price_mean,yes_bid_close,yes_ask_close,yes_mid_close,volume,open_interest
2024-01-01,1704085200,FED-24JUL-T4.50,,,,,,0.61,0.65,0.63,0.0,2168.0
2024-01-02,1704171600,FED-24JUL-T4.50,,,,,,0.56,0.63,0.595,0.0,2168.0
2024-01-03,1704258000,FED-24JUL-T4.50,,,,,,0.57,0.61,0.59,0.0,2168.0
2024-01-04,1704344400,FED-24JUL-T4.50,0.61,0.61,0.61,0.61,0.61,0.59,0.65,0.62,500.0,1668.0
2024-01-05,1704430800,FED-24JUL-T4.50,,,,,,0.6,0.65,0.625,0.0,1668.0
2024-01-06,1704517200,FED-24JUL-T4.50,0.58,0.65,0.65,0.58,0.6383,0.56,0.58,0.5700000000000001,600.0,1368.0
2024-01-07,1704603600,FED-24JUL-T4.50,0.58,0.58,0.58,0.58,0.58,0.57,0.58,0.575,10.0,1368.0
2024-01-08,1704690000,FED-24JUL-T4.50,0.58,0.58,0.58,0.58,0.58,0.57,0.58,0.575,167.0,1368.0
2024-01-09,1704776400,FED-24JUL-T4.50,0.65,0.58,0.65,0.58,0.6024,0.64,0.73,0.685,391.0,1004.0
2024-01-10,1704862800,FED-24JUL-T4.50,0.73,0.73,0.73,0.73,0.73,0.63,0.69,0.6599999999999999,110.0,1014.0
2024-01-11,1704949200,FED-24JUL-T4.50,,,,,,0.63,0.68,0.655,0.0,1014.0
2024-01-12,1705035600,FED-24JUL-T4.50,,,,,,0.64,0.69,0.665,0.0,1014.0
2024-01-13,1705122000,FED-24JUL-T4.50,0.52,0.53,0.53,0.52,0.524,0.55,0.57,0.56,167.0,1014.0
2024-01-14,1705208400,FED-24JUL-T4.50,,,,,,0.55,0.59,0.5700000000000001,0.0,1014.0
2024-01-15,1705294800,FED-24JUL-T4.50,0.6,0.6,0.6,0.6,0.6,0.56,0.61,0.585,200.0,1020.0
2024-01-16,1705381200,FED-24JUL-T4.50,,,,,,0.55,0.6,0.575,0.0,1020.0
2024-01-17,1705467600,FED-24JUL-T4.50,,,,,,0.61,0.66,0.635,0.0,1020.0
2024-01-18,1705554000,FED-24JUL-T4.50,,,,,,0.65,0.7,0.675,0.0,1020.0
2024-01-19,1705640400,FED-24JUL-T4.50,,,,,,0.68,0.72,0.7,0.0,1020.0
2024-01-20,1705726800,FED-24JUL-T4.50,,,,,,0.68,0.73,0.7050000000000001,0.0,1020.0
2024-01-21,1705813200,FED-24JUL-T4.50,,,,,,0.68,0.72,0.7,0.0,1020.0
2024-01-22,1705899600,FED-24JUL-T4.50,0.72,0.72,0.72,0.72,0.72,0.68,0.72,0.7,15.0,1035.0
2024-01-23,1705986000,FED-24JUL-T4.50,,,,,,0.69,0.74,0.715,0.0,1035.0
2024-01-24,1706072400,FED-24JUL-T4.50,,,,,,0.69,0.74,0.715,0.0,1035.0
2024-01-25,1706158800,FED-24JUL-T4.50,,,,,,0.68,0.73,0.7050000000000001,0.0,1035.0
2024-01-26,1706245200,FED-24JUL-T4.50,,,,,,0.64,0.69,0.665,0.0,1035.0
2024-01-27,1706331600,FED-24JUL-T4.50,0.7,0.7,0.7,0.7,0.7,0.64,0.69,0.665,100.0,1135.0
2024-01-28,1706418000,FED-24JUL-T4.50,,,,,,0.64,0.7,0.6699999999999999,0.0,1135.0
2024-01-29,1706504400,FED-24JUL-T4.50,,,,,,0.64,0.69,0.665,0.0,1135.0
2024-01-30,1706590800,FED-24JUL-T4.50,,,,,,0.63,0.68,0.655,0.0,1135.0
2024-01-31,1706677200,FED-24JUL-T4.50,,,,,,0.65,0.72,0.685,0.0,1135.0
2024-02-01,1706763600,FED-24JUL-T4.50,0.76,0.6,0.78,0.6,0.7136,0.67,0.73,0.7,1326.0,2001.0
2024-02-02,1706850000,FED-24JUL-T4.50,,,,,,0.68,0.74,0.71,0.0,2001.0
2024-02-03,1706936400,FED-24JUL-T4.50,,,,,,0.68,0.8,0.74,0.0,2001.0
2024-02-06,1707195600,FED-24JUL-T4.50,,,,,,0.68,0.79,0.7350000000000001,0.0,2001.0
2024-02-07,1707282000,FED-24JUL-T4.50,,,,,,0.71,0.8,0.755,0.0,2001.0
2024-02-09,1707454800,FED-24JUL-T4.50,,,,,,0.72,0.79,0.755,0.0,2001.0
2024-02-10,1707541200,FED-24JUL-T4.50,,,,,,0.73,0.79,0.76,0.0,2001.0
2024-02-11,1707627600,FED-24JUL-T4.50,,,,,,0.72,0.79,0.755,0.0,2001.0
2024-02-12,1707714000,FED-24JUL-T4.50,,,,,,0.72,0.79,0.755,0.0,2001.0
2024-02-13,1707800400,FED-24JUL-T4.50,,,,,,0.73,0.77,0.75,0.0,2001.0
2024-02-14,1707886800,FED-24JUL-T4.50,0.89,0.89,0.89,0.87,0.8879,0.89,0.93,0.91,1120.0,2382.0
2024-02-15,1707973200,FED-24JUL-T4.50,,,,,,0.87,0.93,0.9,0.0,2382.0
2024-02-16,1708059600,FED-24JUL-T4.50,,,,,,0.86,0.93,0.895,0.0,2382.0
2024-02-17,1708146000,FED-24JUL-T4.50,,,,,,0.88,0.93,0.905,0.0,2382.0
2024-02-18,1708232400,FED-24JUL-T4.50,,,,,,0.88,0.93,0.905,0.0,2382.0
2024-02-19,1708318800,FED-24JUL-T4.50,,,,,,0.88,0.93,0.905,0.0,2382.0
2024-02-20,1708405200,FED-24JUL-T4.50,0.88,0.88,0.88,0.88,0.88,0.89,0.91,0.9,506.0,1876.0
2024-02-21,1708491600,FED-24JUL-T4.50,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.895,400.0,1876.0
2024-02-23,1708664400,FED-24JUL-T4.50,0.9,0.9,0.9,0.9,0.9,0.89,0.92,0.905,200.0,1886.0
2024-02-26,1708923600,FED-24JUL-T4.50,,,,,,0.89,0.9,0.895,0.0,1886.0
2024-02-27,1709010000,FED-24JUL-T4.50,0.9,0.9,0.9,0.9,0.9,0.9,0.91,0.905,200.0,1886.0
2024-02-28,1709096400,FED-24JUL-T4.50,0.91,0.91,0.91,0.91,0.91,0.9,0.92,0.91,10.0,1886.0
2024-02-29,1709182800,FED-24JUL-T4.50,,,,,,0.9,0.92,0.91,0.0,1886.0
2024-03-01,1709269200,FED-24JUL-T4.50,0.93,0.92,0.93,0.92,0.9291,0.91,0.95,0.9299999999999999,110.0,1896.0
2024-03-02,1709355600,FED-24JUL-T4.50,,,,,,0.91,0.99,0.95,0.0,1896.0
2024-03-04,1709528400,FED-24JUL-T4.50,,,,,,0.91,0.99,0.95,0.0,1896.0
