date,end_period_ts,ticker,price_close,price_open,price_high,price_low,price_mean,yes_bid_close,yes_ask_close,yes_mid_close,volume,open_interest
2024-01-01,1704085200,FED-24MAY-T5.50,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.035,1000.0,8467.0
2024-01-03,1704258000,FED-24MAY-T5.50,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.035,100.0,8467.0
2024-01-05,1704430800,FED-24MAY-T5.50,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.035,200.0,8267.0
2024-01-06,1704517200,FED-24MAY-T5.50,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.045,1750.0,9767.0
2024-01-10,1704862800,FED-24MAY-T5.50,0.05,0.05,0.05,0.05,0.05,0.04,0.06,0.05,2000.0,11767.0
2024-01-11,1704949200,FED-24MAY-T5.50,0.04,0.05,0.05,0.04,0.0402,0.03,0.05,0.04,10033.0,17447.0
2024-01-12,1705035600,FED-24MAY-T5.50,,,,,,0.01,0.04,0.025,0.0,17447.0
2024-01-13,1705122000,FED-24MAY-T5.50,,,,,,0.01,0.04,0.025,0.0,17447.0
2024-01-16,1705381200,FED-24MAY-T5.50,,,,,,0.01,0.03,0.02,0.0,17447.0
2024-01-18,1705554000,FED-24MAY-T5.50,,,,,,0.02,0.03,0.025,0.0,17447.0
2024-01-19,1705640400,FED-24MAY-T5.50,,,,,,0.02,0.03,0.025,0.0,17447.0
2024-01-20,1705726800,FED-24MAY-T5.50,,,,,,0.02,0.03,0.025,0.0,17447.0
2024-01-21,1705813200,FED-24MAY-T5.50,,,,,,0.01,0.03,0.02,0.0,17447.0
2024-01-23,1705986000,FED-24MAY-T5.50,,,,,,0.01,0.03,0.02,0.0,17447.0
2024-02-02,1706850000,FED-24MAY-T5.50,,,,,,0.01,0.02,0.015,0.0,17447.0
2024-02-03,1706936400,FED-24MAY-T5.50,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.015,500.0,17947.0
2024-02-14,1707886800,FED-24MAY-T5.50,0.03,0.02,0.03,0.02,0.0234,0.02,0.03,0.025,1136.0,17547.0
2024-02-17,1708146000,FED-24MAY-T5.50,0.04,0.04,0.08,0.03,0.0413,0.02,0.03,0.025,679.0,18141.0
2024-02-22,1708578000,FED-24MAY-T5.50,0.03,0.03,0.03,0.03,0.03,0.01,0.03,0.02,1520.0,18141.0
2024-02-27,1709010000,FED-24MAY-T5.50,,,,,,0.02,0.03,0.025,0.0,18141.0
2024-02-28,1709096400,FED-24MAY-T5.50,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.025,100.0,18041.0
2024-02-29,1709182800,FED-24MAY-T5.50,,,,,,0.02,0.06,0.04,0.0,18041.0
2024-03-01,1709269200,FED-24MAY-T5.50,,,,,,0.01,0.03,0.02,0.0,18041.0
2024-03-02,1709355600,FED-24MAY-T5.50,,,,,,0.01,0.03,0.02,0.0,18041.0
2024-03-05,1709614800,FED-24MAY-T5.50,0.02,0.02,0.02,0.02,0.02,0.01,0.05,0.030000000000000002,5.0,18046.0
2024-03-06,1709701200,FED-24MAY-T5.50,0.02,0.02,0.02,0.02,0.02,0.01,0.05,0.030000000000000002,5.0,18051.0
2024-03-07,1709787600,FED-24MAY-T5.50,,,,,,0.01,1.0,0.505,0.0,18051.0
2024-03-09,1709960400,FED-24MAY-T5.50,,,,,,0.01,0.03,0.02,0.0,18051.0
2024-03-12,1710216000,FED-24MAY-T5.50,0.01,0.01,0.01,0.01,0.01,0.0,0.03,0.015,9793.0,8258.0
