Time,affluent
2024-11-26,15.465414567109478
2024-11-27,9.517178195144295
2024-11-28,9.814590013742555
2024-11-29,13.086120018323406
2024-11-30,8.922354557947777
2024-12-01,12.788708199725146
2024-12-02,14.573179111314701
2024-12-03,18.43953275309207
2024-12-04,18.14212093449381
2024-12-05,14.87059092991296
2024-12-06,17.844709115895554
2024-12-07,10.409413650939072
2024-12-08,10.706825469537332
2024-12-09,18.43953275309207
2024-12-10,17.844709115895554
2024-12-11,22.6032982134677
2024-12-12,15.465414567109478
2024-12-13,17.844709115895554
2024-12-14,13.383531836921664
2024-12-15,18.14212093449381
2024-12-16,29.74118185982592
2024-12-17,26.767063673843328
2024-12-18,27.064475492441588
2024-12-19,22.90071003206596
2024-12-20,16.952473660100775
2024-12-21,11.30164910673385
2024-12-22,12.788708199725146
2024-12-23,9.814590013742555
2024-12-24,6.543060009161703
2024-12-25,10.409413650939072
2024-12-26,10.706825469537332
2024-12-27,8.624942739349517
2024-12-28,8.624942739349517
2024-12-29,11.30164910673385
2024-12-30,10.409413650939072
2024-12-31,9.814590013742555
2025-01-01,8.624942739349517
2025-01-02,11.896472743930369
2025-01-03,11.004237288135592
2025-01-04,9.219766376546035
2025-01-05,11.004237288135592
2025-01-06,13.978355474118183
2025-01-07,13.680943655519924
2025-01-08,20.521415483279885
2025-01-09,20.521415483279885
2025-01-10,22.6032982134677
2025-01-11,15.465414567109478
2025-01-12,16.357650022904256
2025-01-13,18.73694457169033
2025-01-14,14.87059092991296
2025-01-15,19.33176820888685
2025-01-16,16.952473660100775
2025-01-17,16.357650022904256
2025-01-18,13.680943655519924
2025-01-19,19.03435639028859
2025-01-20,18.43953275309207
2025-01-21,16.060238204305996
2025-01-22,19.33176820888685
2025-01-23,18.43953275309207
2025-01-24,16.655061841502516
2025-01-25,13.383531836921664
2025-01-26,10.706825469537332
2025-01-27,18.43953275309207
2025-01-28,19.62918002748511
2025-01-29,18.14212093449381
2025-01-30,22.6032982134677
2025-01-31,16.952473660100775
2025-02-01,12.193884562528627
2025-02-02,15.465414567109478
2025-02-03,20.224003664681625
2025-02-04,17.844709115895554
2025-02-05,19.33176820888685
2025-02-06,19.92659184608337
2025-02-07,17.249885478699035
2025-02-08,12.788708199725146
2025-02-09,14.275767292716441
2025-02-10,21.413650939074664
2025-02-11,16.952473660100775
2025-02-12,18.14212093449381
2025-02-13,19.33176820888685
2025-02-14,16.952473660100775
2025-02-15,15.465414567109478
2025-02-16,15.16800274851122
2025-02-17,14.275767292716441
2025-02-18,21.116239120476404
2025-02-19,16.952473660100775
2025-02-20,21.116239120476404
2025-02-21,16.357650022904256
2025-02-22,12.788708199725146
2025-02-23,18.43953275309207
2025-02-24,20.224003664681625
2025-02-25,18.43953275309207
2025-02-26,23.19812185066422
2025-02-27,20.818827301878144
2025-02-28,21.116239120476404
2025-03-01,9.814590013742555
2025-03-02,10.409413650939072
2025-03-03,24.685180943655514
2025-03-04,19.92659184608337
2025-03-05,25.577416399450293
2025-03-06,22.90071003206596
2025-03-07,18.43953275309207
2025-03-08,13.680943655519924
2025-03-09,11.30164910673385
2025-03-10,23.19812185066422
2025-03-11,19.62918002748511
2025-03-12,18.43953275309207
2025-03-13,14.275767292716441
2025-03-14,13.680943655519924
2025-03-15,12.491296381126887
2025-03-16,14.275767292716441
2025-03-17,21.116239120476404
2025-03-18,15.762826385707738
2025-03-19,20.521415483279885
2025-03-20,13.680943655519924
2025-03-21,15.762826385707738
2025-03-22,13.680943655519924
2025-03-23,12.788708199725146
2025-03-24,16.357650022904256
2025-03-25,19.92659184608337
2025-03-26,21.711062757672924
2025-03-27,16.655061841502516
2025-03-28,17.844709115895554
2025-03-29,11.896472743930369
2025-03-30,11.896472743930369
2025-03-31,22.008474576271183
2025-04-01,17.249885478699035
2025-04-02,21.116239120476404
2025-04-03,19.92659184608337
2025-04-04,15.16800274851122
2025-04-05,10.706825469537332
2025-04-06,12.491296381126887
2025-04-07,28.848946404031143
2025-04-08,14.573179111314701
2025-04-09,21.711062757672924
2025-04-10,17.249885478699035
2025-04-11,20.224003664681625
2025-04-12,14.573179111314701
2025-04-13,19.33176820888685
2025-04-14,26.767063673843328
2025-04-15,18.596065289196417
2025-04-16,18.009068278805117
2025-04-17,22.647649098697265
2025-04-18,13.203519420401665
2025-04-19,9.754585874902554
2025-04-20,12.874801094582537
2025-04-21,19.493518496194675
2025-04-22,19.350030338099025
2025-04-23,14.541872604093832
2025-04-24,16.506355932203387
2025-04-25,16.801158875199906
2025-04-26,14.239243034292095
2025-04-27,14.857546551904266
2025-04-28,25.055641279102467
2025-04-29,18.160383063705986
2025-04-30,18.598674164798155
2025-05-01,20.077906630984238
2025-05-02,14.408819948405137
2025-05-03,14.706231767003397
2025-05-04,17.249885478699035
2025-05-05,21.142327876493795
2025-05-06,17.401200263599904
2025-05-07,16.488093802991212
2025-05-08,14.84450217389557
2025-05-09,15.754999758902521
2025-05-10,13.354834205302534
2025-05-11,13.649637148299053
2025-05-12,13.187866166791231
2025-05-13,15.898487916998171
2025-05-14,16.039367199492084
2025-05-15,15.43410805988861
2025-05-16,14.828848920285134
2025-05-17,12.710441931672973
2025-05-18,15.131478490086872
2025-05-19,13.315701071276447
2025-05-20,17.552515048500773
2025-05-21,15.43410805988861
2025-05-22,15.43410805988861
2025-05-23,10.59203494306081
2025-05-24,7.565739245043436
2025-05-25,16.34199676929382
2025-05-26,13.01307150147471
2025-05-27,17.85514461830251
2025-05-28,13.920960210879922
2025-05-29,18.157774188104245
2025-05-30,17.249885478699035
2025-05-31,10.59203494306081
2025-06-01,11.80255322226776
2025-06-02,12.407812361871235
2025-06-03,11.80255322226776
2025-06-04,13.618330641078185
2025-06-05,14.828848920285134
2025-06-06,17.249885478699035
2025-06-07,14.828848920285134
2025-06-08,9.986775803457336
2025-06-09,13.01307150147471
2025-06-10,12.407812361871235
2025-06-11,9.986775803457336
2025-06-12,16.039367199492084
2025-06-13,11.80255322226776
2025-06-14,10.59203494306081
2025-06-15,9.684146233655598
2025-06-16,15.131478490086872
2025-06-17,15.43410805988861
2025-06-18,12.710441931672973
2025-06-19,12.407812361871235
2025-06-20,14.828848920285134
2025-06-21,13.618330641078185
2025-06-22,9.38151666385386
2025-06-23,13.618330641078185
2025-06-24,13.01307150147471
2025-06-25,16.039367199492084
2025-06-26,14.828848920285134
2025-06-27,15.131478490086872
2025-06-28,14.828848920285134
2025-06-29,14.526219350483398
2025-06-30,11.80255322226776
2025-07-01,14.526219350483398
2025-07-02,15.43410805988861
2025-07-03,15.43410805988861
2025-07-04,13.315701071276447
2025-07-05,17.552515048500773
2025-07-06,16.64462633909556
2025-07-07,19.368292467311196
2025-07-08,17.552515048500773
2025-07-09,12.105182792069497
2025-07-10,17.249885478699035
2025-07-11,14.828848920285134
2025-07-12,15.736737629690348
2025-07-13,13.920960210879922
2025-07-14,16.64462633909556
2025-07-15,18.76303332770772
2025-07-16,19.670922037112934
2025-07-17,18.76303332770772
2025-07-18,13.315701071276447
2025-07-19,14.22358978068166
2025-07-20,16.039367199492084
2025-07-21,19.368292467311196
2025-07-22,13.618330641078185
2025-07-23,16.947255908897297
2025-07-24,12.710441931672973
2025-07-25,15.131478490086872
2025-07-26,16.64462633909556
2025-07-27,17.85514461830251
2025-07-28,18.460403757905983
2025-07-29,16.947255908897297
2025-07-30,19.973551606914672
2025-07-31,25.118254293544208
2025-08-01,19.368292467311196
2025-08-02,9.986775803457336
2025-08-03,16.039367199492084
2025-08-04,16.34199676929382
2025-08-05,18.76303332770772
2025-08-06,19.368292467311196
2025-08-07,9.986775803457336
2025-08-08,14.828848920285134
2025-08-09,17.249885478699035
2025-08-10,20.578810746518148
2025-08-11,13.920960210879922
2025-08-12,16.947255908897297
2025-08-13,14.828848920285134
2025-08-14,16.34199676929382
2025-08-15,11.499923652466023
2025-08-16,10.894664512862548
2025-08-17,14.526219350483398
2025-08-18,19.670922037112934
2025-08-19,13.315701071276447
2025-08-20,14.22358978068166
2025-08-21,19.973551606914672
2025-08-22,16.947255908897297
2025-08-23,15.131478490086872
2025-08-24,10.59203494306081
2025-08-25,16.039367199492084
2025-08-26,18.76303332770772
2025-08-27,18.157774188104245
2025-08-28,18.76303332770772
2025-08-29,16.34199676929382
2025-08-30,13.920960210879922
2025-08-31,18.76303332770772
2025-09-01,19.368292467311196
2025-09-02,19.368292467311196
2025-09-03,25.118254293544208
2025-09-04,23.907736014337257
2025-09-05,22.69721773513031
2025-09-06,11.80255322226776
2025-09-07,20.881440316319882
2025-09-08,22.091958595526833
2025-09-09,21.486699455923358
2025-09-10,17.552515048500773
2025-09-11,15.736737629690348
2025-09-12,16.64462633909556
2025-09-13,13.01307150147471
2025-09-14,14.22358978068166
2025-09-15,29.960327410372006
2025-09-16,26.328772572751156
2025-09-17,24.81562472374247
2025-09-18,25.420883863345946
2025-09-19,25.420883863345946
2025-09-20,22.091958595526833
2025-09-21,24.512995153940732
2025-09-22,26.631402142552894
2025-09-23,29.960327410372006
2025-09-24,23.60510644453552
2025-09-25,30.262956980173744
2025-09-26,20.578810746518148
2025-09-27,15.43410805988861
2025-09-28,19.368292467311196
2025-09-29,25.420883863345946
2025-09-30,21.789329025725095
2025-10-01,19.06566289750946
2025-10-02,26.328772572751156
2025-10-03,18.157774188104245
2025-10-04,15.131478490086872
2025-10-05,17.552515048500773
2025-10-06,22.39458816532857
2025-10-07,25.723513433147684
2025-10-08,22.39458816532857
2025-10-09,21.18406988612162
2025-10-10,23.302476874733784
2025-10-11,16.34199676929382
2025-10-12,15.131478490086872
2025-10-13,24.210365584138994
2025-10-14,23.907736014337257
2025-10-15,20.578810746518148
2025-10-16,22.39458816532857
2025-10-17,21.18406988612162
2025-10-18,16.34199676929382
2025-10-19,19.368292467311196
2025-10-20,22.69721773513031
2025-10-21,21.789329025725095
2025-10-22,28.144549991561583
2025-10-23,26.631402142552894
2025-10-24,21.486699455923358
2025-10-25,14.526219350483398
2025-10-26,19.368292467311196
2025-10-27,25.118254293544208
2025-10-28,22.999847304932047
2025-10-29,19.368292467311196
2025-10-30,25.118254293544208
2025-10-31,24.81562472374247
2025-11-01,23.60510644453552
2025-11-02,27.539290851958107
2025-11-03,27.23666128215637
2025-11-04,28.74980913116506
2025-11-05,24.210365584138994
2025-11-06,22.999847304932047
2025-11-07,22.69721773513031
2025-11-08,16.039367199492084
2025-11-09,16.64462633909556
2025-11-10,27.539290851958107
2025-11-11,27.23666128215637
2025-11-12,21.789329025725095
2025-11-13,22.39458816532857
2025-11-14,23.302476874733784
2025-11-15,16.64462633909556
2025-11-16,22.091958595526833
2025-11-17,25.420883863345946
2025-11-18,24.81562472374247
2025-11-19,25.723513433147684
2025-11-20,23.60510644453552
2025-11-21,24.512995153940732
2025-11-22,19.368292467311196
2025-11-23,21.486699455923358
2025-11-24,15.131478490086872
2025-11-25,22.69721773513031
2025-11-26,17.85514461830251
2025-11-27,19.973551606914672
2025-11-28,16.64462633909556
2025-11-29,17.85514461830251
2025-11-30,14.526219350483398
2025-12-01,24.512995153940732
2025-12-02,29.35506827076853
2025-12-03,26.328772572751156
2025-12-04,26.328772572751156
2025-12-05,23.60510644453552
2025-12-06,21.789329025725095
2025-12-07,19.670922037112934
2025-12-08,29.35506827076853
2025-12-09,29.35506827076853
2025-12-10,27.841920421759845
2025-12-11,26.480087357652025
2025-12-12,28.52283695381375
2025-12-13,14.904506312735569
2025-12-14,15.96370980704165
2025-12-15,19.44394985976163
2025-12-16,21.789329025725095
2025-12-17,19.97355160691467
2025-12-18,23.60510644453552
2025-12-19,18.157774188104245
2025-12-20,19.06566289750946
2025-12-21,25.57219864824681
2025-12-22,19.216977682410327
2025-12-23,21.789329025725095
2025-12-24,23.60510644453552
2025-12-25,13.618330641078185
2025-12-26,16.49331155419469
2025-12-27,20.881440316319882
2025-12-28,21.411042063472923
2025-12-29,18.157774188104245
2025-12-30,18.687375935257286
2025-12-31,19.5952646446625
2026-01-01,16.34199676929382
2026-01-02,16.34199676929382
2026-01-03,20.351838569166844
2026-01-04,19.06566289750946
2026-01-05,21.411042063472923
2026-01-06,19.5952646446625
2026-01-07,24.891282116192905
2026-01-08,22.848532520031178
2026-01-09,24.96693950864334
2026-01-10,19.06566289750946
2026-01-11,20.881440316319882
2026-01-12,25.420883863345942
2026-01-13,26.782716927453762
2026-01-14,27.23666128215637
2026-01-15,22.697217735130305
2026-01-16,26.782716927453762
2026-01-17,27.690605636858976
2026-01-18,29.052438700966793
2026-01-19,33.59188224799286
2026-01-20,30.41427176507461
2026-01-21,30.868216119777216
2026-01-22,31.77610482918243
2026-01-23,27.23666128215637
2026-01-24,20.427495961617275
2026-01-25,24.512995153940732
2026-01-26,29.052438700966793
2026-01-27,26.328772572751156
2026-01-28,23.60510644453552
2026-01-29,30.41427176507461
2026-01-30,26.328772572751156
2026-01-31,25.87482821804855
2026-02-01,34.04582660269546
2026-02-02,33.59188224799286
2026-02-03,35.86160402150588
2026-02-04,34.04582660269546
2026-02-05,33.59188224799286
2026-02-06,27.23666128215637
2026-02-07,28.598494346264186
2026-02-08,27.23666128215637
2026-02-09,27.690605636858976
2026-02-10,27.690605636858976
2026-02-11,26.328772572751156
2026-02-12,29.052438700966793
2026-02-13,31.322160474479823
2026-02-14,25.87482821804855
2026-02-15,26.328772572751156
2026-02-16,30.868216119777216
2026-02-17,30.868216119777216
2026-02-18,31.322160474479823
2026-02-19,23.151162089832912
2026-02-20,26.328772572751156
2026-02-21,20.881440316319882
2026-02-22,20.427495961617275
2026-02-23,30.41427176507461
2026-02-24,22.697217735130305
2026-02-25,24.512995153940732
2026-02-26,35.86160402150588
2026-02-27,31.77610482918243
2026-02-28,21.789329025725095
2026-03-01,20.427495961617275
2026-03-02,45.39443547026061
2026-03-03,41.762880632639764
2026-03-04,35.407659666803276
2026-03-05,34.95371531210067
2026-03-06,30.868216119777216
2026-03-07,20.427495961617275
2026-03-08,26.782716927453762
2026-03-09,31.77610482918243
2026-03-10,39.49315885912674
2026-03-11,36.31554837620849
2026-03-12,38.13132579501892
2026-03-13,29.960327410372006
2026-03-14,28.14454999156158
2026-03-15,20.427495961617275
2026-03-16,32.230049183885036
2026-03-17,33.59188224799286
2026-03-18,32.68399353858764
2026-03-19,34.04582660269546
2026-03-20,29.5063830556694
2026-03-21,25.420883863345942
2026-03-22,27.23666128215637
2026-03-23,36.7694927309111
2026-03-24,31.322160474479823
2026-03-25,30.41427176507461
2026-03-26,31.77610482918243
2026-03-27,26.328772572751156
2026-03-28,26.328772572751156
2026-03-29,24.512995153940732
2026-03-30,30.41427176507461
2026-03-31,31.77610482918243
2026-04-01,32.68399353858764
2026-04-02,29.052438700966793
2026-04-03,24.96693950864334
2026-04-04,22.243273380427702
2026-04-05,21.789329025725095
2026-04-06,37.2234370856137
2026-04-07,32.68399353858764
2026-04-08,28.598494346264186
2026-04-09,31.77610482918243
2026-04-10,31.77610482918243
2026-04-11,26.328772572751156
2026-04-12,23.60510644453552
2026-04-13,35.407659666803276
2026-04-14,30.41427176507461
2026-04-15,25.420883863345942
2026-04-16,31.322160474479823
2026-04-17,40.85499192323455
2026-04-18,24.512995153940732
2026-04-19,28.14454999156158
2026-04-20,34.49977095739806
2026-04-21,34.04582660269546
2026-04-22,28.14454999156158
2026-04-23,27.690605636858976
2026-04-24,27.690605636858976
2026-04-25,21.33538467102249
2026-04-26,26.782716927453762
2026-04-27,26.782716927453762
2026-04-28,33.59188224799286
2026-04-29,27.23666128215637
2026-04-30,30.868216119777216
2026-05-01,23.151162089832912
2026-05-02,23.60510644453552
2026-05-03,23.151162089832912
2026-05-04,29.960327410372006
2026-05-05,27.690605636858976
2026-05-06,25.87482821804855
2026-05-07,30.41427176507461
2026-05-08,24.059050799238126
2026-05-09,28.598494346264186
2026-05-10,23.60510644453552
2026-05-11,27.23666128215637
2026-05-12,28.14454999156158
2026-05-13,29.960327410372006
2026-05-14,30.868216119777216
2026-05-15,25.420883863345942
2026-05-16,23.60510644453552
2026-05-17,24.96693950864334
2026-05-18,24.96693950864334
2026-05-19,21.33538467102249
2026-05-20,25.420883863345942
2026-05-21,27.690605636858976
2026-05-22,26.328772572751156
2026-05-23,25.87482821804855
2026-05-24,24.512995153940732
2026-05-25,25.87482821804855
2026-05-26,28.598494346264186
2026-05-27,25.420883863345942
2026-05-28,29.052438700966793
2026-05-29,28.14454999156158
2026-05-30,29.5063830556694
2026-05-31,38.13132579501892
