Time,richness
2023-02-14,40.3448275862069
2023-02-15,43.03448275862069
2023-02-16,33.17241379310345
2023-02-17,32.275862068965516
2023-02-18,26.0
2023-02-19,0.0
2023-02-20,36.758620689655174
2023-02-21,25.10344827586207
2023-02-22,36.758620689655174
2023-02-23,41.241379310344826
2023-02-24,31.379310344827587
2023-02-25,29.586206896551726
2023-02-26,17.93103448275862
2023-02-27,31.379310344827587
2023-02-28,42.13793103448276
2023-03-01,35.86206896551724
2023-03-02,24.20689655172414
2023-03-03,34.06896551724138
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,29.586206896551726
2023-03-07,43.93103448275862
2023-03-08,36.758620689655174
2023-03-09,34.06896551724138
2023-03-10,25.10344827586207
2023-03-11,21.517241379310345
2023-03-12,33.17241379310345
2023-03-13,44.827586206896555
2023-03-14,26.896551724137932
2023-03-15,35.86206896551724
2023-03-16,25.10344827586207
2023-03-17,38.55172413793103
2023-03-18,16.137931034482758
2023-03-19,25.10344827586207
2023-03-20,38.55172413793103
2023-03-21,52.0
2023-03-22,42.13793103448276
2023-03-23,30.482758620689655
2023-03-24,55.58620689655172
2023-03-25,0.0
2023-03-26,26.0
2023-03-27,38.55172413793103
2023-03-28,39.44827586206897
2023-03-29,43.03448275862069
2023-03-30,35.86206896551724
2023-03-31,27.79310344827586
2023-04-01,17.03448275862069
2023-04-02,24.20689655172414
2023-04-03,20.620689655172413
2023-04-04,43.93103448275862
2023-04-05,47.51724137931035
2023-04-06,45.724137931034484
2023-04-07,32.275862068965516
2023-04-08,23.310344827586206
2023-04-09,31.379310344827587
2023-04-10,62.758620689655174
2023-04-11,54.689655172413794
2023-04-12,60.96551724137931
2023-04-13,61.862068965517246
2023-04-14,49.310344827586206
2023-04-15,40.3448275862069
2023-04-16,29.586206896551726
2023-04-17,76.20689655172414
2023-04-18,55.58620689655172
2023-04-19,67.24137931034483
2023-04-20,71.72413793103448
2023-04-21,42.13793103448276
2023-04-22,22.413793103448278
2023-04-23,50.20689655172414
2023-04-24,66.3448275862069
2023-04-25,71.72413793103448
2023-04-26,79.48412234560686
2023-04-27,69.0149814923047
2023-04-28,49.538788233002144
2023-04-29,23.531443600233782
2023-04-30,49.98706409507111
2023-05-01,70.0287940775375
2023-05-02,61.021741671537114
2023-05-03,60.00792908630431
2023-05-04,51.00087668030392
2023-05-05,35.01439703876875
2023-05-06,17.000292226767975
2023-05-07,21.503818429768167
2023-05-08,61.021741671537114
2023-05-09,44.469725306838114
2023-05-10,36.02820962400156
2023-05-11,37.04202220923437
2023-05-12,20.041729982466393
2023-05-13,20.49000584453536
2023-05-14,0.0
2023-05-15,31.524683421001363
2023-05-16,38.50411065653614
2023-05-17,29.49705825053575
2023-05-18,37.49029807130333
2023-05-19,31.524683421001363
2023-05-20,0.0
2023-05-21,18.01410481200078
2023-05-22,20.49000584453536
2023-05-23,0.0
2023-05-24,26.007344632768362
2023-05-25,0.0
2023-05-26,18.09717514124294
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,16.966101694915256
2023-05-30,30.53898305084746
2023-05-31,28.276836158192094
2023-06-01,30.53898305084746
2023-06-02,21.49039548022599
2023-06-03,0.0
2023-06-04,0.0
2023-06-05,20.359322033898305
2023-06-06,0.0
2023-06-07,18.09717514124294
2023-06-08,31.670056497175143
2023-06-09,0.0
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,0.0
2023-06-13,15.835028248587571
2023-06-14,14.703954802259888
2023-06-15,20.359322033898305
2023-06-16,18.09717514124294
2023-06-17,0.0
2023-06-18,0.0
2023-06-19,15.835028248587571
2023-06-20,0.0
2023-06-21,19.228248587570622
2023-06-22,14.703954802259888
2023-06-23,19.228248587570622
2023-06-24,0.0
2023-06-25,0.0
2023-06-26,18.09717514124294
2023-06-27,0.0
2023-06-28,18.09717514124294
2023-06-29,0.0
2023-06-30,0.0
2023-07-01,0.0
2023-07-02,19.228248587570622
2023-07-03,15.835028248587571
2023-07-04,0.0
2023-07-05,19.228248587570622
2023-07-06,0.0
2023-07-07,19.228248587570622
2023-07-08,0.0
2023-07-09,0.0
2023-07-10,0.0
2023-07-11,24.88361581920904
2023-07-12,0.0
2023-07-13,15.835028248587571
2023-07-14,16.966101694915256
2023-07-15,22.621468926553675
2023-07-16,0.0
2023-07-17,16.966101694915256
2023-07-18,0.0
2023-07-19,0.0
2023-07-20,20.359322033898305
2023-07-21,16.966101694915256
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,24.88361581920904
2023-07-25,0.0
2023-07-26,18.09717514124294
2023-07-27,0.0
2023-07-28,0.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,20.359322033898305
2023-08-01,0.0
2023-08-02,0.0
2023-08-03,0.0
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-10,21.49039548022599
2023-08-11,0.0
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,0.0
2023-08-15,15.835028248587571
2023-08-16,0.0
2023-08-17,16.966101694915256
2023-08-18,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,18.09717514124294
2023-08-22,0.0
2023-08-23,23.752542372881358
2023-08-24,20.359322033898305
2023-08-25,18.09717514124294
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,31.670056497175143
2023-08-29,32.80112994350283
2023-08-30,35.063276836158195
2023-08-31,31.670056497175143
2023-09-01,38.456497175141244
2023-09-02,0.0
2023-09-03,30.53898305084746
2023-09-04,23.752542372881358
2023-09-05,32.80112994350283
2023-09-06,41.84971751412429
2023-09-07,35.063276836158195
2023-09-08,59.946892655367236
2023-09-09,28.276836158192094
2023-09-10,23.752542372881358
2023-09-11,58.81581920903955
2023-09-12,48.6361581920904
2023-09-13,54.291525423728814
2023-09-14,68.9954802259887
2023-09-15,68.9954802259887
2023-09-16,18.09717514124294
2023-09-17,28.276836158192094
2023-09-18,83.69943502824859
2023-09-19,82.56836158192091
2023-09-20,74.65084745762712
2023-09-21,95.01016949152543
2023-09-22,113.10734463276837
2023-09-23,39.58757062146893
2023-09-24,23.752542372881358
2023-09-25,81.43728813559322
2023-09-26,84.83050847457628
2023-09-27,64.47118644067797
2023-09-28,75.78192090395481
2023-09-29,80.30621468926554
2023-09-30,30.53898305084746
2023-10-01,31.670056497175143
2023-10-02,87.09265536723164
2023-10-03,74.65084745762712
2023-10-04,67.86440677966102
2023-10-05,76.91299435028249
2023-10-06,72.38870056497176
2023-10-07,23.752542372881358
2023-10-08,30.53898305084746
2023-10-09,70.12655367231639
2023-10-10,71.25762711864407
2023-10-11,92.74802259887007
2023-10-12,49.76723163841808
2023-10-13,58.81581920903955
2023-10-14,27.145762711864407
2023-10-15,24.88361581920904
2023-10-16,73.51977401129945
2023-10-17,96.14124293785311
2023-10-18,71.25762711864407
2023-10-19,72.38870056497176
2023-10-20,57.68474576271187
2023-10-21,0.0
2023-10-22,41.84971751412429
2023-10-23,67.86440677966102
2023-10-24,71.25762711864407
2023-10-25,70.12655367231639
2023-10-26,64.47118644067797
2023-10-27,74.65084745762712
2023-10-28,26.014689265536724
2023-10-29,45.24293785310735
2023-10-30,73.51977401129945
2023-10-31,67.86440677966102
2023-11-01,68.9954802259887
2023-11-02,67.86440677966102
2023-11-03,50.898305084745765
2023-11-04,38.456497175141244
2023-11-05,29.407909604519777
2023-11-06,70.12655367231639
2023-11-07,54.291525423728814
2023-11-08,61.07796610169492
2023-11-09,65.60225988700566
2023-11-10,54.291525423728814
2023-11-11,24.88361581920904
2023-11-12,20.359322033898305
2023-11-13,67.86440677966102
2023-11-14,63.340112994350285
2023-11-15,71.25762711864407
2023-11-16,56.55367231638419
2023-11-17,56.55367231638419
2023-11-18,23.752542372881358
2023-11-19,19.228248587570622
2023-11-20,53.16045197740113
2023-11-21,59.946892655367236
2023-11-22,23.752542372881358
2023-11-23,35.063276836158195
2023-11-24,22.621468926553675
2023-11-25,0.0
2023-11-26,33.93220338983051
2023-11-27,61.07796610169492
2023-11-28,55.422598870056504
2023-11-29,65.60225988700566
2023-11-30,58.81581920903955
2023-12-01,57.68474576271187
2023-12-02,31.670056497175143
2023-12-03,35.063276836158195
2023-12-04,64.47118644067797
2023-12-05,73.51977401129945
2023-12-06,64.47118644067797
2023-12-07,87.09265536723164
2023-12-08,66.73333333333333
2023-12-09,39.58757062146893
2023-12-10,36.19435028248588
2023-12-11,75.78192090395481
2023-12-12,63.340112994350285
2023-12-13,81.43728813559322
2023-12-14,46.37401129943503
2023-12-15,63.340112994350285
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,44.11186440677967
2023-12-19,21.49039548022599
2023-12-20,26.014689265536724
2023-12-21,27.145762711864407
2023-12-22,0.0
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-29,0.0
2023-12-30,0.0
2023-12-31,0.0
2024-01-01,0.0
2024-01-02,20.506853352984525
2024-01-03,17.900466715794646
2024-01-04,22.621468926553675
2024-01-05,19.44954556619995
2024-01-06,0.0
2024-01-07,0.0
2024-01-08,28.399778924097276
2024-01-09,26.850700073691968
2024-01-10,42.07101449275362
2024-01-11,31.571702284450996
2024-01-12,22.621468926553675
2024-01-13,18.95777450257922
2024-01-14,0.0
2024-01-15,18.95777450257922
2024-01-16,19.44954556619995
2024-01-17,27.3424711373127
2024-01-18,36.292704495210025
2024-01-19,30.514394497666423
2024-01-20,20.654384672070744
2024-01-21,0.0
2024-01-22,49.177106362073204
2024-01-23,35.40751658069271
2024-01-24,32.45689019896832
2024-01-25,37.374600835175634
2024-01-26,31.47334807172685
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,37.374600835175634
2024-01-30,36.39105870793417
2024-01-31,35.40751658069271
2024-02-01,44.259395725865886
2024-02-02,33.44043232620978
2024-02-03,19.67084254482928
2024-02-04,23.60501105379514
2024-02-05,38.3581429624171
2024-02-06,51.14419061655613
2024-02-07,50.16064848931467
2024-02-08,61.963154016212236
2024-02-09,19.67084254482928
2024-02-10,26.55563743551953
2024-02-11,17.703758290346354
2024-02-12,38.3581429624171
2024-02-13,20.654384672070744
2024-02-14,40.325227216900025
2024-02-15,32.45689019896832
2024-02-16,33.44043232620978
2024-02-17,17.703758290346354
2024-02-18,32.45689019896832
2024-02-19,41.30876934414149
2024-02-20,45.24293785310735
2024-02-21,81.63399656104151
2024-02-22,49.177106362073204
2024-02-23,31.47334807172685
2024-02-24,27.539179562760992
2024-02-25,32.45689019896832
2024-02-26,49.177106362073204
2024-02-27,48.19356423483174
2024-02-28,53.11127487103906
2024-02-29,24.588553181036602
2024-03-01,51.14419061655613
2024-03-02,30.489805944485386
2024-03-03,38.3581429624171
2024-03-04,52.127732743797594
2024-03-05,60.97961188897077
2024-03-06,43.275853598624415
2024-03-07,44.259395725865886
2024-03-08,42.29231147138295
2024-03-09,20.654384672070744
2024-03-10,27.539179562760992
2024-03-11,47.21002210759028
2024-03-12,45.24293785310735
2024-03-13,43.275853598624415
2024-03-14,35.40751658069271
2024-03-15,57.04544338000492
2024-03-16,24.588553181036602
2024-03-17,22.621468926553675
2024-03-18,43.275853598624415
2024-03-19,41.30876934414149
2024-03-20,43.275853598624415
2024-03-21,43.275853598624415
2024-03-22,38.3581429624171
2024-03-23,0.0
2024-03-24,0.0
2024-03-25,63.93023827069516
2024-03-26,58.02898550724638
2024-03-27,60.97961188897077
2024-03-28,33.44043232620978
2024-03-29,27.539179562760992
2024-03-30,24.588553181036602
2024-03-31,0.0
2024-04-01,43.275853598624415
2024-04-02,54.09481699828052
2024-04-03,54.09481699828052
2024-04-04,58.02898550724638
2024-04-05,41.30876934414149
2024-04-06,18.687300417587817
2024-04-07,23.60501105379514
2024-04-08,67.86440677966102
2024-04-09,61.963154016212236
2024-04-10,61.963154016212236
2024-04-11,60.97961188897077
2024-04-12,51.14419061655613
2024-04-13,20.654384672070744
2024-04-14,26.55563743551953
2024-04-15,68.84794890690249
2024-04-16,71.79857528862688
2024-04-17,94.42004421518055
2024-04-18,69.83149103414395
2024-04-19,50.16064848931467
2024-04-20,22.621468926553675
2024-04-21,41.30876934414149
2024-04-22,98.35421272414641
2024-04-23,81.63399656104151
2024-04-24,87.5352493244903
2024-04-25,66.88086465241956
2024-04-26,45.24293785310735
2024-04-27,31.47334807172685
2024-04-28,30.489805944485386
2024-04-29,72.78211741586834
2024-04-30,78.68337017931712
2024-05-01,58.02898550724638
2024-05-02,73.7656595431098
2024-05-03,52.127732743797594
2024-05-04,24.588553181036602
2024-05-05,24.588553181036602
2024-05-06,43.275853598624415
2024-05-07,59.012527634487846
2024-05-08,61.963154016212236
2024-05-09,61.963154016212236
2024-05-10,38.3581429624171
2024-05-11,0.0
2024-05-12,0.0
2024-05-13,44.259395725865886
2024-05-14,30.489805944485386
2024-05-15,35.40751658069271
2024-05-16,40.325227216900025
2024-05-17,0.0
2024-05-18,0.0
2024-05-19,0.0
2024-05-20,18.687300417587817
2024-05-21,29.506263817243923
2024-05-22,36.39105870793417
2024-05-23,25.572095308278065
2024-05-24,24.588553181036602
2024-05-25,0.0
2024-05-26,0.0
2024-05-27,19.67084254482928
2024-05-28,21.637926799312208
2024-05-29,20.654384672070744
2024-05-30,19.67084254482928
2024-05-31,22.621468926553675
2024-06-01,0.0
2024-06-02,0.0
2024-06-03,21.637926799312208
2024-06-04,27.539179562760992
2024-06-05,27.539179562760992
2024-06-06,21.637926799312208
2024-06-07,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-10,26.55563743551953
2024-06-11,28.52272169000246
2024-06-12,29.506263817243923
2024-06-13,0.0
2024-06-14,0.0
2024-06-15,21.637926799312208
2024-06-16,43.275853598624415
2024-06-17,43.275853598624415
2024-06-18,32.45689019896832
2024-06-19,17.703758290346354
2024-06-20,17.703758290346354
2024-06-21,0.0
2024-06-22,0.0
2024-06-23,0.0
2024-06-24,17.703758290346354
2024-06-25,22.621468926553675
2024-06-26,0.0
2024-06-27,21.637926799312208
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,17.703758290346354
2024-07-02,18.687300417587817
2024-07-03,19.67084254482928
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,22.621468926553675
2024-07-09,20.654384672070744
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,23.60501105379514
2024-07-13,22.621468926553675
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,24.588553181036602
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,24.588553181036602
2024-07-21,0.0
2024-07-22,31.47334807172685
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,17.703758290346354
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,0.0
2024-07-30,0.0
2024-07-31,25.572095308278065
2024-08-01,0.0
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,19.67084254482928
2024-08-13,0.0
2024-08-14,17.703758290346354
2024-08-15,24.588553181036602
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,0.0
2024-08-20,18.52337672971424
2024-08-21,21.719888643249
2024-08-22,23.850896585605504
2024-08-23,34.423974453451244
2024-08-24,0.0
2024-08-25,0.0
2024-08-26,27.539179562760992
2024-08-27,31.227462539916484
2024-08-28,29.6701875051175
2024-08-29,40.243265372963236
2024-08-30,25.408171620404488
2024-08-31,20.654384672070744
2024-09-01,0.0
2024-09-02,0.0
2024-09-03,25.408171620404488
2024-09-04,23.277163678047984
2024-09-05,40.243265372963236
2024-09-06,51.88184721198723
2024-09-07,19.588880700892492
2024-09-08,0.0
2024-09-09,55.078359125521985
2024-09-10,50.324572177188244
2024-09-11,61.963154016212236
2024-09-12,59.340375010235
2024-09-13,55.078359125521985
2024-09-14,43.93154835011873
2024-09-15,27.539179562760992
2024-09-16,76.88020961270777
2024-09-17,81.47007287316794
2024-09-18,74.58527798247769
2024-09-19,75.73274379759273
2024-09-20,55.078359125521985
2024-09-21,27.539179562760992
2024-09-22,26.39171374764595
2024-09-23,74.58527798247769
2024-09-24,72.29034635224761
2024-09-25,68.84794890690249
2024-09-26,72.29034635224761
2024-09-27,78.02767542782281
2024-09-28,0.0
2024-09-29,47.0460984197167
2024-09-30,94.0921968394334
2024-10-01,82.61753868828298
2024-10-02,114.74658151150415
2024-10-03,63.11061983132728
2024-10-04,53.930893310406944
2024-10-05,24.09678211741587
2024-10-06,49.34103004994678
2024-10-07,95.23966265454844
2024-10-08,97.53459428477852
2024-10-09,102.12445754523868
2024-10-10,76.88020961270777
2024-10-11,56.22582494063703
2024-10-12,26.39171374764595
2024-10-13,28.686645377876037
2024-10-14,64.25808564644232
2024-10-15,63.11061983132728
2024-10-16,52.7834274952919
2024-10-17,80.3226070580529
2024-10-18,73.43781216736265
2024-10-19,47.0460984197167
2024-10-20,34.423974453451244
2024-10-21,82.61753868828298
2024-10-22,63.11061983132728
2024-10-23,52.7834274952919
2024-10-24,67.70048309178745
2024-10-25,68.84794890690249
2024-10-26,21.80185048718579
2024-10-27,30.981577008106118
2024-10-28,79.17514124293785
2024-10-29,60.815688201097196
2024-10-30,64.25808564644232
2024-10-31,74.58527798247769
2024-11-01,58.520756570867114
2024-11-02,28.686645377876037
2024-11-03,37.866371898796366
2024-11-04,89.50233357897324
2024-11-05,51.63596168017686
2024-11-06,50.48849586506182
2024-11-07,51.63596168017686
2024-11-08,58.520756570867114
2024-11-09,24.09678211741587
2024-11-10,32.12904282322116
2024-11-11,47.0460984197167
2024-11-12,51.63596168017686
