Time,value
2025-12-11,84
2025-12-12,70
2025-12-13,47
2025-12-14,46
2025-12-15,70
2025-12-16,69
2025-12-17,69
2025-12-18,65
2025-12-19,56
2025-12-20,34
2025-12-21,40
2025-12-22,43
2025-12-23,43
2025-12-24,41
2025-12-25,36
2025-12-26,41
2025-12-27,42
2025-12-28,41
2025-12-29,46
2025-12-30,46
2025-12-31,46
2026-01-01,45
2026-01-02,50
2026-01-03,47
2026-01-04,48
2026-01-05,53
2026-01-06,68
2026-01-07,69
2026-01-08,71
2026-01-09,77
2026-01-10,55
2026-01-11,47
2026-01-12,77
2026-01-13,78
2026-01-14,79
2026-01-15,75
2026-01-16,69
2026-01-17,49
2026-01-18,48
2026-01-19,56
2026-01-20,76
2026-01-21,83
2026-01-22,82
2026-01-23,74
2026-01-24,54
2026-01-25,55
2026-01-26,69
2026-01-27,74
2026-01-28,73
2026-01-29,80
2026-01-30,82
2026-01-31,60
2026-02-01,64
2026-02-02,86
2026-02-03,88
2026-02-04,87
2026-02-05,89
2026-02-06,81
2026-02-07,57
2026-02-08,60
2026-02-09,83
2026-02-10,84
2026-02-11,81
2026-02-12,79
2026-02-13,72
2026-02-14,49
2026-02-15,56
2026-02-16,73
2026-02-17,82
2026-02-18,81
2026-02-19,81
2026-02-20,81
2026-02-21,57
2026-02-22,58
2026-02-23,85
2026-02-24,86
2026-02-25,86
2026-02-26,88
2026-02-27,93
2026-02-28,52
2026-03-01,54
2026-03-02,99
2026-03-03,94
2026-03-04,92
2026-03-05,92
2026-03-06,82
2026-03-07,48
2026-03-08,59
2026-03-09,82
2026-03-10,80
2026-03-11,96
2026-03-12,77
2026-03-13,71
2026-03-14,50
2026-03-15,55
2026-03-16,71
2026-03-17,71
2026-03-18,74
2026-03-19,72
2026-03-20,71
2026-03-21,58
2026-03-22,59
2026-03-23,84
2026-03-24,76
2026-03-25,79
2026-03-26,79
2026-03-27,70
2026-03-28,51
2026-03-29,59
2026-03-30,79
2026-03-31,81
2026-04-01,85
2026-04-02,80
2026-04-03,57
2026-04-04,49
2026-04-05,56
2026-04-06,92
2026-04-07,73
2026-04-08,77
2026-04-09,75
2026-04-10,68
2026-04-11,55
2026-04-12,56
2026-04-13,82
2026-04-14,83
2026-04-15,81
2026-04-16,82
2026-04-17,100
2026-04-18,55
2026-04-19,59
2026-04-20,81
2026-04-21,83
2026-04-22,81
2026-04-23,79
2026-04-24,75
2026-04-25,54
2026-04-26,62
2026-04-27,81
2026-04-28,82
2026-04-29,87
2026-04-30,84
2026-05-01,73
2026-05-02,57
2026-05-03,60
2026-05-04,80
2026-05-05,83
2026-05-06,86
2026-05-07,84
2026-05-08,74
2026-05-09,60
2026-05-10,57
2026-05-11,79
2026-05-12,80
2026-05-13,74
2026-05-14,74
2026-05-15,70
2026-05-16,51
2026-05-17,51
2026-05-18,69
2026-05-19,70
2026-05-20,71
2026-05-21,68
2026-05-22,66
2026-05-23,59
2026-05-24,50
2026-05-25,53
2026-05-26,63
2026-05-27,65
2026-05-28,64
2026-05-29,61
2026-05-30,55
2026-05-31,65
