Time,epic
2024-09-23,86.91186601205875
2024-09-24,91.87825835560497
2024-09-25,94.36145452737807
2024-09-26,94.36145452737807
2024-09-27,86.91186601205875
2024-09-28,43.455933006029376
2024-09-29,37.24794257659661
2024-09-30,80.70387558262598
2024-10-01,88.1534640979453
2024-10-02,86.91186601205875
2024-10-03,83.1870717543991
2024-10-04,93.11985644149152
2024-10-05,39.731138748369716
2024-10-06,36.006344490710056
2024-10-07,83.1870717543991
2024-10-08,83.1870717543991
2024-10-09,85.6702679261722
2024-10-10,89.39506218383187
2024-10-11,78.22067941085288
2024-10-12,37.24794257659661
2024-10-13,36.006344490710056
2024-10-14,62.07990429432768
2024-10-15,80.70387558262598
2024-10-16,83.1870717543991
2024-10-17,89.39506218383187
2024-10-18,91.87825835560497
2024-10-19,38.489540662483165
2024-10-20,33.52314831893695
2024-10-21,83.1870717543991
2024-10-22,93.11985644149152
2024-10-23,89.39506218383187
2024-10-24,91.87825835560497
2024-10-25,91.87825835560497
2024-10-26,31.03995214716384
2024-10-27,36.006344490710056
2024-10-28,81.94547366851253
2024-10-29,84.42866984028565
2024-10-30,85.6702679261722
2024-10-31,85.6702679261722
2024-11-01,85.6702679261722
2024-11-02,44.697531091915934
2024-11-03,40.97273683425627
2024-11-04,81.94547366851253
2024-11-05,60.838306208441125
2024-11-06,64.56310046610079
2024-11-07,90.63666026971842
2024-11-08,91.87825835560497
2024-11-09,38.489540662483165
2024-11-10,38.489540662483165
2024-11-11,72.01268898142011
2024-11-12,85.6702679261722
2024-11-13,86.91186601205875
2024-11-14,90.63666026971842
2024-11-15,93.11985644149152
2024-11-16,33.52314831893695
2024-11-17,42.214334920142825
2024-11-18,84.42866984028565
2024-11-19,98.08624878503774
2024-11-20,91.87825835560497
2024-11-21,93.11985644149152
2024-11-22,89.39506218383187
2024-11-23,39.731138748369716
2024-11-24,38.489540662483165
2024-11-25,67.0462966378739
2024-11-26,67.0462966378739
2024-11-27,50.905521521348696
2024-11-28,47.180727263689036
2024-11-29,44.697531091915934
2024-11-30,49.663923435462145
2024-12-01,63.321502380214234
2024-12-02,94.36145452737807
2024-12-03,91.87825835560497
2024-12-04,95.60305261326462
2024-12-05,91.87825835560497
2024-12-06,106.77743538624361
2024-12-07,53.388717693121805
2024-12-08,47.180727263689036
2024-12-09,94.36145452737807
2024-12-10,124.15980858865537
2024-12-11,120.4350143309957
2024-12-12,122.91821050276882
2024-12-13,121.67661241688225
2024-12-14,63.321502380214234
2024-12-15,55.871913864894914
2024-12-16,94.36145452737807
2024-12-17,95.60305261326462
2024-12-18,90.63666026971842
2024-12-19,95.60305261326462
2024-12-20,74.49588515319321
2024-12-21,57.113511950781465
2024-12-22,57.113511950781465
2024-12-23,59.596708122554574
2024-12-24,62.07990429432768
2024-12-25,111.74382772978983
2024-12-26,90.63666026971842
2024-12-27,83.1870717543991
2024-12-28,68.28789472376045
2024-12-29,65.80469855198734
2024-12-30,65.80469855198734
2024-12-31,58.35511003666802
2025-01-01,58.35511003666802
2025-01-02,64.56310046610079
2025-01-03,65.80469855198734
2025-01-04,54.630315779008356
2025-01-05,49.663923435462145
2025-01-06,69.529492809647
2025-01-07,83.1870717543991
2025-01-08,88.1534640979453
2025-01-09,90.63666026971842
2025-01-10,86.91186601205875
2025-01-11,45.939129177802485
2025-01-12,45.939129177802485
2025-01-13,88.1534640979453
2025-01-14,93.11985644149152
2025-01-15,96.84465069915119
2025-01-16,98.08624878503774
2025-01-17,106.77743538624361
2025-01-18,52.147119607235254
2025-01-19,45.939129177802485
2025-01-20,49.663923435462145
2025-01-21,72.01268898142011
2025-01-22,79.46227749673943
2025-01-23,93.11985644149152
2025-01-24,98.08624878503774
2025-01-25,44.697531091915934
2025-01-26,43.455933006029376
2025-01-27,84.42866984028565
2025-01-28,95.60305261326462
2025-01-29,88.1534640979453
2025-01-30,98.08624878503774
2025-01-31,103.05264112858396
2025-02-01,40.97273683425627
2025-02-02,40.97273683425627
2025-02-03,81.94547366851253
2025-02-04,93.11985644149152
2025-02-05,95.60305261326462
2025-02-06,85.6702679261722
2025-02-07,99.32784687092429
2025-02-08,45.939129177802485
2025-02-09,42.214334920142825
2025-02-10,80.70387558262598
2025-02-11,88.1534640979453
2025-02-12,84.42866984028565
2025-02-13,86.91186601205875
2025-02-14,78.22067941085288
2025-02-15,44.697531091915934
2025-02-16,47.180727263689036
2025-02-17,49.663923435462145
2025-02-18,78.22067941085288
2025-02-19,76.97908132496633
2025-02-20,80.70387558262598
2025-02-21,90.63666026971842
2025-02-22,44.697531091915934
2025-02-23,44.697531091915934
2025-02-24,91.87825835560497
2025-02-25,89.39506218383187
2025-02-26,90.63666026971842
2025-02-27,95.60305261326462
2025-02-28,101.81104304269739
2025-03-01,39.731138748369716
2025-03-02,40.97273683425627
2025-03-03,85.6702679261722
2025-03-04,91.87825835560497
2025-03-05,89.39506218383187
2025-03-06,93.11985644149152
2025-03-07,90.63666026971842
2025-03-08,39.731138748369716
2025-03-09,38.489540662483165
2025-03-10,84.42866984028565
2025-03-11,85.6702679261722
2025-03-12,84.42866984028565
2025-03-13,91.87825835560497
2025-03-14,88.1534640979453
2025-03-15,45.939129177802485
2025-03-16,44.697531091915934
2025-03-17,73.25428706730666
2025-03-18,81.94547366851253
2025-03-19,83.1870717543991
2025-03-20,85.6702679261722
2025-03-21,81.94547366851253
2025-03-22,45.939129177802485
2025-03-23,42.214334920142825
2025-03-24,75.73748323907976
2025-03-25,78.22067941085288
2025-03-26,75.73748323907976
2025-03-27,85.6702679261722
2025-03-28,83.1870717543991
2025-03-29,49.663923435462145
2025-03-30,43.455933006029376
2025-03-31,73.25428706730666
2025-04-01,78.22067941085288
2025-04-02,80.70387558262598
2025-04-03,85.6702679261722
2025-04-04,88.1534640979453
2025-04-05,49.663923435462145
2025-04-06,76.97908132496633
2025-04-07,93.11985644149152
2025-04-08,91.87825835560497
2025-04-09,91.87825835560497
2025-04-10,91.87825835560497
2025-04-11,96.84465069915119
2025-04-12,54.630315779008356
2025-04-13,53.388717693121805
2025-04-14,80.70387558262598
2025-04-15,81.8844114675673
2025-04-16,81.26361242462403
2025-04-17,83.1870717543991
2025-04-18,64.3290286958107
2025-04-19,46.15284688111083
2025-04-20,49.37896649771769
2025-04-21,74.75031099046505
2025-04-22,83.1870717543991
2025-04-23,83.1870717543991
2025-04-24,87.09505261489448
2025-04-25,87.09505261489448
2025-04-26,40.94220573378365
2025-04-27,38.33688516012006
2025-04-28,92.92649280516494
2025-04-29,100.7424545261557
2025-04-30,110.48187557692154
2025-05-01,109.17921529008973
2025-05-02,104.65043538665108
2025-05-03,55.271468888933384
2025-05-04,54.589607645044865
2025-05-05,104.65043538665108
2025-05-06,94.22915309199672
2025-05-07,88.39771290172627
2025-05-08,94.22915309199672
2025-05-09,91.00303347538986
2025-05-10,44.85018659427904
2025-05-11,46.77364592405411
2025-05-12,99.4397942393239
2025-05-13,99.4397942393239
2025-05-14,91.62383251833313
2025-05-15,96.82429663216945
2025-05-16,94.09685165661537
2025-05-17,49.09400955997324
2025-05-18,50.45773204775028
2025-05-19,91.3694066810613
2025-05-20,87.2782392177302
2025-05-21,100.91546409550055
2025-05-22,110.46152150993979
2025-05-23,91.3694066810613
2025-05-24,62.73123443774358
2025-05-25,62.73123443774358
2025-05-26,57.276344486635445
2025-05-27,81.82334926662206
2025-05-28,73.64101433995985
2025-05-29,73.64101433995985
2025-05-30,72.27729185218283
2025-05-31,45.002842096642134
2025-06-01,46.36656458441917
2025-06-02,65.45867941329766
2025-06-03,65.45867941329766
2025-06-04,65.45867941329766
2025-06-05,61.36751194996655
2025-06-06,58.64006697441248
2025-06-07,47.730287072196205
2025-06-08,47.730287072196205
2025-06-09,58.64006697441248
2025-06-10,58.64006697441248
2025-06-11,58.64006697441248
2025-06-12,64.09495692552062
2025-06-13,54.54889951108137
2025-06-14,42.27539712108807
2025-06-15,42.27539712108807
2025-06-16,49.09400955997324
2025-06-17,49.09400955997324
2025-06-18,51.82145453552731
2025-06-19,49.09400955997324
2025-06-20,46.36656458441917
2025-06-21,42.27539712108807
2025-06-22,39.547952145534
2025-06-23,43.6391196088651
2025-06-24,45.002842096642134
2025-06-25,50.45773204775028
2025-06-26,68.18612438885172
2025-06-27,68.18612438885172
2025-06-28,54.54889951108137
2025-06-29,47.730287072196205
2025-06-30,49.09400955997324
2025-07-01,46.36656458441917
2025-07-02,46.36656458441917
2025-07-03,47.730287072196205
2025-07-04,42.27539712108807
2025-07-05,38.184229657756966
2025-07-06,42.27539712108807
2025-07-07,42.27539712108807
2025-07-08,45.002842096642134
2025-07-09,45.002842096642134
2025-07-10,43.6391196088651
2025-07-11,42.27539712108807
2025-07-12,40.91167463331103
2025-07-13,40.91167463331103
2025-07-14,40.91167463331103
2025-07-15,49.09400955997324
2025-07-16,46.36656458441917
2025-07-17,51.82145453552731
2025-07-18,49.09400955997324
2025-07-19,50.45773204775028
2025-07-20,50.45773204775028
2025-07-21,51.82145453552731
2025-07-22,49.09400955997324
2025-07-23,49.09400955997324
2025-07-24,47.730287072196205
2025-07-25,47.730287072196205
2025-07-26,43.6391196088651
2025-07-27,45.002842096642134
2025-07-28,46.36656458441917
2025-07-29,51.82145453552731
2025-07-30,53.18517702330434
2025-07-31,53.18517702330434
2025-08-01,46.36656458441917
2025-08-02,38.184229657756966
2025-08-03,40.91167463331103
2025-08-04,42.27539712108807
2025-08-05,46.36656458441917
2025-08-06,53.18517702330434
2025-08-07,57.276344486635445
2025-08-08,54.54889951108137
2025-08-09,43.6391196088651
2025-08-10,43.6391196088651
2025-08-11,51.82145453552731
2025-08-12,54.54889951108137
2025-08-13,58.64006697441248
2025-08-14,73.64101433995985
2025-08-15,73.64101433995985
2025-08-16,40.91167463331103
2025-08-17,40.91167463331103
2025-08-18,65.45867941329766
2025-08-19,69.54984687662875
2025-08-20,72.27729185218283
2025-08-21,80.45962677884503
2025-08-22,83.1870717543991
2025-08-23,38.184229657756966
2025-08-24,42.27539712108807
2025-08-25,70.91356936440579
2025-08-26,77.73218180329096
2025-08-27,83.1870717543991
2025-08-28,88.64196170550724
2025-08-29,85.91451672995316
2025-08-30,38.184229657756966
2025-08-31,42.27539712108807
2025-09-01,46.36656458441917
2025-09-02,77.73218180329096
2025-09-03,84.55079424217614
2025-09-04,88.64196170550724
2025-09-05,98.18801911994647
2025-09-06,38.184229657756966
2025-09-07,36.820507169979926
2025-09-08,87.2782392177302
2025-09-09,91.3694066810613
2025-09-10,91.3694066810613
2025-09-11,94.09685165661537
2025-09-12,100.91546409550055
2025-09-13,39.547952145534
2025-09-14,38.184229657756966
2025-09-15,81.82334926662206
2025-09-16,88.64196170550724
2025-09-17,91.3694066810613
2025-09-18,111.82524399771683
2025-09-19,128.18991385104124
2025-09-20,53.18517702330434
2025-09-21,42.27539712108807
2025-09-22,83.1870717543991
2025-09-23,83.1870717543991
2025-09-24,81.82334926662206
2025-09-25,88.64196170550724
2025-09-26,96.82429663216945
2025-09-27,39.547952145534
2025-09-28,35.456784682202894
2025-09-29,77.73218180329096
2025-09-30,87.2782392177302
2025-10-01,85.91451672995316
2025-10-02,84.55079424217614
2025-10-03,87.2782392177302
2025-10-04,36.820507169979926
2025-10-05,38.184229657756966
2025-10-06,80.45962677884503
2025-10-07,84.55079424217614
2025-10-08,87.2782392177302
2025-10-09,90.00568419328427
2025-10-10,79.095904291068
2025-10-11,36.820507169979926
2025-10-12,34.09306219442586
2025-10-13,64.09495692552062
2025-10-14,77.73218180329096
2025-10-15,90.00568419328427
2025-10-16,85.91451672995316
2025-10-17,81.82334926662206
2025-10-18,39.547952145534
2025-10-19,36.820507169979926
2025-10-20,92.73312916883835
2025-10-21,84.55079424217614
2025-10-22,83.1870717543991
2025-10-23,92.73312916883835
2025-10-24,88.64196170550724
2025-10-25,35.456784682202894
2025-10-26,35.456784682202894
2025-10-27,77.73218180329096
2025-10-28,77.73218180329096
2025-10-29,81.82334926662206
2025-10-30,90.00568419328427
2025-10-31,75.00473682773689
2025-11-01,90.00568419328427
2025-11-02,75.00473682773689
2025-11-03,92.73312916883835
2025-11-04,77.73218180329096
2025-11-05,85.91451672995316
2025-11-06,90.00568419328427
2025-11-07,92.73312916883835
2025-11-08,45.002842096642134
2025-11-09,46.36656458441917
2025-11-10,79.095904291068
2025-11-11,70.91356936440579
2025-11-12,85.91451672995316
2025-11-13,88.64196170550724
2025-11-14,99.55174160772351
2025-11-15,42.27539712108807
2025-11-16,45.002842096642134
2025-11-17,85.91451672995316
2025-11-18,84.55079424217614
2025-11-19,83.1870717543991
2025-11-20,91.3694066810613
2025-11-21,90.00568419328427
2025-11-22,40.91167463331103
2025-11-23,43.6391196088651
2025-11-24,64.09495692552062
2025-11-25,65.45867941329766
2025-11-26,66.82240190107468
2025-11-27,40.91167463331103
2025-11-28,43.6391196088651
2025-11-29,53.18517702330434
2025-11-30,55.91262199885841
2025-12-01,81.82334926662206
2025-12-02,88.64196170550724
2025-12-03,87.2782392177302
2025-12-04,96.82429663216945
2025-12-05,91.3694066810613
2025-12-06,43.6391196088651
2025-12-07,43.6391196088651
2025-12-08,80.45962677884503
2025-12-09,84.55079424217614
2025-12-10,81.82334926662206
2025-12-11,91.3694066810613
2025-12-12,128.18991385104124
2025-12-13,69.54984687662875
2025-12-14,58.64006697441248
2025-12-15,95.46057414439241
2025-12-16,96.82429663216945
2025-12-17,96.82429663216945
2025-12-18,99.55174160772351
2025-12-19,79.095904291068
2025-12-20,64.09495692552062
2025-12-21,60.003789462189516
2025-12-22,68.18612438885172
2025-12-23,62.73123443774358
2025-12-24,66.82240190107468
2025-12-25,136.37224877770345
2025-12-26,85.91451672995316
2025-12-27,77.73218180329096
2025-12-28,70.91356936440579
2025-12-29,66.82240190107468
2025-12-30,62.73123443774358
2025-12-31,64.09495692552062
2026-01-01,66.82240190107468
2026-01-02,60.003789462189516
2026-01-03,58.64006697441248
2026-01-04,53.18517702330434
2026-01-05,65.45867941329766
2026-01-06,77.73218180329096
2026-01-07,80.45962677884503
2026-01-08,87.2782392177302
2026-01-09,92.73312916883835
2026-01-10,53.18517702330434
2026-01-11,50.45773204775028
2026-01-12,80.45962677884503
2026-01-13,90.00568419328427
2026-01-14,84.55079424217614
2026-01-15,91.3694066810613
2026-01-16,92.73312916883835
2026-01-17,51.82145453552731
2026-01-18,47.730287072196205
2026-01-19,49.09400955997324
2026-01-20,77.73218180329096
2026-01-21,83.1870717543991
2026-01-22,83.1870717543991
2026-01-23,88.64196170550724
2026-01-24,49.09400955997324
2026-01-25,46.36656458441917
2026-01-26,64.09495692552062
2026-01-27,72.27729185218283
2026-01-28,73.64101433995985
2026-01-29,77.73218180329096
2026-01-30,81.82334926662206
2026-01-31,50.45773204775028
2026-02-01,49.09400955997324
2026-02-02,75.00473682773689
2026-02-03,85.91451672995316
2026-02-04,72.27729185218283
2026-02-05,80.45962677884503
2026-02-06,83.1870717543991
2026-02-07,47.730287072196205
2026-02-08,43.6391196088651
2026-02-09,68.18612438885172
2026-02-10,79.095904291068
2026-02-11,81.82334926662206
2026-02-12,80.45962677884503
2026-02-13,73.64101433995985
2026-02-14,50.45773204775028
2026-02-15,53.18517702330434
2026-02-16,60.003789462189516
2026-02-17,70.91356936440579
2026-02-18,75.00473682773689
2026-02-19,80.45962677884503
2026-02-20,81.82334926662206
2026-02-21,54.54889951108137
2026-02-22,57.276344486635445
2026-02-23,76.36845931551393
2026-02-24,79.095904291068
2026-02-25,79.095904291068
2026-02-26,88.64196170550724
2026-02-27,87.2782392177302
2026-02-28,72.27729185218283
2026-03-01,68.18612438885172
2026-03-02,95.46057414439241
2026-03-03,95.46057414439241
2026-03-04,95.46057414439241
2026-03-05,95.46057414439241
2026-03-06,94.09685165661537
2026-03-07,54.54889951108137
2026-03-08,54.54889951108137
2026-03-09,81.82334926662206
2026-03-10,80.45962677884503
2026-03-11,83.1870717543991
2026-03-12,84.55079424217614
2026-03-13,81.82334926662206
2026-03-14,55.91262199885841
2026-03-15,51.82145453552731
2026-03-16,69.54984687662875
2026-03-17,70.91356936440579
2026-03-18,76.36845931551393
2026-03-19,84.55079424217614
2026-03-20,76.36845931551393
2026-03-21,54.54889951108137
2026-03-22,51.82145453552731
2026-03-23,76.36845931551393
2026-03-24,81.82334926662206
2026-03-25,85.91451672995316
2026-03-26,81.82334926662206
2026-03-27,79.095904291068
2026-03-28,50.45773204775028
2026-03-29,50.45773204775028
2026-03-30,68.18612438885172
2026-03-31,68.18612438885172
2026-04-01,76.36845931551393
2026-04-02,75.00473682773689
2026-04-03,62.73123443774358
2026-04-04,53.18517702330434
2026-04-05,55.91262199885841
2026-04-06,68.18612438885172
2026-04-07,72.27729185218283
2026-04-08,76.36845931551393
2026-04-09,73.64101433995985
2026-04-10,76.36845931551393
2026-04-11,51.82145453552731
2026-04-12,51.82145453552731
2026-04-13,79.095904291068
2026-04-14,76.36845931551393
2026-04-15,77.73218180329096
2026-04-16,84.55079424217614
2026-04-17,88.64196170550724
2026-04-18,51.82145453552731
2026-04-19,46.36656458441917
2026-04-20,75.00473682773689
2026-04-21,77.73218180329096
2026-04-22,75.00473682773689
2026-04-23,84.55079424217614
2026-04-24,79.095904291068
2026-04-25,45.002842096642134
2026-04-26,46.36656458441917
2026-04-27,77.73218180329096
2026-04-28,76.36845931551393
2026-04-29,76.36845931551393
2026-04-30,81.82334926662206
2026-05-01,85.91451672995316
2026-05-02,47.730287072196205
2026-05-03,43.6391196088651
2026-05-04,76.36845931551393
2026-05-05,80.45962677884503
2026-05-06,79.095904291068
2026-05-07,84.55079424217614
2026-05-08,80.45962677884503
2026-05-09,43.6391196088651
2026-05-10,45.002842096642134
2026-05-11,77.73218180329096
2026-05-12,91.3694066810613
2026-05-13,81.82334926662206
2026-05-14,90.00568419328427
2026-05-15,87.2782392177302
2026-05-16,50.45773204775028
2026-05-17,46.36656458441917
2026-05-18,76.36845931551393
2026-05-19,76.36845931551393
2026-05-20,77.73218180329096
2026-05-21,75.00473682773689
2026-05-22,69.54984687662875
2026-05-23,49.09400955997324
2026-05-24,45.002842096642134
2026-05-25,47.730287072196205
2026-05-26,68.18612438885172
2026-05-27,65.45867941329766
2026-05-28,73.64101433995985
2026-05-29,60.003789462189516
2026-05-30,43.6391196088651
2026-05-31,49.09400955997324
