step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_richard_simmons_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_richard_simmons_2022-08-29_2023-05-25.csv,30.0,30.0,0.987535043386531,9.0,0.1111111111111111,0.21247172096983766,overlap_ratio
2,gt_richard_simmons_2023-04-26_2024-01-20.csv,30.0,30.0,0.8848017203920825,3.0,0.3333333333333333,0.07866802699578755,overlap_ratio
3,gt_richard_simmons_2023-12-22_2024-09-16.csv,30.0,4.0,0.9968616848834552,,1.0,,no_rescale_insufficient_overlap
4,gt_richard_simmons_2024-08-18_2025-05-14.csv,30.0,10.0,0.9307434270561145,21.75,0.04597701149425287,0.28165822512834204,overlap_ratio
5,gt_richard_simmons_2025-04-15_2026-01-09.csv,30.0,30.0,0.95409655572874,61.2625,0.016323199347072024,0.07044254878595424,overlap_ratio
6,gt_richard_simmons_2025-12-11_2026-05-31.csv,30.0,30.0,0.8589218628652019,10.210416666666667,0.09793919608243215,0.15461153012489667,overlap_ratio
