Time,ezra_miller
2024-11-02,0.9791296625222026
2024-11-03,1.1096802841918296
2024-11-04,1.2402309058614567
2024-11-05,0.6962699822380107
2024-11-06,0.6962699822380107
2024-11-07,0.522202486678508
2024-11-08,0.6092362344582594
2024-11-09,0.9573712255772647
2024-11-10,1.1096802841918296
2024-11-11,0.8268206039076378
2024-11-12,0.8485790408525756
2024-11-13,0.6092362344582594
2024-11-14,0.5874777975133215
2024-11-15,0.6962699822380107
2024-11-16,1.6753996447602133
2024-11-17,0.8920959147424512
2024-11-18,0.6962699822380107
2024-11-19,0.913854351687389
2024-11-20,0.8485790408525756
2024-11-21,0.652753108348135
2024-11-22,0.4134103019538189
2024-11-23,1.196714031971581
2024-11-24,0.9791296625222026
2024-11-25,0.5439609236234458
2024-11-26,0.6092362344582594
2024-11-27,1.1314387211367674
2024-11-28,1.0226465364120783
2024-11-29,1.3490230905861458
2024-11-30,0.913854351687389
2024-12-01,0.8485790408525756
2024-12-02,1.066163410301954
2024-12-03,1.30550621669627
2024-12-04,1.1531971580817053
2024-12-05,1.2184724689165187
2024-12-06,0.7833037300177621
2024-12-07,1.2184724689165187
2024-12-08,1.1531971580817053
2024-12-09,1.0226465364120783
2024-12-10,1.0008880994671405
2024-12-11,0.7397868561278864
2024-12-12,0.652753108348135
2024-12-13,0.8050621669626999
2024-12-14,0.6309946714031972
2024-12-15,1.2184724689165187
2024-12-16,0.6962699822380107
2024-12-17,1.0879218472468917
2024-12-18,0.7397868561278864
2024-12-19,0.8920959147424512
2024-12-20,0.8485790408525756
2024-12-21,0.8485790408525756
2024-12-22,1.1096802841918296
2024-12-23,0.9573712255772647
2024-12-24,0.9791296625222026
2024-12-25,0.9573712255772647
2024-12-26,0.913854351687389
2024-12-27,1.1531971580817053
2024-12-28,1.2619893428063944
2024-12-29,1.4360568383658971
2024-12-30,1.196714031971581
2024-12-31,0.8703374777975135
2025-01-01,1.1096802841918296
2025-01-02,0.7180284191829486
2025-01-03,0.8268206039076378
2025-01-04,0.9356127886323269
2025-01-05,0.9573712255772647
2025-01-06,0.8703374777975135
2025-01-07,0.6745115452930729
2025-01-08,0.6745115452930729
2025-01-09,0.652753108348135
2025-01-10,0.6745115452930729
2025-01-11,0.7615452930728243
2025-01-12,1.196714031971581
2025-01-13,1.588365896980462
2025-01-14,1.0226465364120783
2025-01-15,0.7615452930728243
2025-01-16,0.39165186500888105
2025-01-17,0.0
2025-01-18,0.8920959147424512
2025-01-19,0.913854351687389
2025-01-20,0.913854351687389
2025-01-21,0.43516873889875674
2025-01-22,0.47868561278863236
2025-01-23,0.5657193605683837
2025-01-24,0.5657193605683837
2025-01-25,0.7180284191829486
2025-01-26,0.8703374777975135
2025-01-27,0.4569271758436945
2025-01-28,0.5657193605683837
2025-01-29,0.5439609236234458
2025-01-30,0.5657193605683837
2025-01-31,0.522202486678508
2025-02-01,0.6962699822380107
2025-02-02,0.9356127886323269
2025-02-03,0.522202486678508
2025-02-04,0.7833037300177621
2025-02-05,0.6309946714031972
2025-02-06,0.6962699822380107
2025-02-07,0.652753108348135
2025-02-08,1.044404973357016
2025-02-09,1.044404973357016
2025-02-10,0.8485790408525756
2025-02-11,0.6092362344582594
2025-02-12,0.5439609236234458
2025-02-13,0.5439609236234458
2025-02-14,0.5874777975133215
2025-02-15,0.7615452930728243
2025-02-16,1.3925399644760215
2025-02-17,1.066163410301954
2025-02-18,0.913854351687389
2025-02-19,1.1096802841918296
2025-02-20,0.7833037300177621
2025-02-21,0.6092362344582594
2025-02-22,0.913854351687389
2025-02-23,0.7833037300177621
2025-02-24,0.6962699822380107
2025-02-25,0.652753108348135
2025-02-26,0.652753108348135
2025-02-27,0.6962699822380107
2025-02-28,0.7615452930728243
2025-03-01,0.652753108348135
2025-03-02,0.8920959147424512
2025-03-03,0.8050621669626999
2025-03-04,0.652753108348135
2025-03-05,0.5004440497335703
2025-03-06,0.39165186500888105
2025-03-07,0.7397868561278864
2025-03-08,0.8268206039076378
2025-03-09,1.0226465364120783
2025-03-10,0.8920959147424512
2025-03-11,1.1096802841918296
2025-03-12,0.8268206039076378
2025-03-13,0.7833037300177621
2025-03-14,0.8920959147424512
2025-03-15,1.7624333925399647
2025-03-16,1.2619893428063944
2025-03-17,0.8920959147424512
2025-03-18,0.8703374777975135
2025-03-19,0.8050621669626999
2025-03-20,0.7615452930728243
2025-03-21,0.7615452930728243
2025-03-22,0.9791296625222026
2025-03-23,1.196714031971581
2025-03-24,0.913854351687389
2025-03-25,1.3925399644760215
2025-03-26,0.8703374777975135
2025-03-27,0.913854351687389
2025-03-28,0.7397868561278864
2025-03-29,0.6309946714031972
2025-03-30,1.1096802841918296
2025-03-31,1.0879218472468917
2025-04-01,0.5874777975133215
2025-04-02,0.5657193605683837
2025-04-03,0.522202486678508
2025-04-04,0.5874777975133215
2025-04-05,0.7397868561278864
2025-04-06,0.9573712255772647
2025-04-07,0.7180284191829486
2025-04-08,0.7180284191829486
2025-04-09,1.2184724689165187
2025-04-10,0.8485790408525756
2025-04-11,0.652753108348135
2025-04-12,0.9573712255772647
2025-04-13,0.8050621669626999
2025-04-14,0.8920959147424512
2025-04-15,0.7397868561278864
2025-04-16,0.8352822182751136
2025-04-17,1.1519883560292086
2025-04-18,0.7289076376554176
2025-04-19,1.7116637063351097
2025-04-20,0.9936352871521612
2025-04-21,2.1565028616538386
2025-04-22,1.3103414249062562
2025-04-23,0.7615452930728243
2025-04-24,0.4859384251036116
2025-04-25,0.5923130057233077
2025-04-26,0.7615452930728243
2025-04-27,0.7289076376554176
2025-04-28,0.9827560686796922
2025-04-29,1.1302299190842708
2025-04-30,0.7397868561278864
2025-05-01,0.7397868561278864
2025-05-02,0.5923130057233077
2025-05-03,0.9718768502072233
2025-05-04,1.236604499703967
2025-05-05,1.236604499703967
2025-05-06,1.3320998618511941
2025-05-07,0.5705545687783699
2025-05-08,0.5076968620485495
2025-05-09,0.9718768502072233
2025-05-10,0.6660499309255971
2025-05-11,0.8026445628577068
2025-05-12,0.7289076376554176
2025-05-13,0.9090191434774029
2025-05-14,0.8135237813301757
2025-05-15,0.9041839352674167
2025-05-16,0.7397868561278864
2025-05-17,1.4795737122557728
2025-05-18,1.8905664101045985
2025-05-19,1.3973751726860075
2025-05-20,1.3973751726860075
2025-05-21,1.068581014406947
2025-05-22,1.2329780935464774
2025-05-23,1.2329780935464774
2025-05-24,1.7261693309650683
2025-05-25,0.9041839352674167
2025-05-26,1.3151766331162424
2025-05-27,1.068581014406947
2025-05-28,0.8219853956976515
2025-05-29,1.7261693309650683
2025-05-30,1.150779553976712
2025-05-31,0.9863824748371819
2025-06-01,1.2329780935464774
2025-06-02,0.7397868561278864
2025-06-03,0.575389776988356
2025-06-04,0.41099269784882575
2025-06-05,0.6575883165581212
2025-06-06,0.8219853956976515
2025-06-07,0.6575883165581212
2025-06-08,0.8219853956976515
2025-06-09,0.7397868561278864
2025-06-10,0.9041839352674167
2025-06-11,0.6575883165581212
2025-06-12,0.7397868561278864
2025-06-13,0.7397868561278864
2025-06-14,0.575389776988356
2025-06-15,1.3151766331162424
2025-06-16,0.575389776988356
2025-06-17,0.8219853956976515
2025-06-18,0.9041839352674167
2025-06-19,0.7397868561278864
2025-06-20,1.068581014406947
2025-06-21,1.2329780935464774
2025-06-22,3.8633313597789622
2025-06-23,8.219853956976515
2025-06-24,3.781132820209197
2025-06-25,2.71255180580225
2025-06-26,2.301559107953424
2025-06-27,2.5481547266627196
2025-06-28,2.630353266232485
2025-06-29,2.301559107953424
2025-06-30,1.4795737122557728
2025-07-01,0.9863824748371819
2025-07-02,1.068581014406947
2025-07-03,0.9041839352674167
2025-07-04,1.3973751726860075
2025-07-05,1.068581014406947
2025-07-06,1.150779553976712
2025-07-07,1.3973751726860075
2025-07-08,1.7261693309650683
2025-07-09,1.7261693309650683
2025-07-10,1.068581014406947
2025-07-11,1.150779553976712
2025-07-12,1.7261693309650683
2025-07-13,1.8083678705348334
2025-07-14,1.3151766331162424
2025-07-15,1.2329780935464774
2025-07-16,1.068581014406947
2025-07-17,1.4795737122557728
2025-07-18,1.4795737122557728
2025-07-19,1.150779553976712
2025-07-20,1.8905664101045985
2025-07-21,1.8905664101045985
2025-07-22,1.4795737122557728
2025-07-23,1.561772251825538
2025-07-24,1.3973751726860075
2025-07-25,1.3973751726860075
2025-07-26,1.3973751726860075
2025-07-27,1.3151766331162424
2025-07-28,1.2329780935464774
2025-07-29,1.068581014406947
2025-07-30,0.8219853956976515
2025-07-31,0.9863824748371819
2025-08-01,0.9041839352674167
2025-08-02,1.4795737122557728
2025-08-03,1.150779553976712
2025-08-04,0.9863824748371819
2025-08-05,1.3151766331162424
2025-08-06,0.8219853956976515
2025-08-07,0.9041839352674167
2025-08-08,0.6575883165581212
2025-08-09,1.150779553976712
2025-08-10,1.3973751726860075
2025-08-11,1.150779553976712
2025-08-12,1.150779553976712
2025-08-13,0.6575883165581212
2025-08-14,0.9863824748371819
2025-08-15,0.9041839352674167
2025-08-16,1.150779553976712
2025-08-17,1.150779553976712
2025-08-18,0.8219853956976515
2025-08-19,0.9041839352674167
2025-08-20,0.9863824748371819
2025-08-21,0.7397868561278864
2025-08-22,0.9041839352674167
2025-08-23,1.3973751726860075
2025-08-24,1.150779553976712
2025-08-25,0.9863824748371819
2025-08-26,0.7397868561278864
2025-08-27,0.8219853956976515
2025-08-28,0.6575883165581212
2025-08-29,0.8219853956976515
2025-08-30,0.9863824748371819
2025-08-31,1.3151766331162424
2025-09-01,1.2329780935464774
2025-09-02,0.9041839352674167
2025-09-03,0.7397868561278864
2025-09-04,0.7397868561278864
2025-09-05,0.7397868561278864
2025-09-06,0.9863824748371819
2025-09-07,0.9863824748371819
2025-09-08,0.9863824748371819
2025-09-09,0.575389776988356
2025-09-10,0.575389776988356
2025-09-11,0.7397868561278864
2025-09-12,0.575389776988356
2025-09-13,0.9041839352674167
2025-09-14,0.8219853956976515
2025-09-15,0.6575883165581212
2025-09-16,0.6575883165581212
2025-09-17,0.7397868561278864
2025-09-18,0.575389776988356
2025-09-19,0.49319123741859094
2025-09-20,0.9863824748371819
2025-09-21,0.8219853956976515
2025-09-22,0.9863824748371819
2025-09-23,0.9041839352674167
2025-09-24,0.8219853956976515
2025-09-25,0.575389776988356
2025-09-26,0.6575883165581212
2025-09-27,0.9041839352674167
2025-09-28,0.9041839352674167
2025-09-29,0.9041839352674167
2025-09-30,1.068581014406947
2025-10-01,0.7397868561278864
2025-10-02,0.7397868561278864
2025-10-03,0.6575883165581212
2025-10-04,0.6575883165581212
2025-10-05,0.6575883165581212
2025-10-06,1.7261693309650683
2025-10-07,0.9863824748371819
2025-10-08,0.8219853956976515
2025-10-09,0.575389776988356
2025-10-10,0.6575883165581212
2025-10-11,0.6575883165581212
2025-10-12,0.575389776988356
2025-10-13,0.6575883165581212
2025-10-14,0.575389776988356
2025-10-15,0.6575883165581212
2025-10-16,0.7397868561278864
2025-10-17,0.6575883165581212
2025-10-18,0.7397868561278864
2025-10-19,0.9041839352674167
2025-10-20,1.561772251825538
2025-10-21,0.575389776988356
2025-10-22,0.49319123741859094
2025-10-23,0.575389776988356
2025-10-24,0.7397868561278864
2025-10-25,0.0
2025-10-26,1.150779553976712
2025-10-27,0.575389776988356
2025-10-28,0.49319123741859094
2025-10-29,0.7397868561278864
2025-10-30,0.6575883165581212
2025-10-31,0.41099269784882575
2025-11-01,1.643970791395303
2025-11-02,1.561772251825538
2025-11-03,0.8219853956976515
2025-11-04,0.6575883165581212
2025-11-05,0.6575883165581212
2025-11-06,0.6575883165581212
2025-11-07,0.575389776988356
2025-11-08,1.068581014406947
2025-11-09,0.7397868561278864
2025-11-10,0.7397868561278864
2025-11-11,0.9863824748371819
2025-11-12,0.8219853956976515
2025-11-13,0.6575883165581212
2025-11-14,0.7397868561278864
2025-11-15,0.9863824748371819
2025-11-16,1.643970791395303
2025-11-17,0.9863824748371819
2025-11-18,0.6575883165581212
2025-11-19,0.7397868561278864
2025-11-20,0.49319123741859094
2025-11-21,0.9041839352674167
2025-11-22,0.6575883165581212
2025-11-23,1.068581014406947
2025-11-24,0.7397868561278864
2025-11-25,0.575389776988356
2025-11-26,0.6575883165581212
2025-11-27,0.7397868561278864
2025-11-28,0.7397868561278864
2025-11-29,0.9863824748371819
2025-11-30,1.068581014406947
2025-12-01,0.575389776988356
2025-12-02,0.6575883165581212
2025-12-03,0.6575883165581212
2025-12-04,0.3287941582790606
2025-12-05,0.575389776988356
2025-12-06,0.8219853956976515
2025-12-07,0.9041839352674167
2025-12-08,0.6575883165581212
2025-12-09,0.575389776988356
2025-12-10,0.49319123741859094
2025-12-11,0.41099269784882575
2025-12-12,0.5034660548648116
2025-12-13,0.8219853956976515
2025-12-14,0.5830958900730215
2025-12-15,0.5034660548648116
2025-12-16,0.4777790112492599
2025-12-17,0.6755692470890073
2025-12-18,0.5574088464574699
2025-12-19,0.6755692470890073
2025-12-20,0.7962983520820999
2025-12-21,0.8348289175054273
2025-12-22,0.71666851687389
2025-12-23,0.5830958900730215
2025-12-24,0.8219853956976515
2025-12-25,0.7551990822972173
2025-12-26,1.0480313795145055
2025-12-27,0.8091418738898757
2025-12-28,1.0608749013222813
2025-12-29,0.9016152309058615
2025-12-30,0.8219853956976515
2025-12-31,0.7423555604894416
2026-01-01,0.8219853956976515
2026-01-02,1.0737184231300572
2026-01-03,0.5702523682652457
2026-01-04,0.71666851687389
2026-01-05,0.7295120386816658
2026-01-06,0.5830958900730215
2026-01-07,0.9812450661140715
2026-01-08,0.8219853956976515
2026-01-09,0.7295120386816658
2026-01-10,1.0788558318531676
2026-01-11,1.1045428754687192
2026-01-12,0.8219853956976515
2026-01-13,1.0274817446220643
2026-01-14,0.8219853956976515
2026-01-15,0.9247335701598579
2026-01-16,0.8476724393132031
2026-01-17,0.9247335701598579
2026-01-18,0.7706113084665482
2026-01-19,0.8990465265443063
2026-01-20,0.7192372212354451
2026-01-21,0.7706113084665482
2026-01-22,0.7962983520820999
2026-01-23,0.8990465265443063
2026-01-24,0.9504206137754095
2026-01-25,1.2329780935464774
2026-01-26,1.181604006315374
2026-01-27,1.1045428754687192
2026-01-28,0.6164890467732387
2026-01-29,0.7449242648509967
2026-01-30,0.7962983520820999
2026-01-31,0.7962983520820999
2026-02-01,0.8990465265443063
2026-02-02,0.8733594829287548
2026-02-03,0.6421760903887902
2026-02-04,0.5137408723110322
2026-02-05,0.6421760903887902
2026-02-06,0.5651149595421354
2026-02-07,0.7962983520820999
2026-02-08,1.2586651371620288
2026-02-09,1.0788558318531676
2026-02-10,0.8476724393132031
2026-02-11,0.9761076573909612
2026-02-12,0.7449242648509967
2026-02-13,0.8219853956976515
2026-02-14,0.6678631340043418
2026-02-15,1.053168788237616
2026-02-16,1.4641614860864418
2026-02-17,1.0788558318531676
2026-02-18,1.0788558318531676
2026-02-19,0.7192372212354451
2026-02-20,0.7449242648509967
2026-02-21,1.0274817446220643
2026-02-22,0.9504206137754095
2026-02-23,0.8733594829287548
2026-02-24,0.6421760903887902
2026-02-25,0.7449242648509967
2026-02-26,0.4880538286954806
2026-02-27,0.590802003157687
2026-02-28,0.7962983520820999
2026-03-01,1.053168788237616
2026-03-02,0.7706113084665482
2026-03-03,0.8733594829287548
2026-03-04,0.9247335701598579
2026-03-05,0.8733594829287548
2026-03-06,0.5137408723110322
2026-03-07,1.0274817446220643
2026-03-08,1.2072910499309257
2026-03-09,0.6935501776198935
2026-03-10,0.8219853956976515
2026-03-11,0.590802003157687
2026-03-12,0.6164890467732387
2026-03-13,0.6935501776198935
2026-03-14,0.9504206137754095
2026-03-15,1.0274817446220643
2026-03-16,0.7962983520820999
2026-03-17,0.8476724393132031
2026-03-18,0.7962983520820999
2026-03-19,0.6421760903887902
2026-03-20,0.9504206137754095
2026-03-21,1.1045428754687192
2026-03-22,1.4641614860864418
2026-03-23,0.8476724393132031
2026-03-24,0.9761076573909612
2026-03-25,0.9761076573909612
2026-03-26,1.0017947010065127
2026-03-27,1.181604006315374
2026-03-28,0.8733594829287548
2026-03-29,1.0017947010065127
2026-03-30,0.8476724393132031
2026-03-31,0.7706113084665482
2026-04-01,0.3853056542332741
2026-04-02,0.8733594829287548
2026-04-03,0.6421760903887902
2026-04-04,0.9247335701598579
2026-04-05,0.8476724393132031
2026-04-06,1.0017947010065127
2026-04-07,0.6164890467732387
2026-04-08,0.7192372212354451
2026-04-09,0.9504206137754095
2026-04-10,0.7449242648509967
2026-04-11,1.2072910499309257
2026-04-12,1.053168788237616
2026-04-13,0.7706113084665482
2026-04-14,0.4880538286954806
2026-04-15,0.5651149595421354
2026-04-16,0.3339315670021709
2026-04-17,0.6935501776198935
2026-04-18,0.8990465265443063
2026-04-19,0.7449242648509967
2026-04-20,0.5651149595421354
2026-04-21,0.6164890467732387
2026-04-22,0.590802003157687
2026-04-23,0.6935501776198935
2026-04-24,1.1302299190842708
2026-04-25,1.0274817446220643
2026-04-26,1.0017947010065127
2026-04-27,1.0788558318531676
2026-04-28,1.1302299190842708
2026-04-29,0.7449242648509967
2026-04-30,0.8219853956976515
2026-05-01,0.6164890467732387
2026-05-02,0.9504206137754095
2026-05-03,1.2843521807775804
2026-05-04,0.7449242648509967
2026-05-05,0.8733594829287548
2026-05-06,0.8476724393132031
2026-05-07,0.590802003157687
2026-05-08,0.4880538286954806
2026-05-09,0.4880538286954806
2026-05-10,0.8219853956976515
2026-05-11,2.568704361555161
2026-05-12,0.7706113084665482
2026-05-13,1.0274817446220643
2026-05-14,1.181604006315374
2026-05-15,0.7706113084665482
2026-05-16,1.0788558318531676
2026-05-17,0.9504206137754095
2026-05-18,0.8733594829287548
2026-05-19,0.5394279159265838
2026-05-20,0.6678631340043418
2026-05-21,0.590802003157687
2026-05-22,0.6421760903887902
2026-05-23,0.7962983520820999
2026-05-24,0.9247335701598579
2026-05-25,0.7962983520820999
2026-05-26,0.8476724393132031
2026-05-27,0.8476724393132031
2026-05-28,0.7449242648509967
2026-05-29,0.6421760903887902
2026-05-30,0.9761076573909612
2026-05-31,0.9761076573909612
