Time,svb
2024-11-10,0.11103628881406657
2024-11-11,0.2432223469260506
2024-11-12,0.3489711934156378
2024-11-13,0.31724653946876163
2024-11-14,0.24850978925052997
2024-11-15,0.2167851353036538
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,0.2908093278463648
2024-11-19,0.2749470008729268
2024-11-20,0.30138421249532354
2024-11-21,0.3912707320114727
2024-11-22,0.28023444319740615
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,0.22207257762813315
2024-11-26,0.2908093278463648
2024-11-27,0.22207257762813315
2024-11-28,0.0
2024-11-29,0.13218605811198403
2024-11-30,0.12689861578750466
2024-12-01,0.0
2024-12-02,0.23264746227709188
2024-12-03,0.26437211622396806
2024-12-04,0.2696595585484474
2024-12-05,0.16919815438333954
2024-12-06,0.32782142411772036
2024-12-07,0.12689861578750466
2024-12-08,0.0
2024-12-09,0.22207257762813315
2024-12-10,0.22207257762813315
2024-12-11,0.2696595585484474
2024-12-12,0.22207257762813315
2024-12-13,0.23264746227709188
2024-12-14,0.12689861578750466
2024-12-15,0.0
2024-12-16,0.23793490460157124
2024-12-17,0.21149769297917442
2024-12-18,0.28023444319740615
2024-12-19,0.24850978925052997
2024-12-20,0.25379723157500933
2024-12-21,0.0
2024-12-22,0.0
2024-12-23,0.23793490460157124
2024-12-24,0.11103628881406657
2024-12-25,0.0
2024-12-26,0.12689861578750466
2024-12-27,0.15333582740990145
2024-12-28,0.17977303903229827
2024-12-29,0.0
2024-12-30,0.17977303903229827
2024-12-31,0.16391071205886018
2025-01-01,0.0
2025-01-02,0.15862326973438082
2025-01-03,0.21149769297917442
2025-01-04,0.12689861578750466
2025-01-05,0.0
2025-01-06,0.2960967701708442
2025-01-07,0.18506048135677763
2025-01-08,0.22207257762813315
2025-01-09,0.3331088664421997
2025-01-10,0.20621025065469506
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,0.2908093278463648
2025-01-14,0.37012096271355527
2025-01-15,0.2908093278463648
2025-01-16,0.34368375109115845
2025-01-17,0.2590846738994887
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,0.2167851353036538
2025-01-21,0.2167851353036538
2025-01-22,0.3912707320114727
2025-01-23,0.2908093278463648
2025-01-24,0.2590846738994887
2025-01-25,0.1216111734630253
2025-01-26,0.0
2025-01-27,0.26437211622396806
2025-01-28,0.23264746227709188
2025-01-29,0.2590846738994887
2025-01-30,0.23793490460157124
2025-01-31,0.23793490460157124
2025-02-01,0.14276094276094273
2025-02-02,0.1480483850854221
2025-02-03,0.322533981793241
2025-02-04,0.31724653946876163
2025-02-05,0.2696595585484474
2025-02-06,0.3066716548198029
2025-02-07,0.22207257762813315
2025-02-08,0.190347923681257
2025-02-09,0.0
2025-02-10,0.21149769297917442
2025-02-11,0.322533981793241
2025-02-12,0.26437211622396806
2025-02-13,0.24850978925052997
2025-02-14,0.2167851353036538
2025-02-15,0.26437211622396806
2025-02-16,0.1216111734630253
2025-02-17,0.2749470008729268
2025-02-18,0.2908093278463648
2025-02-19,0.2696595585484474
2025-02-20,0.3489711934156378
2025-02-21,0.24850978925052997
2025-02-22,0.190347923681257
2025-02-23,0.1216111734630253
2025-02-24,0.32782142411772036
2025-02-25,0.23793490460157124
2025-02-26,0.23793490460157124
2025-02-27,0.25379723157500933
2025-02-28,0.2590846738994887
2025-03-01,0.22207257762813315
2025-03-02,0.0
2025-03-03,0.34368375109115845
2025-03-04,0.3331088664421997
2025-03-05,0.30138421249532354
2025-03-06,0.2749470008729268
2025-03-07,0.2590846738994887
2025-03-08,0.1480483850854221
2025-03-09,0.11103628881406657
2025-03-10,0.28552188552188545
2025-03-11,0.2749470008729268
2025-03-12,0.2590846738994887
2025-03-13,0.322533981793241
2025-03-14,0.31195909714428227
2025-03-15,0.14276094276094273
2025-03-16,0.0
2025-03-17,0.2432223469260506
2025-03-18,0.380695847362514
2025-03-19,0.3331088664421997
2025-03-20,0.30138421249532354
2025-03-21,0.32782142411772036
2025-03-22,0.16391071205886018
2025-03-23,0.18506048135677763
2025-03-24,0.31724653946876163
2025-03-25,0.2749470008729268
2025-03-26,0.38598328968699336
2025-03-27,0.26437211622396806
2025-03-28,0.2273600199526125
2025-03-29,0.18506048135677763
2025-03-30,0.1216111734630253
2025-03-31,0.3383963087666791
2025-04-01,0.5287442324479361
2025-04-02,0.5234567901234567
2025-04-03,0.23793490460157124
2025-04-04,0.3331088664421997
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,0.26437211622396806
2025-04-08,0.322533981793241
2025-04-09,0.21149769297917442
2025-04-10,0.2167851353036538
2025-04-11,0.31195909714428227
2025-04-12,0.1744855967078189
2025-04-13,0.1744855967078189
2025-04-14,0.2167851353036538
2025-04-15,0.4021035406762597
2025-04-16,0.2805246077152129
2025-04-17,0.2173654643392674
2025-04-18,0.18947743012783663
2025-04-19,0.0
2025-04-20,0.12631828675189108
2025-04-21,0.22210481813011168
2025-04-22,0.28526396150605726
2025-04-23,0.3178913495083323
2025-04-24,0.34368375109115845
2025-04-25,0.24315786592209354
2025-04-26,0.11210022537935815
2025-04-27,0.10736087158851386
2025-04-28,0.27578525392436865
2025-04-29,0.41632160204879265
2025-04-30,0.37631113909343356
2025-05-01,0.30631700929803907
2025-05-02,0.1847380763369923
2025-05-03,0.12631828675189108
2025-05-04,0.1473713345438729
2025-05-05,0.29209894792550617
2025-05-06,0.27578525392436865
2025-05-07,0.20579112412897416
2025-05-08,0.23841851213124926
2025-05-09,0.2315835257118003
2025-05-10,0.12157893296104677
2025-05-11,0.15894567475416616
2025-05-12,0.3110563630888834
2025-05-13,0.2689502675049197
2025-05-14,0.3178913495083323
2025-05-15,0.24728465017534576
2025-05-16,0.17184187554557925
2025-05-17,0.12992922297348675
2025-05-18,0.0
2025-05-19,0.201180732346044
2025-05-20,0.30177109851906603
2025-05-21,0.2598584459469735
2025-05-22,0.268240976461392
2025-05-23,0.201180732346044
2025-05-24,0.117355427201859
2025-05-25,0.11316416194464975
2025-05-26,0.0
2025-05-27,0.268240976461392
2025-05-28,0.2766235069758105
2025-05-29,0.1760331408027885
2025-05-30,0.20537199760325325
2025-05-31,0.0
2025-06-01,0.11316416194464975
2025-06-02,0.2263283238892995
2025-06-03,0.268240976461392
2025-06-04,0.31434489429069373
2025-06-05,0.28081477223301976
2025-06-06,0.26404971120418275
2025-06-07,0.11316416194464975
2025-06-08,0.0
2025-06-09,0.2095632628604625
2025-06-10,0.368831342634414
2025-06-11,0.2263283238892995
2025-06-12,0.27243224171860125
2025-06-13,0.2975798332618568
2025-06-14,0.268240976461392
2025-06-15,0.2095632628604625
2025-06-16,0.419126525720925
2025-06-17,0.21375452811767176
2025-06-18,0.234710854403718
2025-06-19,0.22213705863209024
2025-06-20,0.23890211966092725
2025-06-21,0.0
2025-06-22,0.12154669245906825
2025-06-23,0.2095632628604625
2025-06-24,0.1927982018316255
2025-06-25,0.35625754686278627
2025-06-26,0.27243224171860125
2025-06-27,0.25566718068976424
2025-06-28,0.0
2025-06-29,0.18022440605999776
2025-06-30,0.2263283238892995
2025-07-01,0.2263283238892995
2025-07-02,0.34787501634836776
2025-07-03,0.20537199760325325
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.1257379577162775
2025-07-07,0.251475915432555
2025-07-08,0.318536159547903
2025-07-09,0.2766235069758105
2025-07-10,0.318536159547903
2025-07-11,0.22213705863209024
2025-07-12,0.0
2025-07-13,0.23051958914650875
2025-07-14,0.33110995531953075
2025-07-15,0.23890211966092725
2025-07-16,0.18022440605999776
2025-07-17,0.3436837510911585
2025-07-18,0.19698946708883475
2025-07-19,0.2095632628604625
2025-07-20,0.2095632628604625
2025-07-21,0.3772138731488325
2025-07-22,0.3101536290334845
2025-07-23,0.251475915432555
2025-07-24,0.38140513840604173
2025-07-25,0.2766235069758105
2025-07-26,0.1425030187451145
2025-07-27,0.18022440605999776
2025-07-28,0.3436837510911585
2025-07-29,0.3059623637762752
2025-07-30,0.3939789341776695
2025-07-31,0.3269186900623215
2025-08-01,0.35625754686278627
2025-08-02,0.16765061028837
2025-08-03,0.0
2025-08-04,0.22213705863209024
2025-08-05,0.385596403663251
2025-08-06,0.30177109851906603
2025-08-07,0.22213705863209024
2025-08-08,0.2766235069758105
2025-08-09,0.12992922297348675
2025-08-10,0.184415671317207
2025-08-11,0.32272742480511224
2025-08-12,0.26404971120418275
2025-08-13,0.28919730274743827
2025-08-14,0.32272742480511224
2025-08-15,0.21375452811767176
2025-08-16,0.184415671317207
2025-08-17,0.13831175348790525
2025-08-18,0.28919730274743827
2025-08-19,0.23890211966092725
2025-08-20,0.27243224171860125
2025-08-21,0.40655272994929725
2025-08-22,0.2095632628604625
2025-08-23,0.14669428400232376
2025-08-24,0.0
2025-08-25,0.2598584459469735
2025-08-26,0.251475915432555
2025-08-27,0.268240976461392
2025-08-28,0.24728465017534576
2025-08-29,0.17184187554557925
2025-08-30,0.117355427201859
2025-08-31,0.1592680797739515
2025-09-01,0.12154669245906825
2025-09-02,0.25566718068976424
2025-09-03,0.19698946708883475
2025-09-04,0.30177109851906603
2025-09-05,0.21375452811767176
2025-09-06,0.184415671317207
2025-09-07,0.134120488230696
2025-09-08,0.22213705863209024
2025-09-09,0.27243224171860125
2025-09-10,0.23051958914650875
2025-09-11,0.234710854403718
2025-09-12,0.23890211966092725
2025-09-13,0.117355427201859
2025-09-14,0.0
2025-09-15,0.251475915432555
2025-09-16,0.33530122057674
2025-09-17,0.30177109851906603
2025-09-18,0.268240976461392
2025-09-19,0.12992922297348675
2025-09-20,0.12154669245906825
2025-09-21,0.1425030187451145
2025-09-22,0.33530122057674
2025-09-23,0.33110995531953075
2025-09-24,0.3101536290334845
2025-09-25,0.26404971120418275
2025-09-26,0.234710854403718
2025-09-27,0.0
2025-09-28,0.0
2025-09-29,0.30177109851906603
2025-09-30,0.32272742480511224
2025-10-01,0.22213705863209024
2025-10-02,0.2430933849181365
2025-10-03,0.27243224171860125
2025-10-04,0.10897289668744051
2025-10-05,0.1257379577162775
2025-10-06,0.3059623637762752
2025-10-07,0.26404971120418275
2025-10-08,0.31434489429069373
2025-10-09,0.32272742480511224
2025-10-10,0.2430933849181365
2025-10-11,0.14669428400232376
2025-10-12,0.12154669245906825
2025-10-13,0.1927982018316255
2025-10-14,0.22213705863209024
2025-10-15,0.34787501634836776
2025-10-16,0.318536159547903
2025-10-17,0.352066281605577
2025-10-18,0.15507681451674224
2025-10-19,0.1257379577162775
2025-10-20,0.26404971120418275
2025-10-21,0.3059623637762752
2025-10-22,0.2263283238892995
2025-10-23,0.25566718068976424
2025-10-24,0.16765061028837
2025-10-25,0.0
2025-10-26,0.1592680797739515
2025-10-27,0.28081477223301976
2025-10-28,0.28919730274743827
2025-10-29,0.32272742480511224
2025-10-30,0.3939789341776695
2025-10-31,0.27243224171860125
2025-11-01,0.19698946708883475
2025-11-02,0.0
2025-11-03,0.33530122057674
2025-11-04,0.318536159547903
2025-11-05,0.2766235069758105
2025-11-06,0.2933885680046475
2025-11-07,0.2766235069758105
2025-11-08,0.16345934503116075
2025-11-09,0.15507681451674224
2025-11-10,0.234710854403718
2025-11-11,0.285006037490229
2025-11-12,0.268240976461392
2025-11-13,0.2933885680046475
2025-11-14,0.2095632628604625
2025-11-15,0.12154669245906825
2025-11-16,0.24728465017534576
2025-11-17,0.234710854403718
2025-11-18,0.27243224171860125
2025-11-19,0.251475915432555
2025-11-20,0.3059623637762752
2025-11-21,0.22213705863209024
2025-11-22,0.1592680797739515
2025-11-23,0.1425030187451145
2025-11-24,0.18860693657441624
2025-11-25,0.21375452811767176
2025-11-26,0.1760331408027885
2025-11-27,0.14669428400232376
2025-11-28,0.15088554925953301
2025-11-29,0.16345934503116075
2025-11-30,0.0
2025-12-01,0.2975798332618568
2025-12-02,0.2263283238892995
2025-12-03,0.23890211966092725
2025-12-04,0.285006037490229
2025-12-05,0.17184187554557925
2025-12-06,0.1760331408027885
2025-12-07,0.0
2025-12-08,0.24728465017534576
2025-12-09,0.2766235069758105
2025-12-10,0.201180732346044
2025-12-11,0.22200766289544993
2025-12-12,0.2872346802615253
2025-12-13,0.19413119478338364
2025-12-14,0.0
2025-12-15,0.14256952381646035
2025-12-16,0.26883229329140185
2025-12-17,0.2851390476329207
2025-12-18,0.26619088534903507
2025-12-19,0.23148174403739274
2025-12-20,0.1262627694749415
2025-12-21,0.0
2025-12-22,0.26409525272043044
2025-12-23,0.17518303249949801
2025-12-24,0.13309544267451753
2025-12-25,0.0
2025-12-26,0.13309544267451753
2025-12-27,0.0
2025-12-28,0.11678868833299869
2025-12-29,0.23148174403739274
2025-12-30,0.19413119478338364
2025-12-31,0.15887627815797917
2026-01-01,0.12152572890397009
2026-01-02,0.09838630136287521
2026-01-03,0.1262627694749415
2026-01-04,0.18465711364144083
2026-01-05,0.1657089513575552
2026-01-06,0.19148978684101686
2026-01-07,0.19622682741198827
2026-01-08,0.23831441723696878
2026-01-09,0.20570090855393108
2026-01-10,0.0
2026-01-11,0.0
2026-01-12,0.20074700361987535
2026-01-13,0.2694236101214117
2026-01-14,0.26414079423667813
2026-01-15,0.3909283754702836
2026-01-16,0.29055487366034594
2026-01-17,0.19018137185040823
2026-01-18,0.11622194946413837
2026-01-19,0.17433292419620755
2026-01-20,0.24300953069774386
2026-01-21,0.338100216622948
2026-01-22,0.27470642600614525
2026-01-23,0.16376729242674043
2026-01-24,0.11093913357940481
2026-01-25,0.1267875812336055
2026-01-26,0.2377267148130103
2026-01-27,0.26414079423667813
2026-01-28,0.253575162467211
2026-01-29,0.26414079423667813
2026-01-30,0.30112050542981306
2026-01-31,0.19018137185040823
2026-02-01,0.24300953069774386
2026-02-02,0.29055487366034594
2026-02-03,0.3328174007382144
2026-02-04,0.338100216622948
2026-02-05,0.32753458485348086
2026-02-06,0.35394866427714866
2026-02-07,0.29055487366034594
2026-02-08,0.3116861371992802
2026-02-09,0.24300953069774386
2026-02-10,0.2958376895450795
2026-02-11,0.42262527077868495
2026-02-12,0.3592314801618822
2026-02-13,0.21659545127407606
2026-02-14,0.24300953069774386
2026-02-15,0.21659545127407606
2026-02-16,0.13207039711833907
2026-02-17,0.2799892418908788
2026-02-18,0.2852720577756124
2026-02-19,0.2958376895450795
2026-02-20,0.253575162467211
2026-02-21,0.24300953069774386
2026-02-22,0.1796157400809411
2026-02-23,0.24829234658247742
2026-02-24,0.3645142960466158
2026-02-25,0.30112050542981306
2026-02-26,0.36979711193134934
2026-02-27,0.3064033213145466
2026-02-28,0.11622194946413837
2026-03-01,0.11622194946413837
2026-03-02,0.38036274370081646
2026-03-03,0.3064033213145466
2026-03-04,0.38036274370081646
2026-03-05,0.21131263538934247
2026-03-06,0.4014940072397507
2026-03-07,0.12150476534887193
2026-03-08,0.19018137185040823
2026-03-09,0.338100216622948
2026-03-10,0.31696895308401374
2026-03-11,0.18489855596567467
2026-03-12,0.3328174007382144
2026-03-13,0.21659545127407606
2026-03-14,0.22716108304354318
2026-03-15,0.27470642600614525
2026-03-16,0.27470642600614525
2026-03-17,0.22716108304354318
2026-03-18,0.4173424548939514
2026-03-19,0.2694236101214117
2026-03-20,0.35394866427714866
2026-03-21,0.20074700361987535
2026-03-22,0.21131263538934247
2026-03-23,0.3592314801618822
2026-03-24,0.338100216622948
2026-03-25,0.3064033213145466
2026-03-26,0.24300953069774386
2026-03-27,0.2958376895450795
2026-03-28,0.18489855596567467
2026-03-29,0.20074700361987535
2026-03-30,0.253575162467211
2026-03-31,0.30112050542981306
2026-04-01,0.34338303250768154
2026-04-02,0.30112050542981306
2026-04-03,0.3116861371992802
2026-04-04,0.27470642600614525
2026-04-05,0.24829234658247742
2026-04-06,0.3222517689687473
2026-04-07,0.3486658483924151
2026-04-08,0.3645142960466158
2026-04-09,0.40677682312448427
2026-04-10,0.23244389892827674
2026-04-11,0.22187826715880962
2026-04-12,0.22716108304354318
2026-04-13,0.27470642600614525
2026-04-14,0.4014940072397507
2026-04-15,0.4648877978565535
2026-04-16,0.2958376895450795
2026-04-17,0.32753458485348086
2026-04-18,0.21659545127407606
2026-04-19,0.22187826715880962
2026-04-20,0.3064033213145466
2026-04-21,0.3750799278160829
2026-04-22,0.2958376895450795
2026-04-23,0.38036274370081646
2026-04-24,0.338100216622948
2026-04-25,0.17433292419620755
2026-04-26,0.21659545127407606
2026-04-27,0.2694236101214117
2026-04-28,0.3645142960466158
2026-04-29,0.4173424548939514
2026-04-30,0.4384737184328857
2026-05-01,0.4014940072397507
2026-05-02,0.4384737184328857
2026-05-03,0.4014940072397507
2026-05-04,0.5177159567038891
2026-05-05,0.3909283754702836
2026-05-06,0.38036274370081646
2026-05-07,0.38036274370081646
2026-05-08,0.4120596390092178
2026-05-09,0.32753458485348086
2026-05-10,0.26414079423667813
2026-05-11,0.34338303250768154
2026-05-12,0.39621119135501714
2026-05-13,0.4596049819718199
2026-05-14,0.38564555958555
2026-05-15,0.4014940072397507
2026-05-16,0.47017061374128705
2026-05-17,0.44375653431761924
2026-05-18,0.42790808666341856
2026-05-19,0.5282815884733563
2026-05-20,0.5229987725886227
2026-05-21,0.48073624551075417
2026-05-22,0.47017061374128705
2026-05-23,0.3645142960466158
2026-05-24,0.3592314801618822
2026-05-25,0.36979711193134934
2026-05-26,0.4648877978565535
2026-05-27,0.4913018772802213
2026-05-28,0.44375653431761924
2026-05-29,0.3750799278160829
2026-05-30,0.4120596390092178
2026-05-31,0.4754534296260206
