Time,treasure
2022-07-06,85.75375107090174
2022-07-07,80.20878416213615
2022-07-08,85.80392616477839
2022-07-09,92.51698880613618
2022-07-10,91.42904289882742
2022-07-11,89.22513122659048
2022-07-12,84.78863639990136
2022-07-13,77.00163778004452
2022-07-14,92.65220090976477
2022-07-15,79.2798346562027
2022-07-16,88.23851294392867
2022-07-17,90.49879014370235
2022-07-18,84.93720680774385
2022-07-19,88.31573045853101
2022-07-20,80.51374447297076
2022-07-21,81.65577522173095
2022-07-22,96.22523450239834
2022-07-23,100.0
2022-07-24,100.0
2022-07-25,92.94966753774763
2022-07-26,82.8948980352654
2022-07-27,82.91900814531002
2022-07-28,90.78908890113141
2022-07-29,85.20958588878841
2022-07-30,87.4773567714138
2022-07-31,96.47741322097308
2022-08-01,85.28387109270965
2022-08-02,79.69622277291914
2022-08-03,76.3509319765178
2022-08-04,77.496220848257
2022-08-05,84.25945858349144
2022-08-06,95.52174710661181
2022-08-07,100.0
2022-08-08,87.70607700453974
2022-08-09,82.10767687891853
2022-08-10,76.5060186303183
2022-08-11,79.90441683127737
2022-08-12,86.68199030761942
2022-08-13,95.71560542386243
2022-08-14,93.49051595226196
2022-08-15,81.12366509463992
2022-08-16,86.78234049537267
2022-08-17,76.66110528411879
2022-08-18,76.683260520376
2022-08-19,91.36968641598956
2022-08-20,98.1661570056098
2022-08-21,90.2937955637031
2022-08-22,80.15887623593741
2022-08-23,80.18200890908832
2022-08-24,91.50164039663913
2022-08-25,75.7083714804386
2022-08-26,73.46959789232633
2022-08-27,85.92767619336043
2022-08-28,91.6072035811588
2022-08-29,75.31350470879771
2022-08-30,71.8569019569393
2022-08-31,72.4435563216186
2022-09-01,72.46440830868423
2022-09-02,74.80612544353896
2022-09-03,88.75684185439934
2022-09-04,88.782367378525
2022-09-05,98.66614508613175
2022-09-06,68.51642191276366
2022-09-07,70.2653168425316
2022-09-08,69.71823264849154
2022-09-09,67.41271539640759
2022-09-10,84.28310785727773
2022-09-11,87.79760905682858
2022-09-12,72.69378016640596
2022-09-13,75.04284143092647
2022-09-14,68.67392278227973
2022-09-15,72.7563361276028
2022-09-16,71.61208200371381
2022-09-17,81.5528248936818
2022-09-18,86.8081771980721
2022-09-19,70.50752890950173
2022-09-20,65.29272421264436
2022-09-21,68.8117360431063
2022-09-22,74.66696892884035
2022-09-23,69.42082338567381
2022-09-24,81.11844093611572
2022-09-25,81.14162969171136
2022-09-26,74.1541523370363
2022-09-27,77.79387538041573
2022-09-28,79.01326539875541
2022-09-29,73.04826394652137
2022-09-30,76.662679012288
2022-10-01,76.6845565069142
2022-10-02,82.69912415791077
2022-10-03,67.1372725591458
2022-10-04,71.9533021788683
2022-10-05,73.17337586891504
2022-10-06,69.59451173191604
2022-10-07,73.21507984304627
2022-10-08,78.038288015693
2022-10-09,80.46236911067037
2022-10-10,70.87509036803841
2022-10-11,67.29041502152931
2022-10-12,73.31933977837433
2022-10-13,69.7332970884511
2022-10-14,67.34784344492313
2022-10-15,74.58487763694119
2022-10-16,87.84263252531942
2022-10-17,66.20160629923986
2022-10-18,65.01639986625365
2022-10-19,69.85225596548115
2022-10-20,67.46270029171076
2022-10-21,68.68687601199993
2022-10-22,79.55473339075427
2022-10-23,86.81159406227731
2022-10-24,65.12715468279886
2022-10-25,69.9712148425112
2022-10-26,68.7842992302573
2022-10-27,65.18253209107148
2022-10-28,65.20099122716235
2022-10-29,72.46605595917025
2022-10-30,73.69467554555536
2022-10-31,61.63101482235524
2022-11-01,72.52758641280649
2022-11-02,65.2932869076167
2022-11-03,66.52122282229475
2022-11-04,73.79893548088342
2022-11-05,81.08075016971452
2022-11-06,77.47214631345798
2022-11-07,71.43980319807763
2022-11-08,71.45997151343617
2022-11-09,64.2109730665444
2022-11-10,71.50030814415325
2022-11-11,72.73268792492725
2022-11-12,89.72894429390516
2022-11-13,86.11555473569915
2022-11-14,69.15450745963531
2022-11-15,69.17399210328678
2022-11-16,69.19347674693825
2022-11-17,71.64148635166305
2022-11-18,70.4470503506314
2022-11-19,82.61633835257372
2022-11-20,80.20900721441954
2022-11-21,72.93778943704802
2022-11-22,70.52635626865144
2022-11-23,72.9788097394722
2022-11-24,79.08259654824128
2022-11-25,81.53881021345092
2022-11-26,82.77905221885622
2022-11-27,90.10838209132861
2022-11-28,73.08136049553258
2022-11-29,67.01004809284926
2022-11-30,73.12238079795674
2022-12-01,74.36193913165495
2022-12-02,73.16340110038088
2022-12-03,90.26015721029798
2022-12-04,96.3858215136933
2022-12-05,75.66576260581769
2022-12-06,75.68695642873683
2022-12-07,73.26595185644128
2022-12-08,76.95078510803602
2022-12-09,85.52480085200968
2022-12-10,85.5487293617571
2022-12-11,100.0
2022-12-12,78.25973612000176
2022-12-13,80.72791404008511
2022-12-14,100.0
2022-12-15,100.0
2022-12-16,100.0
2022-12-17,100.0
2022-12-18,100.0
2022-12-19,96.79089700013185
2022-12-20,88.23910058663795
2022-12-21,94.39313726587663
2022-12-22,95.64568536200917
2022-12-23,99.3520542723766
2022-12-24,98.15283256939547
2022-12-25,98.18017943767823
2022-12-26,100.0
2022-12-27,100.0
2022-12-28,100.0
2022-12-29,100.0
2022-12-30,100.0
2022-12-31,100.0
2023-01-01,100.0
2023-01-02,100.0
2023-01-03,90.92453533847196
2023-01-04,93.34641924878967
2023-01-05,89.62755894489355
2023-01-06,96.95726892619174
2023-01-07,100.0
2023-01-08,100.0
2023-01-09,89.49102603174954
2023-01-10,83.32970836487016
2023-01-11,83.29791302893251
2023-01-12,84.49061942377419
2023-01-13,85.68239066167654
2023-01-14,100.0
2023-01-15,100.0
2023-01-16,89.2520934337475
2023-01-17,84.3293048517376
2023-01-18,85.5187381972916
2023-01-19,92.81337979336442
2023-01-20,90.33632162362545
2023-01-21,100.0
2023-01-22,100.0
2023-01-23,86.57444410051959
2023-01-24,85.32235524002964
2023-01-25,80.41593190445822
2023-01-26,87.69280551868353
2023-01-27,93.74658013753854
2023-01-28,100.0
2023-01-29,98.54078464038885
2023-01-30,92.42248419271921
2023-01-31,88.74009500945745
2023-02-01,93.5665624267151
2023-02-02,99.6039717991316
2023-02-03,93.49455534238571
2023-02-04,100.0
2023-02-05,100.0
2023-02-06,87.32248337070386
2023-02-07,83.6517836491839
2023-02-08,92.10266051946405
2023-02-09,99.33558175754028
2023-02-10,92.03158859207402
2023-02-11,100.0
2023-02-12,100.0
2023-02-13,81.03912772324028
2023-02-14,85.84408653089301
2023-02-15,85.81088845954636
2023-02-16,90.61023632556306
2023-02-17,96.61351246969357
2023-02-18,100.0
2023-02-19,100.0
2023-02-20,100.0
2023-02-21,89.22909580744385
2023-02-22,81.9625089195513
2023-02-23,83.1355770186668
2023-02-24,90.32968924376028
2023-02-25,100.0
2023-02-26,100.0
2023-02-27,96.23944969395653
2023-02-28,87.78436461744933
2023-03-01,85.3461154606931
2023-03-02,86.51450777511188
2023-03-03,80.47522808881669
2023-03-04,94.85176307726192
2023-03-05,100.0
2023-03-06,85.1801251039598
2023-03-07,82.74842204577897
2023-03-08,80.31858930147682
2023-03-09,80.28726154400884
2023-03-10,86.24518257658123
2023-03-11,96.9879565426105
2023-03-12,100.0
2023-03-13,84.94773860453316
2023-03-14,78.93464331253958
2023-03-15,81.29480686486069
2023-03-16,74.09274580578277
2023-03-17,82.42579290170578
2023-03-18,96.72283955030689
2023-03-19,100.0
2023-03-20,85.90852607841788
2023-03-21,76.33320926986805
2023-03-22,79.88000069692515
2023-03-23,81.0404441773595
2023-03-24,89.34777445745058
2023-03-25,98.83939471992927
2023-03-26,100.0
2023-03-27,83.29306468165625
2023-03-28,80.88146749767127
2023-03-29,80.84967216173364
2023-03-30,82.00637501441064
2023-03-31,83.16214271014827
2023-04-01,92.62991647067372
2023-04-02,100.0
2023-04-03,73.57092823362962
2023-04-04,81.84506044237405
2023-04-05,79.44141209237347
2023-04-06,79.41008433490549
2023-04-07,82.93302926000936
2023-04-08,91.1903286438456
2023-04-09,97.07343712127057
2023-04-10,79.2847733050336
2023-04-11,78.07055830058702
2023-04-12,78.03969812158873
2023-04-13,70.91712540235491
2023-04-14,76.79649325202253
2023-04-15,100.0
2023-04-16,93.26339901578855
2023-04-17,76.70531545043661
2023-04-18,73.13608025683531
2023-04-19,73.1070903917157
2023-04-20,75.43545860809918
2023-04-21,71.87089919919457
2023-04-22,89.50853516972774
2023-04-23,89.47299920603271
2023-04-24,80.02299342735479
2023-04-25,74.10949234940117
2023-04-26,76.4653784333913
2023-04-27,68.26590083280406
2023-04-28,71.73838253053033
2023-04-29,88.03497812500135
2023-04-30,92.66239985289961
2023-05-01,70.48758223438327
2023-05-02,78.61232075643976
2023-05-03,68.10296309550847
2023-05-04,73.89460962604795
2023-05-05,70.37524316719852
2023-05-06,84.30114344165231
2023-05-07,90.65632979687528
2023-05-08,72.61479608585778
2023-05-09,70.26290410001378
2023-05-10,77.20067012687956
2023-05-11,70.20673456642142
2023-05-12,74.81883641974552
2023-05-13,85.22513644611504
2023-05-14,95.62308017726231
2023-05-15,80.52228095167396
2023-05-16,81.06494673753281
2023-05-17,82.19017883564966
2023-05-18,82.15722123323026
2023-05-19,89.06504553880603
2023-05-20,100.0
2023-05-21,100.0
2023-05-22,83.76265335720916
2023-05-23,77.95429757607135
2023-05-24,81.38639051355665
2023-05-25,84.78248905374937
2023-05-26,87.03887936975289
2023-05-27,99.59651371649132
2023-05-28,100.0
2023-05-29,100.0
2023-05-30,85.75536132381875
2023-05-31,81.14901824003051
2023-06-01,84.54374348713522
2023-06-02,89.0777254628956
2023-06-03,93.60802024843801
2023-06-04,100.0
2023-06-05,87.82923572403229
2023-06-06,78.67231830850274
2023-06-07,80.91995154773855
2023-06-08,79.7479710058983
2023-06-09,85.4096872408832
2023-06-10,100.0
2023-06-11,96.71929274753555
2023-06-12,86.44339814954922
2023-06-13,95.50398772063404
2023-06-14,84.1003588634232
2023-06-15,81.79419147947698
2023-06-16,84.03214584439058
2023-06-17,95.3491257314789
2023-06-18,96.44505797507333
2023-06-19,94.13750789479538
2023-06-20,79.36081603301047
2023-06-21,82.72834825225758
2023-06-22,81.56189849574427
2023-06-23,87.19043001876736
2023-06-24,93.94623490223769
2023-06-25,100.0
2023-06-26,81.42915964789704
2023-06-27,80.26547528404721
2023-06-28,83.62286773019487
2023-06-29,79.0704498033446
2023-06-30,83.55465471116224
2023-07-01,100.0
2023-07-02,100.0
2023-07-03,92.47420925640937
2023-07-04,100.0
2023-07-05,86.76455954859074
2023-07-06,81.09731252827888
2023-07-07,87.81947180101017
2023-07-08,100.0
2023-07-09,100.0
2023-07-10,93.33416132605313
2023-07-11,87.67567138250898
2023-07-12,80.89820425650801
2023-07-13,80.86501954454619
2023-07-14,92.0584785593322
2023-07-15,100.0
2023-07-16,100.0
2023-07-17,88.58125243110021
2023-07-18,86.30319987256608
2023-07-19,80.6659112727753
2023-07-20,77.2730296207796
2023-07-21,81.71897993008572
2023-07-22,87.28022023163068
2023-07-23,95.07388411276229
2023-07-24,80.49998771296625
2023-07-25,78.2316140287543
2023-07-26,86.01928622578167
2023-07-27,83.7504516427925
2023-07-28,83.71588423449894
2023-07-29,92.60732395433396
2023-07-30,94.79964934030006
2023-07-31,78.0380365423104
2023-08-01,75.7770372385344
2023-08-02,74.6317888257745
2023-08-03,73.48746221056908
2023-08-04,79.02197038303369
2023-08-05,91.22701716517787
2023-08-06,90.0771597646455
2023-08-07,76.7005933394383
2023-08-08,91.113636065975
2023-08-09,71.08358428584641
2023-08-10,73.27452697548078
2023-08-11,75.46362607000616
2023-08-12,86.52526803449942
2023-08-13,88.70699274858885
2023-08-14,77.58635574060793
2023-08-15,77.5540928262006
2023-08-16,69.76964692061395
2023-08-17,74.16858555464086
2023-08-18,74.13770533656528
2023-08-19,86.27361730212233
2023-08-20,85.1320560795804
2023-08-21,69.624463805781
2023-08-22,69.59542718281443
2023-08-23,68.46216213826295
2023-08-24,68.43358641407362
2023-08-25,71.71493056197545
2023-08-26,83.81627511923897
2023-08-27,85.98601646511995
2023-08-28,67.2173595896176
2023-08-29,73.79802293773393
2023-08-30,82.57515976081159
2023-08-31,72.63572127021587
2023-09-01,68.2049806205589
2023-09-02,75.87374093305644
2023-09-03,82.43689012763737
2023-09-04,82.40232271934381
2023-09-05,77.97480836112756
2023-09-06,75.74653287053616
2023-09-07,63.64426651571816
2023-09-08,66.90809651008459
2023-09-09,77.84391310838929
2023-09-10,78.90712153879917
2023-09-11,66.82375203384832
2023-09-12,75.55572077675573
2023-09-13,64.57842328849874
2023-09-14,67.83349620609748
2023-09-15,66.71129273219995
2023-09-16,78.70801326702829
2023-09-17,75.39671069860536
2023-09-18,64.44245814921076
2023-09-19,64.41526512135317
2023-09-20,63.29674883767361
2023-09-21,68.7243284938168
2023-09-22,65.42408749604783
2023-09-23,74.11595804533472
2023-09-24,76.26357624990784
2023-09-25,67.51916324001476
2023-09-26,65.31347178950845
2023-09-27,63.109623934111156
2023-09-28,60.90761967382285
2023-09-29,63.05615967595045
2023-09-30,82.59028437176083
2023-10-01,73.86522911051212
2023-10-02,62.99810066638615
2023-10-03,64.07960084455122
2023-10-04,67.33297400244648
2023-10-05,64.07025290204045
2023-10-06,65.15143620079837
2023-10-07,78.17601961162943
2023-10-08,74.91321929137163
2023-10-09,67.30841584839274
2023-10-10,59.70472148333888
2023-10-11,60.785825562245
2023-10-12,62.95215315235014
2023-10-13,64.03286113199736
2023-10-14,68.36908120553802
2023-10-15,73.78981181161166
2023-10-16,59.67857893224942
2023-10-17,59.674221840401174
2023-10-18,62.924584643928554
2023-10-19,62.919989892524946
2023-10-20,61.83064694903306
2023-10-21,71.58815216760985
2023-10-22,73.7521031621614
2023-10-23,60.73258982184467
2023-10-24,62.897016135506945
2023-10-25,60.72371719844462
2023-10-26,59.635008013767006
2023-10-27,60.714844575044566
2023-10-28,63.96275156316656
2023-10-29,66.12614801875561
2023-10-30,60.70153563994448
2023-10-31,57.44546900708849
2023-11-01,59.608865462677564
2023-11-02,58.52079003681424
2023-11-03,58.51651216481778
2023-11-04,71.5149530245594
2023-11-05,89.92889598015674
2023-11-06,61.75388291265222
2023-11-07,66.082656320125
2023-11-08,64.99458089426166
2023-11-09,62.82350011304935
2023-11-10,64.98507451204732
2023-11-11,82.3084070065242
2023-11-12,75.80482948480515
2023-11-13,61.72227419178951
2023-11-14,60.634990964444064
2023-11-15,64.96130855651145
2023-11-16,64.9565553654043
2023-11-17,73.6120424642034
2023-11-18,100.0
2023-11-19,100.0
2023-11-20,84.41880538126829
2023-11-21,80.08377360550439
2023-11-22,77.9136434625135
2023-11-23,87.64643208733301
2023-11-24,83.3121132902352
2023-11-25,81.14222080679967
2023-11-26,85.46354754820455
2023-11-27,67.06774593866623
2023-11-28,65.98117568998684
2023-11-29,63.8131844829942
2023-11-30,64.89001068990387
2023-12-01,67.04809941542327
2023-12-02,76.77526343076593
2023-12-03,75.68837630267943
2023-12-04,63.789814626717266
2023-12-05,65.94734881327413
2023-12-06,73.50969041569562
2023-12-07,62.69484707374854
2023-12-08,60.5285194836434
2023-12-09,78.89746556342618
2023-12-10,83.21451443283458
2023-12-11,62.67646806813414
2023-12-12,63.75242285667417
2023-12-13,63.747748885418794
2023-12-14,66.98424821488358
2023-12-15,65.89902470368455
2023-12-16,74.53605357701748
2023-12-17,77.77104772929832
2023-12-18,69.12475013330642
2023-12-19,65.87969505984871
2023-12-20,76.67402046018316
2023-12-21,73.42888616687368
2023-12-22,74.50325655837798
2023-12-23,76.11730757096572
2023-12-24,77.19132147313698
2023-12-25,76.10613757186385
2023-12-26,83.6566358064433
2023-12-27,85.2695381311801
2023-12-28,82.02543369594386
2023-12-29,84.71741999336626
2023-12-30,94.42331347850434
2023-12-31,85.24450465801567
2024-01-01,97.10686286171152
2024-01-02,76.6009005369845
2024-01-03,72.28004911469034
2024-01-04,73.89283260964947
2024-01-05,77.12335084030441
2024-01-06,86.82480801374247
2024-01-07,90.59314519896384
2024-01-08,69.01827865250574
2024-01-09,69.01320858199142
2024-01-10,70.62551675783986
2024-01-11,66.84672255218271
2024-01-12,73.84942013087064
2024-01-13,85.16314587023122
2024-01-14,81.92308164743606
2024-01-15,77.06670864627728
2024-01-16,71.13327177865342
2024-01-17,74.36113614427353
2024-01-18,65.19591352836619
2024-01-19,71.11758624799977
2024-01-20,84.04187732646949
2024-01-21,90.49998265326325
2024-01-22,71.1019007173461
2024-01-23,70.0194499009596
2024-01-24,72.16858678322714
2024-01-25,66.77795972083229
2024-01-26,68.92701738324803
2024-01-27,87.22933956767862
2024-01-28,90.45340138041296
2024-01-29,66.7583131975893
2024-01-30,71.06007263560298
2024-01-31,78.59096395686532
2024-02-01,65.66706897765454
2024-02-02,69.96795699729856
2024-02-03,82.87901836051999
2024-02-04,81.79664676398528
2024-02-05,62.41916198953252
2024-02-06,67.79513337934694
2024-02-07,69.94221054546804
2024-02-08,65.63324210094183
2024-02-09,69.93191196473585
2024-02-10,81.76052251157076
2024-02-11,79.60306754486567
2024-02-12,58.08444709317579
2024-02-13,66.68463873542814
2024-02-14,63.453288696329444
2024-02-15,63.44861472507405
2024-02-16,69.89586693217312
2024-02-17,80.64313574054654
2024-02-18,88.16333238181775
2024-02-19,78.48108602243785
2024-02-20,73.10028222166447
2024-02-21,74.16982020220982
2024-02-22,67.71527976874643
2024-02-23,68.78505540884716
2024-02-24,83.82560713109314
2024-02-25,91.34168434007147
2024-02-26,73.0679605221357
2024-02-27,63.392527070009415
2024-02-28,68.75970505627556
2024-02-29,64.45747029915117
2024-03-01,65.52692905984473
2024-03-02,77.33755670032419
2024-03-03,81.62806691938422
2024-03-04,65.51243182696786
2024-03-05,69.80317970558325
2024-03-06,71.94566212030075
2024-03-07,63.35046132871094
2024-03-08,71.93504666016139
2024-03-09,79.44478628099682
2024-03-10,79.43892401196463
2024-03-11,67.62544445682087
2024-03-12,68.69379413958943
2024-03-13,67.6154627554958
2024-03-14,68.6836539985608
2024-03-15,70.82478967579793
2024-03-16,95.49910520813067
2024-03-17,91.20027690463307
2024-03-18,67.59050850218314
2024-03-19,74.02223361833212
2024-03-20,70.79864712470848
2024-03-21,64.35765328590054
2024-03-22,69.71564176935948
2024-03-23,79.3627145145463
2024-03-24,83.64641182635273
2024-03-25,69.70019389826118
2024-03-26,69.69504460789507
2024-03-27,68.61774308187466
2024-03-28,67.54059999555784
2024-03-29,69.67959673679677
2024-03-30,77.17784947912318
2024-03-31,83.60315778727747
2024-04-01,66.44888045651236
2024-04-02,65.37229190915804
2024-04-03,67.51065489158266
2024-04-04,66.43414556408013
2024-04-05,76.07218724616332
2024-04-06,85.70880297091436
2024-04-07,80.34606129634825
2024-04-08,61.05849105367286
2024-04-09,62.125097899702105
2024-04-10,64.2625894637571
2024-04-11,64.25783627264991
2024-04-12,65.32396779956845
2024-04-13,76.02719037034875
2024-04-14,84.58737598744904
2024-04-15,68.52141174210264
2024-04-16,64.23407031711405
2024-04-17,65.29980574477366
2024-04-18,65.2949733338147
2024-04-19,68.50113146004536
2024-04-20,77.05806906322243
2024-04-21,78.12253697325346
2024-04-22,79.18684644358092
2024-04-23,65.27081127901991
2024-04-24,65.26597886806094
2024-04-25,69.54056589691196
2024-04-26,90.93092940855995
2024-04-27,96.27267782240273
2024-04-28,100.0
2024-04-29,86.63257642417308
2024-04-30,75.9315720092428
2024-05-01,73.78718831808243
2024-05-02,76.98962311127914
2024-05-03,93.02223579902356
2024-05-04,85.53135050291324
2024-05-05,100.0
2024-05-06,83.38070844346177
2024-05-07,79.09891240809823
2024-05-08,80.16187514094531
2024-05-09,73.74345895989643
2024-05-10,75.87532591447459
2024-05-11,85.48698738591297
2024-05-12,96.16573102249134
2024-05-13,81.20059659914583
2024-05-14,76.92117715933585
2024-05-15,75.84720286709047
2024-05-16,72.63700452841871
2024-05-17,72.63161757849726
2024-05-18,90.78278828571975
2024-05-19,99.3196832663949
2024-05-20,90.7693209109161
2024-05-21,73.67786492261745
2024-05-22,70.46925098098141
2024-05-23,74.73456928717344
2024-05-24,84.33704125580464
2024-05-25,93.93808726710367
2024-05-26,100.0
2024-05-27,93.9241445731893
2024-05-28,74.70684233904826
2024-05-29,73.63413556443147
2024-05-30,73.62866939465822
2024-05-31,82.15922678719046
2024-06-01,84.28697430947574
2024-06-02,89.6149384691077
2024-06-03,78.94063114422937
2024-06-04,69.33459428226782
2024-06-05,73.59587237601872
2024-06-06,74.65693383242296
2024-06-07,73.58494003647223
2024-06-08,83.17679654496408
2024-06-09,89.56835719625741
2024-06-10,73.56854152715248
2024-06-11,74.62920688429779
2024-06-12,74.62366149467275
2024-06-13,73.55214301783275
2024-06-14,75.67846458278585
2024-06-15,94.85750362851414
2024-06-16,91.65324677872636
2024-06-17,76.7272469621632
2024-06-18,83.11500506057084
2024-06-19,76.715839303506
2024-06-20,73.51387982941999
2024-06-21,78.83511030165015
2024-06-22,86.2860687924602
2024-06-23,87.34483287316263
2024-06-24,72.42691348148168
2024-06-25,74.5515714295473
2024-06-26,70.28625312335527
2024-06-27,72.41075263171729
2024-06-28,75.59972005011036
2024-06-29,80.91762328856548
2024-06-30,87.29936067823732
2024-07-01,67.06646918261737
2024-07-02,71.31934997207895
2024-07-03,74.50720831254702
2024-07-04,92.59492391848873
2024-07-05,93.65226204185903
2024-07-06,93.64529069490183
2024-07-07,100.0
2024-07-08,77.67145913718278
2024-07-09,73.41002260372828
2024-07-10,71.27688813152156
2024-07-11,70.20782547008692
2024-07-12,73.39362409440852
2024-07-13,82.96052634958772
2024-07-14,80.8273126575292
2024-07-15,70.18691142921537
2024-07-16,72.3084005832095
2024-07-17,72.30301363328805
2024-07-18,69.10802550615925
2024-07-19,78.67096676874911
2024-07-20,88.23248207400684
2024-07-21,89.28886955915566
2024-07-22,74.40184590967135
2024-07-23,75.45910481318984
2024-07-24,69.07712976396262
2024-07-25,73.32256388735631
2024-07-26,73.31709771758305
2024-07-27,81.81153085770079
2024-07-28,88.17988009242079
2024-07-29,70.1137122861649
2024-07-30,69.04623402176601
2024-07-31,67.97891419707067
2024-08-01,66.91175281207889
2024-08-02,67.96877405604204
2024-08-03,81.76883135758803
2024-08-04,84.94829239376675
2024-08-05,66.89178940942877
2024-08-06,67.94849377398475
2024-08-07,64.75857571737026
2024-08-08,62.630669755381426
2024-08-09,76.42494400774704
2024-08-10,82.78751019328664
2024-08-11,84.90392927676648
2024-08-12,71.10173303922224
2024-08-13,66.85186260412853
2024-08-14,64.72474884065755
2024-08-15,63.65893419314616
2024-08-16,65.7759870354403
2024-08-17,81.68343235736249
2024-08-18,79.90642834683916
2024-08-19,63.58598929191348
2024-08-20,62.49368993730288
2024-08-21,64.13370646495005
2024-08-22,65.74651725057582
2024-08-23,66.29873787078002
2024-08-24,82.04507282847759
2024-08-25,83.12608671098201
2024-08-26,65.72687072733285
2024-08-27,65.7219590965221
2024-08-28,66.80394778601631
2024-08-29,63.53849766212232
2024-08-30,73.31438917140316
2024-08-31,80.91550523308432
2024-09-01,83.08260709673556
2024-09-02,84.15980196570888
2024-09-03,61.89405798320488
2024-09-04,63.503011156486565
2024-09-05,61.323749491153755
2024-09-06,61.873359399501346
2024-09-07,73.25441136232553
2024-09-08,72.16051411140515
2024-09-09,60.7670542073395
2024-09-10,59.67479026502588
2024-09-11,58.582768516758094
2024-09-12,68.87259036557178
2024-09-13,63.99530714492631
2024-09-14,72.11222342090797
2024-09-15,69.40542383263602
2024-09-16,61.140957833150395
2024-09-17,61.13413236458555
2024-09-18,65.57292921573129
2024-09-19,60.00919994695666
2024-09-20,63.33597072103251
2024-09-21,71.10613002510681
2024-09-22,75.54182439054128
2024-09-23,62.203964635981876
2024-09-24,61.08635408463163
2024-09-25,64.41113926785225
2024-09-26,68.84559263900219
2024-09-27,100.0
2024-09-28,98.80464812223873
2024-09-29,84.3630769523157
2024-09-30,73.25448152789109
2024-10-01,64.36795266675105
