Time,wordle_unlimited
2024-09-08,2.1873053252632877
2024-09-09,8.132956436286005
2024-09-10,8.747050816979456
2024-09-11,9.157170565466323
2024-09-12,9.157170565466323
2024-09-13,9.703996896782147
2024-09-14,2.52798654029883
2024-09-15,2.324011908092243
2024-09-16,8.473637651321546
2024-09-17,9.165886415574745
2024-09-18,9.027009348672097
2024-09-19,9.304763482477393
2024-09-20,11.387919486017108
2024-09-21,2.36091013734501
2024-09-22,2.638664271150305
2024-09-23,8.749255214866801
2024-09-24,8.88813228176945
2024-09-25,9.027009348672097
2024-09-26,9.44364054938004
2024-09-27,10.415780017698573
2024-09-28,2.4997872042476574
2024-09-29,2.9164184049556003
2024-09-30,8.19374694725621
2024-10-01,8.332624014158858
2024-10-02,10.415780017698573
2024-10-03,9.165886415574745
2024-10-04,9.304763482477393
2024-10-05,2.36091013734501
2024-10-06,2.638664271150305
2024-10-07,7.499361612742973
2024-10-08,8.19374694725621
2024-10-09,8.749255214866801
2024-10-10,9.304763482477393
2024-10-11,8.471501081061506
2024-10-12,2.9164184049556003
2024-10-13,2.9164184049556003
2024-10-14,5.693959743008554
2024-10-15,8.19374694725621
2024-10-16,9.027009348672097
2024-10-17,8.610378147964154
2024-10-18,9.860271750087982
2024-10-19,2.9164184049556003
2024-10-20,2.36091013734501
2024-10-21,9.44364054938004
2024-10-22,11.665673619822401
2024-10-23,10.971288285309164
2024-10-24,10.55465708460122
2024-10-25,12.221181887432992
2024-10-26,3.194172538760896
2024-10-27,2.777541338052953
2024-10-28,8.610378147964154
2024-10-29,9.165886415574745
2024-10-30,10.55465708460122
2024-10-31,10.693534151503869
2024-11-01,10.415780017698573
2024-11-02,3.055295471858248
2024-11-03,3.055295471858248
2024-11-04,8.332624014158858
2024-11-05,6.249468010619144
2024-11-06,7.08273041203503
2024-11-07,10.138025883893278
2024-11-08,11.943427753627697
2024-11-09,2.9164184049556003
2024-11-10,2.777541338052953
2024-11-11,7.08273041203503
2024-11-12,9.304763482477393
2024-11-13,10.693534151503869
2024-11-14,10.55465708460122
2024-11-15,11.665673619822401
2024-11-16,2.9164184049556003
2024-11-17,2.9164184049556003
2024-11-18,10.276902950795925
2024-11-19,10.693534151503869
2024-11-20,11.110165352211812
2024-11-21,12.082304820530345
2024-11-22,12.776690155043584
2024-11-23,3.3330496056635432
2024-11-24,3.055295471858248
2024-11-25,7.360484545840325
2024-11-26,9.027009348672097
2024-11-27,4.72182027469002
2024-11-28,3.610803739468839
2024-11-29,2.777541338052953
2024-11-30,3.194172538760896
2024-12-01,2.9164184049556003
2024-12-02,7.221607478937678
2024-12-03,9.304763482477393
2024-12-04,10.276902950795925
2024-12-05,10.55465708460122
2024-12-06,12.221181887432992
2024-12-07,3.3330496056635432
2024-12-08,2.9164184049556003
2024-12-09,8.88813228176945
2024-12-10,11.24904241911446
2024-12-11,10.415780017698573
2024-12-12,9.721394683185336
2024-12-13,11.665673619822401
2024-12-14,3.194172538760896
2024-12-15,2.777541338052953
2024-12-16,10.832411218406516
2024-12-17,12.498936021238288
2024-12-18,12.915567221946231
2024-12-19,13.887706690264764
2024-12-20,9.860271750087982
2024-12-21,3.3330496056635432
2024-12-22,2.638664271150305
2024-12-23,3.055295471858248
2024-12-24,3.194172538760896
2024-12-25,3.194172538760896
2024-12-26,2.9164184049556003
2024-12-27,2.9164184049556003
2024-12-28,2.36091013734501
2024-12-29,2.777541338052953
2024-12-30,2.777541338052953
2024-12-31,2.777541338052953
2025-01-01,2.2220330704423623
2025-01-02,3.888557873274134
2025-01-03,4.444066140884725
2025-01-04,2.638664271150305
2025-01-05,2.777541338052953
2025-01-06,4.999574408495315
2025-01-07,7.63823867964562
2025-01-08,8.471501081061506
2025-01-09,9.027009348672097
2025-01-10,9.165886415574745
2025-01-11,2.777541338052953
2025-01-12,2.4997872042476574
2025-01-13,8.610378147964154
2025-01-14,8.749255214866801
2025-01-15,9.721394683185336
2025-01-16,11.110165352211812
2025-01-17,12.637813088140936
2025-01-18,2.777541338052953
2025-01-19,2.4997872042476574
2025-01-20,2.4997872042476574
2025-01-21,6.52722214442444
2025-01-22,7.63823867964562
2025-01-23,9.304763482477393
2025-01-24,11.110165352211812
2025-01-25,2.638664271150305
2025-01-26,2.638664271150305
2025-01-27,8.88813228176945
2025-01-28,10.55465708460122
2025-01-29,9.44364054938004
2025-01-30,11.110165352211812
2025-01-31,11.943427753627697
2025-02-01,2.9164184049556003
2025-02-02,2.0831560035397145
2025-02-03,7.915992813450916
2025-02-04,9.721394683185336
2025-02-05,10.693534151503869
2025-02-06,9.44364054938004
2025-02-07,12.221181887432992
2025-02-08,2.638664271150305
2025-02-09,2.36091013734501
2025-02-10,8.054869880353563
2025-02-11,9.165886415574745
2025-02-12,9.027009348672097
2025-02-13,9.027009348672097
2025-02-14,7.915992813450916
2025-02-15,2.777541338052953
2025-02-16,2.777541338052953
2025-02-17,3.610803739468839
2025-02-18,7.08273041203503
2025-02-19,7.777115746548268
2025-02-20,8.19374694725621
2025-02-21,9.165886415574745
2025-02-22,3.194172538760896
2025-02-23,2.777541338052953
2025-02-24,9.027009348672097
2025-02-25,9.304763482477393
2025-02-26,8.88813228176945
2025-02-27,10.276902950795925
2025-02-28,12.082304820530345
2025-03-01,2.36091013734501
2025-03-02,2.4997872042476574
2025-03-03,8.610378147964154
2025-03-04,10.276902950795925
2025-03-05,8.749255214866801
2025-03-06,10.693534151503869
2025-03-07,12.36005895433564
2025-03-08,3.194172538760896
2025-03-09,2.9164184049556003
2025-03-10,8.610378147964154
2025-03-11,9.304763482477393
2025-03-12,11.110165352211812
2025-03-13,10.693534151503869
2025-03-14,9.721394683185336
2025-03-15,2.777541338052953
2025-03-16,2.9164184049556003
2025-03-17,8.19374694725621
2025-03-18,9.99914881699063
2025-03-19,9.721394683185336
2025-03-20,9.165886415574745
2025-03-21,9.860271750087982
2025-03-22,2.777541338052953
2025-03-23,2.2220330704423623
2025-03-24,8.19374694725621
2025-03-25,9.860271750087982
2025-03-26,9.99914881699063
2025-03-27,11.24904241911446
2025-03-28,10.832411218406516
2025-03-29,2.777541338052953
2025-03-30,2.9164184049556003
2025-03-31,7.08273041203503
2025-04-01,8.749255214866801
2025-04-02,9.721394683185336
2025-04-03,11.526796552919755
2025-04-04,10.832411218406516
2025-04-05,3.055295471858248
2025-04-06,2.638664271150305
2025-04-07,8.054869880353563
2025-04-08,9.304763482477393
2025-04-09,10.971288285309164
2025-04-10,11.526796552919755
2025-04-11,11.80455068672505
2025-04-12,2.638664271150305
2025-04-13,2.4997872042476574
2025-04-14,8.332624014158858
2025-04-15,8.072695325105553
2025-04-16,8.841088298415997
2025-04-17,9.598669700375535
2025-04-18,5.148812070117328
2025-04-19,3.180014246091706
2025-04-20,2.609125301784326
2025-04-21,6.616159483286893
2025-04-22,9.214473213720312
2025-04-23,8.200760820657294
2025-04-24,8.584957307312514
2025-04-25,9.598669700375535
2025-04-26,2.6677522638847426
2025-04-27,2.2249288151291036
2025-04-28,8.456891811760775
2025-04-29,10.367062673685979
2025-04-30,9.155846251619895
2025-05-01,10.553755131338137
2025-05-02,10.740447588990296
2025-05-03,2.481059806232585
2025-05-04,2.7371907973360665
2025-05-05,8.072695325105553
2025-05-06,9.027780756068154
2025-05-07,9.411977242723378
2025-05-08,9.726735195927276
2025-05-09,11.764971553404221
2025-05-10,2.2249288151291036
2025-05-11,2.539686768333002
2025-05-12,8.584957307312514
2025-05-13,8.643584269412933
2025-05-14,9.411977242723378
2025-05-15,9.26306001186588
2025-05-16,9.145806087665047
2025-05-17,2.8140941808200144
2025-05-18,2.6968402566191805
2025-05-19,8.676790390861711
2025-05-20,8.676790390861711
2025-05-21,8.559536466660877
2025-05-22,8.559536466660877
2025-05-23,6.097204058443364
2025-05-24,2.4623324082175126
2025-05-25,2.5795863324183466
2025-05-26,2.9313481050208483
2025-05-27,6.800727603648368
2025-05-28,6.5662197552467
2025-05-29,6.448965831045866
2025-05-30,5.9799501342425305
2025-05-31,2.6968402566191805
2025-06-01,2.8140941808200144
2025-06-02,5.510934437439195
2025-06-03,5.159172664836693
2025-06-04,5.041918740635859
2025-06-05,4.924664816435025
2025-06-06,4.338395195430856
2025-06-07,2.8140941808200144
2025-06-08,2.3450784840166787
2025-06-09,4.221141271230022
2025-06-10,4.338395195430856
2025-06-11,4.338395195430856
2025-06-12,4.221141271230022
2025-06-13,3.28310987762335
2025-06-14,2.227824559815845
2025-06-15,2.3450784840166787
2025-06-16,3.048602029221682
2025-06-17,3.165855953422516
2025-06-18,2.9313481050208483
2025-06-19,2.3450784840166787
2025-06-20,2.3450784840166787
2025-06-21,1.8760627872133429
2025-06-22,2.227824559815845
2025-06-23,2.4623324082175126
2025-06-24,2.4623324082175126
2025-06-25,2.3450784840166787
2025-06-26,2.5795863324183466
2025-06-27,2.8140941808200144
2025-06-28,2.4623324082175126
2025-06-29,2.4623324082175126
2025-06-30,2.110570635615011
2025-07-01,2.3450784840166787
2025-07-02,2.3450784840166787
2025-07-03,2.3450784840166787
2025-07-04,2.110570635615011
2025-07-05,2.5795863324183466
2025-07-06,2.3450784840166787
2025-07-07,2.227824559815845
2025-07-08,2.5795863324183466
2025-07-09,2.3450784840166787
2025-07-10,2.4623324082175126
2025-07-11,2.227824559815845
2025-07-12,2.3450784840166787
2025-07-13,1.8760627872133429
2025-07-14,1.9933167114141768
2025-07-15,2.3450784840166787
2025-07-16,2.3450784840166787
2025-07-17,2.110570635615011
2025-07-18,2.3450784840166787
2025-07-19,2.110570635615011
2025-07-20,1.9933167114141768
2025-07-21,2.5795863324183466
2025-07-22,2.110570635615011
2025-07-23,2.3450784840166787
2025-07-24,2.4623324082175126
2025-07-25,2.227824559815845
2025-07-26,1.8760627872133429
2025-07-27,2.227824559815845
2025-07-28,1.758808863012509
2025-07-29,1.8760627872133429
2025-07-30,2.227824559815845
2025-07-31,1.8760627872133429
2025-08-01,2.227824559815845
2025-08-02,2.227824559815845
2025-08-03,1.8760627872133429
2025-08-04,2.4623324082175126
2025-08-05,2.227824559815845
2025-08-06,2.8140941808200144
2025-08-07,3.048602029221682
2025-08-08,2.8140941808200144
2025-08-09,2.3450784840166787
2025-08-10,2.6968402566191805
2025-08-11,3.165855953422516
2025-08-12,3.400363801824184
2025-08-13,3.048602029221682
2025-08-14,4.221141271230022
2025-08-15,5.041918740635859
2025-08-16,1.8760627872133429
2025-08-17,2.227824559815845
2025-08-18,4.5729030438325236
2025-08-19,5.276426589037527
2025-08-20,6.331711906845032
2025-08-21,6.448965831045866
2025-08-22,7.269743300451704
2025-08-23,1.9933167114141768
2025-08-24,2.3450784840166787
2025-08-25,5.9799501342425305
2025-08-26,6.5662197552467
2025-08-27,6.917981527849202
2025-08-28,8.207774694058376
2025-08-29,7.738758997255039
2025-08-30,1.758808863012509
2025-08-31,2.110570635615011
2025-09-01,2.3450784840166787
2025-09-02,7.269743300451704
2025-09-03,7.269743300451704
2025-09-04,8.325028618259209
2025-09-05,9.497567860267548
2025-09-06,2.3450784840166787
2025-09-07,2.3450784840166787
2025-09-08,7.738758997255039
2025-09-09,9.145806087665047
2025-09-10,8.676790390861711
2025-09-11,8.794044315062544
2025-09-12,9.497567860267548
2025-09-13,2.110570635615011
2025-09-14,2.110570635615011
2025-09-15,7.621505073054205
2025-09-16,7.856012921455873
2025-09-17,8.794044315062544
2025-09-18,8.325028618259209
2025-09-19,9.145806087665047
2025-09-20,2.5795863324183466
2025-09-21,1.9933167114141768
2025-09-22,6.683473679447534
2025-09-23,6.5662197552467
2025-09-24,7.973266845656707
2025-09-25,8.559536466660877
2025-09-26,8.676790390861711
2025-09-27,2.227824559815845
2025-09-28,1.9933167114141768
2025-09-29,7.035235452050036
2025-09-30,7.035235452050036
2025-10-01,8.207774694058376
2025-10-02,7.504251148853371
2025-10-03,8.325028618259209
2025-10-04,2.110570635615011
2025-10-05,1.9933167114141768
2025-10-06,6.331711906845032
2025-10-07,6.917981527849202
2025-10-08,7.621505073054205
2025-10-09,7.3869972246525375
2025-10-10,7.035235452050036
2025-10-11,2.6968402566191805
2025-10-12,2.110570635615011
2025-10-13,4.807410892234191
2025-10-14,7.035235452050036
2025-10-15,7.856012921455873
2025-10-16,7.15248937625087
2025-10-17,7.621505073054205
2025-10-18,2.3450784840166787
2025-10-19,2.110570635615011
2025-10-20,6.214457982644198
2025-10-21,7.973266845656707
2025-10-22,7.3869972246525375
2025-10-23,7.856012921455873
2025-10-24,8.442282542460044
2025-10-25,2.227824559815845
2025-10-26,2.3450784840166787
2025-10-27,6.097204058443364
2025-10-28,7.621505073054205
2025-10-29,8.090520769857541
2025-10-30,7.738758997255039
2025-10-31,8.090520769857541
2025-11-01,1.9933167114141768
2025-11-02,2.110570635615011
2025-11-03,6.5662197552467
2025-11-04,5.862696210041697
2025-11-05,7.856012921455873
2025-11-06,7.504251148853371
2025-11-07,7.621505073054205
2025-11-08,1.9933167114141768
2025-11-09,2.227824559815845
2025-11-10,6.331711906845032
2025-11-11,5.159172664836693
2025-11-12,6.800727603648368
2025-11-13,7.035235452050036
2025-11-14,7.856012921455873
2025-11-15,2.4623324082175126
2025-11-16,2.3450784840166787
2025-11-17,6.917981527849202
2025-11-18,7.269743300451704
2025-11-19,7.621505073054205
2025-11-20,8.559536466660877
2025-11-21,8.676790390861711
2025-11-22,2.3450784840166787
2025-11-23,1.8760627872133429
2025-11-24,5.159172664836693
2025-11-25,7.269743300451704
2025-11-26,3.8693794986275196
2025-11-27,2.4623324082175126
2025-11-28,2.3450784840166787
2025-11-29,2.3450784840166787
2025-11-30,1.9933167114141768
2025-12-01,6.5662197552467
2025-12-02,6.683473679447534
2025-12-03,8.207774694058376
2025-12-04,8.207774694058376
2025-12-05,8.325028618259209
2025-12-06,2.4623324082175126
2025-12-07,2.227824559815845
2025-12-08,6.448965831045866
2025-12-09,8.207774694058376
2025-12-10,7.856012921455873
2025-12-11,8.276172816508861
2025-12-12,10.61148014017547
2025-12-13,2.3353073236666093
2025-12-14,2.3353073236666093
2025-12-15,7.132947055550731
2025-12-16,7.768072478305248
2025-12-17,8.842900116812892
2025-12-18,10.543082017724984
2025-12-19,7.259972140101635
2025-12-20,3.28310987762335
2025-12-21,2.5209593703179296
2025-12-22,3.1560847930724467
2025-12-23,3.28310987762335
2025-12-24,2.4623324082175126
2025-12-25,2.8434076618702226
2025-12-26,2.3353073236666093
2025-12-27,2.2082822391157055
2025-12-28,2.276680361566192
2025-12-29,2.589357492768416
2025-12-30,2.2082822391157055
2025-12-31,1.9542320700138989
2026-01-01,1.895605107913482
2026-01-02,1.641554938811675
2026-01-03,2.3353073236666093
2026-01-04,1.582927976711258
2026-01-05,4.103887347029188
2026-01-06,5.61841720128996
2026-01-07,7.768072478305248
2026-01-08,8.207774694058376
2026-01-09,9.66367758621873
2026-01-10,2.051943673514594
2026-01-11,2.3255361633165395
2026-01-12,7.250200979751565
2026-01-13,8.207774694058376
2026-01-14,7.934182204256429
2026-01-15,9.028552163464212
2026-01-16,9.712533387969078
2026-01-17,2.1887399184155667
2026-01-18,2.051943673514594
2026-01-19,2.051943673514594
2026-01-20,6.976608489949619
2026-01-21,7.250200979751565
2026-01-22,8.89175591856324
2026-01-23,8.618163428761294
2026-01-24,2.3255361633165395
2026-01-25,2.3255361633165395
2026-01-26,3.6934986123262687
2026-01-27,5.745442285840863
2026-01-28,6.703016000147673
2026-01-29,7.3869972246525375
2026-01-30,7.934182204256429
2026-01-31,2.3255361633165395
2026-02-01,2.1887399184155667
2026-02-02,6.976608489949619
2026-02-03,6.839812245048646
2026-02-04,7.797385959355457
2026-02-05,8.89175591856324
2026-02-06,9.165348408365185
2026-02-07,2.5991286531184854
2026-02-08,2.3255361633165395
2026-02-09,6.429423510345727
2026-02-10,8.344570938959349
2026-02-11,7.797385959355457
2026-02-12,7.797385959355457
2026-02-13,7.660589714454483
2026-02-14,2.3255361633165395
2026-02-15,2.3255361633165395
2026-02-16,3.009517387821404
2026-02-17,6.5662197552467
2026-02-18,7.250200979751565
2026-02-19,8.618163428761294
2026-02-20,10.533310857374914
2026-02-21,2.7359248980194586
2026-02-22,3.1463136327223773
2026-02-23,7.52379346955351
2026-02-24,8.754959673662267
2026-02-25,10.670107102275887
2026-02-26,11.354088326780753
2026-02-27,11.764477061483671
2026-02-28,3.28310987762335
2026-03-01,2.5991286531184854
2026-03-02,9.302144653266158
2026-03-03,10.259718367572969
2026-03-04,10.533310857374914
2026-03-05,12.311662041087562
2026-03-06,13.269235755394373
2026-03-07,3.009517387821404
2026-03-08,2.3255361633165395
2026-03-09,8.618163428761294
2026-03-10,9.712533387969078
2026-03-11,11.354088326780753
2026-03-12,11.901273306384644
2026-03-13,9.84932963287005
2026-03-14,2.8727211429204313
2026-03-15,2.7359248980194586
2026-03-16,6.5662197552467
2026-03-17,8.89175591856324
2026-03-18,8.481367183860321
2026-03-19,8.89175591856324
2026-03-20,8.344570938959349
2026-03-21,2.7359248980194586
2026-03-22,2.7359248980194586
2026-03-23,7.797385959355457
2026-03-24,9.028552163464212
2026-03-25,10.670107102275887
2026-03-26,9.986125877771023
2026-03-27,11.080495836978807
2026-03-28,2.4623324082175126
2026-03-29,3.009517387821404
2026-03-30,7.250200979751565
2026-03-31,8.89175591856324
2026-04-01,9.43894089816713
2026-04-02,9.302144653266158
2026-04-03,5.3350535511379436
2026-04-04,3.1463136327223773
2026-04-05,3.1463136327223773
2026-04-06,5.8822385307418354
2026-04-07,8.070978449157403
2026-04-08,7.52379346955351
2026-04-09,8.618163428761294
2026-04-10,8.89175591856324
2026-04-11,2.4623324082175126
2026-04-12,2.3255361633165395
2026-04-13,8.481367183860321
2026-04-14,8.754959673662267
2026-04-15,9.43894089816713
2026-04-16,11.627680816582698
2026-04-17,12.17486579618659
2026-04-18,3.009517387821404
2026-04-19,2.8727211429204313
2026-04-20,10.122922122671996
2026-04-21,11.354088326780753
2026-04-22,11.901273306384644
2026-04-23,12.311662041087562
2026-04-24,13.679624490097291
2026-04-25,3.009517387821404
2026-04-26,2.8727211429204313
2026-04-27,10.533310857374914
2026-04-28,12.722050775790482
2026-04-29,12.17486579618659
2026-04-30,13.1324395104934
2026-05-01,12.722050775790482
2026-05-02,3.28310987762335
2026-05-03,3.009517387821404
2026-05-04,11.764477061483671
2026-05-05,11.764477061483671
2026-05-06,12.448458285988536
2026-05-07,12.858847020691455
2026-05-08,12.858847020691455
2026-05-09,2.8727211429204313
2026-05-10,3.009517387821404
2026-05-11,9.712533387969078
2026-05-12,11.901273306384644
2026-05-13,12.58525453088951
2026-05-14,12.722050775790482
2026-05-15,13.1324395104934
2026-05-16,3.556702367425296
2026-05-17,2.1887399184155667
2026-05-18,11.490884571681725
2026-05-19,12.17486579618659
2026-05-20,12.038069551285616
2026-05-21,11.490884571681725
2026-05-22,7.52379346955351
2026-05-23,2.7359248980194586
2026-05-24,2.5991286531184854
2026-05-25,2.4623324082175126
2026-05-26,6.703016000147673
2026-05-27,6.839812245048646
2026-05-28,7.52379346955351
2026-05-29,7.250200979751565
2026-05-30,2.7359248980194586
2026-05-31,2.7359248980194586
