date,sp500_close,sp500_open,sp500_high,sp500_low,sp500_volume,sp500_log_return_1d,sp500_abs_return,sp500_return_5d,sp500_return_21d,sp500_fwd_return_1d,sp500_fwd_return_5d,sp500_rv5,sp500_rv10,sp500_rv21,sp500_gk5,sp500_gk10,sp500_yz5,sp500_yz10,rolling_vol_threshold,rolling_vol_zscore,is_shock_rolling_vol,drawdown_pct,is_shock_drawdown_down,is_shock_drawdown_up,is_shock_drawdown,drawdown_abs,garch_cond_vol,garch_std_resid,garch_vol_innovation_z,is_shock_garch_residual,is_shock_garch_vol_jump,is_shock_garch,jump_local_vol,jump_lm_stat,is_shock_jump
2022-01-03,4796.56005859375,4778.14013671875,4796.64013671875,4758.169921875,3831020000,,,,,-0.0006298202522032,-0.0266778299167608,,,,,,,,,,False,,False,False,False,,,,,False,False,False,,,False
2022-01-04,4793.5400390625,4804.509765625,4818.6201171875,4774.27001953125,4683170000,-0.0006298202522032,0.0006298202522032,,,-0.019583264304501,-0.0169297232121581,,,,,,,,,,False,,False,False,False,,0.01216780998159923,-0.11209224507903885,,False,False,False,,,False
2022-01-05,4700.580078125,4787.990234375,4797.7001953125,4699.43994140625,4887960000,-0.019583264304501,0.019583264304501,,,-0.0009642337401809,0.0054673331070097,,,,,,,,,,False,,False,False,False,,0.011633909978650245,-1.7463914735557888,,False,False,False,,,False
2022-01-06,4696.0498046875,4693.39013671875,4725.009765625,4671.259765625,4295280000,-0.0009642337401809,0.0009642337401809,,,-0.0040584410823365,-0.0079144623872096,,,,,,,,,,False,-0.02095465347633263,False,False,False,0.02095465347633263,0.013736667122403134,-0.12363483888609984,,False,False,False,,,False
2022-01-07,4677.02978515625,4697.66015625,4707.9501953125,4662.740234375,4181510000,-0.0040584410823365,0.0040584410823365,,,-0.0014420705375388,-0.0030363770352826,,,,0.1133217061556692,,,,,,False,-0.02430568076135997,False,False,False,0.02430568076135997,0.01311574210624484,-0.36540349221901897,,False,False,False,,,False
2022-01-10,4670.2900390625,4655.33984375,4673.02001953125,4582.240234375,4511810000,-0.0014420705375388,0.0014420705375388,-0.0263251200837189,,0.0091182864523993,-0.0201534118957521,0.1282400506671902,,,0.1448930061280156,,0.1595516587612553,,,,False,-0.006443893851199367,False,False,False,0.006443893851199367,0.012657324879651941,-0.17192949099115154,,False,False,False,,,False
2022-01-11,4713.06982421875,4669.14013671875,4714.1298828125,4638.27001953125,4101590000,0.0091182864523993,0.0091182864523993,-0.0167872207571021,,0.002813792014667,-0.0390084892896116,0.1643614495420904,,,0.1544862862650818,,0.1707341788674555,,,,False,0.0036243268787867766,False,False,False,0.0036243268787867766,0.012112772920515056,0.6921775567896467,,False,False,False,,,False
2022-01-12,4726.35009765625,4728.58984375,4748.830078125,4706.7099609375,4048220000,0.002813792014667,0.002813792014667,0.0054823062479405,,-0.0143460292344005,-0.0529210236086094,0.0811630246443778,,,0.1472417922104347,,0.1658480751009162,,,,False,0.010545220955515466,False,False,False,0.010545220955515466,0.011569530865674159,0.17975621937341363,,False,False,False,,,False
2022-01-13,4659.02978515625,4733.56005859375,4744.1298828125,4650.2900390625,4251730000,-0.0143460292344005,0.0143460292344005,-0.0078832254918372,,0.0008196442695905,-0.0576709896988443,0.138138298403998,,,0.1534356806401657,,0.172712715998046,,,,False,-0.002411039531178716,False,False,False,0.002411039531178716,0.0110587192087175,-1.3636412893856962,,False,False,False,,,False
2022-01-14,4662.85009765625,4637.990234375,4665.1298828125,4614.75,4338490000,0.0008196442695905,0.0008196442695905,-0.0030317719046825,,-0.0185591053980085,-0.0557227292101654,0.1369668773712792,,,0.1548803074662141,0.1357013609490724,0.1783185598758729,,,,False,-0.01065541747428378,False,False,False,0.01065541747428378,0.01215529884548908,0.007037867546370605,,False,False,False,,,False
