step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_slope_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_slope_2022-08-29_2023-05-25.csv,30.0,30.0,1.0,1.0,1.0,0.0,overlap_ratio
2,gt_slope_2023-04-26_2024-01-20.csv,30.0,30.0,0.9997992118002285,1.3255813953488371,0.7543859649122807,0.01083130177635428,overlap_ratio
3,gt_slope_2023-12-22_2024-09-16.csv,30.0,30.0,0.9998724900268631,1.701360049833887,0.5877650648360031,0.01787983394574972,overlap_ratio
4,gt_slope_2024-08-18_2025-05-14.csv,30.0,30.0,1.0,1.701360049833887,0.5877650648360031,9.067947844889445e-17,overlap_ratio
5,gt_slope_2025-04-15_2026-01-09.csv,30.0,30.0,0.9997266304473513,2.2684800664451825,0.44082379862700233,0.010524989832254203,overlap_ratio
6,gt_slope_2025-12-11_2026-05-31.csv,30.0,30.0,0.9999010751588713,2.321589334156317,0.43073940136075245,0.015601347194578915,overlap_ratio
