Time,johnny_depp_amber_heard
2024-12-03,12.774365821094793
2024-12-04,0.0
2024-12-05,16.367156208277706
2024-12-06,17.963951935914555
2024-12-07,13.173564753004007
2024-12-08,0.0
2024-12-09,16.367156208277706
2024-12-10,11.177570093457945
2024-12-11,16.367156208277706
2024-12-12,0.0
2024-12-13,13.173564753004007
2024-12-14,10.37917222963952
2024-12-15,0.0
2024-12-16,14.371161548731642
2024-12-17,13.971962616822431
2024-12-18,14.770360480640855
2024-12-19,11.576769025367156
2024-12-20,11.177570093457945
2024-12-21,14.770360480640855
2024-12-22,36.32710280373832
2024-12-23,39.91989319092123
2024-12-24,38.722296395193595
2024-12-25,17.16555407209613
2024-12-26,23.153538050734312
2024-12-27,22.7543391188251
2024-12-28,24.75033377837116
2024-12-29,16.367156208277706
2024-12-30,12.774365821094793
2024-12-31,13.173564753004007
2025-01-01,27.943925233644862
2025-01-02,15.169559412550067
2025-01-03,17.16555407209613
2025-01-04,20.359145527369826
2025-01-05,20.359145527369826
2025-01-06,17.963951935914555
2025-01-07,17.963951935914555
2025-01-08,13.572763684913218
2025-01-09,14.770360480640855
2025-01-10,17.963951935914555
2025-01-11,21.955941255006675
2025-01-12,15.169559412550067
2025-01-13,8.78237650200267
2025-01-14,17.56475300400534
2025-01-15,16.367156208277706
2025-01-16,14.770360480640855
2025-01-17,15.169559412550067
2025-01-18,9.580774365821096
2025-01-19,17.56475300400534
2025-01-20,13.173564753004007
2025-01-21,10.37917222963952
2025-01-22,9.979973297730307
2025-01-23,16.766355140186917
2025-01-24,17.56475300400534
2025-01-25,15.169559412550067
2025-01-26,17.16555407209613
2025-01-27,16.367156208277706
2025-01-28,17.56475300400534
2025-01-29,13.173564753004007
2025-01-30,17.963951935914555
2025-01-31,0.0
2025-02-01,22.7543391188251
2025-02-02,13.971962616822431
2025-02-03,11.576769025367156
2025-02-04,19.161548731642192
2025-02-05,23.951935914552738
2025-02-06,17.16555407209613
2025-02-07,16.766355140186917
2025-02-08,17.56475300400534
2025-02-09,17.56475300400534
2025-02-10,22.35514018691589
2025-02-11,9.580774365821096
2025-02-12,9.181575433911883
2025-02-13,9.979973297730307
2025-02-14,14.371161548731642
2025-02-15,16.367156208277706
2025-02-16,10.37917222963952
2025-02-17,11.576769025367156
2025-02-18,13.173564753004007
2025-02-19,21.157543391188252
2025-02-20,13.971962616822431
2025-02-21,15.169559412550067
2025-02-22,15.967957276368491
2025-02-23,18.762349799732977
2025-02-24,18.363150867823766
2025-02-25,14.371161548731642
2025-02-26,19.560747663551403
2025-02-27,15.967957276368491
2025-02-28,0.0
2025-03-01,18.762349799732977
2025-03-02,0.0
2025-03-03,13.173564753004007
2025-03-04,14.770360480640855
2025-03-05,12.37516688918558
2025-03-06,0.0
2025-03-07,0.0
2025-03-08,18.363150867823766
2025-03-09,14.770360480640855
2025-03-10,11.576769025367156
2025-03-11,9.580774365821096
2025-03-12,13.971962616822431
2025-03-13,0.0
2025-03-14,12.37516688918558
2025-03-15,16.766355140186917
2025-03-16,12.37516688918558
2025-03-17,0.0
2025-03-18,13.173564753004007
2025-03-19,15.169559412550067
2025-03-20,15.967957276368491
2025-03-21,14.770360480640855
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,11.177570093457945
2025-03-25,9.181575433911883
2025-03-26,0.0
2025-03-27,10.37917222963952
2025-03-28,11.177570093457945
2025-03-29,11.975967957276369
2025-03-30,12.774365821094793
2025-03-31,12.774365821094793
2025-04-01,8.78237650200267
2025-04-02,0.0
2025-04-03,8.383177570093459
2025-04-04,0.0
2025-04-05,0.0
2025-04-06,11.576769025367156
2025-04-07,13.173564753004007
2025-04-08,11.177570093457945
2025-04-09,0.0
2025-04-10,13.572763684913218
2025-04-11,0.0
2025-04-12,25.548731642189587
2025-04-13,17.963951935914555
2025-04-14,0.0
2025-04-15,12.509162586543766
2025-04-16,8.605574345635318
2025-04-17,12.708762052498372
2025-04-18,10.832767619676595
2025-04-19,13.634759246236833
2025-04-20,18.312745305618847
2025-04-21,0.0
2025-04-22,16.061551986232715
2025-04-23,0.0
2025-04-24,16.26115145218732
2025-04-25,11.20796650624095
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,16.43675087279707
2025-04-29,9.156372652809424
2025-04-30,0.0
2025-05-01,0.0
2025-05-02,13.259560359672477
2025-05-03,15.51075367905861
2025-05-04,20.364339159050374
2025-05-05,0.0
2025-05-06,12.708762052498372
2025-05-07,0.0
2025-05-08,15.885952565622965
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,29.145512925295446
2025-05-12,35.12469506498027
2025-05-13,16.43675087279707
2025-05-14,19.81354085187627
2025-05-15,12.994357125121452
2025-05-16,13.696754807560449
2025-05-17,14.399152489999446
2025-05-18,0.0
2025-05-19,17.559942060974933
2025-05-20,0.0
2025-05-21,15.452749013657941
2025-05-22,11.940760601462955
2025-05-23,15.101550172438444
2025-05-24,20.369532790730922
2025-05-25,12.643158283901952
2025-05-26,10.184766395365461
2025-05-27,12.643158283901952
2025-05-28,12.994357125121452
2025-05-29,12.643158283901952
2025-05-30,13.34555596634095
2025-05-31,18.964737425852928
2025-06-01,19.667135108291927
2025-06-02,15.80394785487744
2025-06-03,16.857544378535938
2025-06-04,23.53032236170641
2025-06-05,23.88152120292591
2025-06-06,14.047953648779947
2025-06-07,17.911140902194433
2025-06-08,12.643158283901952
2025-06-09,12.291959442682455
2025-06-10,10.184766395365461
2025-06-11,19.667135108291927
2025-06-12,14.399152489999446
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,13.696754807560449
2025-06-16,0.0
2025-06-17,10.53596523658496
2025-06-18,16.506345537316438
2025-06-19,16.506345537316438
2025-06-20,0.0
2025-06-21,9.833567554145963
2025-06-22,16.15514669609694
2025-06-23,22.125526996828416
2025-06-24,14.399152489999446
2025-06-25,10.887164077804458
2025-06-26,0.0
2025-06-27,11.940760601462955
2025-06-28,12.643158283901952
2025-06-29,16.506345537316438
2025-06-30,0.0
2025-07-01,15.80394785487744
2025-07-02,11.238362919023958
2025-07-03,10.887164077804458
2025-07-04,27.0423107739014
2025-07-05,18.964737425852928
2025-07-06,15.452749013657941
2025-07-07,19.315936267072427
2025-07-08,17.911140902194433
2025-07-09,0.0
2025-07-10,9.482368712926464
2025-07-11,17.559942060974933
2025-07-12,18.262339743413932
2025-07-13,18.262339743413932
2025-07-14,11.238362919023958
2025-07-15,10.184766395365461
2025-07-16,14.399152489999446
2025-07-17,9.131169871706966
2025-07-18,11.589561760243457
2025-07-19,14.399152489999446
2025-07-20,30.905498027315883
2025-07-21,22.827924679267415
2025-07-22,17.208743219755437
2025-07-23,17.911140902194433
2025-07-24,10.887164077804458
2025-07-25,16.857544378535938
2025-07-26,31.256696868535382
2025-07-27,21.774328155608917
2025-07-28,10.184766395365461
2025-07-29,12.643158283901952
2025-07-30,14.399152489999446
2025-07-31,10.53596523658496
2025-08-01,14.399152489999446
2025-08-02,0.0
2025-08-03,14.047953648779947
2025-08-04,9.131169871706966
2025-08-05,9.131169871706966
2025-08-06,0.0
2025-08-07,0.0
2025-08-08,0.0
2025-08-09,14.750351331218944
2025-08-10,14.399152489999446
2025-08-11,0.0
2025-08-12,8.779971030487467
2025-08-13,12.291959442682455
2025-08-14,0.0
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,15.452749013657941
2025-08-18,0.0
2025-08-19,9.482368712926464
2025-08-20,9.833567554145963
2025-08-21,12.291959442682455
2025-08-22,9.833567554145963
2025-08-23,13.34555596634095
2025-08-24,12.291959442682455
2025-08-25,0.0
2025-08-26,0.0
2025-08-27,11.238362919023958
2025-08-28,11.589561760243457
2025-08-29,11.238362919023958
2025-08-30,17.559942060974933
2025-08-31,0.0
2025-09-01,12.994357125121452
2025-09-02,10.53596523658496
2025-09-03,0.0
2025-09-04,9.482368712926464
2025-09-05,0.0
2025-09-06,0.0
2025-09-07,0.0
2025-09-08,16.15514669609694
2025-09-09,9.482368712926464
2025-09-10,0.0
2025-09-11,0.0
2025-09-12,0.0
2025-09-13,11.589561760243457
2025-09-14,12.291959442682455
2025-09-15,0.0
2025-09-16,0.0
2025-09-17,12.291959442682455
2025-09-18,0.0
2025-09-19,0.0
2025-09-20,9.833567554145963
2025-09-21,0.0
2025-09-22,0.0
2025-09-23,11.238362919023958
2025-09-24,9.833567554145963
2025-09-25,10.184766395365461
2025-09-26,0.0
2025-09-27,12.994357125121452
2025-09-28,14.750351331218944
2025-09-29,10.184766395365461
2025-09-30,15.452749013657941
2025-10-01,8.779971030487467
2025-10-02,0.0
2025-10-03,8.779971030487467
2025-10-04,0.0
2025-10-05,0.0
2025-10-06,0.0
2025-10-07,11.589561760243457
2025-10-08,18.61353858463343
2025-10-09,9.482368712926464
2025-10-10,0.0
2025-10-11,0.0
2025-10-12,12.643158283901952
2025-10-13,0.0
2025-10-14,0.0
2025-10-15,15.452749013657941
2025-10-16,0.0
2025-10-17,11.589561760243457
2025-10-18,15.101550172438444
2025-10-19,0.0
2025-10-20,10.184766395365461
2025-10-21,12.291959442682455
2025-10-22,0.0
2025-10-23,11.238362919023958
2025-10-24,13.696754807560449
2025-10-25,0.0
2025-10-26,15.80394785487744
2025-10-27,15.452749013657941
2025-10-28,8.779971030487467
2025-10-29,8.07757334804847
2025-10-30,12.643158283901952
2025-10-31,9.833567554145963
2025-11-01,11.940760601462955
2025-11-02,11.940760601462955
2025-11-03,10.887164077804458
2025-11-04,9.131169871706966
2025-11-05,9.131169871706966
2025-11-06,10.184766395365461
2025-11-07,0.0
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,12.291959442682455
2025-11-11,9.833567554145963
2025-11-12,12.291959442682455
2025-11-13,11.238362919023958
2025-11-14,0.0
2025-11-15,0.0
2025-11-16,14.750351331218944
2025-11-17,11.238362919023958
2025-11-18,14.750351331218944
2025-11-19,0.0
2025-11-20,0.0
2025-11-21,0.0
2025-11-22,16.15514669609694
2025-11-23,15.80394785487744
2025-11-24,14.750351331218944
2025-11-25,0.0
2025-11-26,13.696754807560449
2025-11-27,0.0
2025-11-28,21.42312931438942
2025-11-29,11.940760601462955
2025-11-30,24.58391888536491
2025-12-01,9.131169871706966
2025-12-02,16.857544378535938
2025-12-03,8.428772189267969
2025-12-04,15.452749013657941
2025-12-05,0.0
2025-12-06,0.0
2025-12-07,15.80394785487744
2025-12-08,18.61353858463343
2025-12-09,11.589561760243457
2025-12-10,13.34555596634095
2025-12-11,13.408591655790602
2025-12-12,11.283388411487996
2025-12-13,12.926818886425394
2025-12-14,0.0
2025-12-15,10.297330126525557
2025-12-16,12.598132791437914
2025-12-17,9.158185167185389
2025-12-18,8.829499072197908
2025-12-19,0.0
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,0.0
2025-12-23,20.288486904295652
2025-12-24,11.940760601462955
2025-12-25,10.472929547135307
2025-12-26,18.645056429358256
2025-12-27,15.53379490009321
2025-12-28,14.723336035740521
2025-12-29,15.052022130728002
2025-12-30,0.0
2025-12-31,11.940760601462955
2026-01-01,9.815557357160348
2026-01-02,14.065963845765562
2026-01-03,10.801615642122787
2026-01-04,0.0
2026-01-05,11.283388411487996
2026-01-06,13.255504981412873
2026-01-07,12.751219465815645
2026-01-08,14.723336035740521
2026-01-09,15.53379490009321
2026-01-10,11.940760601462955
2026-01-11,0.0
2026-01-12,11.940760601462955
2026-01-13,12.859280647729335
2026-01-14,10.409893857685653
2026-01-15,0.0
2026-01-16,10.103720508930193
2026-01-17,11.022240555196573
2026-01-18,9.185200462663811
2026-01-19,13.777800693995717
2026-01-20,0.0
2026-01-21,9.797547160174732
2026-01-22,11.634587252707494
2026-01-23,8.57285376515289
2026-01-24,13.777800693995717
2026-01-25,19.901267669104925
2026-01-26,17.14570753030578
2026-01-27,14.696320740262099
2026-01-28,11.022240555196573
2026-01-29,8.87902711390835
2026-01-30,10.103720508930193
2026-01-31,11.022240555196573
2026-02-01,9.185200462663811
2026-02-02,0.0
2026-02-03,7.65433371888651
2026-02-04,8.57285376515289
2026-02-05,16.53336083279486
2026-02-06,0.0
2026-02-07,12.553107298973876
2026-02-08,17.14570753030578
2026-02-09,11.634587252707494
2026-02-10,12.859280647729335
2026-02-11,9.797547160174732
2026-02-12,8.57285376515289
2026-02-13,9.185200462663811
2026-02-14,0.0
2026-02-15,10.716067206441114
2026-02-16,12.859280647729335
2026-02-17,14.390147391506638
2026-02-18,12.553107298973876
2026-02-19,24.80004124919229
2026-02-20,15.002494089017558
2026-02-21,22.350654459148608
2026-02-22,21.738307761637685
2026-02-23,22.65682780790407
2026-02-24,13.777800693995717
2026-02-25,7.96050706764197
2026-02-26,16.53336083279486
2026-02-27,16.53336083279486
2026-02-28,15.30866743777302
2026-03-01,16.2271874840394
2026-03-02,16.83953418155032
2026-03-03,11.328413903952034
2026-03-04,12.246933950218414
2026-03-05,16.83953418155032
2026-03-06,0.0
2026-03-07,0.0
2026-03-08,14.390147391506638
2026-03-09,12.246933950218414
2026-03-10,8.57285376515289
2026-03-11,12.859280647729335
2026-03-12,12.553107298973876
2026-03-13,11.022240555196573
2026-03-14,0.0
2026-03-15,0.0
2026-03-16,11.634587252707494
2026-03-17,11.022240555196573
2026-03-18,15.30866743777302
2026-03-19,0.0
2026-03-20,15.614840786528479
2026-03-21,11.328413903952034
2026-03-22,15.614840786528479
2026-03-23,0.0
2026-03-24,11.328413903952034
2026-03-25,11.328413903952034
2026-03-26,8.87902711390835
2026-03-27,11.634587252707494
2026-03-28,14.083974042751176
2026-03-29,19.288920971594003
2026-03-30,0.0
2026-03-31,30.61733487554604
2026-04-01,21.432134412882228
2026-04-02,19.595094320349464
2026-04-03,16.53336083279486
2026-04-04,18.370400925327623
2026-04-05,21.432134412882228
2026-04-06,11.328413903952034
2026-04-07,16.2271874840394
2026-04-08,22.963001156659526
2026-04-09,14.390147391506638
2026-04-10,11.940760601462955
2026-04-11,15.002494089017558
2026-04-12,14.083974042751176
2026-04-13,15.614840786528479
2026-04-14,10.716067206441114
2026-04-15,12.859280647729335
2026-04-16,14.696320740262099
2026-04-17,18.06422757657216
2026-04-18,18.06422757657216
2026-04-19,12.859280647729335
2026-04-20,11.940760601462955
2026-04-21,0.0
2026-04-22,18.370400925327623
2026-04-23,21.125961064126766
2026-04-24,21.432134412882228
2026-04-25,22.65682780790407
2026-04-26,16.83953418155032
2026-04-27,11.940760601462955
2026-04-28,15.614840786528479
2026-04-29,11.328413903952034
2026-04-30,24.187694551681368
2026-05-01,17.451880879061243
2026-05-02,16.83953418155032
2026-05-03,17.451880879061243
2026-05-04,12.246933950218414
2026-05-05,28.780294783013275
2026-05-06,24.49386790043683
2026-05-07,19.595094320349464
2026-05-08,16.2271874840394
2026-05-09,20.207441017860386
2026-05-10,18.06422757657216
2026-05-11,8.26668041639743
2026-05-12,11.022240555196573
2026-05-13,11.940760601462955
2026-05-14,12.553107298973876
2026-05-15,13.165453996484796
2026-05-16,12.859280647729335
2026-05-17,15.92101413528394
2026-05-18,16.53336083279486
2026-05-19,9.797547160174732
2026-05-20,17.451880879061243
2026-05-21,14.083974042751176
2026-05-22,0.0
2026-05-23,17.7580542278167
2026-05-24,0.0
2026-05-25,9.49137381141927
2026-05-26,0.0
2026-05-27,8.26668041639743
2026-05-28,15.002494089017558
2026-05-29,9.49137381141927
2026-05-30,16.53336083279486
2026-05-31,16.53336083279486
