step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_ray_liotta_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_ray_liotta_2022-08-29_2023-05-25.csv,30.0,0.0,,,1.0,,no_rescale_insufficient_overlap
2,gt_ray_liotta_2023-04-26_2024-01-20.csv,30.0,30.0,0.9999999999999998,1.0,1.0,0.0,overlap_ratio
3,gt_ray_liotta_2023-12-22_2024-09-16.csv,30.0,30.0,0.9897573264277421,3.3095238095238093,0.302158273381295,0.04226338955746315,overlap_ratio
4,gt_ray_liotta_2024-08-18_2025-05-14.csv,30.0,30.0,0.9998427175769792,4.084962537681214,0.24480028660621192,0.01640213091105482,overlap_ratio
5,gt_ray_liotta_2025-04-15_2026-01-09.csv,30.0,30.0,0.997289378120223,9.294321329421146,0.10759257879695884,0.01819973267895483,overlap_ratio
6,gt_ray_liotta_2025-12-11_2026-05-31.csv,30.0,30.0,0.9995759933513402,11.949841709255761,0.08368311684207909,0.009558388338784897,overlap_ratio
