Time,value
2022-08-29,46
2022-08-30,52
2022-08-31,49
2022-09-01,49
2022-09-02,41
2022-09-03,25
2022-09-04,30
2022-09-05,36
2022-09-06,57
2022-09-07,53
2022-09-08,54
2022-09-09,47
2022-09-10,38
2022-09-11,39
2022-09-12,62
2022-09-13,61
2022-09-14,69
2022-09-15,65
2022-09-16,44
2022-09-17,34
2022-09-18,42
2022-09-19,60
2022-09-20,58
2022-09-21,56
2022-09-22,52
2022-09-23,48
2022-09-24,33
2022-09-25,39
2022-09-26,62
2022-09-27,65
2022-09-28,61
2022-09-29,55
2022-09-30,47
2022-10-01,30
2022-10-02,39
2022-10-03,60
2022-10-04,53
2022-10-05,59
2022-10-06,62
2022-10-07,49
2022-10-08,29
2022-10-09,42
2022-10-10,62
2022-10-11,64
2022-10-12,64
2022-10-13,63
2022-10-14,56
2022-10-15,37
2022-10-16,46
2022-10-17,67
2022-10-18,59
2022-10-19,61
2022-10-20,57
2022-10-21,46
2022-10-22,29
2022-10-23,36
2022-10-24,60
2022-10-25,56
2022-10-26,56
2022-10-27,60
2022-10-28,43
2022-10-29,30
2022-10-30,39
2022-10-31,61
2022-11-01,59
2022-11-02,63
2022-11-03,62
2022-11-04,51
2022-11-05,33
2022-11-06,41
2022-11-07,61
2022-11-08,57
2022-11-09,57
2022-11-10,55
2022-11-11,46
2022-11-12,31
2022-11-13,43
2022-11-14,64
2022-11-15,64
2022-11-16,59
2022-11-17,57
2022-11-18,50
2022-11-19,34
2022-11-20,37
2022-11-21,54
2022-11-22,49
2022-11-23,38
2022-11-24,22
2022-11-25,19
2022-11-26,24
2022-11-27,32
2022-11-28,57
2022-11-29,55
2022-11-30,61
2022-12-01,60
2022-12-02,53
2022-12-03,36
2022-12-04,40
2022-12-05,64
2022-12-06,69
2022-12-07,66
2022-12-08,61
2022-12-09,55
2022-12-10,35
2022-12-11,40
2022-12-12,64
2022-12-13,63
2022-12-14,56
2022-12-15,55
2022-12-16,42
2022-12-17,27
2022-12-18,20
2022-12-19,41
2022-12-20,44
2022-12-21,41
2022-12-22,33
2022-12-23,23
2022-12-24,18
2022-12-25,10
2022-12-26,19
2022-12-27,31
2022-12-28,34
2022-12-29,34
2022-12-30,32
2022-12-31,22
2023-01-01,17
2023-01-02,23
2023-01-03,31
2023-01-04,41
2023-01-05,38
2023-01-06,36
2023-01-07,20
2023-01-08,22
2023-01-09,35
2023-01-10,43
2023-01-11,43
2023-01-12,44
2023-01-13,45
2023-01-14,28
2023-01-15,24
2023-01-16,38
2023-01-17,49
2023-01-18,55
2023-01-19,51
2023-01-20,50
2023-01-21,32
2023-01-22,37
2023-01-23,56
2023-01-24,64
2023-01-25,60
2023-01-26,62
2023-01-27,53
2023-01-28,39
2023-01-29,45
2023-01-30,66
2023-01-31,69
2023-02-01,67
2023-02-02,66
2023-02-03,62
2023-02-04,54
2023-02-05,51
2023-02-06,78
2023-02-07,83
2023-02-08,74
2023-02-09,77
2023-02-10,64
2023-02-11,51
2023-02-12,55
2023-02-13,65
2023-02-14,79
2023-02-15,80
2023-02-16,70
2023-02-17,69
2023-02-18,53
2023-02-19,50
2023-02-20,74
2023-02-21,80
2023-02-22,76
2023-02-23,74
2023-02-24,70
2023-02-25,52
2023-02-26,57
2023-02-27,81
2023-02-28,77
2023-03-01,70
2023-03-02,65
2023-03-03,61
2023-03-04,55
2023-03-05,57
2023-03-06,77
2023-03-07,75
2023-03-08,78
2023-03-09,72
2023-03-10,60
2023-03-11,52
2023-03-12,55
2023-03-13,65
2023-03-14,67
2023-03-15,62
2023-03-16,58
2023-03-17,56
2023-03-18,44
2023-03-19,53
2023-03-20,72
2023-03-21,78
2023-03-22,77
2023-03-23,72
2023-03-24,66
2023-03-25,53
2023-03-26,54
2023-03-27,83
2023-03-28,84
2023-03-29,77
2023-03-30,78
2023-03-31,66
2023-04-01,54
2023-04-02,66
2023-04-03,79
2023-04-04,80
2023-04-05,71
2023-04-06,76
2023-04-07,61
2023-04-08,55
2023-04-09,55
2023-04-10,84
2023-04-11,93
2023-04-12,87
2023-04-13,85
2023-04-14,73
2023-04-15,68
2023-04-16,73
2023-04-17,100
2023-04-18,96
2023-04-19,70
2023-04-20,57
2023-04-21,48
2023-04-22,35
2023-04-23,42
2023-04-24,66
2023-04-25,57
2023-04-26,63
2023-04-27,64
2023-04-28,48
2023-04-29,34
2023-04-30,40
2023-05-01,59
2023-05-02,64
2023-05-03,55
2023-05-04,55
2023-05-05,45
2023-05-06,29
2023-05-07,29
2023-05-08,55
2023-05-09,57
2023-05-10,53
2023-05-11,46
2023-05-12,40
2023-05-13,24
2023-05-14,26
2023-05-15,46
2023-05-16,47
2023-05-17,46
2023-05-18,40
2023-05-19,37
2023-05-20,21
2023-05-21,20
2023-05-22,43
2023-05-23,45
2023-05-24,40
