query,n_rows,min_date,max_date,missing_values,min_value,max_value,mean_value,std_value,n_zero_values
ny_yankees,1612,2022-01-01,2026-05-31,0,3.0,208.75957120980092,21.29773942140722,18.43926706815708,0
