Time,strands
2022-05-02,75.0
2022-05-03,81.0
2022-05-04,74.0
2022-05-05,66.0
2022-05-06,57.0
2022-05-07,49.0
2022-05-08,42.0
2022-05-09,68.0
2022-05-10,63.0
2022-05-11,74.0
2022-05-12,56.0
2022-05-13,54.0
2022-05-14,40.0
2022-05-15,39.0
2022-05-16,56.0
2022-05-17,57.0
2022-05-18,57.0
2022-05-19,53.0
2022-05-20,48.0
2022-05-21,41.0
2022-05-22,41.0
2022-05-23,58.0
2022-05-24,48.0
2022-05-25,49.0
2022-05-26,51.0
2022-05-27,49.0
2022-05-28,43.0
2022-05-29,39.0
2022-05-30,40.0
2022-05-31,43.0
2022-06-01,44.0
2022-06-02,45.0
2022-06-03,47.0
2022-06-04,45.0
2022-06-05,50.0
2022-06-06,47.0
2022-06-07,43.0
2022-06-08,39.0
2022-06-09,48.0
2022-06-10,40.0
2022-06-11,43.0
2022-06-12,38.0
2022-06-13,44.0
2022-06-14,46.0
2022-06-15,40.0
2022-06-16,35.0
2022-06-17,46.0
2022-06-18,41.0
2022-06-19,38.0
2022-06-20,44.0
2022-06-21,47.0
2022-06-22,36.0
2022-06-23,41.0
2022-06-24,41.0
2022-06-25,39.0
2022-06-26,34.0
2022-06-27,34.0
2022-06-28,41.0
2022-06-29,41.0
2022-06-30,35.0
2022-07-01,40.0
2022-07-02,37.0
2022-07-03,37.0
2022-07-04,36.0
2022-07-05,38.0
2022-07-06,35.0
2022-07-07,36.0
2022-07-08,44.0
2022-07-09,37.0
2022-07-10,38.0
2022-07-11,36.0
2022-07-12,39.0
2022-07-13,45.0
2022-07-14,35.0
2022-07-15,46.0
2022-07-16,42.0
2022-07-17,37.0
2022-07-18,44.0
2022-07-19,37.0
2022-07-20,38.0
2022-07-21,37.0
2022-07-22,36.0
2022-07-23,44.0
2022-07-24,36.0
2022-07-25,37.0
2022-07-26,38.0
2022-07-27,47.0
2022-07-28,41.0
2022-07-29,42.0
2022-07-30,39.0
2022-07-31,43.0
2022-08-01,38.0
2022-08-02,40.0
2022-08-03,42.0
2022-08-04,35.0
2022-08-05,40.0
2022-08-06,42.0
2022-08-07,39.0
2022-08-08,39.0
2022-08-09,37.0
2022-08-10,36.0
2022-08-11,34.0
2022-08-12,41.0
2022-08-13,37.0
2022-08-14,38.0
2022-08-15,40.0
2022-08-16,36.0
2022-08-17,41.0
2022-08-18,39.0
2022-08-19,46.0
2022-08-20,40.0
2022-08-21,38.0
2022-08-22,34.0
2022-08-23,43.0
2022-08-24,36.0
2022-08-25,43.0
2022-08-26,40.0
2022-08-27,40.0
2022-08-28,40.0
2022-08-29,48.31395348837209
2022-08-30,48.81395348837209
2022-08-31,51.74418604651163
2022-09-01,40.02325581395348
2022-09-02,51.24418604651163
2022-09-03,41.0
2022-09-04,41.0
2022-09-05,40.02325581395348
2022-09-06,48.81395348837209
2022-09-07,56.127906976744185
2022-09-08,52.72093023255814
2022-09-09,54.17441860465116
2022-09-10,41.97674418604651
2022-09-11,47.337209302325576
2022-09-12,56.127906976744185
2022-09-13,52.72093023255814
2022-09-14,61.98837209302325
2022-09-15,49.7906976744186
2022-09-16,52.72093023255814
2022-09-17,48.81395348837209
2022-09-18,48.81395348837209
2022-09-19,58.081395348837205
2022-09-20,60.03488372093023
2022-09-21,55.65116279069767
2022-09-22,60.03488372093023
2022-09-23,60.03488372093023
2022-09-24,45.883720930232556
2022-09-25,52.22093023255814
2022-09-26,62.96511627906976
2022-09-27,57.104651162790695
2022-09-28,59.11627906976744
2022-09-29,58.16279069767441
2022-09-30,56.25581395348837
2022-10-01,40.04651162790697
2022-10-02,54.34883720930232
2022-10-03,61.9767441860465
2022-10-04,64.83720930232558
2022-10-05,61.9767441860465
2022-10-06,58.16279069767441
2022-10-07,65.7906976744186
2022-10-08,47.67441860465116
2022-10-09,53.3953488372093
2022-10-10,60.06976744186046
2022-10-11,67.69767441860465
2022-10-12,58.16279069767441
2022-10-13,64.83720930232558
2022-10-14,65.7906976744186
2022-10-15,46.72093023255813
2022-10-16,46.72093023255813
2022-10-17,65.7906976744186
2022-10-18,72.46511627906976
2022-10-19,69.60465116279069
2022-10-20,67.69767441860465
2022-10-21,61.02325581395348
2022-10-22,43.860465116279066
2022-10-23,57.20930232558139
2022-10-24,74.37209302325581
2022-10-25,72.46511627906976
2022-10-26,74.37209302325581
2022-10-27,75.32558139534883
2022-10-28,65.7906976744186
2022-10-29,45.76744186046511
2022-10-30,42.90697674418604
2022-10-31,72.46511627906976
2022-11-01,63.883720930232556
2022-11-02,69.60465116279069
2022-11-03,75.32558139534883
2022-11-04,75.32558139534883
2022-11-05,52.44186046511628
2022-11-06,62.93023255813953
2022-11-07,74.37209302325581
2022-11-08,69.60465116279069
2022-11-09,73.41860465116278
2022-11-10,80.09302325581395
2022-11-11,72.46511627906976
2022-11-12,55.302325581395344
2022-11-13,61.02325581395348
2022-11-14,81.04651162790697
2022-11-15,82.0
2022-11-16,70.55813953488371
2022-11-17,82.95348837209302
2022-11-18,67.69767441860465
2022-11-19,49.581395348837205
2022-11-20,56.25581395348837
2022-11-21,68.65116279069767
2022-11-22,59.11627906976744
2022-11-23,54.34883720930232
2022-11-24,41.0
2022-11-25,44.81395348837209
2022-11-26,50.534883720930225
2022-11-27,74.37209302325581
2022-11-28,76.27906976744185
2022-11-29,83.90697674418604
2022-11-30,87.72093023255813
2022-12-01,77.23255813953487
2022-12-02,89.62790697674419
2022-12-03,89.62790697674419
2022-12-04,86.76744186046511
2022-12-05,95.34883720930232
2022-12-06,89.62790697674419
2022-12-07,87.72093023255813
2022-12-08,88.67441860465115
2022-12-09,89.62790697674419
2022-12-10,60.06976744186046
2022-12-11,61.02325581395348
2022-12-12,86.76744186046511
2022-12-13,77.23255813953487
2022-12-14,77.23255813953487
2022-12-15,72.46511627906976
2022-12-16,65.7906976744186
2022-12-17,57.20930232558139
2022-12-18,47.67441860465116
2022-12-19,62.93023255813953
2022-12-20,53.3953488372093
2022-12-21,45.76744186046511
2022-12-22,38.13953488372093
2022-12-23,39.09302325581395
2022-12-24,33.372093023255815
2022-12-25,25.744186046511626
2022-12-26,34.325581395348834
2022-12-27,36.23255813953488
2022-12-28,41.0
2022-12-29,39.09302325581395
2022-12-30,39.09302325581395
2022-12-31,36.23255813953488
2023-01-01,31.465116279069765
2023-01-02,39.09302325581395
2023-01-03,46.72093023255813
2023-01-04,47.67441860465116
2023-01-05,51.48837209302325
2023-01-06,59.11627906976744
2023-01-07,38.13953488372093
2023-01-08,41.0
2023-01-09,61.9767441860465
2023-01-10,61.02325581395348
2023-01-11,73.41860465116278
2023-01-12,70.55813953488371
2023-01-13,69.60465116279069
2023-01-14,42.90697674418604
2023-01-15,39.09302325581395
2023-01-16,44.81395348837209
2023-01-17,69.60465116279069
2023-01-18,68.65116279069767
2023-01-19,77.23255813953487
2023-01-20,67.69767441860465
2023-01-21,43.860465116279066
2023-01-22,53.3953488372093
2023-01-23,83.90697674418604
2023-01-24,77.23255813953487
2023-01-25,71.51162790697674
2023-01-26,80.09302325581395
2023-01-27,69.60465116279069
2023-01-28,41.0
2023-01-29,46.72093023255813
2023-01-30,81.04651162790697
2023-01-31,72.46511627906976
2023-02-01,77.23255813953487
2023-02-02,75.32558139534883
2023-02-03,84.86046511627906
2023-02-04,51.48837209302325
2023-02-05,51.48837209302325
2023-02-06,81.04651162790697
2023-02-07,94.3953488372093
2023-02-08,82.95348837209302
2023-02-09,89.62790697674419
2023-02-10,72.46511627906976
2023-02-11,46.72093023255813
2023-02-12,51.48837209302325
2023-02-13,78.1860465116279
2023-02-14,77.23255813953487
2023-02-15,87.72093023255813
2023-02-16,84.86046511627906
2023-02-17,79.13953488372093
2023-02-18,47.67441860465116
2023-02-19,52.44186046511628
2023-02-20,54.34883720930232
2023-02-21,79.13953488372093
2023-02-22,79.13953488372093
2023-02-23,82.95348837209302
2023-02-24,76.27906976744185
2023-02-25,44.81395348837209
2023-02-26,53.3953488372093
2023-02-27,88.67441860465115
2023-02-28,81.04651162790697
2023-03-01,93.44186046511626
2023-03-02,87.72093023255813
2023-03-03,79.13953488372093
2023-03-04,52.44186046511628
2023-03-05,60.06976744186046
2023-03-06,88.67441860465115
2023-03-07,84.86046511627906
2023-03-08,85.81395348837208
2023-03-09,90.5813953488372
2023-03-10,74.37209302325581
2023-03-11,57.20930232558139
2023-03-12,47.67441860465116
2023-03-13,70.55813953488371
2023-03-14,71.51162790697674
2023-03-15,71.51162790697674
2023-03-16,80.09302325581395
2023-03-17,64.83720930232558
2023-03-18,40.04651162790697
2023-03-19,45.76744186046511
2023-03-20,79.13953488372093
2023-03-21,76.27906976744185
2023-03-22,77.23255813953487
2023-03-23,85.81395348837208
2023-03-24,82.0
2023-03-25,50.534883720930225
2023-03-26,49.581395348837205
2023-03-27,73.41860465116278
2023-03-28,73.41860465116278
2023-03-29,78.1860465116279
2023-03-30,82.0
2023-03-31,70.55813953488371
2023-04-01,50.534883720930225
2023-04-02,41.0
2023-04-03,71.51162790697674
2023-04-04,71.51162790697674
2023-04-05,64.83720930232558
2023-04-06,62.93023255813953
2023-04-07,51.48837209302325
2023-04-08,47.67441860465116
2023-04-09,43.860465116279066
2023-04-10,69.60465116279069
2023-04-11,67.69767441860465
2023-04-12,70.55813953488371
2023-04-13,74.37209302325581
2023-04-14,65.7906976744186
2023-04-15,44.81395348837209
2023-04-16,50.534883720930225
2023-04-17,75.32558139534883
2023-04-18,74.37209302325581
2023-04-19,69.60465116279069
2023-04-20,72.46511627906976
2023-04-21,69.60465116279069
2023-04-22,46.72093023255813
2023-04-23,48.627906976744185
2023-04-24,78.1860465116279
2023-04-25,66.74418604651163
2023-04-26,75.9474216380182
2023-04-27,71.57381193124368
2023-04-28,66.70273003033367
2023-04-29,44.79322548028311
2023-04-30,49.664307381193126
2023-05-01,69.62537917087967
2023-05-02,71.57381193124368
2023-05-03,68.65116279069767
2023-05-04,68.65116279069767
2023-05-05,61.831648129423655
2023-05-06,43.342264914054596
2023-05-07,36.02527805864509
2023-05-08,64.75429726996967
2023-05-09,66.22598584428715
2023-05-10,64.75429726996967
2023-05-11,61.831648129423655
2023-05-12,56.96056622851364
2023-05-13,43.81900910010111
2023-05-14,39.9221435793731
2023-05-15,55.50960566228513
2023-05-16,51.115267947421636
2023-05-17,63.30333670374115
2023-05-18,51.612740141557126
2023-05-19,53.561172901921125
2023-05-20,42.844792719919106
2023-05-21,48.690091001011126
2023-05-22,50.638523761375126
2023-05-23,55.50960566228513
2023-05-24,57.93478260869564
2023-05-25,54.535389282103125
2023-05-26,49.74721941354904
2023-05-27,43.77755308392315
2023-05-28,39.79777553083923
2023-05-29,36.812942366026284
2023-05-30,40.79271991911021
2023-05-31,53.72699696663296
2023-06-01,44.77249747219413
2023-06-02,48.75227502527806
2023-06-03,41.78766430738119
2023-06-04,41.78766430738119
2023-06-05,46.76238624873609
2023-06-06,44.77249747219413
2023-06-07,46.76238624873609
2023-06-08,39.79777553083923
2023-06-09,47.75733063700707
2023-06-10,37.80788675429727
2023-06-11,41.78766430738119
2023-06-12,40.79271991911021
2023-06-13,43.77755308392315
2023-06-14,48.75227502527806
2023-06-15,38.80283114256825
2023-06-16,37.80788675429727
2023-06-17,37.80788675429727
2023-06-18,39.79777553083923
2023-06-19,40.79271991911021
2023-06-20,44.77249747219413
2023-06-21,35.817997977755304
2023-06-22,37.80788675429727
2023-06-23,39.79777553083923
2023-06-24,39.79777553083923
2023-06-25,37.80788675429727
2023-06-26,38.80283114256825
2023-06-27,37.80788675429727
2023-06-28,47.75733063700707
2023-06-29,40.79271991911021
2023-06-30,45.76744186046511
2023-07-01,39.79777553083923
2023-07-02,35.817997977755304
2023-07-03,36.812942366026284
2023-07-04,31.838220424671384
2023-07-05,38.80283114256825
2023-07-06,39.79777553083923
2023-07-07,49.74721941354904
2023-07-08,39.79777553083923
2023-07-09,42.78260869565217
2023-07-10,40.79271991911021
2023-07-11,40.79271991911021
2023-07-12,45.76744186046511
2023-07-13,41.78766430738119
2023-07-14,35.817997977755304
2023-07-15,39.79777553083923
2023-07-16,35.817997977755304
2023-07-17,39.79777553083923
2023-07-18,40.79271991911021
2023-07-19,40.79271991911021
2023-07-20,39.79777553083923
2023-07-21,42.78260869565217
2023-07-22,34.823053589484324
2023-07-23,39.79777553083923
2023-07-24,42.78260869565217
2023-07-25,47.75733063700707
2023-07-26,45.76744186046511
2023-07-27,39.79777553083923
2023-07-28,35.817997977755304
2023-07-29,43.77755308392315
2023-07-30,37.80788675429727
2023-07-31,38.80283114256825
2023-08-01,34.823053589484324
2023-08-02,41.78766430738119
2023-08-03,36.812942366026284
2023-08-04,42.78260869565217
2023-08-05,39.79777553083923
2023-08-06,40.79271991911021
2023-08-07,45.76744186046511
2023-08-08,42.78260869565217
2023-08-09,44.77249747219413
2023-08-10,39.79777553083923
2023-08-11,37.80788675429727
2023-08-12,38.80283114256825
2023-08-13,35.817997977755304
2023-08-14,38.80283114256825
2023-08-15,46.76238624873609
2023-08-16,38.80283114256825
2023-08-17,36.812942366026284
2023-08-18,38.80283114256825
2023-08-19,35.817997977755304
2023-08-20,40.79271991911021
2023-08-21,38.80283114256825
2023-08-22,44.77249747219413
2023-08-23,45.76744186046511
2023-08-24,49.74721941354904
2023-08-25,43.77755308392315
2023-08-26,36.812942366026284
2023-08-27,44.77249747219413
2023-08-28,50.74216380182002
2023-08-29,45.76744186046511
2023-08-30,46.76238624873609
2023-08-31,51.737108190091
2023-09-01,48.75227502527806
2023-09-02,35.817997977755304
2023-09-03,41.78766430738119
2023-09-04,46.76238624873609
2023-09-05,48.75227502527806
2023-09-06,50.74216380182002
2023-09-07,52.73205257836198
2023-09-08,51.737108190091
2023-09-09,42.78260869565217
2023-09-10,48.75227502527806
2023-09-11,64.67138523761375
2023-09-12,58.70171890798787
2023-09-13,61.68655207280081
2023-09-14,61.68655207280081
2023-09-15,53.72699696663296
2023-09-16,51.737108190091
2023-09-17,53.72699696663296
2023-09-18,59.69666329625885
2023-09-19,64.67138523761375
2023-09-20,68.65116279069767
2023-09-21,64.67138523761375
2023-09-22,58.70171890798787
2023-09-23,49.74721941354904
2023-09-24,55.71688574317492
2023-09-25,65.66632962588473
2023-09-26,63.67644084934277
2023-09-27,71.63599595551061
2023-09-28,63.67644084934277
2023-09-29,62.68149646107179
2023-09-30,42.78260869565217
2023-10-01,53.72699696663296
2023-10-02,73.62588473205257
2023-10-03,59.69666329625885
2023-10-04,70.64105156723963
2023-10-05,65.66632962588473
2023-10-06,63.67644084934277
2023-10-07,48.75227502527806
2023-10-08,57.70677451971688
2023-10-09,72.63094034378159
2023-10-10,69.64610717896865
2023-10-11,71.63599595551061
2023-10-12,74.62082912032356
2023-10-13,61.68655207280081
2023-10-14,43.77755308392315
2023-10-15,59.69666329625885
2023-10-16,79.59555106167846
2023-10-17,78.60060667340748
2023-10-18,74.62082912032356
2023-10-19,63.67644084934277
2023-10-20,79.59555106167846
2023-10-21,47.75733063700707
2023-10-22,58.70171890798787
2023-10-23,89.54499494438826
2023-10-24,80.59049544994944
2023-10-25,78.60060667340748
2023-10-26,76.61071789686552
2023-10-27,70.64105156723963
2023-10-28,47.75733063700707
2023-10-29,55.71688574317492
2023-10-30,86.56016177957532
2023-10-31,79.59555106167846
2023-11-01,72.63094034378159
2023-11-02,77.6056622851365
2023-11-03,80.59049544994944
2023-11-04,52.73205257836198
2023-11-05,56.7118301314459
2023-11-06,92.5298281092012
2023-11-07,85.56521739130434
2023-11-08,83.57532861476238
2023-11-09,79.59555106167846
2023-11-10,84.57027300303336
2023-11-11,52.73205257836198
2023-11-12,53.72699696663296
2023-11-13,89.54499494438826
2023-11-14,91.53488372093022
2023-11-15,95.51466127401414
2023-11-16,92.5298281092012
2023-11-17,84.57027300303336
2023-11-18,57.70677451971688
2023-11-19,59.69666329625885
2023-11-20,77.6056622851365
2023-11-21,69.64610717896865
2023-11-22,44.77249747219413
2023-11-23,38.80283114256825
2023-11-24,53.72699696663296
2023-11-25,58.70171890798787
2023-11-26,70.64105156723963
2023-11-27,84.57027300303336
2023-11-28,87.5551061678463
2023-11-29,99.49443882709808
2023-11-30,88.55005055611728
2023-12-01,83.57532861476238
2023-12-02,63.67644084934277
2023-12-03,70.64105156723963
2023-12-04,91.53488372093022
2023-12-05,90.53993933265924
2023-12-06,88.55005055611728
2023-12-07,81.58543983822042
2023-12-08,87.5551061678463
2023-12-09,58.70171890798787
2023-12-10,53.72699696663296
2023-12-11,81.58543983822042
2023-12-12,75.61577350859454
2023-12-13,75.61577350859454
2023-12-14,76.61071789686552
2023-12-15,71.63599595551061
2023-12-16,48.75227502527806
2023-12-17,44.77249747219413
2023-12-18,66.66127401415571
2023-12-19,51.737108190091
2023-12-20,54.72194135490394
2023-12-21,47.75733063700707
2023-12-22,44.149946554961716
2023-12-23,43.65247436082623
2023-12-24,26.303486927632527
2023-12-25,23.816125956955077
2023-12-26,27.298431315903507
2023-12-27,42.160057778419755
2023-12-28,40.66764119601329
2023-12-29,42.65752997255525
2023-12-30,39.672696807742305
2023-12-31,40.66764119601329
2024-01-01,38.180280225335835
2024-01-02,42.65752997255525
2024-01-03,46.13983533150368
2024-01-04,47.63225191391015
2024-01-05,48.12972410804564
2024-01-06,43.155002166690736
2024-01-07,44.149946554961716
2024-01-08,61.00146179401993
2024-01-09,66.47365592951033
2024-01-10,69.95596128845875
2024-01-11,70.45343348259425
2024-01-12,82.33022678029755
2024-01-13,42.160057778419755
2024-01-14,41.66258558428427
2024-01-15,43.155002166690736
2024-01-16,62.4938783764264
2024-01-17,67.4686003177813
2024-01-18,86.80747652751697
2024-01-19,68.96101690018777
2024-01-20,45.144890943232696
2024-01-21,43.527395637729306
2024-01-22,65.29109345659396
2024-01-23,87.05479127545861
2024-01-24,87.05479127545861
2024-01-25,87.05479127545861
2024-01-26,87.05479127545861
2024-01-27,43.527395637729306
2024-01-28,43.527395637729306
2024-01-29,87.05479127545861
2024-01-30,87.05479127545861
2024-01-31,108.81848909432327
2024-02-01,87.05479127545861
2024-02-02,87.05479127545861
2024-02-03,43.527395637729306
2024-02-04,43.527395637729306
2024-02-05,108.81848909432327
2024-02-06,87.05479127545861
2024-02-07,87.05479127545861
2024-02-08,87.05479127545861
2024-02-09,87.05479127545861
2024-02-10,43.527395637729306
2024-02-11,43.527395637729306
2024-02-12,87.05479127545861
2024-02-13,87.05479127545861
2024-02-14,87.05479127545861
2024-02-15,87.05479127545861
2024-02-16,87.05479127545861
2024-02-17,43.527395637729306
2024-02-18,65.29109345659396
2024-02-19,65.29109345659396
2024-02-20,87.05479127545861
2024-02-21,87.05479127545861
2024-02-22,87.05479127545861
2024-02-23,87.05479127545861
2024-02-24,43.527395637729306
2024-02-25,65.29109345659396
2024-02-26,108.81848909432327
2024-02-27,108.81848909432327
2024-02-28,87.05479127545861
2024-02-29,87.05479127545861
2024-03-01,87.05479127545861
2024-03-02,43.527395637729306
2024-03-03,43.527395637729306
2024-03-04,500.56504983388703
2024-03-05,1284.0581713130146
2024-03-06,1240.5307756752852
2024-03-07,1436.4040560450671
2024-03-08,1327.585566950744
2024-03-09,1044.6574953055033
2024-03-10,1066.421193124368
2024-03-11,1371.1129625884732
2024-03-12,1436.4040560450671
2024-03-13,1610.5136385959843
2024-03-14,1479.9314516827965
2024-03-15,1523.4588473205258
2024-03-16,1349.3492647696085
2024-03-17,1305.821869131879
2024-03-18,1566.986242958255
2024-03-19,1523.4588473205258
2024-03-20,1610.5136385959843
2024-03-21,1654.0410342337136
2024-03-22,1588.7499407771197
2024-03-23,1458.1677538639317
2024-03-24,1719.3321276903075
2024-03-25,1741.0958255091723
2024-03-26,1828.1506167846308
2024-03-27,1849.9143146034955
2024-03-28,1741.0958255091723
2024-03-29,2089.3149906110066
2024-03-30,1719.3321276903075
2024-03-31,1806.3869189657662
2024-04-01,1915.2054080600894
2024-04-02,1697.568429871443
2024-04-03,2176.3697818864653
2024-04-04,1980.4965015166833
2024-04-05,1980.4965015166833
2024-04-06,1588.7499407771197
2024-04-07,1479.9314516827965
2024-04-08,1501.695149501661
2024-04-09,1936.9691058789542
2024-04-10,1915.2054080600894
2024-04-11,1936.9691058789542
2024-04-12,2089.3149906110066
2024-04-13,1784.6232211469016
2024-04-14,1784.6232211469016
2024-04-15,1893.4417102412249
2024-04-16,2067.5512927921422
2024-04-17,2111.0786884298714
2024-04-18,1936.9691058789542
2024-04-19,1871.67801242236
2024-04-20,1719.3321276903075
2024-04-21,1741.0958255091723
2024-04-22,1980.4965015166833
2024-04-23,1784.6232211469016
2024-04-24,1915.2054080600894
2024-04-25,1784.6232211469016
2024-04-26,1806.3869189657662
2024-04-27,1675.8047320525782
2024-04-28,1654.0410342337136
2024-04-29,1915.2054080600894
2024-04-30,1762.8595233280369
2024-05-01,1784.6232211469016
2024-05-02,1632.277336414849
2024-05-03,1915.2054080600894
2024-05-04,1588.7499407771197
2024-05-05,1566.986242958255
2024-05-06,1741.0958255091723
2024-05-07,1719.3321276903075
2024-05-08,1849.9143146034955
2024-05-09,1762.8595233280369
2024-05-10,1697.568429871443
2024-05-11,1545.2225451393904
2024-05-12,1719.3321276903075
2024-05-13,1610.5136385959843
2024-05-14,1719.3321276903075
2024-05-15,1784.6232211469016
2024-05-16,1654.0410342337136
2024-05-17,1806.3869189657662
2024-05-18,1545.2225451393904
2024-05-19,1588.7499407771197
2024-05-20,1762.8595233280369
2024-05-21,1762.8595233280369
2024-05-22,1762.8595233280369
2024-05-23,1719.3321276903075
2024-05-24,1610.5136385959843
2024-05-25,1654.0410342337136
2024-05-26,1610.5136385959843
2024-05-27,1523.4588473205258
2024-05-28,1566.986242958255
2024-05-29,1458.1677538639317
2024-05-30,1654.0410342337136
2024-05-31,1588.7499407771197
2024-06-01,1479.9314516827965
2024-06-02,1523.4588473205258
2024-06-03,1632.277336414849
2024-06-04,1632.277336414849
2024-06-05,1588.7499407771197
2024-06-06,1501.695149501661
2024-06-07,1545.2225451393904
2024-06-08,1566.986242958255
2024-06-09,1632.277336414849
2024-06-10,1545.2225451393904
2024-06-11,1762.8595233280369
2024-06-12,1523.4588473205258
2024-06-13,1632.277336414849
2024-06-14,1545.2225451393904
2024-06-15,1479.9314516827965
2024-06-16,1871.67801242236
2024-06-17,1523.4588473205258
2024-06-18,1479.9314516827965
2024-06-19,1632.277336414849
2024-06-20,1371.1129625884732
2024-06-21,1458.1677538639317
2024-06-22,1566.986242958255
2024-06-23,1545.2225451393904
2024-06-24,1719.3321276903075
2024-06-25,1458.1677538639317
2024-06-26,1392.8766604073378
2024-06-27,1371.1129625884732
2024-06-28,1197.0033800375559
2024-06-29,1240.5307756752852
2024-06-30,1371.1129625884732
2024-07-01,1153.4759843998265
2024-07-02,1197.0033800375559
2024-07-03,1131.712286580962
2024-07-04,1044.6574953055033
2024-07-05,1153.4759843998265
2024-07-06,1175.2396822186913
2024-07-07,1392.8766604073378
2024-07-08,1044.6574953055033
2024-07-09,1153.4759843998265
2024-07-10,1284.0581713130146
2024-07-11,1088.1848909432326
2024-07-12,1284.0581713130146
2024-07-13,1240.5307756752852
2024-07-14,1305.821869131879
2024-07-15,1240.5307756752852
2024-07-16,1001.1300996677741
2024-07-17,1022.8937974866387
2024-07-18,979.3664018489094
2024-07-19,1240.5307756752852
2024-07-20,979.3664018489094
2024-07-21,1697.568429871443
2024-07-22,1262.2944734941498
2024-07-23,1044.6574953055033
2024-07-24,1305.821869131879
2024-07-25,1458.1677538639317
2024-07-26,979.3664018489094
2024-07-27,1088.1848909432326
2024-07-28,1044.6574953055033
2024-07-29,957.6027040300447
2024-07-30,1175.2396822186913
2024-07-31,1197.0033800375559
2024-08-01,1153.4759843998265
2024-08-02,957.6027040300447
2024-08-03,1022.8937974866387
2024-08-04,979.3664018489094
2024-08-05,1175.2396822186913
2024-08-06,979.3664018489094
2024-08-07,1153.4759843998265
2024-08-08,870.5479127545862
2024-08-09,935.83900621118
2024-08-10,979.3664018489094
2024-08-11,1197.0033800375559
2024-08-12,1218.7670778564207
2024-08-13,1044.6574953055033
2024-08-14,1066.421193124368
2024-08-15,1022.8937974866387
2024-08-16,1066.421193124368
2024-08-17,1131.712286580962
2024-08-18,1191.594615802615
2024-08-19,893.1243870368635
2024-08-20,1200.1901654516562
2024-08-21,1018.5843280367453
2024-08-22,1085.6120733612067
2024-08-23,1172.1172172441416
2024-08-24,1200.1901654516562
2024-08-25,1373.200453217526
2024-08-26,1412.1552503344728
2024-08-27,1325.650106451538
2024-08-28,1219.6675640101298
2024-08-29,1007.7024791273129
2024-08-30,979.6295309197984
2024-08-31,921.1973352443781
2024-09-01,1066.1346748027333
2024-09-02,999.1069294782719
2024-09-03,873.6469884783901
2024-09-04,1459.7055971004609
2024-09-05,1267.2179107761176
2024-09-06,921.1973352443781
2024-09-07,845.5740402708755
2024-09-08,845.5740402708755
2024-09-09,951.5565827122839
2024-09-10,960.1521323613249
2024-09-11,912.6017855953369
2024-09-12,999.1069294782719
2024-09-13,912.6017855953369
2024-09-14,960.1521323613249
2024-09-15,845.5740402708755
2024-09-16,1027.1798776857863
