Time,nintendo_switch_2
2024-09-23,66.71848482302532
2024-09-24,66.71848482302532
2024-09-25,66.71848482302532
2024-09-26,66.71848482302532
2024-09-27,66.71848482302532
2024-09-28,133.43696964605064
2024-09-29,66.71848482302532
2024-09-30,66.71848482302532
2024-10-01,66.71848482302532
2024-10-02,66.71848482302532
2024-10-03,66.71848482302532
2024-10-04,66.71848482302532
2024-10-05,66.71848482302532
2024-10-06,66.71848482302532
2024-10-07,66.71848482302532
2024-10-08,66.71848482302532
2024-10-09,66.71848482302532
2024-10-10,66.71848482302532
2024-10-11,66.71848482302532
2024-10-12,66.71848482302532
2024-10-13,133.43696964605064
2024-10-14,66.71848482302532
2024-10-15,66.71848482302532
2024-10-16,66.71848482302532
2024-10-17,66.71848482302532
2024-10-18,66.71848482302532
2024-10-19,66.71848482302532
2024-10-20,133.43696964605064
2024-10-21,66.71848482302532
2024-10-22,66.71848482302532
2024-10-23,66.71848482302532
2024-10-24,66.71848482302532
2024-10-25,66.71848482302532
2024-10-26,66.71848482302532
2024-10-27,66.71848482302532
2024-10-28,133.43696964605064
2024-10-29,133.43696964605064
2024-10-30,66.71848482302532
2024-10-31,66.71848482302532
2024-11-01,66.71848482302532
2024-11-02,133.43696964605064
2024-11-03,133.43696964605064
2024-11-04,66.71848482302532
2024-11-05,66.71848482302532
2024-11-06,133.43696964605064
2024-11-07,133.43696964605064
2024-11-08,133.43696964605064
2024-11-09,133.43696964605064
2024-11-10,133.43696964605064
2024-11-11,133.43696964605064
2024-11-12,133.43696964605064
2024-11-13,66.71848482302532
2024-11-14,66.71848482302532
2024-11-15,66.71848482302532
2024-11-16,133.43696964605064
2024-11-17,133.43696964605064
2024-11-18,66.71848482302532
2024-11-19,66.71848482302532
2024-11-20,66.71848482302532
2024-11-21,66.71848482302532
2024-11-22,66.71848482302532
2024-11-23,133.43696964605064
2024-11-24,133.43696964605064
2024-11-25,133.43696964605064
2024-11-26,133.43696964605064
2024-11-27,133.43696964605064
2024-11-28,133.43696964605064
2024-11-29,200.15545446907595
2024-11-30,133.43696964605064
2024-12-01,133.43696964605064
2024-12-02,133.43696964605064
2024-12-03,133.43696964605064
2024-12-04,66.71848482302532
2024-12-05,66.71848482302532
2024-12-06,133.43696964605064
2024-12-07,133.43696964605064
2024-12-08,133.43696964605064
2024-12-09,133.43696964605064
2024-12-10,66.71848482302532
2024-12-11,133.43696964605064
2024-12-12,133.43696964605064
2024-12-13,133.43696964605064
2024-12-14,133.43696964605064
2024-12-15,133.43696964605064
2024-12-16,133.43696964605064
2024-12-17,133.43696964605064
2024-12-18,133.43696964605064
2024-12-19,133.43696964605064
2024-12-20,133.43696964605064
2024-12-21,133.43696964605064
2024-12-22,133.43696964605064
2024-12-23,133.43696964605064
2024-12-24,133.43696964605064
2024-12-25,200.15545446907595
2024-12-26,200.15545446907595
2024-12-27,200.15545446907595
2024-12-28,200.15545446907595
2024-12-29,200.15545446907595
2024-12-30,200.15545446907595
2024-12-31,200.15545446907595
2025-01-01,200.15545446907595
2025-01-02,200.15545446907595
2025-01-03,200.15545446907595
2025-01-04,200.15545446907595
2025-01-05,266.8739392921013
2025-01-06,200.15545446907595
2025-01-07,200.15545446907595
2025-01-08,200.15545446907595
2025-01-09,266.8739392921013
2025-01-10,200.15545446907595
2025-01-11,266.8739392921013
2025-01-12,200.15545446907595
2025-01-13,200.15545446907595
2025-01-14,266.8739392921013
2025-01-15,400.3109089381519
2025-01-16,3736.235150089418
2025-01-17,2401.8654536289114
2025-01-18,1401.0881812835316
2025-01-19,800.6218178763038
2025-01-20,600.4663634072278
2025-01-21,467.02939376117723
2025-01-22,333.5924241151266
2025-01-23,333.5924241151266
2025-01-24,266.8739392921013
2025-01-25,400.3109089381519
2025-01-26,333.5924241151266
2025-01-27,266.8739392921013
2025-01-28,266.8739392921013
2025-01-29,200.15545446907595
2025-01-30,200.15545446907595
2025-01-31,200.15545446907595
2025-02-01,200.15545446907595
2025-02-02,266.8739392921013
2025-02-03,200.15545446907595
2025-02-04,200.15545446907595
2025-02-05,200.15545446907595
2025-02-06,200.15545446907595
2025-02-07,200.15545446907595
2025-02-08,200.15545446907595
2025-02-09,200.15545446907595
2025-02-10,200.15545446907595
2025-02-11,133.43696964605064
2025-02-12,133.43696964605064
2025-02-13,133.43696964605064
2025-02-14,133.43696964605064
2025-02-15,200.15545446907595
2025-02-16,200.15545446907595
2025-02-17,200.15545446907595
2025-02-18,200.15545446907595
2025-02-19,133.43696964605064
2025-02-20,200.15545446907595
2025-02-21,200.15545446907595
2025-02-22,200.15545446907595
2025-02-23,200.15545446907595
2025-02-24,133.43696964605064
2025-02-25,133.43696964605064
2025-02-26,133.43696964605064
2025-02-27,200.15545446907595
2025-02-28,133.43696964605064
2025-03-01,200.15545446907595
2025-03-02,200.15545446907595
2025-03-03,200.15545446907595
2025-03-04,133.43696964605064
2025-03-05,133.43696964605064
2025-03-06,133.43696964605064
2025-03-07,133.43696964605064
2025-03-08,200.15545446907595
2025-03-09,200.15545446907595
2025-03-10,200.15545446907595
2025-03-11,200.15545446907595
2025-03-12,133.43696964605064
2025-03-13,133.43696964605064
2025-03-14,200.15545446907595
2025-03-15,200.15545446907595
2025-03-16,200.15545446907595
2025-03-17,200.15545446907595
2025-03-18,200.15545446907595
2025-03-19,200.15545446907595
2025-03-20,133.43696964605064
2025-03-21,133.43696964605064
2025-03-22,200.15545446907595
2025-03-23,200.15545446907595
2025-03-24,200.15545446907595
2025-03-25,200.15545446907595
2025-03-26,200.15545446907595
2025-03-27,333.5924241151266
2025-03-28,266.8739392921013
2025-03-29,333.5924241151266
2025-03-30,333.5924241151266
2025-03-31,333.5924241151266
2025-04-01,533.7478785842026
2025-04-02,6671.848482302532
2025-04-03,3869.6721197354686
2025-04-04,2401.8654536289114
2025-04-05,1667.962120575633
2025-04-06,1334.3696964605065
2025-04-07,1000.7772723453799
2025-04-08,934.0587875223545
2025-04-09,1134.2142419914305
2025-04-10,1134.2142419914305
2025-04-11,867.3403026993292
2025-04-12,733.9033330532785
2025-04-13,667.1848482302532
2025-04-14,533.7478785842026
2025-04-15,543.9704337160108
2025-04-16,471.02597781536826
2025-04-17,543.9704337160108
2025-04-18,723.2185879288087
2025-04-19,616.9148896166535
2025-04-20,577.3296761275235
2025-04-21,543.9704337160108
2025-04-22,471.02597781536826
2025-04-23,869.1074997300939
2025-04-24,3728.622609033816
2025-04-25,1121.3001098435343
2025-04-26,869.1074997300939
2025-04-27,723.2185879288087
2025-04-28,577.3296761275235
2025-04-29,471.02597781536826
2025-04-30,471.02597781536826
2025-05-01,471.02597781536826
2025-05-02,398.0815219147256
2025-05-03,471.02597781536826
2025-05-04,471.02597781536826
2025-05-05,398.0815219147256
2025-05-06,398.0815219147256
2025-05-07,398.0815219147256
2025-05-08,650.2741320281662
2025-05-09,504.3852202268809
2025-05-10,471.02597781536826
2025-05-11,471.02597781536826
2025-05-12,398.0815219147256
2025-05-13,431.4407643262383
2025-05-14,398.0815219147256
2025-05-15,395.85213489129933
2025-05-16,475.02256186955924
2025-05-17,475.02256186955924
2025-05-18,475.02256186955924
2025-05-19,395.85213489129933
2025-05-20,395.85213489129933
2025-05-21,395.85213489129933
2025-05-22,316.6817079130395
2025-05-23,395.85213489129933
2025-05-24,395.85213489129933
2025-05-25,475.02256186955924
2025-05-26,475.02256186955924
2025-05-27,475.02256186955924
2025-05-28,554.192988847819
2025-05-29,554.192988847819
2025-05-30,554.192988847819
2025-05-31,633.363415826079
2025-06-01,791.7042697825987
2025-06-02,870.8746967608586
2025-06-03,1029.2155507173784
2025-06-04,1979.2606744564966
2025-06-05,7917.042697825987
2025-06-06,5541.929888478191
2025-06-07,3879.3509219347334
2025-06-08,2850.1353712173554
2025-06-09,1979.2606744564966
2025-06-10,1504.2381125869374
2025-06-11,1662.5789665434572
2025-06-12,1504.2381125869374
2025-06-13,1425.0676856086777
2025-06-14,1583.4085395651973
2025-06-15,1425.0676856086777
2025-06-16,1108.385977695638
2025-06-17,1029.2155507173784
2025-06-18,1029.2155507173784
2025-06-19,1029.2155507173784
2025-06-20,950.0451237391185
2025-06-21,1029.2155507173784
2025-06-22,950.0451237391185
2025-06-23,791.7042697825987
2025-06-24,791.7042697825987
2025-06-25,791.7042697825987
2025-06-26,870.8746967608586
2025-06-27,870.8746967608586
2025-06-28,870.8746967608586
2025-06-29,791.7042697825987
2025-06-30,633.363415826079
2025-07-01,791.7042697825987
2025-07-02,712.5338428043389
2025-07-03,712.5338428043389
2025-07-04,791.7042697825987
2025-07-05,791.7042697825987
2025-07-06,791.7042697825987
2025-07-07,633.363415826079
2025-07-08,633.363415826079
2025-07-09,633.363415826079
2025-07-10,554.192988847819
2025-07-11,633.363415826079
2025-07-12,712.5338428043389
2025-07-13,791.7042697825987
2025-07-14,554.192988847819
2025-07-15,554.192988847819
2025-07-16,554.192988847819
2025-07-17,712.5338428043389
2025-07-18,712.5338428043389
2025-07-19,870.8746967608586
2025-07-20,870.8746967608586
2025-07-21,633.363415826079
2025-07-22,633.363415826079
2025-07-23,633.363415826079
2025-07-24,633.363415826079
2025-07-25,554.192988847819
2025-07-26,712.5338428043389
2025-07-27,712.5338428043389
2025-07-28,554.192988847819
2025-07-29,633.363415826079
2025-07-30,712.5338428043389
2025-07-31,712.5338428043389
2025-08-01,633.363415826079
2025-08-02,633.363415826079
2025-08-03,633.363415826079
2025-08-04,475.02256186955924
2025-08-05,475.02256186955924
2025-08-06,395.85213489129933
2025-08-07,395.85213489129933
2025-08-08,395.85213489129933
2025-08-09,554.192988847819
2025-08-10,554.192988847819
2025-08-11,395.85213489129933
2025-08-12,395.85213489129933
2025-08-13,316.6817079130395
2025-08-14,395.85213489129933
2025-08-15,395.85213489129933
2025-08-16,395.85213489129933
2025-08-17,475.02256186955924
2025-08-18,316.6817079130395
2025-08-19,316.6817079130395
2025-08-20,316.6817079130395
2025-08-21,316.6817079130395
2025-08-22,316.6817079130395
2025-08-23,395.85213489129933
2025-08-24,395.85213489129933
2025-08-25,316.6817079130395
2025-08-26,316.6817079130395
2025-08-27,237.51128093477962
2025-08-28,237.51128093477962
2025-08-29,316.6817079130395
2025-08-30,395.85213489129933
2025-08-31,395.85213489129933
2025-09-01,395.85213489129933
2025-09-02,237.51128093477962
2025-09-03,237.51128093477962
2025-09-04,316.6817079130395
2025-09-05,316.6817079130395
2025-09-06,395.85213489129933
2025-09-07,395.85213489129933
2025-09-08,237.51128093477962
2025-09-09,237.51128093477962
2025-09-10,237.51128093477962
2025-09-11,237.51128093477962
2025-09-12,475.02256186955924
2025-09-13,475.02256186955924
2025-09-14,395.85213489129933
2025-09-15,316.6817079130395
2025-09-16,316.6817079130395
2025-09-17,237.51128093477962
2025-09-18,237.51128093477962
2025-09-19,316.6817079130395
2025-09-20,395.85213489129933
2025-09-21,395.85213489129933
2025-09-22,237.51128093477962
2025-09-23,316.6817079130395
2025-09-24,237.51128093477962
2025-09-25,316.6817079130395
2025-09-26,316.6817079130395
2025-09-27,395.85213489129933
2025-09-28,395.85213489129933
2025-09-29,237.51128093477962
2025-09-30,237.51128093477962
2025-10-01,237.51128093477962
2025-10-02,316.6817079130395
2025-10-03,237.51128093477962
2025-10-04,395.85213489129933
2025-10-05,395.85213489129933
2025-10-06,237.51128093477962
2025-10-07,237.51128093477962
2025-10-08,237.51128093477962
2025-10-09,237.51128093477962
2025-10-10,237.51128093477962
2025-10-11,316.6817079130395
2025-10-12,395.85213489129933
2025-10-13,316.6817079130395
2025-10-14,237.51128093477962
2025-10-15,316.6817079130395
2025-10-16,395.85213489129933
2025-10-17,395.85213489129933
2025-10-18,475.02256186955924
2025-10-19,395.85213489129933
2025-10-20,316.6817079130395
2025-10-21,316.6817079130395
2025-10-22,316.6817079130395
2025-10-23,316.6817079130395
2025-10-24,316.6817079130395
2025-10-25,395.85213489129933
2025-10-26,395.85213489129933
2025-10-27,316.6817079130395
2025-10-28,237.51128093477962
2025-10-29,237.51128093477962
2025-10-30,316.6817079130395
2025-10-31,316.6817079130395
2025-11-01,475.02256186955924
2025-11-02,475.02256186955924
2025-11-03,395.85213489129933
2025-11-04,316.6817079130395
2025-11-05,316.6817079130395
2025-11-06,316.6817079130395
2025-11-07,395.85213489129933
2025-11-08,475.02256186955924
2025-11-09,554.192988847819
2025-11-10,395.85213489129933
2025-11-11,475.02256186955924
2025-11-12,395.85213489129933
2025-11-13,395.85213489129933
2025-11-14,475.02256186955924
2025-11-15,554.192988847819
2025-11-16,633.363415826079
2025-11-17,475.02256186955924
2025-11-18,475.02256186955924
2025-11-19,475.02256186955924
2025-11-20,554.192988847819
2025-11-21,554.192988847819
2025-11-22,712.5338428043389
2025-11-23,791.7042697825987
2025-11-24,712.5338428043389
2025-11-25,791.7042697825987
2025-11-26,791.7042697825987
2025-11-27,1108.385977695638
2025-11-28,1820.919820499977
2025-11-29,1345.8972586304178
2025-11-30,950.0451237391185
2025-12-01,950.0451237391185
2025-12-02,791.7042697825987
2025-12-03,554.192988847819
2025-12-04,633.363415826079
2025-12-05,554.192988847819
2025-12-06,712.5338428043389
2025-12-07,712.5338428043389
2025-12-08,633.363415826079
2025-12-09,554.192988847819
2025-12-10,554.192988847819
2025-12-11,567.3880600108623
2025-12-12,642.1601299347744
2025-12-13,800.5009838912943
2025-12-14,725.7289139673821
2025-12-15,615.7699876086879
2025-12-16,567.3880600108623
2025-12-17,633.363415826079
2025-12-18,624.5667017173835
2025-12-19,690.5420575326
2025-12-20,857.6796255978153
2025-12-21,809.2976979999897
2025-12-22,791.7042697825987
2025-12-23,791.7042697825987
2025-12-24,941.2484096304229
2025-12-25,1750.5461076304127
2025-12-26,1565.8151113478061
2025-12-27,1117.1826918043337
2025-12-28,932.4516955217274
2025-12-29,708.1354857499911
2025-12-30,633.363415826079
2025-12-31,633.363415826079
2026-01-01,708.1354857499911
2026-01-02,633.363415826079
2026-01-03,633.363415826079
2026-01-04,576.1847741195579
2026-01-05,400.2504919456471
2026-01-06,382.65706372825605
2026-01-07,334.27513613043055
2026-01-08,382.65706372825605
2026-01-09,382.65706372825605
2026-01-10,492.6159900869503
2026-01-11,510.2094183043414
2026-01-12,334.27513613043055
2026-01-13,334.27513613043055
2026-01-14,316.6817079130395
2026-01-15,316.6817079130395
2026-01-16,351.86856434782163
2026-01-17,475.02256186955924
2026-01-18,492.6159900869503
2026-01-19,422.242277217386
2026-01-20,334.27513613043055
2026-01-21,299.0882796956484
2026-01-22,299.0882796956484
2026-01-23,334.27513613043055
2026-01-24,475.02256186955924
2026-01-25,475.02256186955924
2026-01-26,369.4619925652127
2026-01-27,334.27513613043055
2026-01-28,316.6817079130395
2026-01-29,316.6817079130395
2026-01-30,351.86856434782163
2026-01-31,457.42913365216816
2026-02-01,492.6159900869503
2026-02-02,299.0882796956484
2026-02-03,316.6817079130395
2026-02-04,299.0882796956484
2026-02-05,334.27513613043055
2026-02-06,316.6817079130395
2026-02-07,422.242277217386
2026-02-08,439.8357054347771
2026-02-09,281.4948514782573
2026-02-10,263.90142326086624
2026-02-11,299.0882796956484
2026-02-12,299.0882796956484
2026-02-13,334.27513613043055
2026-02-14,422.242277217386
2026-02-15,457.42913365216816
2026-02-16,387.0554207826038
2026-02-17,316.6817079130395
2026-02-18,299.0882796956484
2026-02-19,299.0882796956484
2026-02-20,351.86856434782163
2026-02-21,492.6159900869503
2026-02-22,457.42913365216816
2026-02-23,351.86856434782163
2026-02-24,351.86856434782163
2026-02-25,316.6817079130395
2026-02-26,351.86856434782163
2026-02-27,510.2094183043414
2026-02-28,562.9897029565146
2026-03-01,562.9897029565146
2026-03-02,457.42913365216816
2026-03-03,439.8357054347771
2026-03-04,422.242277217386
2026-03-05,492.6159900869503
2026-03-06,562.9897029565146
2026-03-07,650.95684404347
2026-03-08,686.1437004782522
2026-03-09,545.3962747391236
2026-03-10,492.6159900869503
2026-03-11,510.2094183043414
2026-03-12,475.02256186955924
2026-03-13,492.6159900869503
2026-03-14,668.5502722608611
2026-03-15,650.95684404347
2026-03-16,492.6159900869503
2026-03-17,475.02256186955924
2026-03-18,457.42913365216816
2026-03-19,422.242277217386
2026-03-20,475.02256186955924
2026-03-21,580.5831311739057
2026-03-22,580.5831311739057
2026-03-23,404.64884899999487
2026-03-24,369.4619925652127
2026-03-25,422.242277217386
2026-03-26,457.42913365216816
2026-03-27,510.2094183043414
2026-03-28,668.5502722608611
2026-03-29,703.7371286956433
2026-03-30,510.2094183043414
2026-03-31,510.2094183043414
2026-04-01,545.3962747391236
2026-04-02,580.5831311739057
2026-04-03,633.363415826079
2026-04-04,721.3305569130343
2026-04-05,756.5174133478165
2026-04-06,633.363415826079
2026-04-07,562.9897029565146
2026-04-08,598.1765593912968
2026-04-09,580.5831311739057
2026-04-10,580.5831311739057
2026-04-11,774.1108415652076
2026-04-12,791.7042697825987
2026-04-13,545.3962747391236
2026-04-14,510.2094183043414
2026-04-15,492.6159900869503
2026-04-16,527.8028465217325
2026-04-17,650.95684404347
2026-04-18,791.7042697825987
2026-04-19,844.484554434772
2026-04-20,580.5831311739057
2026-04-21,598.1765593912968
2026-04-22,580.5831311739057
2026-04-23,527.8028465217325
2026-04-24,527.8028465217325
2026-04-25,668.5502722608611
2026-04-26,738.9239851304254
2026-04-27,580.5831311739057
2026-04-28,439.8357054347771
2026-04-29,439.8357054347771
2026-04-30,457.42913365216816
2026-05-01,439.8357054347771
2026-05-02,545.3962747391236
2026-05-03,545.3962747391236
2026-05-04,422.242277217386
2026-05-05,439.8357054347771
2026-05-06,475.02256186955924
2026-05-07,527.8028465217325
2026-05-08,650.95684404347
2026-05-09,721.3305569130343
2026-05-10,738.9239851304254
2026-05-11,510.2094183043414
2026-05-12,492.6159900869503
2026-05-13,580.5831311739057
2026-05-14,562.9897029565146
2026-05-15,615.7699876086879
2026-05-16,826.8911262173808
2026-05-17,862.0779826521631
2026-05-18,598.1765593912968
2026-05-19,580.5831311739057
2026-05-20,527.8028465217325
2026-05-21,545.3962747391236
2026-05-22,580.5831311739057
2026-05-23,668.5502722608611
2026-05-24,703.7371286956433
2026-05-25,668.5502722608611
2026-05-26,475.02256186955924
2026-05-27,457.42913365216816
2026-05-28,510.2094183043414
2026-05-29,510.2094183043414
2026-05-30,650.95684404347
2026-05-31,774.1108415652076
