Time,jurassic_park
2024-09-19,4.655704286332804
2024-09-20,4.86732720843884
2024-09-21,6.13706474107506
2024-09-22,6.348687663181096
2024-09-23,5.078950130544877
2024-09-24,4.444081364226768
2024-09-25,4.444081364226768
2024-09-26,4.444081364226768
2024-09-27,4.86732720843884
2024-09-28,8.041671040029389
2024-09-29,6.348687663181096
2024-09-30,4.86732720843884
2024-10-01,4.2324584421207305
2024-10-02,4.2324584421207305
2024-10-03,5.078950130544877
2024-10-04,5.925441818969023
2024-10-05,5.925441818969023
2024-10-06,6.560310585287133
2024-10-07,4.655704286332804
2024-10-08,4.655704286332804
2024-10-09,4.86732720843884
2024-10-10,4.86732720843884
2024-10-11,5.713818896862986
2024-10-12,6.348687663181096
2024-10-13,6.348687663181096
2024-10-14,6.13706474107506
2024-10-15,5.50219597475695
2024-10-16,4.86732720843884
2024-10-17,5.925441818969023
2024-10-18,5.925441818969023
2024-10-19,6.771933507393169
2024-10-20,6.983556429499205
2024-10-21,5.078950130544877
2024-10-22,5.290573052650913
2024-10-23,5.290573052650913
2024-10-24,5.50219597475695
2024-10-25,6.983556429499205
2024-10-26,8.888162728453535
2024-10-27,7.830048117923352
2024-10-28,5.290573052650913
2024-10-29,5.078950130544877
2024-10-30,5.925441818969023
2024-10-31,11.0043919495139
2024-11-01,8.888162728453535
2024-11-02,8.464916884241461
2024-11-03,9.099785650559571
2024-11-04,5.925441818969023
2024-11-05,5.078950130544877
2024-11-06,3.597589675802621
2024-11-07,5.078950130544877
2024-11-08,5.713818896862986
2024-11-09,8.041671040029389
2024-11-10,8.676539806347497
2024-11-11,6.771933507393169
2024-11-12,5.713818896862986
2024-11-13,5.290573052650913
2024-11-14,5.50219597475695
2024-11-15,5.290573052650913
2024-11-16,6.13706474107506
2024-11-17,8.041671040029389
2024-11-18,5.50219597475695
2024-11-19,5.078950130544877
2024-11-20,5.078950130544877
2024-11-21,5.078950130544877
2024-11-22,4.86732720843884
2024-11-23,6.13706474107506
2024-11-24,8.041671040029389
2024-11-25,5.925441818969023
2024-11-26,5.50219597475695
2024-11-27,5.50219597475695
2024-11-28,7.6184251958173155
2024-11-29,7.830048117923352
2024-11-30,6.771933507393169
2024-12-01,7.406802273711278
2024-12-02,5.290573052650913
2024-12-03,5.078950130544877
2024-12-04,5.50219597475695
2024-12-05,5.078950130544877
2024-12-06,5.50219597475695
2024-12-07,6.983556429499205
2024-12-08,6.771933507393169
2024-12-09,5.078950130544877
2024-12-10,4.86732720843884
2024-12-11,4.86732720843884
2024-12-12,5.713818896862986
2024-12-13,5.290573052650913
2024-12-14,6.983556429499205
2024-12-15,6.771933507393169
2024-12-16,5.50219597475695
2024-12-17,5.50219597475695
2024-12-18,5.290573052650913
2024-12-19,5.290573052650913
2024-12-20,5.078950130544877
2024-12-21,6.560310585287133
2024-12-22,6.983556429499205
2024-12-23,6.348687663181096
2024-12-24,6.771933507393169
2024-12-25,7.6184251958173155
2024-12-26,8.253293962135425
2024-12-27,6.560310585287133
2024-12-28,8.464916884241461
2024-12-29,7.406802273711278
2024-12-30,6.13706474107506
2024-12-31,7.195179351605242
2025-01-01,8.676539806347497
2025-01-02,7.406802273711278
2025-01-03,6.348687663181096
2025-01-04,7.406802273711278
2025-01-05,7.406802273711278
2025-01-06,5.50219597475695
2025-01-07,5.50219597475695
2025-01-08,5.078950130544877
2025-01-09,5.078950130544877
2025-01-10,5.290573052650913
2025-01-11,6.983556429499205
2025-01-12,7.195179351605242
2025-01-13,5.290573052650913
2025-01-14,4.655704286332804
2025-01-15,4.444081364226768
2025-01-16,5.078950130544877
2025-01-17,4.86732720843884
2025-01-18,6.348687663181096
2025-01-19,7.406802273711278
2025-01-20,5.50219597475695
2025-01-21,5.078950130544877
2025-01-22,4.444081364226768
2025-01-23,4.86732720843884
2025-01-24,5.078950130544877
2025-01-25,6.560310585287133
2025-01-26,7.6184251958173155
2025-01-27,4.655704286332804
2025-01-28,4.86732720843884
2025-01-29,4.655704286332804
2025-01-30,4.655704286332804
2025-01-31,4.655704286332804
2025-02-01,6.348687663181096
2025-02-02,6.983556429499205
2025-02-03,4.86732720843884
2025-02-04,5.290573052650913
2025-02-05,13.543867014786338
2025-02-06,14.813604547422557
2025-02-07,12.697375326362192
2025-02-08,15.87171915795274
2025-02-09,21.162292210603653
2025-02-10,12.062506560044083
2025-02-11,8.888162728453535
2025-02-12,8.888162728453535
2025-02-13,8.464916884241461
2025-02-14,9.099785650559571
2025-02-15,12.27412948215012
2025-02-16,13.543867014786338
2025-02-17,10.792769027407862
2025-02-18,8.253293962135425
2025-02-19,8.253293962135425
2025-02-20,7.406802273711278
2025-02-21,7.406802273711278
2025-02-22,10.157900261089754
2025-02-23,10.792769027407862
2025-02-24,7.6184251958173155
2025-02-25,6.13706474107506
2025-02-26,6.560310585287133
2025-02-27,6.560310585287133
2025-02-28,6.348687663181096
2025-03-01,8.464916884241461
2025-03-02,9.73465441687768
2025-03-03,7.406802273711278
2025-03-04,6.13706474107506
2025-03-05,5.925441818969023
2025-03-06,6.13706474107506
2025-03-07,6.771933507393169
2025-03-08,9.73465441687768
2025-03-09,9.311408572665608
2025-03-10,6.13706474107506
2025-03-11,5.50219597475695
2025-03-12,5.290573052650913
2025-03-13,5.50219597475695
2025-03-14,5.925441818969023
2025-03-15,8.253293962135425
2025-03-16,9.311408572665608
2025-03-17,5.713818896862986
2025-03-18,5.50219597475695
2025-03-19,5.925441818969023
2025-03-20,5.713818896862986
2025-03-21,5.925441818969023
2025-03-22,8.676539806347497
2025-03-23,9.099785650559571
2025-03-24,5.925441818969023
2025-03-25,6.771933507393169
2025-03-26,5.713818896862986
2025-03-27,5.713818896862986
2025-03-28,6.13706474107506
2025-03-29,8.253293962135425
2025-03-30,8.676539806347497
2025-03-31,5.713818896862986
2025-04-01,6.348687663181096
2025-04-02,6.771933507393169
2025-04-03,7.6184251958173155
2025-04-04,8.041671040029389
2025-04-05,11.427637793725973
2025-04-06,13.543867014786338
2025-04-07,9.73465441687768
2025-04-08,9.523031494771644
2025-04-09,9.099785650559571
2025-04-10,8.464916884241461
2025-04-11,8.676539806347497
2025-04-12,12.697375326362192
2025-04-13,17.14145669058896
2025-04-14,8.464916884241461
2025-04-15,7.661225337366851
2025-04-16,7.661225337366851
2025-04-17,6.915789538712441
2025-04-18,8.40666113602126
2025-04-19,14.365391953973255
2025-04-20,12.768708895611418
2025-04-21,7.767036798419869
2025-04-22,7.021600999765459
2025-04-23,7.767036798419869
2025-04-24,6.809978077659423
2025-04-25,6.915789538712441
2025-04-26,9.469531317834726
2025-04-27,11.811650174850971
2025-04-28,7.872848259472887
2025-04-29,6.809978077659423
2025-04-30,5.958730817951995
2025-05-01,6.809978077659423
2025-05-02,6.170353740058031
2025-05-03,8.512472597074279
2025-05-04,8.724095519180317
2025-05-05,5.958730817951995
2025-05-06,5.852919356898977
2025-05-07,5.319106480350603
2025-05-08,5.852919356898977
2025-05-09,6.064542279005014
2025-05-10,6.915789538712441
2025-05-11,8.40666113602126
2025-05-12,6.064542279005014
2025-05-13,5.747107895845959
2025-05-14,5.213295019297585
2025-05-15,5.1360169859442575
2025-05-16,5.992019816934968
2025-05-17,6.848022647925677
2025-05-18,8.560028309907096
2025-05-19,5.992019816934968
2025-05-20,7.704025478916386
2025-05-21,8.560028309907096
2025-05-22,7.704025478916386
2025-05-23,7.704025478916386
2025-05-24,9.416031140897806
2025-05-25,10.272033971888515
2025-05-26,13.696045295851354
2025-05-27,7.704025478916386
2025-05-28,7.704025478916386
2025-05-29,6.848022647925677
2025-05-30,7.704025478916386
2025-05-31,9.416031140897806
2025-06-01,10.272033971888515
2025-06-02,8.560028309907096
2025-06-03,8.560028309907096
2025-06-04,7.704025478916386
2025-06-05,7.704025478916386
2025-06-06,9.416031140897806
2025-06-07,11.128036802879224
2025-06-08,11.984039633869935
2025-06-09,9.416031140897806
2025-06-10,9.416031140897806
2025-06-11,9.416031140897806
2025-06-12,9.416031140897806
2025-06-13,10.272033971888515
2025-06-14,12.840042464860645
2025-06-15,14.552048126842063
2025-06-16,11.128036802879224
2025-06-17,11.984039633869935
2025-06-18,11.984039633869935
2025-06-19,13.696045295851354
2025-06-20,12.840042464860645
2025-06-21,16.26405378882348
2025-06-22,17.120056619814193
2025-06-23,15.408050957832772
2025-06-24,15.408050957832772
2025-06-25,14.552048126842063
2025-06-26,14.552048126842063
2025-06-27,17.9760594508049
2025-06-28,23.11207643674916
2025-06-29,27.392090591702708
2025-06-30,25.68008492972129
2025-07-01,26.536087760711997
2025-07-02,40.23213305656335
2025-07-03,53.07217552142399
2025-07-04,63.34420949331251
2025-07-05,69.33622931024748
2025-07-06,85.60028309907096
2025-07-07,51.36016985944258
2025-07-08,35.9521189016098
2025-07-09,33.384110408637675
2025-07-10,28.24809342269342
2025-07-11,29.960099084674837
2025-07-12,42.80014154953548
2025-07-13,43.65614438052619
2025-07-14,29.104096253684126
2025-07-15,25.68008492972129
2025-07-16,22.25607360575845
2025-07-17,23.96807926773987
2025-07-18,22.25607360575845
2025-07-19,28.24809342269342
2025-07-20,29.960099084674837
2025-07-21,22.25607360575845
2025-07-22,17.9760594508049
2025-07-23,17.9760594508049
2025-07-24,16.26405378882348
2025-07-25,17.120056619814193
2025-07-26,21.40007077476774
2025-07-27,22.25607360575845
2025-07-28,15.408050957832772
2025-07-29,13.696045295851354
2025-07-30,11.984039633869935
2025-07-31,13.696045295851354
2025-08-01,13.696045295851354
2025-08-02,17.9760594508049
2025-08-03,20.54406794377703
2025-08-04,12.840042464860645
2025-08-05,15.408050957832772
2025-08-06,16.26405378882348
2025-08-07,14.552048126842063
2025-08-08,18.83206228179561
2025-08-09,27.392090591702708
2025-08-10,29.104096253684126
2025-08-11,18.83206228179561
2025-08-12,14.552048126842063
2025-08-13,12.840042464860645
2025-08-14,13.696045295851354
2025-08-15,15.408050957832772
2025-08-16,21.40007077476774
2025-08-17,22.25607360575845
2025-08-18,12.840042464860645
2025-08-19,11.128036802879224
2025-08-20,9.416031140897806
2025-08-21,9.416031140897806
2025-08-22,10.272033971888515
2025-08-23,13.696045295851354
2025-08-24,15.408050957832772
2025-08-25,9.416031140897806
2025-08-26,7.704025478916386
2025-08-27,7.704025478916386
2025-08-28,8.560028309907096
2025-08-29,8.560028309907096
2025-08-30,10.272033971888515
2025-08-31,13.696045295851354
2025-09-01,14.552048126842063
2025-09-02,8.560028309907096
2025-09-03,6.848022647925677
2025-09-04,5.992019816934968
2025-09-05,7.704025478916386
2025-09-06,11.128036802879224
2025-09-07,11.128036802879224
2025-09-08,5.992019816934968
2025-09-09,5.992019816934968
2025-09-10,5.992019816934968
2025-09-11,5.992019816934968
2025-09-12,5.992019816934968
2025-09-13,8.560028309907096
2025-09-14,10.272033971888515
2025-09-15,5.992019816934968
2025-09-16,5.992019816934968
2025-09-17,5.992019816934968
2025-09-18,5.1360169859442575
2025-09-19,6.848022647925677
2025-09-20,8.560028309907096
2025-09-21,8.560028309907096
2025-09-22,6.848022647925677
2025-09-23,5.1360169859442575
2025-09-24,5.1360169859442575
2025-09-25,5.992019816934968
2025-09-26,5.992019816934968
2025-09-27,8.560028309907096
2025-09-28,8.560028309907096
2025-09-29,5.1360169859442575
2025-09-30,5.992019816934968
2025-10-01,5.1360169859442575
2025-10-02,5.992019816934968
2025-10-03,5.992019816934968
2025-10-04,8.560028309907096
2025-10-05,8.560028309907096
2025-10-06,5.992019816934968
2025-10-07,5.1360169859442575
2025-10-08,5.992019816934968
2025-10-09,5.992019816934968
2025-10-10,5.992019816934968
2025-10-11,9.416031140897806
2025-10-12,9.416031140897806
2025-10-13,6.848022647925677
2025-10-14,5.992019816934968
2025-10-15,5.992019816934968
2025-10-16,6.848022647925677
2025-10-17,6.848022647925677
2025-10-18,9.416031140897806
2025-10-19,9.416031140897806
2025-10-20,6.848022647925677
2025-10-21,6.848022647925677
2025-10-22,6.848022647925677
2025-10-23,7.704025478916386
2025-10-24,7.704025478916386
2025-10-25,10.272033971888515
2025-10-26,11.128036802879224
2025-10-27,8.560028309907096
2025-10-28,6.848022647925677
2025-10-29,7.704025478916386
2025-10-30,9.416031140897806
2025-10-31,16.26405378882348
2025-11-01,17.120056619814193
2025-11-02,15.408050957832772
2025-11-03,10.272033971888515
2025-11-04,7.704025478916386
2025-11-05,6.848022647925677
2025-11-06,6.848022647925677
2025-11-07,6.848022647925677
2025-11-08,11.984039633869935
2025-11-09,12.840042464860645
2025-11-10,8.560028309907096
2025-11-11,7.704025478916386
2025-11-12,5.992019816934968
2025-11-13,5.992019816934968
2025-11-14,5.992019816934968
2025-11-15,8.560028309907096
2025-11-16,10.272033971888515
2025-11-17,6.848022647925677
2025-11-18,5.992019816934968
2025-11-19,5.992019816934968
2025-11-20,6.848022647925677
2025-11-21,6.848022647925677
2025-11-22,8.560028309907096
2025-11-23,9.416031140897806
2025-11-24,6.848022647925677
2025-11-25,7.704025478916386
2025-11-26,6.848022647925677
2025-11-27,9.416031140897806
2025-11-28,9.416031140897806
2025-11-29,9.416031140897806
2025-11-30,10.272033971888515
2025-12-01,6.848022647925677
2025-12-02,5.992019816934968
2025-12-03,5.1360169859442575
2025-12-04,5.992019816934968
2025-12-05,5.992019816934968
2025-12-06,8.560028309907096
2025-12-07,7.704025478916386
2025-12-08,7.704025478916386
2025-12-09,5.992019816934968
2025-12-10,5.992019816934968
2025-12-11,5.380589223370174
2025-12-12,5.930876757578488
2025-12-13,7.092594885351595
2025-12-14,6.848022647925678
2025-12-15,5.930876757578488
2025-12-16,5.930876757578488
2025-12-17,5.80859063886553
2025-12-18,5.930876757578488
2025-12-19,5.258303104657216
2025-12-20,6.175448995004405
2025-12-21,6.848022647925678
2025-12-22,6.7257365292127185
2025-12-23,5.258303104657216
2025-12-24,5.930876757578488
2025-12-25,7.642882419559907
2025-12-26,7.642882419559907
2025-12-27,8.682314428620055
2025-12-28,8.682314428620055
2025-12-29,7.642882419559907
2025-12-30,6.7257365292127185
2025-12-31,6.7257365292127185
2026-01-01,7.887454656985824
2026-01-02,6.848022647925678
2026-01-03,9.477174200254286
2026-01-04,8.560028309907096
2026-01-05,5.930876757578488
2026-01-06,5.1360169859442575
2026-01-07,5.1360169859442575
2026-01-08,6.053162876291447
2026-01-09,7.642882419559907
2026-01-10,7.581739360203429
2026-01-11,7.581739360203429
2026-01-12,6.114305935647926
2026-01-13,5.136016985944258
2026-01-14,4.8914447485183405
2026-01-15,5.136016985944258
2026-01-16,5.380589223370175
2026-01-17,7.581739360203429
2026-01-18,7.826311597629346
2026-01-19,6.60345041049976
2026-01-20,5.136016985944258
2026-01-21,5.380589223370175
2026-01-22,4.8914447485183405
2026-01-23,5.625161460796092
2026-01-24,8.070883835055263
2026-01-25,9.782889497036681
2026-01-26,8.560028309907096
2026-01-27,5.625161460796092
2026-01-28,5.625161460796092
2026-01-29,6.114305935647926
2026-01-30,6.358878173073843
2026-01-31,9.538317259610764
2026-02-01,9.538317259610764
2026-02-02,6.60345041049976
2026-02-03,6.848022647925678
2026-02-04,5.869733698222009
2026-02-05,5.625161460796092
2026-02-06,6.60345041049976
2026-02-07,8.560028309907096
2026-02-08,9.538317259610764
2026-02-09,14.18518977070319
2026-02-10,6.848022647925678
2026-02-11,8.560028309907096
2026-02-12,7.092594885351595
2026-02-13,6.60345041049976
2026-02-14,8.804600547333013
2026-02-15,10.272033971888517
2026-02-16,8.31545607248118
2026-02-17,7.337167122777512
2026-02-18,7.092594885351595
2026-02-19,8.31545607248118
2026-02-20,6.60345041049976
2026-02-21,9.293745022184847
2026-02-22,12.228611871295852
2026-02-23,8.804600547333013
2026-02-24,6.848022647925678
2026-02-25,6.848022647925678
2026-02-26,7.337167122777512
2026-02-27,7.581739360203429
2026-02-28,11.494895159018101
2026-03-01,24.457223742591705
2026-03-02,16.141767670110525
2026-03-03,13.696045295851356
2026-03-04,13.940617533277273
2026-03-05,13.696045295851356
2026-03-06,12.47318410872177
2026-03-07,18.342917806943777
2026-03-08,20.0549234689252
2026-03-09,11.984039633869935
2026-03-10,10.516606209314434
2026-03-11,9.782889497036681
2026-03-12,10.0274617344626
2026-03-13,11.494895159018101
2026-03-14,14.91890648298094
2026-03-15,16.141767670110525
2026-03-16,11.005750684166268
2026-03-17,9.04917278475893
2026-03-18,8.560028309907096
2026-03-19,7.826311597629346
2026-03-20,8.31545607248118
2026-03-21,10.272033971888517
2026-03-22,11.984039633869935
2026-03-23,8.31545607248118
2026-03-24,7.581739360203429
2026-03-25,7.092594885351595
2026-03-26,6.848022647925678
2026-03-27,7.581739360203429
2026-03-28,10.0274617344626
2026-03-29,10.516606209314434
2026-03-30,8.070883835055263
2026-03-31,7.337167122777512
2026-04-01,7.092594885351595
2026-04-02,8.070883835055263
2026-04-03,7.826311597629346
2026-04-04,9.293745022184847
2026-04-05,10.516606209314434
2026-04-06,7.826311597629346
2026-04-07,7.092594885351595
2026-04-08,7.092594885351595
2026-04-09,7.581739360203429
2026-04-10,9.782889497036681
2026-04-11,10.516606209314434
2026-04-12,11.984039633869935
2026-04-13,6.848022647925678
2026-04-14,5.625161460796092
2026-04-15,7.337167122777512
2026-04-16,6.114305935647926
2026-04-17,6.848022647925678
2026-04-18,8.804600547333013
2026-04-19,9.293745022184847
2026-04-20,6.848022647925678
2026-04-21,6.60345041049976
2026-04-22,6.358878173073843
2026-04-23,5.869733698222009
2026-04-24,5.869733698222009
2026-04-25,8.070883835055263
2026-04-26,8.804600547333013
2026-04-27,6.848022647925678
2026-04-28,5.869733698222009
2026-04-29,6.114305935647926
2026-04-30,6.60345041049976
2026-05-01,6.114305935647926
2026-05-02,7.826311597629346
2026-05-03,7.826311597629346
2026-05-04,6.60345041049976
2026-05-05,4.8914447485183405
2026-05-06,5.625161460796092
2026-05-07,6.848022647925678
2026-05-08,6.358878173073843
2026-05-09,7.092594885351595
2026-05-10,7.826311597629346
2026-05-11,6.60345041049976
2026-05-12,6.114305935647926
2026-05-13,5.625161460796092
2026-05-14,6.114305935647926
2026-05-15,7.826311597629346
2026-05-16,10.0274617344626
2026-05-17,8.560028309907096
2026-05-18,8.070883835055263
2026-05-19,5.869733698222009
2026-05-20,6.114305935647926
2026-05-21,6.114305935647926
2026-05-22,7.337167122777512
2026-05-23,11.005750684166268
2026-05-24,10.76117844674035
2026-05-25,8.31545607248118
2026-05-26,7.092594885351595
2026-05-27,5.869733698222009
2026-05-28,6.358878173073843
2026-05-29,6.60345041049976
2026-05-30,8.070883835055263
2026-05-31,8.31545607248118
