Time,jurassic_park
2022-12-26,8.172531214528945
2022-12-27,7.150964812712826
2022-12-28,6.129398410896708
2022-12-29,6.742338251986379
2022-12-30,6.946651532349603
2022-12-31,7.763904653802497
2023-01-01,8.785471055618615
2023-01-02,7.968217934165721
2023-01-03,6.129398410896708
2023-01-04,5.516458569807037
2023-01-05,6.538024971623155
2023-01-06,7.35527809307605
2023-01-07,15.119182746878547
2023-01-08,17.57094211123723
2023-01-09,9.60272417707151
2023-01-10,7.35527809307605
2023-01-11,7.150964812712826
2023-01-12,7.35527809307605
2023-01-13,7.150964812712826
2023-01-14,11.237230419977298
2023-01-15,12.871736662883087
2023-01-16,8.785471055618615
2023-01-17,6.946651532349603
2023-01-18,6.333711691259932
2023-01-19,6.742338251986379
2023-01-20,6.742338251986379
2023-01-21,8.581157775255392
2023-01-22,9.807037457434733
2023-01-23,7.150964812712826
2023-01-24,5.312145289443814
2023-01-25,5.925085130533485
2023-01-26,5.925085130533485
2023-01-27,5.516458569807037
2023-01-28,8.785471055618615
2023-01-29,9.194097616345061
2023-01-30,6.538024971623155
2023-01-31,5.925085130533485
2023-02-01,5.516458569807037
2023-02-02,5.312145289443814
2023-02-03,6.333711691259932
2023-02-04,7.5595913734392735
2023-02-05,7.763904653802497
2023-02-06,4.9035187287173665
2023-02-07,4.699205448354143
2023-02-08,4.699205448354143
2023-02-09,4.9035187287173665
2023-02-10,4.699205448354143
2023-02-11,7.763904653802497
2023-02-12,6.946651532349603
2023-02-13,4.494892167990919
2023-02-14,4.9035187287173665
2023-02-15,4.699205448354143
2023-02-16,4.699205448354143
2023-02-17,5.7207718501702605
2023-02-18,7.150964812712826
2023-02-19,8.172531214528945
2023-02-20,6.333711691259932
2023-02-21,4.9035187287173665
2023-02-22,5.312145289443814
2023-02-23,5.10783200908059
2023-02-24,5.516458569807037
2023-02-25,8.172531214528945
2023-02-26,8.376844494892168
2023-02-27,5.10783200908059
2023-02-28,4.699205448354143
2023-03-01,4.699205448354143
2023-03-02,4.699205448354143
2023-03-03,5.312145289443814
2023-03-04,7.150964812712826
2023-03-05,14.506242905788875
2023-03-06,7.763904653802497
2023-03-07,5.10783200908059
2023-03-08,6.129398410896708
2023-03-09,8.172531214528945
2023-03-10,7.5595913734392735
2023-03-11,7.763904653802497
2023-03-12,7.968217934165721
2023-03-13,6.333711691259932
2023-03-14,5.925085130533485
2023-03-15,8.989784335981838
2023-03-16,6.946651532349603
2023-03-17,6.333711691259932
2023-03-18,14.097616345062429
2023-03-19,9.194097616345061
2023-03-20,6.129398410896708
2023-03-21,4.9035187287173665
2023-03-22,5.10783200908059
2023-03-23,5.516458569807037
2023-03-24,6.538024971623155
2023-03-25,13.893303064699206
2023-03-26,10.419977298524405
2023-03-27,5.925085130533485
2023-03-28,5.10783200908059
2023-03-29,5.10783200908059
2023-03-30,5.10783200908059
2023-03-31,5.312145289443814
2023-04-01,7.35527809307605
2023-04-02,7.35527809307605
2023-04-03,5.312145289443814
2023-04-04,4.699205448354143
2023-04-05,5.10783200908059
2023-04-06,5.516458569807037
2023-04-07,9.194097616345061
2023-04-08,8.376844494892168
2023-04-09,7.968217934165721
2023-04-10,6.538024971623155
2023-04-11,4.9035187287173665
2023-04-12,4.9035187287173665
2023-04-13,5.312145289443814
2023-04-14,6.333711691259932
2023-04-15,6.946651532349603
2023-04-16,7.5595913734392735
2023-04-17,5.312145289443814
2023-04-18,6.742338251986379
2023-04-19,6.129398410896708
2023-04-20,5.10783200908059
2023-04-21,6.129398410896708
2023-04-22,8.172531214528945
2023-04-23,12.054483541430193
2023-04-24,6.129398410896708
2023-04-25,5.312145289443814
2023-04-26,5.9454374205503235
2023-04-27,5.375770895127525
2023-04-28,5.9454374205503235
2023-04-29,6.325215104165523
2023-04-30,7.3623915148295085
2023-05-01,5.098149851693938
2023-05-02,5.185882053319926
2023-05-03,5.098149851693938
2023-05-04,5.375770895127525
2023-05-05,6.704992787780721
2023-05-06,6.515103945973123
2023-05-07,6.894881629588322
2023-05-08,4.908261009886338
2023-05-09,5.098149851693938
2023-05-10,6.515103945973123
2023-05-11,5.9454374205503235
2023-05-12,5.288038693501538
2023-05-13,6.135326262357923
2023-05-14,7.552280356637108
2023-05-15,5.667816377116736
2023-05-16,4.908261009886338
2023-05-17,5.098149851693938
2023-05-18,5.375770895127525
2023-05-19,5.185882053319926
2023-05-20,8.019790241878296
2023-05-21,9.24685549434988
2023-05-22,5.477927535309137
2023-05-23,5.098149851693938
2023-05-24,5.288038693501538
2023-05-25,5.755548578742724
2023-05-26,6.49218292032309
2023-05-27,11.05425740487445
2023-05-28,9.299613372354697
2023-05-29,8.07136254959087
2023-05-30,6.141254113819139
2023-05-31,5.439396500811237
2023-06-01,6.141254113819139
2023-06-02,6.49218292032309
2023-06-03,10.878793001622475
2023-06-04,9.826006582110622
2023-06-05,6.843111726827041
2023-06-06,6.843111726827041
2023-06-07,7.5449693398349424
2023-06-08,8.246826952842843
2023-06-09,8.597755759346795
2023-06-10,11.05425740487445
2023-06-11,12.98436584064618
2023-06-12,10.001470985362598
2023-06-13,8.07136254959087
2023-06-14,6.843111726827041
2023-06-15,7.194040533330991
2023-06-16,7.5449693398349424
2023-06-17,7.720433743086918
2023-06-18,9.124148969102722
2023-06-19,10.527864195118525
2023-06-20,8.422291356094819
2023-06-21,6.843111726827041
2023-06-22,6.49218292032309
2023-06-23,7.018576130079016
2023-06-24,8.07136254959087
2023-06-25,8.948684565850746
2023-06-26,7.895898146338893
2023-06-27,6.843111726827041
2023-06-28,6.49218292032309
2023-06-29,6.49218292032309
2023-06-30,6.141254113819139
2023-07-01,7.5449693398349424
2023-07-02,10.001470985362598
2023-07-03,8.597755759346795
2023-07-04,10.35239979186655
2023-07-05,7.369504936582967
2023-07-06,7.5449693398349424
2023-07-07,8.422291356094819
2023-07-08,15.440867486173836
2023-07-09,11.931579421134327
2023-07-10,8.597755759346795
2023-07-11,7.895898146338893
2023-07-12,6.843111726827041
2023-07-13,7.194040533330991
2023-07-14,7.5449693398349424
2023-07-15,8.948684565850746
2023-07-16,12.282508227638278
2023-07-17,8.948684565850746
2023-07-18,7.720433743086918
2023-07-19,7.895898146338893
2023-07-20,9.475077775606671
2023-07-21,7.194040533330991
2023-07-22,9.475077775606671
2023-07-23,10.527864195118525
2023-07-24,7.369504936582967
2023-07-25,6.141254113819139
2023-07-26,6.316718517071115
2023-07-27,5.790325307315189
2023-07-28,6.49218292032309
2023-07-29,7.895898146338893
2023-07-30,8.246826952842843
2023-07-31,6.141254113819139
2023-08-01,5.614860904063213
2023-08-02,5.965789710567163
2023-08-03,6.316718517071115
2023-08-04,7.018576130079016
2023-08-05,8.948684565850746
2023-08-06,12.63343703414223
2023-08-07,8.77322016259877
2023-08-08,7.018576130079016
2023-08-09,6.843111726827041
2023-08-10,8.07136254959087
2023-08-11,7.369504936582967
2023-08-12,8.597755759346795
2023-08-13,10.001470985362598
2023-08-14,8.422291356094819
2023-08-15,7.018576130079016
2023-08-16,6.843111726827041
2023-08-17,7.018576130079016
2023-08-18,6.843111726827041
2023-08-19,8.77322016259877
2023-08-20,9.826006582110622
2023-08-21,7.369504936582967
2023-08-22,7.194040533330991
2023-08-23,7.018576130079016
2023-08-24,7.369504936582967
2023-08-25,8.77322016259877
2023-08-26,17.19551151869359
2023-08-27,17.54644032519754
2023-08-28,10.35239979186655
2023-08-29,8.246826952842843
2023-08-30,8.07136254959087
2023-08-31,7.194040533330991
2023-09-01,7.369504936582967
2023-09-02,9.299613372354697
2023-09-03,9.826006582110622
2023-09-04,10.001470985362598
2023-09-05,6.49218292032309
2023-09-06,5.088467694307287
2023-09-07,5.614860904063213
2023-09-08,5.088467694307287
2023-09-09,7.720433743086918
2023-09-10,8.948684565850746
2023-09-11,6.843111726827041
2023-09-12,4.7375388878033355
2023-09-13,4.913003291055311
2023-09-14,5.088467694307287
2023-09-15,5.2639320975592625
2023-09-16,6.316718517071115
2023-09-17,6.49218292032309
2023-09-18,5.2639320975592625
2023-09-19,4.7375388878033355
2023-09-20,4.562074484551361
2023-09-21,5.088467694307287
2023-09-22,5.439396500811237
2023-09-23,7.895898146338893
2023-09-24,7.5449693398349424
2023-09-25,5.790325307315189
2023-09-26,4.7375388878033355
2023-09-27,5.088467694307287
2023-09-28,5.2639320975592625
2023-09-29,4.7375388878033355
2023-09-30,6.141254113819139
2023-10-01,6.843111726827041
2023-10-02,4.7375388878033355
2023-10-03,4.562074484551361
2023-10-04,5.088467694307287
2023-10-05,4.913003291055311
2023-10-06,5.2639320975592625
2023-10-07,5.965789710567163
2023-10-08,6.141254113819139
2023-10-09,5.088467694307287
2023-10-10,4.7375388878033355
2023-10-11,5.2639320975592625
2023-10-12,5.439396500811237
2023-10-13,5.790325307315189
2023-10-14,6.667647323575065
2023-10-15,6.49218292032309
2023-10-16,5.439396500811237
2023-10-17,5.439396500811237
2023-10-18,5.2639320975592625
2023-10-19,5.790325307315189
2023-10-20,7.018576130079016
2023-10-21,6.843111726827041
2023-10-22,6.843111726827041
2023-10-23,5.088467694307287
2023-10-24,5.439396500811237
2023-10-25,6.667647323575065
2023-10-26,6.49218292032309
2023-10-27,7.194040533330991
2023-10-28,8.77322016259877
2023-10-29,7.369504936582967
2023-10-30,5.614860904063213
2023-10-31,7.895898146338893
2023-11-01,5.614860904063213
2023-11-02,4.913003291055311
2023-11-03,5.2639320975592625
2023-11-04,7.720433743086918
2023-11-05,7.720433743086918
2023-11-06,4.7375388878033355
2023-11-07,4.386610081299385
2023-11-08,4.386610081299385
2023-11-09,4.562074484551361
2023-11-10,5.088467694307287
2023-11-11,6.49218292032309
2023-11-12,7.018576130079016
2023-11-13,5.088467694307287
2023-11-14,4.562074484551361
2023-11-15,5.088467694307287
2023-11-16,5.088467694307287
2023-11-17,5.088467694307287
2023-11-18,5.965789710567163
2023-11-19,6.49218292032309
2023-11-20,5.439396500811237
2023-11-21,5.439396500811237
2023-11-22,5.790325307315189
2023-11-23,6.843111726827041
2023-11-24,7.720433743086918
2023-11-25,7.369504936582967
2023-11-26,7.895898146338893
2023-11-27,5.439396500811237
2023-11-28,5.088467694307287
2023-11-29,5.2639320975592625
2023-11-30,5.2639320975592625
2023-12-01,4.913003291055311
2023-12-02,5.965789710567163
2023-12-03,6.316718517071115
2023-12-04,4.386610081299385
2023-12-05,4.7375388878033355
2023-12-06,4.562074484551361
2023-12-07,5.088467694307287
2023-12-08,14.739009873165934
2023-12-09,12.98436584064618
2023-12-10,11.05425740487445
2023-12-11,8.07136254959087
2023-12-12,6.667647323575065
2023-12-13,5.790325307315189
2023-12-14,6.141254113819139
2023-12-15,5.439396500811237
2023-12-16,8.422291356094819
2023-12-17,8.597755759346795
2023-12-18,5.614860904063213
2023-12-19,5.2639320975592625
2023-12-20,5.614860904063213
2023-12-21,5.790325307315189
2023-12-22,5.421148722382738
2023-12-23,6.798368953384919
2023-12-24,6.798368953384919
2023-12-25,11.186602502516022
2023-12-26,7.743551925010568
2023-12-27,6.454063895634375
2023-12-28,6.366331694008387
2023-12-29,6.454063895634375
2023-12-30,7.65581972338458
2023-12-31,6.710636751758932
2024-01-01,8.776467098262204
2024-01-02,6.798368953384919
2024-01-03,6.109758837883829
2024-01-04,6.109758837883829
2024-01-05,6.710636751758932
2024-01-06,10.410260185388942
2024-01-07,12.219517675767658
2024-01-08,8.519894242137646
2024-01-09,8.34442983888567
2024-01-10,8.000124781135126
2024-01-11,7.831284126636556
2024-01-12,8.087856982761114
2024-01-13,10.410260185388942
2024-01-14,11.098870300890034
2024-01-15,9.12077215601275
2024-01-16,7.054941809509478
2024-01-17,7.142674011135465
2024-01-18,6.454063895634375
2024-01-19,6.022026636257841
2024-01-20,8.776467098262204
2024-01-21,8.104351415931358
2024-01-22,6.753626179942799
2024-01-23,5.740582252951379
2024-01-24,5.740582252951379
2024-01-25,5.740582252951379
2024-01-26,6.078263561948519
2024-01-27,8.104351415931358
2024-01-28,8.104351415931358
2024-01-29,5.065219634957099
2024-01-30,5.402900943954239
2024-01-31,5.402900943954239
2024-02-01,5.065219634957099
2024-02-02,5.065219634957099
2024-02-03,6.753626179942799
2024-02-04,8.104351415931358
2024-02-05,5.402900943954239
2024-02-06,6.078263561948519
2024-02-07,5.402900943954239
2024-02-08,5.402900943954239
2024-02-09,5.065219634957099
2024-02-10,7.428988797937079
2024-02-11,7.766670106934218
2024-02-12,6.415944870945659
2024-02-13,5.740582252951379
2024-02-14,4.7275383259599595
2024-02-15,5.065219634957099
2024-02-16,5.740582252951379
2024-02-17,7.428988797937079
2024-02-18,8.779714033925638
2024-02-19,6.753626179942799
2024-02-20,5.740582252951379
2024-02-21,5.402900943954239
2024-02-22,5.402900943954239
2024-02-23,5.740582252951379
2024-02-24,7.091307488939939
2024-02-25,8.442032724928499
2024-02-26,5.740582252951379
2024-02-27,5.740582252951379
2024-02-28,5.402900943954239
2024-02-29,5.065219634957099
2024-03-01,5.402900943954239
2024-03-02,8.779714033925638
2024-03-03,9.117395342922778
2024-03-04,6.415944870945659
2024-03-05,5.740582252951379
2024-03-06,5.740582252951379
2024-03-07,5.740582252951379
2024-03-08,5.740582252951379
2024-03-09,7.766670106934218
2024-03-10,7.766670106934218
2024-03-11,6.415944870945659
2024-03-12,5.402900943954239
2024-03-13,5.740582252951379
2024-03-14,5.740582252951379
2024-03-15,6.078263561948519
2024-03-16,7.428988797937079
2024-03-17,9.117395342922778
2024-03-18,6.078263561948519
2024-03-19,5.402900943954239
2024-03-20,5.402900943954239
2024-03-21,5.065219634957099
2024-03-22,5.740582252951379
2024-03-23,6.753626179942799
2024-03-24,8.779714033925638
2024-03-25,7.091307488939939
2024-03-26,5.740582252951379
2024-03-27,5.402900943954239
2024-03-28,5.402900943954239
2024-03-29,6.078263561948519
2024-03-30,7.428988797937079
2024-03-31,8.104351415931358
2024-04-01,6.078263561948519
2024-04-02,5.740582252951379
2024-04-03,5.402900943954239
2024-04-04,5.065219634957099
2024-04-05,6.078263561948519
2024-04-06,6.753626179942799
2024-04-07,7.091307488939939
2024-04-08,5.402900943954239
2024-04-09,5.402900943954239
2024-04-10,5.402900943954239
2024-04-11,5.402900943954239
2024-04-12,6.078263561948519
2024-04-13,9.455076651919919
2024-04-14,9.792757960917058
2024-04-15,5.402900943954239
2024-04-16,5.065219634957099
2024-04-17,5.402900943954239
2024-04-18,5.402900943954239
2024-04-19,5.740582252951379
2024-04-20,7.428988797937079
2024-04-21,7.428988797937079
2024-04-22,5.402900943954239
2024-04-23,5.740582252951379
2024-04-24,7.428988797937079
2024-04-25,5.740582252951379
2024-04-26,6.415944870945659
2024-04-27,9.117395342922778
2024-04-28,10.130439269914199
2024-04-29,33.768130899713995
2024-04-30,8.104351415931358
2024-05-01,5.740582252951379
2024-05-02,6.415944870945659
2024-05-03,6.415944870945659
2024-05-04,7.091307488939939
2024-05-05,7.428988797937079
2024-05-06,5.402900943954239
2024-05-07,5.065219634957099
2024-05-08,5.065219634957099
2024-05-09,5.065219634957099
2024-05-10,5.402900943954239
2024-05-11,6.753626179942799
2024-05-12,8.779714033925638
2024-05-13,7.766670106934218
2024-05-14,7.091307488939939
2024-05-15,5.402900943954239
2024-05-16,5.402900943954239
2024-05-17,5.740582252951379
2024-05-18,10.805801887908478
2024-05-19,9.455076651919919
2024-05-20,5.402900943954239
2024-05-21,5.402900943954239
2024-05-22,6.415944870945659
2024-05-23,6.415944870945659
2024-05-24,7.766670106934218
2024-05-25,10.468120578911337
2024-05-26,9.117395342922778
2024-05-27,9.455076651919919
2024-05-28,7.091307488939939
2024-05-29,6.415944870945659
2024-05-30,6.078263561948519
2024-05-31,7.091307488939939
2024-06-01,7.766670106934218
2024-06-02,8.104351415931358
2024-06-03,5.402900943954239
2024-06-04,5.740582252951379
2024-06-05,5.740582252951379
2024-06-06,6.415944870945659
2024-06-07,6.078263561948519
2024-06-08,7.428988797937079
2024-06-09,8.104351415931358
2024-06-10,8.104351415931358
2024-06-11,7.766670106934218
2024-06-12,6.078263561948519
2024-06-13,7.091307488939939
2024-06-14,6.415944870945659
2024-06-15,7.091307488939939
2024-06-16,7.766670106934218
2024-06-17,6.078263561948519
2024-06-18,5.402900943954239
2024-06-19,5.065219634957099
2024-06-20,5.402900943954239
2024-06-21,6.415944870945659
2024-06-22,7.428988797937079
2024-06-23,7.091307488939939
2024-06-24,5.740582252951379
2024-06-25,5.402900943954239
2024-06-26,5.065219634957099
2024-06-27,5.065219634957099
2024-06-28,5.740582252951379
2024-06-29,7.091307488939939
2024-06-30,7.428988797937079
2024-07-01,5.740582252951379
2024-07-02,5.740582252951379
2024-07-03,6.078263561948519
2024-07-04,10.468120578911337
2024-07-05,9.455076651919919
2024-07-06,9.117395342922778
2024-07-07,8.779714033925638
2024-07-08,6.415944870945659
2024-07-09,7.091307488939939
2024-07-10,6.078263561948519
2024-07-11,6.078263561948519
2024-07-12,6.078263561948519
2024-07-13,11.481164505902758
2024-07-14,8.104351415931358
2024-07-15,6.078263561948519
2024-07-16,6.415944870945659
2024-07-17,6.415944870945659
2024-07-18,6.415944870945659
2024-07-19,7.766670106934218
2024-07-20,8.104351415931358
2024-07-21,8.104351415931358
2024-07-22,5.740582252951379
2024-07-23,5.402900943954239
2024-07-24,5.740582252951379
2024-07-25,6.078263561948519
2024-07-26,6.415944870945659
2024-07-27,7.091307488939939
2024-07-28,7.091307488939939
2024-07-29,5.740582252951379
2024-07-30,5.402900943954239
2024-07-31,5.065219634957099
2024-08-01,5.402900943954239
2024-08-02,5.402900943954239
2024-08-03,6.415944870945659
2024-08-04,7.091307488939939
2024-08-05,5.402900943954239
2024-08-06,5.065219634957099
2024-08-07,5.402900943954239
2024-08-08,5.402900943954239
2024-08-09,5.740582252951379
2024-08-10,6.415944870945659
2024-08-11,6.415944870945659
2024-08-12,5.402900943954239
2024-08-13,5.402900943954239
2024-08-14,5.740582252951379
2024-08-15,5.402900943954239
2024-08-16,6.078263561948519
2024-08-17,12.156527123897037
2024-08-18,9.096290261110457
2024-08-19,5.993843234699234
2024-08-20,5.339585698517276
2024-08-21,5.339585698517276
2024-08-22,4.790853571396923
2024-08-23,5.170745044018705
2024-08-24,6.753626179942799
2024-08-25,7.407883716124758
2024-08-26,5.065219634957099
2024-08-27,5.065219634957099
2024-08-28,4.790853571396923
2024-08-29,5.613951762077452
2024-08-30,6.268209298259411
2024-08-31,6.09936864376084
2024-09-01,7.133517652564581
2024-09-02,6.648100770881193
2024-09-03,4.790853571396923
2024-09-04,5.065219634957099
2024-09-05,5.065219634957099
2024-09-06,4.790853571396923
2024-09-07,7.027992243502975
2024-09-08,6.753626179942799
2024-09-09,6.648100770881193
2024-09-10,5.339585698517276
2024-09-11,5.339585698517276
2024-09-12,5.065219634957099
2024-09-13,5.065219634957099
2024-09-14,7.027992243502975
2024-09-15,5.825002580200664
2024-09-16,5.065219634957099
2024-09-17,4.854168816833887
2024-09-18,5.487321271203524
