Time,patronage
2022-07-07,12.633542886844232
2022-07-08,9.902225823731246
2022-07-09,12.572122846289849
2022-07-10,12.541412826012657
2022-07-11,17.872432579622092
2022-07-12,11.588564729354111
2022-07-13,14.227751731635522
2022-07-14,14.192654565604446
2022-07-15,11.503015387153363
2022-07-16,16.77042152733147
2022-07-17,9.685062108913963
2022-07-18,15.808799139165158
2022-07-19,14.893241781414632
2022-07-20,12.23431262324074
2022-07-21,16.56203210402196
2022-07-22,16.520354219360055
2022-07-23,11.274883807951367
2022-07-24,12.976577723712829
2022-07-25,12.943674130558694
2022-07-26,11.189334465750619
2022-07-27,0.0
2022-07-28,14.557625131242464
2022-07-29,11.957922440746016
2022-07-30,0.0
2022-07-31,9.347251885864853
2022-08-01,11.018235781349121
2022-08-02,16.907260513767497
2022-08-03,10.961202886548623
2022-08-04,17.660493478624296
2022-08-05,19.291993062323602
2022-08-06,8.365887341806058
2022-08-07,0.0
2022-08-08,11.650822237974097
2022-08-09,14.940144279896021
2022-08-10,10.761587754746877
2022-08-11,11.558692177142522
2022-08-12,13.998264047622188
2022-08-13,0.0
2022-08-14,9.828481813980812
2022-08-15,11.435852096033756
2022-08-16,12.219795081167748
2022-08-17,10.561972622945131
2022-08-18,20.256646491432466
2022-08-19,12.9291565884857
2022-08-20,8.058787139034141
2022-08-21,0.0
2022-08-22,16.02983136299059
2022-08-23,17.584555895996917
2022-08-24,17.536297292704187
2022-08-25,19.077860388448865
2022-08-26,20.610649192685774
2022-08-27,11.857855556472273
2022-08-28,9.45996157065451
2022-08-29,21.33288750602397
2022-08-30,24.444767627359912
2022-08-31,23.45248236771147
2022-09-01,19.57748187534132
2022-09-02,17.950001426527617
2022-09-03,9.40772914537279
2022-09-04,14.721662526997655
2022-09-05,17.798046650870344
2022-09-06,23.057639249861865
2022-09-07,26.73671380117786
2022-09-08,20.47710858353958
2022-09-09,21.318884831472367
2022-09-10,16.007892831659767
2022-09-11,12.259670880791068
2022-09-12,31.195682251413842
2022-09-13,29.32472883635677
2022-09-14,34.68436464779705
2022-09-15,36.7274835823657
2022-09-16,32.97148441856966
2022-09-17,14.178553824238357
2022-09-18,12.011198898548338
2022-09-19,36.297144467052846
2022-09-20,36.81004796832857
2022-09-21,34.84468753993611
2022-09-22,29.42298358686417
2022-09-23,28.470731032219927
2022-09-24,13.273000777989958
2022-09-25,17.39628011639017
2022-09-26,30.53691871282827
2022-09-27,30.543015384501604
2022-09-28,28.48575242642359
2022-09-29,31.33683485784974
2022-09-30,23.430836485596473
2022-10-01,12.166170222815435
2022-10-02,16.495140495427147
2022-10-03,39.176101426877935
2022-10-04,33.7511968710483
2022-10-05,35.08849663239347
2022-10-06,39.29183500387122
2022-10-07,27.22736679625947
2022-10-08,9.523549676362403
2022-10-09,17.0885471741092
2022-10-10,27.444802388456445
2022-10-11,40.56539419773259
2022-10-12,24.45014064144862
2022-10-13,32.80895761254355
2022-10-14,25.6962077126846
2022-10-15,10.245579491919706
2022-10-16,20.425351797531146
2022-10-17,32.85290153174601
2022-10-18,33.66915527315378
2022-10-19,35.398877917561094
2022-10-20,32.076104855928754
2022-10-21,32.42814605648355
2022-10-22,15.022881509761152
2022-10-23,18.149728630339332
2022-10-24,29.848341460597503
2022-10-25,28.848126721100705
2022-10-26,25.158356280207137
2022-10-27,35.37309879779717
2022-10-28,23.205786573074096
2022-10-29,10.674468204831088
2022-10-30,15.51458617323952
2022-10-31,30.040922549947375
2022-11-01,35.662895048738804
2022-11-02,34.22538889006059
2022-11-03,29.2985250851549
2022-11-04,30.0699102904434
2022-11-05,13.029005503203942
2022-11-06,15.580964360501603
2022-11-07,33.21078897281119
2022-11-08,21.060853161582003
2022-11-09,23.985791869623455
2022-11-10,23.475215174780555
2022-11-11,18.714364953516178
2022-11-12,10.171940600295224
2022-11-13,14.781733416624714
2022-11-14,42.08396226043494
2022-11-15,32.28948836449543
2022-11-16,32.17432578845597
2022-11-17,26.646577215515013
2022-11-18,31.114286334133467
2022-11-19,0.0
2022-11-20,9.884781969131872
2022-11-21,17.235552495413792
2022-11-22,17.17273654484681
2022-11-23,14.258267161899857
2022-11-24,8.929435765754345
2022-11-25,7.278980868491083
2022-11-26,6.849167538662879
2022-11-27,10.83770793772193
2022-11-28,26.39346417941343
2022-11-29,23.107510563593326
2022-11-30,25.799132883814558
2022-12-01,28.86523067265022
2022-12-02,21.2715990503704
2022-12-03,9.025726310429283
2022-12-04,12.118745220936509
2022-12-05,23.75533048657233
2022-12-06,23.66409779646314
2022-12-07,25.11862675267224
2022-12-08,25.40635638478941
2022-12-09,26.841442308680165
2022-12-10,10.312746065126431
2022-12-11,15.97923348407413
2022-12-12,29.55906113365613
2022-12-13,26.800136009255993
2022-12-14,23.310207362074696
2022-12-15,24.715380928552598
2022-12-16,17.15707313421438
2022-12-17,10.030074287575005
2022-12-18,7.769760915052625
2022-12-19,13.634240893878951
2022-12-20,16.147884687493725
2022-12-21,12.061558125889094
2022-12-22,9.828165875038275
2022-12-23,0.0
2022-12-24,8.303342878908976
2022-12-25,0.0
2022-12-26,12.172804849270456
2022-12-27,7.843617191667924
2022-12-28,9.585875779994199
2022-12-29,0.0
2022-12-30,5.632659208876745
2022-12-31,10.165821897840466
2023-01-01,0.0
2023-01-02,10.488584842620806
2023-01-03,7.3539695185853855
2023-01-04,17.18716917711782
2023-01-05,21.782341243685515
2023-01-06,14.075904580643526
2023-01-07,7.049342889132069
2023-01-08,4.942513441559663
2023-01-09,24.752434303634388
2023-01-10,21.604719790967113
2023-01-11,23.767932702650537
2023-01-12,17.765739707959
2023-01-13,19.573637825483246
2023-01-14,0.0
2023-01-15,4.998327375730163
2023-01-16,9.655008675873512
2023-01-17,21.131584187843643
2023-01-18,21.165186454334044
2023-01-19,22.99529623953838
2023-01-20,18.71329375153173
2023-01-21,8.290132963347808
2023-01-22,11.552322994058661
2023-01-23,30.011108750902423
2023-01-24,24.626142434284734
2023-01-25,23.576714420082137
2023-01-26,29.063057066111554
2023-01-27,22.923037825815314
2023-01-28,6.55969091773365
2023-01-29,12.04489450388203
2023-01-30,28.87974031398799
2023-01-31,23.06655937082517
2023-02-01,24.202555935986094
2023-02-02,26.076519526610113
2023-02-03,25.013422793835147
2023-02-04,8.841935586984773
2023-02-05,13.652389971067258
2023-02-06,25.12960690170027
2023-02-07,21.46710921152953
2023-02-08,23.72429456339798
2023-02-09,27.10209917203344
2023-02-10,24.912687883086313
2023-02-11,8.565215924616705
2023-02-12,16.03771955955165
2023-02-13,25.77424290564123
2023-02-14,21.324229085182562
2023-02-15,27.351553285979143
2023-02-16,22.89014886671017
2023-02-17,17.663439984833367
2023-02-18,17.690207892037588
2023-02-19,10.554794093165333
2023-02-20,20.00890247748169
2023-02-21,18.904799588989622
2023-02-22,25.74925547698093
2023-02-23,23.512573202971033
2023-02-24,20.889251988073614
2023-02-25,8.748604565462635
2023-02-26,13.713971093365284
2023-02-27,28.231974685293444
2023-02-28,25.981623692711178
2023-03-01,28.31626511648971
2023-03-02,26.442301525865687
2023-03-03,20.724729723987064
2023-03-04,10.762102991512906
2023-03-05,8.468467723451477
2023-03-06,23.900992622402473
2023-03-07,25.866650533449462
2023-03-08,23.198336453251333
2023-03-09,25.942967545478513
2023-03-10,15.898898031510665
2023-03-11,9.708688267726702
2023-03-12,7.778341212991669
2023-03-13,18.305869757734637
2023-03-14,20.28291826759193
2023-03-15,17.57815427120082
2023-03-16,20.73334456181717
2023-03-17,19.588235517608
2023-03-18,9.416021767024208
2023-03-19,13.35872818792848
2023-03-20,19.28019170851159
2023-03-21,24.82469829719594
2023-03-22,20.125230362791566
2023-03-23,20.549458279753097
2023-03-24,17.413062477173753
2023-03-25,9.908023746907062
2023-03-26,10.71604295505354
2023-03-27,27.424740673254604
2023-03-28,22.687683762776217
2023-03-29,22.321547899747248
2023-03-30,25.546790373046978
2023-03-31,15.989525180774974
2023-04-01,10.80830680541702
2023-04-02,10.021929735010122
2023-04-03,18.867995809023252
2023-04-04,21.70887746119752
2023-04-05,20.5318747403195
2023-04-06,17.335678293986046
2023-04-07,14.130369368604356
2023-04-08,6.46870990469595
2023-04-09,14.170236464440427
2023-04-10,17.43363744375468
2023-04-11,19.488142025522052
2023-04-12,22.768059373111257
2023-04-13,21.985669012287964
2023-04-14,20.793288983016026
2023-04-15,11.023589122931806
2023-04-16,15.536323125569533
2023-04-17,22.108687479439272
2023-04-18,21.729452427778448
2023-04-19,24.633551903349915
2023-04-20,20.145307688154347
2023-04-21,20.996611171779993
2023-04-22,12.368033646321337
2023-04-23,11.559444908234342
2023-04-24,24.391004037412767
2023-04-25,20.698818901612857
2023-04-26,20.27456763072099
2023-04-27,21.880953214218827
2023-04-28,18.333894897972996
2023-04-29,10.970496830026574
2023-04-30,17.77535097221837
2023-05-01,22.610648380913318
2023-05-02,21.43710678324525
2023-05-03,18.057479644307485
2023-05-04,23.910880415086005
2023-05-05,20.718528075594254
2023-05-06,0.0
2023-05-07,10.088383728871044
2023-05-08,22.421865799937088
2023-05-09,17.394325192446637
2023-05-10,17.01196238221526
2023-05-11,17.034893456136007
2023-05-12,13.200303427181176
2023-05-13,8.947859880122857
2023-05-14,8.551843338949126
2023-05-15,14.070691839239533
2023-05-16,14.907777737407754
2023-05-17,14.714458266963993
2023-05-18,14.537427512632249
2023-05-19,17.21834204750199
2023-05-20,7.386702307903664
2023-05-21,0.0
2023-05-22,13.790162481135294
2023-05-23,12.569597194299684
2023-05-24,15.067246120752042
2023-05-25,10.719838185634002
2023-05-26,0.0
2023-05-27,8.359683738279715
2023-05-28,10.762328116722447
2023-05-29,0.0
2023-05-30,7.593423704130128
2023-05-31,10.404639601595674
2023-06-01,7.613357252048165
2023-06-02,7.623324026007182
2023-06-03,10.043803684166052
2023-06-04,10.056917860427918
2023-06-05,9.667230755222194
2023-06-06,16.939685637758775
2023-06-07,12.51936288262476
2023-06-08,6.87437470452326
2023-06-09,10.932287841076226
2023-06-10,0.0
2023-06-11,0.0
2023-06-12,12.600670775448327
2023-06-13,9.360949811041936
2023-06-14,13.448238702421481
2023-06-15,9.385079895363766
2023-06-16,6.945715823387809
2023-06-17,0.0
2023-06-18,9.830895674970277
2023-06-19,9.843485284181668
2023-06-20,7.392056170044795
2023-06-21,11.102247565430007
2023-06-22,12.76328656109546
2023-06-23,7.420382790770425
2023-06-24,10.319201385665233
2023-06-25,13.63865654174377
2023-06-26,13.242150064881875
2023-06-27,17.816695532855427
2023-06-28,11.61625706159822
2023-06-29,10.800163157653545
2023-06-30,8.318309154589143
2023-07-01,0.0
2023-07-02,0.0
2023-07-03,11.689696448664668
2023-07-04,0.0
2023-07-05,11.719072203491246
2023-07-06,14.248137241098368
2023-07-07,7.552573687490032
2023-07-08,10.502799853331354
2023-07-09,12.619096835511863
2023-07-10,14.740639488197118
2023-07-11,9.698770991547596
2023-07-12,8.0219949843679
2023-07-13,10.99110556402631
2023-07-14,7.1954097394137335
2023-07-15,8.051895306244955
2023-07-16,8.910479141278076
2023-07-17,6.372496463812887
2023-07-18,12.335372274502012
2023-07-19,9.369409097146454
2023-07-20,8.528135974778994
2023-07-21,13.661803705261578
2023-07-22,0.0
2023-07-23,0.0
2023-07-24,14.56917227598884
2023-07-25,12.870889019739685
2023-07-26,11.168409227086734
2023-07-27,9.891811666122258
2023-07-28,9.903876708283175
2023-07-29,13.796092870183085
2023-07-30,9.064701854117617
2023-07-31,6.9148325807067295
2023-08-01,8.654032066892906
2023-08-02,7.798071067112159
2023-08-03,12.145020648476647
2023-08-04,0.0
2023-08-05,0.0
2023-08-06,0.0
2023-08-07,0.0
2023-08-08,10.909339317449191
2023-08-09,6.990370235975076
2023-08-10,9.185876842777255
2023-08-11,9.634840024686614
2023-08-12,11.838739704296387
2023-08-13,0.0
2023-08-14,11.867066325022016
2023-08-15,13.2013662615387
2023-08-16,15.86052392766353
2023-08-17,9.262988199197027
2023-08-18,16.339911998500416
2023-08-19,0.0
2023-08-20,9.738704300680592
2023-08-21,11.523016553207583
2023-08-22,13.311525342138374
2023-08-23,10.217567804467004
2023-08-24,13.342999365166852
2023-08-25,16.92106607712938
2023-08-26,8.024684032917198
2023-08-27,12.051189359738611
2023-08-28,23.23697551278793
2023-08-29,23.71164248017055
2023-08-30,25.97901477288775
2023-08-31,20.628176283508672
2023-09-01,22.448159095467936
2023-09-02,9.4392427281565
2023-09-03,10.800295584247392
2023-09-04,16.219327790188174
2023-09-05,26.61262555656418
2023-09-06,25.288816961056988
2023-09-07,28.93507738958122
2023-09-08,26.252838773235506
2023-09-09,9.063194366263117
2023-09-10,11.79579141945439
2023-09-11,30.886201964159145
2023-09-12,29.1029388457331
2023-09-13,29.591769123478528
2023-09-14,27.802735767497268
2023-09-15,25.096891633880198
2023-09-16,16.445940755993217
2023-09-17,12.805975132074678
2023-09-18,31.135895880185068
2023-09-19,33.00518799488895
2023-09-20,33.501886778391494
2023-09-21,35.377998264751554
2023-09-22,31.73855720788349
2023-09-23,7.82856216933661
2023-09-24,22.590382979443486
2023-09-25,28.154720258365746
2023-09-26,30.959182997472038
2023-09-27,30.53172706463214
2023-09-28,42.607637289039985
2023-09-29,39.41034004242511
2023-09-30,8.819336901089338
2023-10-01,18.588007736943904
2023-10-02,32.041195763301104
2023-10-03,37.12240948449158
2023-10-04,44.51472778775214
2023-10-05,43.092484063048325
2023-10-06,33.33780045035749
2023-10-07,14.806079002279638
2023-10-08,16.64477752995044
2023-10-09,31.879372682811212
2023-10-10,34.62636423900444
2023-10-11,41.52148371776995
2023-10-12,36.42016775055589
2023-10-13,33.62962132797822
2023-10-14,18.413788271406133
2023-10-15,21.62045445951706
2023-10-16,31.71754960232132
2023-10-17,26.18235688558651
2023-10-18,35.80235544991929
2023-10-19,43.11493484395296
2023-10-20,27.04173444878487
2023-10-21,18.777977234711784
2023-10-22,13.2722678121449
2023-10-23,39.33032580981888
2023-10-24,41.58648425275784
2023-10-25,40.64267725626041
2023-10-26,30.573725257889173
2023-10-27,27.815342428949247
2023-10-28,10.935700385111579
2023-10-29,20.48936153756652
2023-10-30,45.498410784552945
2023-10-31,39.554469125826856
2023-11-01,25.895899879750363
2023-11-02,36.318319643548
2023-11-03,29.94050123530115
2023-11-04,10.879414096245528
2023-11-05,13.136242614051943
2023-11-06,35.30582997313663
2023-11-07,30.30435516117307
2023-11-08,32.993720278765345
2023-11-09,37.93723361469422
2023-11-10,25.272726980174127
2023-11-11,12.626982441942722
2023-11-12,11.265715530177125
2023-11-13,37.82466103696212
2023-11-14,35.99668370717057
2023-11-15,31.923269132319295
2023-11-16,33.24734688894125
2023-11-17,31.426740382691683
2023-11-18,15.253025484560688
2023-11-19,14.793350852642988
2023-11-20,29.11664091292275
2023-11-21,21.037824362266694
2023-11-22,11.181956171745504
2023-11-23,10.726637026466248
2023-11-24,10.271987956054446
2023-11-25,0.0
2023-11-26,14.715957205452169
2023-11-27,28.9641988805772
2023-11-28,35.17617375912943
2023-11-29,28.475711029359022
2023-11-30,30.232660423200564
2023-12-01,24.4344600481455
2023-12-02,14.205691921041769
2023-12-03,14.63856355826135
2023-12-04,38.1201705991988
2023-12-05,30.56167045596493
2023-12-06,33.63666693262135
2023-12-07,33.61120408765814
2023-12-08,28.282729467532565
2023-12-09,13.247478314894096
2023-12-10,16.76740777638425
2023-12-11,26.454752137741014
2023-12-12,27.756382386303297
2023-12-13,26.8547901064554
2023-12-14,32.55314932625997
2023-12-15,20.220329751129103
2023-12-16,0.0
2023-12-17,9.655850842586476
2023-12-18,26.314036415575888
2023-12-19,21.035147335641838
2023-12-20,20.14327114137201
2023-12-21,19.69029725812884
2023-12-22,7.966535389119024
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,7.942117072625663
2023-12-27,42.26134820995022
2023-12-28,16.9350575798602
2023-12-29,14.779587980448582
2023-12-30,11.342950195427635
2023-12-31,0.0
2024-01-01,10.042970643318784
2024-01-02,14.306876498872127
2024-01-03,13.868984275297803
2024-01-04,21.96186982952287
2024-01-05,15.978410862677453
2024-01-06,8.94275879749183
2024-01-07,8.93582647882634
2024-01-08,22.10329663101653
2024-01-09,22.935846468151194
2024-01-10,23.767075863635306
2024-01-11,28.414740762110714
2024-01-12,22.249749042146146
2024-01-13,0.0
2024-01-14,14.174201675116436
2024-01-15,0.0
2024-01-16,25.768911091598984
2024-01-17,23.215492628542762
2024-01-18,31.84282189980079
2024-01-19,24.443853002171494
2024-01-20,10.788366789535392
2024-01-21,14.511420028746958
2024-01-22,35.2143794815316
2024-01-23,26.493544578446432
2024-01-24,30.195460897206726
2024-01-25,27.278543638837217
2024-01-26,33.451872792947654
2024-01-27,13.205148815103785
2024-01-28,10.720728644091315
2024-01-29,34.60888482986568
2024-01-30,28.406289170515013
2024-01-31,38.256495522235774
2024-02-01,34.11590363167884
2024-02-02,26.69613700797192
2024-02-03,18.877692369629994
2024-02-04,13.12190186686492
2024-02-05,31.139802996045773
2024-02-06,29.886861858618122
2024-02-07,38.04480113433148
2024-02-08,28.613108984130758
2024-02-09,29.40721317948517
2024-02-10,17.548658318577758
2024-02-11,18.350241731938006
2024-02-12,24.85493593863092
2024-02-13,34.60628653931803
2024-02-14,33.76503075218769
2024-02-15,30.892663618461647
2024-02-16,26.400220121654083
2024-02-17,12.986625575976767
2024-02-18,13.381726573304624
2024-02-19,23.500537583037154
2024-02-20,26.720528938923582
2024-02-21,29.530786044862044
2024-02-22,32.74069671561018
2024-02-23,23.82897598509561
2024-02-24,19.370676744401642
2024-02-25,15.32276212043876
2024-02-26,25.78594551841609
2024-02-27,28.180615073358535
2024-02-28,35.800697842850035
2024-02-29,26.12544015578752
2024-03-01,20.883442588268995
2024-03-02,15.649899788930982
2024-03-03,14.434354741532507
2024-03-04,34.85473300363801
2024-03-05,34.82644204857246
2024-03-06,24.39870364027496
2024-03-07,27.975749536676954
2024-03-08,26.75500155501355
2024-03-09,9.975079950663865
2024-03-10,13.156374482954886
2024-03-11,26.29128686206694
2024-03-12,22.687575927557184
2024-03-13,21.47593308085741
2024-03-14,23.44525958305709
2024-03-15,22.63196956760076
2024-03-16,15.07562274285463
2024-03-17,13.477658850399065
2024-03-18,30.49789415769496
2024-03-19,21.370573661992598
2024-03-20,24.516423204603786
2024-03-21,25.68156482631076
2024-03-22,27.23953116160468
2024-03-23,8.283463241439575
2024-03-24,9.459010731676408
2024-03-25,27.566018463313792
2024-03-26,20.46070417924351
2024-03-27,18.871195054968453
2024-03-28,19.24841096576062
2024-03-29,12.95248449644798
2024-03-30,7.059138242469035
2024-03-31,9.404379921894654
2024-04-01,24.27448676128459
2024-04-02,18.777542238199732
2024-04-03,16.025818142741723
2024-04-04,18.746324632610158
2024-04-05,12.096920640089094
2024-04-06,13.25653414413958
2024-04-07,17.141206705540313
2024-04-08,19.07313711771082
2024-04-09,25.279963337736554
2024-04-10,24.481631758291883
2024-04-11,28.73213881178025
2024-04-12,25.216552576382732
2024-04-13,12.016275158982694
2024-04-14,17.428346816870896
2024-04-15,23.605256164873282
2024-04-16,28.22517472775642
2024-04-17,23.565583791103197
2024-04-18,27.79170209022471
2024-04-19,19.2835339486337
2024-04-20,7.7069099116223185
2024-04-21,11.935629677876296
2024-04-22,18.850061311101992
2024-04-23,21.909086888167185
2024-04-24,17.282014290669768
2024-04-25,23.023174717399538
2024-04-26,16.485958994966005
2024-04-27,9.576730296005238
2024-04-28,15.309761137946058
2024-04-29,28.29899453422491
2024-04-30,15.66584012828695
2024-05-01,22.906108696438633
2024-05-02,21.742267808297896
2024-05-03,22.104850466469944
2024-05-04,15.99330298017073
2024-05-05,18.262451745971763
2024-05-06,25.849694169500715
2024-05-07,21.26977316377922
2024-05-08,21.25156289385197
2024-05-09,21.99168664620774
2024-05-10,16.290198593248054
2024-05-11,7.5703328871679325
2024-05-12,0.0
2024-05-13,12.469587159984256
2024-05-14,14.724102673165175
2024-05-15,13.202556877725755
2024-05-16,13.944956913822434
2024-05-17,11.673531864280497
2024-05-18,7.148566851732313
2024-05-19,0.0
2024-05-20,15.399189747209336
2024-05-21,17.262181280369536
2024-05-22,15.372524709101574
2024-05-23,12.736891084429798
2024-05-24,7.111495945094694
2024-05-25,0.0
2024-05-26,10.461889017580718
2024-05-27,0.0
2024-05-28,7.086782007336281
2024-05-29,12.2978903292416
2024-05-30,13.03183559715777
2024-05-31,8.92831143665365
2024-06-01,13.009072759748705
2024-06-02,8.912702633858862
2024-06-03,7.420748527051223
2024-06-04,12.604216260674105
2024-06-05,9.630063548805571
2024-06-06,10.731794409158722
2024-06-07,10.722364090803538
2024-06-08,0.0
2024-06-09,7.012640194061043
2024-06-10,12.906639991407916
2024-06-11,9.947770898942611
2024-06-12,11.043323274856157
2024-06-13,9.930210995798475
2024-06-14,0.0
2024-06-15,6.975569287423424
2024-06-16,9.903871141082272
2024-06-17,6.963212318544217
2024-06-18,9.520151562458945
2024-06-19,6.950855349665011
2024-06-20,10.965279260882221
2024-06-21,8.034050756699353
2024-06-22,10.945768257388737
2024-06-23,0.0
2024-06-24,6.555754352337153
2024-06-25,8.005434618242242
2024-06-26,0.0
2024-06-27,14.166087973251539
2024-06-28,7.258156831272191
2024-06-29,6.88907050526898
2024-06-30,7.245149495609869
2024-07-01,7.600578119167643
2024-07-02,10.486606131923942
2024-07-03,0.0
2024-07-04,9.745832012785053
2024-07-05,0.0
2024-07-06,7.566433863054047
2024-07-07,7.19962382079174
2024-07-08,8.991400191200723
2024-07-09,10.779924727694127
2024-07-10,7.180112817298257
2024-07-11,10.401733266727287
2024-07-12,6.092039659390545
2024-07-13,12.531053174158354
2024-07-14,0.0
2024-07-15,8.577113373770942
2024-07-16,12.139854377529193
2024-07-17,6.777857785356122
2024-07-18,12.47414608063569
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,12.084573200964321
2024-07-22,8.522482563989184
2024-07-23,0.0
2024-07-24,13.114763715174696
2024-07-25,9.20732513978009
2024-07-26,8.137462251799628
2024-07-27,6.71607294096009
2024-07-28,0.0
2024-07-29,6.350888815655574
2024-07-30,11.280063137080049
2024-07-31,5.9870054239172905
2024-08-01,7.7407353375139785
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,5.9593648356348545
2024-08-06,8.755642232321128
2024-08-07,0.0
2024-08-08,9.438533707762684
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,9.403413901474412
2024-08-13,0.0
2024-08-14,6.952484443207612
2024-08-15,10.7662702018335
2024-08-16,6.592503252168025
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,13.582771305588173
2024-08-20,12.276067082694494
2024-08-21,12.437192647133765
2024-08-22,17.819959050225613
2024-08-23,16.512876911498502
2024-08-24,8.162556337586205
2024-08-25,7.582986366427534
2024-08-26,15.89482104651192
2024-08-27,14.96560544292102
2024-08-28,9.958350192561667
2024-08-29,16.41940865827634
2024-08-30,15.4644857317108
2024-08-31,8.27965031306045
2024-09-01,10.659557917936086
2024-09-02,8.336734320700039
2024-09-03,18.85337055578892
2024-09-04,22.577714586343173
2024-09-05,15.15775689056238
2024-09-06,21.210587160588716
2024-09-07,10.209067027938644
2024-09-08,13.194446904736497
2024-09-09,20.51330071659241
2024-09-10,25.38232364773275
2024-09-11,24.188691045880102
2024-09-12,28.965818197623165
2024-09-13,22.519424515415828
2024-09-14,9.930585877705784
2024-09-15,14.702127900478011
2024-09-16,27.970598536182198
2024-09-17,30.402577141501645
2024-09-18,27.46315713853826
2024-09-19,32.6400954424039
2024-09-20,19.627505963100276
2024-09-21,11.489314879385274
2024-09-22,13.418055335757368
2024-09-23,30.277684542855454
2024-09-24,30.949346970637446
2024-09-25,32.09929580235424
2024-09-26,31.36105076334432
2024-09-27,27.740611428219243
2024-09-28,12.997945045657309
2024-09-29,15.98930322620232
2024-09-30,27.795668573927433
2024-10-01,31.40878569222935
2024-10-02,33.58392463060026
