Time,panera_bread
2024-09-26,44.91082018508024
2024-09-27,44.91082018508024
2024-09-28,42.91478373241001
2024-09-29,44.41181107191268
2024-09-30,37.924692600734424
2024-10-01,41.91676550607489
2024-10-02,39.4217199402371
2024-10-03,43.91280195874512
2024-10-04,45.40982929824779
2024-10-05,42.41577461924245
2024-10-06,40.419738166572216
2024-10-07,38.92271082706954
2024-10-08,42.91478373241001
2024-10-09,40.91874727973977
2024-10-10,43.91280195874512
2024-10-11,46.40784752458291
2024-10-12,44.91082018508024
2024-10-13,47.405865750918025
2024-10-14,44.41181107191268
2024-10-15,47.904874864085585
2024-10-16,49.401902203588264
2024-10-17,46.40784752458291
2024-10-18,44.91082018508024
2024-10-19,40.419738166572216
2024-10-20,41.91676550607489
2024-10-21,39.920729053404656
2024-10-22,44.41181107191268
2024-10-23,40.419738166572216
2024-10-24,43.91280195874512
2024-10-25,44.41181107191268
2024-10-26,41.41775639290733
2024-10-27,43.41379284557756
2024-10-28,42.41577461924245
2024-10-29,42.91478373241001
2024-10-30,40.419738166572216
2024-10-31,38.423701713901984
2024-11-01,40.419738166572216
2024-11-02,41.41775639290733
2024-11-03,41.91676550607489
2024-11-04,38.92271082706954
2024-11-05,39.4217199402371
2024-11-06,30.43955590322105
2024-11-07,41.91676550607489
2024-11-08,42.91478373241001
2024-11-09,42.91478373241001
2024-11-10,42.41577461924245
2024-11-11,48.902893090420704
2024-11-12,43.91280195874512
2024-11-13,45.40982929824779
2024-11-14,46.40784752458291
2024-11-15,42.41577461924245
2024-11-16,42.91478373241001
2024-11-17,44.91082018508024
2024-11-18,40.91874727973977
2024-11-19,44.91082018508024
2024-11-20,47.405865750918025
2024-11-21,45.90883841141535
2024-11-22,45.90883841141535
2024-11-23,44.91082018508024
2024-11-24,45.40982929824779
2024-11-25,42.41577461924245
2024-11-26,43.91280195874512
2024-11-27,44.91082018508024
2024-11-28,36.926674374399305
2024-11-29,30.43955590322105
2024-11-30,35.92865614806419
2024-12-01,40.419738166572216
2024-12-02,37.425683487566864
2024-12-03,43.41379284557756
2024-12-04,42.91478373241001
2024-12-05,41.41775639290733
2024-12-06,45.90883841141535
2024-12-07,46.90685663775047
2024-12-08,44.91082018508024
2024-12-09,38.92271082706954
2024-12-10,40.91874727973977
2024-12-11,43.91280195874512
2024-12-12,43.91280195874512
2024-12-13,45.40982929824779
2024-12-14,44.91082018508024
2024-12-15,46.90685663775047
2024-12-16,39.4217199402371
2024-12-17,45.40982929824779
2024-12-18,41.91676550607489
2024-12-19,45.90883841141535
2024-12-20,47.904874864085585
2024-12-21,42.41577461924245
2024-12-22,47.904874864085585
2024-12-23,49.90091131675582
2024-12-24,47.904874864085585
2024-12-25,31.437574129556165
2024-12-26,40.91874727973977
2024-12-27,45.40982929824779
2024-12-28,43.41379284557756
2024-12-29,46.40784752458291
2024-12-30,42.91478373241001
2024-12-31,44.91082018508024
2025-01-01,49.401902203588264
2025-01-02,42.91478373241001
2025-01-03,45.90883841141535
2025-01-04,42.91478373241001
2025-01-05,44.91082018508024
2025-01-06,38.92271082706954
2025-01-07,43.41379284557756
2025-01-08,44.91082018508024
2025-01-09,44.41181107191268
2025-01-10,39.920729053404656
2025-01-11,41.41775639290733
2025-01-12,42.41577461924245
2025-01-13,41.41775639290733
2025-01-14,43.91280195874512
2025-01-15,44.91082018508024
2025-01-16,43.41379284557756
2025-01-17,44.41181107191268
2025-01-18,48.902893090420704
2025-01-19,39.920729053404656
2025-01-20,39.4217199402371
2025-01-21,43.41379284557756
2025-01-22,45.90883841141535
2025-01-23,43.41379284557756
2025-01-24,43.91280195874512
2025-01-25,46.90685663775047
2025-01-26,43.91280195874512
2025-01-27,36.427665261231745
2025-01-28,47.405865750918025
2025-01-29,45.90883841141535
2025-01-30,44.41181107191268
2025-01-31,47.405865750918025
2025-02-01,43.41379284557756
2025-02-02,43.91280195874512
2025-02-03,36.427665261231745
2025-02-04,40.419738166572216
2025-02-05,42.91478373241001
2025-02-06,40.419738166572216
2025-02-07,41.41775639290733
2025-02-08,41.41775639290733
2025-02-09,35.92865614806419
2025-02-10,32.43559235589128
2025-02-11,36.427665261231745
2025-02-12,41.41775639290733
2025-02-13,42.91478373241001
2025-02-14,39.4217199402371
2025-02-15,39.4217199402371
2025-02-16,40.419738166572216
2025-02-17,40.91874727973977
2025-02-18,40.419738166572216
2025-02-19,43.91280195874512
2025-02-20,42.91478373241001
2025-02-21,41.41775639290733
2025-02-22,42.91478373241001
2025-02-23,44.41181107191268
2025-02-24,36.427665261231745
2025-02-25,36.926674374399305
2025-02-26,43.41379284557756
2025-02-27,37.425683487566864
2025-02-28,38.92271082706954
2025-03-01,40.419738166572216
2025-03-02,39.920729053404656
2025-03-03,37.924692600734424
2025-03-04,41.41775639290733
2025-03-05,40.91874727973977
2025-03-06,39.4217199402371
2025-03-07,41.91676550607489
2025-03-08,41.91676550607489
2025-03-09,40.419738166572216
2025-03-10,33.93261969539396
2025-03-11,41.91676550607489
2025-03-12,41.91676550607489
2025-03-13,38.92271082706954
2025-03-14,38.423701713901984
2025-03-15,40.91874727973977
2025-03-16,41.41775639290733
2025-03-17,36.926674374399305
2025-03-18,37.924692600734424
2025-03-19,39.920729053404656
2025-03-20,38.92271082706954
2025-03-21,42.41577461924245
2025-03-22,36.926674374399305
2025-03-23,39.920729053404656
2025-03-24,34.43162880856151
2025-03-25,37.425683487566864
2025-03-26,38.92271082706954
2025-03-27,36.926674374399305
2025-03-28,36.926674374399305
2025-03-29,36.427665261231745
2025-03-30,36.926674374399305
2025-03-31,34.93063792172907
2025-04-01,34.93063792172907
2025-04-02,35.92865614806419
2025-04-03,39.4217199402371
2025-04-04,41.41775639290733
2025-04-05,38.423701713901984
2025-04-06,41.91676550607489
2025-04-07,36.427665261231745
2025-04-08,37.924692600734424
2025-04-09,38.92271082706954
2025-04-10,40.91874727973977
2025-04-11,39.920729053404656
2025-04-12,39.920729053404656
2025-04-13,39.4217199402371
2025-04-14,35.92865614806419
2025-04-15,38.81118523994577
2025-04-16,43.26813537221818
2025-04-17,39.33711593690685
2025-04-18,39.33711593690685
2025-04-19,40.13947277424523
2025-04-20,48.52744234182897
2025-04-21,39.33711593690685
2025-04-22,39.61354207728415
2025-04-23,38.035749986400916
2025-04-24,40.914908027790084
2025-04-25,42.21627397829603
2025-04-26,41.44083872475117
2025-04-27,41.96676942171224
2025-04-28,35.68252264197282
2025-04-29,38.035749986400916
2025-04-30,42.492700118673326
2025-05-01,42.492700118673326
2025-05-02,38.81118523994577
2025-05-03,37.50981928943983
2025-05-04,42.742204675257106
2025-05-05,34.88016580463444
2025-05-06,43.01863081563441
2025-05-07,39.33711593690685
2025-05-08,38.81118523994577
2025-05-09,39.863046633867924
2025-05-10,40.914908027790084
2025-05-11,43.01863081563441
2025-05-12,38.81118523994577
2025-05-13,36.45795789551767
2025-05-14,35.9320271985566
2025-05-15,36.4882505298036
2025-05-16,36.4882505298036
2025-05-17,40.3582164950858
2025-05-18,42.016773337349605
2025-05-19,35.935398249049
2025-05-20,39.8053642143312
2025-05-21,37.0411028105582
2025-05-22,40.9110687758404
2025-05-23,39.8053642143312
2025-05-24,37.5939550913128
2025-05-25,39.2525119335766
2025-05-26,39.8053642143312
2025-05-27,37.0411028105582
2025-05-28,40.3582164950858
2025-05-29,38.699659652822
2025-05-30,39.8053642143312
2025-05-31,38.1468073720674
2025-06-01,40.3582164950858
2025-06-02,38.699659652822
2025-06-03,40.3582164950858
2025-06-04,40.3582164950858
2025-06-05,37.5939550913128
2025-06-06,38.699659652822
2025-06-07,35.3825459682944
2025-06-08,38.699659652822
2025-06-09,37.0411028105582
2025-06-10,37.5939550913128
2025-06-11,39.8053642143312
2025-06-12,44.7810347411226
2025-06-13,38.699659652822
2025-06-14,37.5939550913128
2025-06-15,34.8296936875398
2025-06-16,37.5939550913128
2025-06-17,34.8296936875398
2025-06-18,39.8053642143312
2025-06-19,35.3825459682944
2025-06-20,37.5939550913128
2025-06-21,34.8296936875398
2025-06-22,37.5939550913128
2025-06-23,35.3825459682944
2025-06-24,35.3825459682944
2025-06-25,37.5939550913128
2025-06-26,36.4882505298036
2025-06-27,35.3825459682944
2025-06-28,33.7239891260306
2025-06-29,35.3825459682944
2025-06-30,35.935398249049
2025-07-01,37.0411028105582
2025-07-02,38.699659652822
2025-07-03,37.0411028105582
2025-07-04,40.9110687758404
2025-07-05,34.2768414067852
2025-07-06,33.7239891260306
2025-07-07,35.935398249049
2025-07-08,36.4882505298036
2025-07-09,41.463921056595005
2025-07-10,39.8053642143312
2025-07-11,36.4882505298036
2025-07-12,35.935398249049
2025-07-13,34.8296936875398
2025-07-14,37.5939550913128
2025-07-15,40.3582164950858
2025-07-16,40.3582164950858
2025-07-17,38.699659652822
2025-07-18,38.1468073720674
2025-07-19,38.1468073720674
2025-07-20,39.8053642143312
2025-07-21,37.5939550913128
2025-07-22,38.1468073720674
2025-07-23,39.2525119335766
2025-07-24,40.9110687758404
2025-07-25,39.8053642143312
2025-07-26,36.4882505298036
2025-07-27,40.3582164950858
2025-07-28,37.0411028105582
2025-07-29,37.5939550913128
2025-07-30,39.2525119335766
2025-07-31,38.699659652822
2025-08-01,37.0411028105582
2025-08-02,37.5939550913128
2025-08-03,36.4882505298036
2025-08-04,38.1468073720674
2025-08-05,38.699659652822
2025-08-06,41.463921056595005
2025-08-07,40.3582164950858
2025-08-08,40.9110687758404
2025-08-09,36.4882505298036
2025-08-10,40.9110687758404
2025-08-11,37.0411028105582
2025-08-12,40.3582164950858
2025-08-13,44.228182460368004
2025-08-14,39.8053642143312
2025-08-15,39.2525119335766
2025-08-16,35.935398249049
2025-08-17,41.463921056595005
2025-08-18,39.8053642143312
2025-08-19,38.1468073720674
2025-08-20,40.3582164950858
2025-08-21,37.0411028105582
2025-08-22,37.5939550913128
2025-08-23,38.699659652822
2025-08-24,41.463921056595005
2025-08-25,37.0411028105582
2025-08-26,35.935398249049
2025-08-27,39.8053642143312
2025-08-28,39.8053642143312
2025-08-29,35.3825459682944
2025-08-30,33.7239891260306
2025-08-31,38.1468073720674
2025-09-01,39.2525119335766
2025-09-02,35.3825459682944
2025-09-03,39.2525119335766
2025-09-04,39.2525119335766
2025-09-05,37.0411028105582
2025-09-06,40.9110687758404
2025-09-07,36.4882505298036
2025-09-08,37.0411028105582
2025-09-09,36.4882505298036
2025-09-10,40.3582164950858
2025-09-11,35.935398249049
2025-09-12,36.4882505298036
2025-09-13,38.699659652822
2025-09-14,37.0411028105582
2025-09-15,35.3825459682944
2025-09-16,36.4882505298036
2025-09-17,40.3582164950858
2025-09-18,35.935398249049
2025-09-19,38.1468073720674
2025-09-20,38.699659652822
2025-09-21,35.3825459682944
2025-09-22,35.3825459682944
2025-09-23,40.3582164950858
2025-09-24,44.228182460368004
2025-09-25,38.699659652822
2025-09-26,39.8053642143312
2025-09-27,39.2525119335766
2025-09-28,37.5939550913128
2025-09-29,38.1468073720674
2025-09-30,37.5939550913128
2025-10-01,45.8867393026318
2025-10-02,41.463921056595005
2025-10-03,39.2525119335766
2025-10-04,37.0411028105582
2025-10-05,39.2525119335766
2025-10-06,35.3825459682944
2025-10-07,37.5939550913128
2025-10-08,44.228182460368004
2025-10-09,39.2525119335766
2025-10-10,40.3582164950858
2025-10-11,39.2525119335766
2025-10-12,39.2525119335766
2025-10-13,41.463921056595005
2025-10-14,45.3338870218772
2025-10-15,41.463921056595005
2025-10-16,42.016773337349605
2025-10-17,43.675330179613404
2025-10-18,40.9110687758404
2025-10-19,39.2525119335766
2025-10-20,38.1468073720674
2025-10-21,37.5939550913128
2025-10-22,42.569625618104205
2025-10-23,43.122477898858804
2025-10-24,39.8053642143312
2025-10-25,41.463921056595005
2025-10-26,42.016773337349605
2025-10-27,38.1468073720674
2025-10-28,39.8053642143312
2025-10-29,43.675330179613404
2025-10-30,38.1468073720674
2025-10-31,34.8296936875398
2025-11-01,39.2525119335766
2025-11-02,38.1468073720674
2025-11-03,40.3582164950858
2025-11-04,45.3338870218772
2025-11-05,43.122477898858804
2025-11-06,40.9110687758404
2025-11-07,42.569625618104205
2025-11-08,43.122477898858804
2025-11-09,42.569625618104205
2025-11-10,44.228182460368004
2025-11-11,55.285228075460005
2025-11-12,45.8867393026318
2025-11-13,42.569625618104205
2025-11-14,41.463921056595005
2025-11-15,40.3582164950858
2025-11-16,44.7810347411226
2025-11-17,39.2525119335766
2025-11-18,41.463921056595005
2025-11-19,44.228182460368004
2025-11-20,49.2038529871594
2025-11-21,42.569625618104205
2025-11-22,42.016773337349605
2025-11-23,39.2525119335766
2025-11-24,39.2525119335766
2025-11-25,39.2525119335766
2025-11-26,42.016773337349605
2025-11-27,29.3011708799938
2025-11-28,28.7483185992392
2025-11-29,30.406875441503
2025-11-30,36.4882505298036
2025-12-01,37.0411028105582
2025-12-02,43.122477898858804
2025-12-03,43.122477898858804
2025-12-04,40.9110687758404
2025-12-05,39.2525119335766
2025-12-06,42.016773337349605
2025-12-07,38.699659652822
2025-12-08,37.5939550913128
2025-12-09,38.699659652822
2025-12-10,43.122477898858804
2025-12-11,39.35908586721604
2025-12-12,38.58309441290386
2025-12-13,38.58309441290386
2025-12-14,37.004468020869645
2025-12-15,43.04254744862922
2025-12-16,38.306668272526565
2025-12-17,43.8185389029414
2025-12-18,41.99012985393975
2025-12-19,40.68792960228282
2025-12-20,41.214138399627565
2025-12-21,41.463921056595005
2025-12-22,42.516338651284485
2025-12-23,45.14738263800818
2025-12-24,50.13304447107828
2025-12-25,25.98072676003997
2025-12-26,33.847215236801205
2025-12-27,34.12364137717851
2025-12-28,37.53067681821439
2025-12-29,39.63551200759334
2025-12-30,44.34474770028614
2025-12-31,44.621173840663445
2026-01-01,41.463921056595005
2026-01-02,38.306668272526565
2026-01-03,38.8328770698713
2026-01-04,38.306668272526565
2026-01-05,35.952050426180165
2026-01-06,37.78045947518183
2026-01-07,41.463921056595005
2026-01-08,37.78045947518183
2026-01-09,38.8328770698713
2026-01-10,42.962616998399646
2026-01-11,39.465659800855484
2026-01-12,36.46826791724621
2026-01-13,36.96783323118109
2026-01-14,39.965225114790364
2026-01-15,48.957400765618196
2026-01-16,42.962616998399646
2026-01-17,37.46739854511597
2026-01-18,39.465659800855484
2026-01-19,37.96696385905085
2026-01-20,37.96696385905085
2026-01-21,43.9617476262694
2026-01-22,36.96783323118109
2026-01-23,36.96783323118109
2026-01-24,35.46913728937645
2026-01-25,26.976526952483496
2026-01-26,30.473484150027655
2026-01-27,34.47000666150669
2026-01-28,40.964355742660125
2026-01-29,38.46652917298573
2026-01-30,37.96696385905085
2026-01-31,39.465659800855484
2026-02-01,40.964355742660125
2026-02-02,35.46913728937645
2026-02-03,36.46826791724621
2026-02-04,38.9660944869206
2026-02-05,38.46652917298573
2026-02-06,36.96783323118109
2026-02-07,37.46739854511597
2026-02-08,30.473484150027655
2026-02-09,27.975657580353257
2026-02-10,35.96870260331133
2026-02-11,40.964355742660125
2026-02-12,39.465659800855484
2026-02-13,36.96783323118109
2026-02-14,36.46826791724621
2026-02-15,36.96783323118109
2026-02-16,37.46739854511597
2026-02-17,33.970441347571814
2026-02-18,37.46739854511597
2026-02-19,36.96783323118109
2026-02-20,34.96957197544157
2026-02-21,39.965225114790364
2026-02-22,35.96870260331133
2026-02-23,34.47000666150669
2026-02-24,35.96870260331133
2026-02-25,39.965225114790364
2026-02-26,41.963486370529886
2026-02-27,38.9660944869206
2026-02-28,40.964355742660125
2026-03-01,37.96696385905085
2026-03-02,36.46826791724621
2026-03-03,40.464790428725244
2026-03-04,38.46652917298573
2026-03-05,38.46652917298573
2026-03-06,39.465659800855484
2026-03-07,40.464790428725244
2026-03-08,41.963486370529886
2026-03-09,33.470876033636934
2026-03-10,36.46826791724621
2026-03-11,38.9660944869206
2026-03-12,40.464790428725244
2026-03-13,38.9660944869206
2026-03-14,39.465659800855484
2026-03-15,38.46652917298573
2026-03-16,35.46913728937645
2026-03-17,38.46652917298573
2026-03-18,41.963486370529886
2026-03-19,37.96696385905085
2026-03-20,37.96696385905085
2026-03-21,37.46739854511597
2026-03-22,38.9660944869206
2026-03-23,35.46913728937645
2026-03-24,42.962616998399646
2026-03-25,39.965225114790364
2026-03-26,35.96870260331133
2026-03-27,38.9660944869206
2026-03-28,37.96696385905085
2026-03-29,38.46652917298573
2026-03-30,35.46913728937645
2026-03-31,35.46913728937645
2026-04-01,38.46652917298573
2026-04-02,40.964355742660125
2026-04-03,35.96870260331133
2026-04-04,34.47000666150669
2026-04-05,40.964355742660125
2026-04-06,35.46913728937645
2026-04-07,36.46826791724621
2026-04-08,40.464790428725244
2026-04-09,38.9660944869206
2026-04-10,40.464790428725244
2026-04-11,37.96696385905085
2026-04-12,38.9660944869206
2026-04-13,34.96957197544157
2026-04-14,38.46652917298573
2026-04-15,40.964355742660125
2026-04-16,38.9660944869206
2026-04-17,38.46652917298573
2026-04-18,37.46739854511597
2026-04-19,38.46652917298573
2026-04-20,35.96870260331133
2026-04-21,40.464790428725244
2026-04-22,43.9617476262694
2026-04-23,37.96696385905085
2026-04-24,36.96783323118109
2026-04-25,37.46739854511597
2026-04-26,39.965225114790364
2026-04-27,37.96696385905085
2026-04-28,47.95827013774844
2026-04-29,38.46652917298573
2026-04-30,39.465659800855484
2026-05-01,40.964355742660125
2026-05-02,38.46652917298573
2026-05-03,41.463921056595005
2026-05-04,37.46739854511597
2026-05-05,36.46826791724621
2026-05-06,42.463051684464766
2026-05-07,39.465659800855484
2026-05-08,38.46652917298573
2026-05-09,40.464790428725244
2026-05-10,41.963486370529886
2026-05-11,37.46739854511597
2026-05-12,36.96783323118109
2026-05-13,38.9660944869206
2026-05-14,38.9660944869206
2026-05-15,39.965225114790364
2026-05-16,41.463921056595005
2026-05-17,38.9660944869206
2026-05-18,37.96696385905085
2026-05-19,36.96783323118109
2026-05-20,42.463051684464766
2026-05-21,37.96696385905085
2026-05-22,36.46826791724621
2026-05-23,38.46652917298573
2026-05-24,36.96783323118109
2026-05-25,35.96870260331133
2026-05-26,34.47000666150669
2026-05-27,37.46739854511597
2026-05-28,35.46913728937645
2026-05-29,36.96783323118109
2026-05-30,36.96783323118109
2026-05-31,36.96783323118109
