Time,suns
2025-01-22,9.366906474820144
2025-01-23,10.273381294964029
2025-01-24,5.438848920863309
2025-01-25,5.741007194244604
2025-01-26,11.482014388489208
2025-01-27,6.043165467625899
2025-01-28,12.69064748201439
2025-01-29,6.043165467625899
2025-01-30,11.179856115107913
2025-01-31,6.64748201438849
2025-02-01,18.1294964028777
2025-02-02,14.805755395683454
2025-02-03,7.553956834532374
2025-02-04,13.29496402877698
2025-02-05,9.971223021582734
2025-02-06,16.92086330935252
2025-02-07,7.553956834532374
2025-02-08,17.223021582733814
2025-02-09,11.482014388489208
2025-02-10,3.9280575539568345
2025-02-11,8.46043165467626
2025-02-12,19.942446043165468
2025-02-13,9.06474820143885
2025-02-14,3.6258992805755397
2025-02-15,3.323741007194245
2025-02-16,3.0215827338129495
2025-02-17,3.0215827338129495
2025-02-18,3.323741007194245
2025-02-19,3.9280575539568345
2025-02-20,5.741007194244604
2025-02-21,12.992805755395684
2025-02-22,10.877697841726619
2025-02-23,11.784172661870503
2025-02-24,7.856115107913669
2025-02-25,6.345323741007195
2025-02-26,11.179856115107913
2025-02-27,6.64748201438849
2025-02-28,12.69064748201439
2025-03-01,10.877697841726619
2025-03-02,6.345323741007195
2025-03-03,12.992805755395684
2025-03-04,5.438848920863309
2025-03-05,14.503597122302159
2025-03-06,4.532374100719425
2025-03-07,6.043165467625899
2025-03-08,15.712230215827338
2025-03-09,13.899280575539569
2025-03-10,7.251798561151079
2025-03-11,9.06474820143885
2025-03-12,6.043165467625899
2025-03-13,7.856115107913669
2025-03-14,4.83453237410072
2025-03-15,10.575539568345324
2025-03-16,23.568345323741006
2025-03-17,8.762589928057555
2025-03-18,8.762589928057555
2025-03-19,5.438848920863309
2025-03-20,9.66906474820144
2025-03-21,4.83453237410072
2025-03-22,12.388489208633095
2025-03-23,4.83453237410072
2025-03-24,6.043165467625899
2025-03-25,14.503597122302159
2025-03-26,7.251798561151079
2025-03-27,14.201438848920864
2025-03-28,6.64748201438849
2025-03-29,11.482014388489208
2025-03-30,6.9496402877697845
2025-03-31,13.29496402877698
2025-04-01,6.9496402877697845
2025-04-02,8.158273381294965
2025-04-03,3.9280575539568345
2025-04-04,6.9496402877697845
2025-04-05,9.66906474820144
2025-04-06,7.856115107913669
2025-04-07,8.762589928057555
2025-04-08,5.741007194244604
2025-04-09,17.52517985611511
2025-04-10,11.482014388489208
2025-04-11,5.136690647482014
2025-04-12,8.762589928057555
2025-04-13,7.553956834532374
2025-04-14,6.345323741007195
2025-04-15,4.23021582733813
2025-04-16,3.4748201438848922
2025-04-17,3.0215827338129495
2025-04-18,3.0215827338129495
2025-04-19,3.172661870503597
2025-04-20,3.172661870503597
2025-04-21,2.568345323741007
2025-04-22,2.41726618705036
2025-04-23,2.568345323741007
2025-04-24,2.7194244604316546
2025-04-25,2.115107913669065
2025-04-26,2.41726618705036
2025-04-27,2.41726618705036
2025-04-28,2.7194244604316546
2025-04-29,2.7194244604316546
2025-04-30,2.568345323741007
2025-05-01,3.323741007194245
2025-05-02,3.172661870503597
2025-05-03,2.568345323741007
2025-05-04,2.7194244604316546
2025-05-05,2.7194244604316546
2025-05-06,2.41726618705036
2025-05-07,2.568345323741007
2025-05-08,2.41726618705036
2025-05-09,2.568345323741007
2025-05-10,2.41726618705036
2025-05-11,2.41726618705036
2025-05-12,2.41726618705036
2025-05-13,3.0215827338129495
2025-05-14,2.41726618705036
2025-05-15,2.41726618705036
2025-05-16,2.41726618705036
2025-05-17,2.41726618705036
2025-05-18,3.0215827338129495
2025-05-19,2.7194244604316546
2025-05-20,2.7194244604316546
2025-05-21,2.41726618705036
2025-05-22,2.7194244604316546
2025-05-23,2.41726618705036
2025-05-24,2.7194244604316546
2025-05-25,2.41726618705036
2025-05-26,2.41726618705036
2025-05-27,2.41726618705036
2025-05-28,2.41726618705036
2025-05-29,2.7194244604316546
2025-05-30,2.7194244604316546
2025-05-31,2.41726618705036
2025-06-01,3.0215827338129495
2025-06-02,2.41726618705036
2025-06-03,2.7194244604316546
2025-06-04,3.6258992805755397
2025-06-05,2.7194244604316546
2025-06-06,2.7194244604316546
2025-06-07,2.41726618705036
2025-06-08,2.7194244604316546
2025-06-09,3.0215827338129495
2025-06-10,2.41726618705036
2025-06-11,2.7194244604316546
2025-06-12,2.41726618705036
2025-06-13,2.41726618705036
2025-06-14,2.7194244604316546
2025-06-15,3.323741007194245
2025-06-16,2.7194244604316546
2025-06-17,2.7194244604316546
2025-06-18,4.83453237410072
2025-06-19,3.323741007194245
2025-06-20,3.323741007194245
2025-06-21,3.6258992805755397
2025-06-22,9.366906474820144
2025-06-23,5.741007194244604
2025-06-24,3.9280575539568345
2025-06-25,3.6258992805755397
2025-06-26,9.66906474820144
2025-06-27,6.043165467625899
2025-06-28,3.6258992805755397
2025-06-29,3.9280575539568345
2025-06-30,3.6258992805755397
2025-07-01,3.9280575539568345
2025-07-02,3.6258992805755397
2025-07-03,3.6258992805755397
2025-07-04,3.323741007194245
2025-07-05,3.0215827338129495
2025-07-06,4.23021582733813
2025-07-07,3.6258992805755397
2025-07-08,3.6258992805755397
2025-07-09,3.9280575539568345
2025-07-10,3.6258992805755397
2025-07-11,3.6258992805755397
2025-07-12,4.83453237410072
2025-07-13,3.9280575539568345
2025-07-14,2.7194244604316546
2025-07-15,3.6258992805755397
2025-07-16,5.136690647482014
2025-07-17,3.9280575539568345
2025-07-18,2.7194244604316546
2025-07-19,3.6258992805755397
2025-07-20,3.9280575539568345
2025-07-21,2.7194244604316546
2025-07-22,2.7194244604316546
2025-07-23,2.7194244604316546
2025-07-24,3.0215827338129495
2025-07-25,2.7194244604316546
2025-07-26,2.7194244604316546
2025-07-27,2.7194244604316546
2025-07-28,2.41726618705036
2025-07-29,2.41726618705036
2025-07-30,3.0215827338129495
2025-07-31,3.323741007194245
2025-08-01,2.41726618705036
2025-08-02,2.41726618705036
2025-08-03,2.7194244604316546
2025-08-04,1.8129496402877698
2025-08-05,2.115107913669065
2025-08-06,2.115107913669065
2025-08-07,2.115107913669065
2025-08-08,2.41726618705036
2025-08-09,2.115107913669065
2025-08-10,2.41726618705036
2025-08-11,2.41726618705036
2025-08-12,2.41726618705036
2025-08-13,2.115107913669065
2025-08-14,2.41726618705036
2025-08-15,2.41726618705036
2025-08-16,2.115107913669065
2025-08-17,2.7194244604316546
2025-08-18,2.115107913669065
2025-08-19,2.115107913669065
2025-08-20,1.8129496402877698
2025-08-21,2.115107913669065
2025-08-22,1.8129496402877698
2025-08-23,2.115107913669065
2025-08-24,1.8129496402877698
2025-08-25,2.115107913669065
2025-08-26,2.115107913669065
2025-08-27,2.115107913669065
2025-08-28,2.115107913669065
2025-08-29,1.8129496402877698
2025-08-30,1.8129496402877698
2025-08-31,1.8129496402877698
2025-09-01,1.8129496402877698
2025-09-02,2.115107913669065
2025-09-03,2.115107913669065
2025-09-04,1.8129496402877698
2025-09-05,1.8129496402877698
2025-09-06,1.8129496402877698
2025-09-07,1.8129496402877698
2025-09-08,1.8129496402877698
2025-09-09,1.8129496402877698
2025-09-10,1.8129496402877698
2025-09-11,1.8129496402877698
2025-09-12,1.8129496402877698
2025-09-13,1.5107913669064748
2025-09-14,1.8129496402877698
2025-09-15,1.5107913669064748
2025-09-16,1.8129496402877698
2025-09-17,1.8129496402877698
2025-09-18,1.8129496402877698
2025-09-19,1.8129496402877698
2025-09-20,1.8129496402877698
2025-09-21,2.115107913669065
2025-09-22,2.115107913669065
2025-09-23,2.41726618705036
2025-09-24,2.115107913669065
2025-09-25,2.41726618705036
2025-09-26,2.41726618705036
2025-09-27,2.115107913669065
2025-09-28,2.41726618705036
2025-09-29,2.41726618705036
2025-09-30,2.115107913669065
2025-10-01,2.41726618705036
2025-10-02,2.41726618705036
2025-10-03,3.323741007194245
2025-10-04,7.856115107913669
2025-10-05,2.41726618705036
2025-10-06,2.41726618705036
2025-10-07,2.41726618705036
2025-10-08,2.41726618705036
2025-10-09,2.41726618705036
2025-10-10,4.532374100719425
2025-10-11,3.0215827338129495
2025-10-12,3.0215827338129495
2025-10-13,2.7194244604316546
2025-10-14,3.0215827338129495
2025-10-15,6.043165467625899
2025-10-16,3.0215827338129495
2025-10-17,2.7194244604316546
2025-10-18,2.41726618705036
2025-10-19,2.41726618705036
2025-10-20,2.7194244604316546
2025-10-21,3.6258992805755397
2025-10-22,6.345323741007195
2025-10-23,18.73381294964029
2025-10-24,5.438848920863309
2025-10-25,15.410071942446043
2025-10-26,15.410071942446043
2025-10-27,4.532374100719425
2025-10-28,10.575539568345324
2025-10-29,4.83453237410072
2025-10-30,11.784172661870503
2025-10-31,5.438848920863309
2025-11-01,11.179856115107913
2025-11-02,6.043165467625899
2025-11-03,16.618705035971225
2025-11-04,6.345323741007195
2025-11-05,23.26618705035971
2025-11-06,9.06474820143885
2025-11-07,18.431654676258994
2025-11-08,5.741007194244604
2025-11-09,15.712230215827338
2025-11-10,4.83453237410072
2025-11-11,10.877697841726619
2025-11-12,5.741007194244604
2025-11-13,14.503597122302159
2025-11-14,14.805755395683454
2025-11-15,5.136690647482014
2025-11-16,5.741007194244604
2025-11-17,9.971223021582734
2025-11-18,5.741007194244604
2025-11-19,14.201438848920864
2025-11-20,4.23021582733813
2025-11-21,6.64748201438849
2025-11-22,19.035971223021583
2025-11-23,6.64748201438849
2025-11-24,15.410071942446043
2025-11-25,15.107913669064748
2025-11-26,5.438848920863309
2025-11-27,13.29496402877698
2025-11-28,5.438848920863309
2025-11-29,17.52517985611511
2025-11-30,16.014388489208635
2025-12-01,5.741007194244604
2025-12-02,30.215827338129497
2025-12-03,5.438848920863309
2025-12-04,4.83453237410072
2025-12-05,5.136690647482014
2025-12-06,11.179856115107913
2025-12-07,3.9280575539568345
2025-12-08,6.9496402877697845
2025-12-09,12.992805755395684
2025-12-10,10.575539568345324
2025-12-11,23.865465500119953
2025-12-12,3.8281246678469802
2025-12-13,4.503102119401988
2025-12-14,5.480237844338291
2025-12-15,29.194624207767596
2025-12-16,4.352022982711341
2025-12-17,4.352022982711341
2025-12-18,5.178079570956996
2025-12-19,11.031136593468997
2025-12-20,5.178079570956996
2025-12-21,11.182215730159644
2025-12-22,3.677045531156333
2025-12-23,5.178079570956996
2025-12-24,27.844669304657582
2025-12-25,4.352022982711341
2025-12-26,6.00413615920265
2025-12-27,14.18428380976097
2025-12-28,11.857193181714653
2025-12-29,6.00413615920265
2025-12-30,9.006204238803976
2025-12-31,13.358227221515316
2026-01-01,4.654181256092635
2026-01-02,5.027000434266348
2026-01-03,12.0082723184053
2026-01-04,6.679113610757658
2026-01-05,21.689454008764283
2026-01-06,13.509306358205963
2026-01-07,5.178079570956996
2026-01-08,9.681181690358983
2026-01-09,6.1552152958932975
2026-01-10,16.404043839643354
2026-01-11,5.219468494431976
2026-01-12,9.693298632516527
2026-01-13,7.456383563474251
2026-01-14,11.930213701558802
2026-01-15,7.456383563474251
2026-01-16,11.930213701558802
2026-01-17,5.965106850779401
2026-01-18,13.421490414253652
2026-01-19,5.965106850779401
2026-01-20,13.421490414253652
2026-01-21,11.930213701558802
2026-01-22,4.473830138084551
2026-01-23,7.456383563474251
2026-01-24,11.184575345211377
2026-01-25,5.965106850779401
2026-01-26,11.930213701558802
2026-01-27,5.965106850779401
2026-01-28,11.930213701558802
2026-01-29,6.710745207126826
2026-01-30,15.658405483295928
2026-01-31,15.658405483295928
2026-02-01,8.947660276169103
2026-02-02,11.930213701558802
2026-02-03,5.219468494431976
2026-02-04,14.167128770601078
2026-02-05,8.202021919821677
2026-02-06,23.11478904677018
2026-02-07,5.965106850779401
2026-02-08,12.675852057906228
2026-02-09,3.7281917817371255
2026-02-10,7.456383563474251
2026-02-11,15.658405483295928
2026-02-12,11.184575345211377
2026-02-13,3.7281917817371255
2026-02-14,3.7281917817371255
2026-02-15,3.7281917817371255
2026-02-16,3.7281917817371255
2026-02-17,3.7281917817371255
2026-02-18,3.7281917817371255
2026-02-19,5.219468494431976
2026-02-20,11.930213701558802
2026-02-21,12.675852057906228
2026-02-22,13.421490414253652
2026-02-23,9.693298632516527
2026-02-24,5.219468494431976
2026-02-25,11.930213701558802
2026-02-26,5.965106850779401
2026-02-27,23.860427403117605
2026-02-28,4.473830138084551
2026-03-01,3.7281917817371255
2026-03-02,3.7281917817371255
2026-03-03,5.219468494431976
2026-03-04,11.184575345211377
2026-03-05,5.965106850779401
2026-03-06,13.421490414253652
2026-03-07,11.184575345211377
2026-03-08,6.710745207126826
2026-03-09,14.912767126948502
2026-03-10,6.710745207126826
2026-03-11,9.693298632516527
2026-03-12,8.202021919821677
2026-03-13,11.930213701558802
2026-03-14,9.693298632516527
2026-03-15,4.473830138084551
2026-03-16,8.947660276169103
2026-03-17,14.167128770601078
2026-03-18,10.438936988863952
2026-03-19,7.456383563474251
2026-03-20,11.930213701558802
2026-03-21,5.219468494431976
2026-03-22,15.658405483295928
2026-03-23,10.438936988863952
2026-03-24,7.456383563474251
2026-03-25,20.877873977727905
2026-03-26,3.7281917817371255
2026-03-27,3.7281917817371255
2026-03-28,5.965106850779401
2026-03-29,12.675852057906228
2026-03-30,5.965106850779401
2026-03-31,12.675852057906228
2026-04-01,8.202021919821677
2026-04-02,9.693298632516527
2026-04-03,9.693298632516527
2026-04-04,3.7281917817371255
2026-04-05,11.930213701558802
2026-04-06,5.219468494431976
2026-04-07,6.710745207126826
2026-04-08,16.404043839643354
2026-04-09,11.930213701558802
2026-04-10,5.965106850779401
2026-04-11,24.60606575946503
2026-04-12,5.965106850779401
2026-04-13,11.184575345211377
2026-04-14,10.438936988863952
2026-04-15,37.28191781737126
2026-04-16,10.438936988863952
2026-04-17,14.912767126948502
2026-04-18,74.56383563474252
2026-04-19,41.75574795545581
2026-04-20,11.184575345211377
2026-04-21,6.710745207126826
2026-04-22,11.184575345211377
2026-04-23,40.264471242760955
2026-04-24,6.710745207126826
2026-04-25,36.53627946102383
2026-04-26,10.438936988863952
2026-04-27,9.693298632516527
2026-04-28,40.264471242760955
2026-04-29,4.473830138084551
2026-04-30,3.7281917817371255
2026-05-01,3.7281917817371255
2026-05-02,2.9825534253897006
2026-05-03,2.9825534253897006
2026-05-04,2.9825534253897006
2026-05-05,2.9825534253897006
2026-05-06,2.9825534253897006
2026-05-07,2.2369150690422757
2026-05-08,2.9825534253897006
2026-05-09,2.9825534253897006
2026-05-10,2.9825534253897006
2026-05-11,2.9825534253897006
2026-05-12,2.9825534253897006
2026-05-13,2.9825534253897006
2026-05-14,2.9825534253897006
2026-05-15,2.2369150690422757
2026-05-16,2.9825534253897006
2026-05-17,2.2369150690422757
2026-05-18,2.2369150690422757
2026-05-19,2.2369150690422757
2026-05-20,2.2369150690422757
2026-05-21,2.2369150690422757
2026-05-22,2.2369150690422757
2026-05-23,2.2369150690422757
2026-05-24,2.2369150690422757
2026-05-25,2.2369150690422757
2026-05-26,2.2369150690422757
2026-05-27,2.2369150690422757
2026-05-28,2.2369150690422757
2026-05-29,2.2369150690422757
2026-05-30,2.2369150690422757
2026-05-31,2.9825534253897006
