can_close_early,cap_strike,close_time,created_time,early_close_condition,event_ticker,expected_expiration_time,expiration_time,expiration_value,floor_strike,fractional_trading_enabled,last_price_dollars,latest_expiration_time,liquidity_dollars,market_type,no_ask_dollars,no_bid_dollars,no_sub_title,notional_value_dollars,open_interest_fp,open_time,previous_price_dollars,previous_yes_ask_dollars,previous_yes_bid_dollars,price_level_structure,price_ranges,response_price_units,result,rules_primary,rules_secondary,settlement_timer_seconds,settlement_ts,settlement_value_dollars,status,strike_type,ticker,title,updated_time,volume_24h_fp,volume_fp,yes_ask_dollars,yes_ask_size_fp,yes_bid_dollars,yes_bid_size_fp,yes_sub_title,_source,_detail_endpoint,_event_ticker_requested
True,23.99,2025-12-03T01:44:48.719034Z,2025-08-12T21:46:06.121614Z,This market will close and expire early if the event occurs.,KXELECTIONMOVZOHRAN-25,2025-11-04T15:00:00Z,2026-11-04T15:00:00Z,9-11.99%,21,True,0.0100,2026-11-04T15:00:00Z,0.0000,binary,1.0000,0.0000,21-23.99%,1.0000,0.00,2025-08-13T14:00:00Z,0.0100,0.0100,0.0000,linear_cent,"[{""end"": ""1.0000"", ""start"": ""0.0000"", ""step"": ""0.0100""}]",usd_cent,no,"If the popular vote margin of victory is 21-23.99%  for Zohran Mamdani in the 2025 NYC Mayoral Election, then the market resolves to Yes.","The margin of victory is calculated by taking the voting percentage received by Zohran Mamdani minus the percentage of the person finishing immediately behind him, or immediately ahead if he loses. Only certified results are used for resolution. If the election is cancelled, postponed beyond expiration, or no certified results are available, all markets resolve to No. Recounts that change the certified margin before expiration use the most recent certified results.


 Clarification (11/17/25):  If no rounding rules are otherwise specified, then the raw calculated margin of victory percentage will be rounded to the furthest decimal point necessary to align with listed strikes (e.g. if strikes are 6 - 8.99%, to two decimal places). In this case, the margin of victory will be rounded to two decimal points. For example, if the final margin of victory is 8.99501, this would be rounded to 9.00%.  Each candidate's vote share is calculated by dividing their total votes by the total number of ballots cast according to the certified results. A candidate's total includes all votes received across any ballot line they appear on, plus write-ins.",1800,2025-12-03T02:14:52.646486Z,0.0000,finalized,between,KXELECTIONMOVZOHRAN-25-ZMAM-B22.5,Margin of victory for Zohran Mamdani in the Mayoral Election?,2026-03-04T22:43:52.829531Z,0.00,922621.00,1.0000,0.00,0.0000,0.00,21-23.99%,historical,/historical/markets/KXELECTIONMOVZOHRAN-25-ZMAM-B22.5,KXELECTIONMOVZOHRAN-25
