Time,kahoot_join
2024-09-21,9.024969136634262
2024-09-22,9.024969136634262
2024-09-23,195.540997960409
2024-09-24,210.58261318813274
2024-09-25,216.59925927922225
2024-09-26,219.607582324767
2024-09-27,198.54932100595374
2024-09-28,6.016646091089507
2024-09-29,6.016646091089507
2024-09-30,177.49105968714045
2024-10-01,195.540997960409
2024-10-02,225.62422841585652
2024-10-03,210.58261318813274
2024-10-04,207.574290142588
2024-10-05,9.024969136634262
2024-10-06,6.016646091089507
2024-10-07,171.47441359605097
2024-10-08,183.50770577822996
2024-10-09,192.53267491486423
2024-10-10,192.53267491486423
2024-10-11,162.4494444594167
2024-10-12,24.06658436435803
2024-10-13,15.041615227723767
2024-10-14,96.26633745743212
2024-10-15,171.47441359605097
2024-10-16,174.48273664159572
2024-10-17,198.54932100595374
2024-10-18,201.5576440514985
2024-10-19,9.024969136634262
2024-10-20,9.024969136634262
2024-10-21,177.49105968714045
2024-10-22,198.54932100595374
2024-10-23,192.53267491486423
2024-10-24,222.61590537031176
2024-10-25,216.59925927922225
2024-10-26,15.041615227723767
2024-10-27,9.024969136634262
2024-10-28,180.4993827326852
2024-10-29,189.52435186931947
2024-10-30,198.54932100595374
2024-10-31,288.7990123722964
2024-11-01,189.52435186931947
2024-11-02,9.024969136634262
2024-11-03,12.033292182179014
2024-11-04,156.43279836832718
2024-11-05,96.26633745743212
2024-11-06,141.39118314060343
2024-11-07,192.53267491486423
2024-11-08,213.5909362336775
2024-11-09,12.033292182179014
2024-11-10,9.024969136634262
2024-11-11,111.30795268515588
2024-11-12,183.50770577822996
2024-11-13,192.53267491486423
2024-11-14,237.65752059803555
2024-11-15,231.64087450694603
2024-11-16,15.041615227723767
2024-11-17,18.049938273268523
2024-11-18,186.51602882377472
2024-11-19,207.574290142588
2024-11-20,219.607582324767
2024-11-21,234.6491975524908
2024-11-22,246.6824897346698
2024-11-23,15.041615227723767
2024-11-24,18.049938273268523
2024-11-25,126.34956791287965
2024-11-26,156.43279836832718
2024-11-27,51.141491774260814
2024-11-28,12.033292182179014
2024-11-29,9.024969136634262
2024-11-30,9.024969136634262
2024-12-01,9.024969136634262
2024-12-02,177.49105968714045
2024-12-03,201.5576440514985
2024-12-04,189.52435186931947
2024-12-05,201.5576440514985
2024-12-06,228.63255146140128
2024-12-07,12.033292182179014
2024-12-08,15.041615227723767
2024-12-09,189.52435186931947
2024-12-10,198.54932100595374
2024-12-11,207.574290142588
2024-12-12,273.75739714457256
2024-12-13,285.7906893267516
2024-12-14,15.041615227723767
2024-12-15,18.049938273268523
2024-12-16,300.83230455447534
2024-12-17,300.83230455447534
2024-12-18,276.76572019011735
2024-12-19,300.83230455447534
2024-12-20,264.7324280079383
2024-12-21,15.041615227723767
2024-12-22,12.033292182179014
2024-12-23,15.041615227723767
2024-12-24,21.058261318813276
2024-12-25,27.07490740990278
2024-12-26,12.033292182179014
2024-12-27,9.024969136634262
2024-12-28,9.024969136634262
2024-12-29,9.024969136634262
2024-12-30,6.016646091089507
2024-12-31,6.016646091089507
2025-01-01,12.033292182179014
2025-01-02,42.11652263762655
2025-01-03,45.1248456831713
2025-01-04,6.016646091089507
2025-01-05,9.024969136634262
2025-01-06,111.30795268515588
2025-01-07,180.4993827326852
2025-01-08,180.4993827326852
2025-01-09,180.4993827326852
2025-01-10,165.45776750496145
2025-01-11,12.033292182179014
2025-01-12,9.024969136634262
2025-01-13,168.4660905505062
2025-01-14,180.4993827326852
2025-01-15,186.51602882377472
2025-01-16,222.61590537031176
2025-01-17,219.607582324767
2025-01-18,12.033292182179014
2025-01-19,9.024969136634262
2025-01-20,15.041615227723767
2025-01-21,120.33292182179014
2025-01-22,135.37453704951392
2025-01-23,180.4993827326852
2025-01-24,231.64087450694603
2025-01-25,15.041615227723767
2025-01-26,12.033292182179014
2025-01-27,171.47441359605097
2025-01-28,198.54932100595374
2025-01-29,192.53267491486423
2025-01-30,252.6991358257593
2025-01-31,288.7990123722964
2025-02-01,12.033292182179014
2025-02-02,12.033292182179014
2025-02-03,189.52435186931947
2025-02-04,213.5909362336775
2025-02-05,231.64087450694603
2025-02-06,240.66584364358027
2025-02-07,285.7906893267516
2025-02-08,15.041615227723767
2025-02-09,9.024969136634262
2025-02-10,189.52435186931947
2025-02-11,234.6491975524908
2025-02-12,207.574290142588
2025-02-13,222.61590537031176
2025-02-14,219.607582324767
2025-02-15,15.041615227723767
2025-02-16,12.033292182179014
2025-02-17,45.1248456831713
2025-02-18,168.4660905505062
2025-02-19,177.49105968714045
2025-02-20,186.51602882377472
2025-02-21,204.56596709704326
2025-02-22,15.041615227723767
2025-02-23,12.033292182179014
2025-02-24,210.58261318813274
2025-02-25,210.58261318813274
2025-02-26,231.64087450694603
2025-02-27,234.6491975524908
2025-02-28,258.7157819168488
2025-03-01,12.033292182179014
2025-03-02,9.024969136634262
2025-03-03,219.607582324767
2025-03-04,219.607582324767
2025-03-05,225.62422841585652
2025-03-06,231.64087450694603
2025-03-07,261.72410496239354
2025-03-08,12.033292182179014
2025-03-09,12.033292182179014
2025-03-10,186.51602882377472
2025-03-11,222.61590537031176
2025-03-12,201.5576440514985
2025-03-13,276.76572019011735
2025-03-14,216.59925927922225
2025-03-15,15.041615227723767
2025-03-16,12.033292182179014
2025-03-17,162.4494444594167
2025-03-18,186.51602882377472
2025-03-19,189.52435186931947
2025-03-20,195.540997960409
2025-03-21,228.63255146140128
2025-03-22,15.041615227723767
2025-03-23,12.033292182179014
2025-03-24,186.51602882377472
2025-03-25,159.44112141387194
2025-03-26,168.4660905505062
2025-03-27,174.48273664159572
2025-03-28,183.50770577822996
2025-03-29,15.041615227723767
2025-03-30,12.033292182179014
2025-03-31,147.40782923169292
2025-04-01,171.47441359605097
2025-04-02,177.49105968714045
2025-04-03,192.53267491486423
2025-04-04,201.5576440514985
2025-04-05,12.033292182179014
2025-04-06,9.024969136634262
2025-04-07,192.53267491486423
2025-04-08,183.50770577822996
2025-04-09,189.52435186931947
2025-04-10,204.56596709704326
2025-04-11,231.64087450694603
2025-04-12,12.033292182179014
2025-04-13,9.024969136634262
2025-04-14,177.49105968714045
2025-04-15,159.65600163141085
2025-04-16,173.62321577144007
2025-04-17,173.62321577144007
2025-04-18,61.02598178105071
2025-04-19,6.876166961245151
2025-04-20,8.380328484017529
2025-04-21,123.5561250848738
2025-04-22,183.29282556069103
2025-04-23,170.82977294343422
2025-04-24,186.0862683886969
2025-04-25,192.96243534994204
2025-04-26,9.669609789250995
2025-04-27,9.669609789250995
2025-04-28,180.4993827326852
2025-04-29,180.4993827326852
2025-04-30,179.21010142745172
2025-05-01,197.26003970072026
2025-05-02,190.16899252193622
2025-05-03,12.463052617256835
2025-05-04,9.669609789250995
2025-05-05,172.11905424866768
2025-05-06,180.4993827326852
2025-05-07,173.62321577144007
2025-05-08,180.4993827326852
2025-05-09,183.29282556069103
2025-05-10,9.669609789250995
2025-05-11,8.380328484017529
2025-05-12,174.91249707667353
2025-05-13,172.11905424866768
2025-05-14,170.82977294343422
2025-05-15,175.34225751175134
2025-05-16,167.60656968035053
2025-05-17,7.735687831400794
2025-05-18,10.314250441867726
2025-05-19,162.4494444594167
2025-05-20,152.13519401754897
2025-05-21,144.39950618614816
2025-05-22,128.92813052334657
2025-05-23,105.7210670291442
2025-05-24,7.735687831400794
2025-05-25,7.735687831400794
2025-05-26,7.735687831400794
2025-05-27,100.56394180821033
2025-05-28,92.82825397680953
2025-05-29,87.67112875587567
2025-05-30,87.67112875587567
2025-05-31,10.314250441867726
2025-06-01,7.735687831400794
2025-06-02,74.77831570354101
2025-06-03,87.67112875587567
2025-06-04,67.04262787214022
2025-06-05,64.46406526167328
2025-06-06,56.728377430272495
2025-06-07,7.735687831400794
2025-06-08,7.735687831400794
2025-06-09,56.728377430272495
2025-06-10,48.9926895988717
2025-06-11,48.9926895988717
2025-06-12,48.9926895988717
2025-06-13,36.09987654653704
2025-06-14,5.157125220933863
2025-06-15,7.735687831400794
2025-06-16,36.09987654653704
2025-06-17,30.942751325603176
2025-06-18,25.785626104669316
2025-06-19,7.735687831400794
2025-06-20,15.471375662801588
2025-06-21,5.157125220933863
2025-06-22,5.157125220933863
2025-06-23,20.62850088373545
2025-06-24,20.62850088373545
2025-06-25,18.04993827326852
2025-06-26,18.04993827326852
2025-06-27,12.892813052334658
2025-06-28,5.157125220933863
2025-06-29,5.157125220933863
2025-06-30,7.735687831400794
2025-07-01,10.314250441867726
2025-07-02,10.314250441867726
2025-07-03,7.735687831400794
2025-07-04,2.5785626104669315
2025-07-05,2.5785626104669315
2025-07-06,5.157125220933863
2025-07-07,12.892813052334658
2025-07-08,10.314250441867726
2025-07-09,12.892813052334658
2025-07-10,12.892813052334658
2025-07-11,10.314250441867726
2025-07-12,5.157125220933863
2025-07-13,5.157125220933863
2025-07-14,10.314250441867726
2025-07-15,12.892813052334658
2025-07-16,12.892813052334658
2025-07-17,15.471375662801588
2025-07-18,10.314250441867726
2025-07-19,5.157125220933863
2025-07-20,2.5785626104669315
2025-07-21,7.735687831400794
2025-07-22,12.892813052334658
2025-07-23,12.892813052334658
2025-07-24,12.892813052334658
2025-07-25,10.314250441867726
2025-07-26,5.157125220933863
2025-07-27,2.5785626104669315
2025-07-28,10.314250441867726
2025-07-29,10.314250441867726
2025-07-30,15.471375662801588
2025-07-31,15.471375662801588
2025-08-01,20.62850088373545
2025-08-02,2.5785626104669315
2025-08-03,2.5785626104669315
2025-08-04,15.471375662801588
2025-08-05,23.207063494202384
2025-08-06,30.942751325603176
2025-08-07,41.2570017674709
2025-08-08,48.9926895988717
2025-08-09,5.157125220933863
2025-08-10,2.5785626104669315
2025-08-11,41.2570017674709
2025-08-12,59.30694004073943
2025-08-13,82.5140035349418
2025-08-14,121.19244269194579
2025-08-15,152.13519401754897
2025-08-16,7.735687831400794
2025-08-17,5.157125220933863
2025-08-18,110.87819225007806
2025-08-19,128.92813052334657
2025-08-20,136.66381835474738
2025-08-21,180.4993827326852
2025-08-22,211.4421340582884
2025-08-23,7.735687831400794
2025-08-24,7.735687831400794
2025-08-25,159.87088184894975
2025-08-26,172.7636949012844
2025-08-27,185.65650795361907
2025-08-28,224.33494711062303
2025-08-29,206.28500883735452
2025-08-30,5.157125220933863
2025-08-31,5.157125220933863
2025-09-01,5.157125220933863
2025-09-02,175.34225751175134
2025-09-03,201.12788361642066
2025-09-04,229.4920723315569
2025-09-05,247.5420106048254
2025-09-06,5.157125220933863
2025-09-07,5.157125220933863
2025-09-08,195.9707583954868
2025-09-09,193.39219578501985
2025-09-10,203.70644622688758
2025-09-11,232.07063494202384
2025-09-12,257.85626104669313
2025-09-13,10.314250441867726
2025-09-14,7.735687831400794
2025-09-15,190.81363317455293
2025-09-16,206.28500883735452
2025-09-17,216.59925927922225
2025-09-18,229.4920723315569
2025-09-19,250.12057321529235
2025-09-20,12.892813052334658
2025-09-21,10.314250441867726
2025-09-22,180.4993827326852
2025-09-23,172.7636949012844
2025-09-24,198.54932100595371
2025-09-25,216.59925927922225
2025-09-26,247.5420106048254
2025-09-27,20.62850088373545
2025-09-28,10.314250441867726
2025-09-29,183.07794534315212
2025-09-30,206.28500883735452
2025-10-01,195.9707583954868
2025-10-02,183.07794534315212
2025-10-03,221.75638450015612
2025-10-04,10.314250441867726
2025-10-05,10.314250441867726
2025-10-06,165.0280070698836
2025-10-07,177.92082012221826
2025-10-08,183.07794534315212
2025-10-09,185.65650795361907
2025-10-10,159.87088184894975
2025-10-11,12.892813052334658
2025-10-12,10.314250441867726
2025-10-13,97.9853791977434
2025-10-14,149.55663140708202
2025-10-15,183.07794534315212
2025-10-16,175.34225751175134
2025-10-17,170.18513229081748
2025-10-18,10.314250441867726
2025-10-19,10.314250441867726
2025-10-20,146.9780687966151
2025-10-21,165.0280070698836
2025-10-22,172.7636949012844
2025-10-23,195.9707583954868
2025-10-24,188.235070564086
2025-10-25,10.314250441867726
2025-10-26,7.735687831400794
2025-10-27,154.7137566280159
2025-10-28,167.60656968035053
2025-10-29,175.34225751175134
2025-10-30,185.65650795361907
2025-10-31,244.9634479943585
2025-11-01,7.735687831400794
2025-11-02,10.314250441867726
2025-11-03,131.5066931338135
2025-11-04,105.7210670291442
2025-11-05,146.9780687966151
2025-11-06,170.18513229081748
2025-11-07,167.60656968035053
2025-11-08,15.471375662801588
2025-11-09,10.314250441867726
2025-11-10,123.7710053024127
2025-11-11,92.82825397680953
2025-11-12,149.55663140708202
2025-11-13,172.7636949012844
2025-11-14,183.07794534315212
2025-11-15,12.892813052334658
2025-11-16,10.314250441867726
2025-11-17,144.39950618614816
2025-11-18,157.29231923848283
2025-11-19,170.18513229081748
2025-11-20,195.9707583954868
2025-11-21,201.12788361642066
2025-11-22,15.471375662801588
2025-11-23,15.471375662801588
2025-11-24,92.82825397680953
2025-11-25,116.03531747101192
2025-11-26,36.09987654653704
2025-11-27,12.892813052334658
2025-11-28,12.892813052334658
2025-11-29,5.157125220933863
2025-11-30,7.735687831400794
2025-12-01,134.08525574428043
2025-12-02,128.92813052334657
2025-12-03,144.39950618614816
2025-12-04,170.18513229081748
2025-12-05,154.7137566280159
2025-12-06,15.471375662801588
2025-12-07,12.892813052334658
2025-12-08,136.66381835474738
2025-12-09,144.39950618614816
2025-12-10,159.87088184894975
2025-12-11,176.04369469763827
2025-12-12,190.24566784185097
2025-12-13,12.912691838979228
2025-12-14,11.834977620177245
2025-12-15,208.97006494770307
2025-12-16,216.07105151980943
2025-12-17,180.77768574570916
2025-12-18,170.2319894307654
2025-12-19,146.77360127684238
2025-12-20,10.545696314943779
2025-12-21,11.834977620177245
2025-12-22,38.738075516937684
2025-12-23,36.37107999290223
2025-12-24,12.912691838979228
2025-12-25,22.380673935121024
2025-12-26,10.545696314943779
2025-12-27,7.100986572106346
2025-12-28,8.17870079090833
2025-12-29,5.811705266872881
2025-12-30,5.811705266872881
2025-12-31,4.733991048070898
2026-01-01,9.467982096141796
2026-01-02,4.733991048070898
2026-01-03,3.444709742837432
2026-01-04,4.733991048070898
2026-01-05,83.28785630074825
2026-01-06,118.58122207484848
2026-01-07,123.31521312291939
2026-01-08,120.94821759888394
2026-01-09,151.50759232491328
2026-01-10,6.466285312811898
2026-01-11,6.466285312811898
2026-01-12,125.01484938103003
2026-01-13,125.01484938103003
2026-01-14,135.79199156904986
2026-01-15,142.25827688186178
2026-01-16,153.03541906988158
2026-01-17,8.621713750415864
2026-01-18,6.466285312811898
2026-01-19,10.77714218801983
2026-01-20,116.39313563061417
2026-01-21,131.48113469384194
2026-01-22,153.03541906988158
2026-01-23,144.41370531946572
2026-01-24,10.77714218801983
2026-01-25,8.621713750415864
2026-01-26,58.196567815307084
2026-01-27,88.37256594176262
2026-01-28,109.92685031780226
2026-01-29,129.32570625623796
2026-01-30,135.79199156904986
2026-01-31,10.77714218801983
2026-02-01,8.621713750415864
2026-02-02,105.61599344259434
2026-02-03,114.23770719301021
2026-02-04,122.85942094342607
2026-02-05,140.1028484442578
2026-02-06,135.79199156904986
2026-02-07,10.77714218801983
2026-02-08,6.466285312811898
2026-02-09,99.14970812978244
2026-02-10,122.85942094342607
2026-02-11,127.17027781863399
2026-02-12,135.79199156904986
2026-02-13,112.08227875540624
2026-02-14,8.621713750415864
2026-02-15,8.621713750415864
2026-02-16,28.02056968885156
2026-02-17,90.52799437936658
2026-02-18,101.3051365673864
2026-02-19,125.01484938103003
2026-02-20,114.23770719301021
2026-02-21,10.77714218801983
2026-02-22,8.621713750415864
2026-02-23,103.46056500499037
2026-02-24,107.7714218801983
2026-02-25,118.54856406821813
2026-02-26,137.94742000665383
2026-02-27,137.94742000665383
2026-02-28,8.621713750415864
2026-03-01,8.621713750415864
2026-03-02,112.08227875540624
2026-03-03,116.39313563061417
2026-03-04,127.17027781863399
2026-03-05,140.1028484442578
2026-03-06,142.25827688186178
2026-03-07,12.932570625623796
2026-03-08,6.466285312811898
2026-03-09,116.39313563061417
2026-03-10,118.54856406821813
2026-03-11,118.54856406821813
2026-03-12,127.17027781863399
2026-03-13,112.08227875540624
2026-03-14,8.621713750415864
2026-03-15,6.466285312811898
2026-03-16,73.28456687853485
2026-03-17,92.68342281697053
2026-03-18,92.68342281697053
2026-03-19,96.99427969217848
2026-03-20,84.06170906655467
2026-03-21,10.77714218801983
2026-03-22,8.621713750415864
2026-03-23,103.46056500499037
2026-03-24,112.08227875540624
2026-03-25,122.85942094342607
2026-03-26,118.54856406821813
2026-03-27,120.7039925058221
2026-03-28,8.621713750415864
2026-03-29,6.466285312811898
2026-03-30,90.52799437936658
2026-03-31,90.52799437936658
2026-04-01,99.14970812978244
2026-04-02,90.52799437936658
2026-04-03,38.79771187687139
2026-04-04,6.466285312811898
2026-04-05,6.466285312811898
2026-04-06,62.507424690515016
2026-04-07,96.99427969217848
2026-04-08,99.14970812978244
2026-04-09,103.46056500499037
2026-04-10,112.08227875540624
2026-04-11,15.087999063227763
2026-04-12,8.621713750415864
2026-04-13,131.48113469384194
2026-04-14,116.39313563061417
2026-04-15,129.32570625623796
2026-04-16,129.32570625623796
2026-04-17,135.79199156904986
2026-04-18,10.77714218801983
2026-04-19,8.621713750415864
2026-04-20,125.01484938103003
2026-04-21,118.54856406821813
2026-04-22,125.01484938103003
2026-04-23,137.94742000665383
2026-04-24,137.94742000665383
2026-04-25,8.621713750415864
2026-04-26,10.77714218801983
2026-04-27,125.01484938103003
2026-04-28,122.85942094342607
2026-04-29,125.01484938103003
2026-04-30,133.63656313144588
2026-05-01,133.63656313144588
2026-05-02,12.932570625623796
2026-05-03,8.621713750415864
2026-05-04,120.7039925058221
2026-05-05,116.39313563061417
2026-05-06,114.23770719301021
2026-05-07,120.7039925058221
2026-05-08,118.54856406821813
2026-05-09,10.77714218801983
2026-05-10,8.621713750415864
2026-05-11,120.7039925058221
2026-05-12,114.23770719301021
2026-05-13,116.39313563061417
2026-05-14,116.39313563061417
2026-05-15,118.54856406821813
2026-05-16,8.621713750415864
2026-05-17,10.77714218801983
2026-05-18,120.7039925058221
2026-05-19,99.14970812978244
2026-05-20,96.99427969217848
2026-05-21,92.68342281697053
2026-05-22,77.59542375374278
2026-05-23,8.621713750415864
2026-05-24,6.466285312811898
2026-05-25,4.310856875207932
2026-05-26,73.28456687853485
2026-05-27,62.507424690515016
2026-05-28,60.35199625291105
2026-05-29,56.04113937770312
2026-05-30,8.621713750415864
2026-05-31,8.621713750415864
