Time,kahoot_join
2024-09-18,237.48810808483742
2024-09-19,234.48192950148504
2024-09-20,255.52517958495164
2024-09-21,9.018535750057117
2024-09-22,9.018535750057117
2024-09-23,195.40160791790422
2024-09-24,210.43250083466606
2024-09-25,216.44485800137082
2024-09-26,219.4510365847232
2024-09-27,198.40778650125657
2024-09-28,6.012357166704745
2024-09-29,6.012357166704745
2024-09-30,177.36453641778996
2024-10-01,195.40160791790422
2024-10-02,225.46339375142793
2024-10-03,210.43250083466606
2024-10-04,207.4263222513137
2024-10-05,9.018535750057117
2024-10-06,6.012357166704745
2024-10-07,171.35217925108523
2024-10-08,183.37689358449472
2024-10-09,192.39542933455184
2024-10-10,192.39542933455184
2024-10-11,162.33364350102812
2024-10-12,24.04942866681898
2024-10-13,15.030892916761863
2024-10-14,96.19771466727592
2024-10-15,171.35217925108523
2024-10-16,174.3583578344376
2024-10-17,198.40778650125657
2024-10-18,201.41396508460895
2024-10-19,9.018535750057117
2024-10-20,9.018535750057117
2024-10-21,177.36453641778996
2024-10-22,198.40778650125657
2024-10-23,192.39542933455184
2024-10-24,222.45721516807555
2024-10-25,216.44485800137082
2024-10-26,15.030892916761863
2024-10-27,9.018535750057117
2024-10-28,180.37071500114234
2024-10-29,189.38925075119946
2024-10-30,198.40778650125657
2024-10-31,288.59314400182774
2024-11-01,189.38925075119946
2024-11-02,9.018535750057117
2024-11-03,12.02471433340949
2024-11-04,156.32128633432336
2024-11-05,96.19771466727592
2024-11-06,141.29039341756152
2024-11-07,192.39542933455184
2024-11-08,213.43867941801844
2024-11-09,12.02471433340949
2024-11-10,9.018535750057117
2024-11-11,111.22860758403777
2024-11-12,183.37689358449472
2024-11-13,192.39542933455184
2024-11-14,237.48810808483742
2024-11-15,231.4757509181327
2024-11-16,15.030892916761863
2024-11-17,18.037071500114234
2024-11-18,186.3830721678471
2024-11-19,207.4263222513137
2024-11-20,219.4510365847232
2024-11-21,234.48192950148504
2024-11-22,246.50664383489453
2024-11-23,15.030892916761863
2024-11-24,18.037071500114234
2024-11-25,126.25950050079965
2024-11-26,156.32128633432336
2024-11-27,51.10503591699033
2024-11-28,12.02471433340949
2024-11-29,9.018535750057117
2024-11-30,9.018535750057117
2024-12-01,9.018535750057117
2024-12-02,177.36453641778996
2024-12-03,201.41396508460895
2024-12-04,189.38925075119946
2024-12-05,201.41396508460895
2024-12-06,228.4695723347803
2024-12-07,12.02471433340949
2024-12-08,15.030892916761863
2024-12-09,189.38925075119946
2024-12-10,198.40778650125657
2024-12-11,207.4263222513137
2024-12-12,273.5622510850659
2024-12-13,285.58696541847536
2024-12-14,15.030892916761863
2024-12-15,18.037071500114234
2024-12-16,300.61785833523726
2024-12-17,300.61785833523726
2024-12-18,276.5684296684183
2024-12-19,300.61785833523726
2024-12-20,264.54371533500876
2024-12-21,15.030892916761863
2024-12-22,12.02471433340949
2024-12-23,15.030892916761863
2024-12-24,21.043250083466607
2024-12-25,27.055607250171352
2024-12-26,12.02471433340949
2024-12-27,9.018535750057117
2024-12-28,9.018535750057117
2024-12-29,9.018535750057117
2024-12-30,6.012357166704745
2024-12-31,6.012357166704745
2025-01-01,12.02471433340949
2025-01-02,42.08650016693321
2025-01-03,45.092678750285586
2025-01-04,6.012357166704745
2025-01-05,9.018535750057117
2025-01-06,111.22860758403777
2025-01-07,180.37071500114234
2025-01-08,180.37071500114234
2025-01-09,180.37071500114234
2025-01-10,165.33982208438047
2025-01-11,12.02471433340949
2025-01-12,9.018535750057117
2025-01-13,168.34600066773285
2025-01-14,180.37071500114234
2025-01-15,186.3830721678471
2025-01-16,222.45721516807555
2025-01-17,219.4510365847232
2025-01-18,12.02471433340949
2025-01-19,9.018535750057117
2025-01-20,15.030892916761863
2025-01-21,120.2471433340949
2025-01-22,135.27803625085676
2025-01-23,180.37071500114234
2025-01-24,231.4757509181327
2025-01-25,15.030892916761863
2025-01-26,12.02471433340949
2025-01-27,171.35217925108523
2025-01-28,198.40778650125657
2025-01-29,192.39542933455184
2025-01-30,252.5190010015993
2025-01-31,288.59314400182774
2025-02-01,12.02471433340949
2025-02-02,12.02471433340949
2025-02-03,189.38925075119946
2025-02-04,213.43867941801844
2025-02-05,231.4757509181327
2025-02-06,240.4942866681898
2025-02-07,285.58696541847536
2025-02-08,15.030892916761863
2025-02-09,9.018535750057117
2025-02-10,189.38925075119946
2025-02-11,234.48192950148504
2025-02-12,207.4263222513137
2025-02-13,222.45721516807555
2025-02-14,219.4510365847232
2025-02-15,15.030892916761863
2025-02-16,12.02471433340949
2025-02-17,45.092678750285586
2025-02-18,168.34600066773285
2025-02-19,177.36453641778996
2025-02-20,186.3830721678471
2025-02-21,204.42014366796133
2025-02-22,15.030892916761863
2025-02-23,12.02471433340949
2025-02-24,210.43250083466606
2025-02-25,210.43250083466606
2025-02-26,231.4757509181327
2025-02-27,234.48192950148504
2025-02-28,258.53135816830405
2025-03-01,12.02471433340949
2025-03-02,9.018535750057117
2025-03-03,219.4510365847232
2025-03-04,219.4510365847232
2025-03-05,225.46339375142793
2025-03-06,231.4757509181327
2025-03-07,261.5375367516564
2025-03-08,12.02471433340949
2025-03-09,12.02471433340949
2025-03-10,186.3830721678471
2025-03-11,222.45721516807555
2025-03-12,201.41396508460895
2025-03-13,276.5684296684183
2025-03-14,216.44485800137082
2025-03-15,15.030892916761863
2025-03-16,12.02471433340949
2025-03-17,162.33364350102812
2025-03-18,186.3830721678471
2025-03-19,189.38925075119946
2025-03-20,195.40160791790422
2025-03-21,228.4695723347803
2025-03-22,15.030892916761863
2025-03-23,12.02471433340949
2025-03-24,186.3830721678471
2025-03-25,159.32746491767574
2025-03-26,168.34600066773285
2025-03-27,174.3583578344376
2025-03-28,183.37689358449472
2025-03-29,15.030892916761863
2025-03-30,12.02471433340949
2025-03-31,147.30275058426625
2025-04-01,171.35217925108523
2025-04-02,177.36453641778996
2025-04-03,192.39542933455184
2025-04-04,201.41396508460895
2025-04-05,12.02471433340949
2025-04-06,9.018535750057117
2025-04-07,192.39542933455184
2025-04-08,183.37689358449472
2025-04-09,189.38925075119946
2025-04-10,204.42014366796133
2025-04-11,231.4757509181327
2025-04-12,12.02471433340949
2025-04-13,9.018535750057117
2025-04-14,177.36453641778996
2025-04-15,159.54219195934377
2025-04-16,173.4994496677655
2025-04-17,173.4994496677655
2025-04-18,60.98247983371956
2025-04-19,6.871265333376852
2025-04-20,8.374354625053037
2025-04-21,123.4680489591153
2025-04-22,183.1621665428267
2025-04-23,170.70799812608118
2025-04-24,185.95361808451105
2025-04-25,192.82488341788792
2025-04-26,9.662716875061196
2025-04-27,9.662716875061196
2025-04-28,180.37071500114234
2025-04-29,180.37071500114234
2025-04-30,179.08235275113418
2025-05-01,197.1194242512484
2025-05-02,190.03343187620357
2025-05-03,12.454168416745542
2025-05-04,9.662716875061196
2025-05-05,171.9963603760893
2025-05-06,180.37071500114234
2025-05-07,173.4994496677655
2025-05-08,180.37071500114234
2025-05-09,183.1621665428267
2025-05-10,9.662716875061196
2025-05-11,8.374354625053037
2025-05-12,174.78781191777367
2025-05-13,171.9963603760893
2025-05-14,170.70799812608118
2025-05-15,175.21726600110972
2025-05-16,167.48709250106077
2025-05-17,7.730173500048958
2025-05-18,10.306898000065278
2025-05-19,162.33364350102812
2025-05-20,152.02674550096285
2025-05-21,144.2965720009139
2025-05-22,128.83622500081597
2025-05-23,105.6457045006691
2025-05-24,7.730173500048958
2025-05-25,7.730173500048958
2025-05-26,7.730173500048958
2025-05-27,100.49225550063646
2025-05-28,92.7620820005875
2025-05-29,87.60863300055486
2025-05-30,87.60863300055486
2025-05-31,10.306898000065278
2025-06-01,7.730173500048958
2025-06-02,74.72501050047326
2025-06-03,87.60863300055486
2025-06-04,66.99483700042431
2025-06-05,64.41811250040799
2025-06-06,56.68793900035903
2025-06-07,7.730173500048958
2025-06-08,7.730173500048958
2025-06-09,56.68793900035903
2025-06-10,48.95776550031007
2025-06-11,48.95776550031007
2025-06-12,48.95776550031007
2025-06-13,36.074143000228474
2025-06-14,5.153449000032639
2025-06-15,7.730173500048958
2025-06-16,36.074143000228474
2025-06-17,30.920694000195834
2025-06-18,25.767245000163193
2025-06-19,7.730173500048958
2025-06-20,15.460347000097917
2025-06-21,5.153449000032639
2025-06-22,5.153449000032639
2025-06-23,20.613796000130556
2025-06-24,20.613796000130556
2025-06-25,18.037071500114237
2025-06-26,18.037071500114237
2025-06-27,12.883622500081596
2025-06-28,5.153449000032639
2025-06-29,5.153449000032639
2025-06-30,7.730173500048958
2025-07-01,10.306898000065278
2025-07-02,10.306898000065278
2025-07-03,7.730173500048958
2025-07-04,2.5767245000163195
2025-07-05,2.5767245000163195
2025-07-06,5.153449000032639
2025-07-07,12.883622500081596
2025-07-08,10.306898000065278
2025-07-09,12.883622500081596
2025-07-10,12.883622500081596
2025-07-11,10.306898000065278
2025-07-12,5.153449000032639
2025-07-13,5.153449000032639
2025-07-14,10.306898000065278
2025-07-15,12.883622500081596
2025-07-16,12.883622500081596
2025-07-17,15.460347000097917
2025-07-18,10.306898000065278
2025-07-19,5.153449000032639
2025-07-20,2.5767245000163195
2025-07-21,7.730173500048958
2025-07-22,12.883622500081596
2025-07-23,12.883622500081596
2025-07-24,12.883622500081596
2025-07-25,10.306898000065278
2025-07-26,5.153449000032639
2025-07-27,2.5767245000163195
2025-07-28,10.306898000065278
2025-07-29,10.306898000065278
2025-07-30,15.460347000097917
2025-07-31,15.460347000097917
2025-08-01,20.613796000130556
2025-08-02,2.5767245000163195
2025-08-03,2.5767245000163195
2025-08-04,15.460347000097917
2025-08-05,23.190520500146874
2025-08-06,30.920694000195834
2025-08-07,41.22759200026111
2025-08-08,48.95776550031007
2025-08-09,5.153449000032639
2025-08-10,2.5767245000163195
2025-08-11,41.22759200026111
2025-08-12,59.26466350037535
2025-08-13,82.45518400052222
2025-08-14,121.10605150076701
2025-08-15,152.02674550096285
2025-08-16,7.730173500048958
2025-08-17,5.153449000032639
2025-08-18,110.79915350070173
2025-08-19,128.83622500081597
2025-08-20,136.56639850086492
2025-08-21,180.37071500114237
2025-08-22,211.2914090013382
2025-08-23,7.730173500048958
2025-08-24,7.730173500048958
2025-08-25,159.7569190010118
2025-08-26,172.6405415010934
2025-08-27,185.524164001175
2025-08-28,224.1750315014198
2025-08-29,206.13796000130554
2025-08-30,5.153449000032639
2025-08-31,5.153449000032639
2025-09-01,5.153449000032639
2025-09-02,175.21726600110972
2025-09-03,200.98451100127292
2025-09-04,229.32848050145245
2025-09-05,247.36555200156667
2025-09-06,5.153449000032639
2025-09-07,5.153449000032639
2025-09-08,195.83106200124027
2025-09-09,193.25433750122397
2025-09-10,203.56123550128925
2025-09-11,231.90520500146874
2025-09-12,257.67245000163194
2025-09-13,10.306898000065278
2025-09-14,7.730173500048958
2025-09-15,190.67761300120765
2025-09-16,206.13796000130554
2025-09-17,216.44485800137085
2025-09-18,229.32848050145245
2025-09-19,249.942276501583
2025-09-20,12.883622500081596
2025-09-21,10.306898000065278
2025-09-22,180.37071500114237
2025-09-23,172.6405415010934
2025-09-24,198.4077865012566
2025-09-25,216.44485800137085
2025-09-26,247.36555200156667
2025-09-27,20.613796000130556
2025-09-28,10.306898000065278
2025-09-29,182.94743950115867
2025-09-30,206.13796000130554
2025-10-01,195.83106200124027
2025-10-02,182.94743950115867
2025-10-03,221.59830700140347
2025-10-04,10.306898000065278
2025-10-05,10.306898000065278
2025-10-06,164.91036800104445
2025-10-07,177.79399050112605
2025-10-08,182.94743950115867
2025-10-09,185.524164001175
2025-10-10,159.7569190010118
2025-10-11,12.883622500081596
2025-10-12,10.306898000065278
2025-10-13,97.91553100062013
2025-10-14,149.45002100094652
2025-10-15,182.94743950115867
2025-10-16,175.21726600110972
2025-10-17,170.0638170010771
2025-10-18,10.306898000065278
2025-10-19,10.306898000065278
2025-10-20,146.87329650093022
2025-10-21,164.91036800104445
2025-10-22,172.6405415010934
2025-10-23,195.83106200124027
2025-10-24,188.10088850119132
2025-10-25,10.306898000065278
2025-10-26,7.730173500048958
2025-10-27,154.60347000097917
2025-10-28,167.48709250106077
2025-10-29,175.21726600110972
2025-10-30,185.524164001175
2025-10-31,244.78882750155034
2025-11-01,7.730173500048958
2025-11-02,10.306898000065278
2025-11-03,131.4129495008323
2025-11-04,105.6457045006691
2025-11-05,146.87329650093022
2025-11-06,170.0638170010771
2025-11-07,167.48709250106077
2025-11-08,15.460347000097917
2025-11-09,10.306898000065278
2025-11-10,123.68277600078333
2025-11-11,92.7620820005875
2025-11-12,149.45002100094652
2025-11-13,172.6405415010934
2025-11-14,182.94743950115867
2025-11-15,12.883622500081596
2025-11-16,10.306898000065278
2025-11-17,144.2965720009139
2025-11-18,157.1801945009955
2025-11-19,170.0638170010771
2025-11-20,195.83106200124027
2025-11-21,200.98451100127292
2025-11-22,15.460347000097917
2025-11-23,15.460347000097917
2025-11-24,92.7620820005875
2025-11-25,115.95260250073437
2025-11-26,36.074143000228474
2025-11-27,12.883622500081596
2025-11-28,12.883622500081596
2025-11-29,5.153449000032639
2025-11-30,7.730173500048958
2025-12-01,133.98967400084862
2025-12-02,128.83622500081597
2025-12-03,144.2965720009139
2025-12-04,170.0638170010771
2025-12-05,154.60347000097917
2025-12-06,15.460347000097917
2025-12-07,12.883622500081596
2025-12-08,136.56639850086492
2025-12-09,144.2965720009139
2025-12-10,159.7569190010118
2025-12-11,175.91820317236966
2025-12-12,190.11005253864897
2025-12-13,12.90348711627115
2025-12-14,11.82654113856609
2025-12-15,208.82110208805162
2025-12-16,215.91702677119127
2025-12-17,180.64881962779612
2025-12-18,170.11064073923816
2025-12-19,146.6689747344091
2025-12-20,10.538178888557932
2025-12-21,11.82654113856609
2025-12-22,38.71046134881345
2025-12-23,36.34515312110023
2025-12-24,12.90348711627115
2025-12-25,22.364720027124022
2025-12-26,10.538178888557932
2025-12-27,7.095924683139655
2025-12-28,8.172870660844714
2025-12-29,5.807562433131495
2025-12-30,5.807562433131495
2025-12-31,4.7306164554264365
2026-01-01,9.461232910852873
2026-01-02,4.7306164554264365
2026-01-03,3.4422542054182768
2026-01-04,4.7306164554264365
2026-01-05,83.2284851307584
2026-01-06,118.49669227415356
2026-01-07,123.22730872958
2026-01-08,120.86200050186679
2026-01-09,151.39959118983552
2026-01-10,6.461675866230351
2026-01-11,6.461675866230351
2026-01-12,124.92573341378679
2026-01-13,124.92573341378679
2026-01-14,135.69519319083736
2026-01-15,142.15686905706772
2026-01-16,152.9263288341183
2026-01-17,8.615567821640468
2026-01-18,6.461675866230351
2026-01-19,10.769459777050585
2026-01-20,116.31016559214632
2026-01-21,131.38740928001715
2026-01-22,152.9263288341183
2026-01-23,144.31076101247783
2026-01-24,10.769459777050585
2026-01-25,8.615567821640468
2026-01-26,58.15508279607316
2026-01-27,88.3095701718148
2026-01-28,109.84848972591597
2026-01-29,129.23351732460702
2026-01-30,135.69519319083736
2026-01-31,10.769459777050585
2026-02-01,8.615567821640468
2026-02-02,105.54070581509573
2026-02-03,114.1562736367362
2026-02-04,122.77184145837667
2026-02-05,140.00297710165762
2026-02-06,135.69519319083736
2026-02-07,10.769459777050585
2026-02-08,6.461675866230351
2026-02-09,99.07902994886538
2026-02-10,122.77184145837667
2026-02-11,127.0796253691969
2026-02-12,135.69519319083736
2026-02-13,112.00238168132609
2026-02-14,8.615567821640468
2026-02-15,8.615567821640468
2026-02-16,28.00059542033152
2026-02-17,90.46346212722491
2026-02-18,101.2329219042755
2026-02-19,124.92573341378679
2026-02-20,114.1562736367362
2026-02-21,10.769459777050585
2026-02-22,8.615567821640468
2026-02-23,103.38681385968562
2026-02-24,107.69459777050585
2026-02-25,118.46405754755644
2026-02-26,137.8490851462475
2026-02-27,137.8490851462475
2026-02-28,8.615567821640468
2026-03-01,8.615567821640468
2026-03-02,112.00238168132609
2026-03-03,116.31016559214632
2026-03-04,127.0796253691969
2026-03-05,140.00297710165762
2026-03-06,142.15686905706772
2026-03-07,12.923351732460702
2026-03-08,6.461675866230351
2026-03-09,116.31016559214632
2026-03-10,118.46405754755644
2026-03-11,118.46405754755644
2026-03-12,127.0796253691969
2026-03-13,112.00238168132609
2026-03-14,8.615567821640468
2026-03-15,6.461675866230351
2026-03-16,73.23232648394398
2026-03-17,92.61735408263503
2026-03-18,92.61735408263503
2026-03-19,96.92513799345527
2026-03-20,84.00178626099456
2026-03-21,10.769459777050585
2026-03-22,8.615567821640468
2026-03-23,103.38681385968562
2026-03-24,112.00238168132609
2026-03-25,122.77184145837667
2026-03-26,118.46405754755644
2026-03-27,120.61794950296655
2026-03-28,8.615567821640468
2026-03-29,6.461675866230351
2026-03-30,90.46346212722491
2026-03-31,90.46346212722491
2026-04-01,99.07902994886538
2026-04-02,90.46346212722491
2026-04-03,38.770055197382106
2026-04-04,6.461675866230351
2026-04-05,6.461675866230351
2026-04-06,62.462866706893394
2026-04-07,96.92513799345527
2026-04-08,99.07902994886538
2026-04-09,103.38681385968562
2026-04-10,112.00238168132609
2026-04-11,15.07724368787082
2026-04-12,8.615567821640468
2026-04-13,131.38740928001715
2026-04-14,116.31016559214632
2026-04-15,129.23351732460702
2026-04-16,129.23351732460702
2026-04-17,135.69519319083736
2026-04-18,10.769459777050585
2026-04-19,8.615567821640468
2026-04-20,124.92573341378679
2026-04-21,118.46405754755644
2026-04-22,124.92573341378679
2026-04-23,137.8490851462475
2026-04-24,137.8490851462475
2026-04-25,8.615567821640468
2026-04-26,10.769459777050585
2026-04-27,124.92573341378679
2026-04-28,122.77184145837667
2026-04-29,124.92573341378679
2026-04-30,133.54130123542726
2026-05-01,133.54130123542726
2026-05-02,12.923351732460702
2026-05-03,8.615567821640468
2026-05-04,120.61794950296655
2026-05-05,116.31016559214632
2026-05-06,114.1562736367362
2026-05-07,120.61794950296655
2026-05-08,118.46405754755644
2026-05-09,10.769459777050585
2026-05-10,8.615567821640468
2026-05-11,120.61794950296655
2026-05-12,114.1562736367362
2026-05-13,116.31016559214632
2026-05-14,116.31016559214632
2026-05-15,118.46405754755644
2026-05-16,8.615567821640468
2026-05-17,10.769459777050585
2026-05-18,120.61794950296655
2026-05-19,99.07902994886538
2026-05-20,96.92513799345527
2026-05-21,92.61735408263503
2026-05-22,77.54011039476421
2026-05-23,8.615567821640468
2026-05-24,6.461675866230351
2026-05-25,4.307783910820234
2026-05-26,73.23232648394398
2026-05-27,62.462866706893394
2026-05-28,60.30897475148328
2026-05-29,56.00119084066304
2026-05-30,8.615567821640468
2026-05-31,8.615567821640468
