Time,warriors
2025-01-19,7.7515527950310545
2025-01-20,6.559006211180123
2025-01-21,5.962732919254657
2025-01-22,3.5776397515527947
2025-01-23,8.34782608695652
2025-01-24,7.155279503105589
2025-01-25,4.770186335403726
2025-01-26,11.32919254658385
2025-01-27,3.5776397515527947
2025-01-28,4.17391304347826
2025-01-29,7.7515527950310545
2025-01-30,8.944099378881987
2025-01-31,4.17391304347826
2025-02-01,8.944099378881987
2025-02-02,5.366459627329192
2025-02-03,5.962732919254657
2025-02-04,8.944099378881987
2025-02-05,7.7515527950310545
2025-02-06,18.484472049689437
2025-02-07,14.906832298136644
2025-02-08,6.559006211180123
2025-02-09,15.503105590062109
2025-02-10,4.770186335403726
2025-02-11,10.136645962732917
2025-02-12,4.770186335403726
2025-02-13,11.925465838509314
2025-02-14,10.136645962732917
2025-02-15,4.17391304347826
2025-02-16,3.5776397515527947
2025-02-17,3.5776397515527947
2025-02-18,2.9813664596273286
2025-02-19,2.9813664596273286
2025-02-20,2.9813664596273286
2025-02-21,4.17391304347826
2025-02-22,10.732919254658384
2025-02-23,11.925465838509314
2025-02-24,6.559006211180123
2025-02-25,4.770186335403726
2025-02-26,9.540372670807452
2025-02-27,5.962732919254657
2025-02-28,13.714285714285712
2025-03-01,6.559006211180123
2025-03-02,13.118012422360247
2025-03-03,4.770186335403726
2025-03-04,10.732919254658384
2025-03-05,10.732919254658384
2025-03-06,4.770186335403726
2025-03-07,12.521739130434781
2025-03-08,5.962732919254657
2025-03-09,14.906832298136644
2025-03-10,4.770186335403726
2025-03-11,10.732919254658384
2025-03-12,4.17391304347826
2025-03-13,5.366459627329192
2025-03-14,12.521739130434781
2025-03-15,5.962732919254657
2025-03-16,15.503105590062109
2025-03-17,5.366459627329192
2025-03-18,13.118012422360247
2025-03-19,12.521739130434781
2025-03-20,4.770186335403726
2025-03-21,10.732919254658384
2025-03-22,6.559006211180123
2025-03-23,8.944099378881987
2025-03-24,3.5776397515527947
2025-03-25,5.962732919254657
2025-03-26,8.944099378881987
2025-03-27,3.5776397515527947
2025-03-28,4.770186335403726
2025-03-29,9.540372670807452
2025-03-30,5.962732919254657
2025-03-31,7.7515527950310545
2025-04-01,5.366459627329192
2025-04-02,13.118012422360247
2025-04-03,6.559006211180123
2025-04-04,22.6583850931677
2025-04-05,18.484472049689437
2025-04-06,8.34782608695652
2025-04-07,14.310559006211179
2025-04-08,5.366459627329192
2025-04-09,12.521739130434781
2025-04-10,13.118012422360247
2025-04-11,6.559006211180123
2025-04-12,14.906832298136644
2025-04-13,20.8695652173913
2025-04-14,7.7515527950310545
2025-04-15,7.7515527950310545
2025-04-16,31.602484472049685
2025-04-17,5.366459627329192
2025-04-18,4.770186335403726
2025-04-19,5.366459627329192
2025-04-20,10.732919254658384
2025-04-21,28.02484472049689
2025-04-22,6.559006211180123
2025-04-23,8.34782608695652
2025-04-24,26.236024844720493
2025-04-25,5.366459627329192
2025-04-26,10.136645962732917
2025-04-27,30.40993788819875
2025-04-28,9.540372670807452
2025-04-29,35.180124223602476
2025-04-30,13.714285714285712
2025-05-01,30.40993788819875
2025-05-02,13.714285714285712
2025-05-03,53.06832298136645
2025-05-04,25.639751552795026
2025-05-05,59.627329192546576
2025-05-06,13.714285714285712
2025-05-07,46.50931677018633
2025-05-08,14.310559006211179
2025-05-09,39.35403726708074
2025-05-10,15.503105590062109
2025-05-11,49.490683229813655
2025-05-12,12.521739130434781
2025-05-13,47.105590062111794
2025-05-14,12.521739130434781
2025-05-15,41.7391304347826
2025-05-16,4.770186335403726
2025-05-17,3.5776397515527947
2025-05-18,3.5776397515527947
2025-05-19,2.385093167701863
2025-05-20,2.385093167701863
2025-05-21,2.9813664596273286
2025-05-22,2.385093167701863
2025-05-23,2.385093167701863
2025-05-24,2.385093167701863
2025-05-25,2.385093167701863
2025-05-26,2.385093167701863
2025-05-27,2.385093167701863
2025-05-28,2.385093167701863
2025-05-29,2.385093167701863
2025-05-30,2.385093167701863
2025-05-31,2.385093167701863
2025-06-01,2.385093167701863
2025-06-02,1.7888198757763973
2025-06-03,1.7888198757763973
2025-06-04,2.385093167701863
2025-06-05,1.7888198757763973
2025-06-06,2.385093167701863
2025-06-07,2.385093167701863
2025-06-08,2.385093167701863
2025-06-09,1.7888198757763973
2025-06-10,1.7888198757763973
2025-06-11,1.7888198757763973
2025-06-12,2.385093167701863
2025-06-13,1.7888198757763973
2025-06-14,2.385093167701863
2025-06-15,2.385093167701863
2025-06-16,1.7888198757763973
2025-06-17,1.7888198757763973
2025-06-18,1.7888198757763973
2025-06-19,1.7888198757763973
2025-06-20,2.385093167701863
2025-06-21,2.385093167701863
2025-06-22,2.385093167701863
2025-06-23,2.385093167701863
2025-06-24,2.385093167701863
2025-06-25,2.9813664596273286
2025-06-26,3.5776397515527947
2025-06-27,4.17391304347826
2025-06-28,2.9813664596273286
2025-06-29,2.9813664596273286
2025-06-30,2.9813664596273286
2025-07-01,4.17391304347826
2025-07-02,3.5776397515527947
2025-07-03,3.5776397515527947
2025-07-04,3.5776397515527947
2025-07-05,3.5776397515527947
2025-07-06,4.17391304347826
2025-07-07,3.5776397515527947
2025-07-08,2.9813664596273286
2025-07-09,2.9813664596273286
2025-07-10,2.385093167701863
2025-07-11,2.9813664596273286
2025-07-12,2.9813664596273286
2025-07-13,2.9813664596273286
2025-07-14,2.9813664596273286
2025-07-15,2.385093167701863
2025-07-16,2.385093167701863
2025-07-17,2.9813664596273286
2025-07-18,2.385093167701863
2025-07-19,2.9813664596273286
2025-07-20,2.9813664596273286
2025-07-21,2.385093167701863
2025-07-22,2.385093167701863
2025-07-23,2.385093167701863
2025-07-24,2.385093167701863
2025-07-25,2.385093167701863
2025-07-26,2.385093167701863
2025-07-27,2.385093167701863
2025-07-28,2.385093167701863
2025-07-29,2.385093167701863
2025-07-30,2.9813664596273286
2025-07-31,2.9813664596273286
2025-08-01,2.9813664596273286
2025-08-02,2.385093167701863
2025-08-03,2.385093167701863
2025-08-04,2.385093167701863
2025-08-05,2.385093167701863
2025-08-06,2.385093167701863
2025-08-07,2.385093167701863
2025-08-08,2.385093167701863
2025-08-09,2.385093167701863
2025-08-10,2.385093167701863
2025-08-11,2.385093167701863
2025-08-12,2.385093167701863
2025-08-13,2.385093167701863
2025-08-14,2.385093167701863
2025-08-15,2.385093167701863
2025-08-16,2.385093167701863
2025-08-17,2.385093167701863
2025-08-18,2.385093167701863
2025-08-19,1.7888198757763973
2025-08-20,1.7888198757763973
2025-08-21,1.7888198757763973
2025-08-22,1.7888198757763973
2025-08-23,2.385093167701863
2025-08-24,2.385093167701863
2025-08-25,1.7888198757763973
2025-08-26,1.7888198757763973
2025-08-27,1.7888198757763973
2025-08-28,1.7888198757763973
2025-08-29,1.7888198757763973
2025-08-30,2.385093167701863
2025-08-31,2.385093167701863
2025-09-01,2.385093167701863
2025-09-02,1.7888198757763973
2025-09-03,1.7888198757763973
2025-09-04,1.7888198757763973
2025-09-05,1.7888198757763973
2025-09-06,1.7888198757763973
2025-09-07,1.7888198757763973
2025-09-08,1.7888198757763973
2025-09-09,1.7888198757763973
2025-09-10,1.7888198757763973
2025-09-11,1.7888198757763973
2025-09-12,1.7888198757763973
2025-09-13,2.385093167701863
2025-09-14,1.7888198757763973
2025-09-15,1.7888198757763973
2025-09-16,1.7888198757763973
2025-09-17,1.7888198757763973
2025-09-18,1.7888198757763973
2025-09-19,2.385093167701863
2025-09-20,2.385093167701863
2025-09-21,2.385093167701863
2025-09-22,1.7888198757763973
2025-09-23,1.7888198757763973
2025-09-24,2.385093167701863
2025-09-25,2.385093167701863
2025-09-26,2.385093167701863
2025-09-27,2.385093167701863
2025-09-28,2.9813664596273286
2025-09-29,2.9813664596273286
2025-09-30,2.9813664596273286
2025-10-01,2.9813664596273286
2025-10-02,2.9813664596273286
2025-10-03,2.9813664596273286
2025-10-04,2.9813664596273286
2025-10-05,3.5776397515527947
2025-10-06,5.366459627329192
2025-10-07,2.9813664596273286
2025-10-08,2.9813664596273286
2025-10-09,4.770186335403726
2025-10-10,2.9813664596273286
2025-10-11,2.9813664596273286
2025-10-12,2.9813664596273286
2025-10-13,4.770186335403726
2025-10-14,2.9813664596273286
2025-10-15,4.17391304347826
2025-10-16,2.9813664596273286
2025-10-17,2.9813664596273286
2025-10-18,4.17391304347826
2025-10-19,2.9813664596273286
2025-10-20,2.9813664596273286
2025-10-21,5.962732919254657
2025-10-22,31.006211180124218
2025-10-23,6.559006211180123
2025-10-24,24.447204968944096
2025-10-25,16.69565217391304
2025-10-26,4.17391304347826
2025-10-27,4.17391304347826
2025-10-28,13.714285714285712
2025-10-29,16.69565217391304
2025-10-30,7.155279503105589
2025-10-31,13.118012422360247
2025-11-01,7.7515527950310545
2025-11-02,10.732919254658384
2025-11-03,3.5776397515527947
2025-11-04,4.770186335403726
2025-11-05,13.118012422360247
2025-11-06,11.32919254658385
2025-11-07,4.770186335403726
2025-11-08,14.310559006211179
2025-11-09,4.770186335403726
2025-11-10,10.136645962732917
2025-11-11,4.770186335403726
2025-11-12,13.118012422360247
2025-11-13,13.118012422360247
2025-11-14,4.17391304347826
2025-11-15,19.67701863354037
2025-11-16,5.962732919254657
2025-11-17,10.136645962732917
2025-11-18,5.962732919254657
2025-11-19,12.521739130434781
2025-11-20,10.732919254658384
2025-11-21,4.17391304347826
2025-11-22,12.521739130434781
2025-11-23,4.17391304347826
2025-11-24,3.5776397515527947
2025-11-25,9.540372670807452
2025-11-26,4.770186335403726
2025-11-27,14.906832298136644
2025-11-28,3.5776397515527947
2025-11-29,4.770186335403726
2025-11-30,10.732919254658384
2025-12-01,3.5776397515527947
2025-12-02,4.17391304347826
2025-12-03,15.503105590062109
2025-12-04,5.962732919254657
2025-12-05,10.136645962732917
2025-12-06,4.770186335403726
2025-12-07,13.118012422360247
2025-12-08,8.34782608695652
2025-12-09,3.5776397515527947
2025-12-10,3.5776397515527947
2025-12-11,3.532223358310314
2025-12-12,4.17904070077983
2025-12-13,16.069345460649807
2025-12-14,4.004700352526438
2025-12-15,9.651716086498693
2025-12-16,3.059746364094189
2025-12-17,3.059746364094189
2025-12-18,4.004700352526438
2025-12-19,7.064446716620628
2025-12-20,4.004700352526438
2025-12-21,8.35808140155966
2025-12-22,3.706563706563706
2025-12-23,10.596670074930941
2025-12-24,4.651517694995954
2025-12-25,13.009599096555615
2025-12-26,10.596670074930941
2025-12-27,4.17904070077983
2025-12-28,10.124193080714818
2025-12-29,5.945152379934987
2025-12-30,8.830558395775785
2025-12-31,11.890304759869974
2026-01-01,4.17904070077983
2026-01-02,4.17904070077983
2026-01-03,13.183939444809006
2026-01-04,10.771010423184334
2026-01-05,3.532223358310314
2026-01-06,10.771010423184334
2026-01-07,4.17904070077983
2026-01-08,9.651716086498693
2026-01-09,4.17904070077983
2026-01-10,10.111740198696717
2026-01-11,4.184168358081401
2026-01-12,8.019656019656017
2026-01-13,3.4868069650678333
2026-01-14,7.670975323149234
2026-01-15,3.835487661574617
2026-01-16,12.203824377737417
2026-01-17,4.184168358081401
2026-01-18,10.111740198696717
2026-01-19,4.184168358081401
2026-01-20,12.203824377737417
2026-01-21,9.41437880568315
2026-01-22,4.184168358081401
2026-01-23,9.41437880568315
2026-01-24,5.578891144108534
2026-01-25,9.41437880568315
2026-01-26,9.41437880568315
2026-01-27,11.157782288217067
2026-01-28,4.184168358081401
2026-01-29,9.41437880568315
2026-01-30,5.23021044760175
2026-01-31,12.5525050742442
2026-02-01,4.532849054588183
2026-02-02,4.184168358081401
2026-02-03,5.23021044760175
2026-02-04,10.809101591710284
2026-02-05,8.717017412669584
2026-02-06,10.4604208952035
2026-02-07,5.23021044760175
2026-02-08,15.341950646298468
2026-02-09,3.4868069650678333
2026-02-10,8.368336716162801
2026-02-11,3.4868069650678333
2026-02-12,9.763059502189934
2026-02-13,2.789445572054267
2026-02-14,2.789445572054267
2026-02-15,2.789445572054267
2026-02-16,2.789445572054267
2026-02-17,2.789445572054267
2026-02-18,2.789445572054267
2026-02-19,3.13812626856105
2026-02-20,9.763059502189934
2026-02-21,3.4868069650678333
2026-02-22,9.41437880568315
2026-02-23,3.835487661574617
2026-02-24,3.4868069650678333
2026-02-25,7.670975323149234
2026-02-26,6.9736139301356665
2026-02-27,3.13812626856105
2026-02-28,4.184168358081401
2026-03-01,14.993269949791683
2026-03-02,4.184168358081401
2026-03-03,9.763059502189934
2026-03-04,2.789445572054267
2026-03-05,4.184168358081401
2026-03-06,9.763059502189934
2026-03-07,4.184168358081401
2026-03-08,10.809101591710284
2026-03-09,3.835487661574617
2026-03-10,8.368336716162801
2026-03-11,8.368336716162801
2026-03-12,2.789445572054267
2026-03-13,3.4868069650678333
2026-03-14,9.763059502189934
2026-03-15,5.578891144108534
2026-03-16,11.855143681230635
2026-03-17,5.927571840615317
2026-03-18,5.927571840615317
2026-03-19,6.624933233628884
2026-03-20,4.532849054588183
2026-03-21,7.32229462664245
2026-03-22,6.624933233628884
2026-03-23,3.13812626856105
2026-03-24,9.41437880568315
2026-03-25,3.13812626856105
2026-03-26,6.9736139301356665
2026-03-27,3.4868069650678333
2026-03-28,7.670975323149234
2026-03-29,3.835487661574617
2026-03-30,9.41437880568315
2026-03-31,2.789445572054267
2026-04-01,3.4868069650678333
2026-04-02,9.41437880568315
2026-04-03,7.32229462664245
2026-04-04,3.4868069650678333
2026-04-05,4.532849054588183
2026-04-06,13.249866467257768
2026-04-07,3.835487661574617
2026-04-08,8.368336716162801
2026-04-09,3.835487661574617
2026-04-10,14.6445892532849
2026-04-11,8.717017412669584
2026-04-12,3.835487661574617
2026-04-13,7.32229462664245
2026-04-14,3.835487661574617
2026-04-15,6.624933233628884
2026-04-16,27.894455720542666
2026-04-17,9.065698109176367
2026-04-18,34.868069650678336
2026-04-19,4.532849054588183
2026-04-20,2.789445572054267
2026-04-21,2.789445572054267
2026-04-22,2.789445572054267
2026-04-23,2.4407648755474836
2026-04-24,2.4407648755474836
2026-04-25,2.789445572054267
2026-04-26,2.789445572054267
2026-04-27,2.4407648755474836
2026-04-28,2.4407648755474836
2026-04-29,2.0920841790407003
2026-04-30,2.0920841790407003
2026-05-01,2.4407648755474836
2026-05-02,2.4407648755474836
2026-05-03,2.789445572054267
2026-05-04,2.0920841790407003
2026-05-05,2.0920841790407003
2026-05-06,2.0920841790407003
2026-05-07,2.4407648755474836
2026-05-08,2.4407648755474836
2026-05-09,2.4407648755474836
2026-05-10,3.13812626856105
2026-05-11,2.4407648755474836
2026-05-12,2.4407648755474836
2026-05-13,2.4407648755474836
2026-05-14,2.4407648755474836
2026-05-15,3.4868069650678333
2026-05-16,2.789445572054267
2026-05-17,2.4407648755474836
2026-05-18,2.0920841790407003
2026-05-19,2.0920841790407003
2026-05-20,2.0920841790407003
2026-05-21,2.0920841790407003
2026-05-22,2.0920841790407003
2026-05-23,2.4407648755474836
2026-05-24,2.4407648755474836
2026-05-25,2.0920841790407003
2026-05-26,2.0920841790407003
2026-05-27,2.0920841790407003
2026-05-28,2.0920841790407003
2026-05-29,2.0920841790407003
2026-05-30,2.0920841790407003
2026-05-31,2.4407648755474836
