Time,math_playground
2024-09-21,16.602525626166752
2024-09-22,11.494056202730828
2024-09-23,60.024515725372105
2024-09-24,72.79568928396192
2024-09-25,74.0728066398209
2024-09-26,83.01262813083376
2024-09-27,103.44650582457746
2024-09-28,16.602525626166752
2024-09-29,11.494056202730828
2024-09-30,60.024515725372105
2024-10-01,67.687219860526
2024-10-02,71.51857192810294
2024-10-03,68.96433721638498
2024-10-04,97.06091904528256
2024-10-05,14.048290914448792
2024-10-06,10.216938846871848
2024-10-07,53.6389289460772
2024-10-08,66.41010250466701
2024-10-09,62.57875043709007
2024-10-10,70.24145457224395
2024-10-11,71.51857192810294
2024-10-12,12.77117355858981
2024-10-13,8.939821491012868
2024-10-14,34.48216860819249
2024-10-15,60.024515725372105
2024-10-16,66.41010250466701
2024-10-17,71.51857192810294
2024-10-18,89.39821491012867
2024-10-19,12.77117355858981
2024-10-20,8.939821491012868
2024-10-21,58.74739836951313
2024-10-22,66.41010250466701
2024-10-23,72.79568928396192
2024-10-24,77.90415870739784
2024-10-25,94.50668433356459
2024-10-26,14.048290914448792
2024-10-27,11.494056202730828
2024-10-28,61.30163308123109
2024-10-29,70.24145457224395
2024-10-30,76.62704135153886
2024-10-31,86.8439801984107
2024-11-01,93.22956697770562
2024-11-02,14.048290914448792
2024-11-03,10.216938846871848
2024-11-04,57.470281013654144
2024-11-05,47.253342166782296
2024-11-06,54.916046301936184
2024-11-07,76.62704135153886
2024-11-08,102.16938846871848
2024-11-09,16.602525626166752
2024-11-10,10.216938846871848
2024-11-11,44.699107455064336
2024-11-12,67.687219860526
2024-11-13,76.62704135153886
2024-11-14,85.56686284255173
2024-11-15,112.38632731559034
2024-11-16,15.325408270307772
2024-11-17,10.216938846871848
2024-11-18,70.24145457224395
2024-11-19,71.51857192810294
2024-11-20,83.01262813083376
2024-11-21,85.56686284255173
2024-11-22,127.7117355858981
2024-11-23,19.156760337884716
2024-11-24,11.494056202730828
2024-11-25,48.53045952264128
2024-11-26,65.13298514880803
2024-11-27,22.988112405461656
2024-11-28,11.494056202730828
2024-11-29,8.939821491012868
2024-11-30,7.662704135153886
2024-12-01,6.385586779294905
2024-12-02,56.19316365779517
2024-12-03,66.41010250466701
2024-12-04,74.0728066398209
2024-12-05,76.62704135153886
2024-12-06,113.66344467144931
2024-12-07,15.325408270307772
2024-12-08,10.216938846871848
2024-12-09,70.24145457224395
2024-12-10,83.01262813083376
2024-12-11,85.56686284255173
2024-12-12,94.50668433356459
2024-12-13,125.15750087418014
2024-12-14,16.602525626166752
2024-12-15,11.494056202730828
2024-12-16,75.34992399567987
2024-12-17,85.56686284255173
2024-12-18,99.61515375700051
2024-12-19,120.04903145074421
2024-12-20,109.83209260387237
2024-12-21,14.048290914448792
2024-12-22,10.216938846871848
2024-12-23,8.939821491012868
2024-12-24,10.216938846871848
2024-12-25,8.939821491012868
2024-12-26,6.385586779294905
2024-12-27,5.108469423435924
2024-12-28,5.108469423435924
2024-12-29,5.108469423435924
2024-12-30,5.108469423435924
2024-12-31,5.108469423435924
2025-01-01,5.108469423435924
2025-01-02,15.325408270307772
2025-01-03,19.156760337884716
2025-01-04,6.385586779294905
2025-01-05,6.385586779294905
2025-01-06,29.373699184756564
2025-01-07,54.916046301936184
2025-01-08,66.41010250466701
2025-01-09,72.79568928396192
2025-01-10,88.1210975542697
2025-01-11,11.494056202730828
2025-01-12,8.939821491012868
2025-01-13,62.57875043709007
2025-01-14,71.51857192810294
2025-01-15,74.0728066398209
2025-01-16,83.01262813083376
2025-01-17,102.16938846871848
2025-01-18,15.325408270307772
2025-01-19,10.216938846871848
2025-01-20,10.216938846871848
2025-01-21,57.470281013654144
2025-01-22,65.13298514880803
2025-01-23,75.34992399567987
2025-01-24,100.8922711128595
2025-01-25,12.77117355858981
2025-01-26,8.939821491012868
2025-01-27,61.30163308123109
2025-01-28,75.34992399567987
2025-01-29,68.96433721638498
2025-01-30,80.45839341911581
2025-01-31,106.00074053629542
2025-02-01,14.048290914448792
2025-02-02,8.939821491012868
2025-02-03,51.08469423435924
2025-02-04,72.79568928396192
2025-02-05,81.73551077497478
2025-02-06,70.24145457224395
2025-02-07,103.44650582457746
2025-02-08,15.325408270307772
2025-02-09,10.216938846871848
2025-02-10,57.470281013654144
2025-02-11,68.96433721638498
2025-02-12,72.79568928396192
2025-02-13,83.01262813083376
2025-02-14,84.28974548669275
2025-02-15,12.77117355858981
2025-02-16,8.939821491012868
2025-02-17,17.879642982025736
2025-02-18,57.470281013654144
2025-02-19,67.687219860526
2025-02-20,65.13298514880803
2025-02-21,80.45839341911581
2025-02-22,12.77117355858981
2025-02-23,10.216938846871848
2025-02-24,53.6389289460772
2025-02-25,62.57875043709007
2025-02-26,63.85586779294905
2025-02-27,74.0728066398209
2025-02-28,95.78380168942357
2025-03-01,12.77117355858981
2025-03-02,8.939821491012868
2025-03-03,56.19316365779517
2025-03-04,67.687219860526
2025-03-05,77.90415870739784
2025-03-06,79.18127606325682
2025-03-07,91.95244962184663
2025-03-08,14.048290914448792
2025-03-09,8.939821491012868
2025-03-10,53.6389289460772
2025-03-11,65.13298514880803
2025-03-12,65.13298514880803
2025-03-13,72.79568928396192
2025-03-14,81.73551077497478
2025-03-15,11.494056202730828
2025-03-16,7.662704135153886
2025-03-17,47.253342166782296
2025-03-18,54.916046301936184
2025-03-19,57.470281013654144
2025-03-20,62.57875043709007
2025-03-21,74.0728066398209
2025-03-22,11.494056202730828
2025-03-23,7.662704135153886
2025-03-24,51.08469423435924
2025-03-25,52.361811590218224
2025-03-26,58.74739836951313
2025-03-27,63.85586779294905
2025-03-28,88.1210975542697
2025-03-29,11.494056202730828
2025-03-30,7.662704135153886
2025-03-31,45.97622481092331
2025-04-01,53.6389289460772
2025-04-02,63.85586779294905
2025-04-03,71.51857192810294
2025-04-04,83.01262813083376
2025-04-05,10.216938846871848
2025-04-06,8.939821491012868
2025-04-07,58.74739836951313
2025-04-08,70.24145457224395
2025-04-09,61.30163308123109
2025-04-10,77.90415870739784
2025-04-11,100.8922711128595
2025-04-12,10.216938846871848
2025-04-13,7.662704135153886
2025-04-14,43.42199009920535
2025-04-15,55.325122954984764
2025-04-16,62.56877295774743
2025-04-17,72.79568928396192
2025-04-18,29.473473978183048
2025-04-19,6.605091324833168
2025-04-20,5.397816324372725
2025-04-21,34.87129030255577
2025-04-22,54.75640663245382
2025-04-23,60.15422295682653
2025-04-24,68.60514796004964
2025-04-25,83.02260561017641
2025-04-26,7.812366325293611
2025-04-27,6.036375002302215
2025-04-28,55.96368163291426
2025-04-29,68.60514796004964
2025-04-30,66.19059795912875
2025-05-01,75.2102392848828
2025-05-02,85.4371556110973
2025-05-03,10.226916326214496
2025-05-04,7.243650002762658
2025-05-05,69.17386428258058
2025-05-06,76.9862306078742
2025-05-07,72.79568928396192
2025-05-08,83.02260561017641
2025-05-09,96.87134693777224
2025-05-10,10.226916326214496
2025-05-11,7.243650002762658
2025-05-12,69.81242296051008
2025-05-13,79.40078060879509
2025-05-14,80.03933928672458
2025-05-15,77.34541986420955
2025-05-16,94.40690954013812
2025-05-17,9.09946116049524
2025-05-18,6.8245958703714305
2025-05-19,71.65825663890001
2025-05-20,75.07055457408573
2025-05-21,71.65825663890001
2025-05-22,69.3833913487762
2025-05-23,61.42136283334287
2025-05-24,9.09946116049524
2025-05-25,6.8245958703714305
2025-05-26,5.687163225309525
2025-05-27,46.634738447538105
2025-05-28,51.184469027785724
2025-05-29,47.77217109260001
2025-05-30,47.77217109260001
2025-05-31,7.962028515433335
2025-06-01,5.687163225309525
2025-06-02,30.710681416671434
2025-06-03,36.39784464198096
2025-06-04,32.98554670679525
2025-06-05,34.12297935185715
2025-06-06,30.710681416671434
2025-06-07,5.687163225309525
2025-06-08,4.54973058024762
2025-06-09,25.02351819136191
2025-06-10,25.02351819136191
2025-06-11,22.7486529012381
2025-06-12,21.611220256176196
2025-06-13,19.336354966052387
2025-06-14,4.54973058024762
2025-06-15,4.54973058024762
2025-06-16,15.92405703086667
2025-06-17,17.061489675928573
2025-06-18,13.649191740742861
2025-06-19,5.687163225309525
2025-06-20,10.236893805557145
2025-06-21,3.4122979351857152
2025-06-22,2.27486529012381
2025-06-23,10.236893805557145
2025-06-24,9.09946116049524
2025-06-25,9.09946116049524
2025-06-26,7.962028515433335
2025-06-27,5.687163225309525
2025-06-28,2.27486529012381
2025-06-29,2.27486529012381
2025-06-30,3.4122979351857152
2025-07-01,3.4122979351857152
2025-07-02,3.4122979351857152
2025-07-03,3.4122979351857152
2025-07-04,2.27486529012381
2025-07-05,2.27486529012381
2025-07-06,2.27486529012381
2025-07-07,3.4122979351857152
2025-07-08,3.4122979351857152
2025-07-09,3.4122979351857152
2025-07-10,3.4122979351857152
2025-07-11,3.4122979351857152
2025-07-12,2.27486529012381
2025-07-13,2.27486529012381
2025-07-14,3.4122979351857152
2025-07-15,3.4122979351857152
2025-07-16,3.4122979351857152
2025-07-17,3.4122979351857152
2025-07-18,3.4122979351857152
2025-07-19,2.27486529012381
2025-07-20,2.27486529012381
2025-07-21,2.27486529012381
2025-07-22,3.4122979351857152
2025-07-23,3.4122979351857152
2025-07-24,3.4122979351857152
2025-07-25,3.4122979351857152
2025-07-26,2.27486529012381
2025-07-27,2.27486529012381
2025-07-28,3.4122979351857152
2025-07-29,3.4122979351857152
2025-07-30,3.4122979351857152
2025-07-31,3.4122979351857152
2025-08-01,4.54973058024762
2025-08-02,2.27486529012381
2025-08-03,2.27486529012381
2025-08-04,3.4122979351857152
2025-08-05,5.687163225309525
2025-08-06,6.8245958703714305
2025-08-07,7.962028515433335
2025-08-08,12.511759095680954
2025-08-09,3.4122979351857152
2025-08-10,3.4122979351857152
2025-08-11,10.236893805557145
2025-08-12,15.92405703086667
2025-08-13,22.7486529012381
2025-08-14,28.435816126547625
2025-08-15,43.22244051235239
2025-08-16,6.8245958703714305
2025-08-17,5.687163225309525
2025-08-18,28.435816126547625
2025-08-19,38.67270993210477
2025-08-20,46.634738447538105
2025-08-21,51.184469027785724
2025-08-22,69.3833913487762
2025-08-23,9.09946116049524
2025-08-24,7.962028515433335
2025-08-25,42.085007867290486
2025-08-26,51.184469027785724
2025-08-27,58.009064898157156
2025-08-28,64.83366076852859
2025-08-29,70.5208239938381
2025-08-30,10.236893805557145
2025-08-31,6.8245958703714305
2025-09-01,5.687163225309525
2025-09-02,47.77217109260001
2025-09-03,58.009064898157156
2025-09-04,65.9710934135905
2025-09-05,86.44488102470478
2025-09-06,12.511759095680954
2025-09-07,7.962028515433335
2025-09-08,58.009064898157156
2025-09-09,70.5208239938381
2025-09-10,67.1085260586524
2025-09-11,77.34541986420955
2025-09-12,97.81920747532384
2025-09-13,12.511759095680954
2025-09-14,9.09946116049524
2025-09-15,55.73419960803334
2025-09-16,64.83366076852859
2025-09-17,67.1085260586524
2025-09-18,75.07055457408573
2025-09-19,93.26947689507621
2025-09-20,13.649191740742861
2025-09-21,9.09946116049524
2025-09-22,56.87163225309525
2025-09-23,55.73419960803334
2025-09-24,62.558795478404775
2025-09-25,70.5208239938381
2025-09-26,89.85717895989049
2025-09-27,13.649191740742861
2025-09-28,10.236893805557145
2025-09-29,53.45933431790954
2025-09-30,67.1085260586524
2025-10-01,64.83366076852859
2025-10-02,60.28393018828096
2025-10-03,90.9946116049524
2025-10-04,11.37432645061905
2025-10-05,7.962028515433335
2025-10-06,48.90960373766192
2025-10-07,61.42136283334287
2025-10-08,63.69622812346668
2025-10-09,67.1085260586524
2025-10-10,70.5208239938381
2025-10-11,11.37432645061905
2025-10-12,9.09946116049524
2025-10-13,31.84811406173334
2025-10-14,55.73419960803334
2025-10-15,61.42136283334287
2025-10-16,60.28393018828096
2025-10-17,73.93312192902383
2025-10-18,10.236893805557145
2025-10-19,7.962028515433335
2025-10-20,52.32190167284763
2025-10-21,56.87163225309525
2025-10-22,59.14649754321906
2025-10-23,64.83366076852859
2025-10-24,83.03258308951906
2025-10-25,11.37432645061905
2025-10-26,7.962028515433335
2025-10-27,53.45933431790954
2025-10-28,62.558795478404775
2025-10-29,64.83366076852859
2025-10-30,71.65825663890001
2025-10-31,80.75771779939525
2025-11-01,9.09946116049524
2025-11-02,9.09946116049524
2025-11-03,44.35987315741429
2025-11-04,39.81014257716667
2025-11-05,56.87163225309525
2025-11-06,59.14649754321906
2025-11-07,75.07055457408573
2025-11-08,12.511759095680954
2025-11-09,7.962028515433335
2025-11-10,47.77217109260001
2025-11-11,38.67270993210477
2025-11-12,53.45933431790954
2025-11-13,61.42136283334287
2025-11-14,80.75771779939525
2025-11-15,11.37432645061905
2025-11-16,9.09946116049524
2025-11-17,48.90960373766192
2025-11-18,56.87163225309525
2025-11-19,61.42136283334287
2025-11-20,67.1085260586524
2025-11-21,113.7432645061905
2025-11-22,11.37432645061905
2025-11-23,6.8245958703714305
2025-11-24,35.26041199691905
2025-11-25,52.32190167284763
2025-11-26,15.92405703086667
2025-11-27,9.09946116049524
2025-11-28,5.687163225309525
2025-11-29,4.54973058024762
2025-11-30,4.54973058024762
2025-12-01,40.94757522222858
2025-12-02,47.77217109260001
2025-12-03,52.32190167284763
2025-12-04,77.34541986420955
2025-12-05,80.75771779939525
2025-12-06,11.37432645061905
2025-12-07,9.09946116049524
2025-12-08,46.634738447538105
2025-12-09,55.73419960803334
2025-12-10,55.73419960803334
2025-12-11,58.009064898157156
2025-12-12,78.48285250927145
2025-12-13,11.232147369986311
2025-12-14,7.819849434800597
2025-12-15,53.174976156644064
2025-12-16,59.99957202701549
2025-12-17,69.66774951004169
2025-12-18,85.30744837964288
2025-12-19,77.06106170294407
2025-12-20,10.236893805557145
2025-12-21,7.819849434800597
2025-12-22,16.066236111499407
2025-12-23,15.639698869601194
2025-12-24,6.3980586284732155
2025-12-25,4.407551499614883
2025-12-26,4.407551499614883
2025-12-27,3.4122979351857152
2025-12-28,2.417044370756548
2025-12-29,3.4122979351857152
2025-12-30,2.9857606932875007
2025-12-31,3.4122979351857152
2026-01-01,3.4122979351857152
2026-01-02,3.4122979351857152
2026-01-03,3.4122979351857152
2026-01-04,2.417044370756548
2026-01-05,21.46904117554346
2026-01-06,34.122979351857154
2026-01-07,39.952321657799416
2026-01-08,43.364619592985136
2026-01-09,68.24595870371431
2026-01-10,6.8245958703714305
2026-01-11,5.118446902778572
2026-01-12,40.94757522222858
2026-01-13,48.625245576396445
2026-01-14,52.03754351158216
2026-01-15,56.3029159305643
2026-01-16,75.92362905788217
2026-01-17,8.530744837964289
2026-01-18,5.971521386575001
2026-01-19,5.971521386575001
2026-01-20,42.65372418982144
2026-01-21,50.3313945439893
2026-01-22,56.3029159305643
2026-01-23,69.09903318751073
2026-01-24,12.796117256946433
2026-01-25,8.530744837964289
2026-01-26,21.32686209491072
2026-01-27,31.563755900467864
2026-01-28,39.241426254635726
2026-01-29,49.47832006019287
2026-01-30,67.39288421991787
2026-01-31,8.530744837964289
2026-02-01,6.8245958703714305
2026-02-02,35.82912831945001
2026-02-03,41.80064970602501
2026-02-04,46.06602212500716
2026-02-05,48.625245576396445
2026-02-06,69.95210767130716
2026-02-07,8.530744837964289
2026-02-08,5.971521386575001
2026-02-09,32.416830384264294
2026-02-10,41.80064970602501
2026-02-11,50.3313945439893
2026-02-12,52.03754351158216
2026-02-13,52.890617995378584
2026-02-14,6.8245958703714305
2026-02-15,5.971521386575001
2026-02-16,11.943042773150003
2026-02-17,29.004532449078578
2026-02-18,31.563755900467864
2026-02-19,40.94757522222858
2026-02-20,58.009064898157156
2026-02-21,8.530744837964289
2026-02-22,5.971521386575001
2026-02-23,33.26990486806072
2026-02-24,40.09450073843215
2026-02-25,38.38835177083929
2026-02-26,49.47832006019287
2026-02-27,60.56828834954644
2026-02-28,6.8245958703714305
2026-03-01,5.971521386575001
2026-03-02,34.97605383565358
2026-03-03,40.94757522222858
2026-03-04,41.80064970602501
2026-03-05,52.03754351158216
2026-03-06,66.53980973612144
2026-03-07,6.8245958703714305
2026-03-08,5.971521386575001
2026-03-09,33.26990486806072
2026-03-10,36.68220280324644
2026-03-11,44.3598731574143
2026-03-12,50.3313945439893
2026-03-13,55.44984144676787
2026-03-14,7.6776703541678595
2026-03-15,5.971521386575001
2026-03-16,29.004532449078578
2026-03-17,34.122979351857154
2026-03-18,34.122979351857154
2026-03-19,37.53527728704287
2026-03-20,42.65372418982144
2026-03-21,5.118446902778572
2026-03-22,4.265372418982144
2026-03-23,28.15145796528215
2026-03-24,34.97605383565358
2026-03-25,37.53527728704287
2026-03-26,40.94757522222858
2026-03-27,57.15599041436073
2026-03-28,5.971521386575001
2026-03-29,4.265372418982144
2026-03-30,23.886085546300006
2026-03-31,31.563755900467864
2026-04-01,34.97605383565358
2026-04-02,40.09450073843215
2026-04-03,16.208415192132147
2026-04-04,3.4122979351857152
2026-04-05,3.4122979351857152
2026-04-06,15.355340708335719
2026-04-07,24.739160030096436
2026-04-08,26.445308997689292
2026-04-09,32.416830384264294
2026-04-10,42.65372418982144
2026-04-11,3.4122979351857152
2026-04-12,3.4122979351857152
2026-04-13,29.857606932875008
2026-04-14,32.416830384264294
2026-04-15,38.38835177083929
2026-04-16,42.65372418982144
2026-04-17,55.44984144676787
2026-04-18,5.971521386575001
2026-04-19,4.265372418982144
2026-04-20,30.710681416671438
2026-04-21,40.09450073843215
2026-04-22,38.38835177083929
2026-04-23,42.65372418982144
2026-04-24,53.74369247917502
2026-04-25,5.971521386575001
2026-04-26,4.265372418982144
2026-04-27,33.26990486806072
2026-04-28,41.80064970602501
2026-04-29,43.50679867361787
2026-04-30,46.919096608803585
2026-05-01,59.715213865750016
2026-05-02,5.118446902778572
2026-05-03,4.265372418982144
2026-05-04,38.38835177083929
2026-05-05,43.50679867361787
2026-05-06,52.03754351158216
2026-05-07,63.12751180093573
2026-05-08,63.98058628473216
2026-05-09,5.118446902778572
2026-05-10,4.265372418982144
2026-05-11,42.65372418982144
2026-05-12,46.919096608803585
2026-05-13,52.03754351158216
2026-05-14,58.86213938195359
2026-05-15,63.12751180093573
2026-05-16,6.8245958703714305
2026-05-17,4.265372418982144
2026-05-18,44.3598731574143
2026-05-19,50.3313945439893
2026-05-20,52.890617995378584
2026-05-21,50.3313945439893
2026-05-22,43.50679867361787
2026-05-23,5.118446902778572
2026-05-24,4.265372418982144
2026-05-25,3.4122979351857152
2026-05-26,27.298383481485722
2026-05-27,27.298383481485722
2026-05-28,30.710681416671438
2026-05-29,29.857606932875008
2026-05-30,4.265372418982144
2026-05-31,4.265372418982144
