Time,coolio
2025-01-29,12.676534080744233
2025-01-30,8.52029339853301
2025-01-31,15.58590255829209
2025-02-01,14.339030353628724
2025-02-02,17.871834933508264
2025-02-03,12.468722046633673
2025-02-04,11.221849841970306
2025-02-05,9.767165603196377
2025-02-06,12.26091001252311
2025-02-07,13.50778221718648
2025-02-08,11.221849841970306
2025-02-09,13.923406285407602
2025-02-10,10.182789671417499
2025-02-11,14.339030353628724
2025-02-12,13.71559425129704
2025-02-13,10.598413739638621
2025-02-14,12.468722046633673
2025-02-15,15.378090524181529
2025-02-16,17.04058679706602
2025-02-17,12.26091001252311
2025-02-18,12.26091001252311
2025-02-19,12.26091001252311
2025-02-20,13.923406285407602
2025-02-21,13.092158148965355
2025-02-22,15.378090524181529
2025-02-23,15.793714592402651
2025-02-24,12.05309797841255
2025-02-25,13.923406285407602
2025-02-26,9.351541534975254
2025-02-27,13.923406285407602
2025-02-28,11.845285944301988
2025-03-01,9.351541534975254
2025-03-02,14.339030353628724
2025-03-03,14.546842387739284
2025-03-04,11.221849841970306
2025-03-05,11.221849841970306
2025-03-06,12.05309797841255
2025-03-07,14.131218319518162
2025-03-08,12.05309797841255
2025-03-09,13.923406285407602
2025-03-10,8.935917466754132
2025-03-11,14.962466455960406
2025-03-12,11.221849841970306
2025-03-13,14.754654421849846
2025-03-14,13.299970183075917
2025-03-15,9.559353569085815
2025-03-16,15.58590255829209
2025-03-17,12.676534080744233
2025-03-18,14.339030353628724
2025-03-19,12.676534080744233
2025-03-20,12.884346114854795
2025-03-21,12.26091001252311
2025-03-22,11.429661876080866
2025-03-23,14.339030353628724
2025-03-24,14.339030353628724
2025-03-25,8.72810543264357
2025-03-26,13.50778221718648
2025-03-27,20.365579342834998
2025-03-28,20.781203411056122
2025-03-29,17.04058679706602
2025-03-30,15.170278490070968
2025-03-31,12.26091001252311
2025-04-01,9.974977637306939
2025-04-02,13.299970183075917
2025-04-03,9.351541534975254
2025-04-04,13.50778221718648
2025-04-05,14.131218319518162
2025-04-06,12.676534080744233
2025-04-07,13.923406285407602
2025-04-08,10.390601705528061
2025-04-09,11.014037807859744
2025-04-10,9.974977637306939
2025-04-11,17.45621086528714
2025-04-12,13.092158148965355
2025-04-13,13.299970183075917
2025-04-14,10.806225773749183
2025-04-15,13.11442372404863
2025-04-16,10.876733428179552
2025-04-17,12.68766686828587
2025-04-18,15.778870875680468
2025-04-19,17.059141442968745
2025-04-20,12.68766686828587
2025-04-21,10.023219716654033
2025-04-22,9.700368877946552
2025-04-23,11.084545462290112
2025-04-24,11.511302318052872
2025-04-25,12.26091001252311
2025-04-26,11.938059173815631
2025-04-27,11.40739630099759
2025-04-28,12.15700399546783
2025-04-29,12.15700399546783
2025-04-30,8.846855166421033
2025-05-01,10.127125733709313
2025-05-02,14.92535716415495
2025-05-03,12.26091001252311
2025-05-04,15.674964858625188
2025-05-05,11.40739630099759
2025-05-06,10.657788606527353
2025-05-07,11.30349028394231
2025-05-08,11.730247139705071
2025-05-09,11.30349028394231
2025-05-10,12.79157288534115
2025-05-11,11.730247139705071
2025-05-12,10.553882589472071
2025-05-13,8.846855166421033
2025-05-14,7.785529420784953
2025-05-15,10.509351439305522
2025-05-16,11.385130725914316
2025-05-17,12.26091001252311
2025-05-18,9.633572152696729
2025-05-19,8.31990322278354
2025-05-20,10.947241082609919
2025-05-21,14.012468585740697
2025-05-22,12.698799655827507
2025-05-23,8.757792866087936
2025-05-24,12.26091001252311
2025-05-25,10.947241082609919
2025-05-26,13.5745789424363
2025-05-27,11.385130725914316
2025-05-28,11.823020369218714
2025-05-29,14.012468585740697
2025-05-30,13.136689299131904
2025-05-31,12.26091001252311
2025-06-01,14.450358229045094
2025-06-02,13.136689299131904
2025-06-03,9.633572152696729
2025-06-04,14.012468585740697
2025-06-05,9.633572152696729
2025-06-06,12.698799655827507
2025-06-07,13.5745789424363
2025-06-08,10.947241082609919
2025-06-09,10.947241082609919
2025-06-10,8.757792866087936
2025-06-11,10.071461796001126
2025-06-12,8.757792866087936
2025-06-13,13.5745789424363
2025-06-14,11.385130725914316
2025-06-15,12.698799655827507
2025-06-16,10.071461796001126
2025-06-17,9.633572152696729
2025-06-18,10.509351439305522
2025-06-19,10.071461796001126
2025-06-20,22.332371808524236
2025-06-21,43.788964330439676
2025-06-22,23.20815109513303
2025-06-23,10.947241082609919
2025-06-24,14.012468585740697
2025-06-25,11.385130725914316
2025-06-26,10.509351439305522
2025-06-27,11.823020369218714
2025-06-28,12.698799655827507
2025-06-29,15.764027158958283
2025-06-30,10.509351439305522
2025-07-01,11.385130725914316
2025-07-02,10.509351439305522
2025-07-03,10.947241082609919
2025-07-04,12.698799655827507
2025-07-05,13.136689299131904
2025-07-06,13.5745789424363
2025-07-07,8.31990322278354
2025-07-08,11.385130725914316
2025-07-09,15.326137515653887
2025-07-10,7.0062342928703485
2025-07-11,12.698799655827507
2025-07-12,10.947241082609919
2025-07-13,11.823020369218714
2025-07-14,11.823020369218714
2025-07-15,13.5745789424363
2025-07-16,11.385130725914316
2025-07-17,12.698799655827507
2025-07-18,10.947241082609919
2025-07-19,14.88824787234949
2025-07-20,14.012468585740697
2025-07-21,10.071461796001126
2025-07-22,10.509351439305522
2025-07-23,10.071461796001126
2025-07-24,12.26091001252311
2025-07-25,11.823020369218714
2025-07-26,13.5745789424363
2025-07-27,12.698799655827507
2025-07-28,18.829254662089063
2025-07-29,16.63980644556708
2025-07-30,9.195682509392332
2025-07-31,14.012468585740697
2025-08-01,22.332371808524236
2025-08-02,28.900716458090187
2025-08-03,18.391365018784665
2025-08-04,17.077696088871473
2025-08-05,13.5745789424363
2025-08-06,10.947241082609919
2025-08-07,11.823020369218714
2025-08-08,14.450358229045094
2025-08-09,12.26091001252311
2025-08-10,14.012468585740697
2025-08-11,13.5745789424363
2025-08-12,9.633572152696729
2025-08-13,12.698799655827507
2025-08-14,13.136689299131904
2025-08-15,14.450358229045094
2025-08-16,12.698799655827507
2025-08-17,17.077696088871473
2025-08-18,11.385130725914316
2025-08-19,12.26091001252311
2025-08-20,13.5745789424363
2025-08-21,12.698799655827507
2025-08-22,21.894482165219838
2025-08-23,17.077696088871473
2025-08-24,21.018702878611045
2025-08-25,25.83548895495941
2025-08-26,14.450358229045094
2025-08-27,10.947241082609919
2025-08-28,11.385130725914316
2025-08-29,8.31990322278354
2025-08-30,10.509351439305522
2025-08-31,17.953475375480267
2025-09-01,9.633572152696729
2025-09-02,9.195682509392332
2025-09-03,12.698799655827507
2025-09-04,10.947241082609919
2025-09-05,14.012468585740697
2025-09-06,11.823020369218714
2025-09-07,15.326137515653887
2025-09-08,11.823020369218714
2025-09-09,10.509351439305522
2025-09-10,10.509351439305522
2025-09-11,9.195682509392332
2025-09-12,11.823020369218714
2025-09-13,14.450358229045094
2025-09-14,12.26091001252311
2025-09-15,10.509351439305522
2025-09-16,10.947241082609919
2025-09-17,11.385130725914316
2025-09-18,12.26091001252311
2025-09-19,12.698799655827507
2025-09-20,16.20191680226268
2025-09-21,14.450358229045094
2025-09-22,12.26091001252311
2025-09-23,10.509351439305522
2025-09-24,13.136689299131904
2025-09-25,8.757792866087936
2025-09-26,9.633572152696729
2025-09-27,12.698799655827507
2025-09-28,21.018702878611045
2025-09-29,20.58081323530665
2025-09-30,14.450358229045094
2025-10-01,11.823020369218714
2025-10-02,11.385130725914316
2025-10-03,12.26091001252311
2025-10-04,11.823020369218714
2025-10-05,11.823020369218714
2025-10-06,12.698799655827507
2025-10-07,12.698799655827507
2025-10-08,15.326137515653887
2025-10-09,11.823020369218714
2025-10-10,12.698799655827507
2025-10-11,10.947241082609919
2025-10-12,14.012468585740697
2025-10-13,12.26091001252311
2025-10-14,12.698799655827507
2025-10-15,13.136689299131904
2025-10-16,10.071461796001126
2025-10-17,12.698799655827507
2025-10-18,16.63980644556708
2025-10-19,16.63980644556708
2025-10-20,18.829254662089063
2025-10-21,11.385130725914316
2025-10-22,11.823020369218714
2025-10-23,14.012468585740697
2025-10-24,15.764027158958283
2025-10-25,11.385130725914316
2025-10-26,12.698799655827507
2025-10-27,10.071461796001126
2025-10-28,11.823020369218714
2025-10-29,15.764027158958283
2025-10-30,18.829254662089063
2025-10-31,14.450358229045094
2025-11-01,16.20191680226268
2025-11-02,8.757792866087936
2025-11-03,12.698799655827507
2025-11-04,9.633572152696729
2025-11-05,11.385130725914316
2025-11-06,9.633572152696729
2025-11-07,12.26091001252311
2025-11-08,16.63980644556708
2025-11-09,13.5745789424363
2025-11-10,7.444123936174745
2025-11-11,11.823020369218714
2025-11-12,10.947241082609919
2025-11-13,13.5745789424363
2025-11-14,11.823020369218714
2025-11-15,14.450358229045094
2025-11-16,16.63980644556708
2025-11-17,10.509351439305522
2025-11-18,9.633572152696729
2025-11-19,10.071461796001126
2025-11-20,10.947241082609919
2025-11-21,9.633572152696729
2025-11-22,12.698799655827507
2025-11-23,12.698799655827507
2025-11-24,10.071461796001126
2025-11-25,8.757792866087936
2025-11-26,13.5745789424363
2025-11-27,15.326137515653887
2025-11-28,12.26091001252311
2025-11-29,10.509351439305522
2025-11-30,9.195682509392332
2025-12-01,8.31990322278354
2025-12-02,11.385130725914316
2025-12-03,11.823020369218714
2025-12-04,10.071461796001126
2025-12-05,13.5745789424363
2025-12-06,13.5745789424363
2025-12-07,14.88824787234949
2025-12-08,10.071461796001126
2025-12-09,9.195682509392332
2025-12-10,13.5745789424363
2025-12-11,16.122300503480062
2025-12-12,12.559471132957926
2025-12-13,11.862828518610023
2025-12-14,12.340526311305727
2025-12-15,9.733092526175001
2025-12-16,7.822301355392179
2025-12-17,13.037168925653631
2025-12-18,11.862828518610023
2025-12-19,13.514866718349337
2025-12-20,13.514866718349337
2025-12-21,11.862828518610023
2025-12-22,9.255394733479296
2025-12-23,11.862828518610023
2025-12-24,11.862828518610023
2025-12-25,18.51078946695859
2025-12-26,12.818224104001434
2025-12-27,14.947960096436454
2025-12-28,13.773619689392845
2025-12-29,10.907432933218612
2025-12-30,13.295921896697138
2025-12-31,13.295921896697138
2026-01-01,16.122300503480062
2026-01-02,13.992564511045043
2026-01-03,11.385130725914316
2026-01-04,12.818224104001434
2026-01-05,8.299999148087885
2026-01-06,9.474339555131493
2026-01-07,8.99664176243579
2026-01-08,10.429735140522904
2026-01-09,13.514866718349337
2026-01-10,11.385130725914317
2026-01-11,12.420142610088345
2026-01-12,9.832612899653274
2026-01-13,7.762589131305216
2026-01-14,9.832612899653274
2026-01-15,10.867624783827303
2026-01-16,14.490166378436403
2026-01-17,9.832612899653274
2026-01-18,11.385130725914317
2026-01-19,12.937648552175359
2026-01-20,12.420142610088345
2026-01-21,11.385130725914317
2026-01-22,13.972660436349388
2026-01-23,12.937648552175359
2026-01-24,16.042684204697448
2026-01-25,15.007672320523417
2026-01-26,14.490166378436403
2026-01-27,10.867624783827303
2026-01-28,13.455154494262374
2026-01-29,12.420142610088345
2026-01-30,12.937648552175359
2026-01-31,10.867624783827303
2026-02-01,13.972660436349388
2026-02-02,12.420142610088345
2026-02-03,10.867624783827303
2026-02-04,8.28009507339223
2026-02-05,13.455154494262374
2026-02-06,11.902636668001332
2026-02-07,16.042684204697448
2026-02-08,51.750594208701436
2026-02-09,29.49783869895982
2026-02-10,21.735249567654606
2026-02-11,20.18273174139356
2026-02-12,17.077696088871473
2026-02-13,20.18273174139356
2026-02-14,21.21774362556759
2026-02-15,20.700237683480577
2026-02-16,20.18273174139356
2026-02-17,17.59520203095849
2026-02-18,13.455154494262374
2026-02-19,11.902636668001332
2026-02-20,13.455154494262374
2026-02-21,16.042684204697448
2026-02-22,18.112707973045502
2026-02-23,11.385130725914317
2026-02-24,10.867624783827303
2026-02-25,12.420142610088345
2026-02-26,10.867624783827303
2026-02-27,18.63021391513252
2026-02-28,14.490166378436403
2026-03-01,12.420142610088345
2026-03-02,12.937648552175359
2026-03-03,11.902636668001332
2026-03-04,15.007672320523417
2026-03-05,13.455154494262374
2026-03-06,13.972660436349388
2026-03-07,14.490166378436403
2026-03-08,17.077696088871473
2026-03-09,12.420142610088345
2026-03-10,13.455154494262374
2026-03-11,12.420142610088345
2026-03-12,12.420142610088345
2026-03-13,9.832612899653274
2026-03-14,14.490166378436403
2026-03-15,15.007672320523417
2026-03-16,13.455154494262374
2026-03-17,11.385130725914317
2026-03-18,12.937648552175359
2026-03-19,12.937648552175359
2026-03-20,13.972660436349388
2026-03-21,13.455154494262374
2026-03-22,11.385130725914317
2026-03-23,14.490166378436403
2026-03-24,8.797601015479245
2026-03-25,11.385130725914317
2026-03-26,15.007672320523417
2026-03-27,12.937648552175359
2026-03-28,12.420142610088345
2026-03-29,28.462826814785792
2026-03-30,13.455154494262374
2026-03-31,9.832612899653274
2026-04-01,12.937648552175359
2026-04-02,11.902636668001332
2026-04-03,9.832612899653274
2026-04-04,16.56019014678446
2026-04-05,14.490166378436403
2026-04-06,12.420142610088345
2026-04-07,9.832612899653274
2026-04-08,8.28009507339223
2026-04-09,8.797601015479245
2026-04-10,9.31510695756626
2026-04-11,10.867624783827303
2026-04-12,12.937648552175359
2026-04-13,5.175059420870144
2026-04-14,9.832612899653274
2026-04-15,12.420142610088345
2026-04-16,7.762589131305216
2026-04-17,11.385130725914317
2026-04-18,10.350118841740288
2026-04-19,13.455154494262374
2026-04-20,6.727577247131187
2026-04-21,10.867624783827303
2026-04-22,10.350118841740288
2026-04-23,9.31510695756626
2026-04-24,9.832612899653274
2026-04-25,12.420142610088345
2026-04-26,9.832612899653274
2026-04-27,10.867624783827303
2026-04-28,8.797601015479245
2026-04-29,12.937648552175359
2026-04-30,8.797601015479245
2026-05-01,13.972660436349388
2026-05-02,12.420142610088345
2026-05-03,10.867624783827303
2026-05-04,10.867624783827303
2026-05-05,8.797601015479245
2026-05-06,9.31510695756626
2026-05-07,10.867624783827303
2026-05-08,9.31510695756626
2026-05-09,11.902636668001332
2026-05-10,10.350118841740288
2026-05-11,8.797601015479245
2026-05-12,10.867624783827303
2026-05-13,8.797601015479245
2026-05-14,11.902636668001332
2026-05-15,12.420142610088345
2026-05-16,11.902636668001332
2026-05-17,8.797601015479245
2026-05-18,7.245083189218201
2026-05-19,8.28009507339223
2026-05-20,10.867624783827303
2026-05-21,11.902636668001332
2026-05-22,15.525178262610432
2026-05-23,14.490166378436403
2026-05-24,15.525178262610432
2026-05-25,10.350118841740288
2026-05-26,10.867624783827303
2026-05-27,10.350118841740288
2026-05-28,11.385130725914317
2026-05-29,12.937648552175359
2026-05-30,19.665225799306548
2026-05-31,12.937648552175359
