Time,value
2023-12-22,73
2023-12-23,73
2023-12-24,66
2023-12-25,62
2023-12-26,85
2023-12-27,83
2023-12-28,86
2023-12-29,87
2023-12-30,81
2023-12-31,74
2024-01-01,70
2024-01-02,85
2024-01-03,96
2024-01-04,94
2024-01-05,87
2024-01-06,82
2024-01-07,82
2024-01-08,85
2024-01-09,85
2024-01-10,93
2024-01-11,88
2024-01-12,81
2024-01-13,81
2024-01-14,81
2024-01-15,83
2024-01-16,83
2024-01-17,92
2024-01-18,89
2024-01-19,84
2024-01-20,88
2024-01-21,82
2024-01-22,90
2024-01-23,87
2024-01-24,90
2024-01-25,92
2024-01-26,87
2024-01-27,85
2024-01-28,83
2024-01-29,92
2024-01-30,94
2024-01-31,90
2024-02-01,89
2024-02-02,88
2024-02-03,89
2024-02-04,84
2024-02-05,93
2024-02-06,91
2024-02-07,91
2024-02-08,90
2024-02-09,79
2024-02-10,85
2024-02-11,90
2024-02-12,95
2024-02-13,89
2024-02-14,96
2024-02-15,88
2024-02-16,85
2024-02-17,88
2024-02-18,88
2024-02-19,94
2024-02-20,91
2024-02-21,92
2024-02-22,91
2024-02-23,86
2024-02-24,91
2024-02-25,93
2024-02-26,97
2024-02-27,92
2024-02-28,88
2024-02-29,93
2024-03-01,85
2024-03-02,87
2024-03-03,86
2024-03-04,92
2024-03-05,93
2024-03-06,91
2024-03-07,90
2024-03-08,86
2024-03-09,87
2024-03-10,87
2024-03-11,92
2024-03-12,92
2024-03-13,88
2024-03-14,89
2024-03-15,88
2024-03-16,85
2024-03-17,85
2024-03-18,92
2024-03-19,94
2024-03-20,94
2024-03-21,87
2024-03-22,80
2024-03-23,87
2024-03-24,88
2024-03-25,91
2024-03-26,89
2024-03-27,92
2024-03-28,89
2024-03-29,83
2024-03-30,82
2024-03-31,79
2024-04-01,90
2024-04-02,90
2024-04-03,93
2024-04-04,90
2024-04-05,87
2024-04-06,87
2024-04-07,83
2024-04-08,83
2024-04-09,91
2024-04-10,96
2024-04-11,90
2024-04-12,89
2024-04-13,82
2024-04-14,88
2024-04-15,98
2024-04-16,100
2024-04-17,93
2024-04-18,89
2024-04-19,84
2024-04-20,86
2024-04-21,86
2024-04-22,92
2024-04-23,92
2024-04-24,94
2024-04-25,91
2024-04-26,84
2024-04-27,82
2024-04-28,83
2024-04-29,97
2024-04-30,97
2024-05-01,95
2024-05-02,91
2024-05-03,88
2024-05-04,84
2024-05-05,83
2024-05-06,100
2024-05-07,93
2024-05-08,88
2024-05-09,90
2024-05-10,93
2024-05-11,79
2024-05-12,75
2024-05-13,92
2024-05-14,92
2024-05-15,93
2024-05-16,89
2024-05-17,86
2024-05-18,88
2024-05-19,80
2024-05-20,91
2024-05-21,95
2024-05-22,90
2024-05-23,89
2024-05-24,87
2024-05-25,82
2024-05-26,83
2024-05-27,77
2024-05-28,92
2024-05-29,92
2024-05-30,90
2024-05-31,85
2024-06-01,83
2024-06-02,84
2024-06-03,89
2024-06-04,87
2024-06-05,94
2024-06-06,89
2024-06-07,86
2024-06-08,87
2024-06-09,85
2024-06-10,88
2024-06-11,90
2024-06-12,90
2024-06-13,91
2024-06-14,85
2024-06-15,84
2024-06-16,82
2024-06-17,91
2024-06-18,89
2024-06-19,92
2024-06-20,88
2024-06-21,87
2024-06-22,86
2024-06-23,82
2024-06-24,87
2024-06-25,87
2024-06-26,87
2024-06-27,86
2024-06-28,82
2024-06-29,86
2024-06-30,82
2024-07-01,87
2024-07-02,97
2024-07-03,87
2024-07-04,77
2024-07-05,82
2024-07-06,86
2024-07-07,87
2024-07-08,93
2024-07-09,93
2024-07-10,91
2024-07-11,92
2024-07-12,87
2024-07-13,82
2024-07-14,76
2024-07-15,89
2024-07-16,90
2024-07-17,90
2024-07-18,87
2024-07-19,81
2024-07-20,86
2024-07-21,87
2024-07-22,88
2024-07-23,88
2024-07-24,88
2024-07-25,85
2024-07-26,86
2024-07-27,83
2024-07-28,81
2024-07-29,90
2024-07-30,88
2024-07-31,87
2024-08-01,84
2024-08-02,84
2024-08-03,86
2024-08-04,86
2024-08-05,86
2024-08-06,85
2024-08-07,94
2024-08-08,86
2024-08-09,84
2024-08-10,84
2024-08-11,84
2024-08-12,85
2024-08-13,88
2024-08-14,90
2024-08-15,95
2024-08-16,86
2024-08-17,86
2024-08-18,81
2024-08-19,87
2024-08-20,89
2024-08-21,88
2024-08-22,90
2024-08-23,83
2024-08-24,86
2024-08-25,88
2024-08-26,91
2024-08-27,83
2024-08-28,88
2024-08-29,88
2024-08-30,85
2024-08-31,79
2024-09-01,80
2024-09-02,83
2024-09-03,89
2024-09-04,95
2024-09-05,89
2024-09-06,85
2024-09-07,81
2024-09-08,79
2024-09-09,87
2024-09-10,89
2024-09-11,82
2024-09-12,88
2024-09-13,85
2024-09-14,88
2024-09-15,79
