Time,meatloaf
2023-10-14,1.9375
2023-10-15,2.8125
2023-10-16,2.09375
2023-10-17,2.03125
2023-10-18,1.75
2023-10-19,1.5625
2023-10-20,1.3125
2023-10-21,1.78125
2023-10-22,2.96875
2023-10-23,2.09375
2023-10-24,1.875
2023-10-25,1.71875
2023-10-26,1.625
2023-10-27,1.3125
2023-10-28,1.75
2023-10-29,2.71875
2023-10-30,2.03125
2023-10-31,1.625
2023-11-01,1.875
2023-11-02,1.78125
2023-11-03,1.375
2023-11-04,1.90625
2023-11-05,2.78125
2023-11-06,2.0625
2023-11-07,1.875
2023-11-08,1.8125
2023-11-09,1.65625
2023-11-10,1.3125
2023-11-11,1.90625
2023-11-12,2.90625
2023-11-13,1.96875
2023-11-14,1.8125
2023-11-15,1.90625
2023-11-16,1.53125
2023-11-17,1.375
2023-11-18,1.75
2023-11-19,2.4375
2023-11-20,1.65625
2023-11-21,1.53125
2023-11-22,1.3125
2023-11-23,1.40625
2023-11-24,0.84375
2023-11-25,1.1875
2023-11-26,1.96875
2023-11-27,1.59375
2023-11-28,1.65625
2023-11-29,1.71875
2023-11-30,1.46875
2023-12-01,1.25
2023-12-02,1.75
2023-12-03,2.59375
2023-12-04,1.90625
2023-12-05,1.75
2023-12-06,1.59375
2023-12-07,1.5625
2023-12-08,1.3125
2023-12-09,1.71875
2023-12-10,2.875
2023-12-11,2.03125
2023-12-12,1.78125
2023-12-13,1.78125
2023-12-14,1.40625
2023-12-15,1.1875
2023-12-16,1.71875
2023-12-17,2.625
2023-12-18,1.75
2023-12-19,1.75
2023-12-20,1.53125
2023-12-21,1.46875
2023-12-22,1.375
2023-12-23,1.5625
2023-12-24,1.5
2023-12-25,1.46875
2023-12-26,1.125
2023-12-27,1.34375
2023-12-28,1.40625
2023-12-29,1.375
2023-12-30,1.59375
2023-12-31,1.5625
2024-01-01,2.0
2024-01-02,1.75
2024-01-03,1.875
2024-01-04,1.84375
2024-01-05,1.46875
2024-01-06,2.03125
2024-01-07,3.125
2024-01-08,1.90625
2024-01-09,2.15625
2024-01-10,1.875
2024-01-11,1.78125
2024-01-12,1.6875
2024-01-13,2.25
2024-01-14,2.9375
2024-01-15,2.40625
2024-01-16,1.96875
2024-01-17,2.09375
2024-01-18,1.875
2024-01-19,1.75
2024-01-20,2.375
2024-01-21,3.09375
2024-01-22,2.25
2024-01-23,2.09375
2024-01-24,1.9375
2024-01-25,1.78125
2024-01-26,1.34375
2024-01-27,1.84375
2024-01-28,2.6875
2024-01-29,1.8125
2024-01-30,1.84375
2024-01-31,1.6875
2024-02-01,1.59375
2024-02-02,1.28125
2024-02-03,1.625
2024-02-04,2.8125
2024-02-05,1.90625
2024-02-06,1.78125
2024-02-07,1.71875
2024-02-08,1.46875
2024-02-09,1.1875
2024-02-10,1.65625
2024-02-11,1.75
2024-02-12,1.40625
2024-02-13,1.625
2024-02-14,1.40625
2024-02-15,1.46875
2024-02-16,1.1875
2024-02-17,1.8125
2024-02-18,2.6875
2024-02-19,2.09375
2024-02-20,1.75
2024-02-21,1.6875
2024-02-22,1.5625
2024-02-23,1.1875
2024-02-24,1.6875
2024-02-25,2.53125
2024-02-26,1.75
2024-02-27,1.59375
2024-02-28,1.59375
2024-02-29,1.5625
2024-03-01,1.21875
2024-03-02,1.78125
2024-03-03,2.34375
2024-03-04,1.78125
2024-03-05,1.71875
2024-03-06,1.625
2024-03-07,1.375
2024-03-08,1.21875
2024-03-09,1.6875
2024-03-10,2.40625
2024-03-11,1.78125
2024-03-12,1.46875
2024-03-13,1.5
2024-03-14,1.34375
2024-03-15,1.03125
2024-03-16,1.46875
2024-03-17,2.1875
2024-03-18,1.6875
2024-03-19,1.5625
2024-03-20,1.4375
2024-03-21,1.375
2024-03-22,1.09375
2024-03-23,1.71875
2024-03-24,2.34375
2024-03-25,1.65625
2024-03-26,1.59375
2024-03-27,1.53125
2024-03-28,1.34375
2024-03-29,1.03125
2024-03-30,1.34375
2024-03-31,1.5
2024-04-01,1.34375
2024-04-02,1.375
2024-04-03,1.53125
2024-04-04,1.3125
2024-04-05,1.03125
2024-04-06,1.46875
2024-04-07,2.21875
2024-04-08,1.40625
2024-04-09,1.46875
2024-04-10,1.46875
2024-04-11,1.375
2024-04-12,1.03125
2024-04-13,1.46875
2024-04-14,2.0625
2024-04-15,1.375
2024-04-16,1.46875
2024-04-17,1.375
2024-04-18,1.3125
2024-04-19,1.09375
2024-04-20,1.53125
2024-04-21,2.4375
2024-04-22,1.6875
2024-04-23,1.5625
2024-04-24,1.46875
2024-04-25,1.34375
2024-04-26,1.0625
2024-04-27,1.5
2024-04-28,2.25
2024-04-29,1.84375
2024-04-30,1.4375
2024-05-01,1.28125
2024-05-02,1.15625
2024-05-03,0.96875
2024-05-04,1.34375
2024-05-05,1.90625
2024-05-06,1.46875
2024-05-07,1.375
2024-05-08,1.28125
2024-05-09,1.28125
2024-05-10,1.03125
2024-05-11,1.15625
2024-05-12,1.46875
2024-05-13,1.375
2024-05-14,1.40625
2024-05-15,1.3125
2024-05-16,1.15625
2024-05-17,0.96875
2024-05-18,1.21875
2024-05-19,1.84375
2024-05-20,1.375
2024-05-21,1.34375
2024-05-22,1.21875
2024-05-23,1.15625
2024-05-24,0.9375
2024-05-25,1.25
2024-05-26,1.40625
2024-05-27,1.375
2024-05-28,1.125
2024-05-29,1.21875
2024-05-30,1.1875
2024-05-31,0.9375
2024-06-01,1.25
2024-06-02,1.96875
2024-06-03,1.4375
2024-06-04,1.40625
2024-06-05,1.28125
2024-06-06,1.15625
2024-06-07,0.9375
2024-06-08,1.21875
2024-06-09,1.96875
2024-06-10,1.46875
2024-06-11,1.375
2024-06-12,1.25
2024-06-13,1.25
2024-06-14,0.90625
2024-06-15,1.25
2024-06-16,1.71875
2024-06-17,1.3125
2024-06-18,1.21875
2024-06-19,1.34375
2024-06-20,1.0625
2024-06-21,1.0
2024-06-22,1.15625
2024-06-23,1.75
2024-06-24,1.5
2024-06-25,1.34375
2024-06-26,1.28125
2024-06-27,1.21875
2024-06-28,1.0
2024-06-29,1.34375
2024-06-30,1.78125
2024-07-01,1.4375
2024-07-02,1.25
2024-07-03,1.0625
2024-07-04,1.03125
2024-07-05,1.0
2024-07-06,1.125
2024-07-07,1.65625
2024-07-08,1.3125
2024-07-09,1.375
2024-07-10,1.28125
2024-07-11,1.1875
2024-07-12,1.0
2024-07-13,1.1875
2024-07-14,1.71875
2024-07-15,1.375
2024-07-16,1.40625
2024-07-17,1.375
2024-07-18,1.28125
2024-07-19,1.0625
2024-07-20,1.40625
2024-07-21,1.9375
2024-07-22,1.59375
2024-07-23,1.53125
2024-07-24,1.4375
2024-07-25,1.34375
2024-07-26,1.03125
2024-07-27,1.3125
2024-07-28,2.0625
2024-07-29,1.5625
2024-07-30,1.5
2024-07-31,1.28125
2024-08-01,1.28125
2024-08-02,1.0625
2024-08-03,1.40625
2024-08-04,2.125
2024-08-05,1.46875
2024-08-06,1.40625
2024-08-07,1.5
2024-08-08,1.34375
2024-08-09,1.15625
2024-08-10,1.375
2024-08-11,2.15625
2024-08-12,1.53125
2024-08-13,1.46875
2024-08-14,1.4375
2024-08-15,1.40625
2024-08-16,1.09375
2024-08-17,1.40625
2024-08-18,2.3681796233703523
2024-08-19,1.658973623853211
2024-08-20,1.5683697489135684
2024-08-21,1.5079671656204732
2024-08-22,1.402786999034283
2024-08-23,1.146600374215355
2024-08-24,1.387161999034283
2024-08-25,2.1567705818445195
2024-08-26,1.6891749154997586
2024-08-27,1.4631895823273782
2024-08-28,1.3725857073877354
2024-08-29,1.2819818324480927
2024-08-30,1.0705727909222598
2024-08-31,1.3121831240946404
2024-09-01,1.7495774987928536
2024-09-02,1.7193762071463061
2024-09-03,1.3725857073877354
2024-09-04,1.4475645823273782
2024-09-05,1.3121831240946404
2024-09-06,1.0257952076291645
2024-09-07,1.4631895823273782
2024-09-08,2.3681796233703523
2024-09-09,1.538168457267021
2024-09-10,1.4933908739739257
2024-09-11,1.3423844157411877
2024-09-12,1.3121831240946404
2024-09-13,1.130975374215355
2024-09-14,1.5079671656204732
2024-09-15,2.1869718734910673
2024-09-16,1.6891749154997586
2024-09-17,1.5742394978271368
2024-09-18,1.5159343312409463
2024-09-19,1.3410188314823757
2024-09-20,0.9620352486721391
2024-09-21,1.4576291646547561
2024-09-22,2.4779695799130854
2024-09-23,1.8074601641718977
2024-09-24,1.661697247706422
2024-09-25,1.6033920811202318
2024-09-26,1.4576291646547561
2024-09-27,1.1952559150169
2024-09-28,1.6033920811202318
2024-09-29,2.33220666344761
2024-09-30,1.5742394978271368
2024-10-01,1.5742394978271368
2024-10-02,1.3701714147754709
2024-10-03,1.3701714147754709
2024-10-04,1.0203404152583293
2024-10-05,1.5159343312409463
2024-10-06,2.2155963302752295
2024-10-07,1.661697247706422
2024-10-08,1.4284765813616611
2024-10-09,1.4576291646547561
2024-10-10,1.2535610816030904
2024-10-11,1.1952559150169
2024-10-12,1.632544664413327
2024-10-13,2.4488169966199904
2024-10-14,1.9823756639304684
2024-10-15,1.7200024142926122
2024-10-16,1.5742394978271368
2024-10-17,1.5159343312409463
2024-10-18,1.3701714147754709
2024-10-19,1.632544664413327
2024-10-20,2.4488169966199904
2024-10-21,1.8366127474649927
2024-10-22,1.7783075808788025
2024-10-23,1.5450869145340416
2024-10-24,1.4867817479478513
2024-10-25,1.2827136648961854
2024-10-26,1.661697247706422
2024-10-27,2.7986479961371318
2024-10-28,1.9240704973442782
2024-10-29,1.7200024142926122
2024-10-30,1.6033920811202318
2024-10-31,1.3993239980685659
2024-11-01,1.3993239980685659
2024-11-02,1.8949179140511831
2024-11-03,2.7986479961371318
2024-11-04,1.9240704973442782
2024-11-05,1.7200024142926122
2024-11-06,1.0786455818445195
2024-11-07,1.3993239980685659
2024-11-08,1.1952559150169
2024-11-09,1.7200024142926122
2024-11-10,2.594579913085466
2024-11-11,1.9532230806373734
2024-11-12,1.7200024142926122
2024-11-13,1.6908498309995172
2024-11-14,1.6033920811202318
2024-11-15,1.3118662481892807
2024-11-16,1.5742394978271368
2024-11-17,2.7403428295509418
2024-11-18,1.865765330758088
2024-11-19,1.7783075808788025
2024-11-20,1.7200024142926122
2024-11-21,1.4576291646547561
2024-11-22,1.2827136648961854
2024-11-23,1.5159343312409463
2024-11-24,2.2155963302752295
2024-11-25,1.4284765813616611
2024-11-26,1.3701714147754709
2024-11-27,1.166103331723805
2024-11-28,1.2244084983099952
2024-11-29,0.7871197489135684
2024-11-30,1.0786455818445195
2024-12-01,1.6033920811202318
2024-12-02,1.3118662481892807
2024-12-03,1.4284765813616611
2024-12-04,1.4284765813616611
2024-12-05,1.3993239980685659
2024-12-06,1.166103331723805
2024-12-07,1.4867817479478513
2024-12-08,2.1864437469821345
2024-12-09,1.5742394978271368
2024-12-10,1.661697247706422
2024-12-11,1.4867817479478513
2024-12-12,1.3701714147754709
2024-12-13,1.166103331723805
2024-12-14,1.5159343312409463
2024-12-15,2.303054080154515
2024-12-16,1.7200024142926122
2024-12-17,1.4576291646547561
2024-12-18,1.3701714147754709
2024-12-19,1.3701714147754709
2024-12-20,1.1077981651376148
2024-12-21,1.3993239980685659
