query,n_rows,min_date,max_date,missing_values,min_value,max_value,mean_value,std_value,n_zero_values
melania_trump,1612,2022-01-01,2026-05-31,0,3.2403560830860534,1851.6320474777451,29.888912821610077,74.16490232196301,0
