query,n_rows,min_date,max_date,missing_values,min_value,max_value,mean_value,std_value,n_zero_values
dow_jones_today,1612,2022-01-01,2026-05-31,0,1.6571616413852854,178.7990192020966,33.336361248507885,22.04533803251015,0
