Time,value
2023-04-26,67
2023-04-27,73
2023-04-28,54
2023-04-29,45
2023-04-30,34
2023-05-01,55
2023-05-02,47
2023-05-03,67
2023-05-04,57
2023-05-05,47
2023-05-06,50
2023-05-07,49
2023-05-08,49
2023-05-09,42
2023-05-10,49
2023-05-11,60
2023-05-12,44
2023-05-13,39
2023-05-14,43
2023-05-15,53
2023-05-16,65
2023-05-17,47
2023-05-18,53
2023-05-19,68
2023-05-20,24
2023-05-21,53
2023-05-22,44
2023-05-23,46
2023-05-24,66
2023-05-25,56
2023-05-26,35
2023-05-27,37
2023-05-28,35
2023-05-29,44
2023-05-30,33
2023-05-31,69
2023-06-01,45
2023-06-02,44
2023-06-03,43
2023-06-04,52
2023-06-05,44
2023-06-06,43
2023-06-07,54
2023-06-08,50
2023-06-09,35
2023-06-10,19
2023-06-11,34
2023-06-12,33
2023-06-13,38
2023-06-14,35
2023-06-15,41
2023-06-16,42
2023-06-17,34
2023-06-18,27
2023-06-19,49
2023-06-20,52
2023-06-21,53
2023-06-22,38
2023-06-23,44
2023-06-24,52
2023-06-25,39
2023-06-26,45
2023-06-27,55
2023-06-28,42
2023-06-29,55
2023-06-30,39
2023-07-01,43
2023-07-02,43
2023-07-03,28
2023-07-04,37
2023-07-05,52
2023-07-06,35
2023-07-07,35
2023-07-08,28
2023-07-09,31
2023-07-10,38
2023-07-11,44
2023-07-12,26
2023-07-13,36
2023-07-14,37
2023-07-15,29
2023-07-16,43
2023-07-17,44
2023-07-18,47
2023-07-19,38
2023-07-20,53
2023-07-21,46
2023-07-22,0
2023-07-23,22
2023-07-24,35
2023-07-25,46
2023-07-26,45
2023-07-27,62
2023-07-28,42
2023-07-29,29
2023-07-30,43
2023-07-31,24
2023-08-01,0
2023-08-02,48
2023-08-03,52
2023-08-04,46
2023-08-05,39
2023-08-06,57
2023-08-07,52
2023-08-08,48
2023-08-09,55
2023-08-10,52
2023-08-11,34
2023-08-12,25
2023-08-13,46
2023-08-14,46
2023-08-15,63
2023-08-16,51
2023-08-17,46
2023-08-18,49
2023-08-19,54
2023-08-20,48
2023-08-21,51
2023-08-22,58
2023-08-23,50
2023-08-24,42
2023-08-25,39
2023-08-26,29
2023-08-27,58
2023-08-28,39
2023-08-29,61
2023-08-30,81
2023-08-31,72
2023-09-01,50
2023-09-02,34
2023-09-03,32
2023-09-04,42
2023-09-05,56
2023-09-06,61
2023-09-07,68
2023-09-08,60
2023-09-09,36
2023-09-10,56
2023-09-11,82
2023-09-12,68
2023-09-13,58
2023-09-14,89
2023-09-15,61
2023-09-16,46
2023-09-17,49
2023-09-18,82
2023-09-19,61
2023-09-20,67
2023-09-21,83
2023-09-22,60
2023-09-23,47
2023-09-24,52
2023-09-25,81
2023-09-26,72
2023-09-27,88
2023-09-28,88
2023-09-29,64
2023-09-30,45
2023-10-01,50
2023-10-02,73
2023-10-03,69
2023-10-04,67
2023-10-05,58
2023-10-06,57
2023-10-07,40
2023-10-08,41
2023-10-09,66
2023-10-10,65
2023-10-11,67
2023-10-12,49
2023-10-13,63
2023-10-14,32
2023-10-15,48
2023-10-16,72
2023-10-17,73
2023-10-18,77
2023-10-19,77
2023-10-20,54
2023-10-21,45
2023-10-22,50
2023-10-23,72
2023-10-24,62
2023-10-25,62
2023-10-26,76
2023-10-27,51
2023-10-28,57
2023-10-29,46
2023-10-30,79
2023-10-31,78
2023-11-01,77
2023-11-02,70
2023-11-03,59
2023-11-04,49
2023-11-05,53
2023-11-06,75
2023-11-07,73
2023-11-08,68
2023-11-09,47
2023-11-10,52
2023-11-11,46
2023-11-12,41
2023-11-13,71
2023-11-14,68
2023-11-15,83
2023-11-16,90
2023-11-17,96
2023-11-18,38
2023-11-19,35
2023-11-20,57
2023-11-21,50
2023-11-22,40
2023-11-23,33
2023-11-24,34
2023-11-25,42
2023-11-26,46
2023-11-27,74
2023-11-28,70
2023-11-29,100
2023-11-30,70
2023-12-01,95
2023-12-02,41
2023-12-03,53
2023-12-04,78
2023-12-05,87
2023-12-06,85
2023-12-07,82
2023-12-08,74
2023-12-09,51
2023-12-10,58
2023-12-11,92
2023-12-12,81
2023-12-13,90
2023-12-14,72
2023-12-15,67
2023-12-16,46
2023-12-17,45
2023-12-18,52
2023-12-19,62
2023-12-20,50
2023-12-21,54
2023-12-22,57
2023-12-23,30
2023-12-24,53
2023-12-25,27
2023-12-26,24
2023-12-27,50
2023-12-28,35
2023-12-29,40
2023-12-30,54
2023-12-31,31
2024-01-01,39
2024-01-02,46
2024-01-03,28
2024-01-04,53
2024-01-05,63
2024-01-06,37
2024-01-07,61
2024-01-08,70
2024-01-09,70
2024-01-10,77
2024-01-11,72
2024-01-12,47
2024-01-13,46
2024-01-14,48
2024-01-15,39
2024-01-16,61
2024-01-17,55
2024-01-18,67
2024-01-19,64
