Time,nba_scores
2024-12-07,17.63160763800299
2024-12-08,16.45616712880279
2024-12-09,11.754405092001994
2024-12-10,8.815803819001495
2024-12-11,11.166684837401894
2024-12-12,11.754405092001994
2024-12-13,9.403524073601595
2024-12-14,17.63160763800299
2024-12-15,13.517565855802292
2024-12-16,12.342125346602094
2024-12-17,11.754405092001994
2024-12-18,10.578964582801795
2024-12-19,5.877202546000997
2024-12-20,15.868446874202691
2024-12-21,11.754405092001994
2024-12-22,15.868446874202691
2024-12-23,8.815803819001495
2024-12-24,17.04388738340289
2024-12-25,18.21932789260309
2024-12-26,18.80704814720319
2024-12-27,14.105286110402393
2024-12-28,15.868446874202691
2024-12-29,16.45616712880279
2024-12-30,10.578964582801795
2024-12-31,14.105286110402393
2025-01-01,13.517565855802292
2025-01-02,12.342125346602094
2025-01-03,14.105286110402393
2025-01-04,17.04388738340289
2025-01-05,15.868446874202691
2025-01-06,9.991244328201695
2025-01-07,11.754405092001994
2025-01-08,12.342125346602094
2025-01-09,12.342125346602094
2025-01-10,11.166684837401894
2025-01-11,12.929845601202192
2025-01-12,13.517565855802292
2025-01-13,9.403524073601595
2025-01-14,11.166684837401894
2025-01-15,11.166684837401894
2025-01-16,12.929845601202192
2025-01-17,11.166684837401894
2025-01-18,15.868446874202691
2025-01-19,14.105286110402393
2025-01-20,13.517565855802292
2025-01-21,9.403524073601595
2025-01-22,11.166684837401894
2025-01-23,12.342125346602094
2025-01-24,13.517565855802292
2025-01-25,15.280726619602593
2025-01-26,15.868446874202691
2025-01-27,5.877202546000997
2025-01-28,12.342125346602094
2025-01-29,10.578964582801795
2025-01-30,12.342125346602094
2025-01-31,11.754405092001994
2025-02-01,14.693006365002493
2025-02-02,17.63160763800299
2025-02-03,8.815803819001495
2025-02-04,11.754405092001994
2025-02-05,14.693006365002493
2025-02-06,12.929845601202192
2025-02-07,14.693006365002493
2025-02-08,19.98248865640339
2025-02-09,19.98248865640339
2025-02-10,5.877202546000997
2025-02-11,18.21932789260309
2025-02-12,12.342125346602094
2025-02-13,17.04388738340289
2025-02-14,12.929845601202192
2025-02-15,5.289482291400898
2025-02-16,4.114041782200697
2025-02-17,4.7017620368007975
2025-02-18,2.3508810184003988
2025-02-19,3.526321527600598
2025-02-20,9.991244328201695
2025-02-21,14.105286110402393
2025-02-22,14.693006365002493
2025-02-23,19.39476840180329
2025-02-24,12.342125346602094
2025-02-25,12.342125346602094
2025-02-26,18.80704814720319
2025-02-27,12.342125346602094
2025-02-28,15.868446874202691
2025-03-01,18.80704814720319
2025-03-02,19.39476840180329
2025-03-03,13.517565855802292
2025-03-04,11.166684837401894
2025-03-05,15.280726619602593
2025-03-06,13.517565855802292
2025-03-07,16.45616712880279
2025-03-08,16.45616712880279
2025-03-09,24.684250693204188
2025-03-10,11.754405092001994
2025-03-11,13.517565855802292
2025-03-12,10.578964582801795
2025-03-13,13.517565855802292
2025-03-14,12.929845601202192
2025-03-15,15.868446874202691
2025-03-16,28.210572220804785
2025-03-17,9.991244328201695
2025-03-18,15.868446874202691
2025-03-19,12.342125346602094
2025-03-20,14.105286110402393
2025-03-21,13.517565855802292
2025-03-22,14.105286110402393
2025-03-23,18.80704814720319
2025-03-24,9.991244328201695
2025-03-25,14.105286110402393
2025-03-26,12.342125346602094
2025-03-27,12.929845601202192
2025-03-28,12.929845601202192
2025-03-29,14.693006365002493
2025-03-30,17.04388738340289
2025-03-31,11.166684837401894
2025-04-01,12.929845601202192
2025-04-02,13.517565855802292
2025-04-03,12.929845601202192
2025-04-04,15.280726619602593
2025-04-05,18.80704814720319
2025-04-06,18.80704814720319
2025-04-07,12.929845601202192
2025-04-08,9.403524073601595
2025-04-09,15.868446874202691
2025-04-10,17.04388738340289
2025-04-11,14.105286110402393
2025-04-12,21.15792916560359
2025-04-13,20.57020891100349
2025-04-14,7.640363309801296
2025-04-15,5.877202546000997
2025-04-16,19.39476840180329
2025-04-17,15.280726619602593
2025-04-18,9.991244328201695
2025-04-19,38.78953680360658
2025-04-20,52.30710265940887
2025-04-21,28.798292475404885
2025-04-22,31.736893748405382
2025-04-23,37.02637603980628
2025-04-24,29.386012730004985
2025-04-25,31.736893748405382
2025-04-26,47.017620368007975
2025-04-27,55.24570393240937
2025-04-28,27.035131711604585
2025-04-29,32.324614003005486
2025-04-30,34.67549502140588
2025-05-01,41.14041782200698
2025-05-02,31.149173493805282
2025-05-03,34.67549502140588
2025-05-04,37.61409629440638
2025-05-05,30.561453239205186
2025-05-06,31.736893748405382
2025-05-07,34.67549502140588
2025-05-08,34.67549502140588
2025-05-09,31.149173493805282
2025-05-10,58.77202546000997
2025-05-11,52.89482291400897
2025-05-12,29.386012730004985
2025-05-13,42.31585833120718
2025-05-14,36.43865578520618
2025-05-15,39.37725705820668
2025-05-16,29.973732984605086
2025-05-17,37.61409629440638
2025-05-18,30.561453239205186
2025-05-19,10.578964582801795
2025-05-20,9.403524073601595
2025-05-21,23.508810184003988
2025-05-22,28.798292475404885
2025-05-23,25.859691202404385
2025-05-24,28.210572220804785
2025-05-25,34.08777476680578
2025-05-26,33.50005451220568
2025-05-27,27.622851966204685
2025-05-28,28.210572220804785
2025-05-29,27.035131711604585
2025-05-30,26.447411457004485
2025-05-31,12.342125346602094
2025-06-01,28.798292475404885
2025-06-02,3.526321527600598
2025-06-03,3.526321527600598
2025-06-04,3.526321527600598
2025-06-05,5.289482291400898
2025-06-06,24.096530438604088
2025-06-07,6.464922800601096
2025-06-08,12.342125346602094
2025-06-09,21.745649420203687
2025-06-10,4.7017620368007975
2025-06-11,7.640363309801296
2025-06-12,21.745649420203687
2025-06-13,5.877202546000997
2025-06-14,25.859691202404385
2025-06-15,7.052643055201196
2025-06-16,7.052643055201196
2025-06-17,23.508810184003988
2025-06-18,4.7017620368007975
2025-06-19,7.640363309801296
2025-06-20,25.271970947804288
2025-06-21,4.7017620368007975
2025-06-22,7.052643055201196
2025-06-23,24.096530438604088
2025-06-24,1.1754405092001994
2025-06-25,1.1754405092001994
2025-06-26,1.763160763800299
2025-06-27,1.1754405092001994
2025-06-28,1.1754405092001994
2025-06-29,0.5877202546000997
2025-06-30,0.5877202546000997
2025-07-01,1.1754405092001994
2025-07-02,1.1754405092001994
2025-07-03,0.5877202546000997
2025-07-04,0.5877202546000997
2025-07-05,1.1754405092001994
2025-07-06,2.3508810184003988
2025-07-07,1.1754405092001994
2025-07-08,1.1754405092001994
2025-07-09,1.1754405092001994
2025-07-10,1.763160763800299
2025-07-11,3.526321527600598
2025-07-12,2.9386012730004984
2025-07-13,2.3508810184003988
2025-07-14,2.3508810184003988
2025-07-15,1.763160763800299
2025-07-16,1.763160763800299
2025-07-17,1.763160763800299
2025-07-18,2.3508810184003988
2025-07-19,1.763160763800299
2025-07-20,1.1754405092001994
2025-07-21,1.1754405092001994
2025-07-22,0.5877202546000997
2025-07-23,0.5877202546000997
2025-07-24,0.5877202546000997
2025-07-25,0.5877202546000997
2025-07-26,0.5877202546000997
2025-07-27,0.5877202546000997
2025-07-28,0.0
2025-07-29,0.5877202546000997
2025-07-30,0.5877202546000997
2025-07-31,0.5877202546000997
2025-08-01,0.5877202546000997
2025-08-02,0.5877202546000997
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,0.5877202546000997
2025-08-06,0.5877202546000997
2025-08-07,0.5877202546000997
2025-08-08,0.5877202546000997
2025-08-09,0.5877202546000997
2025-08-10,0.5877202546000997
2025-08-11,0.5877202546000997
2025-08-12,0.5877202546000997
2025-08-13,0.5877202546000997
2025-08-14,0.5877202546000997
2025-08-15,0.5877202546000997
2025-08-16,0.5877202546000997
2025-08-17,0.5877202546000997
2025-08-18,0.5877202546000997
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,0.0
2025-08-23,0.5877202546000997
2025-08-24,0.5877202546000997
2025-08-25,0.0
2025-08-26,0.5877202546000997
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,0.5877202546000997
2025-08-30,0.5877202546000997
2025-08-31,0.5877202546000997
2025-09-01,0.5877202546000997
2025-09-02,0.0
2025-09-03,0.0
2025-09-04,0.5877202546000997
2025-09-05,0.5877202546000997
2025-09-06,0.5877202546000997
2025-09-07,0.5877202546000997
2025-09-08,0.5877202546000997
2025-09-09,0.5877202546000997
2025-09-10,0.0
2025-09-11,0.0
2025-09-12,0.5877202546000997
2025-09-13,0.5877202546000997
2025-09-14,0.5877202546000997
2025-09-15,0.5877202546000997
2025-09-16,0.5877202546000997
2025-09-17,0.0
2025-09-18,0.0
2025-09-19,0.0
2025-09-20,0.5877202546000997
2025-09-21,0.5877202546000997
2025-09-22,0.5877202546000997
2025-09-23,0.5877202546000997
2025-09-24,0.0
2025-09-25,0.0
2025-09-26,0.0
2025-09-27,0.0
2025-09-28,0.5877202546000997
2025-09-29,0.5877202546000997
2025-09-30,0.0
2025-10-01,0.5877202546000997
2025-10-02,0.5877202546000997
2025-10-03,0.5877202546000997
2025-10-04,1.763160763800299
2025-10-05,1.763160763800299
2025-10-06,1.763160763800299
2025-10-07,1.763160763800299
2025-10-08,1.763160763800299
2025-10-09,2.3508810184003988
2025-10-10,2.3508810184003988
2025-10-11,2.3508810184003988
2025-10-12,2.3508810184003988
2025-10-13,2.9386012730004984
2025-10-14,2.3508810184003988
2025-10-15,2.9386012730004984
2025-10-16,2.9386012730004984
2025-10-17,2.3508810184003988
2025-10-18,3.526321527600598
2025-10-19,1.763160763800299
2025-10-20,1.1754405092001994
2025-10-21,2.9386012730004984
2025-10-22,19.98248865640339
2025-10-23,24.684250693204188
2025-10-24,17.63160763800299
2025-10-25,25.271970947804288
2025-10-26,18.80704814720319
2025-10-27,12.929845601202192
2025-10-28,15.868446874202691
2025-10-29,15.868446874202691
2025-10-30,15.280726619602593
2025-10-31,14.105286110402393
2025-11-01,18.80704814720319
2025-11-02,14.693006365002493
2025-11-03,12.929845601202192
2025-11-04,14.105286110402393
2025-11-05,14.105286110402393
2025-11-06,17.04388738340289
2025-11-07,9.991244328201695
2025-11-08,17.63160763800299
2025-11-09,17.04388738340289
2025-11-10,11.166684837401894
2025-11-11,14.105286110402393
2025-11-12,14.693006365002493
2025-11-13,15.280726619602593
2025-11-14,11.754405092001994
2025-11-15,18.80704814720319
2025-11-16,15.868446874202691
2025-11-17,11.166684837401894
2025-11-18,13.517565855802292
2025-11-19,15.280726619602593
2025-11-20,14.693006365002493
2025-11-21,11.754405092001994
2025-11-22,17.04388738340289
2025-11-23,14.105286110402393
2025-11-24,11.166684837401894
2025-11-25,13.517565855802292
2025-11-26,15.280726619602593
2025-11-27,15.868446874202691
2025-11-28,7.052643055201196
2025-11-29,15.868446874202691
2025-11-30,15.868446874202691
2025-12-01,11.166684837401894
2025-12-02,12.929845601202192
2025-12-03,13.517565855802292
2025-12-04,13.517565855802292
2025-12-05,12.342125346602094
2025-12-06,16.45616712880279
2025-12-07,14.693006365002493
2025-12-08,10.578964582801795
2025-12-09,9.403524073601595
2025-12-10,10.578964582801795
2025-12-11,12.929845601202192
2025-12-12,11.863242176187196
2025-12-13,15.83579574894713
2025-12-14,16.608539046662074
2025-12-15,10.557197165964753
2025-12-16,11.329940463679698
2025-12-17,12.157102303487246
2025-12-18,8.717850443234811
2025-12-19,13.46314731370969
2025-12-20,15.063052451232185
2025-12-21,15.302494036439633
2025-12-22,10.023895453457255
2025-12-23,13.46314731370969
2025-12-24,16.902399173962124
2025-12-25,17.67514247167707
2025-12-26,19.275047609199564
2025-12-27,14.235890611424637
2025-12-28,15.063052451232185
2025-12-29,10.557197165964753
2025-12-30,12.929845601202192
2025-12-31,15.83579574894713
2026-01-01,12.929845601202192
2026-01-02,11.09049887847225
2026-01-03,15.302494036439633
2026-01-04,14.235890611424637
2026-01-05,9.490593740949757
2026-01-06,11.863242176187196
2026-01-07,11.329940463679698
2026-01-08,13.46314731370969
2026-01-09,9.490593740949757
2026-01-10,15.803144623691567
2026-01-11,12.92984560120219
2026-01-12,12.450962430787296
2026-01-13,11.014312919542608
2026-01-14,11.9720792603724
2026-01-15,10.535429749127712
2026-01-16,12.92984560120219
2026-01-17,13.408728771617087
2026-01-18,14.366495112446879
2026-01-19,12.450962430787296
2026-01-20,10.535429749127712
2026-01-21,11.493196089957504
2026-01-22,10.056546578712815
2026-01-23,12.450962430787296
2026-01-24,15.324261453276671
2026-01-25,13.408728771617087
2026-01-26,10.056546578712815
2026-01-27,11.014312919542608
2026-01-28,10.535429749127712
2026-01-29,11.9720792603724
2026-01-30,11.493196089957504
2026-01-31,16.28202779410646
2026-02-01,13.408728771617087
2026-02-02,12.450962430787296
2026-02-03,8.619897067468127
2026-02-04,12.450962430787296
2026-02-05,11.493196089957504
2026-02-06,11.9720792603724
2026-02-07,14.845378282861775
2026-02-08,15.803144623691567
2026-02-09,5.267714874563856
2026-02-10,12.92984560120219
2026-02-11,11.493196089957504
2026-02-12,11.493196089957504
2026-02-13,9.098780237883023
2026-02-14,4.3099485337340635
2026-02-15,3.3521821929042717
2026-02-16,3.3521821929042717
2026-02-17,1.915532681659584
2026-02-18,2.39441585207448
2026-02-19,3.3521821929042717
2026-02-20,12.450962430787296
2026-02-21,13.408728771617087
2026-02-22,14.845378282861775
2026-02-23,10.056546578712815
2026-02-24,9.098780237883023
2026-02-25,11.9720792603724
2026-02-26,10.056546578712815
2026-02-27,11.014312919542608
2026-02-28,15.324261453276671
2026-03-01,15.324261453276671
2026-03-02,10.535429749127712
2026-03-03,10.056546578712815
2026-03-04,12.450962430787296
2026-03-05,11.493196089957504
2026-03-06,14.366495112446879
2026-03-07,15.803144623691567
2026-03-08,16.760910964521358
2026-03-09,11.014312919542608
2026-03-10,11.493196089957504
2026-03-11,15.803144623691567
2026-03-12,11.493196089957504
2026-03-13,13.408728771617087
2026-03-14,15.324261453276671
2026-03-15,17.239794134936254
2026-03-16,10.056546578712815
2026-03-17,13.408728771617087
2026-03-18,11.493196089957504
2026-03-19,12.450962430787296
2026-03-20,11.493196089957504
2026-03-21,12.92984560120219
2026-03-22,16.28202779410646
2026-03-23,10.056546578712815
2026-03-24,14.366495112446879
2026-03-25,24.423041691159696
2026-03-26,20.591976327840527
2026-03-27,22.50750900950011
2026-03-28,33.521821929042716
2026-03-29,38.31065363319168
2026-03-30,28.25410705447886
2026-03-31,17.239794134936254
2026-04-01,11.9720792603724
2026-04-02,12.92984560120219
2026-04-03,13.887611942031983
2026-04-04,14.366495112446879
2026-04-05,13.408728771617087
2026-04-06,11.493196089957504
2026-04-07,12.450962430787296
2026-04-08,13.887611942031983
2026-04-09,11.9720792603724
2026-04-10,13.887611942031983
2026-04-11,15.324261453276671
2026-04-12,11.493196089957504
2026-04-13,12.450962430787296
2026-04-14,5.746598044978752
2026-04-15,16.760910964521358
2026-04-16,19.15532681659584
2026-04-17,8.619897067468127
2026-04-18,38.31065363319168
2026-04-19,41.66283582609595
2026-04-20,23.465275350329904
2026-04-21,28.25410705447886
2026-04-22,31.12740607696824
2026-04-23,25.38080803198949
2026-04-24,27.775223884063966
2026-04-25,47.8883170414896
2026-04-26,46.45166753024491
2026-04-27,26.338574372819277
2026-04-28,31.606289247383135
2026-04-29,29.69075656572355
2026-04-30,34.47958826987251
2026-05-01,41.66283582609595
2026-05-02,45.972784359830015
2026-05-03,47.409433871074704
2026-05-04,23.465275350329904
2026-05-05,33.04293875862782
2026-05-06,29.211873395308654
2026-05-07,31.606289247383135
2026-05-08,35.4373546107023
2026-05-09,47.8883170414896
2026-05-10,44.53613484858533
2026-05-11,25.38080803198949
2026-05-12,35.4373546107023
2026-05-13,22.028625839085215
2026-05-14,25.38080803198949
2026-05-15,14.845378282861775
2026-05-16,37.352887292361885
2026-05-17,16.28202779410646
2026-05-18,26.817457543234173
2026-05-19,28.732990224893758
2026-05-20,26.817457543234173
2026-05-21,28.732990224893758
2026-05-22,26.817457543234173
2026-05-23,34.47958826987251
2026-05-24,31.12740607696824
2026-05-25,29.69075656572355
2026-05-26,25.85969120240438
2026-05-27,27.29634071364907
2026-05-28,9.098780237883023
2026-05-29,27.29634071364907
2026-05-30,11.014312919542608
2026-05-31,30.169639736138446
