Time,nhl
2022-06-18,29.0
2022-06-19,55.0
2022-06-20,24.0
2022-06-21,50.0
2022-06-22,26.0
2022-06-23,62.0
2022-06-24,22.0
2022-06-25,67.0
2022-06-26,32.0
2022-06-27,67.0
2022-06-28,11.0
2022-06-29,9.0
2022-06-30,8.0
2022-07-01,9.0
2022-07-02,8.0
2022-07-03,8.0
2022-07-04,7.0
2022-07-05,9.0
2022-07-06,11.0
2022-07-07,27.0
2022-07-08,46.0
2022-07-09,11.0
2022-07-10,9.0
2022-07-11,9.0
2022-07-12,9.0
2022-07-13,24.0
2022-07-14,14.0
2022-07-15,8.0
2022-07-16,7.0
2022-07-17,7.0
2022-07-18,6.0
2022-07-19,6.0
2022-07-20,6.0
2022-07-21,5.0
2022-07-22,5.0
2022-07-23,6.0
2022-07-24,5.0
2022-07-25,5.0
2022-07-26,5.0
2022-07-27,4.0
2022-07-28,5.0
2022-07-29,5.0
2022-07-30,4.0
2022-07-31,4.0
2022-08-01,4.0
2022-08-02,4.0
2022-08-03,4.0
2022-08-04,4.0
2022-08-05,4.0
2022-08-06,4.0
2022-08-07,4.0
2022-08-08,4.0
2022-08-09,4.0
2022-08-10,4.0
2022-08-11,4.0
2022-08-12,4.0
2022-08-13,4.0
2022-08-14,4.0
2022-08-15,4.0
2022-08-16,4.0
2022-08-17,4.0
2022-08-18,4.0
2022-08-19,4.0
2022-08-20,4.0
2022-08-21,4.0
2022-08-22,4.0
2022-08-23,4.0
2022-08-24,5.0
2022-08-25,5.0
2022-08-26,4.0
2022-08-27,4.0
2022-08-28,4.0
2022-08-29,3.6901408450704225
2022-08-30,3.6901408450704225
2022-08-31,4.253521126760564
2022-09-01,4.253521126760564
2022-09-02,3.1901408450704225
2022-09-03,3.6901408450704225
2022-09-04,3.6901408450704225
2022-09-05,3.6901408450704225
2022-09-06,3.1901408450704225
2022-09-07,3.6901408450704225
2022-09-08,4.753521126760564
2022-09-09,4.253521126760564
2022-09-10,3.1901408450704225
2022-09-11,4.753521126760564
2022-09-12,4.253521126760564
2022-09-13,4.253521126760564
2022-09-14,4.253521126760564
2022-09-15,4.753521126760564
2022-09-16,4.753521126760564
2022-09-17,4.253521126760564
2022-09-18,4.753521126760564
2022-09-19,4.753521126760564
2022-09-20,5.816901408450704
2022-09-21,5.316901408450704
2022-09-22,5.316901408450704
2022-09-23,5.316901408450704
2022-09-24,6.880281690140845
2022-09-25,10.070422535211268
2022-09-26,7.943661971830986
2022-09-27,10.070422535211268
2022-09-28,10.140845070422536
2022-09-29,7.887323943661972
2022-09-30,9.014084507042254
2022-10-01,11.267605633802818
2022-10-02,10.140845070422536
2022-10-03,9.014084507042254
2022-10-04,10.140845070422536
2022-10-05,11.267605633802818
2022-10-06,12.3943661971831
2022-10-07,14.647887323943662
2022-10-08,15.774647887323944
2022-10-09,12.3943661971831
2022-10-10,10.140845070422536
2022-10-11,16.901408450704228
2022-10-12,28.169014084507044
2022-10-13,31.549295774647888
2022-10-14,30.422535211267608
2022-10-15,27.04225352112676
2022-10-16,27.04225352112676
2022-10-17,16.901408450704228
2022-10-18,28.169014084507044
2022-10-19,24.7887323943662
2022-10-20,27.04225352112676
2022-10-21,27.04225352112676
2022-10-22,28.169014084507044
2022-10-23,29.295774647887324
2022-10-24,16.901408450704228
2022-10-25,23.661971830985916
2022-10-26,29.295774647887324
2022-10-27,21.408450704225352
2022-10-28,23.661971830985916
2022-10-29,25.91549295774648
2022-10-30,25.91549295774648
2022-10-31,19.154929577464788
2022-11-01,19.154929577464788
2022-11-02,28.169014084507044
2022-11-03,19.154929577464788
2022-11-04,29.295774647887324
2022-11-05,22.535211267605636
2022-11-06,27.04225352112676
2022-11-07,16.901408450704228
2022-11-08,19.154929577464788
2022-11-09,24.7887323943662
2022-11-10,19.154929577464788
2022-11-11,24.7887323943662
2022-11-12,23.661971830985916
2022-11-13,29.295774647887324
2022-11-14,18.028169014084508
2022-11-15,19.154929577464788
2022-11-16,21.408450704225352
2022-11-17,18.028169014084508
2022-11-18,27.04225352112676
2022-11-19,20.281690140845072
2022-11-20,31.549295774647888
2022-11-21,15.774647887323944
2022-11-22,23.661971830985916
2022-11-23,21.408450704225352
2022-11-24,31.549295774647888
2022-11-25,21.408450704225352
2022-11-26,28.169014084507044
2022-11-27,24.7887323943662
2022-11-28,16.901408450704228
2022-11-29,20.281690140845072
2022-11-30,23.661971830985916
2022-12-01,20.281690140845072
2022-12-02,22.535211267605636
2022-12-03,20.281690140845072
2022-12-04,28.169014084507044
2022-12-05,16.901408450704228
2022-12-06,20.281690140845072
2022-12-07,21.408450704225352
2022-12-08,28.169014084507044
2022-12-09,19.154929577464788
2022-12-10,30.422535211267608
2022-12-11,24.7887323943662
2022-12-12,18.028169014084508
2022-12-13,20.281690140845072
2022-12-14,31.549295774647888
2022-12-15,21.408450704225352
2022-12-16,27.04225352112676
2022-12-17,25.91549295774648
2022-12-18,28.169014084507044
2022-12-19,19.154929577464788
2022-12-20,24.7887323943662
2022-12-21,23.661971830985916
2022-12-22,24.7887323943662
2022-12-23,27.04225352112676
2022-12-24,31.549295774647888
2022-12-25,13.52112676056338
2022-12-26,13.52112676056338
2022-12-27,14.647887323943662
2022-12-28,29.295774647887324
2022-12-29,25.91549295774648
2022-12-30,27.04225352112676
2022-12-31,29.295774647887324
2023-01-01,30.422535211267608
2023-01-02,33.802816901408455
2023-01-03,19.154929577464788
2023-01-04,28.169014084507044
2023-01-05,23.661971830985916
2023-01-06,32.67605633802817
2023-01-07,29.295774647887324
2023-01-08,30.422535211267608
2023-01-09,21.408450704225352
2023-01-10,20.281690140845072
2023-01-11,25.91549295774648
2023-01-12,21.408450704225352
2023-01-13,27.04225352112676
2023-01-14,25.91549295774648
2023-01-15,33.802816901408455
2023-01-16,24.7887323943662
2023-01-17,23.661971830985916
2023-01-18,24.7887323943662
2023-01-19,27.04225352112676
2023-01-20,31.549295774647888
2023-01-21,27.04225352112676
2023-01-22,32.67605633802817
2023-01-23,20.281690140845072
2023-01-24,22.535211267605636
2023-01-25,29.295774647887324
2023-01-26,24.7887323943662
2023-01-27,28.169014084507044
2023-01-28,31.549295774647888
2023-01-29,33.802816901408455
2023-01-30,18.028169014084508
2023-01-31,20.281690140845072
2023-02-01,20.281690140845072
2023-02-02,22.535211267605636
2023-02-03,21.408450704225352
2023-02-04,48.45070422535211
2023-02-05,20.281690140845072
2023-02-06,12.3943661971831
2023-02-07,22.535211267605636
2023-02-08,21.408450704225352
2023-02-09,22.535211267605636
2023-02-10,23.661971830985916
2023-02-11,33.802816901408455
2023-02-12,31.549295774647888
2023-02-13,14.647887323943662
2023-02-14,21.408450704225352
2023-02-15,27.04225352112676
2023-02-16,24.7887323943662
2023-02-17,29.295774647887324
2023-02-18,41.690140845070424
2023-02-19,46.19718309859155
2023-02-20,31.549295774647888
2023-02-21,24.7887323943662
2023-02-22,29.295774647887324
2023-02-23,24.7887323943662
2023-02-24,34.929577464788736
2023-02-25,38.309859154929576
2023-02-26,49.5774647887324
2023-02-27,30.422535211267608
2023-02-28,34.929577464788736
2023-03-01,40.563380281690144
2023-03-02,39.43661971830986
2023-03-03,43.94366197183099
2023-03-04,40.563380281690144
2023-03-05,34.929577464788736
2023-03-06,23.661971830985916
2023-03-07,24.7887323943662
2023-03-08,29.295774647887324
2023-03-09,21.408450704225352
2023-03-10,29.295774647887324
2023-03-11,30.422535211267608
2023-03-12,43.94366197183099
2023-03-13,22.535211267605636
2023-03-14,23.661971830985916
2023-03-15,29.295774647887324
2023-03-16,24.7887323943662
2023-03-17,28.169014084507044
2023-03-18,30.422535211267608
2023-03-19,40.563380281690144
2023-03-20,24.7887323943662
2023-03-21,27.04225352112676
2023-03-22,30.422535211267608
2023-03-23,25.91549295774648
2023-03-24,31.549295774647888
2023-03-25,38.309859154929576
2023-03-26,43.94366197183099
2023-03-27,25.91549295774648
2023-03-28,30.422535211267608
2023-03-29,31.549295774647888
2023-03-30,29.295774647887324
2023-03-31,34.929577464788736
2023-04-01,37.183098591549296
2023-04-02,51.83098591549296
2023-04-03,28.169014084507044
2023-04-04,27.04225352112676
2023-04-05,33.802816901408455
2023-04-06,30.422535211267608
2023-04-07,45.07042253521127
2023-04-08,43.94366197183099
2023-04-09,63.098591549295776
2023-04-10,40.563380281690144
2023-04-11,49.5774647887324
2023-04-12,50.70422535211268
2023-04-13,45.07042253521127
2023-04-14,64.22535211267606
2023-04-15,41.690140845070424
2023-04-16,28.169014084507044
2023-04-17,40.563380281690144
2023-04-18,72.11267605633803
2023-04-19,64.22535211267606
2023-04-20,65.35211267605634
2023-04-21,60.845070422535215
2023-04-22,85.63380281690141
2023-04-23,102.53521126760563
2023-04-24,58.59154929577465
2023-04-25,68.73239436619718
2023-04-26,58.59154929577465
2023-04-27,59.718309859154935
2023-04-28,63.098591549295776
2023-04-29,99.1549295774648
2023-04-30,112.67605633802818
2023-05-01,108.16901408450704
2023-05-02,65.35211267605634
2023-05-03,61.971830985915496
2023-05-04,54.08450704225352
2023-05-05,55.21126760563381
2023-05-06,57.46478873239437
2023-05-07,66.47887323943662
2023-05-08,64.22535211267606
2023-05-09,74.36619718309859
2023-05-10,56.33802816901409
2023-05-11,55.21126760563381
2023-05-12,63.098591549295776
2023-05-13,89.01408450704226
2023-05-14,65.35211267605634
2023-05-15,64.22535211267606
2023-05-16,59.718309859154935
2023-05-17,28.169014084507044
2023-05-18,29.295774647887324
2023-05-19,80.0
2023-05-20,55.21126760563381
2023-05-21,74.36619718309859
2023-05-22,30.422535211267608
2023-05-23,46.19718309859155
2023-05-24,45.07042253521127
2023-05-25,54.08450704225352
2023-05-26,47.32394366197183
2023-05-27,30.422535211267608
2023-05-28,52.95774647887324
2023-05-29,29.295774647887324
2023-05-30,51.83098591549296
2023-05-31,16.901408450704228
2023-06-01,16.901408450704228
2023-06-02,18.028169014084508
2023-06-03,28.169014084507044
2023-06-04,63.098591549295776
2023-06-05,24.7887323943662
2023-06-06,50.70422535211268
2023-06-07,23.661971830985916
2023-06-08,29.295774647887324
2023-06-09,58.59154929577465
2023-06-10,30.422535211267608
2023-06-11,65.35211267605634
2023-06-12,24.7887323943662
2023-06-13,31.549295774647888
2023-06-14,63.098591549295776
2023-06-15,11.267605633802818
2023-06-16,9.014084507042254
2023-06-17,7.887323943661972
2023-06-18,7.887323943661972
2023-06-19,6.76056338028169
2023-06-20,7.887323943661972
2023-06-21,7.887323943661972
2023-06-22,7.887323943661972
2023-06-23,9.014084507042254
2023-06-24,9.014084507042254
2023-06-25,9.014084507042254
2023-06-26,12.3943661971831
2023-06-27,21.408450704225352
2023-06-28,33.802816901408455
2023-06-29,52.95774647887324
2023-06-30,12.3943661971831
2023-07-01,19.154929577464788
2023-07-02,12.3943661971831
2023-07-03,9.014084507042254
2023-07-04,7.887323943661972
2023-07-05,6.76056338028169
2023-07-06,6.76056338028169
2023-07-07,5.633802816901409
2023-07-08,5.633802816901409
2023-07-09,5.633802816901409
2023-07-10,6.76056338028169
2023-07-11,5.633802816901409
2023-07-12,5.633802816901409
2023-07-13,5.633802816901409
2023-07-14,4.507042253521127
2023-07-15,5.633802816901409
2023-07-16,4.507042253521127
2023-07-17,4.507042253521127
2023-07-18,4.507042253521127
2023-07-19,4.507042253521127
2023-07-20,4.507042253521127
2023-07-21,3.380281690140845
2023-07-22,4.507042253521127
2023-07-23,4.507042253521127
2023-07-24,4.507042253521127
2023-07-25,4.507042253521127
2023-07-26,4.507042253521127
2023-07-27,4.507042253521127
2023-07-28,3.380281690140845
2023-07-29,3.380281690140845
2023-07-30,3.380281690140845
2023-07-31,4.507042253521127
2023-08-01,3.380281690140845
2023-08-02,3.380281690140845
2023-08-03,3.380281690140845
2023-08-04,3.380281690140845
2023-08-05,4.507042253521127
2023-08-06,4.507042253521127
2023-08-07,4.507042253521127
2023-08-08,3.380281690140845
2023-08-09,4.507042253521127
2023-08-10,3.380281690140845
2023-08-11,4.507042253521127
2023-08-12,4.507042253521127
2023-08-13,4.507042253521127
2023-08-14,5.633802816901409
2023-08-15,4.507042253521127
2023-08-16,5.633802816901409
2023-08-17,4.507042253521127
2023-08-18,4.507042253521127
2023-08-19,4.507042253521127
2023-08-20,4.507042253521127
2023-08-21,4.507042253521127
2023-08-22,3.380281690140845
2023-08-23,4.507042253521127
2023-08-24,4.507042253521127
2023-08-25,3.380281690140845
2023-08-26,4.507042253521127
2023-08-27,4.507042253521127
2023-08-28,3.380281690140845
2023-08-29,3.380281690140845
2023-08-30,4.507042253521127
2023-08-31,3.380281690140845
2023-09-01,3.380281690140845
2023-09-02,3.380281690140845
2023-09-03,4.507042253521127
2023-09-04,4.507042253521127
2023-09-05,3.380281690140845
2023-09-06,4.507042253521127
2023-09-07,4.507042253521127
2023-09-08,4.507042253521127
2023-09-09,3.380281690140845
2023-09-10,4.507042253521127
2023-09-11,4.507042253521127
2023-09-12,4.507042253521127
2023-09-13,4.507042253521127
2023-09-14,4.507042253521127
2023-09-15,4.507042253521127
2023-09-16,4.507042253521127
2023-09-17,5.633802816901409
2023-09-18,5.633802816901409
2023-09-19,5.633802816901409
2023-09-20,5.633802816901409
2023-09-21,5.633802816901409
2023-09-22,6.76056338028169
2023-09-23,9.014084507042254
2023-09-24,12.3943661971831
2023-09-25,10.140845070422536
2023-09-26,11.267605633802818
2023-09-27,10.140845070422536
2023-09-28,10.140845070422536
2023-09-29,11.267605633802818
2023-09-30,11.267605633802818
2023-10-01,11.267605633802818
2023-10-02,10.140845070422536
2023-10-03,12.3943661971831
2023-10-04,13.52112676056338
2023-10-05,12.3943661971831
2023-10-06,18.028169014084508
2023-10-07,13.52112676056338
2023-10-08,12.3943661971831
2023-10-09,12.3943661971831
2023-10-10,33.802816901408455
2023-10-11,46.19718309859155
2023-10-12,38.309859154929576
2023-10-13,31.549295774647888
2023-10-14,32.67605633802817
2023-10-15,34.929577464788736
2023-10-16,20.281690140845072
2023-10-17,27.04225352112676
2023-10-18,31.549295774647888
2023-10-19,24.7887323943662
2023-10-20,30.422535211267608
2023-10-21,24.7887323943662
2023-10-22,36.056338028169016
2023-10-23,22.535211267605636
2023-10-24,27.04225352112676
2023-10-25,37.183098591549296
2023-10-26,23.661971830985916
2023-10-27,31.549295774647888
2023-10-28,30.422535211267608
2023-10-29,34.929577464788736
2023-10-30,28.169014084507044
2023-10-31,32.67605633802817
2023-11-01,23.661971830985916
2023-11-02,27.04225352112676
2023-11-03,33.802816901408455
2023-11-04,28.169014084507044
2023-11-05,36.056338028169016
2023-11-06,20.281690140845072
2023-11-07,28.169014084507044
2023-11-08,36.056338028169016
2023-11-09,24.7887323943662
2023-11-10,33.802816901408455
2023-11-11,30.422535211267608
2023-11-12,33.802816901408455
2023-11-13,21.408450704225352
2023-11-14,21.408450704225352
2023-11-15,29.295774647887324
2023-11-16,27.04225352112676
2023-11-17,28.169014084507044
2023-11-18,27.04225352112676
2023-11-19,33.802816901408455
2023-11-20,20.281690140845072
2023-11-21,23.661971830985916
2023-11-22,16.901408450704228
2023-11-23,37.183098591549296
2023-11-24,27.04225352112676
2023-11-25,33.802816901408455
2023-11-26,31.549295774647888
2023-11-27,19.154929577464788
2023-11-28,28.169014084507044
2023-11-29,27.04225352112676
2023-11-30,23.661971830985916
2023-12-01,28.169014084507044
2023-12-02,24.7887323943662
2023-12-03,32.67605633802817
2023-12-04,21.408450704225352
2023-12-05,23.661971830985916
2023-12-06,27.04225352112676
2023-12-07,22.535211267605636
2023-12-08,27.04225352112676
2023-12-09,29.295774647887324
2023-12-10,33.802816901408455
2023-12-11,22.535211267605636
2023-12-12,21.408450704225352
2023-12-13,29.295774647887324
2023-12-14,27.04225352112676
2023-12-15,25.91549295774648
2023-12-16,31.549295774647888
2023-12-17,33.802816901408455
2023-12-18,19.154929577464788
2023-12-19,21.408450704225352
2023-12-20,30.422535211267608
2023-12-21,23.661971830985916
2023-12-22,31.72516039978528
2023-12-23,32.90202193195471
2023-12-24,35.25574499629356
2023-12-25,14.685718667723219
2023-12-26,14.685718667723219
2023-12-27,16.425960481582784
2023-12-28,34.642263745814276
2023-12-29,27.01771427110759
2023-12-30,32.90202193195471
2023-12-31,35.25574499629356
2024-01-01,36.99598681015311
2024-01-02,18.216303264231488
2024-01-03,31.72516039978528
2024-01-04,22.92374939290918
2024-01-05,40.52657140666139
2024-01-06,32.288540681475425
2024-01-07,34.642263745814276
2024-01-08,18.216303264231488
2024-01-09,24.663991206768745
2024-01-10,24.663991206768745
2024-01-11,24.100610925078605
2024-01-12,27.01771427110759
2024-01-13,28.19457580327701
2024-01-14,38.17284834232254
2024-01-15,25.840852738938167
2024-01-16,22.310268142429898
2024-01-17,27.01771427110759
2024-01-18,20.570026328570336
2024-01-19,29.934817617136577
2024-01-20,30.548298867615863
2024-01-21,34.35495002683981
2024-01-22,22.08532501725416
2024-01-23,26.99317502108842
2024-01-24,29.447100023005547
2024-01-25,29.447100023005547
2024-01-26,25.766212520129855
2024-01-27,34.35495002683981
2024-01-28,34.35495002683981
2024-01-29,18.40443751437847
2024-01-30,19.631400015337032
2024-01-31,19.631400015337032
2024-02-01,22.08532501725416
2024-02-02,24.53925001917129
2024-02-03,45.397612535466884
2024-02-04,20.858362516295596
2024-02-05,12.269625009585646
2024-02-06,19.631400015337032
2024-02-07,24.53925001917129
2024-02-08,20.858362516295596
2024-02-09,22.08532501725416
2024-02-10,31.901025024922678
2024-02-11,26.99317502108842
2024-02-12,12.269625009585646
2024-02-13,20.858362516295596
2024-02-14,24.53925001917129
2024-02-15,20.858362516295596
2024-02-16,29.447100023005547
2024-02-17,35.58191252779837
2024-02-18,50.305462539301146
2024-02-19,38.0358375297155
2024-02-20,24.53925001917129
2024-02-21,29.447100023005547
2024-02-22,28.220137522046983
2024-02-23,31.901025024922678
2024-02-24,36.80887502875694
2024-02-25,41.71672503259119
2024-02-26,24.53925001917129
2024-02-27,23.312287518212727
2024-02-28,29.447100023005547
2024-02-29,24.53925001917129
2024-03-01,29.447100023005547
2024-03-02,31.901025024922678
2024-03-03,38.0358375297155
2024-03-04,23.312287518212727
2024-03-05,26.99317502108842
2024-03-06,33.127987525881245
2024-03-07,31.901025024922678
2024-03-08,46.624575036425455
2024-03-09,36.80887502875694
2024-03-10,40.48976253163263
2024-03-11,20.858362516295596
2024-03-12,23.312287518212727
2024-03-13,26.99317502108842
2024-03-14,24.53925001917129
2024-03-15,25.766212520129855
2024-03-16,30.674062523964114
2024-03-17,39.262800030674065
2024-03-18,20.858362516295596
2024-03-19,23.312287518212727
2024-03-20,31.901025024922678
2024-03-21,22.08532501725416
2024-03-22,26.99317502108842
2024-03-23,33.127987525881245
2024-03-24,40.48976253163263
2024-03-25,23.312287518212727
2024-03-26,22.08532501725416
2024-03-27,33.127987525881245
2024-03-28,22.08532501725416
2024-03-29,31.901025024922678
2024-03-30,30.674062523964114
2024-03-31,36.80887502875694
2024-04-01,17.177475013419905
2024-04-02,29.447100023005547
2024-04-03,28.220137522046983
2024-04-04,30.674062523964114
2024-04-05,31.901025024922678
2024-04-06,46.624575036425455
2024-04-07,41.71672503259119
2024-04-08,25.766212520129855
2024-04-09,26.99317502108842
2024-04-10,36.80887502875694
2024-04-11,29.447100023005547
2024-04-12,40.48976253163263
2024-04-13,50.305462539301146
2024-04-14,57.66723754505253
2024-04-15,35.58191252779837
2024-04-16,62.57508754888679
2024-04-17,66.25597505176249
2024-04-18,49.07850003834258
2024-04-19,50.305462539301146
2024-04-20,51.53242504025971
2024-04-21,82.20648756422382
2024-04-22,51.53242504025971
2024-04-23,58.89420004601109
2024-04-24,56.440275044093966
2024-04-25,56.440275044093966
2024-04-26,46.624575036425455
2024-04-27,76.071675059431
2024-04-28,85.88737506709951
2024-04-29,60.121162546969664
2024-04-30,55.2133125431354
2024-05-01,63.802050049845356
2024-05-02,53.98635004217684
2024-05-03,55.2133125431354
2024-05-04,63.802050049845356
2024-05-05,104.29181258147798
2024-05-06,57.66723754505253
2024-05-07,57.66723754505253
2024-05-08,67.48293755272105
2024-05-09,53.98635004217684
2024-05-10,57.66723754505253
2024-05-11,65.02901255080391
2024-05-12,71.16382505559675
2024-05-13,53.98635004217684
2024-05-14,53.98635004217684
2024-05-15,55.2133125431354
2024-05-16,50.305462539301146
2024-05-17,67.48293755272105
2024-05-18,83.43345006518238
2024-05-19,58.89420004601109
2024-05-20,31.901025024922678
2024-05-21,49.07850003834258
2024-05-22,30.674062523964114
2024-05-23,44.17065003450832
2024-05-24,47.85153753738402
2024-05-25,58.89420004601109
2024-05-26,71.16382505559675
2024-05-27,38.0358375297155
2024-05-28,45.397612535466884
2024-05-29,49.07850003834258
2024-05-30,46.624575036425455
2024-05-31,51.53242504025971
2024-06-01,52.759387541218274
2024-06-02,69.93686255463818
2024-06-03,51.53242504025971
2024-06-04,18.40443751437847
2024-06-05,17.177475013419905
2024-06-06,17.177475013419905
2024-06-07,15.950512512461339
2024-06-08,28.220137522046983
2024-06-09,57.66723754505253
2024-06-10,23.312287518212727
2024-06-11,50.305462539301146
2024-06-12,20.858362516295596
2024-06-13,26.99317502108842
2024-06-14,49.07850003834258
2024-06-15,30.674062523964114
2024-06-16,63.802050049845356
2024-06-17,24.53925001917129
2024-06-18,29.447100023005547
2024-06-19,68.70990005367962
2024-06-20,29.447100023005547
2024-06-21,34.35495002683981
2024-06-22,90.79522507093377
2024-06-23,31.901025024922678
2024-06-24,42.943687533549756
2024-06-25,122.69625009585646
2024-06-26,15.950512512461339
2024-06-27,17.177475013419905
2024-06-28,33.127987525881245
2024-06-29,50.305462539301146
2024-06-30,15.950512512461339
2024-07-01,28.220137522046983
2024-07-02,15.950512512461339
2024-07-03,12.269625009585646
2024-07-04,9.815700007668516
2024-07-05,7.361775005751387
2024-07-06,7.361775005751387
2024-07-07,7.361775005751387
2024-07-08,6.134812504792823
2024-07-09,6.134812504792823
2024-07-10,6.134812504792823
2024-07-11,6.134812504792823
2024-07-12,6.134812504792823
2024-07-13,4.907850003834258
2024-07-14,4.907850003834258
2024-07-15,4.907850003834258
2024-07-16,4.907850003834258
2024-07-17,4.907850003834258
2024-07-18,4.907850003834258
2024-07-19,4.907850003834258
2024-07-20,4.907850003834258
2024-07-21,3.6808875028756933
2024-07-22,3.6808875028756933
2024-07-23,3.6808875028756933
2024-07-24,3.6808875028756933
2024-07-25,3.6808875028756933
2024-07-26,3.6808875028756933
2024-07-27,3.6808875028756933
2024-07-28,3.6808875028756933
2024-07-29,3.6808875028756933
2024-07-30,3.6808875028756933
2024-07-31,3.6808875028756933
2024-08-01,3.6808875028756933
2024-08-02,3.6808875028756933
2024-08-03,3.6808875028756933
2024-08-04,3.6808875028756933
2024-08-05,3.6808875028756933
2024-08-06,3.6808875028756933
2024-08-07,3.6808875028756933
2024-08-08,3.6808875028756933
2024-08-09,3.6808875028756933
2024-08-10,3.6808875028756933
2024-08-11,3.6808875028756933
2024-08-12,3.6808875028756933
2024-08-13,3.6808875028756933
2024-08-14,3.6808875028756933
2024-08-15,3.6808875028756933
2024-08-16,3.6808875028756933
2024-08-17,3.6808875028756933
2024-08-18,4.557289289274668
2024-08-19,4.557289289274668
2024-08-20,4.907850003834258
2024-08-21,3.5932473242357963
2024-08-22,4.907850003834258
2024-08-23,4.907850003834258
2024-08-24,4.557289289274668
2024-08-25,3.9438080387953858
2024-08-26,3.5932473242357963
2024-08-27,3.9438080387953858
2024-08-28,3.9438080387953858
2024-08-29,3.5932473242357963
2024-08-30,11.130302687266978
2024-08-31,8.501097328070054
2024-09-01,6.222452683432721
2024-09-02,4.907850003834258
2024-09-03,4.907850003834258
2024-09-04,4.557289289274668
2024-09-05,4.557289289274668
2024-09-06,4.907850003834258
2024-09-07,4.907850003834258
2024-09-08,4.907850003834258
2024-09-09,4.907850003834258
2024-09-10,14.723550011502773
2024-09-11,7.186494648471593
2024-09-12,4.907850003834258
2024-09-13,4.907850003834258
2024-09-14,5.258410718393848
2024-09-15,5.258410718393848
2024-09-16,5.871891968873131
2024-09-17,5.608971432953438
2024-09-18,5.608971432953438
2024-09-19,5.608971432953438
