step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_powerball_winner_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_powerball_winner_2022-08-29_2023-05-25.csv,30.0,0.0,,,1.0,,no_rescale_insufficient_overlap
2,gt_powerball_winner_2023-04-26_2024-01-20.csv,30.0,0.0,,,1.0,,no_rescale_insufficient_overlap
3,gt_powerball_winner_2023-12-22_2024-09-16.csv,30.0,27.0,0.9983847564285862,1.6,0.625,0.3015011553093683,overlap_ratio
4,gt_powerball_winner_2024-08-18_2025-05-14.csv,30.0,28.0,0.9379199627587649,6.4,0.15625,0.21645834799467448,overlap_ratio
5,gt_powerball_winner_2025-04-15_2026-01-09.csv,30.0,2.0,0.9933882411938375,,1.0,,no_rescale_insufficient_overlap
6,gt_powerball_winner_2025-12-11_2026-05-31.csv,30.0,29.0,0.999379098668775,2.0,0.5,0.2893445573419412,overlap_ratio
