Time,uvalde_tx
2023-12-24,19.387778782710427
2023-12-25,16.460129164752612
2023-12-26,20.119691187199876
2023-12-27,17.550097835226723
2023-12-28,18.65586637822097
2023-12-29,21.583515996178782
2023-12-30,17.192041569242065
2023-12-31,17.192041569242065
2024-01-01,24.86922188012125
2024-01-02,19.745835048695078
2024-01-03,24.137309475631795
2024-01-04,20.47774745318453
2024-01-05,24.511165614136594
2024-01-06,21.583515996178782
2024-01-07,14.996304355773708
2024-01-08,21.209659857673984
2024-01-09,18.65586637822097
2024-01-10,27.438815232094406
2024-01-11,23.40539707114234
2024-01-12,23.04734080515769
2024-01-13,18.65586637822097
2024-01-14,12.80056714230535
2024-01-15,24.511165614136594
2024-01-16,18.65586637822097
2024-01-17,20.85160359168933
2024-01-18,50.112299898747295
2024-01-19,43.52508825834222
2024-01-20,27.796871498079057
2024-01-21,14.954245540191916
2024-01-22,24.674505141316665
2024-01-23,20.935943756268685
2024-01-24,23.926792864307068
2024-01-25,21.68365603327828
2024-01-26,20.935943756268685
2024-01-27,20.188231479259088
2024-01-28,18.692806925239896
2024-01-29,20.188231479259088
2024-01-30,19.440519202249494
2024-01-31,25.42221741832626
2024-02-01,19.440519202249494
2024-02-02,18.692806925239896
2024-02-03,17.945094648230302
2024-02-04,17.197382371220705
2024-02-05,20.188231479259088
2024-02-06,17.945094648230302
2024-02-07,16.449670094211108
2024-02-08,18.692806925239896
2024-02-09,24.674505141316665
2024-02-10,14.954245540191916
2024-02-11,18.692806925239896
2024-02-12,17.945094648230302
2024-02-13,22.431368310287876
2024-02-14,22.431368310287876
2024-02-15,25.42221741832626
2024-02-16,17.945094648230302
2024-02-17,0.0
2024-02-18,21.68365603327828
2024-02-19,23.926792864307068
2024-02-20,23.17908058729747
2024-02-21,19.440519202249494
2024-02-22,20.935943756268685
2024-02-23,22.431368310287876
2024-02-24,26.169929695335856
2024-02-25,21.68365603327828
2024-02-26,22.431368310287876
2024-02-27,19.440519202249494
2024-02-28,22.431368310287876
2024-02-29,21.68365603327828
2024-03-01,21.68365603327828
2024-03-02,18.692806925239896
2024-03-03,17.945094648230302
2024-03-04,17.945094648230302
2024-03-05,22.431368310287876
2024-03-06,20.935943756268685
2024-03-07,21.68365603327828
2024-03-08,29.908491080383833
2024-03-09,19.440519202249494
2024-03-10,20.188231479259088
2024-03-11,26.169929695335856
2024-03-12,23.17908058729747
2024-03-13,32.151627911412625
2024-03-14,23.17908058729747
2024-03-15,28.41306652636464
2024-03-16,23.926792864307068
2024-03-17,15.701957817201514
2024-03-18,17.197382371220705
2024-03-19,21.68365603327828
2024-03-20,23.926792864307068
2024-03-21,23.926792864307068
2024-03-22,24.674505141316665
2024-03-23,14.954245540191916
2024-03-24,20.188231479259088
2024-03-25,32.899340188422215
2024-03-26,26.169929695335856
2024-03-27,26.169929695335856
2024-03-28,22.431368310287876
2024-03-29,17.945094648230302
2024-03-30,23.17908058729747
2024-03-31,12.71110870916313
2024-04-01,32.151627911412625
2024-04-02,32.899340188422215
2024-04-03,29.16077880337424
2024-04-04,38.13332612748939
2024-04-05,30.65620335739343
2024-04-06,44.115024343566155
2024-04-07,57.57384532973888
2024-04-08,74.77122770095959
2024-04-09,28.41306652636464
2024-04-10,27.665354249355048
2024-04-11,25.42221741832626
2024-04-12,23.926792864307068
2024-04-13,12.71110870916313
2024-04-14,18.692806925239896
2024-04-15,20.935943756268685
2024-04-16,25.42221741832626
2024-04-17,19.440519202249494
2024-04-18,22.431368310287876
2024-04-19,19.440519202249494
2024-04-20,16.449670094211108
2024-04-21,17.945094648230302
2024-04-22,17.197382371220705
2024-04-23,20.188231479259088
2024-04-24,23.926792864307068
2024-04-25,17.197382371220705
2024-04-26,16.449670094211108
2024-04-27,14.954245540191916
2024-04-28,26.91764197234545
2024-04-29,29.908491080383833
2024-04-30,20.188231479259088
2024-05-01,20.935943756268685
2024-05-02,26.169929695335856
2024-05-03,21.68365603327828
2024-05-04,12.71110870916313
2024-05-05,16.449670094211108
2024-05-06,20.935943756268685
2024-05-07,21.68365603327828
2024-05-08,30.65620335739343
2024-05-09,20.935943756268685
2024-05-10,20.935943756268685
2024-05-11,28.41306652636464
2024-05-12,11.215684155143938
2024-05-13,17.197382371220705
2024-05-14,26.91764197234545
2024-05-15,17.945094648230302
2024-05-16,25.42221741832626
2024-05-17,20.188231479259088
2024-05-18,18.692806925239896
2024-05-19,12.71110870916313
2024-05-20,25.42221741832626
2024-05-21,25.42221741832626
2024-05-22,26.169929695335856
2024-05-23,32.151627911412625
2024-05-24,29.16077880337424
2024-05-25,32.899340188422215
2024-05-26,16.449670094211108
2024-05-27,32.899340188422215
2024-05-28,25.42221741832626
2024-05-29,16.449670094211108
2024-05-30,21.68365603327828
2024-05-31,21.68365603327828
2024-06-01,23.926792864307068
2024-06-02,20.935943756268685
2024-06-03,15.701957817201514
2024-06-04,20.935943756268685
2024-06-05,35.890189296460605
2024-06-06,26.91764197234545
2024-06-07,23.926792864307068
2024-06-08,19.440519202249494
2024-06-09,12.71110870916313
2024-06-10,24.674505141316665
2024-06-11,23.17908058729747
2024-06-12,20.935943756268685
2024-06-13,15.701957817201514
2024-06-14,29.16077880337424
2024-06-15,18.692806925239896
2024-06-16,25.42221741832626
2024-06-17,25.42221741832626
2024-06-18,29.16077880337424
2024-06-19,30.65620335739343
2024-06-20,24.674505141316665
2024-06-21,25.42221741832626
2024-06-22,17.945094648230302
2024-06-23,17.945094648230302
2024-06-24,20.188231479259088
2024-06-25,24.674505141316665
2024-06-26,19.440519202249494
2024-06-27,25.42221741832626
2024-06-28,23.926792864307068
2024-06-29,26.91764197234545
2024-06-30,17.197382371220705
2024-07-01,18.692806925239896
2024-07-02,31.403915634403027
2024-07-03,23.926792864307068
2024-07-04,18.692806925239896
2024-07-05,29.908491080383833
2024-07-06,15.701957817201514
2024-07-07,17.945094648230302
2024-07-08,22.431368310287876
2024-07-09,26.169929695335856
2024-07-10,29.908491080383833
2024-07-11,19.440519202249494
2024-07-12,14.20653326318232
2024-07-13,17.945094648230302
2024-07-14,16.449670094211108
2024-07-15,20.188231479259088
2024-07-16,28.41306652636464
2024-07-17,24.674505141316665
2024-07-18,26.169929695335856
2024-07-19,18.692806925239896
2024-07-20,17.945094648230302
2024-07-21,17.197382371220705
2024-07-22,23.926792864307068
2024-07-23,23.17908058729747
2024-07-24,19.440519202249494
2024-07-25,20.935943756268685
2024-07-26,21.68365603327828
2024-07-27,22.431368310287876
2024-07-28,10.467971878134342
2024-07-29,25.42221741832626
2024-07-30,26.91764197234545
2024-07-31,25.42221741832626
2024-08-01,17.945094648230302
2024-08-02,20.935943756268685
2024-08-03,21.68365603327828
2024-08-04,19.440519202249494
2024-08-05,16.449670094211108
2024-08-06,15.701957817201514
2024-08-07,29.908491080383833
2024-08-08,14.954245540191916
2024-08-09,29.908491080383833
2024-08-10,22.431368310287876
2024-08-11,13.458820986172725
2024-08-12,26.91764197234545
2024-08-13,19.440519202249494
2024-08-14,24.674505141316665
2024-08-15,20.935943756268685
2024-08-16,36.637901573470195
2024-08-17,19.440519202249494
2024-08-18,10.412877289302056
2024-08-19,21.754491933205507
2024-08-20,26.960930577856534
2024-08-21,28.448484476328254
2024-08-22,20.266938034733784
2024-08-23,28.263524070962724
2024-08-24,21.754491933205507
2024-08-25,23.80086237554756
2024-08-26,20.266938034733784
2024-08-27,23.242045831677228
2024-08-28,35.14247701945101
2024-08-29,32.911146171743425
2024-08-30,24.544639324783418
2024-08-31,29.37722183092965
2024-09-01,12.64420813700964
2024-09-02,17.106869832424806
2024-09-03,25.28841627401928
2024-09-04,24.17078318627862
2024-09-05,25.658337084750343
2024-09-06,20.825754578604112
2024-09-07,22.498268882441366
2024-09-08,16.548053288554478
2024-09-09,23.057085426311694
2024-09-10,22.313308477075836
2024-09-11,16.363092883188948
2024-09-12,27.889667932457925
2024-09-13,25.28841627401928
2024-09-14,16.363092883188948
2024-09-15,0.0
2024-09-16,20.825754578604112
2024-09-17,19.605802968746353
2024-09-18,20.34564459020848
2024-09-19,11.837465943394024
2024-09-20,17.01635729362891
2024-09-21,21.825327833132732
2024-09-22,12.947228375587214
2024-09-23,25.1546151297123
2024-09-24,19.975723779477416
2024-09-25,22.935090265325922
2024-09-26,13.317149186318277
2024-09-27,12.947228375587214
2024-09-28,14.79683242924253
2024-09-29,17.01635729362891
2024-09-30,13.68706999704934
2024-10-01,19.975723779477416
2024-10-02,22.195248643863795
2024-10-03,17.756198915091037
2024-10-04,23.305011076056985
2024-10-05,19.23588215801529
2024-10-06,17.01635729362891
2024-10-07,26.26437756190549
2024-10-08,23.67493188678805
2024-10-09,21.085486211670606
2024-10-10,18.1261197258221
2024-10-11,24.04485269751911
2024-10-12,17.01635729362891
2024-10-13,18.865961347284227
2024-10-14,21.085486211670606
2024-10-15,20.34564459020848
2024-10-16,21.085486211670606
2024-10-17,17.01635729362891
2024-10-18,19.605802968746353
2024-10-19,0.0
2024-10-20,15.90659486143572
2024-10-21,17.756198915091037
2024-10-22,26.26437756190549
2024-10-23,26.26437756190549
2024-10-24,19.23588215801529
2024-10-25,25.524535940443364
2024-10-26,13.317149186318277
2024-10-27,14.426911618511467
2024-10-28,20.715565400939543
2024-10-29,11.467545132662961
2024-10-30,15.166753239973593
2024-10-31,18.865961347284227
2024-11-01,21.085486211670606
2024-11-02,13.317149186318277
2024-11-03,17.01635729362891
2024-11-04,19.23588215801529
2024-11-05,17.386278104359974
2024-11-06,15.536674050704656
2024-11-07,19.605802968746353
2024-11-08,36.99208107310633
2024-11-09,17.386278104359974
2024-11-10,15.166753239973593
2024-11-11,14.426911618511467
2024-11-12,0.0
2024-11-13,22.56516945459486
2024-11-14,19.23588215801529
2024-11-15,13.68706999704934
2024-11-16,11.467545132662961
2024-11-17,11.097624321931898
2024-11-18,17.01635729362891
2024-11-19,16.276515672166784
2024-11-20,19.23588215801529
2024-11-21,18.865961347284227
2024-11-22,14.056990807780403
2024-11-23,13.68706999704934
2024-11-24,0.0
2024-11-25,21.825327833132732
2024-11-26,23.67493188678805
