Time,frontier_airlines
2022-04-01,46.0
2022-04-02,57.0
2022-04-03,59.0
2022-04-04,53.0
2022-04-05,50.0
2022-04-06,50.0
2022-04-07,51.0
2022-04-08,47.0
2022-04-09,42.0
2022-04-10,46.0
2022-04-11,45.0
2022-04-12,47.0
2022-04-13,47.0
2022-04-14,45.0
2022-04-15,49.0
2022-04-16,42.0
2022-04-17,44.0
2022-04-18,52.0
2022-04-19,55.0
2022-04-20,47.0
2022-04-21,47.0
2022-04-22,43.0
2022-04-23,40.0
2022-04-24,42.0
2022-04-25,44.0
2022-04-26,48.0
2022-04-27,44.0
2022-04-28,51.0
2022-04-29,48.0
2022-04-30,41.0
2022-05-01,44.0
2022-05-02,47.0
2022-05-03,49.0
2022-05-04,46.0
2022-05-05,49.0
2022-05-06,43.0
2022-05-07,42.0
2022-05-08,43.0
2022-05-09,48.0
2022-05-10,51.0
2022-05-11,47.0
2022-05-12,48.0
2022-05-13,46.0
2022-05-14,42.0
2022-05-15,43.0
2022-05-16,52.0
2022-05-17,48.0
2022-05-18,46.0
2022-05-19,47.0
2022-05-20,45.0
2022-05-21,44.0
2022-05-22,44.0
2022-05-23,47.0
2022-05-24,49.0
2022-05-25,44.0
2022-05-26,45.0
2022-05-27,47.0
2022-05-28,39.0
2022-05-29,40.0
2022-05-30,44.0
2022-05-31,45.0
2022-06-01,47.0
2022-06-02,49.0
2022-06-03,48.0
2022-06-04,42.0
2022-06-05,43.0
2022-06-06,48.0
2022-06-07,51.0
2022-06-08,54.0
2022-06-09,54.0
2022-06-10,48.0
2022-06-11,42.0
2022-06-12,46.0
2022-06-13,50.0
2022-06-14,51.0
2022-06-15,48.0
2022-06-16,48.0
2022-06-17,47.0
2022-06-18,43.0
2022-06-19,43.0
2022-06-20,50.0
2022-06-21,49.0
2022-06-22,47.0
2022-06-23,46.0
2022-06-24,42.0
2022-06-25,39.0
2022-06-26,41.0
2022-06-27,46.0
2022-06-28,47.0
2022-06-29,44.0
2022-06-30,45.0
2022-07-01,41.0
2022-07-02,37.0
2022-07-03,34.0
2022-07-04,34.0
2022-07-05,45.0
2022-07-06,45.0
2022-07-07,48.0
2022-07-08,44.0
2022-07-09,37.0
2022-07-10,40.0
2022-07-11,44.0
2022-07-12,43.0
2022-07-13,45.0
2022-07-14,46.0
2022-07-15,41.0
2022-07-16,36.0
2022-07-17,38.0
2022-07-18,45.0
2022-07-19,43.0
2022-07-20,42.0
2022-07-21,46.0
2022-07-22,42.0
2022-07-23,35.0
2022-07-24,39.0
2022-07-25,43.0
2022-07-26,46.0
2022-07-27,45.0
2022-07-28,64.0
2022-07-29,68.0
2022-07-30,49.0
2022-07-31,47.0
2022-08-01,50.0
2022-08-02,48.0
2022-08-03,46.0
2022-08-04,47.0
2022-08-05,44.0
2022-08-06,39.0
2022-08-07,40.0
2022-08-08,44.0
2022-08-09,44.0
2022-08-10,43.0
2022-08-11,44.0
2022-08-12,39.0
2022-08-13,35.0
2022-08-14,38.0
2022-08-15,43.0
2022-08-16,42.0
2022-08-17,41.0
2022-08-18,41.0
2022-08-19,38.0
2022-08-20,33.0
2022-08-21,38.0
2022-08-22,40.0
2022-08-23,42.0
2022-08-24,40.0
2022-08-25,41.0
2022-08-26,40.0
2022-08-27,37.0
2022-08-28,37.0
2022-08-29,39.03488372093023
2022-08-30,40.0
2022-08-31,40.46511627906977
2022-09-01,40.0
2022-09-02,36.63953488372093
2022-09-03,33.74418604651163
2022-09-04,32.77906976744186
2022-09-05,38.06976744186046
2022-09-06,41.93023255813954
2022-09-07,41.93023255813954
2022-09-08,48.68604651162791
2022-09-09,43.86046511627907
2022-09-10,32.77906976744186
2022-09-11,34.20930232558139
2022-09-12,38.06976744186046
2022-09-13,41.93023255813954
2022-09-14,42.8953488372093
2022-09-15,42.8953488372093
2022-09-16,37.1046511627907
2022-09-17,35.174418604651166
2022-09-18,36.13953488372093
2022-09-19,40.96511627906977
2022-09-20,51.081395348837205
2022-09-21,62.16279069767442
2022-09-22,41.93023255813954
2022-09-23,39.03488372093023
2022-09-24,34.20930232558139
2022-09-25,39.03488372093023
2022-09-26,47.22093023255814
2022-09-27,47.22093023255814
2022-09-28,41.860465116279066
2022-09-29,40.93023255813954
2022-09-30,40.93023255813954
2022-10-01,40.0
2022-10-02,33.48837209302326
2022-10-03,40.0
2022-10-04,43.72093023255814
2022-10-05,43.72093023255814
2022-10-06,44.651162790697676
2022-10-07,42.7906976744186
2022-10-08,33.48837209302326
2022-10-09,35.348837209302324
2022-10-10,40.93023255813954
2022-10-11,42.7906976744186
2022-10-12,43.72093023255814
2022-10-13,42.7906976744186
2022-10-14,40.0
2022-10-15,35.348837209302324
2022-10-16,36.27906976744186
2022-10-17,41.860465116279066
2022-10-18,47.44186046511628
2022-10-19,46.51162790697674
2022-10-20,41.860465116279066
2022-10-21,40.93023255813954
2022-10-22,33.48837209302326
2022-10-23,35.348837209302324
2022-10-24,40.93023255813954
2022-10-25,42.7906976744186
2022-10-26,44.651162790697676
2022-10-27,44.651162790697676
2022-10-28,42.7906976744186
2022-10-29,33.48837209302326
2022-10-30,34.41860465116279
2022-10-31,38.13953488372093
2022-11-01,38.13953488372093
2022-11-02,40.93023255813954
2022-11-03,44.651162790697676
2022-11-04,38.13953488372093
2022-11-05,37.2093023255814
2022-11-06,37.2093023255814
2022-11-07,44.651162790697676
2022-11-08,66.97674418604652
2022-11-09,66.97674418604652
2022-11-10,44.651162790697676
2022-11-11,39.06976744186046
2022-11-12,37.2093023255814
2022-11-13,43.72093023255814
2022-11-14,47.44186046511628
2022-11-15,52.093023255813954
2022-11-16,53.95348837209302
2022-11-17,93.02325581395348
2022-11-18,89.30232558139535
2022-11-19,67.90697674418604
2022-11-20,53.95348837209302
2022-11-21,51.16279069767442
2022-11-22,47.44186046511628
2022-11-23,43.72093023255814
2022-11-24,35.348837209302324
2022-11-25,50.23255813953488
2022-11-26,41.860465116279066
2022-11-27,48.372093023255815
2022-11-28,49.30232558139535
2022-11-29,50.23255813953488
2022-11-30,45.58139534883721
2022-12-01,40.93023255813954
2022-12-02,37.2093023255814
2022-12-03,32.55813953488372
2022-12-04,37.2093023255814
2022-12-05,40.0
2022-12-06,39.06976744186046
2022-12-07,40.0
2022-12-08,36.27906976744186
2022-12-09,34.41860465116279
2022-12-10,32.55813953488372
2022-12-11,32.55813953488372
2022-12-12,37.2093023255814
2022-12-13,37.2093023255814
2022-12-14,37.2093023255814
2022-12-15,38.13953488372093
2022-12-16,38.13953488372093
2022-12-17,35.348837209302324
2022-12-18,33.48837209302326
2022-12-19,38.13953488372093
2022-12-20,42.7906976744186
2022-12-21,45.58139534883721
2022-12-22,53.02325581395349
2022-12-23,53.95348837209302
2022-12-24,42.7906976744186
2022-12-25,39.06976744186046
2022-12-26,64.18604651162791
2022-12-27,74.4186046511628
2022-12-28,62.325581395348834
2022-12-29,53.02325581395349
2022-12-30,41.860465116279066
2022-12-31,34.41860465116279
2023-01-01,36.27906976744186
2023-01-02,50.23255813953488
2023-01-03,48.372093023255815
2023-01-04,49.30232558139535
2023-01-05,52.093023255813954
2023-01-06,49.30232558139535
2023-01-07,43.72093023255814
2023-01-08,43.72093023255814
2023-01-09,48.372093023255815
2023-01-10,51.16279069767442
2023-01-11,55.81395348837209
2023-01-12,49.30232558139535
2023-01-13,46.51162790697674
2023-01-14,40.93023255813954
2023-01-15,40.93023255813954
2023-01-16,47.44186046511628
2023-01-17,53.02325581395349
2023-01-18,52.093023255813954
2023-01-19,45.58139534883721
2023-01-20,40.0
2023-01-21,37.2093023255814
2023-01-22,39.06976744186046
2023-01-23,40.93023255813954
2023-01-24,44.651162790697676
2023-01-25,41.860465116279066
2023-01-26,43.72093023255814
2023-01-27,41.860465116279066
2023-01-28,38.13953488372093
2023-01-29,39.06976744186046
2023-01-30,41.860465116279066
2023-01-31,50.23255813953488
2023-02-01,66.97674418604652
2023-02-02,72.55813953488372
2023-02-03,64.18604651162791
2023-02-04,65.11627906976744
2023-02-05,60.46511627906977
2023-02-06,53.02325581395349
2023-02-07,48.372093023255815
2023-02-08,43.72093023255814
2023-02-09,44.651162790697676
2023-02-10,41.860465116279066
2023-02-11,39.06976744186046
2023-02-12,35.348837209302324
2023-02-13,35.348837209302324
2023-02-14,39.06976744186046
2023-02-15,42.7906976744186
2023-02-16,47.44186046511628
2023-02-17,44.651162790697676
2023-02-18,40.93023255813954
2023-02-19,42.7906976744186
2023-02-20,46.51162790697674
2023-02-21,44.651162790697676
2023-02-22,46.51162790697674
2023-02-23,45.58139534883721
2023-02-24,44.651162790697676
2023-02-25,43.72093023255814
2023-02-26,43.72093023255814
2023-02-27,43.72093023255814
2023-02-28,44.651162790697676
2023-03-01,44.651162790697676
2023-03-02,40.0
2023-03-03,39.06976744186046
2023-03-04,37.2093023255814
2023-03-05,40.0
2023-03-06,43.72093023255814
2023-03-07,47.44186046511628
2023-03-08,45.58139534883721
2023-03-09,44.651162790697676
2023-03-10,44.651162790697676
2023-03-11,44.651162790697676
2023-03-12,45.58139534883721
2023-03-13,45.58139534883721
2023-03-14,46.51162790697674
2023-03-15,46.51162790697674
2023-03-16,41.860465116279066
2023-03-17,41.860465116279066
2023-03-18,41.860465116279066
2023-03-19,47.44186046511628
2023-03-20,44.651162790697676
2023-03-21,43.72093023255814
2023-03-22,40.0
2023-03-23,38.13953488372093
2023-03-24,33.48837209302326
2023-03-25,33.48837209302326
2023-03-26,36.27906976744186
2023-03-27,36.27906976744186
2023-03-28,38.13953488372093
2023-03-29,40.0
2023-03-30,35.348837209302324
2023-03-31,34.41860465116279
2023-04-01,33.48837209302326
2023-04-02,35.348837209302324
2023-04-03,36.27906976744186
2023-04-04,37.2093023255814
2023-04-05,38.13953488372093
2023-04-06,38.13953488372093
2023-04-07,29.767441860465116
2023-04-08,28.83720930232558
2023-04-09,30.697674418604652
2023-04-10,35.348837209302324
2023-04-11,36.27906976744186
2023-04-12,37.2093023255814
2023-04-13,37.2093023255814
2023-04-14,35.348837209302324
2023-04-15,30.697674418604652
2023-04-16,35.348837209302324
2023-04-17,35.348837209302324
2023-04-18,35.348837209302324
2023-04-19,38.13953488372093
2023-04-20,36.27906976744186
2023-04-21,34.41860465116279
2023-04-22,31.627906976744185
2023-04-23,32.55813953488372
2023-04-24,34.41860465116279
2023-04-25,36.27906976744186
2023-04-26,35.5165840640488
2023-04-27,32.93175752954632
2023-04-28,32.33701868089973
2023-04-29,30.514677849790317
2023-04-30,32.634388105223024
2023-05-01,35.21921463972551
2023-05-02,39.16126572626763
2023-05-03,40.98360655737705
2023-05-04,37.338924895158215
2023-05-05,35.21921463972551
2023-05-06,33.39687380861609
2023-05-07,34.45672893633244
2023-05-08,37.338924895158215
2023-05-09,37.04155547083492
2023-05-10,37.338924895158215
2023-05-11,36.27906976744186
2023-05-12,36.27906976744186
2023-05-13,32.33701868089973
2023-05-14,32.93175752954632
2023-05-15,37.04155547083492
2023-05-16,39.16126572626763
2023-05-17,37.338924895158215
2023-05-18,38.101410598551276
2023-05-19,35.5165840640488
2023-05-20,35.5165840640488
2023-05-21,38.101410598551276
2023-05-22,38.101410598551276
2023-05-23,40.22112085398399
2023-05-24,39.9237514296607
2023-05-25,39.9237514296607
2023-05-26,38.063286313381624
2023-05-27,35.08959207014868
2023-05-28,33.90011437285551
2023-05-29,34.4948532215021
2023-05-30,35.08959207014868
2023-05-31,42.22645825390774
2023-06-01,43.415935951200915
2023-06-02,39.84750285932139
2023-06-03,35.08959207014868
2023-06-04,38.65802516202821
2023-06-05,38.65802516202821
2023-06-06,42.82119710255433
2023-06-07,39.2527640106748
2023-06-08,41.036980556614566
2023-06-09,39.2527640106748
2023-06-10,34.4948532215021
2023-06-11,36.27906976744186
2023-06-12,41.036980556614566
2023-06-13,41.63171940526115
2023-06-14,45.20015249714068
2023-06-15,47.579107891727034
2023-06-16,43.415935951200915
2023-06-17,39.84750285932139
2023-06-18,42.22645825390774
2023-06-19,46.389630194433856
2023-06-20,46.389630194433856
2023-06-21,46.98436904308044
2023-06-22,45.79489134578726
2023-06-23,45.20015249714068
2023-06-24,42.22645825390774
2023-06-25,42.82119710255433
2023-06-26,48.768585589020205
2023-06-27,51.14754098360656
2023-06-28,48.768585589020205
2023-06-29,48.768585589020205
2023-06-30,44.60541364849409
2023-07-01,39.84750285932139
2023-07-02,38.063286313381624
2023-07-03,39.2527640106748
2023-07-04,40.44224170796797
2023-07-05,42.22645825390774
2023-07-06,44.60541364849409
2023-07-07,44.60541364849409
2023-07-08,51.14754098360656
2023-07-09,59.473884864658785
2023-07-10,49.3633244376668
2023-07-11,45.79489134578726
2023-07-12,43.415935951200915
2023-07-13,45.20015249714068
2023-07-14,44.60541364849409
2023-07-15,36.873808616088446
2023-07-16,44.60541364849409
2023-07-17,47.579107891727034
2023-07-18,51.14754098360656
2023-07-19,52.931757529546324
2023-07-20,45.79489134578726
2023-07-21,43.415935951200915
2023-07-22,36.27906976744186
2023-07-23,38.063286313381624
2023-07-24,36.27906976744186
2023-07-25,40.44224170796797
2023-07-26,41.63171940526115
2023-07-27,42.82119710255433
2023-07-28,42.82119710255433
2023-07-29,45.20015249714068
2023-07-30,40.44224170796797
2023-07-31,47.579107891727034
2023-08-01,46.98436904308044
2023-08-02,45.79489134578726
2023-08-03,43.415935951200915
2023-08-04,42.22645825390774
2023-08-05,38.063286313381624
2023-08-06,42.82119710255433
2023-08-07,45.20015249714068
2023-08-08,43.415935951200915
2023-08-09,40.44224170796797
2023-08-10,38.063286313381624
2023-08-11,38.063286313381624
2023-08-12,35.08959207014868
2023-08-13,38.65802516202821
2023-08-14,39.2527640106748
2023-08-15,40.44224170796797
2023-08-16,39.84750285932139
2023-08-17,36.27906976744186
2023-08-18,35.08959207014868
2023-08-19,34.4948532215021
2023-08-20,35.08959207014868
2023-08-21,34.4948532215021
2023-08-22,35.684330918795276
2023-08-23,36.873808616088446
2023-08-24,36.27906976744186
2023-08-25,33.90011437285551
2023-08-26,28.54746473503622
2023-08-27,32.710636675562334
2023-08-28,35.684330918795276
2023-08-29,31.521158978269156
2023-08-30,36.27906976744186
2023-08-31,34.4948532215021
2023-09-01,34.4948532215021
2023-09-02,30.33168128097598
2023-09-03,29.142203583682807
2023-09-04,35.08959207014868
2023-09-05,38.65802516202821
2023-09-06,37.46854746473504
2023-09-07,35.08959207014868
2023-09-08,33.30537552420892
2023-09-09,32.11589782691575
2023-09-10,35.684330918795276
2023-09-11,35.08959207014868
2023-09-12,38.65802516202821
2023-09-13,35.684330918795276
2023-09-14,35.08959207014868
2023-09-15,33.30537552420892
2023-09-16,33.30537552420892
2023-09-17,33.30537552420892
2023-09-18,38.063286313381624
2023-09-19,36.27906976744186
2023-09-20,32.710636675562334
2023-09-21,36.27906976744186
2023-09-22,33.30537552420892
2023-09-23,33.30537552420892
2023-09-24,34.4948532215021
2023-09-25,36.27906976744186
2023-09-26,36.27906976744186
2023-09-27,36.873808616088446
2023-09-28,36.873808616088446
2023-09-29,35.08959207014868
2023-09-30,32.710636675562334
2023-10-01,33.90011437285551
2023-10-02,36.27906976744186
2023-10-03,35.08959207014868
2023-10-04,35.684330918795276
2023-10-05,35.684330918795276
2023-10-06,33.30537552420892
2023-10-07,32.11589782691575
2023-10-08,30.33168128097598
2023-10-09,33.30537552420892
2023-10-10,30.92642012962257
2023-10-11,33.30537552420892
2023-10-12,34.4948532215021
2023-10-13,34.4948532215021
2023-10-14,32.710636675562334
2023-10-15,33.30537552420892
2023-10-16,36.27906976744186
2023-10-17,37.46854746473504
2023-10-18,36.873808616088446
2023-10-19,38.063286313381624
2023-10-20,36.873808616088446
2023-10-21,32.710636675562334
2023-10-22,36.873808616088446
2023-10-23,36.873808616088446
2023-10-24,38.65802516202821
2023-10-25,34.4948532215021
2023-10-26,35.684330918795276
2023-10-27,30.92642012962257
2023-10-28,27.357987037743044
2023-10-29,29.142203583682807
2023-10-30,30.92642012962257
2023-10-31,30.92642012962257
2023-11-01,30.92642012962257
2023-11-02,30.92642012962257
2023-11-03,32.11589782691575
2023-11-04,30.92642012962257
2023-11-05,31.521158978269156
2023-11-06,30.33168128097598
2023-11-07,33.90011437285551
2023-11-08,35.684330918795276
2023-11-09,32.11589782691575
2023-11-10,32.11589782691575
2023-11-11,30.92642012962257
2023-11-12,32.11589782691575
2023-11-13,30.92642012962257
2023-11-14,36.27906976744186
2023-11-15,34.4948532215021
2023-11-16,45.79489134578726
2023-11-17,40.44224170796797
2023-11-18,36.873808616088446
2023-11-19,34.4948532215021
2023-11-20,32.710636675562334
2023-11-21,32.710636675562334
2023-11-22,34.4948532215021
2023-11-23,29.142203583682807
2023-11-24,41.036980556614566
2023-11-25,32.11589782691575
2023-11-26,35.684330918795276
2023-11-27,38.063286313381624
2023-11-28,42.82119710255433
2023-11-29,36.873808616088446
2023-11-30,32.710636675562334
2023-12-01,29.736942432329393
2023-12-02,30.92642012962257
2023-12-03,34.4948532215021
2023-12-04,32.710636675562334
2023-12-05,33.90011437285551
2023-12-06,33.90011437285551
2023-12-07,30.92642012962257
2023-12-08,27.95272588638963
2023-12-09,27.357987037743044
2023-12-10,30.92642012962257
2023-12-11,32.11589782691575
2023-12-12,28.54746473503622
2023-12-13,29.142203583682807
2023-12-14,30.92642012962257
2023-12-15,32.11589782691575
2023-12-16,29.142203583682807
2023-12-17,32.11589782691575
2023-12-18,30.92642012962257
2023-12-19,33.30537552420892
2023-12-20,32.710636675562334
2023-12-21,29.736942432329393
2023-12-22,28.587113991612657
2023-12-23,26.267632481890963
2023-12-24,24.245520396492566
2023-12-25,22.60007624857034
2023-12-26,33.90011437285551
2023-12-27,34.87152115897827
2023-12-28,32.55203964925658
2023-12-29,30.90659550133435
2023-12-30,27.615707205489898
2023-12-31,42.20663362561952
2024-01-01,50.51315287838353
2024-01-02,35.92222645825391
2024-01-03,35.24818909645444
2024-01-04,32.254670224933285
2024-01-05,30.90659550133435
2024-01-06,33.90011437285551
2024-01-07,33.22607701105604
2024-01-08,34.87152115897827
2024-01-09,33.90011437285551
2024-01-10,32.92870758673275
2024-01-11,30.232558139534884
2024-01-12,31.580632863133815
2024-01-13,28.884483415935954
2024-01-14,32.55203964925658
2024-01-15,32.254670224933285
2024-01-16,29.935188715211588
2024-01-17,32.92870758673275
2024-01-18,30.90659550133435
2024-01-19,27.615707205489898
2024-01-20,27.239039268013727
2024-01-21,27.12009149828441
2024-01-22,27.87342737323675
2024-01-23,32.39344262295082
2024-01-24,34.653450247807854
2024-01-25,36.160121997712544
2024-01-26,36.913457872664885
2024-01-27,34.653450247807854
2024-01-28,38.420129622569576
2024-01-29,33.14677849790316
2024-01-30,35.4067861227602
2024-01-31,35.4067861227602
2024-02-01,34.653450247807854
2024-02-02,33.14677849790316
2024-02-03,30.133434998093787
2024-02-04,39.173465497521924
2024-02-05,30.88677087304613
2024-02-06,33.14677849790316
2024-02-07,35.4067861227602
2024-02-08,37.666793747617234
2024-02-09,33.14677849790316
2024-02-10,34.653450247807854
2024-02-11,33.14677849790316
2024-02-12,29.38009912314144
2024-02-13,33.90011437285551
2024-02-14,32.39344262295082
2024-02-15,37.666793747617234
2024-02-16,36.160121997712544
2024-02-17,38.420129622569576
2024-02-18,41.433473122378956
2024-02-19,40.680137247426615
2024-02-20,39.173465497521924
2024-02-21,39.926801372474266
2024-02-22,40.680137247426615
2024-02-23,37.666793747617234
2024-02-24,37.666793747617234
2024-02-25,40.680137247426615
2024-02-26,36.913457872664885
2024-02-27,41.433473122378956
2024-02-28,39.926801372474266
2024-02-29,43.69348074723599
2024-03-01,47.46016012199772
2024-03-02,40.680137247426615
2024-03-03,41.433473122378956
2024-03-04,40.680137247426615
2024-03-05,39.173465497521924
2024-03-06,40.680137247426615
2024-03-07,41.433473122378956
2024-03-08,39.173465497521924
2024-03-09,43.69348074723599
2024-03-10,46.70682424704537
2024-03-11,39.173465497521924
2024-03-12,36.913457872664885
2024-03-13,37.666793747617234
2024-03-14,36.160121997712544
2024-03-15,33.14677849790316
2024-03-16,33.90011437285551
2024-03-17,35.4067861227602
2024-03-18,34.653450247807854
2024-03-19,41.433473122378956
2024-03-20,39.926801372474266
2024-03-21,35.4067861227602
2024-03-22,39.173465497521924
2024-03-23,38.420129622569576
2024-03-24,40.680137247426615
2024-03-25,38.420129622569576
2024-03-26,36.913457872664885
2024-03-27,39.173465497521924
2024-03-28,39.173465497521924
2024-03-29,44.44681662218834
2024-03-30,60.26686999618757
2024-03-31,41.433473122378956
2024-04-01,41.433473122378956
2024-04-02,42.1868089973313
2024-04-03,42.1868089973313
2024-04-04,40.680137247426615
2024-04-05,36.160121997712544
2024-04-06,35.4067861227602
2024-04-07,36.913457872664885
2024-04-08,30.88677087304613
2024-04-09,33.14677849790316
2024-04-10,34.653450247807854
2024-04-11,36.160121997712544
2024-04-12,36.160121997712544
2024-04-13,27.87342737323675
2024-04-14,34.653450247807854
2024-04-15,32.39344262295082
2024-04-16,34.653450247807854
2024-04-17,32.39344262295082
2024-04-18,32.39344262295082
2024-04-19,28.626763248189096
2024-04-20,28.626763248189096
2024-04-21,30.88677087304613
2024-04-22,33.14677849790316
2024-04-23,32.39344262295082
2024-04-24,33.14677849790316
2024-04-25,30.88677087304613
2024-04-26,27.12009149828441
2024-04-27,28.626763248189096
2024-04-28,30.88677087304613
2024-04-29,30.133434998093787
2024-04-30,31.640106747998477
2024-05-01,30.88677087304613
2024-05-02,32.39344262295082
2024-05-03,33.14677849790316
2024-05-04,28.626763248189096
2024-05-05,30.88677087304613
2024-05-06,33.14677849790316
2024-05-07,30.88677087304613
2024-05-08,30.88677087304613
2024-05-09,33.90011437285551
2024-05-10,29.38009912314144
2024-05-11,28.626763248189096
2024-05-12,29.38009912314144
2024-05-13,34.653450247807854
2024-05-14,34.653450247807854
2024-05-15,34.653450247807854
2024-05-16,40.680137247426615
2024-05-17,39.173465497521924
2024-05-18,30.88677087304613
2024-05-19,36.160121997712544
2024-05-20,33.90011437285551
2024-05-21,36.160121997712544
2024-05-22,35.4067861227602
2024-05-23,32.39344262295082
2024-05-24,32.39344262295082
2024-05-25,30.133434998093787
2024-05-26,27.12009149828441
2024-05-27,30.88677087304613
2024-05-28,33.14677849790316
2024-05-29,34.653450247807854
2024-05-30,33.90011437285551
2024-05-31,35.4067861227602
2024-06-01,31.640106747998477
2024-06-02,35.4067861227602
2024-06-03,32.39344262295082
2024-06-04,32.39344262295082
2024-06-05,36.160121997712544
2024-06-06,37.666793747617234
2024-06-07,33.90011437285551
2024-06-08,31.640106747998477
2024-06-09,32.39344262295082
2024-06-10,35.4067861227602
2024-06-11,37.666793747617234
2024-06-12,38.420129622569576
2024-06-13,38.420129622569576
2024-06-14,34.653450247807854
2024-06-15,30.133434998093787
2024-06-16,31.640106747998477
2024-06-17,36.160121997712544
2024-06-18,36.913457872664885
2024-06-19,35.4067861227602
2024-06-20,36.913457872664885
2024-06-21,32.39344262295082
2024-06-22,30.133434998093787
2024-06-23,32.39344262295082
2024-06-24,36.160121997712544
2024-06-25,36.160121997712544
2024-06-26,37.666793747617234
2024-06-27,41.433473122378956
2024-06-28,37.666793747617234
2024-06-29,32.39344262295082
2024-06-30,36.913457872664885
2024-07-01,35.4067861227602
2024-07-02,35.4067861227602
2024-07-03,34.653450247807854
2024-07-04,30.88677087304613
2024-07-05,31.640106747998477
2024-07-06,29.38009912314144
2024-07-07,36.913457872664885
2024-07-08,42.1868089973313
2024-07-09,42.940144872283646
2024-07-10,42.940144872283646
2024-07-11,39.926801372474266
2024-07-12,33.90011437285551
2024-07-13,29.38009912314144
2024-07-14,29.38009912314144
2024-07-15,34.653450247807854
2024-07-16,37.666793747617234
2024-07-17,35.4067861227602
2024-07-18,42.1868089973313
2024-07-19,75.33358749523447
2024-07-20,42.1868089973313
2024-07-21,40.680137247426615
2024-07-22,37.666793747617234
2024-07-23,40.680137247426615
2024-07-24,39.173465497521924
2024-07-25,37.666793747617234
2024-07-26,30.88677087304613
2024-07-27,25.61341974837972
2024-07-28,28.626763248189096
2024-07-29,30.133434998093787
2024-07-30,30.88677087304613
2024-07-31,33.90011437285551
2024-08-01,32.39344262295082
2024-08-02,30.88677087304613
2024-08-03,33.14677849790316
2024-08-04,38.420129622569576
2024-08-05,35.4067861227602
2024-08-06,33.14677849790316
2024-08-07,33.14677849790316
2024-08-08,32.39344262295082
2024-08-09,31.640106747998477
2024-08-10,27.87342737323675
2024-08-11,30.133434998093787
2024-08-12,28.626763248189096
2024-08-13,30.133434998093787
2024-08-14,30.88677087304613
2024-08-15,30.88677087304613
2024-08-16,27.12009149828441
2024-08-17,24.10674799847503
2024-08-18,27.772982589909773
2024-08-19,27.772982589909773
2024-08-20,30.09576820434617
2024-08-21,25.688753335874956
2024-08-22,29.241987546066845
2024-08-23,28.011538950311348
2024-08-24,26.3039776337527
2024-08-25,28.6267632481891
2024-08-26,26.542533994154276
2024-08-27,26.542533994154276
2024-08-28,26.3039776337527
2024-08-29,27.157758292032028
2024-08-30,27.772982589909773
2024-08-31,26.3039776337527
2024-09-01,24.83497267759563
2024-09-02,26.3039776337527
2024-09-03,25.688753335874956
2024-09-04,26.3039776337527
2024-09-05,25.688753335874956
2024-09-06,24.21974837971788
2024-09-07,22.75074342356081
2024-09-08,26.542533994154276
2024-09-09,25.688753335874956
2024-09-10,24.21974837971788
2024-09-11,24.21974837971788
2024-09-12,30.710992502223917
2024-09-13,30.09576820434617
2024-09-14,28.6267632481891
2024-09-15,30.09576820434617
2024-09-16,30.949548862625495
2024-09-17,31.012326852204858
2024-09-18,31.012326852204858
2024-09-19,30.535214131401705
2024-09-20,26.241199644173342
2024-09-21,24.332748760960733
2024-09-22,25.76408692337019
2024-09-23,27.195425085779643
2024-09-24,31.48943957300801
2024-09-25,31.48943957300801
