Time,hillbilly_elegy
2024-11-12,2.642857142857143
2024-11-13,2.4285714285714284
2024-11-14,1.7142857142857142
2024-11-15,1.5714285714285714
2024-11-16,1.9285714285714284
2024-11-17,2.214285714285714
2024-11-18,1.4285714285714284
2024-11-19,1.0714285714285714
2024-11-20,1.0
2024-11-21,0.9285714285714285
2024-11-22,0.6428571428571428
2024-11-23,1.1428571428571428
2024-11-24,0.9285714285714285
2024-11-25,0.6428571428571428
2024-11-26,0.5
2024-11-27,0.6428571428571428
2024-11-28,0.7857142857142857
2024-11-29,1.1428571428571428
2024-11-30,1.2142857142857142
2024-12-01,0.7142857142857142
2024-12-02,0.3571428571428571
2024-12-03,0.42857142857142855
2024-12-04,0.3571428571428571
2024-12-05,0.3571428571428571
2024-12-06,0.2857142857142857
2024-12-07,0.5
2024-12-08,0.42857142857142855
2024-12-09,0.2857142857142857
2024-12-10,0.3571428571428571
2024-12-11,0.2857142857142857
2024-12-12,0.42857142857142855
2024-12-13,0.2857142857142857
2024-12-14,0.5
2024-12-15,0.6428571428571428
2024-12-16,0.2857142857142857
2024-12-17,0.3571428571428571
2024-12-18,0.21428571428571427
2024-12-19,0.3571428571428571
2024-12-20,0.3571428571428571
2024-12-21,0.5
2024-12-22,0.5
2024-12-23,0.3571428571428571
2024-12-24,0.3571428571428571
2024-12-25,0.3571428571428571
2024-12-26,0.5714285714285714
2024-12-27,0.5714285714285714
2024-12-28,0.6428571428571428
2024-12-29,0.6428571428571428
2024-12-30,0.5714285714285714
2024-12-31,0.6428571428571428
2025-01-01,0.7142857142857142
2025-01-02,0.5
2025-01-03,0.5
2025-01-04,0.7142857142857142
2025-01-05,0.5714285714285714
2025-01-06,0.42857142857142855
2025-01-07,0.42857142857142855
2025-01-08,0.5714285714285714
2025-01-09,0.6428571428571428
2025-01-10,0.42857142857142855
2025-01-11,0.6428571428571428
2025-01-12,0.6428571428571428
2025-01-13,0.42857142857142855
2025-01-14,0.3571428571428571
2025-01-15,0.5
2025-01-16,0.5
2025-01-17,0.5714285714285714
2025-01-18,0.9285714285714285
2025-01-19,1.0
2025-01-20,6.142857142857142
2025-01-21,7.142857142857142
2025-01-22,5.7142857142857135
2025-01-23,4.428571428571428
2025-01-24,3.3571428571428568
2025-01-25,5.571428571428571
2025-01-26,4.785714285714286
2025-01-27,2.571428571428571
2025-01-28,2.357142857142857
2025-01-29,2.2857142857142856
2025-01-30,2.0
2025-01-31,1.7142857142857142
2025-02-01,2.142857142857143
2025-02-02,2.2857142857142856
2025-02-03,1.2142857142857142
2025-02-04,1.0714285714285714
2025-02-05,0.8571428571428571
2025-02-06,0.8571428571428571
2025-02-07,0.7857142857142857
2025-02-08,1.2142857142857142
2025-02-09,1.5
2025-02-10,0.6428571428571428
2025-02-11,0.6428571428571428
2025-02-12,0.6428571428571428
2025-02-13,0.7142857142857142
2025-02-14,0.7857142857142857
2025-02-15,1.2142857142857142
2025-02-16,1.357142857142857
2025-02-17,1.0
2025-02-18,0.5714285714285714
2025-02-19,0.7857142857142857
2025-02-20,1.357142857142857
2025-02-21,1.2142857142857142
2025-02-22,1.1428571428571428
2025-02-23,1.1428571428571428
2025-02-24,0.7857142857142857
2025-02-25,0.6428571428571428
2025-02-26,0.42857142857142855
2025-02-27,0.7142857142857142
2025-02-28,1.2142857142857142
2025-03-01,1.357142857142857
2025-03-02,1.4285714285714284
2025-03-03,0.8571428571428571
2025-03-04,0.7857142857142857
2025-03-05,1.0714285714285714
2025-03-06,1.2857142857142856
2025-03-07,0.8571428571428571
2025-03-08,0.9285714285714285
2025-03-09,0.9285714285714285
2025-03-10,0.7857142857142857
2025-03-11,0.5714285714285714
2025-03-12,0.42857142857142855
2025-03-13,0.42857142857142855
2025-03-14,0.5714285714285714
2025-03-15,0.7142857142857142
2025-03-16,0.7142857142857142
2025-03-17,0.42857142857142855
2025-03-18,0.3571428571428571
2025-03-19,0.42857142857142855
2025-03-20,0.2857142857142857
2025-03-21,0.42857142857142855
2025-03-22,0.5
2025-03-23,0.3571428571428571
2025-03-24,0.42857142857142855
2025-03-25,0.5
2025-03-26,0.3571428571428571
2025-03-27,0.42857142857142855
2025-03-28,0.42857142857142855
2025-03-29,0.5714285714285714
2025-03-30,0.6428571428571428
2025-03-31,0.3571428571428571
2025-04-01,0.2857142857142857
2025-04-02,0.2857142857142857
2025-04-03,0.2857142857142857
2025-04-04,0.2857142857142857
2025-04-05,0.3571428571428571
2025-04-06,0.5
2025-04-07,0.3571428571428571
2025-04-08,0.42857142857142855
2025-04-09,0.3571428571428571
2025-04-10,0.3571428571428571
2025-04-11,0.2857142857142857
2025-04-12,0.3571428571428571
2025-04-13,0.5
2025-04-14,0.2857142857142857
2025-04-15,0.3508268259072117
2025-04-16,0.20360587965089572
2025-04-17,0.2242765273311897
2025-04-18,0.28066146072576936
2025-04-19,0.3646072576940743
2025-04-20,0.5544327055581074
2025-04-21,0.6487138263665594
2025-04-22,0.5014928801102434
2025-04-23,0.35427193385392736
2025-04-24,0.28755167661920067
2025-04-25,0.28755167661920067
2025-04-26,0.357717041800643
2025-04-27,0.2772163527790537
2025-04-28,0.28066146072576936
2025-04-29,0.20705098759761137
2025-04-30,0.21394120349104268
2025-05-01,0.22772163527790534
2025-05-02,0.14722094625631602
2025-05-03,0.2909967845659164
2025-05-04,0.4946026642168121
2025-05-05,0.22083141938447404
2025-05-06,0.27032613688562235
2025-05-07,0.21738631143775836
2025-05-08,0.27032613688562235
2025-05-09,0.21738631143775836
2025-05-10,0.28755167661920067
2025-05-11,0.2772163527790537
2025-05-12,0.20705098759761137
2025-05-13,0.21049609554432702
2025-05-14,0.2242765273311897
2025-05-15,0.19292604501607713
2025-05-16,0.22048690858980244
2025-05-17,0.2618282039503904
2025-05-18,0.337620578778135
2025-05-19,0.2687184198438217
2025-05-20,0.2687184198438217
2025-05-21,0.1791456132292145
2025-05-22,0.2824988516306844
2025-05-23,0.2067064768029398
2025-05-24,0.337620578778135
2025-05-25,0.30316949931097836
2025-05-26,0.3445107946715663
2025-05-27,0.23426734037666508
2025-05-28,0.32384014699127234
2025-05-29,0.23426734037666508
2025-05-30,0.22737712448323377
2025-05-31,0.40652273771244823
2025-06-01,0.2893890675241157
2025-06-02,0.2135966926963711
2025-06-03,0.19981626090950846
2025-06-04,0.1378043178686265
2025-06-05,0.22737712448323377
2025-06-06,0.2687184198438217
2025-06-07,0.31694993109784103
2025-06-08,0.2411575562700964
2025-06-09,0.24804777216352775
2025-06-10,0.19981626090950846
2025-06-11,0.22737712448323377
2025-06-12,0.11024345429490122
2025-06-13,0.15158474965548918
2025-06-14,0.25493798805695905
2025-06-15,0.4203031694993109
2025-06-16,0.24804777216352775
2025-06-17,0.30316949931097836
2025-06-18,0.2135966926963711
2025-06-19,0.22048690858980244
2025-06-20,0.3445107946715663
2025-06-21,0.45475424896646754
2025-06-22,0.5236564079007808
2025-06-23,0.4203031694993109
2025-06-24,0.4823151125401928
2025-06-25,0.45475424896646754
2025-06-26,0.33073036288470364
2025-06-27,0.43408360128617357
2025-06-28,0.4754248966467615
2025-06-29,0.43408360128617357
2025-06-30,0.39963252181901693
2025-07-01,0.3514010105649976
2025-07-02,0.3514010105649976
2025-07-03,0.31694993109784103
2025-07-04,0.4271933853927422
2025-07-05,0.32384014699127234
2025-07-06,0.46164446485989885
2025-07-07,0.2618282039503904
2025-07-08,0.3445107946715663
2025-07-09,0.2067064768029398
2025-07-10,0.275608635737253
2025-07-11,0.337620578778135
2025-07-12,0.4271933853927422
2025-07-13,0.551217271474506
2025-07-14,0.39274230592558557
2025-07-15,0.3445107946715663
2025-07-16,0.24804777216352775
2025-07-17,0.31694993109784103
2025-07-18,0.2135966926963711
2025-07-19,0.3445107946715663
2025-07-20,0.4271933853927422
2025-07-21,0.39274230592558557
2025-07-22,0.2411575562700964
2025-07-23,0.25493798805695905
2025-07-24,0.358291226458429
2025-07-25,0.37896187413872295
2025-07-26,0.275608635737253
2025-07-27,0.30316949931097836
2025-07-28,0.31005971520440967
2025-07-29,0.37896187413872295
2025-07-30,0.2893890675241157
2025-07-31,0.32384014699127234
2025-08-01,0.2411575562700964
2025-08-02,0.38585209003215426
2025-08-03,0.31005971520440967
2025-08-04,0.25493798805695905
2025-08-05,0.25493798805695905
2025-08-06,0.22048690858980244
2025-08-07,0.275608635737253
2025-08-08,0.296279283417547
2025-08-09,0.296279283417547
2025-08-10,0.32384014699127234
2025-08-11,0.2824988516306844
2025-08-12,0.19981626090950846
2025-08-13,0.2893890675241157
2025-08-14,0.4754248966467615
2025-08-15,0.33073036288470364
2025-08-16,0.5374368396876434
2025-08-17,0.5443270555810747
2025-08-18,0.3445107946715663
2025-08-19,0.40652273771244823
2025-08-20,0.4823151125401928
2025-08-21,0.5029857602204868
2025-08-22,0.3720716582452916
2025-08-23,0.4754248966467615
2025-08-24,0.38585209003215426
2025-08-25,0.23426734037666508
2025-08-26,0.2893890675241157
2025-08-27,0.19981626090950846
2025-08-28,0.296279283417547
2025-08-29,0.2687184198438217
2025-08-30,0.39274230592558557
2025-08-31,0.3514010105649976
2025-09-01,0.37896187413872295
2025-09-02,0.30316949931097836
2025-09-03,0.3720716582452916
2025-09-04,0.25493798805695905
2025-09-05,0.30316949931097836
2025-09-06,0.43408360128617357
2025-09-07,0.4892053284336242
2025-09-08,0.3514010105649976
2025-09-09,0.24804777216352775
2025-09-10,0.2687184198438217
2025-09-11,0.31694993109784103
2025-09-12,0.39274230592558557
2025-09-13,0.32384014699127234
2025-09-14,0.3445107946715663
2025-09-15,0.24804777216352775
2025-09-16,0.2893890675241157
2025-09-17,0.30316949931097836
2025-09-18,0.2067064768029398
2025-09-19,0.23426734037666508
2025-09-20,0.5029857602204868
2025-09-21,0.5374368396876434
2025-09-22,0.32384014699127234
2025-09-23,0.337620578778135
2025-09-24,0.358291226458429
2025-09-25,0.30316949931097836
2025-09-26,0.2824988516306844
2025-09-27,0.30316949931097836
2025-09-28,0.39274230592558557
2025-09-29,0.2687184198438217
2025-09-30,0.32384014699127234
2025-10-01,0.22737712448323377
2025-10-02,0.275608635737253
2025-10-03,0.19981626090950846
2025-10-04,0.31694993109784103
2025-10-05,0.275608635737253
2025-10-06,0.15847496554892052
2025-10-07,0.25493798805695905
2025-10-08,0.19981626090950846
2025-10-09,0.1791456132292145
2025-10-10,0.2824988516306844
2025-10-11,0.25493798805695905
2025-10-12,0.22737712448323377
2025-10-13,0.23426734037666508
2025-10-14,0.1791456132292145
2025-10-15,0.16536518144235182
2025-10-16,0.17225539733578316
2025-10-17,0.17225539733578316
2025-10-18,0.275608635737253
2025-10-19,0.22737712448323377
2025-10-20,0.15847496554892052
2025-10-21,0.19292604501607713
2025-10-22,0.296279283417547
2025-10-23,0.2893890675241157
2025-10-24,0.296279283417547
2025-10-25,0.2824988516306844
2025-10-26,0.30316949931097836
2025-10-27,0.2135966926963711
2025-10-28,0.2411575562700964
2025-10-29,0.2687184198438217
2025-10-30,0.275608635737253
2025-10-31,0.4271933853927422
2025-11-01,0.5167661920073494
2025-11-02,0.5029857602204868
2025-11-03,0.4271933853927422
2025-11-04,0.31005971520440967
2025-11-05,0.2067064768029398
2025-11-06,0.31694993109784103
2025-11-07,0.33073036288470364
2025-11-08,0.2893890675241157
2025-11-09,0.4271933853927422
2025-11-10,0.2411575562700964
2025-11-11,0.31694993109784103
2025-11-12,0.4134129536058796
2025-11-13,0.6890215893431326
2025-11-14,0.613229214515388
2025-11-15,0.39274230592558557
2025-11-16,0.46164446485989885
2025-11-17,0.31005971520440967
2025-11-18,0.1378043178686265
2025-11-19,0.23426734037666508
2025-11-20,0.1309141019751952
2025-11-21,0.2067064768029398
2025-11-22,0.24804777216352775
2025-11-23,0.2687184198438217
2025-11-24,0.2067064768029398
2025-11-25,0.19981626090950846
2025-11-26,0.2893890675241157
2025-11-27,0.19981626090950846
2025-11-28,0.2411575562700964
2025-11-29,0.2135966926963711
2025-11-30,0.2067064768029398
2025-12-01,0.15158474965548918
2025-12-02,0.1860358291226458
2025-12-03,0.1791456132292145
2025-12-04,0.1309141019751952
2025-12-05,0.09646302250803857
2025-12-06,0.14469453376205785
2025-12-07,0.1309141019751952
2025-12-08,0.14469453376205785
2025-12-09,0.19981626090950846
2025-12-10,0.15847496554892052
2025-12-11,0.09757434765214039
2025-12-12,0.17247766236460352
2025-12-13,0.20615081423088888
2025-12-14,0.20270570628417323
2025-12-15,0.0
2025-12-16,0.153918532458103
2025-12-17,0.17247766236460352
2025-12-18,0.12024538059181766
2025-12-19,0.14636152147821058
2025-12-20,0.18759168432438836
2025-12-21,0.19859380325099646
2025-12-22,0.2398239660971742
2025-12-23,0.2624949990368515
2025-12-24,0.18347978129121162
2025-12-25,0.12369048853853332
2025-12-26,0.35595744365581516
2025-12-27,0.2624949990368515
2025-12-28,0.2776090209966363
2025-12-29,0.2886111399232444
2025-12-30,0.19103679227110404
2025-12-31,0.19103679227110404
2026-01-01,0.25493798805695905
2026-01-02,0.2886111399232444
2026-01-03,0.22882184717056614
2026-01-04,0.25493798805695905
2026-01-05,0.20615081423088888
2026-01-06,0.12369048853853332
2026-01-07,0.11268836961192524
2026-01-08,0.281054128943352
2026-01-09,0.35595744365581516
2026-01-10,0.3865188851186154
2026-01-11,0.3536236608532013
2026-01-12,0.222042763791545
2026-01-13,0.3042808244550802
2026-01-14,0.3042808244550802
2026-01-15,0.28783321232237313
2026-01-16,0.2302665698578985
2026-01-17,0.3042808244550802
2026-01-18,0.29605701838872667
2026-01-19,0.3865188851186154
2026-01-20,0.3207284365877872
2026-01-21,0.3042808244550802
2026-01-22,0.2713856001896661
2026-01-23,0.41941410938402945
2026-01-24,0.34539985478684776
2026-01-25,0.43586172151673647
2026-01-26,0.2631617941233126
2026-01-27,0.3125046305214337
2026-01-28,0.3125046305214337
2026-01-29,0.3618474669195548
2026-01-30,0.37829507905226184
2026-01-31,0.4769807518485041
2026-02-01,0.37829507905226184
2026-02-02,0.2713856001896661
2026-02-03,0.34539985478684776
2026-02-04,0.18914753952613092
2026-02-05,0.2631617941233126
2026-02-06,0.4111903033176759
2026-02-07,0.48520455791485756
2026-02-08,0.25493798805695905
2026-02-09,0.1809237334597774
2026-02-10,0.17269992739342388
2026-02-11,0.17269992739342388
2026-02-12,0.19737134559248443
2026-02-13,0.1809237334597774
2026-02-14,0.1809237334597774
2026-02-15,0.15625231526071684
2026-02-16,0.2302665698578985
2026-02-17,0.3371760487204942
2026-02-18,0.19737134559248443
2026-02-19,0.16447612132707037
2026-02-20,0.21381895772519147
2026-02-21,0.17269992739342388
2026-02-22,0.24671418199060555
2026-02-23,0.1809237334597774
2026-02-24,0.0
2026-02-25,0.4029664972513224
2026-02-26,0.17269992739342388
2026-02-27,0.29605701838872667
2026-02-28,0.25493798805695905
2026-03-01,0.2796094062560196
2026-03-02,0.19737134559248443
2026-03-03,0.18914753952613092
2026-03-04,0.16447612132707037
2026-03-05,0.2796094062560196
2026-03-06,0.21381895772519147
2026-03-07,0.29605701838872667
2026-03-08,0.32895224265414075
2026-03-09,0.37829507905226184
2026-03-10,0.3536236608532013
2026-03-11,0.2302665698578985
2026-03-12,0.14802850919436333
2026-03-13,0.3618474669195548
2026-03-14,0.46875694578215055
2026-03-15,0.7812615763035843
2026-03-16,0.8223806066353518
2026-03-17,0.5180997821802716
2026-03-18,0.44408552758309
2026-03-19,0.32895224265414075
2026-03-20,0.3042808244550802
2026-03-21,0.32895224265414075
2026-03-22,0.5180997821802716
2026-03-23,0.4111903033176759
2026-03-24,0.3125046305214337
2026-03-25,0.15625231526071684
2026-03-26,0.2713856001896661
2026-03-27,0.28783321232237313
2026-03-28,0.4029664972513224
2026-03-29,0.2631617941233126
2026-03-30,0.24671418199060555
2026-03-31,0.29605701838872667
2026-04-01,0.222042763791545
2026-04-02,0.17269992739342388
2026-04-03,0.222042763791545
2026-04-04,0.1809237334597774
2026-04-05,0.222042763791545
2026-04-06,0.222042763791545
2026-04-07,0.16447612132707037
2026-04-08,0.19737134559248443
2026-04-09,0.21381895772519147
2026-04-10,0.21381895772519147
2026-04-11,0.2713856001896661
2026-04-12,0.3125046305214337
2026-04-13,0.17269992739342388
2026-04-14,0.16447612132707037
2026-04-15,0.3125046305214337
2026-04-16,0.29605701838872667
2026-04-17,0.3125046305214337
2026-04-18,0.222042763791545
2026-04-19,0.3125046305214337
2026-04-20,0.1315808970616563
2026-04-21,0.1809237334597774
2026-04-22,0.3125046305214337
2026-04-23,0.24671418199060555
2026-04-24,0.23849037592425204
2026-04-25,0.1398047031280098
2026-04-26,0.23849037592425204
2026-04-27,0.20559515165883796
2026-04-28,0.25493798805695905
2026-04-29,0.3125046305214337
2026-04-30,0.34539985478684776
2026-05-01,0.3700712729859083
2026-05-02,0.2713856001896661
2026-05-03,0.1809237334597774
2026-05-04,0.15625231526071684
2026-05-05,0.16447612132707037
2026-05-06,0.23849037592425204
2026-05-07,0.14802850919436333
2026-05-08,0.222042763791545
2026-05-09,0.14802850919436333
2026-05-10,0.2631617941233126
2026-05-11,0.21381895772519147
2026-05-12,0.14802850919436333
2026-05-13,0.19737134559248443
2026-05-14,0.1809237334597774
2026-05-15,0.16447612132707037
2026-05-16,0.1398047031280098
2026-05-17,0.1315808970616563
2026-05-18,0.1398047031280098
2026-05-19,0.18914753952613092
2026-05-20,0.2631617941233126
2026-05-21,0.14802850919436333
2026-05-22,0.14802850919436333
2026-05-23,0.14802850919436333
2026-05-24,0.2302665698578985
2026-05-25,0.28783321232237313
2026-05-26,0.18914753952613092
2026-05-27,0.14802850919436333
2026-05-28,0.17269992739342388
2026-05-29,0.1809237334597774
2026-05-30,0.3371760487204942
2026-05-31,0.3536236608532013
