Time,minesweeper
2024-11-27,31.871609403254975
2024-11-28,20.397830018083184
2024-11-29,19.122965641952984
2024-11-30,17.848101265822784
2024-12-01,20.397830018083184
2024-12-02,70.11754068716094
2024-12-03,75.21699819168174
2024-12-04,77.76672694394213
2024-12-05,77.76672694394213
2024-12-06,84.14104882459313
2024-12-07,22.947558770343583
2024-12-08,21.672694394213384
2024-12-09,71.39240506329114
2024-12-10,80.31645569620254
2024-12-11,82.86618444846293
2024-12-12,82.86618444846293
2024-12-13,82.86618444846293
2024-12-14,21.672694394213384
2024-12-15,21.672694394213384
2024-12-16,79.04159132007234
2024-12-17,82.86618444846293
2024-12-18,85.41591320072334
2024-12-19,89.24050632911393
2024-12-20,63.74321880650995
2024-12-21,21.672694394213384
2024-12-22,20.397830018083184
2024-12-23,24.22242314647378
2024-12-24,20.397830018083184
2024-12-25,16.573236889692588
2024-12-26,21.672694394213384
2024-12-27,21.672694394213384
2024-12-28,15.298372513562388
2024-12-29,16.573236889692588
2024-12-30,20.397830018083184
2024-12-31,22.947558770343583
2025-01-01,17.848101265822784
2025-01-02,28.047016274864376
2025-01-03,29.321880650994576
2025-01-04,17.848101265822784
2025-01-05,17.848101265822784
2025-01-06,44.620253164556964
2025-01-07,63.74321880650995
2025-01-08,66.29294755877035
2025-01-09,70.11754068716094
2025-01-10,68.84267631103074
2025-01-11,19.122965641952984
2025-01-12,21.672694394213384
2025-01-13,80.31645569620254
2025-01-14,82.86618444846293
2025-01-15,79.04159132007234
2025-01-16,84.14104882459313
2025-01-17,86.69077757685353
2025-01-18,20.397830018083184
2025-01-19,20.397830018083184
2025-01-20,26.77215189873418
2025-01-21,63.74321880650995
2025-01-22,70.11754068716094
2025-01-23,75.21699819168174
2025-01-24,79.04159132007234
2025-01-25,21.672694394213384
2025-01-26,21.672694394213384
2025-01-27,79.04159132007234
2025-01-28,85.41591320072334
2025-01-29,127.4864376130199
2025-01-30,110.91320072332731
2025-01-31,116.0126582278481
2025-02-01,26.77215189873418
2025-02-02,22.947558770343583
2025-02-03,82.86618444846293
2025-02-04,95.61482820976492
2025-02-05,89.24050632911393
2025-02-06,90.51537070524412
2025-02-07,93.06509945750453
2025-02-08,22.947558770343583
2025-02-09,21.672694394213384
2025-02-10,77.76672694394213
2025-02-11,86.69077757685353
2025-02-12,80.31645569620254
2025-02-13,86.69077757685353
2025-02-14,75.21699819168174
2025-02-15,22.947558770343583
2025-02-16,22.947558770343583
2025-02-17,38.24593128390597
2025-02-18,80.31645569620254
2025-02-19,73.94213381555154
2025-02-20,76.49186256781194
2025-02-21,80.31645569620254
2025-02-22,22.947558770343583
2025-02-23,20.397830018083184
2025-02-24,84.14104882459313
2025-02-25,93.06509945750453
2025-02-26,90.51537070524412
2025-02-27,89.24050632911393
2025-02-28,93.06509945750453
2025-03-01,21.672694394213384
2025-03-02,22.947558770343583
2025-03-03,82.86618444846293
2025-03-04,93.06509945750453
2025-03-05,82.86618444846293
2025-03-06,93.06509945750453
2025-03-07,87.96564195298373
2025-03-08,24.22242314647378
2025-03-09,22.947558770343583
2025-03-10,79.04159132007234
2025-03-11,82.86618444846293
2025-03-12,82.86618444846293
2025-03-13,86.69077757685353
2025-03-14,75.21699819168174
2025-03-15,21.672694394213384
2025-03-16,19.122965641952984
2025-03-17,72.66726943942135
2025-03-18,76.49186256781194
2025-03-19,71.39240506329114
2025-03-20,76.49186256781194
2025-03-21,70.11754068716094
2025-03-22,19.122965641952984
2025-03-23,20.397830018083184
2025-03-24,71.39240506329114
2025-03-25,77.76672694394213
2025-03-26,76.49186256781194
2025-03-27,80.31645569620254
2025-03-28,75.21699819168174
2025-03-29,20.397830018083184
2025-03-30,19.122965641952984
2025-03-31,66.29294755877035
2025-04-01,72.66726943942135
2025-04-02,72.66726943942135
2025-04-03,77.76672694394213
2025-04-04,72.66726943942135
2025-04-05,20.397830018083184
2025-04-06,20.397830018083184
2025-04-07,77.76672694394213
2025-04-08,76.49186256781194
2025-04-09,77.76672694394213
2025-04-10,80.31645569620254
2025-04-11,79.04159132007234
2025-04-12,19.122965641952984
2025-04-13,19.122965641952984
2025-04-14,68.84267631103074
2025-04-15,71.35431114140707
2025-04-16,71.35431114140707
2025-04-17,71.35431114140707
2025-04-18,42.430127372005174
2025-04-19,20.572182968244935
2025-04-20,18.000660097214315
2025-04-21,57.85926459818888
2025-04-22,77.78311831898361
2025-04-23,75.21159544795299
2025-04-24,72.64007257692236
2025-04-25,70.06854970589175
2025-04-26,18.000660097214315
2025-04-27,19.286421532729626
2025-04-28,79.06887975449891
2025-04-29,77.78311831898361
2025-04-30,76.49735688346829
2025-05-01,81.64040262552953
2025-05-02,77.1456861309185
2025-05-03,20.572182968244935
2025-05-04,20.572182968244935
2025-05-05,72.00264038885726
2025-05-06,73.92583401243769
2025-05-07,68.78278827037644
2025-05-08,71.35431114140707
2025-05-09,72.64007257692236
2025-05-10,19.286421532729626
2025-05-11,17.352330849764108
2025-05-12,73.92583401243769
2025-05-13,73.92583401243769
2025-05-14,70.06854970589175
2025-05-15,71.31621721952298
2025-05-16,70.01955872462257
2025-05-17,20.746535918406686
2025-05-18,19.44987742350627
2025-05-19,68.72290022972214
2025-05-20,66.12958323992132
2025-05-21,63.53626625012048
2025-05-22,59.646290765419224
2025-05-23,51.86633979601672
2025-05-24,18.15321892860585
2025-05-25,20.746535918406686
2025-05-26,19.44987742350627
2025-05-27,53.16299829091713
2025-05-28,53.16299829091713
2025-05-29,50.5696813011163
2025-05-30,45.383047321514624
2025-05-31,18.15321892860585
2025-06-01,16.856560433705432
2025-06-02,41.49307183681337
2025-06-03,45.383047321514624
2025-06-04,40.19641334191295
2025-06-05,38.89975484701254
2025-06-06,37.60309635211212
2025-06-07,19.44987742350627
2025-06-08,18.15321892860585
2025-06-09,37.60309635211212
2025-06-10,36.3064378572117
2025-06-11,33.713120867410865
2025-06-12,32.416462372510445
2025-06-13,28.52648688780919
2025-06-14,16.856560433705432
2025-06-15,16.856560433705432
2025-06-16,29.823145382709612
2025-06-17,28.52648688780919
2025-06-18,25.93316989800836
2025-06-19,23.339852908207522
2025-06-20,23.339852908207522
2025-06-21,15.559901938805014
2025-06-22,16.856560433705432
2025-06-23,25.93316989800836
2025-06-24,25.93316989800836
2025-06-25,22.043194413307102
2025-06-26,24.63651140310794
2025-06-27,23.339852908207522
2025-06-28,15.559901938805014
2025-06-29,15.559901938805014
2025-06-30,23.339852908207522
2025-07-01,25.93316989800836
2025-07-02,24.63651140310794
2025-07-03,23.339852908207522
2025-07-04,18.15321892860585
2025-07-05,16.856560433705432
2025-07-06,15.559901938805014
2025-07-07,23.339852908207522
2025-07-08,25.93316989800836
2025-07-09,23.339852908207522
2025-07-10,24.63651140310794
2025-07-11,22.043194413307102
2025-07-12,15.559901938805014
2025-07-13,15.559901938805014
2025-07-14,24.63651140310794
2025-07-15,27.229828392908775
2025-07-16,23.339852908207522
2025-07-17,25.93316989800836
2025-07-18,23.339852908207522
2025-07-19,18.15321892860585
2025-07-20,16.856560433705432
2025-07-21,23.339852908207522
2025-07-22,27.229828392908775
2025-07-23,24.63651140310794
2025-07-24,24.63651140310794
2025-07-25,23.339852908207522
2025-07-26,16.856560433705432
2025-07-27,16.856560433705432
2025-07-28,25.93316989800836
2025-07-29,24.63651140310794
2025-07-30,25.93316989800836
2025-07-31,23.339852908207522
2025-08-01,23.339852908207522
2025-08-02,18.15321892860585
2025-08-03,18.15321892860585
2025-08-04,25.93316989800836
2025-08-05,27.229828392908775
2025-08-06,28.52648688780919
2025-08-07,29.823145382709612
2025-08-08,36.3064378572117
2025-08-09,20.746535918406686
2025-08-10,18.15321892860585
2025-08-11,36.3064378572117
2025-08-12,40.19641334191295
2025-08-13,45.383047321514624
2025-08-14,57.05297377561838
2025-08-15,60.94294926031964
2025-08-16,18.15321892860585
2025-08-17,20.746535918406686
2025-08-18,64.83292474502089
2025-08-19,73.90953420932382
2025-08-20,76.50285119912465
2025-08-21,81.68948517872633
2025-08-22,86.876119158328
2025-08-23,20.746535918406686
2025-08-24,22.043194413307102
2025-08-25,88.17277765322841
2025-08-26,89.46943614812884
2025-08-27,99.84270410733217
2025-08-28,99.84270410733217
2025-08-29,89.46943614812884
2025-08-30,22.043194413307102
2025-08-31,20.746535918406686
2025-09-01,24.63651140310794
2025-09-02,94.6560701277305
2025-09-03,102.43602109713301
2025-09-04,102.43602109713301
2025-09-05,114.10594755123677
2025-09-06,20.746535918406686
2025-09-07,20.746535918406686
2025-09-08,99.84270410733217
2025-09-09,99.84270410733217
2025-09-10,108.9193135716351
2025-09-11,97.24938711753134
2025-09-12,102.43602109713301
2025-09-13,22.043194413307102
2025-09-14,20.746535918406686
2025-09-15,98.54604561243175
2025-09-16,94.6560701277305
2025-09-17,95.95272862263091
2025-09-18,93.35941163283009
2025-09-19,108.9193135716351
2025-09-20,19.44987742350627
2025-09-21,18.15321892860585
2025-09-22,89.46943614812884
2025-09-23,84.28280216852716
2025-09-24,89.46943614812884
2025-09-25,95.95272862263091
2025-09-26,93.35941163283009
2025-09-27,20.746535918406686
2025-09-28,23.339852908207522
2025-09-29,94.6560701277305
2025-09-30,92.06275313792966
2025-10-01,90.76609464302925
2025-10-02,82.98614367362674
2025-10-03,92.06275313792966
2025-10-04,22.043194413307102
2025-10-05,19.44987742350627
2025-10-06,84.28280216852716
2025-10-07,86.876119158328
2025-10-08,88.17277765322841
2025-10-09,98.54604561243175
2025-10-10,81.68948517872633
2025-10-11,22.043194413307102
2025-10-12,22.043194413307102
2025-10-13,60.94294926031964
2025-10-14,88.17277765322841
2025-10-15,90.76609464302925
2025-10-16,93.35941163283009
2025-10-17,85.57946066342758
2025-10-18,20.746535918406686
2025-10-19,22.043194413307102
2025-10-20,85.57946066342758
2025-10-21,110.21597206653551
2025-10-22,89.46943614812884
2025-10-23,98.54604561243175
2025-10-24,101.1393626022326
2025-10-25,20.746535918406686
2025-10-26,23.339852908207522
2025-10-27,94.6560701277305
2025-10-28,98.54604561243175
2025-10-29,94.6560701277305
2025-10-30,102.43602109713301
2025-10-31,102.43602109713301
2025-11-01,20.746535918406686
2025-11-02,19.44987742350627
2025-11-03,98.54604561243175
2025-11-04,85.57946066342758
2025-11-05,94.6560701277305
2025-11-06,97.24938711753134
2025-11-07,102.43602109713301
2025-11-08,23.339852908207522
2025-11-09,22.043194413307102
2025-11-10,92.06275313792966
2025-11-11,70.01955872462257
2025-11-12,101.1393626022326
2025-11-13,105.02933808693385
2025-11-14,103.73267959203343
2025-11-15,24.63651140310794
2025-11-16,24.63651140310794
2025-11-17,97.24938711753134
2025-11-18,102.43602109713301
2025-11-19,101.1393626022326
2025-11-20,108.9193135716351
2025-11-21,111.51263056143594
2025-11-22,27.229828392908775
2025-11-23,28.52648688780919
2025-11-24,76.50285119912465
2025-11-25,76.50285119912465
2025-11-26,38.89975484701254
2025-11-27,28.52648688780919
2025-11-28,25.93316989800836
2025-11-29,23.339852908207522
2025-11-30,25.93316989800836
2025-12-01,114.10594755123677
2025-12-02,106.32599658183426
2025-12-03,111.51263056143594
2025-12-04,121.88589852063927
2025-12-05,119.29258153083845
2025-12-06,33.713120867410865
2025-12-07,31.11980387761003
2025-12-08,114.10594755123677
2025-12-09,117.99592303593802
2025-12-10,123.1825570155397
2025-12-11,117.99592303593802
2025-12-12,129.66584949004178
2025-12-13,33.713120867410865
2025-12-14,29.823145382709612
2025-12-15,115.4026060461372
2025-12-16,128.36919099514137
2025-12-17,128.36919099514137
2025-12-18,125.77587400534053
2025-12-19,99.84270410733217
2025-12-20,31.11980387761003
2025-12-21,29.823145382709612
2025-12-22,44.086388826614204
2025-12-23,42.78973033171379
2025-12-24,28.52648688780919
2025-12-25,28.52648688780919
2025-12-26,25.93316989800836
2025-12-27,25.93316989800836
2025-12-28,23.339852908207522
2025-12-29,28.52648688780919
2025-12-30,24.63651140310794
2025-12-31,23.339852908207522
2026-01-01,20.746535918406686
2026-01-02,24.63651140310794
2026-01-03,25.93316989800836
2026-01-04,22.043194413307102
2026-01-05,64.83292474502089
2026-01-06,99.84270410733217
2026-01-07,106.32599658183426
2026-01-08,116.6992645410376
2026-01-09,116.6992645410376
2026-01-10,27.229828392908775
2026-01-11,25.93316989800836
2026-01-12,108.9193135716351
2026-01-13,112.80928905633635
2026-01-14,111.51263056143594
2026-01-15,107.62265507673469
2026-01-16,108.9193135716351
2026-01-17,24.63651140310794
2026-01-18,23.339852908207522
2026-01-19,27.229828392908775
2026-01-20,102.43602109713301
2026-01-21,103.73267959203343
2026-01-22,112.80928905633635
2026-01-23,106.32599658183426
2026-01-24,24.63651140310794
2026-01-25,23.339852908207522
2026-01-26,59.646290765419224
2026-01-27,85.57946066342758
2026-01-28,90.76609464302925
2026-01-29,97.24938711753134
2026-01-30,95.95272862263091
2026-01-31,23.339852908207522
2026-02-01,23.339852908207522
2026-02-02,97.24938711753134
2026-02-03,99.84270410733217
2026-02-04,102.43602109713301
2026-02-05,108.9193135716351
2026-02-06,103.73267959203343
2026-02-07,24.63651140310794
2026-02-08,22.043194413307102
2026-02-09,90.76609464302925
2026-02-10,114.10594755123677
2026-02-11,108.9193135716351
2026-02-12,110.21597206653551
2026-02-13,101.1393626022326
2026-02-14,24.63651140310794
2026-02-15,27.229828392908775
2026-02-16,40.19641334191295
2026-02-17,81.68948517872633
2026-02-18,105.02933808693385
2026-02-19,119.29258153083845
2026-02-20,114.10594755123677
2026-02-21,59.646290765419224
2026-02-22,70.01955872462257
2026-02-23,103.73267959203343
2026-02-24,90.76609464302925
2026-02-25,94.6560701277305
2026-02-26,95.95272862263091
2026-02-27,95.95272862263091
2026-02-28,23.339852908207522
2026-03-01,22.043194413307102
2026-03-02,95.95272862263091
2026-03-03,97.24938711753134
2026-03-04,98.54604561243175
2026-03-05,101.1393626022326
2026-03-06,98.54604561243175
2026-03-07,23.339852908207522
2026-03-08,20.746535918406686
2026-03-09,89.46943614812884
2026-03-10,90.76609464302925
2026-03-11,95.95272862263091
2026-03-12,94.6560701277305
2026-03-13,80.3928266838259
2026-03-14,22.043194413307102
2026-03-15,20.746535918406686
2026-03-16,71.31621721952298
2026-03-17,79.09616818892549
2026-03-18,76.50285119912465
2026-03-19,77.79950969402508
2026-03-20,64.83292474502089
2026-03-21,19.44987742350627
2026-03-22,19.44987742350627
2026-03-23,82.98614367362674
2026-03-24,85.57946066342758
2026-03-25,84.28280216852716
2026-03-26,88.17277765322841
2026-03-27,82.98614367362674
2026-03-28,20.746535918406686
2026-03-29,18.15321892860585
2026-03-30,71.31621721952298
2026-03-31,75.20619270422424
2026-04-01,72.6128757144234
2026-04-02,70.01955872462257
2026-04-03,41.49307183681337
2026-04-04,19.44987742350627
2026-04-05,19.44987742350627
2026-04-06,55.75631528071797
2026-04-07,70.01955872462257
2026-04-08,70.01955872462257
2026-04-09,73.90953420932382
2026-04-10,68.72290022972214
2026-04-11,22.043194413307102
2026-04-12,22.043194413307102
2026-04-13,88.17277765322841
2026-04-14,85.57946066342758
2026-04-15,82.98614367362674
2026-04-16,90.76609464302925
2026-04-17,86.876119158328
2026-04-18,19.44987742350627
2026-04-19,19.44987742350627
2026-04-20,89.46943614812884
2026-04-21,85.57946066342758
2026-04-22,85.57946066342758
2026-04-23,92.06275313792966
2026-04-24,82.98614367362674
2026-04-25,20.746535918406686
2026-04-26,18.15321892860585
2026-04-27,86.876119158328
2026-04-28,92.06275313792966
2026-04-29,85.57946066342758
2026-04-30,90.76609464302925
2026-05-01,84.28280216852716
2026-05-02,20.746535918406686
2026-05-03,22.043194413307102
2026-05-04,82.98614367362674
2026-05-05,82.98614367362674
2026-05-06,80.3928266838259
2026-05-07,82.98614367362674
2026-05-08,79.09616818892549
2026-05-09,19.44987742350627
2026-05-10,20.746535918406686
2026-05-11,80.3928266838259
2026-05-12,81.68948517872633
2026-05-13,77.79950969402508
2026-05-14,84.28280216852716
2026-05-15,76.50285119912465
2026-05-16,19.44987742350627
2026-05-17,16.856560433705432
2026-05-18,75.20619270422424
2026-05-19,71.31621721952298
2026-05-20,72.6128757144234
2026-05-21,70.01955872462257
2026-05-22,55.75631528071797
2026-05-23,18.15321892860585
2026-05-24,18.15321892860585
2026-05-25,18.15321892860585
2026-05-26,54.45965678581755
2026-05-27,51.86633979601672
2026-05-28,54.45965678581755
2026-05-29,47.97636431131546
2026-05-30,18.15321892860585
2026-05-31,14.263243443904596
