Time,schoology
2024-11-26,19.06641718521097
2024-11-27,10.776670582945332
2024-11-28,5.802822621585948
2024-11-29,5.802822621585948
2024-11-30,7.4607719420390755
2024-12-01,11.605645243171896
2024-12-02,58.85720087608604
2024-12-03,52.22540359427353
2024-12-04,51.396428934046966
2024-12-05,49.73847961359384
2024-12-06,52.22540359427353
2024-12-07,12.43461990339846
2024-12-08,12.43461990339846
2024-12-09,54.71232757495322
2024-12-10,58.028226215859476
2024-12-11,53.054378254500094
2024-12-12,60.51515019653917
2024-12-13,44.764631652234456
2024-12-14,13.263594563625023
2024-12-15,11.605645243171896
2024-12-16,38.9618090306485
2024-12-17,35.64591038974225
2024-12-18,35.64591038974225
2024-12-19,33.15898640906256
2024-12-20,20.7243665056641
2024-12-21,6.631797281812512
2024-12-22,4.14487330113282
2024-12-23,4.973847961359384
2024-12-24,4.14487330113282
2024-12-25,4.14487330113282
2024-12-26,4.14487330113282
2024-12-27,4.973847961359384
2024-12-28,4.14487330113282
2024-12-29,4.14487330113282
2024-12-30,4.973847961359384
2024-12-31,4.14487330113282
2025-01-01,4.973847961359384
2025-01-02,13.263594563625023
2025-01-03,14.092569223851587
2025-01-04,8.28974660226564
2025-01-05,10.776670582945332
2025-01-06,47.25155563291415
2025-01-07,49.73847961359384
2025-01-08,47.25155563291415
2025-01-09,39.790783690875074
2025-01-10,33.98796106928912
2025-01-11,10.776670582945332
2025-01-12,12.43461990339846
2025-01-13,63.00207417721886
2025-01-14,53.88335291472666
2025-01-15,55.541302235179785
2025-01-16,53.88335291472666
2025-01-17,51.396428934046966
2025-01-18,10.776670582945332
2025-01-19,8.28974660226564
2025-01-20,13.263594563625023
2025-01-21,50.5674542738204
2025-01-22,53.054378254500094
2025-01-23,54.71232757495322
2025-01-24,58.028226215859476
2025-01-25,12.43461990339846
2025-01-26,12.43461990339846
2025-01-27,52.22540359427353
2025-01-28,53.88335291472666
2025-01-29,53.88335291472666
2025-01-30,52.22540359427353
2025-01-31,55.541302235179785
2025-02-01,12.43461990339846
2025-02-02,11.605645243171896
2025-02-03,45.59360631246102
2025-02-04,49.73847961359384
2025-02-05,51.396428934046966
2025-02-06,51.396428934046966
2025-02-07,53.88335291472666
2025-02-08,12.43461990339846
2025-02-09,10.776670582945332
2025-02-10,48.909504953367275
2025-02-11,48.909504953367275
2025-02-12,52.22540359427353
2025-02-13,52.22540359427353
2025-02-14,43.93565699200789
2025-02-15,10.776670582945332
2025-02-16,8.28974660226564
2025-02-17,13.263594563625023
2025-02-18,53.054378254500094
2025-02-19,48.08053029314071
2025-02-20,49.73847961359384
2025-02-21,45.59360631246102
2025-02-22,11.605645243171896
2025-02-23,10.776670582945332
2025-02-24,51.396428934046966
2025-02-25,48.909504953367275
2025-02-26,49.73847961359384
2025-02-27,49.73847961359384
2025-02-28,50.5674542738204
2025-03-01,11.605645243171896
2025-03-02,10.776670582945332
2025-03-03,52.22540359427353
2025-03-04,51.396428934046966
2025-03-05,49.73847961359384
2025-03-06,50.5674542738204
2025-03-07,45.59360631246102
2025-03-08,11.605645243171896
2025-03-09,9.947695922718768
2025-03-10,46.422580972687584
2025-03-11,46.422580972687584
2025-03-12,45.59360631246102
2025-03-13,43.93565699200789
2025-03-14,41.4487330113282
2025-03-15,10.776670582945332
2025-03-16,9.947695922718768
2025-03-17,46.422580972687584
2025-03-18,53.054378254500094
2025-03-19,53.054378254500094
2025-03-20,45.59360631246102
2025-03-21,42.277707671554765
2025-03-22,9.947695922718768
2025-03-23,10.776670582945332
2025-03-24,44.764631652234456
2025-03-25,44.764631652234456
2025-03-26,47.25155563291415
2025-03-27,44.764631652234456
2025-03-28,42.277707671554765
2025-03-29,9.947695922718768
2025-03-30,9.947695922718768
2025-03-31,23.211290486343792
2025-04-01,53.054378254500094
2025-04-02,42.277707671554765
2025-04-03,44.764631652234456
2025-04-04,43.93565699200789
2025-04-05,9.947695922718768
2025-04-06,10.776670582945332
2025-04-07,44.764631652234456
2025-04-08,43.10668233178133
2025-04-09,45.59360631246102
2025-04-10,45.59360631246102
2025-04-11,41.4487330113282
2025-04-12,9.118721262492203
2025-04-13,7.4607719420390755
2025-04-14,24.040265146570356
2025-04-15,20.51712284060746
2025-04-16,21.393198333801443
2025-04-17,19.641047347413476
2025-04-18,10.46580508536037
2025-04-19,5.670940289277176
2025-04-20,7.423091275665142
2025-04-21,39.28209469482695
2025-04-22,42.3719093374896
2025-04-23,42.3719093374896
2025-04-24,25.773575799771354
2025-04-25,39.74368285790766
2025-04-26,9.175242262053107
2025-04-27,9.175242262053107
2025-04-28,45.41462314718483
2025-04-29,42.3719093374896
2025-04-30,42.3719093374896
2025-05-01,44.53854765399085
2025-05-02,40.61975835110164
2025-05-03,10.051317755247089
2025-05-04,10.92739324844107
2025-05-05,40.61975835110164
2025-05-06,41.49583384429562
2025-05-07,39.74368285790766
2025-05-08,41.91032117440891
2025-05-09,39.74368285790766
2025-05-10,9.175242262053107
2025-05-11,9.175242262053107
2025-05-12,43.66247216079687
2025-05-13,43.66247216079687
2025-05-14,43.247984830683585
2025-05-15,43.38928732958584
2025-05-16,39.69658202494024
2025-05-17,10.15493958777541
2025-05-18,10.15493958777541
2025-05-19,45.23563998190864
2025-05-20,45.23563998190864
2025-05-21,43.38928732958584
2025-05-22,43.38928732958584
2025-05-23,35.08070039413323
2025-05-24,9.23176326161401
2025-05-25,7.385410609291207
2025-05-26,9.23176326161401
2025-05-27,44.312463655747244
2025-05-28,41.54293467726304
2025-05-29,39.69658202494024
2025-05-30,36.003876720294635
2025-05-31,10.15493958777541
2025-06-01,9.23176326161401
2025-06-02,34.157524067971835
2025-06-03,34.157524067971835
2025-06-04,28.61846611100343
2025-06-05,25.848937132519225
2025-06-06,22.156231827873622
2025-06-07,7.385410609291207
2025-06-08,6.462234283129806
2025-06-09,19.38670284938942
2025-06-10,15.693997544743816
2025-06-11,12.001292240098211
2025-06-12,9.23176326161401
2025-06-13,6.462234283129806
2025-06-14,3.6927053046456035
2025-06-15,3.6927053046456035
2025-06-16,8.308586935452608
2025-06-17,9.23176326161401
2025-06-18,7.385410609291207
2025-06-19,4.615881630807005
2025-06-20,5.5390579569684055
2025-06-21,3.6927053046456035
2025-06-22,2.7695289784842028
2025-06-23,6.462234283129806
2025-06-24,6.462234283129806
2025-06-25,5.5390579569684055
2025-06-26,5.5390579569684055
2025-06-27,4.615881630807005
2025-06-28,2.7695289784842028
2025-06-29,2.7695289784842028
2025-06-30,5.5390579569684055
2025-07-01,5.5390579569684055
2025-07-02,5.5390579569684055
2025-07-03,4.615881630807005
2025-07-04,2.7695289784842028
2025-07-05,1.8463526523228018
2025-07-06,2.7695289784842028
2025-07-07,6.462234283129806
2025-07-08,5.5390579569684055
2025-07-09,5.5390579569684055
2025-07-10,6.462234283129806
2025-07-11,6.462234283129806
2025-07-12,3.6927053046456035
2025-07-13,2.7695289784842028
2025-07-14,7.385410609291207
2025-07-15,6.462234283129806
2025-07-16,5.5390579569684055
2025-07-17,5.5390579569684055
2025-07-18,5.5390579569684055
2025-07-19,3.6927053046456035
2025-07-20,3.6927053046456035
2025-07-21,6.462234283129806
2025-07-22,6.462234283129806
2025-07-23,8.308586935452608
2025-07-24,16.617173870905216
2025-07-25,10.15493958777541
2025-07-26,6.462234283129806
2025-07-27,5.5390579569684055
2025-07-28,8.308586935452608
2025-07-29,14.770821218582414
2025-07-30,17.540350197066616
2025-07-31,12.924468566259613
2025-08-01,12.924468566259613
2025-08-02,8.308586935452608
2025-08-03,9.23176326161401
2025-08-04,16.617173870905216
2025-08-05,17.540350197066616
2025-08-06,21.23305550171222
2025-08-07,26.772113458680625
2025-08-08,26.772113458680625
2025-08-09,12.924468566259613
2025-08-10,12.924468566259613
2025-08-11,39.69658202494024
2025-08-12,42.46611100342444
2025-08-13,48.92834528655425
2025-08-14,68.31504813594367
2025-08-15,52.621050591199854
2025-08-16,17.540350197066616
2025-08-17,19.38670284938942
2025-08-18,60.00646120049106
2025-08-19,60.00646120049106
2025-08-20,68.31504813594367
2025-08-21,65.54551915745947
2025-08-22,72.93092976675067
2025-08-23,16.617173870905216
2025-08-24,17.540350197066616
2025-08-25,70.16140078826646
2025-08-26,68.31504813594367
2025-08-27,70.16140078826646
2025-08-28,67.39187180978226
2025-08-29,38.77340569877884
2025-08-30,12.924468566259613
2025-08-31,11.078115913936811
2025-09-01,16.617173870905216
2025-09-02,74.77728241907347
2025-09-03,73.85410609291208
2025-09-04,69.23822446210507
2025-09-05,63.69916650513666
2025-09-06,15.693997544743816
2025-09-07,16.617173870905216
2025-09-08,64.62234283129806
2025-09-09,62.77599017897526
2025-09-10,56.31375589584545
2025-09-11,61.85281385281386
2025-09-12,60.929637526652456
2025-09-13,14.770821218582414
2025-09-14,14.770821218582414
2025-09-15,60.929637526652456
2025-09-16,59.08328487432966
2025-09-17,58.16010854816825
2025-09-18,65.54551915745947
2025-09-19,59.08328487432966
2025-09-20,14.770821218582414
2025-09-21,13.847644892421012
2025-09-22,55.39057956968405
2025-09-23,36.92705304645604
2025-09-24,63.69916650513666
2025-09-25,60.929637526652456
2025-09-26,60.00646120049106
2025-09-27,13.847644892421012
2025-09-28,13.847644892421012
2025-09-29,58.16010854816825
2025-09-30,60.00646120049106
2025-10-01,58.16010854816825
2025-10-02,36.003876720294635
2025-10-03,57.23693222200686
2025-10-04,13.847644892421012
2025-10-05,14.770821218582414
2025-10-06,56.31375589584545
2025-10-07,53.54422691736125
2025-10-08,53.54422691736125
2025-10-09,54.467403243522654
2025-10-10,50.77469793887705
2025-10-11,12.924468566259613
2025-10-12,12.001292240098211
2025-10-13,54.467403243522654
2025-10-14,49.85152161271565
2025-10-15,58.16010854816825
2025-10-16,48.92834528655425
2025-10-17,49.85152161271565
2025-10-18,12.924468566259613
2025-10-19,12.001292240098211
2025-10-20,92.31763261614009
2025-10-21,53.54422691736125
2025-10-22,53.54422691736125
2025-10-23,55.39057956968405
2025-10-24,55.39057956968405
2025-10-25,12.001292240098211
2025-10-26,12.924468566259613
2025-10-27,50.77469793887705
2025-10-28,53.54422691736125
2025-10-29,51.69787426503845
2025-10-30,53.54422691736125
2025-10-31,44.312463655747244
2025-11-01,11.078115913936811
2025-11-02,10.15493958777541
2025-11-03,48.005168960392844
2025-11-04,48.005168960392844
2025-11-05,51.69787426503845
2025-11-06,50.77469793887705
2025-11-07,48.005168960392844
2025-11-08,11.078115913936811
2025-11-09,11.078115913936811
2025-11-10,47.08199263423145
2025-11-11,24.925760806357825
2025-11-12,49.85152161271565
2025-11-13,52.621050591199854
2025-11-14,50.77469793887705
2025-11-15,12.001292240098211
2025-11-16,12.001292240098211
2025-11-17,49.85152161271565
2025-11-18,55.39057956968405
2025-11-19,52.621050591199854
2025-11-20,54.467403243522654
2025-11-21,48.92834528655425
2025-11-22,12.001292240098211
2025-11-23,9.23176326161401
2025-11-24,19.38670284938942
2025-11-25,15.693997544743816
2025-11-26,10.15493958777541
2025-11-27,6.462234283129806
2025-11-28,5.5390579569684055
2025-11-29,7.385410609291207
2025-11-30,12.001292240098211
2025-12-01,52.621050591199854
2025-12-02,49.85152161271565
2025-12-03,54.467403243522654
2025-12-04,50.77469793887705
2025-12-05,45.23563998190864
2025-12-06,12.001292240098211
2025-12-07,12.001292240098211
2025-12-08,50.77469793887705
2025-12-09,49.85152161271565
2025-12-10,51.69787426503845
2025-12-11,50.7128819824255
2025-12-12,49.96673726863708
2025-12-13,15.530025641480318
2025-12-14,13.00703494940734
2025-12-15,52.02813979762936
2025-12-16,51.459026696213925
2025-12-17,54.26657393899462
2025-12-18,48.936036004140945
2025-12-19,34.15215507644905
2025-12-20,9.168786442130507
2025-12-21,6.6457957500575295
2025-12-22,9.453342992838225
2025-12-23,6.361239199349811
2025-12-24,3.838248507276834
2025-12-25,3.838248507276834
2025-12-26,4.299836670357534
2025-12-27,3.838248507276834
2025-12-28,3.553691956569115
2025-12-29,4.584393221065254
2025-12-30,3.838248507276834
2025-12-31,3.553691956569115
2026-01-01,3.838248507276834
2026-01-02,5.330537934853672
2026-01-03,6.6457957500575295
2026-01-04,7.676497014553668
2026-01-05,26.7602146126031
2026-01-06,26.7602146126031
2026-01-07,32.37530909816449
2026-01-08,30.59846311987993
2026-01-09,31.344607833668352
2026-01-10,9.67492272406244
2026-01-11,11.951375129724191
2026-01-12,56.91131014154377
2026-01-13,55.203970837297454
2026-01-14,51.22017912738939
2026-01-15,50.651066025973954
2026-01-16,48.3746136203122
2026-01-17,11.382262028308753
2026-01-18,7.967583419816128
2026-01-19,11.951375129724191
2026-01-20,52.358405330220265
2026-01-21,54.63485773588202
2026-01-22,50.081952924558514
2026-01-23,51.78929222880483
2026-01-24,11.951375129724191
2026-01-25,10.813148926893316
2026-01-26,45.529048113235014
2026-01-27,51.78929222880483
2026-01-28,50.081952924558514
2026-01-29,50.081952924558514
2026-01-30,44.39082191040414
2026-01-31,13.089601332555066
2026-02-01,11.382262028308753
2026-02-02,48.94372672172764
2026-02-03,47.805500518896764
2026-02-04,46.09816121465045
2026-02-05,46.66727431606589
2026-02-06,44.39082191040414
2026-02-07,11.382262028308753
2026-02-08,9.67492272406244
2026-02-09,40.97614330191151
2026-02-10,49.51283982314308
2026-02-11,48.94372672172764
2026-02-12,49.51283982314308
2026-02-13,40.97614330191151
2026-02-14,9.67492272406244
2026-02-15,7.39847031840069
2026-02-16,13.089601332555066
2026-02-17,39.2688039976652
2026-02-18,48.3746136203122
2026-02-19,44.39082191040414
2026-02-20,44.39082191040414
2026-02-21,9.67492272406244
2026-02-22,9.105809622647003
2026-02-23,47.805500518896764
2026-02-24,44.959935011819574
2026-02-25,43.25259570757326
2026-02-26,46.09816121465045
2026-02-27,42.11436950474239
2026-02-28,11.382262028308753
2026-03-01,9.67492272406244
2026-03-02,44.959935011819574
2026-03-03,48.3746136203122
2026-03-04,45.529048113235014
2026-03-05,45.529048113235014
2026-03-06,44.959935011819574
2026-03-07,11.951375129724191
2026-03-08,10.813148926893316
2026-03-09,43.8217088089887
2026-03-10,43.25259570757326
2026-03-11,43.25259570757326
2026-03-12,44.39082191040414
2026-03-13,40.407030200496074
2026-03-14,11.382262028308753
2026-03-15,10.813148926893316
2026-03-16,43.25259570757326
2026-03-17,44.959935011819574
2026-03-18,43.25259570757326
2026-03-19,42.11436950474239
2026-03-20,37.56146469341889
2026-03-21,9.67492272406244
2026-03-22,9.67492272406244
2026-03-23,44.39082191040414
2026-03-24,42.683482606157824
2026-03-25,44.959935011819574
2026-03-26,39.2688039976652
2026-03-27,21.62629785378663
2026-03-28,7.39847031840069
2026-03-29,7.39847031840069
2026-03-30,21.057184752371196
2026-03-31,19.91895854954032
2026-04-01,17.642506143878567
2026-04-02,14.227827535385943
2026-04-03,9.105809622647003
2026-04-04,5.691131014154377
2026-04-05,6.829357216985253
2026-04-06,36.42323849058801
2026-04-07,35.85412538917257
2026-04-08,37.56146469341889
2026-04-09,38.69969089624976
2026-04-10,39.83791709908064
2026-04-11,9.105809622647003
2026-04-12,9.105809622647003
2026-04-13,44.959935011819574
2026-04-14,41.54525640332695
2026-04-15,40.407030200496074
2026-04-16,41.54525640332695
2026-04-17,37.56146469341889
2026-04-18,9.105809622647003
2026-04-19,8.536696521231566
2026-04-20,43.8217088089887
2026-04-21,40.97614330191151
2026-04-22,40.97614330191151
2026-04-23,40.97614330191151
2026-04-24,21.62629785378663
2026-04-25,8.536696521231566
2026-04-26,9.105809622647003
2026-04-27,42.683482606157824
2026-04-28,40.97614330191151
2026-04-29,40.407030200496074
2026-04-30,39.83791709908064
2026-05-01,36.99235159200345
2026-05-02,9.67492272406244
2026-05-03,8.536696521231566
2026-05-04,39.2688039976652
2026-05-05,38.13057779483432
2026-05-06,37.56146469341889
2026-05-07,38.69969089624976
2026-05-08,36.42323849058801
2026-05-09,9.105809622647003
2026-05-10,9.67492272406244
2026-05-11,41.54525640332695
2026-05-12,39.83791709908064
2026-05-13,40.97614330191151
2026-05-14,40.407030200496074
2026-05-15,35.85412538917257
2026-05-16,9.67492272406244
2026-05-17,10.244035825477878
2026-05-18,41.54525640332695
2026-05-19,43.25259570757326
2026-05-20,43.8217088089887
2026-05-21,43.25259570757326
2026-05-22,38.13057779483432
2026-05-23,8.536696521231566
2026-05-24,7.39847031840069
2026-05-25,9.105809622647003
2026-05-26,39.83791709908064
2026-05-27,37.56146469341889
2026-05-28,38.13057779483432
2026-05-29,36.42323849058801
2026-05-30,9.67492272406244
2026-05-31,9.105809622647003
