Time,telfar_bag
2024-11-11,2.2174473571121616
2024-11-12,2.0511388053287494
2024-11-13,2.2728835410399655
2024-11-14,1.718521701761925
2024-11-15,3.4924795874516543
2024-11-16,2.3283197249677694
2024-11-17,2.7718091963902016
2024-11-18,1.7739578856897291
2024-11-19,3.15986248388483
2024-11-20,2.7163730124623977
2024-11-21,5.543618392780403
2024-11-22,3.6587881392350665
2024-11-23,3.9359690588740865
2024-11-24,4.2685861624409105
2024-11-25,3.270734851740438
2024-11-26,3.4924795874516543
2024-11-27,3.7142243231628704
2024-11-28,3.8805328749462826
2024-11-29,3.5479157713794582
2024-11-30,3.8250966910184783
2024-12-01,3.15986248388483
2024-12-02,4.545767082079931
2024-12-03,3.15986248388483
2024-12-04,3.15986248388483
2024-12-05,2.3837559088955733
2024-12-06,2.3283197249677694
2024-12-07,2.827245380318006
2024-12-08,3.215298667812634
2024-12-09,2.7718091963902016
2024-12-10,2.4946282767511816
2024-12-11,2.4946282767511816
2024-12-12,2.938117748173614
2024-12-13,3.215298667812634
2024-12-14,3.7696605070906744
2024-12-15,3.9359690588740865
2024-12-16,3.048990116029222
2024-12-17,2.4946282767511816
2024-12-18,2.660936828534594
2024-12-19,3.326171035668242
2024-12-20,3.381607219596046
2024-12-21,3.326171035668242
2024-12-22,3.5479157713794582
2024-12-23,2.5500644606789855
2024-12-24,2.7718091963902016
2024-12-25,4.878384185646755
2024-12-26,4.2685861624409105
2024-12-27,3.8250966910184783
2024-12-28,3.15986248388483
2024-12-29,2.3837559088955733
2024-12-30,2.3283197249677694
2024-12-31,2.6055006446067894
2025-01-01,1.607649333906317
2025-01-02,2.4946282767511816
2025-01-03,1.8293940696175333
2025-01-04,2.2174473571121616
2025-01-05,2.3283197249677694
2025-01-06,2.2728835410399655
2025-01-07,1.718521701761925
2025-01-08,1.8848302535453372
2025-01-09,1.9402664374731413
2025-01-10,1.330468414267297
2025-01-11,1.8293940696175333
2025-01-12,1.9957026214009452
2025-01-13,1.718521701761925
2025-01-14,1.3859045981951008
2025-01-15,1.718521701761925
2025-01-16,1.7739578856897291
2025-01-17,1.9402664374731413
2025-01-18,1.718521701761925
2025-01-19,1.7739578856897291
2025-01-20,1.718521701761925
2025-01-21,1.9957026214009452
2025-01-22,1.9402664374731413
2025-01-23,1.1087236785560808
2025-01-24,1.4967769660507089
2025-01-25,1.663085517834121
2025-01-26,1.9402664374731413
2025-01-27,1.330468414267297
2025-01-28,1.9957026214009452
2025-01-29,1.441340782122905
2025-01-30,1.663085517834121
2025-01-31,1.552213149978513
2025-02-01,1.8848302535453372
2025-02-02,1.8848302535453372
2025-02-03,1.441340782122905
2025-02-04,1.2195960464116888
2025-02-05,1.552213149978513
2025-02-06,1.8848302535453372
2025-02-07,1.8293940696175333
2025-02-08,1.663085517834121
2025-02-09,1.9402664374731413
2025-02-10,1.1641598624838847
2025-02-11,1.1087236785560808
2025-02-12,1.441340782122905
2025-02-13,1.9402664374731413
2025-02-14,1.8848302535453372
2025-02-15,1.4967769660507089
2025-02-16,1.9957026214009452
2025-02-17,1.3859045981951008
2025-02-18,1.330468414267297
2025-02-19,1.441340782122905
2025-02-20,1.718521701761925
2025-02-21,1.607649333906317
2025-02-22,1.9402664374731413
2025-02-23,1.9957026214009452
2025-02-24,1.441340782122905
2025-02-25,1.9957026214009452
2025-02-26,1.552213149978513
2025-02-27,1.607649333906317
2025-02-28,2.2728835410399655
2025-03-01,2.162011173184357
2025-03-02,1.4967769660507089
2025-03-03,1.8848302535453372
2025-03-04,1.718521701761925
2025-03-05,1.552213149978513
2025-03-06,1.441340782122905
2025-03-07,1.3859045981951008
2025-03-08,1.3859045981951008
2025-03-09,1.8293940696175333
2025-03-10,1.2195960464116888
2025-03-11,1.441340782122905
2025-03-12,1.9957026214009452
2025-03-13,1.1087236785560808
2025-03-14,1.330468414267297
2025-03-15,1.4967769660507089
2025-03-16,1.663085517834121
2025-03-17,1.1641598624838847
2025-03-18,1.441340782122905
2025-03-19,1.9402664374731413
2025-03-20,1.7739578856897291
2025-03-21,1.4967769660507089
2025-03-22,1.1087236785560808
2025-03-23,1.718521701761925
2025-03-24,1.4967769660507089
2025-03-25,1.1087236785560808
2025-03-26,1.330468414267297
2025-03-27,1.1087236785560808
2025-03-28,2.0511388053287494
2025-03-29,2.162011173184357
2025-03-30,1.663085517834121
2025-03-31,1.552213149978513
2025-04-01,1.441340782122905
2025-04-02,1.330468414267297
2025-04-03,1.2195960464116888
2025-04-04,1.4967769660507089
2025-04-05,1.441340782122905
2025-04-06,1.7739578856897291
2025-04-07,0.8869789428448646
2025-04-08,1.2195960464116888
2025-04-09,0.9424151267726686
2025-04-10,1.330468414267297
2025-04-11,1.4967769660507089
2025-04-12,1.663085517834121
2025-04-13,1.9402664374731413
2025-04-14,1.1087236785560808
2025-04-15,1.3714911903738716
2025-04-16,1.278358401375161
2025-04-17,1.1663773098409969
2025-04-18,1.3249247958745163
2025-04-19,1.660868070477009
2025-04-20,1.1198109153416413
2025-04-21,1.0078298238074772
2025-04-22,1.100962612806188
2025-04-23,1.0543962183068327
2025-04-24,1.100962612806188
2025-04-25,0.7838676407391489
2025-04-26,1.7540008594757195
2025-04-27,1.6420197679415556
2025-04-28,1.1663773098409969
2025-04-29,1.100962612806188
2025-04-30,0.8304340352385045
2025-05-01,1.3437730984099696
2025-05-02,1.3903394929093251
2025-05-03,1.3903394929093251
2025-05-04,1.278358401375161
2025-05-05,0.9235668242372151
2025-05-06,1.3903394929093251
2025-05-07,1.5023205844434893
2025-05-08,1.1663773098409969
2025-05-09,1.3249247958745163
2025-05-10,1.7074344649763642
2025-05-11,1.4369058874086806
2025-05-12,1.3714911903738716
2025-05-13,0.9424151267726686
2025-05-14,0.9424151267726686
2025-05-15,0.9424151267726685
2025-05-16,1.3947743876235494
2025-05-17,1.2439879673399223
2025-05-18,1.3947743876235494
2025-05-19,1.2062913622690157
2025-05-20,0.9801117318435753
2025-05-21,1.168594757198109
2025-05-22,1.432470992694456
2025-05-23,0.9424151267726685
2025-05-24,1.7717404383326167
2025-05-25,1.8471336484744303
2025-05-26,1.583257412978083
2025-05-27,1.5455608079071763
2025-05-28,1.7717404383326167
2025-05-29,1.583257412978083
2025-05-30,1.3947743876235494
2025-05-31,1.3570777825526426
2025-06-01,1.4701675977653628
2025-06-02,1.0555049419853888
2025-06-03,1.017808336914482
2025-06-04,1.2439879673399223
2025-06-05,0.9801117318435753
2025-06-06,1.2439879673399223
2025-06-07,1.2062913622690157
2025-06-08,1.432470992694456
2025-06-09,0.9424151267726685
2025-06-10,1.432470992694456
2025-06-11,0.9801117318435753
2025-06-12,1.2439879673399223
2025-06-13,1.319381177481736
2025-06-14,1.2439879673399223
2025-06-15,1.0932015470562955
2025-06-16,1.0932015470562955
2025-06-17,1.2816845724108292
2025-06-18,1.432470992694456
2025-06-19,1.168594757198109
2025-06-20,1.168594757198109
2025-06-21,1.0555049419853888
2025-06-22,1.2816845724108292
2025-06-23,1.168594757198109
2025-06-24,1.1308981521272021
2025-06-25,0.9047185217017617
2025-06-26,1.4701675977653628
2025-06-27,1.3947743876235494
2025-06-28,1.7717404383326167
2025-06-29,1.5455608079071763
2025-06-30,1.6586506231198965
2025-07-01,1.5078642028362697
2025-07-02,1.3570777825526426
2025-07-03,1.5455608079071763
2025-07-04,0.867021916630855
2025-07-05,1.168594757198109
2025-07-06,1.583257412978083
2025-07-07,1.2816845724108292
2025-07-08,1.319381177481736
2025-07-09,1.9602234636871505
2025-07-10,1.5455608079071763
2025-07-11,1.884830253545337
2025-07-12,1.884830253545337
2025-07-13,1.9602234636871505
2025-07-14,1.8094370434035234
2025-07-15,1.8471336484744303
2025-07-16,1.432470992694456
2025-07-17,1.5078642028362697
2025-07-18,1.9979200687580572
2025-07-19,1.5078642028362697
2025-07-20,1.583257412978083
2025-07-21,1.4701675977653628
2025-07-22,1.583257412978083
2025-07-23,1.7717404383326167
2025-07-24,2.035616673828964
2025-07-25,1.9979200687580572
2025-07-26,2.0733132788998705
2025-07-27,2.0733132788998705
2025-07-28,1.7717404383326167
2025-07-29,1.583257412978083
2025-07-30,1.6963472281908032
2025-07-31,1.9225268586162438
2025-08-01,2.1110098839707776
2025-08-02,1.8471336484744303
2025-08-03,1.8471336484744303
2025-08-04,1.432470992694456
2025-08-05,1.8094370434035234
2025-08-06,1.9602234636871505
2025-08-07,1.5078642028362697
2025-08-08,1.6963472281908032
2025-08-09,1.4701675977653628
2025-08-10,1.5455608079071763
2025-08-11,1.6209540180489899
2025-08-12,1.5455608079071763
2025-08-13,1.884830253545337
2025-08-14,2.4125827245380314
2025-08-15,2.8272453803180055
2025-08-16,2.450279329608938
2025-08-17,2.337189514396218
2025-08-18,2.1487064890416843
2025-08-19,1.319381177481736
2025-08-20,1.5078642028362697
2025-08-21,1.6209540180489899
2025-08-22,1.432470992694456
2025-08-23,2.0733132788998705
2025-08-24,1.7717404383326167
2025-08-25,1.7717404383326167
2025-08-26,1.7717404383326167
2025-08-27,1.73404383326171
2025-08-28,1.6209540180489899
2025-08-29,1.5078642028362697
2025-08-30,1.9602234636871505
2025-08-31,2.1487064890416843
2025-09-01,1.73404383326171
2025-09-02,1.168594757198109
2025-09-03,1.432470992694456
2025-09-04,1.2816845724108292
2025-09-05,1.2062913622690157
2025-09-06,1.0932015470562955
2025-09-07,1.73404383326171
2025-09-08,1.0932015470562955
2025-09-09,1.1308981521272021
2025-09-10,1.2062913622690157
2025-09-11,0.8293253115599483
2025-09-12,1.0932015470562955
2025-09-13,1.017808336914482
2025-09-14,1.5455608079071763
2025-09-15,0.9047185217017617
2025-09-16,0.867021916630855
2025-09-17,1.2062913622690157
2025-09-18,0.9801117318435753
2025-09-19,1.2439879673399223
2025-09-20,1.3570777825526426
2025-09-21,1.2816845724108292
2025-09-22,1.0932015470562955
2025-09-23,0.6408422862054146
2025-09-24,1.2062913622690157
2025-09-25,1.0555049419853888
2025-09-26,1.2062913622690157
2025-09-27,1.017808336914482
2025-09-28,1.0555049419853888
2025-09-29,0.9801117318435753
2025-09-30,1.3947743876235494
2025-10-01,1.5078642028362697
2025-10-02,1.0932015470562955
2025-10-03,1.432470992694456
2025-10-04,1.0932015470562955
2025-10-05,1.2062913622690157
2025-10-06,1.017808336914482
2025-10-07,0.8293253115599483
2025-10-08,1.0932015470562955
2025-10-09,1.2062913622690157
2025-10-10,1.2439879673399223
2025-10-11,1.0932015470562955
2025-10-12,1.8094370434035234
2025-10-13,1.2062913622690157
2025-10-14,1.432470992694456
2025-10-15,1.2816845724108292
2025-10-16,1.1308981521272021
2025-10-17,1.2816845724108292
2025-10-18,1.017808336914482
2025-10-19,1.2062913622690157
2025-10-20,1.168594757198109
2025-10-21,0.8293253115599483
2025-10-22,1.0932015470562955
2025-10-23,0.8293253115599483
2025-10-24,1.168594757198109
2025-10-25,1.3947743876235494
2025-10-26,1.2816845724108292
2025-10-27,1.2062913622690157
2025-10-28,0.9801117318435753
2025-10-29,0.6785388912763213
2025-10-30,1.0932015470562955
2025-10-31,0.8293253115599483
2025-11-01,1.017808336914482
2025-11-02,1.1308981521272021
2025-11-03,1.2816845724108292
2025-11-04,1.168594757198109
2025-11-05,0.9047185217017617
2025-11-06,1.2439879673399223
2025-11-07,1.2439879673399223
2025-11-08,1.6586506231198965
2025-11-09,1.319381177481736
2025-11-10,1.3570777825526426
2025-11-11,1.5455608079071763
2025-11-12,1.583257412978083
2025-11-13,1.6963472281908032
2025-11-14,1.73404383326171
2025-11-15,1.6586506231198965
2025-11-16,1.5078642028362697
2025-11-17,1.432470992694456
2025-11-18,0.9424151267726685
2025-11-19,1.73404383326171
2025-11-20,1.4701675977653628
2025-11-21,1.8094370434035234
2025-11-22,1.6963472281908032
2025-11-23,1.3570777825526426
2025-11-24,1.6209540180489899
2025-11-25,1.4701675977653628
2025-11-26,2.3748861194671247
2025-11-27,2.638762354963472
2025-11-28,3.769660507090674
2025-11-29,2.864941985388912
2025-11-30,2.186403094112591
2025-12-01,2.2240996991834976
2025-12-02,2.1487064890416843
2025-12-03,1.319381177481736
2025-12-04,1.73404383326171
2025-12-05,1.6209540180489899
2025-12-06,2.450279329608938
2025-12-07,2.1487064890416843
2025-12-08,2.1110098839707776
2025-12-09,2.1487064890416843
2025-12-10,2.186403094112591
2025-12-11,1.8082590244950576
2025-12-12,2.4161167812634288
2025-12-13,2.400802535453373
2025-12-14,2.3324774387623544
2025-12-15,2.0285485603781686
2025-12-16,1.891898366996132
2025-12-17,2.298314890416845
2025-12-18,2.1463504512247527
2025-12-19,1.8577358186506228
2025-12-20,2.2299897937258266
2025-12-21,2.856695853029651
2025-12-22,2.450279329608938
2025-12-23,2.078025354533734
2025-12-24,1.9602234636871505
2025-12-25,3.058137086377309
2025-12-26,2.9403351955307255
2025-12-27,1.9602234636871505
2025-12-28,1.876584121186076
2025-12-29,1.6562945853029647
2025-12-30,1.5384926944563813
2025-12-31,1.5879694886119462
2026-01-01,1.181552965191233
2026-01-02,1.2840406102277608
2026-01-03,1.3523657069187793
2026-01-04,1.2345638160721957
2026-01-05,1.4206908036097978
2026-01-06,1.0637510743446494
2026-01-07,0.8964723893425008
2026-01-08,1.2498780618822516
2026-01-09,1.4854818435754185
2026-01-10,1.1332541899441337
2026-01-11,1.6845670391061447
2026-01-12,1.317025139664804
2026-01-13,0.8269692737430165
2026-01-14,0.7350837988826814
2026-01-15,0.9188547486033517
2026-01-16,1.6233100558659213
2026-01-17,1.4701675977653628
2026-01-18,1.5926815642458096
2026-01-19,1.225139664804469
2026-01-20,0.9801117318435751
2026-01-21,0.9801117318435751
2026-01-22,1.3476536312849159
2026-01-23,1.0413687150837987
2026-01-24,1.2557681564245806
2026-01-25,1.6233100558659213
2026-01-26,1.225139664804469
2026-01-27,1.5314245810055862
2026-01-28,1.3476536312849159
2026-01-29,1.1945111731843572
2026-01-30,1.3476536312849159
2026-01-31,1.2557681564245806
2026-02-01,1.868337988826815
2026-02-02,0.9801117318435751
2026-02-03,0.5206843575418993
2026-02-04,1.439539106145251
2026-02-05,1.3476536312849159
2026-02-06,1.225139664804469
2026-02-07,1.5314245810055862
2026-02-08,1.225139664804469
2026-02-09,1.1026256983240221
2026-02-10,1.225139664804469
2026-02-11,1.0413687150837987
2026-02-12,1.1332541899441337
2026-02-13,1.2557681564245806
2026-02-14,1.317025139664804
2026-02-15,1.5007960893854744
2026-02-16,1.1638826815642456
2026-02-17,0.9188547486033517
2026-02-18,0.88822625698324
2026-02-19,0.8575977653631283
2026-02-20,1.1332541899441337
2026-02-21,1.4089106145251393
2026-02-22,1.439539106145251
2026-02-23,1.1332541899441337
2026-02-24,1.0413687150837987
2026-02-25,1.3476536312849159
2026-02-26,1.1945111731843572
2026-02-27,1.225139664804469
2026-02-28,1.5314245810055862
2026-03-01,1.5314245810055862
2026-03-02,0.7963407821229048
2026-03-03,0.8269692737430165
2026-03-04,1.1026256983240221
2026-03-05,0.88822625698324
2026-03-06,1.1332541899441337
2026-03-07,1.1638826815642456
2026-03-08,1.1638826815642456
2026-03-09,1.2557681564245806
2026-03-10,1.1026256983240221
2026-03-11,1.0107402234636869
2026-03-12,1.4089106145251393
2026-03-13,1.1332541899441337
2026-03-14,0.9801117318435751
2026-03-15,1.6845670391061447
2026-03-16,0.88822625698324
2026-03-17,0.7044553072625697
2026-03-18,1.1638826815642456
2026-03-19,0.7350837988826814
2026-03-20,1.4701675977653628
2026-03-21,1.0107402234636869
2026-03-22,1.5926815642458096
2026-03-23,1.0413687150837987
2026-03-24,1.3476536312849159
2026-03-25,0.9801117318435751
2026-03-26,1.1332541899441337
2026-03-27,1.3476536312849159
2026-03-28,1.3476536312849159
2026-03-29,1.225139664804469
2026-03-30,0.9801117318435751
2026-03-31,0.9801117318435751
2026-04-01,1.1638826815642456
2026-04-02,1.1638826815642456
2026-04-03,1.5007960893854744
2026-04-04,1.225139664804469
2026-04-05,1.439539106145251
2026-04-06,1.4701675977653628
2026-04-07,1.5007960893854744
2026-04-08,1.3782821229050275
2026-04-09,1.0413687150837987
2026-04-10,1.5620530726256978
2026-04-11,1.7458240223463681
2026-04-12,1.7458240223463681
2026-04-13,1.5007960893854744
2026-04-14,1.4089106145251393
2026-04-15,1.3476536312849159
2026-04-16,1.3476536312849159
2026-04-17,1.2557681564245806
2026-04-18,1.3782821229050275
2026-04-19,1.1332541899441337
2026-04-20,1.1026256983240221
2026-04-21,1.0413687150837987
2026-04-22,1.1026256983240221
2026-04-23,1.1638826815642456
2026-04-24,1.4701675977653628
2026-04-25,1.1945111731843572
2026-04-26,1.0107402234636869
2026-04-27,1.4089106145251393
2026-04-28,1.7151955307262565
2026-04-29,1.225139664804469
2026-04-30,1.1638826815642456
2026-05-01,1.225139664804469
2026-05-02,1.225139664804469
2026-05-03,1.3476536312849159
2026-05-04,0.6738268156424579
2026-05-05,0.88822625698324
2026-05-06,1.1332541899441337
2026-05-07,0.9494832402234634
2026-05-08,1.3782821229050275
2026-05-09,1.5620530726256978
2026-05-10,1.3476536312849159
2026-05-11,1.0719972067039103
2026-05-12,1.2557681564245806
2026-05-13,0.9494832402234634
2026-05-14,0.88822625698324
2026-05-15,0.9494832402234634
2026-05-16,1.1638826815642456
2026-05-17,0.9494832402234634
2026-05-18,1.225139664804469
2026-05-19,1.439539106145251
2026-05-20,0.88822625698324
2026-05-21,0.9801117318435751
2026-05-22,1.4701675977653628
2026-05-23,1.5007960893854744
2026-05-24,1.5007960893854744
2026-05-25,1.5314245810055862
2026-05-26,1.0719972067039103
2026-05-27,0.9188547486033517
2026-05-28,1.0413687150837987
2026-05-29,1.0719972067039103
2026-05-30,1.1638826815642456
2026-05-31,1.0107402234636869
