Time,gimkit
2023-10-22,3.93945786309461
2023-10-23,70.91024153570298
2023-10-24,74.84969939879758
2023-10-25,80.75888619343951
2023-10-26,112.27454909819639
2023-10-27,157.5783145237844
2023-10-28,11.81837358928383
2023-10-29,7.87891572618922
2023-10-30,92.57725978272333
2023-10-31,135.91129627676403
2023-11-01,130.00210948212214
2023-11-02,153.63885666068978
2023-11-03,165.45723024997363
2023-11-04,17.727560383925745
2023-11-05,9.848644657736525
2023-11-06,108.33509123510177
2023-11-07,104.39563337200717
2023-11-08,137.88102520831134
2023-11-09,163.48750131842633
2023-11-10,137.88102520831134
2023-11-11,17.727560383925745
2023-11-12,9.848644657736525
2023-11-13,106.36536230355446
2023-11-14,133.94156734521675
2023-11-15,149.69939879759517
2023-11-16,175.30587490771015
2023-11-17,193.0334352916359
2023-11-18,17.727560383925745
2023-11-19,11.81837358928383
2023-11-20,76.81942833034489
2023-11-21,108.33509123510177
2023-11-22,31.51566290475688
2023-11-23,9.848644657736525
2023-11-24,5.909186794641915
2023-11-25,5.909186794641915
2023-11-26,5.909186794641915
2023-11-27,82.72861512498682
2023-11-28,92.57725978272333
2023-11-29,114.2442780297437
2023-11-30,135.91129627676403
2023-12-01,159.5480434553317
2023-12-02,15.75783145237844
2023-12-03,9.848644657736525
2023-12-04,92.57725978272333
2023-12-05,110.30482016664908
2023-12-06,126.06265161902752
2023-12-07,145.75994093450058
2023-12-08,165.45723024997363
2023-12-09,15.75783145237844
2023-12-10,11.81837358928383
2023-12-11,130.00210948212214
2023-12-12,139.85075413985865
2023-12-13,163.48750131842633
2023-12-14,191.0637063600886
2023-12-15,196.9728931547305
2023-12-16,17.727560383925745
2023-12-17,11.81837358928383
2023-12-18,120.15346482438561
2023-12-19,137.88102520831134
2023-12-20,124.09292268748021
2023-12-21,98.48644657736526
2023-12-22,56.62106762000455
2023-12-23,11.922043533049479
2023-12-24,7.948029022032985
2023-12-25,4.958878976790145
2023-12-26,3.9740145110164926
2023-12-27,3.9740145110164926
2023-12-28,3.9740145110164926
2023-12-29,3.9740145110164926
2023-12-30,1.9870072555082463
2023-12-31,1.9870072555082463
2024-01-01,3.9740145110164926
2024-01-02,20.854937020856113
2024-01-03,40.72500957593858
2024-01-04,56.62106762000455
2024-01-05,85.42403366289365
2024-01-06,5.961021766524739
2024-01-07,5.961021766524739
2024-01-08,67.54096836331942
2024-01-09,75.48899738535242
2024-01-10,93.37206268492663
2024-01-11,108.26597793925802
2024-01-12,124.16203598332399
2024-01-13,9.935036277541231
2024-01-14,7.948029022032985
2024-01-15,7.948029022032985
2024-01-16,53.63191757476171
2024-01-17,87.4110409184019
2024-01-18,102.30495617273328
2024-01-19,118.20101421679925
2024-01-20,9.935036277541231
2024-01-21,8.01714231787675
2024-01-22,84.17999433770588
2024-01-23,94.20142223505182
2024-01-24,114.2442780297437
2024-01-25,120.25713476815126
2024-01-26,146.31284730125068
2024-01-27,14.029999056284314
2024-01-28,8.01714231787675
2024-01-29,88.18856549664426
2024-01-30,104.22285013239775
2024-01-31,110.23570687080532
2024-02-01,120.25713476815126
2024-02-02,148.3171328807199
2024-02-03,14.029999056284314
2024-02-04,10.021427897345937
2024-02-05,86.18427991717506
2024-02-06,104.22285013239775
2024-02-07,110.23570687080532
2024-02-08,122.26142034762044
2024-02-09,140.29999056284313
2024-02-10,14.029999056284314
2024-02-11,8.01714231787675
2024-02-12,80.1714231787675
2024-02-13,90.19285107611344
2024-02-14,108.23142129133613
2024-02-15,122.26142034762044
2024-02-16,106.22713571186695
2024-02-17,10.021427897345937
2024-02-18,8.01714231787675
2024-02-19,20.042855794691874
2024-02-20,70.14999528142157
2024-02-21,86.18427991717506
2024-02-22,98.20999339399019
2024-02-23,126.26999150655882
2024-02-24,12.025713476815126
2024-02-25,8.01714231787675
2024-02-26,80.1714231787675
2024-02-27,100.21427897345939
2024-02-28,112.23999245027451
2024-02-29,116.24856360921288
2024-03-01,148.3171328807199
2024-03-02,12.025713476815126
2024-03-03,8.01714231787675
2024-03-04,88.18856549664426
2024-03-05,100.21427897345939
2024-03-06,110.23570687080532
2024-03-07,130.2785626654972
2024-03-08,142.30427614231232
2024-03-09,12.025713476815126
2024-03-10,8.01714231787675
2024-03-11,66.14142412248319
2024-03-12,76.16285201982913
2024-03-13,84.17999433770588
2024-03-14,94.20142223505182
2024-03-15,94.20142223505182
2024-03-16,8.01714231787675
2024-03-17,6.012856738407563
2024-03-18,74.15856644035995
2024-03-19,86.18427991717506
2024-03-20,100.21427897345939
2024-03-21,114.2442780297437
2024-03-22,130.2785626654972
2024-03-23,10.021427897345937
2024-03-24,8.01714231787675
2024-03-25,70.14999528142157
2024-03-26,82.1757087582367
2024-03-27,96.205707814521
2024-03-28,100.21427897345939
2024-03-29,38.081426009914566
2024-03-30,8.01714231787675
2024-03-31,6.012856738407563
2024-04-01,40.08571158938375
2024-04-02,66.14142412248319
2024-04-03,80.1714231787675
2024-04-04,92.19713665558263
2024-04-05,112.23999245027451
2024-04-06,10.021427897345937
2024-04-07,6.012856738407563
2024-04-08,74.15856644035995
2024-04-09,108.23142129133613
2024-04-10,108.23142129133613
2024-04-11,132.28284824496637
2024-04-12,162.3471319370042
2024-04-13,10.021427897345937
2024-04-14,8.01714231787675
2024-04-15,100.21427897345939
2024-04-16,110.23570687080532
2024-04-17,122.26142034762044
2024-04-18,126.26999150655882
2024-04-19,162.3471319370042
2024-04-20,12.025713476815126
2024-04-21,8.01714231787675
2024-04-22,104.22285013239775
2024-04-23,122.26142034762044
2024-04-24,128.274277086028
2024-04-25,142.30427614231232
2024-04-26,160.342846357535
2024-04-27,12.025713476815126
2024-04-28,8.01714231787675
2024-04-29,108.23142129133613
2024-04-30,118.25284918868206
2024-05-01,128.274277086028
2024-05-02,150.32141846018908
2024-05-03,172.36855983435012
2024-05-04,10.021427897345937
2024-05-05,8.01714231787675
2024-05-06,126.26999150655882
2024-05-07,138.29570498337395
2024-05-08,156.33427519859663
2024-05-09,166.35570309594257
2024-05-10,188.40284447010364
2024-05-11,14.029999056284314
2024-05-12,8.01714231787675
2024-05-13,144.3085617217815
2024-05-14,152.32570403965826
2024-05-15,160.342846357535
2024-05-16,170.36427425488094
2024-05-17,166.35570309594257
2024-05-18,12.025713476815126
2024-05-19,10.021427897345937
2024-05-20,130.2785626654972
2024-05-21,132.28284824496637
2024-05-22,118.25284918868206
2024-05-23,114.2442780297437
2024-05-24,90.19285107611344
2024-05-25,8.01714231787675
2024-05-26,6.012856738407563
2024-05-27,6.012856738407563
2024-05-28,60.12856738407563
2024-05-29,60.12856738407563
2024-05-30,62.13285296354481
2024-05-31,56.11999622513726
2024-06-01,6.012856738407563
2024-06-02,6.012856738407563
2024-06-03,38.081426009914566
2024-06-04,46.09856832779131
2024-06-05,42.08999716885294
2024-06-06,42.08999716885294
2024-06-07,34.07285485097619
2024-06-08,6.012856738407563
2024-06-09,4.008571158938375
2024-06-10,30.064283692037815
2024-06-11,30.064283692037815
2024-06-12,30.064283692037815
2024-06-13,28.05999811256863
2024-06-14,20.042855794691874
2024-06-15,4.008571158938375
2024-06-16,2.0042855794691876
2024-06-17,14.029999056284314
2024-06-18,16.0342846357535
2024-06-19,6.012856738407563
2024-06-20,12.025713476815126
2024-06-21,10.021427897345937
2024-06-22,2.0042855794691876
2024-06-23,2.0042855794691876
2024-06-24,8.01714231787675
2024-06-25,10.021427897345937
2024-06-26,10.021427897345937
2024-06-27,8.01714231787675
2024-06-28,6.012856738407563
2024-06-29,2.0042855794691876
2024-06-30,2.0042855794691876
2024-07-01,4.008571158938375
2024-07-02,4.008571158938375
2024-07-03,4.008571158938375
2024-07-04,2.0042855794691876
2024-07-05,2.0042855794691876
2024-07-06,2.0042855794691876
2024-07-07,2.0042855794691876
2024-07-08,2.0042855794691876
2024-07-09,4.008571158938375
2024-07-10,4.008571158938375
2024-07-11,4.008571158938375
2024-07-12,4.008571158938375
2024-07-13,2.0042855794691876
2024-07-14,2.0042855794691876
2024-07-15,4.008571158938375
2024-07-16,4.008571158938375
2024-07-17,4.008571158938375
2024-07-18,4.008571158938375
2024-07-19,4.008571158938375
2024-07-20,2.0042855794691876
2024-07-21,2.0042855794691876
2024-07-22,4.008571158938375
2024-07-23,4.008571158938375
2024-07-24,4.008571158938375
2024-07-25,4.008571158938375
2024-07-26,4.008571158938375
2024-07-27,2.0042855794691876
2024-07-28,2.0042855794691876
2024-07-29,4.008571158938375
2024-07-30,4.008571158938375
2024-07-31,4.008571158938375
2024-08-01,6.012856738407563
2024-08-02,8.01714231787675
2024-08-03,2.0042855794691876
2024-08-04,2.0042855794691876
2024-08-05,6.012856738407563
2024-08-06,10.021427897345937
2024-08-07,12.025713476815126
2024-08-08,18.038570215222688
2024-08-09,26.055712533099438
2024-08-10,2.0042855794691876
2024-08-11,2.0042855794691876
2024-08-12,20.042855794691874
2024-08-13,30.064283692037815
2024-08-14,38.081426009914566
2024-08-15,54.11571064566807
2024-08-16,84.17999433770588
2024-08-17,6.012856738407563
2024-08-18,4.166905857894515
2024-08-19,45.7567970873616
2024-08-20,58.25751466104514
2024-08-21,77.00859102157047
2024-08-22,92.59490431393586
2024-08-23,130.0178896855084
2024-08-24,10.417264644736289
2024-08-25,7.252501576576367
2024-08-26,73.84382795341054
2024-08-27,94.67835724288312
2024-08-28,107.17907481656667
2024-08-29,132.1013426144557
2024-08-30,148.76896604603377
2024-08-31,12.500717573683545
2024-09-01,7.252501576576367
2024-09-02,7.252501576576367
2024-09-03,80.09418674025231
2024-09-04,112.34812346419578
2024-09-05,130.0178896855084
2024-09-06,182.0250455597118
2024-09-07,12.500717573683545
2024-09-08,9.335954505523624
2024-09-09,104.01431174840674
2024-09-10,122.76538810893206
2024-09-11,121.6840779697194
2024-09-12,152.93587190392827
2024-09-13,200.77612192023713
2024-09-14,15.586313292365396
2024-09-15,10.417264644736289
2024-09-16,106.09776467735401
2024-09-17,127.59459642709433
2024-09-18,140.5703180976463
2024-09-19,162.19652088189957
2024-09-20,205.44892645040613
2024-09-21,17.30096222740262
2024-09-22,10.813101392126638
