Time,farce
2024-03-21,70.0
2024-03-22,53.0
2024-03-23,40.0
2024-03-24,71.0
2024-03-25,51.0
2024-03-26,56.0
2024-03-27,74.0
2024-03-28,59.0
2024-03-29,84.0
2024-03-30,78.0
2024-03-31,86.0
2024-04-01,59.0
2024-04-02,82.0
2024-04-03,96.0
2024-04-04,82.0
2024-04-05,71.0
2024-04-06,79.0
2024-04-07,75.0
2024-04-08,68.0
2024-04-09,91.0
2024-04-10,54.0
2024-04-11,98.0
2024-04-12,80.0
2024-04-13,73.0
2024-04-14,96.0
2024-04-15,67.0
2024-04-16,65.0
2024-04-17,66.0
2024-04-18,84.0
2024-04-19,76.0
2024-04-20,92.0
2024-04-21,86.0
2024-04-22,75.0
2024-04-23,94.0
2024-04-24,74.0
2024-04-25,71.0
2024-04-26,60.0
2024-04-27,58.0
2024-04-28,66.0
2024-04-29,65.0
2024-04-30,74.0
2024-05-01,63.0
2024-05-02,66.0
2024-05-03,69.0
2024-05-04,69.0
2024-05-05,71.0
2024-05-06,70.0
2024-05-07,65.0
2024-05-08,36.0
2024-05-09,79.0
2024-05-10,76.0
2024-05-11,43.0
2024-05-12,45.0
2024-05-13,72.0
2024-05-14,74.0
2024-05-15,51.0
2024-05-16,69.0
2024-05-17,58.0
2024-05-18,51.0
2024-05-19,65.0
2024-05-20,62.0
2024-05-21,77.0
2024-05-22,48.0
2024-05-23,56.0
2024-05-24,46.0
2024-05-25,42.0
2024-05-26,47.0
2024-05-27,57.0
2024-05-28,40.0
2024-05-29,53.0
2024-05-30,71.0
2024-05-31,69.0
2024-06-01,61.0
2024-06-02,59.0
2024-06-03,43.0
2024-06-04,49.0
2024-06-05,60.0
2024-06-06,54.0
2024-06-07,58.0
2024-06-08,69.0
2024-06-09,77.0
2024-06-10,51.0
2024-06-11,48.0
2024-06-12,55.0
2024-06-13,38.0
2024-06-14,60.0
2024-06-15,61.0
2024-06-16,45.0
2024-06-17,62.0
2024-06-18,50.0
2024-06-19,44.0
2024-06-20,58.0
2024-06-21,38.0
2024-06-22,50.0
2024-06-23,54.0
2024-06-24,27.0
2024-06-25,35.0
2024-06-26,61.0
2024-06-27,45.0
2024-06-28,83.0
2024-06-29,58.0
2024-06-30,55.0
2024-07-01,45.0
2024-07-02,60.0
2024-07-03,61.0
2024-07-04,57.0
2024-07-05,52.0
2024-07-06,59.0
2024-07-07,40.0
2024-07-08,54.0
2024-07-09,43.0
2024-07-10,47.0
2024-07-11,66.0
2024-07-12,66.0
2024-07-13,0.0
2024-07-14,71.0
2024-07-15,53.0
2024-07-16,66.0
2024-07-17,55.0
2024-07-18,60.0
2024-07-19,71.0
2024-07-20,50.0
2024-07-21,42.0
2024-07-22,50.0
2024-07-23,54.0
2024-07-24,55.0
2024-07-25,52.0
2024-07-26,72.0
2024-07-27,51.0
2024-07-28,55.0
2024-07-29,57.0
2024-07-30,40.0
2024-07-31,41.0
2024-08-01,56.0
2024-08-02,40.0
2024-08-03,46.0
2024-08-04,35.0
2024-08-05,54.0
2024-08-06,35.0
2024-08-07,68.0
2024-08-08,23.0
2024-08-09,59.0
2024-08-10,57.0
2024-08-11,34.0
2024-08-12,35.0
2024-08-13,52.0
2024-08-14,51.0
2024-08-15,48.0
2024-08-16,50.0
2024-08-17,45.0
2024-08-18,40.5
2024-08-19,35.5
2024-08-20,34.0
2024-08-21,52.0
2024-08-22,39.5
2024-08-23,47.5
2024-08-24,34.5
2024-08-25,49.5
2024-08-26,47.0
2024-08-27,37.0
2024-08-28,40.5
2024-08-29,35.0
2024-08-30,49.5
2024-08-31,42.5
2024-09-01,41.0
2024-09-02,33.5
2024-09-03,40.5
2024-09-04,32.5
2024-09-05,34.5
2024-09-06,28.5
2024-09-07,25.0
2024-09-08,43.0
2024-09-09,35.0
2024-09-10,49.0
2024-09-11,62.5
2024-09-12,40.5
2024-09-13,55.5
2024-09-14,33.5
2024-09-15,42.0
2024-09-16,39.0
2024-09-17,21.0
2024-09-18,24.0
2024-09-19,27.0
2024-09-20,25.0
2024-09-21,16.0
2024-09-22,18.0
2024-09-23,25.0
2024-09-24,37.0
2024-09-25,38.0
2024-09-26,34.0
2024-09-27,24.0
2024-09-28,19.0
2024-09-29,28.0
2024-09-30,21.0
2024-10-01,21.0
2024-10-02,27.0
2024-10-03,44.0
2024-10-04,21.0
2024-10-05,20.0
2024-10-06,24.0
2024-10-07,26.0
2024-10-08,20.0
2024-10-09,18.0
2024-10-10,74.0
2024-10-11,40.0
2024-10-12,14.0
2024-10-13,28.0
2024-10-14,27.0
2024-10-15,24.0
2024-10-16,15.0
2024-10-17,32.0
2024-10-18,24.0
2024-10-19,23.0
2024-10-20,16.0
2024-10-21,29.0
2024-10-22,22.0
2024-10-23,28.0
2024-10-24,22.0
2024-10-25,30.0
2024-10-26,18.0
2024-10-27,12.0
2024-10-28,26.0
2024-10-29,29.0
2024-10-30,27.0
2024-10-31,28.0
2024-11-01,25.0
2024-11-02,19.0
2024-11-03,21.0
2024-11-04,27.0
2024-11-05,26.0
2024-11-06,100.0
2024-11-07,54.0
2024-11-08,41.0
2024-11-09,33.0
2024-11-10,28.0
2024-11-11,25.0
2024-11-12,27.0
2024-11-13,31.0
2024-11-14,31.0
2024-11-15,30.0
2024-11-16,38.0
2024-11-17,20.0
2024-11-18,29.0
2024-11-19,31.0
2024-11-20,32.0
2024-11-21,27.0
2024-11-22,26.0
2024-11-23,18.0
2024-11-24,19.0
2024-11-25,43.0
2024-11-26,29.0
2024-11-27,17.0
2024-11-28,22.0
2024-11-29,31.0
2024-11-30,16.0
2024-12-01,28.0
2024-12-02,24.0
2024-12-03,40.0
2024-12-04,33.0
2024-12-05,20.0
2024-12-06,24.0
2024-12-07,24.0
2024-12-08,25.0
2024-12-09,26.0
2024-12-10,27.0
2024-12-11,32.0
2024-12-12,20.0
2024-12-13,22.0
2024-12-14,26.0
2024-12-15,25.0
2024-12-16,33.0
2024-12-17,27.0
2024-12-18,23.0
2024-12-19,26.0
2024-12-20,20.0
2024-12-21,28.0
2024-12-22,28.0
2024-12-23,20.0
2024-12-24,24.0
2024-12-25,22.0
2024-12-26,27.0
2024-12-27,19.0
2024-12-28,21.0
2024-12-29,20.0
2024-12-30,27.0
2024-12-31,19.0
2025-01-01,23.0
2025-01-02,21.0
2025-01-03,19.0
2025-01-04,21.0
2025-01-05,19.0
2025-01-06,41.0
2025-01-07,31.0
2025-01-08,30.0
2025-01-09,23.0
2025-01-10,28.0
2025-01-11,21.0
2025-01-12,19.0
2025-01-13,28.0
2025-01-14,35.0
2025-01-15,30.0
2025-01-16,24.0
2025-01-17,27.0
2025-01-18,30.0
2025-01-19,34.0
2025-01-20,36.0
2025-01-21,35.0
2025-01-22,39.0
2025-01-23,37.0
2025-01-24,33.0
2025-01-25,21.0
2025-01-26,43.0
2025-01-27,36.0
2025-01-28,31.0
2025-01-29,33.0
2025-01-30,34.0
2025-01-31,28.0
2025-02-01,25.0
2025-02-02,26.0
2025-02-03,30.0
2025-02-04,29.0
2025-02-05,29.0
2025-02-06,29.0
2025-02-07,32.0
2025-02-08,20.0
2025-02-09,30.0
2025-02-10,32.0
2025-02-11,24.0
2025-02-12,32.0
2025-02-13,22.0
2025-02-14,27.0
2025-02-15,21.0
2025-02-16,20.0
2025-02-17,26.0
2025-02-18,21.0
2025-02-19,27.0
2025-02-20,25.0
2025-02-21,23.0
2025-02-22,24.0
2025-02-23,25.0
2025-02-24,30.0
2025-02-25,23.0
2025-02-26,25.0
2025-02-27,36.0
2025-02-28,33.0
2025-03-01,23.0
2025-03-02,28.0
2025-03-03,31.0
2025-03-04,26.0
2025-03-05,37.0
2025-03-06,26.0
2025-03-07,28.0
2025-03-08,26.0
2025-03-09,35.0
2025-03-10,23.0
2025-03-11,26.0
2025-03-12,34.0
2025-03-13,27.0
2025-03-14,29.0
2025-03-15,17.0
2025-03-16,18.0
2025-03-17,34.0
2025-03-18,26.0
2025-03-19,21.0
2025-03-20,27.0
2025-03-21,28.0
2025-03-22,21.0
2025-03-23,15.0
2025-03-24,26.0
2025-03-25,26.0
2025-03-26,30.0
2025-03-27,28.0
2025-03-28,28.0
2025-03-29,19.0
2025-03-30,28.0
2025-03-31,29.0
2025-04-01,27.0
2025-04-02,26.0
2025-04-03,22.0
2025-04-04,27.0
2025-04-05,19.0
2025-04-06,25.0
2025-04-07,32.0
2025-04-08,31.0
2025-04-09,29.0
2025-04-10,25.0
2025-04-11,35.0
2025-04-12,26.0
2025-04-13,32.0
2025-04-14,29.0
2025-04-15,33.0
2025-04-16,50.5
2025-04-17,42.5
2025-04-18,39.0
2025-04-19,39.0
2025-04-20,33.5
2025-04-21,40.5
2025-04-22,43.5
2025-04-23,52.0
2025-04-24,48.5
2025-04-25,37.5
2025-04-26,28.5
2025-04-27,29.0
2025-04-28,50.0
2025-04-29,35.5
2025-04-30,48.0
2025-05-01,36.5
2025-05-02,47.5
2025-05-03,37.0
2025-05-04,29.5
2025-05-05,48.5
2025-05-06,36.5
2025-05-07,48.5
2025-05-08,56.0
2025-05-09,65.5
2025-05-10,64.0
2025-05-11,27.0
2025-05-12,46.5
2025-05-13,52.0
2025-05-14,43.0
2025-05-15,68.0
2025-05-16,65.0
2025-05-17,58.0
2025-05-18,52.0
2025-05-19,54.0
2025-05-20,63.0
2025-05-21,58.0
2025-05-22,91.0
2025-05-23,61.0
2025-05-24,52.0
2025-05-25,59.0
2025-05-26,53.0
2025-05-27,56.0
2025-05-28,57.0
2025-05-29,51.0
2025-05-30,65.0
2025-05-31,54.0
2025-06-01,23.0
2025-06-02,47.0
2025-06-03,56.0
2025-06-04,46.0
2025-06-05,56.0
2025-06-06,52.0
2025-06-07,59.0
2025-06-08,47.0
2025-06-09,56.0
2025-06-10,40.0
2025-06-11,57.0
2025-06-12,39.0
2025-06-13,53.0
2025-06-14,60.0
2025-06-15,53.0
2025-06-16,53.0
2025-06-17,60.0
2025-06-18,36.0
2025-06-19,41.0
2025-06-20,38.0
2025-06-21,40.0
2025-06-22,51.0
2025-06-23,43.0
2025-06-24,45.0
