Time,harbor_freight
2024-09-23,40.29289077533133
2024-09-24,40.29289077533133
2024-09-25,44.64887896725904
2024-09-26,44.64887896725904
2024-09-27,51.182861255150605
2024-09-28,79.49678450268073
2024-09-29,67.51781697487952
2024-09-30,45.737876015240964
2024-10-01,44.64887896725904
2024-10-02,42.47088487129518
2024-10-03,42.47088487129518
2024-10-04,47.915870111204825
2024-10-05,62.07283173496988
2024-10-06,68.60681402286144
2024-10-07,52.27185830313253
2024-10-08,46.82687306322289
2024-10-09,45.737876015240964
2024-10-10,43.55988191927711
2024-10-11,55.53884944707831
2024-10-12,67.51781697487952
2024-10-13,64.25082583093374
2024-10-14,46.82687306322289
2024-10-15,41.38188782331326
2024-10-16,38.11489667936747
2024-10-17,38.11489667936747
2024-10-18,43.55988191927711
2024-10-19,51.182861255150605
2024-10-20,52.27185830313253
2024-10-21,40.29289077533133
2024-10-22,37.02589963138554
2024-10-23,39.203893727349396
2024-10-24,38.11489667936747
2024-10-25,42.47088487129518
2024-10-26,50.09386420716868
2024-10-27,50.09386420716868
2024-10-28,35.936902583403615
2024-10-29,40.29289077533133
2024-10-30,39.203893727349396
2024-10-31,41.38188782331326
2024-11-01,40.29289077533133
2024-11-02,54.449852399096386
2024-11-03,55.53884944707831
2024-11-04,39.203893727349396
2024-11-05,35.936902583403615
2024-11-06,27.224926199548193
2024-11-07,37.02589963138554
2024-11-08,42.47088487129518
2024-11-09,54.449852399096386
2024-11-10,51.182861255150605
2024-11-11,44.64887896725904
2024-11-12,40.29289077533133
2024-11-13,37.02589963138554
2024-11-14,35.936902583403615
2024-11-15,41.38188782331326
2024-11-16,49.00486715918675
2024-11-17,50.09386420716868
2024-11-18,41.38188782331326
2024-11-19,42.47088487129518
2024-11-20,39.203893727349396
2024-11-21,34.84790553542169
2024-11-22,43.55988191927711
2024-11-23,53.36085535111446
2024-11-24,58.8058405910241
2024-11-25,51.182861255150605
2024-11-26,49.00486715918675
2024-11-27,55.53884944707831
2024-11-28,66.42881992689759
2024-11-29,108.89970479819277
2024-11-30,75.14079631075302
2024-12-01,60.983834686987954
2024-12-02,47.915870111204825
2024-12-03,41.38188782331326
2024-12-04,39.203893727349396
2024-12-05,37.02589963138554
2024-12-06,42.47088487129518
2024-12-07,50.09386420716868
2024-12-08,52.27185830313253
2024-12-09,38.11489667936747
2024-12-10,35.936902583403615
2024-12-11,35.936902583403615
2024-12-12,38.11489667936747
2024-12-13,46.82687306322289
2024-12-14,58.8058405910241
2024-12-15,53.36085535111446
2024-12-16,40.29289077533133
2024-12-17,43.55988191927711
2024-12-18,43.55988191927711
2024-12-19,44.64887896725904
2024-12-20,49.00486715918675
2024-12-21,54.449852399096386
2024-12-22,53.36085535111446
2024-12-23,51.182861255150605
2024-12-24,49.00486715918675
2024-12-25,35.936902583403615
2024-12-26,47.915870111204825
2024-12-27,52.27185830313253
2024-12-28,52.27185830313253
2024-12-29,51.182861255150605
2024-12-30,46.82687306322289
2024-12-31,47.915870111204825
2025-01-01,51.182861255150605
2025-01-02,44.64887896725904
2025-01-03,49.00486715918675
2025-01-04,55.53884944707831
2025-01-05,45.737876015240964
2025-01-06,38.11489667936747
2025-01-07,39.203893727349396
2025-01-08,39.203893727349396
2025-01-09,40.29289077533133
2025-01-10,41.38188782331326
2025-01-11,47.915870111204825
2025-01-12,50.09386420716868
2025-01-13,38.11489667936747
2025-01-14,34.84790553542169
2025-01-15,38.11489667936747
2025-01-16,35.936902583403615
2025-01-17,37.02589963138554
2025-01-18,49.00486715918675
2025-01-19,45.737876015240964
2025-01-20,39.203893727349396
2025-01-21,34.84790553542169
2025-01-22,33.75890848743976
2025-01-23,35.936902583403615
2025-01-24,40.29289077533133
2025-01-25,49.00486715918675
2025-01-26,46.82687306322289
2025-01-27,34.84790553542169
2025-01-28,35.936902583403615
2025-01-29,32.669911439457834
2025-01-30,37.02589963138554
2025-01-31,39.203893727349396
2025-02-01,45.737876015240964
2025-02-02,42.47088487129518
2025-02-03,33.75890848743976
2025-02-04,35.936902583403615
2025-02-05,34.84790553542169
2025-02-06,33.75890848743976
2025-02-07,39.203893727349396
2025-02-08,46.82687306322289
2025-02-09,42.47088487129518
2025-02-10,31.580914391475904
2025-02-11,32.669911439457834
2025-02-12,38.11489667936747
2025-02-13,32.669911439457834
2025-02-14,39.203893727349396
2025-02-15,46.82687306322289
2025-02-16,49.00486715918675
2025-02-17,42.47088487129518
2025-02-18,37.02589963138554
2025-02-19,34.84790553542169
2025-02-20,35.936902583403615
2025-02-21,38.11489667936747
2025-02-22,45.737876015240964
2025-02-23,47.915870111204825
2025-02-24,37.02589963138554
2025-02-25,37.02589963138554
2025-02-26,37.02589963138554
2025-02-27,38.11489667936747
2025-02-28,41.38188782331326
2025-03-01,55.53884944707831
2025-03-02,55.53884944707831
2025-03-03,41.38188782331326
2025-03-04,40.29289077533133
2025-03-05,39.203893727349396
2025-03-06,40.29289077533133
2025-03-07,44.64887896725904
2025-03-08,59.89483763900603
2025-03-09,62.07283173496988
2025-03-10,40.29289077533133
2025-03-11,39.203893727349396
2025-03-12,39.203893727349396
2025-03-13,39.203893727349396
2025-03-14,45.737876015240964
2025-03-15,55.53884944707831
2025-03-16,56.62784649506024
2025-03-17,40.29289077533133
2025-03-18,40.29289077533133
2025-03-19,39.203893727349396
2025-03-20,38.11489667936747
2025-03-21,41.38188782331326
2025-03-22,54.449852399096386
2025-03-23,53.36085535111446
2025-03-24,41.38188782331326
2025-03-25,40.29289077533133
2025-03-26,40.29289077533133
2025-03-27,40.29289077533133
2025-03-28,44.64887896725904
2025-03-29,59.89483763900603
2025-03-30,60.983834686987954
2025-03-31,41.38188782331326
2025-04-01,38.11489667936747
2025-04-02,38.11489667936747
2025-04-03,44.64887896725904
2025-04-04,44.64887896725904
2025-04-05,56.62784649506024
2025-04-06,52.27185830313253
2025-04-07,41.38188782331326
2025-04-08,40.29289077533133
2025-04-09,40.29289077533133
2025-04-10,42.47088487129518
2025-04-11,45.737876015240964
2025-04-12,60.983834686987954
2025-04-13,57.716843543042174
2025-04-14,41.38188782331326
2025-04-15,38.10711495280982
2025-04-16,39.18077088272095
2025-04-17,42.930896078374516
2025-04-18,50.44648758775245
2025-04-19,56.888423167219244
2025-04-20,51.520143517663584
2025-04-21,41.32808274254322
2025-04-22,39.18077088272095
2025-04-23,39.70992828864112
2025-04-24,40.25442681263209
2025-04-25,43.47539460236548
2025-04-26,53.66745537748585
2025-04-27,52.59379944757472
2025-04-28,41.85724014846339
2025-04-29,39.18077088272095
2025-04-30,44.00455200828566
2025-05-01,45.62270646218775
2025-05-02,43.47539460236548
2025-05-03,52.59379944757472
2025-05-04,55.81476723730812
2025-05-05,37.03345902289868
2025-05-06,39.18077088272095
2025-05-07,37.03345902289868
2025-05-08,39.18077088272095
2025-05-09,40.25442681263209
2025-05-10,51.520143517663584
2025-05-11,48.29917572793019
2025-05-12,39.18077088272095
2025-05-13,38.10711495280982
2025-05-14,37.562616428818856
2025-05-15,38.09933322625217
2025-05-16,44.4492220972942
2025-05-17,56.090685027537916
2025-05-18,55.032370215697576
2025-05-19,41.27427766177318
2025-05-20,38.09933322625217
2025-05-21,40.21596284993284
2025-05-22,41.27427766177318
2025-05-23,47.62416653281521
2025-05-24,56.090685027537916
2025-05-25,63.49888871042028
2025-05-26,68.79046276962197
2025-05-27,44.4492220972942
2025-05-28,41.27427766177318
2025-05-29,38.09933322625217
2025-05-30,50.79911096833622
2025-05-31,63.49888871042028
2025-06-01,61.38225908673961
2025-06-02,44.4492220972942
2025-06-03,46.56585172097488
2025-06-04,40.21596284993284
2025-06-05,42.33259247361352
2025-06-06,47.62416653281521
2025-06-07,61.38225908673961
2025-06-08,59.26562946305893
2025-06-09,47.62416653281521
2025-06-10,45.50753690913454
2025-06-11,45.50753690913454
2025-06-12,47.62416653281521
2025-06-13,51.85742578017656
2025-06-14,63.49888871042028
2025-06-15,63.49888871042028
2025-06-16,45.50753690913454
2025-06-17,38.09933322625217
2025-06-18,41.27427766177318
2025-06-19,47.62416653281521
2025-06-20,51.85742578017656
2025-06-21,56.090685027537916
2025-06-22,52.9157405920169
2025-06-23,41.27427766177318
2025-06-24,40.21596284993284
2025-06-25,39.15764803809251
2025-06-26,42.33259247361352
2025-06-27,47.62416653281521
2025-06-28,53.97405540385724
2025-06-29,53.97405540385724
2025-06-30,42.33259247361352
2025-07-01,42.33259247361352
2025-07-02,44.4492220972942
2025-07-03,50.79911096833622
2025-07-04,62.44057389857994
2025-07-05,53.97405540385724
2025-07-06,58.207314651218596
2025-07-07,44.4492220972942
2025-07-08,41.27427766177318
2025-07-09,41.27427766177318
2025-07-10,45.50753690913454
2025-07-11,55.032370215697576
2025-07-12,58.207314651218596
2025-07-13,56.090685027537916
2025-07-14,45.50753690913454
2025-07-15,41.27427766177318
2025-07-16,45.50753690913454
2025-07-17,39.15764803809251
2025-07-18,46.56585172097488
2025-07-19,57.148999839378256
2025-07-20,57.148999839378256
2025-07-21,51.85742578017656
2025-07-22,47.62416653281521
2025-07-23,42.33259247361352
2025-07-24,44.4492220972942
2025-07-25,46.56585172097488
2025-07-26,55.032370215697576
2025-07-27,55.032370215697576
2025-07-28,42.33259247361352
2025-07-29,39.15764803809251
2025-07-30,37.04101841441183
2025-07-31,38.09933322625217
2025-08-01,45.50753690913454
2025-08-02,55.032370215697576
2025-08-03,51.85742578017656
2025-08-04,41.27427766177318
2025-08-05,38.09933322625217
2025-08-06,43.390907285453856
2025-08-07,42.33259247361352
2025-08-08,46.56585172097488
2025-08-09,60.32394427489927
2025-08-10,56.090685027537916
2025-08-11,42.33259247361352
2025-08-12,42.33259247361352
2025-08-13,45.50753690913454
2025-08-14,42.33259247361352
2025-08-15,48.68248134465555
2025-08-16,58.207314651218596
2025-08-17,60.32394427489927
2025-08-18,45.50753690913454
2025-08-19,41.27427766177318
2025-08-20,38.09933322625217
2025-08-21,39.15764803809251
2025-08-22,44.4492220972942
2025-08-23,51.85742578017656
2025-08-24,53.97405540385724
2025-08-25,42.33259247361352
2025-08-26,38.09933322625217
2025-08-27,40.21596284993284
2025-08-28,38.09933322625217
2025-08-29,39.15764803809251
2025-08-30,57.148999839378256
2025-08-31,58.207314651218596
2025-09-01,67.73214795778163
2025-09-02,41.27427766177318
2025-09-03,38.09933322625217
2025-09-04,38.09933322625217
2025-09-05,40.21596284993284
2025-09-06,49.74079615649589
2025-09-07,45.50753690913454
2025-09-08,40.21596284993284
2025-09-09,37.04101841441183
2025-09-10,34.92438879073116
2025-09-11,34.92438879073116
2025-09-12,38.09933322625217
2025-09-13,47.62416653281521
2025-09-14,44.4492220972942
2025-09-15,38.09933322625217
2025-09-16,33.86607397889082
2025-09-17,38.09933322625217
2025-09-18,38.09933322625217
2025-09-19,42.33259247361352
2025-09-20,45.50753690913454
2025-09-21,45.50753690913454
2025-09-22,38.09933322625217
2025-09-23,37.04101841441183
2025-09-24,38.09933322625217
2025-09-25,41.27427766177318
2025-09-26,44.4492220972942
2025-09-27,51.85742578017656
2025-09-28,45.50753690913454
2025-09-29,39.15764803809251
2025-09-30,37.04101841441183
2025-10-01,34.92438879073116
2025-10-02,38.09933322625217
2025-10-03,41.27427766177318
2025-10-04,49.74079615649589
2025-10-05,50.79911096833622
2025-10-06,42.33259247361352
2025-10-07,39.15764803809251
2025-10-08,40.21596284993284
2025-10-09,40.21596284993284
2025-10-10,45.50753690913454
2025-10-11,56.090685027537916
2025-10-12,52.9157405920169
2025-10-13,43.390907285453856
2025-10-14,41.27427766177318
2025-10-15,35.98270360257149
2025-10-16,38.09933322625217
2025-10-17,43.390907285453856
2025-10-18,55.032370215697576
2025-10-19,50.79911096833622
2025-10-20,41.27427766177318
2025-10-21,39.15764803809251
2025-10-22,38.09933322625217
2025-10-23,35.98270360257149
2025-10-24,40.21596284993284
2025-10-25,48.68248134465555
2025-10-26,47.62416653281521
2025-10-27,37.04101841441183
2025-10-28,35.98270360257149
2025-10-29,38.09933322625217
2025-10-30,39.15764803809251
2025-10-31,39.15764803809251
2025-11-01,49.74079615649589
2025-11-02,50.79911096833622
2025-11-03,40.21596284993284
2025-11-04,38.09933322625217
2025-11-05,38.09933322625217
2025-11-06,35.98270360257149
2025-11-07,42.33259247361352
2025-11-08,58.207314651218596
2025-11-09,53.97405540385724
2025-11-10,44.4492220972942
2025-11-11,44.4492220972942
2025-11-12,43.390907285453856
2025-11-13,41.27427766177318
2025-11-14,47.62416653281521
2025-11-15,56.090685027537916
2025-11-16,56.090685027537916
2025-11-17,43.390907285453856
2025-11-18,42.33259247361352
2025-11-19,41.27427766177318
2025-11-20,44.4492220972942
2025-11-21,42.33259247361352
2025-11-22,56.090685027537916
2025-11-23,55.032370215697576
2025-11-24,47.62416653281521
2025-11-25,49.74079615649589
2025-11-26,52.9157405920169
2025-11-27,60.32394427489927
2025-11-28,105.8314811840338
2025-11-29,73.02372201698333
2025-11-30,64.55720352226062
2025-12-01,49.74079615649589
2025-12-02,44.4492220972942
2025-12-03,41.27427766177318
2025-12-04,40.21596284993284
2025-12-05,41.27427766177318
2025-12-06,57.148999839378256
2025-12-07,52.9157405920169
2025-12-08,44.4492220972942
2025-12-09,39.15764803809251
2025-12-10,40.21596284993284
2025-12-11,40.321582486573476
2025-12-12,50.666556811176925
2025-12-13,64.43660345005063
2025-12-14,58.045858845637575
2025-12-15,45.72376966093891
2025-12-16,40.321582486573476
2025-12-17,41.76953994074851
2025-12-18,41.310139916621075
2025-12-19,47.70088452103412
2025-12-20,67.86167576432086
2025-12-21,56.06874398554237
2025-12-22,50.666556811176925
2025-12-23,48.68944195108172
2025-12-24,52.11451426535196
2025-12-25,34.91939531220803
2025-12-26,54.09162912544717
2025-12-27,55.08018655549476
2025-12-28,49.677999381129325
2025-12-29,44.735212230891314
2025-12-30,43.28725477671628
2025-12-31,42.298697346668675
2026-01-01,49.677999381129325
2026-01-02,44.735212230891314
2026-01-03,51.655114241224524
2026-01-04,47.70088452103412
2026-01-05,34.91939531220803
2026-01-06,35.378795336335465
2026-01-07,34.91939531220803
2026-01-08,34.91939531220803
2026-01-09,38.87362503239844
2026-01-10,47.77760250925303
2026-01-11,43.1836022679787
2026-01-12,38.58960202670437
2026-01-13,37.670801978449504
2026-01-14,33.99560178543004
2026-01-15,35.83320188193977
2026-01-16,39.508402074959236
2026-01-17,49.61520260576276
2026-01-18,48.696402557507895
2026-01-19,43.1836022679787
2026-01-20,45.9400024127433
2026-01-21,71.66640376387954
2026-01-22,82.69200434293793
2026-01-23,91.8800048254866
2026-01-24,82.69200434293793
2026-01-25,44.102402316233565
2026-01-26,38.58960202670437
2026-01-27,40.4272021232141
2026-01-28,41.34600217146897
2026-01-29,39.508402074959236
2026-01-30,43.1836022679787
2026-01-31,51.45280270227249
2026-02-01,45.9400024127433
2026-02-02,35.83320188193977
2026-02-03,32.15800168892031
2026-02-04,31.239201640665442
2026-02-05,33.99560178543004
2026-02-06,42.26480221972383
2026-02-07,46.85880246099816
2026-02-08,42.26480221972383
2026-02-09,29.40160154415571
2026-02-10,33.076801737175174
2026-02-11,34.914401833684906
2026-02-12,34.914401833684906
2026-02-13,38.58960202670437
2026-02-14,49.61520260576276
2026-02-15,47.77760250925303
2026-02-16,45.02120236448843
2026-02-17,34.914401833684906
2026-02-18,33.99560178543004
2026-02-19,38.58960202670437
2026-02-20,37.670801978449504
2026-02-21,52.37160275052736
2026-02-22,48.696402557507895
2026-02-23,36.75200193019464
2026-02-24,40.4272021232141
2026-02-25,34.914401833684906
2026-02-26,37.670801978449504
2026-02-27,38.58960202670437
2026-02-28,53.290402798782225
2026-03-01,53.290402798782225
2026-03-02,41.34600217146897
2026-03-03,40.4272021232141
2026-03-04,39.508402074959236
2026-03-05,43.1836022679787
2026-03-06,48.696402557507895
2026-03-07,60.64080318482115
2026-03-08,62.478403281330884
2026-03-09,46.85880246099816
2026-03-10,42.26480221972383
2026-03-11,41.34600217146897
2026-03-12,41.34600217146897
2026-03-13,45.9400024127433
2026-03-14,65.23480342609548
2026-03-15,67.07240352260521
2026-03-16,42.26480221972383
2026-03-17,39.508402074959236
2026-03-18,41.34600217146897
2026-03-19,43.1836022679787
2026-03-20,49.61520260576276
2026-03-21,62.478403281330884
2026-03-22,65.23480342609548
2026-03-23,44.102402316233565
2026-03-24,41.34600217146897
2026-03-25,42.26480221972383
2026-03-26,41.34600217146897
2026-03-27,45.02120236448843
2026-03-28,55.12800289529196
2026-03-29,59.722003136566286
2026-03-30,41.34600217146897
2026-03-31,40.4272021232141
2026-04-01,41.34600217146897
2026-04-02,41.34600217146897
2026-04-03,49.61520260576276
2026-04-04,61.55960323307602
2026-04-05,50.53400265401763
2026-04-06,45.9400024127433
2026-04-07,42.26480221972383
2026-04-08,41.34600217146897
2026-04-09,41.34600217146897
2026-04-10,47.77760250925303
2026-04-11,61.55960323307602
2026-04-12,65.23480342609548
2026-04-13,44.102402316233565
2026-04-14,44.102402316233565
2026-04-15,41.34600217146897
2026-04-16,44.102402316233565
2026-04-17,46.85880246099816
2026-04-18,60.64080318482115
2026-04-19,61.55960323307602
2026-04-20,40.4272021232141
2026-04-21,41.34600217146897
2026-04-22,39.508402074959236
2026-04-23,40.4272021232141
2026-04-24,45.02120236448843
2026-04-25,55.12800289529196
2026-04-26,57.884403040056554
2026-04-27,42.26480221972383
2026-04-28,38.58960202670437
2026-04-29,39.508402074959236
2026-04-30,45.02120236448843
2026-05-01,46.85880246099816
2026-05-02,56.96560299180169
2026-05-03,54.20920284703709
2026-05-04,42.26480221972383
2026-05-05,41.34600217146897
2026-05-06,39.508402074959236
2026-05-07,41.34600217146897
2026-05-08,44.102402316233565
2026-05-09,56.04680294354682
2026-05-10,49.61520260576276
2026-05-11,38.58960202670437
2026-05-12,40.4272021232141
2026-05-13,38.58960202670437
2026-05-14,39.508402074959236
2026-05-15,47.77760250925303
2026-05-16,56.96560299180169
2026-05-17,53.290402798782225
2026-05-18,41.34600217146897
2026-05-19,42.26480221972383
2026-05-20,39.508402074959236
2026-05-21,41.34600217146897
2026-05-22,48.696402557507895
2026-05-23,60.64080318482115
2026-05-24,60.64080318482115
2026-05-25,59.722003136566286
2026-05-26,38.58960202670437
2026-05-27,38.58960202670437
2026-05-28,43.1836022679787
2026-05-29,47.77760250925303
2026-05-30,56.96560299180169
2026-05-31,63.39720332958575
