Time,patron
2022-07-06,48.062989101801705
2022-07-07,50.812881884760984
2022-07-08,57.254085584667585
2022-07-09,64.61248448845504
2022-07-10,63.66064737484476
2022-07-11,55.3320449348009
2022-07-12,50.69809281588464
2022-07-13,50.675149161248
2022-07-14,50.65221022632424
2022-07-15,56.15246975778028
2022-07-16,68.08853894828249
2022-07-17,68.97739328158669
2022-07-18,51.47978353255359
2022-07-19,44.10552990318424
2022-07-20,56.94381627830241
2022-07-21,53.24586637020861
2022-07-22,58.72741080040467
2022-07-23,65.12116411155243
2022-07-24,67.84196280246954
2022-07-25,54.06566205726466
2022-07-26,51.29326225656802
2022-07-27,49.438898410438384
2022-07-28,52.16179927841627
2022-07-29,58.541024079142595
2022-07-30,64.00014618899422
2022-07-31,62.143308918381116
2022-08-01,51.15357313166408
2022-08-02,43.82597865444617
2022-08-03,45.63129333413941
2022-08-04,50.171582846600025
2022-08-05,54.707724813119526
2022-08-06,65.6193827308346
2022-08-07,63.76757125711293
2022-08-08,51.90137151482149
2022-08-09,44.5966413152509
2022-08-10,53.67352616465776
2022-08-11,50.92114236555795
2022-08-12,57.26016643425688
2022-08-13,69.04425454959207
2022-08-14,64.47244617655497
2022-08-15,50.82830461383898
2022-08-16,48.083405018845774
2022-08-17,49.87509466807857
2022-08-18,50.75872675807107
2022-08-19,59.79546227741442
2022-08-20,65.20161284809927
2022-08-21,62.456326044472554
2022-08-22,46.14227145740813
2022-08-23,42.50382874027039
2022-08-24,48.811854338742435
2022-08-25,52.40356614354138
2022-08-26,56.89507190905524
2022-08-27,64.09049894518832
2022-08-28,65.86570078551966
2022-08-29,50.035544392247935
2022-08-30,51.834868333268226
2022-08-31,46.71300810388527
2022-09-01,50.32611590187479
2022-09-02,52.123621169216115
2022-09-03,61.171047796922885
2022-09-04,59.67696169489418
2022-09-05,53.88607974511801
2022-09-06,48.09885005905834
2022-09-07,44.799716912569515
2022-09-08,44.448752750870945
2022-09-09,51.67219457784378
2022-09-10,59.22771206599562
2022-09-11,57.06435612594431
2022-09-12,46.200478685398
2022-09-13,46.18593478563009
2022-09-14,47.641783297020474
2022-09-15,48.29881606914542
2022-09-16,51.558475037821324
2022-09-17,60.90210304442041
2022-09-18,51.52600674569679
2022-09-19,46.4342454596267
2022-09-20,45.74878631891843
2022-09-21,46.06966599653404
2022-09-22,49.65911478955201
2022-09-23,53.24630043294997
2022-09-24,57.16614599387779
2022-09-25,58.61359717350966
2022-09-26,49.59651468130389
2022-09-27,47.87834456646569
2022-09-28,47.85570650240912
2022-09-29,49.672806816979424
2022-09-30,53.327034531896075
2022-10-01,56.97778665694632
2022-10-02,55.11369481651263
2022-10-03,73.4501354989514
2022-10-04,60.56766535829141
2022-10-05,58.70446061879602
2022-10-06,53.17571005405047
2022-10-07,56.816060295260286
2022-10-08,58.62103318959738
2022-10-09,60.42427446435624
2022-10-10,49.41459371055737
2022-10-11,49.391149654702296
2022-10-12,51.196144301035986
2022-10-13,52.99940806514725
2022-10-14,60.28103565005825
2022-10-15,67.55572809272543
2022-10-16,65.69867204360447
2022-10-17,56.54697351972314
2022-10-18,52.873638447963614
2022-10-19,56.49322473870665
2022-10-20,54.644863470928826
2022-10-21,65.54264378599797
2022-10-22,63.691695319664724
2022-10-23,67.29917557349324
2022-10-24,54.540922054885215
2022-10-25,56.33211554383906
2022-10-26,58.121583496400156
2022-10-27,59.909326465585366
2022-10-28,63.509913975129514
2022-10-29,67.10704764680386
2022-10-30,68.88788939211278
2022-10-31,56.171212071244284
2022-11-01,72.44440622785594
2022-11-02,66.9790987731703
2022-11-03,59.709601189237866
2022-11-04,57.87257535965523
2022-11-05,65.07555444353078
2022-11-06,57.817305105468215
2022-11-07,50.56596897331394
2022-11-08,50.541801140833904
2022-11-09,45.10503434807553
2022-11-10,50.49348096034599
2022-11-11,54.07428065607655
2022-11-12,55.850022292873184
2022-11-13,55.82329362230818
2022-11-14,50.396902537258754
2022-11-15,48.573743305384674
2022-11-16,50.34864429465943
2022-11-17,48.52721852575314
2022-11-18,52.09684979438093
2022-11-19,55.663041603577334
2022-11-20,52.0469108097547
2022-11-21,46.64036837037374
2022-11-22,46.6179939110216
2022-11-23,50.17990303251934
2022-11-24,53.73837619702583
2022-11-25,48.34131849329744
2022-11-26,50.10766277110575
2022-11-27,53.66099250744571
2022-11-28,44.69600750382465
2022-11-29,41.10056379112494
2022-11-30,48.2252927304449
2022-12-01,48.20210250932968
2022-12-02,48.17891726536621
2022-12-03,55.28992025759961
2022-12-04,53.480624120993966
2022-12-05,44.54573277443185
2022-12-06,48.086226061029976
2022-12-07,46.28295215827623
2022-12-08,49.81916625961584
2022-12-09,49.795158433348014
2022-12-10,63.991485988162566
2022-12-11,56.85389516032511
2022-12-12,49.72316592348878
2022-12-13,46.149237404384955
2022-12-14,49.67519672436954
2022-12-15,51.4244777194405
2022-12-16,54.944453332414575
2022-12-17,63.77564781883422
2022-12-18,58.432770311166024
2022-12-19,53.09503291356319
2022-12-20,54.83835011023069
2022-12-21,56.57996241646829
2022-12-22,58.31987038529287
2022-12-23,56.525246653855326
2022-12-24,67.09125342472211
2022-12-25,68.82348828057846
2022-12-26,52.91551617307955
2022-12-27,47.60090374060218
2022-12-28,47.57784790258452
2022-12-29,49.31608582104153
2022-12-30,54.57349207030144
2022-12-31,72.1428563077454
2023-01-01,75.62533317953164
2023-01-02,45.72643401395337
2023-01-03,42.20854374196583
2023-01-04,47.48408040769608
2023-01-05,43.96624917448478
2023-01-06,51.0002783906173
2023-01-07,56.2755395771585
2023-01-08,54.51631896463635
2023-01-09,49.23999519606568
2023-01-10,47.48089265362572
2023-01-11,47.480361370951094
2023-01-12,47.479830091039446
2023-01-13,50.996283911216025
2023-01-14,56.27113189867271
2023-01-15,54.51204904830942
2023-01-16,47.47770499902267
2023-01-17,45.718759890965714
2023-01-18,47.47664246959218
2023-01-19,49.234485698244406
2023-01-20,50.992289577229414
2023-01-21,61.541729791329885
2023-01-22,58.02441020919513
2023-01-23,50.990577764321266
2023-01-24,45.715178838441375
2023-01-25,45.71466727015192
2023-01-26,47.47239246238938
2023-01-27,52.746512471024936
2023-01-28,59.77871183701588
2023-01-29,58.01986514533918
2023-01-30,42.19579335564402
2023-01-31,47.46973629768451
2023-02-01,49.227323779441086
2023-02-02,50.98487191419109
2023-02-03,50.98430134550012
2023-02-04,56.25790982596062
2023-02-05,63.289440269405546
2023-02-06,49.224569324225065
2023-02-07,47.46601778314288
2023-02-08,45.70750559346759
2023-02-09,45.70699406508785
2023-02-10,52.738249083887034
2023-02-11,63.28519063796814
2023-02-12,100.0
2023-02-13,100.0
2023-02-14,94.92459880797465
2023-02-15,73.82941722802646
2023-02-16,63.28164937974626
2023-02-17,68.55435290074995
2023-02-18,77.34250688052205
2023-02-19,65.03728924316029
2023-02-20,52.73234703290024
2023-02-21,49.21630638837401
2023-02-22,52.73116665954262
2023-02-23,50.97289059488649
2023-02-24,56.24531871836259
2023-02-25,61.517628809619545
2023-02-26,63.27456713960057
2023-02-27,59.75864455052297
2023-02-28,52.727625613149264
2023-03-01,56.24217114612832
2023-03-02,50.96889711261426
2023-03-03,54.4833836357772
2023-03-04,56.24028264208348
2023-03-05,61.51212062984241
2023-03-06,49.209145698790124
2023-03-07,47.451145078836944
2023-03-08,50.96547424354769
2023-03-09,49.2074933007306
2023-03-10,54.4791149185839
2023-03-11,59.75061851271169
2023-03-12,57.99259823711226
2023-03-13,47.44795835259541
2023-03-14,47.44742724122559
2023-03-15,49.20418858197499
2023-03-16,56.23272892062208
2023-03-17,86.10540230596318
2023-03-18,70.28933751611275
2023-03-19,66.77412316967425
2023-03-20,52.715822923365835
2023-03-21,50.95805839374105
2023-03-22,49.20033320713188
2023-03-23,50.95691753828549
2023-03-24,57.984808786044916
2023-03-25,63.25544693135236
2023-03-26,65.01181490559658
2023-03-27,49.197579453917626
2023-03-28,47.439991972161046
2023-03-29,50.953495043142304
2023-03-30,49.19592723637284
2023-03-31,52.70933196741628
2023-04-01,56.222658025527096
2023-04-02,61.49284380576984
2023-04-03,50.95064304546658
2023-04-04,49.193173597771114
2023-04-05,47.43574349012362
2023-04-06,47.43521244230236
2023-04-07,49.191521448993846
2023-04-08,63.24553380659836
2023-04-09,59.731224323117004
2023-04-10,45.6763072312898
2023-04-11,49.18931862407187
2023-04-12,49.18876792500466
2023-04-13,50.94493927268858
2023-04-14,56.21447604053278
2023-04-15,63.24057751499346
2023-04-16,61.4832064467362
2023-04-17,52.69930122069462
2023-04-18,49.18546379077298
2023-04-19,52.69812119117461
2023-04-20,52.69753118101956
2023-04-21,56.21007058553013
2023-04-22,66.74871148189793
2023-04-23,59.721862658170906
2023-04-24,52.695171171099204
2023-04-25,52.69458117629405
2023-04-26,52.58834781184584
2023-04-27,50.170600214212676
2023-04-28,55.663350031578844
2023-04-29,67.30787059529018
2023-04-30,61.15544038875616
2023-05-01,55.66182277911194
2023-05-02,51.99930818078345
2023-05-03,56.90564087112121
2023-05-04,62.39802822889472
2023-05-05,94.18232571852712
2023-05-06,86.8577207149136
2023-05-07,62.98244518668857
2023-05-08,50.1655517199008
2023-05-09,48.334206973767884
2023-05-10,48.919878710445474
2023-05-11,50.75028374310425
2023-05-12,54.41149103823267
2023-05-13,69.13006843037186
2023-05-14,62.97841389893593
2023-05-15,50.16233913409941
2023-05-16,48.3311113534468
2023-05-17,47.085995136967654
2023-05-18,45.25482907198553
2023-05-19,54.40800876044505
2023-05-20,60.55819377180583
2023-05-21,62.97438270120293
2023-05-22,48.32845801973407
2023-05-23,48.914063243109055
2023-05-24,50.74425109522384
2023-05-25,48.76768704946048
2023-05-26,54.39411856954921
2023-05-27,59.0826049069464
2023-05-28,60.95756033636083
2023-05-29,57.205685055650626
2023-05-30,45.01380531974906
2023-05-31,43.137746878047096
2023-06-01,45.0127968631485
2023-06-02,50.638829218634534
2023-06-03,60.95346348142103
2023-06-04,64.70372103453566
2023-06-05,53.45030122797389
2023-06-06,50.63656023853976
2023-06-07,47.822882278627674
2023-06-08,45.009267347745386
2023-06-09,53.4479062308408
2023-06-10,60.01101191786843
2023-06-11,58.135016536153636
2023-06-12,46.88255264537364
2023-06-13,50.63258963708486
2023-06-14,43.13098206158346
2023-06-15,48.75621612440039
2023-06-16,51.56849703199538
2023-06-17,64.69429878331918
2023-06-18,64.69357402118177
2023-06-19,45.00372122630839
2023-06-20,39.37781491805231
2023-06-21,45.94026939294564
2023-06-22,45.00220870286724
2023-06-23,50.62691760034228
2023-06-24,60.001600489377715
2023-06-25,58.125899262278544
2023-06-26,47.81270404430706
2023-06-27,47.81216837565833
2023-06-28,44.06170073255991
2023-06-29,47.811097046729216
2023-06-30,52.497871326296746
2023-07-01,57.18454057777315
2023-07-02,62.80854578382701
2023-07-03,52.496106816691814
2023-07-04,60.93229843645906
2023-07-05,46.87047365381231
2023-07-06,45.93254954282151
2023-07-07,49.68158877759413
2023-07-08,57.180055852591586
2023-07-09,53.42994534232689
2023-07-10,43.11842013931303
2023-07-11,52.49140159251384
2023-07-12,48.741469635183684
2023-07-13,49.67824896082542
2023-07-14,53.42695213369933
2023-07-15,58.11287573828513
2023-07-16,61.86140037818817
2023-07-17,42.177754931000656
2023-07-18,41.240009393126876
2023-07-19,41.239547300570784
2023-07-20,43.11358908362225
2023-07-21,51.54827890334795
2023-07-22,62.79447248867989
2023-07-23,63.73098929318257
2023-07-24,43.111656731793126
2023-07-25,45.92277193165572
2023-07-26,45.92225734734228
2023-07-27,42.173029070549
2023-07-28,48.73273195329165
2023-07-29,58.10376007856947
2023-07-30,55.291668228090984
2023-07-31,42.171138795284065
2023-08-01,41.23354031634055
2023-08-02,41.2330782574766
2023-08-03,42.16972111467875
2023-08-04,49.66600385884835
2023-08-05,55.28795076418475
2023-08-06,58.09855142857658
2023-08-07,40.29370509018156
2023-08-08,41.23030595483108
2023-08-09,38.41871819148503
2023-08-10,41.229381873201895
2023-08-11,51.536149794996454
2023-08-12,58.09464508350772
2023-08-13,58.093994037865066
2023-08-14,43.1015125451326
2023-08-15,45.91196622388546
2023-08-16,43.10054648998464
2023-08-17,46.847895071939796
2023-08-18,51.53210705368545
2023-08-19,54.34234023294966
2023-08-20,57.152510413102235
2023-08-21,42.16121549622805
2023-08-22,40.286932185907276
2023-08-23,47.78163987363507
2023-08-24,45.907335568077194
2023-08-25,48.71744276197149
2023-08-26,56.21180395461275
2023-08-27,52.463762359293845
2023-08-28,44.968435169153175
2023-08-29,45.904763075319
2023-08-30,46.84106998449748
2023-08-31,46.84054499691441
2023-09-01,49.65042121279006
2023-09-02,54.33381423474492
2023-09-03,56.206764060688435
2023-09-04,54.33259628575836
2023-09-05,44.9644032960195
2023-09-06,40.28015981080733
2023-09-07,39.34297093474097
2023-09-08,48.709799002488886
2023-09-09,56.20298427807664
2023-09-10,49.645412987784674
2023-09-11,47.77146572027404
2023-09-12,40.27745100893616
2023-09-13,47.77039481534072
2023-09-14,48.70652327621623
2023-09-15,48.705977331791956
2023-09-16,54.32528885831318
2023-09-17,55.261312339174474
2023-09-18,44.95785186053904
2023-09-19,44.95734792234114
2023-09-20,46.83004581955064
2023-09-21,50.575882560549125
2023-09-22,50.575315638937084
2023-09-23,57.13073466549987
2023-09-24,57.13009426072203
2023-09-25,44.95432434828638
2023-09-26,47.763434205245126
2023-09-27,47.762898793225425
2023-09-28,48.698880313093134
2023-09-29,54.31737299408145
2023-09-30,59.935739700584186
2023-10-01,61.808038694523795
2023-10-02,47.772137356240336
2023-10-03,47.78351883673221
2023-10-04,53.4178312162246
2023-10-05,52.493176443475676
2023-10-06,56.25608360231029
2023-10-07,59.08295366847946
2023-10-08,56.28287729244866
2023-10-09,51.60492005795301
2023-10-10,47.86322552436958
2023-10-11,51.62948933482642
2023-10-12,47.88601053932842
2023-10-13,49.775734600305505
2023-10-14,51.666353742944736
2023-10-15,59.195538448276025
2023-10-16,49.8112665734935
2023-10-17,52.64328948320443
2023-10-18,51.715525873677834
2023-10-19,52.6683282658541
2023-10-20,55.503038175712106
2023-10-21,61.16195050923354
2023-10-22,63.05884120122883
2023-10-23,58.366825381130326
2023-10-24,57.43907070002963
2023-10-25,55.56902230849147
2023-10-26,58.40843839864051
2023-10-27,58.422312558678975
2023-10-28,61.26374579400308
2023-10-29,58.45006561005852
2023-10-30,63.178778735383446
2023-10-31,56.591443519201505
2023-11-01,71.69951182530987
2023-11-02,62.28014487273954
2023-11-03,54.74402578372278
2023-11-04,59.47744910840221
2023-11-05,61.38018246704328
2023-11-06,51.94939918513926
2023-11-07,47.23792936109643
2023-11-08,48.194116131345694
2023-11-09,50.095959165064336
2023-11-10,52.94413093724678
2023-11-11,52.95668380380944
2023-11-12,58.64451360501287
2023-11-13,50.14348342767104
2023-11-14,49.209040168197646
2023-11-15,49.220701692353444
2023-11-16,51.12591702151746
2023-11-17,57.76703367769455
2023-11-18,56.83349330907631
2023-11-19,57.79440426909104
2023-11-20,48.33135551650052
2023-11-21,48.34280056433232
2023-11-22,51.19861437471894
2023-11-23,55.9524701678541
2023-11-24,51.22285781461797
2023-11-25,51.23498159497347
2023-11-26,53.145147739634155
2023-11-27,39.86829254838609
2023-11-28,44.625073617596314
2023-11-29,46.53501911424683
2023-11-30,52.245540010084966
2023-12-01,51.307753122790096
2023-12-02,58.922832669243626
2023-12-03,55.134393234787574
2023-12-04,49.44252196996877
2023-12-05,48.503167449706
2023-12-06,51.36843383674684
2023-12-07,49.477589874411244
2023-12-08,57.10301748617492
2023-12-09,59.02039337775664
2023-12-10,59.9865036549146
2023-12-11,49.52436559855121
2023-12-12,53.3465292084422
2023-12-13,56.2176523542882
2023-12-14,50.512527843401756
2023-12-15,57.197495176577746
2023-12-16,62.93209790383895
2023-12-17,60.08572766536932
2023-12-18,52.4681744663281
2023-12-19,56.29732407180242
2023-12-20,53.44735669275397
2023-12-21,58.2331778365203
2023-12-22,61.40627747010809
2023-12-23,71.32797913030403
2023-12-24,73.11253728794954
2023-12-25,62.855071608230844
2023-12-26,53.479616569715986
2023-12-27,52.07512940239681
2023-12-28,51.19872061902666
2023-12-29,55.64033097931186
2023-12-30,68.76247545336123
2023-12-31,78.17159494711339
2024-01-01,67.01459327680463
2024-01-02,43.62138708942612
2024-01-03,43.62960187564093
2024-01-04,49.8496118135549
2024-01-05,50.38836195626132
2024-01-06,54.4782418216298
2024-01-07,55.37639769583528
2024-01-08,41.36489985250679
2024-01-09,46.34361853679129
2024-01-10,50.43579968999011
2024-01-11,50.44528922575382
2024-01-12,47.788552184154
2024-01-13,56.327848889331804
2024-01-14,59.53588894600813
2024-01-15,47.28520931759449
2024-01-16,40.17878917469794
2024-01-17,48.19258063518862
2024-01-18,49.091394396082876
2024-01-19,52.30106603545178
2024-01-20,56.814616445736554
2024-01-21,55.979725669741136
2024-01-22,49.20580774155347
2024-01-23,47.52016368849173
2024-01-24,47.531272867192584
2024-01-25,50.08929667691988
2024-01-26,56.0451904727998
2024-01-27,57.75702381463029
2024-01-28,60.31921895001182
2024-01-29,47.58683737081542
2024-01-30,53.54769824275914
2024-01-31,52.710043841663634
2024-02-01,51.8719937254664
2024-02-02,53.585225219087846
2024-02-03,65.50834522554081
2024-02-04,61.26885735097307
2024-02-05,47.66467978421916
2024-02-06,50.22986607874418
2024-02-07,49.39003634125683
2024-02-08,52.808565796009276
2024-02-09,51.11698763372943
2024-02-10,63.05899260527466
2024-02-11,62.22135477604658
2024-02-12,45.18494461617611
2024-02-13,48.6064619289915
2024-02-14,54.588402532269264
2024-02-15,52.894844620270874
2024-02-16,52.05383411809038
2024-02-17,57.187210339494264
2024-02-18,58.90801755754343
2024-02-19,51.23630034662987
2024-02-20,43.56100308968221
2024-02-21,43.57115201462908
2024-02-22,53.8357260858233
2024-02-23,59.831406427364875
2024-02-24,58.99040753435354
2024-02-25,64.9900722552882
2024-02-26,51.319898338663776
2024-02-27,49.620784685260006
2024-02-28,47.92087574669967
2024-02-29,49.643887789316516
2024-03-01,57.36059594846601
2024-03-02,59.942926247098896
2024-03-03,66.80908728374409
2024-03-04,54.830465563853245
2024-03-05,50.558593347661606
2024-03-06,51.42747718045962
2024-03-07,51.4394370315745
2024-03-08,54.88149142611579
2024-03-09,59.1828648299398
2024-03-10,63.48623362484384
2024-03-11,50.62916823349284
2024-03-12,48.924293415233464
2024-03-13,57.52086685967632
2024-03-14,54.958072756923315
2024-03-15,58.40651885442842
2024-03-16,64.43391938730797
2024-03-17,85.93184775650505
2024-03-18,58.447227544221036
2024-03-19,55.881647174057115
2024-03-20,56.75453966802187
2024-03-21,50.74689761435357
2024-03-22,53.3396274573856
2024-03-23,61.09665426288115
2024-03-24,62.83226542375286
2024-03-25,49.072194577899346
2024-03-26,45.63911864564166
2024-03-27,43.06576100470781
2024-03-28,49.967870939543914
2024-03-29,55.149749405364034
2024-03-30,60.3340272411447
2024-03-31,66.3828193831173
2024-04-01,42.25340668621095
2024-04-02,44.850745110442034
2024-04-03,54.35099825911918
2024-04-04,47.46028150987499
2024-04-05,56.102421869946085
2024-04-06,63.885249180403335
2024-04-07,65.62707887832737
2024-04-08,49.231711427847664
2024-04-09,49.243114959779284
2024-04-10,52.71097728117477
2024-04-11,50.99455478799516
2024-04-12,57.92247929615637
2024-04-13,63.988892753846166
2024-04-14,64.003705536475
2024-04-15,53.63713834366395
2024-04-16,53.64955180064201
2024-04-17,51.06541985874548
2024-04-18,53.674382835410086
2024-04-19,57.15046495598721
2024-04-20,67.55708242642486
2024-04-21,61.50849061227481
2024-04-22,54.59057850735848
2024-04-23,49.40289700391613
2024-04-24,52.01507313504188
2024-04-25,53.76133472562387
2024-04-26,58.9776743623813
2024-04-27,64.1964209017663
2024-04-28,65.0789763211567
2024-04-29,54.67897192866325
2024-04-30,52.08724299363217
2024-05-01,52.099275955926835
2024-05-02,54.716875759891465
2024-05-03,59.94184774865852
2024-05-04,66.03815157019615
2024-05-05,82.56675007190822
2024-05-06,59.11405546772124
2024-05-07,52.171501644872585
2024-05-08,43.48628659352209
2024-05-09,53.06551396735585
2024-05-10,57.428395678298564
2024-05-11,64.4042703843991
2024-05-12,67.90124415695914
2024-05-13,47.01939766956789
2024-05-14,51.38489500766895
2024-05-15,53.13900828733993
2024-05-16,52.27992990564825
2024-05-17,56.64964948137059
2024-05-18,61.02137964643638
2024-05-19,61.9073809607335
2024-05-20,45.35106749803015
2024-05-21,48.85086673002446
2024-05-22,47.98958562848087
2024-05-23,48.00064265135024
2024-05-24,58.48698108751875
2024-05-25,66.3587233963863
2024-05-26,63.75398064124678
2024-05-27,62.89511946941372
2024-05-28,44.5609681494199
2024-05-29,48.9409560207063
2024-05-30,45.45563542471444
2024-05-31,57.70697124121572
2024-06-01,55.971154258105535
2024-06-02,56.85878533473916
2024-06-03,44.622543028832126
2024-06-04,42.007350083185266
2024-06-05,48.14449483394145
2024-06-06,53.40890370693185
2024-06-07,54.29694438979139
2024-06-08,64.82093335380266
2024-06-09,61.33119805735752
2024-06-10,46.447154614230044
2024-06-11,46.45783187352782
2024-06-12,47.34527465245121
2024-06-13,49.11008745709745
2024-06-14,57.01587915630602
2024-06-15,61.4158242584382
2024-06-16,68.45049794503464
2024-06-17,45.644148010594655
2024-06-18,42.14273711681956
2024-06-19,48.29964286925601
2024-06-20,43.04047211860222
2024-06-21,51.83614101575124
2024-06-22,60.63584502702116
2024-06-23,60.649763954140184
2024-06-24,45.7175592654677
2024-06-25,42.21050879613437
2024-06-26,43.979369498280505
2024-06-27,48.38840611916614
2024-06-28,50.1594890817886
2024-06-29,59.853116726275275
2024-06-30,58.98644970384746
2024-07-01,41.388043608434124
2024-07-02,43.1591311792764
2024-07-03,48.45502973442459
2024-07-04,63.4465805696114
2024-07-05,59.93550581990473
2024-07-06,56.42281657258969
2024-07-07,55.55393818989781
2024-07-08,47.6285723244956
2024-07-09,44.99284650974431
2024-07-10,43.238324066945495
2024-07-11,45.89607876079862
2024-07-12,52.96914262624313
2024-07-13,62.694505941965154
2024-07-14,55.64307415493049
2024-07-15,47.704982954791205
2024-07-16,45.948647857741975
2024-07-17,49.49448552816438
2024-07-18,45.96968356090399
2024-07-19,49.517141843688
2024-07-20,61.026152830533114
2024-07-21,55.73227851214862
2024-07-22,41.587560254206
2024-07-23,46.02229297977074
2024-07-24,45.14757181356071
2024-07-25,48.69969162776186
2024-07-26,49.59647802926949
2024-07-27,54.92293995413281
2024-07-28,54.04943852309024
2024-07-29,42.54042673866862
2024-07-30,42.550148817685184
2024-07-31,42.55987196013708
2024-08-01,43.456462752816506
2024-08-02,47.901736614765284
2024-08-03,55.898125195637604
2024-08-04,55.02341792055173
2024-08-05,42.60850362392674
2024-08-06,39.95459357530377
2024-08-07,43.516046311271026
2024-08-08,44.41426602440066
2024-08-09,47.089868523544055
2024-08-10,59.54228844856659
2024-08-11,55.111408255377455
2024-08-12,43.565729130381555
2024-08-13,41.79707021828156
2024-08-14,45.364614341123094
2024-08-15,45.374962128479005
2024-08-16,55.1742997026582
2024-08-17,60.527548123854665
2024-08-18,51.1400334054675
2024-08-19,45.42645985503117
2024-08-20,44.13151626422993
2024-08-21,44.625286385449165
2024-08-22,42.99744410482522
2024-08-23,49.55070886182912
2024-08-24,59.53317650406668
2024-08-25,56.60269469105404
2024-08-26,45.484905852464564
2024-08-27,49.587128163525286
2024-08-28,45.83428259088984
2024-08-29,46.32903856765025
2024-08-30,52.891355647197976
2024-08-31,50.442935003410646
2024-09-01,61.25971882918028
2024-09-02,57.42882722100879
2024-09-03,40.856531967101226
2024-09-04,45.37788710379819
2024-09-05,42.87832295492065
2024-09-06,48.532449403958076
2024-09-07,58.39562926678921
2024-09-08,52.154889135746146
2024-09-09,48.364350238484924
2024-09-10,45.064270061222885
2024-09-11,42.91062005643845
2024-09-12,44.95992621461384
2024-09-13,54.27821895705378
2024-09-14,59.86602647541001
2024-09-15,54.15226369609172
