step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_doctor_strange_2_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_doctor_strange_2_2022-08-29_2023-05-25.csv,30.0,8.0,0.8490673506047501,,1.0,,no_rescale_insufficient_overlap
2,gt_doctor_strange_2_2023-04-26_2024-01-20.csv,30.0,26.0,0.9997382926892803,1.270509977827051,0.787085514834206,0.013278570377642322,overlap_ratio
3,gt_doctor_strange_2_2023-12-22_2024-09-16.csv,30.0,24.0,0.9998180105845641,1.1523159005628518,0.8678175832786368,0.012255997567346277,overlap_ratio
4,gt_doctor_strange_2_2024-08-18_2025-05-14.csv,30.0,17.0,0.9998863241155475,1.7071346675005212,0.5857768687130798,0.012343810695843001,overlap_ratio
5,gt_doctor_strange_2_2025-04-15_2026-01-09.csv,30.0,8.0,1.0,,1.0,,no_rescale_insufficient_overlap
6,gt_doctor_strange_2_2025-12-11_2026-05-31.csv,30.0,7.0,0.9999940046637212,,1.0,,no_rescale_insufficient_overlap
