Time,facebook_login
2024-09-25,38.06175177917947
2024-09-26,39.64765810331195
2024-09-27,37.00448089642448
2024-09-28,40.70492898606693
2024-09-29,38.06175177917947
2024-09-30,39.11902266193445
2024-10-01,42.29083531019941
2024-10-02,41.76219986882192
2024-10-03,40.17629354468944
2024-10-04,40.70492898606693
2024-10-05,44.40537707570938
2024-10-06,41.23356442744443
2024-10-07,38.59038722055696
2024-10-08,37.00448089642448
2024-10-09,36.47584545504699
2024-10-10,38.59038722055696
2024-10-11,39.11902266193445
2024-10-12,40.17629354468944
2024-10-13,41.23356442744443
2024-10-14,40.17629354468944
2024-10-15,39.64765810331195
2024-10-16,38.59038722055696
2024-10-17,37.53311633780198
2024-10-18,38.06175177917947
2024-10-19,40.70492898606693
2024-10-20,40.70492898606693
2024-10-21,35.9472100136695
2024-10-22,40.70492898606693
2024-10-23,43.3481061929544
2024-10-24,37.00448089642448
2024-10-25,40.17629354468944
2024-10-26,40.17629354468944
2024-10-27,38.59038722055696
2024-10-28,39.11902266193445
2024-10-29,39.11902266193445
2024-10-30,40.17629354468944
2024-10-31,38.06175177917947
2024-11-01,41.76219986882192
2024-11-02,40.70492898606693
2024-11-03,39.11902266193445
2024-11-04,37.53311633780198
2024-11-05,37.53311633780198
2024-11-06,30.66085559989457
2024-11-07,39.64765810331195
2024-11-08,41.23356442744443
2024-11-09,41.23356442744443
2024-11-10,41.23356442744443
2024-11-11,40.17629354468944
2024-11-12,38.59038722055696
2024-11-13,38.59038722055696
2024-11-14,38.06175177917947
2024-11-15,37.00448089642448
2024-11-16,35.9472100136695
2024-11-17,41.76219986882192
2024-11-18,37.53311633780198
2024-11-19,36.47584545504699
2024-11-20,40.17629354468944
2024-11-21,40.17629354468944
2024-11-22,44.40537707570938
2024-11-23,39.64765810331195
2024-11-24,40.17629354468944
2024-11-25,39.11902266193445
2024-11-26,35.9472100136695
2024-11-27,41.76219986882192
2024-11-28,38.06175177917947
2024-11-29,37.00448089642448
2024-11-30,37.00448089642448
2024-12-01,39.11902266193445
2024-12-02,38.59038722055696
2024-12-03,36.47584545504699
2024-12-04,39.11902266193445
2024-12-05,34.361303689537024
2024-12-06,37.00448089642448
2024-12-07,38.59038722055696
2024-12-08,38.06175177917947
2024-12-09,37.00448089642448
2024-12-10,36.47584545504699
2024-12-11,51.277637813616785
2024-12-12,40.70492898606693
2024-12-13,36.47584545504699
2024-12-14,38.59038722055696
2024-12-15,41.23356442744443
2024-12-16,38.59038722055696
2024-12-17,39.11902266193445
2024-12-18,38.06175177917947
2024-12-19,39.64765810331195
2024-12-20,40.70492898606693
2024-12-21,41.23356442744443
2024-12-22,40.70492898606693
2024-12-23,40.70492898606693
2024-12-24,44.93401251708687
2024-12-25,43.3481061929544
2024-12-26,44.93401251708687
2024-12-27,40.70492898606693
2024-12-28,40.70492898606693
2024-12-29,41.23356442744443
2024-12-30,52.863544137749265
2024-12-31,44.93401251708687
2025-01-01,44.93401251708687
2025-01-02,38.59038722055696
2025-01-03,42.29083531019941
2025-01-04,41.23356442744443
2025-01-05,40.17629354468944
2025-01-06,39.11902266193445
2025-01-07,39.11902266193445
2025-01-08,39.64765810331195
2025-01-09,38.59038722055696
2025-01-10,39.11902266193445
2025-01-11,38.59038722055696
2025-01-12,41.23356442744443
2025-01-13,40.70492898606693
2025-01-14,38.06175177917947
2025-01-15,39.11902266193445
2025-01-16,35.9472100136695
2025-01-17,39.64765810331195
2025-01-18,40.17629354468944
2025-01-19,38.06175177917947
2025-01-20,39.64765810331195
2025-01-21,38.59038722055696
2025-01-22,38.59038722055696
2025-01-23,38.06175177917947
2025-01-24,37.00448089642448
2025-01-25,37.00448089642448
2025-01-26,39.11902266193445
2025-01-27,35.9472100136695
2025-01-28,39.11902266193445
2025-01-29,39.64765810331195
2025-01-30,37.00448089642448
2025-01-31,35.9472100136695
2025-02-01,35.9472100136695
2025-02-02,37.53311633780198
2025-02-03,35.41857457229201
2025-02-04,39.11902266193445
2025-02-05,40.17629354468944
2025-02-06,37.53311633780198
2025-02-07,36.47584545504699
2025-02-08,40.17629354468944
2025-02-09,36.47584545504699
2025-02-10,34.361303689537024
2025-02-11,37.00448089642448
2025-02-12,39.64765810331195
2025-02-13,36.47584545504699
2025-02-14,39.64765810331195
2025-02-15,40.70492898606693
2025-02-16,41.76219986882192
2025-02-17,40.70492898606693
2025-02-18,38.59038722055696
2025-02-19,38.06175177917947
2025-02-20,39.11902266193445
2025-02-21,39.11902266193445
2025-02-22,39.11902266193445
2025-02-23,39.64765810331195
2025-02-24,35.41857457229201
2025-02-25,37.00448089642448
2025-02-26,35.41857457229201
2025-02-27,39.64765810331195
2025-02-28,37.00448089642448
2025-03-01,44.93401251708687
2025-03-02,42.8194707515769
2025-03-03,38.06175177917947
2025-03-04,34.361303689537024
2025-03-05,37.53311633780198
2025-03-06,40.70492898606693
2025-03-07,36.47584545504699
2025-03-08,40.17629354468944
2025-03-09,38.06175177917947
2025-03-10,37.00448089642448
2025-03-11,36.47584545504699
2025-03-12,34.361303689537024
2025-03-13,34.88993913091451
2025-03-14,36.47584545504699
2025-03-15,38.06175177917947
2025-03-16,41.23356442744443
2025-03-17,36.47584545504699
2025-03-18,33.83266824815953
2025-03-19,39.11902266193445
2025-03-20,35.9472100136695
2025-03-21,33.83266824815953
2025-03-22,34.88993913091451
2025-03-23,35.9472100136695
2025-03-24,35.9472100136695
2025-03-25,35.41857457229201
2025-03-26,33.83266824815953
2025-03-27,33.83266824815953
2025-03-28,33.30403280678203
2025-03-29,34.88993913091451
2025-03-30,35.41857457229201
2025-03-31,33.30403280678203
2025-04-01,34.361303689537024
2025-04-02,35.9472100136695
2025-04-03,37.00448089642448
2025-04-04,34.361303689537024
2025-04-05,36.47584545504699
2025-04-06,37.00448089642448
2025-04-07,35.41857457229201
2025-04-08,35.41857457229201
2025-04-09,34.88993913091451
2025-04-10,33.30403280678203
2025-04-11,34.88993913091451
2025-04-12,33.83266824815953
2025-04-13,37.53311633780198
2025-04-14,33.30403280678203
2025-04-15,32.90328691583112
2025-04-16,33.84481206303683
2025-04-17,35.46354463675951
2025-04-18,34.78633721024254
2025-04-19,35.257099783845405
2025-04-20,36.87583235756808
2025-04-21,35.93430721036236
2025-04-22,38.230247210602016
2025-04-23,34.31557463663969
2025-04-24,31.75531691571129
2025-04-25,34.31557463663969
2025-04-26,33.63836721012272
2025-04-27,34.5220194895538
2025-04-28,34.78633721024254
2025-04-29,32.226079489314145
2025-04-30,32.226079489314145
2025-05-01,34.5220194895538
2025-05-02,33.37404948943397
2025-05-03,34.31557463663969
2025-05-04,34.5220194895538
2025-05-05,32.226079489314145
2025-05-06,33.84481206303683
2025-05-07,33.84481206303683
2025-05-08,31.54887206279718
2025-05-09,33.84481206303683
2025-05-10,35.46354463675951
2025-05-11,37.08227721048219
2025-05-12,34.31557463663969
2025-05-13,36.611514636879335
2025-05-14,34.99278206315665
2025-05-15,35.508514701227014
2025-05-16,33.44406617208591
2025-05-17,35.508514701227014
2025-05-18,35.508514701227014
2025-05-19,35.921404407055235
2025-05-20,35.09562499539879
2025-05-21,35.921404407055235
2025-05-22,35.921404407055235
2025-05-23,34.26984558374235
2025-05-24,35.508514701227014
2025-05-25,36.747183818711676
2025-05-26,36.747183818711676
2025-05-27,36.334294112883455
2025-05-28,36.334294112883455
2025-05-29,35.508514701227014
2025-05-30,35.921404407055235
2025-05-31,38.398742642024565
2025-06-01,36.747183818711676
2025-06-02,34.68273528957057
2025-06-03,35.508514701227014
2025-06-04,35.09562499539879
2025-06-05,35.09562499539879
2025-06-06,37.98585293619634
2025-06-07,35.09562499539879
2025-06-08,36.334294112883455
2025-06-09,35.921404407055235
2025-06-10,36.747183818711676
2025-06-11,37.1600735245399
2025-06-12,37.98585293619634
2025-06-13,35.921404407055235
2025-06-14,35.09562499539879
2025-06-15,39.63741175950923
2025-06-16,37.1600735245399
2025-06-17,35.508514701227014
2025-06-18,35.09562499539879
2025-06-19,35.09562499539879
2025-06-20,35.508514701227014
2025-06-21,35.09562499539879
2025-06-22,35.921404407055235
2025-06-23,34.68273528957057
2025-06-24,36.334294112883455
2025-06-25,34.68273528957057
2025-06-26,34.26984558374235
2025-06-27,35.508514701227014
2025-06-28,37.98585293619634
2025-06-29,37.1600735245399
2025-06-30,36.334294112883455
2025-07-01,34.26984558374235
2025-07-02,35.09562499539879
2025-07-03,36.334294112883455
2025-07-04,37.57296323036812
2025-07-05,37.1600735245399
2025-07-06,37.98585293619634
2025-07-07,36.747183818711676
2025-07-08,35.508514701227014
2025-07-09,39.22452205368101
2025-07-10,35.09562499539879
2025-07-11,35.921404407055235
2025-07-12,36.747183818711676
2025-07-13,37.1600735245399
2025-07-14,36.747183818711676
2025-07-15,34.68273528957057
2025-07-16,38.398742642024565
2025-07-17,36.747183818711676
2025-07-18,36.334294112883455
2025-07-19,35.508514701227014
2025-07-20,38.811632347852786
2025-07-21,37.98585293619634
2025-07-22,35.921404407055235
2025-07-23,35.508514701227014
2025-07-24,33.85695587791413
2025-07-25,34.68273528957057
2025-07-26,33.03117646625769
2025-07-27,35.508514701227014
2025-07-28,36.747183818711676
2025-07-29,34.26984558374235
2025-07-30,35.921404407055235
2025-07-31,36.334294112883455
2025-08-01,35.09562499539879
2025-08-02,35.508514701227014
2025-08-03,34.68273528957057
2025-08-04,37.1600735245399
2025-08-05,36.747183818711676
2025-08-06,36.747183818711676
2025-08-07,34.68273528957057
2025-08-08,35.09562499539879
2025-08-09,34.68273528957057
2025-08-10,35.508514701227014
2025-08-11,35.921404407055235
2025-08-12,36.747183818711676
2025-08-13,36.334294112883455
2025-08-14,35.921404407055235
2025-08-15,36.334294112883455
2025-08-16,36.334294112883455
2025-08-17,35.508514701227014
2025-08-18,34.68273528957057
2025-08-19,34.68273528957057
2025-08-20,41.28897058282211
2025-08-21,34.26984558374235
2025-08-22,37.1600735245399
2025-08-23,34.26984558374235
2025-08-24,35.09562499539879
2025-08-25,35.921404407055235
2025-08-26,38.811632347852786
2025-08-27,33.85695587791413
2025-08-28,35.508514701227014
2025-08-29,31.792507348773025
2025-08-30,33.03117646625769
2025-08-31,35.09562499539879
2025-09-01,34.26984558374235
2025-09-02,34.26984558374235
2025-09-03,33.03117646625769
2025-09-04,33.44406617208591
2025-09-05,33.44406617208591
2025-09-06,31.379617642944805
2025-09-07,33.44406617208591
2025-09-08,33.85695587791413
2025-09-09,31.792507348773025
2025-09-10,31.379617642944805
2025-09-11,32.61828676042947
2025-09-12,32.20539705460124
2025-09-13,32.61828676042947
2025-09-14,33.44406617208591
2025-09-15,31.792507348773025
2025-09-16,33.03117646625769
2025-09-17,30.966727937116584
2025-09-18,32.20539705460124
2025-09-19,32.20539705460124
2025-09-20,33.03117646625769
2025-09-21,32.20539705460124
2025-09-22,31.792507348773025
2025-09-23,37.1600735245399
2025-09-24,35.921404407055235
2025-09-25,31.792507348773025
2025-09-26,35.09562499539879
2025-09-27,34.26984558374235
2025-09-28,32.61828676042947
2025-09-29,31.792507348773025
2025-09-30,33.44406617208591
2025-10-01,32.20539705460124
2025-10-02,32.20539705460124
2025-10-03,33.85695587791413
2025-10-04,32.20539705460124
2025-10-05,32.61828676042947
2025-10-06,37.57296323036812
2025-10-07,31.379617642944805
2025-10-08,35.09562499539879
2025-10-09,34.26984558374235
2025-10-10,31.792507348773025
2025-10-11,32.20539705460124
2025-10-12,32.61828676042947
2025-10-13,33.44406617208591
2025-10-14,33.85695587791413
2025-10-15,32.20539705460124
2025-10-16,30.966727937116584
2025-10-17,33.85695587791413
2025-10-18,33.44406617208591
2025-10-19,33.03117646625769
2025-10-20,33.44406617208591
2025-10-21,32.20539705460124
2025-10-22,32.61828676042947
2025-10-23,32.61828676042947
2025-10-24,33.44406617208591
2025-10-25,32.61828676042947
2025-10-26,32.20539705460124
2025-10-27,32.61828676042947
2025-10-28,32.61828676042947
2025-10-29,32.61828676042947
2025-10-30,31.379617642944805
2025-10-31,34.26984558374235
2025-11-01,32.61828676042947
2025-11-02,31.792507348773025
2025-11-03,31.792507348773025
2025-11-04,32.20539705460124
2025-11-05,30.14094852546014
2025-11-06,30.966727937116584
2025-11-07,31.379617642944805
2025-11-08,33.03117646625769
2025-11-09,30.966727937116584
2025-11-10,30.14094852546014
2025-11-11,31.379617642944805
2025-11-12,31.379617642944805
2025-11-13,30.966727937116584
2025-11-14,30.14094852546014
2025-11-15,31.379617642944805
2025-11-16,32.20539705460124
2025-11-17,30.14094852546014
2025-11-18,33.44406617208591
2025-11-19,33.85695587791413
2025-11-20,32.61828676042947
2025-11-21,32.20539705460124
2025-11-22,33.03117646625769
2025-11-23,34.68273528957057
2025-11-24,33.85695587791413
2025-11-25,33.03117646625769
2025-11-26,33.44406617208591
2025-11-27,30.966727937116584
2025-11-28,32.20539705460124
2025-11-29,32.61828676042947
2025-11-30,33.44406617208591
2025-12-01,30.14094852546014
2025-12-02,32.61828676042947
2025-12-03,31.792507348773025
2025-12-04,32.20539705460124
2025-12-05,30.55383823128836
2025-12-06,33.44406617208591
2025-12-07,32.20539705460124
2025-12-08,31.379617642944805
2025-12-09,33.85695587791413
2025-12-10,33.03117646625769
2025-12-11,32.93310753760602
2025-12-12,32.54821138790412
2025-12-13,33.88135113379763
2025-12-14,30.44527934260679
2025-12-15,31.393522938798398
2025-12-16,34.65114343320144
2025-12-17,31.008626789096496
2025-12-18,31.008626789096496
2025-12-19,33.49645498409572
2025-12-20,31.393522938798398
2025-12-21,30.623730639394587
2025-12-22,32.93310753760602
2025-12-23,32.54821138790412
2025-12-24,31.008626789096496
2025-12-25,31.778419088500307
2025-12-26,33.49645498409572
2025-12-27,32.16331523820221
2025-12-28,30.830175492308697
2025-12-29,35.80583188230716
2025-12-30,33.11155883439382
2025-12-31,32.34176653499
2026-01-01,31.393522938798398
2026-01-02,32.16331523820221
2026-01-03,32.54821138790412
2026-01-04,31.008626789096496
2026-01-05,30.44527934260679
2026-01-06,32.16331523820221
2026-01-07,31.778419088500307
2026-01-08,29.290590893501076
2026-01-09,30.238834489692678
2026-01-10,32.121233421803176
2026-01-11,29.26601267319845
2026-01-12,30.33672045392522
2026-01-13,31.050525641076405
2026-01-14,29.26601267319845
2026-01-15,29.62291526677404
2026-01-16,29.97981786034963
2026-01-17,30.69362304750081
2026-01-18,29.97981786034963
2026-01-19,32.478136015378766
2026-01-20,29.62291526677404
2026-01-21,29.97981786034963
2026-01-22,29.26601267319845
2026-01-23,31.050525641076405
2026-01-24,32.121233421803176
2026-01-25,31.407428234651995
2026-01-26,32.121233421803176
2026-01-27,31.407428234651995
2026-01-28,29.62291526677404
2026-01-29,29.62291526677404
2026-01-30,29.62291526677404
2026-01-31,30.69362304750081
2026-02-01,31.050525641076405
2026-02-02,28.552207486047266
2026-02-03,28.90911007962286
2026-02-04,34.262648983256724
2026-02-05,29.62291526677404
2026-02-06,28.90911007962286
2026-02-07,30.69362304750081
2026-02-08,27.124597111744905
2026-02-09,28.195304892471675
2026-02-10,28.195304892471675
2026-02-11,29.62291526677404
2026-02-12,29.62291526677404
2026-02-13,29.97981786034963
2026-02-14,28.90911007962286
2026-02-15,29.97981786034963
2026-02-16,29.97981786034963
2026-02-17,27.124597111744905
2026-02-18,28.552207486047266
2026-02-19,31.407428234651995
2026-02-20,28.90911007962286
2026-02-21,28.552207486047266
2026-02-22,28.90911007962286
2026-02-23,28.90911007962286
2026-02-24,28.195304892471675
2026-02-25,29.26601267319845
2026-02-26,28.90911007962286
2026-02-27,29.26601267319845
2026-02-28,28.552207486047266
2026-03-01,31.407428234651995
2026-03-02,28.90911007962286
2026-03-03,31.764330828227585
2026-03-04,29.97981786034963
2026-03-05,29.97981786034963
2026-03-06,28.90911007962286
2026-03-07,29.97981786034963
2026-03-08,31.050525641076405
2026-03-09,29.62291526677404
2026-03-10,31.407428234651995
2026-03-11,32.478136015378766
2026-03-12,29.26601267319845
2026-03-13,29.62291526677404
2026-03-14,30.33672045392522
2026-03-15,29.62291526677404
2026-03-16,30.33672045392522
2026-03-17,30.33672045392522
2026-03-18,35.333356763983495
2026-03-19,29.26601267319845
2026-03-20,29.97981786034963
2026-03-21,31.050525641076405
2026-03-22,29.62291526677404
2026-03-23,31.050525641076405
2026-03-24,32.121233421803176
2026-03-25,30.69362304750081
2026-03-26,29.26601267319845
2026-03-27,29.62291526677404
2026-03-28,29.26601267319845
2026-03-29,29.62291526677404
2026-03-30,28.90911007962286
2026-03-31,29.26601267319845
2026-04-01,29.62291526677404
2026-04-02,28.90911007962286
2026-04-03,29.26601267319845
2026-04-04,29.97981786034963
2026-04-05,28.552207486047266
2026-04-06,29.62291526677404
2026-04-07,30.69362304750081
2026-04-08,29.62291526677404
2026-04-09,29.26601267319845
2026-04-10,28.195304892471675
2026-04-11,29.26601267319845
2026-04-12,26.767694518169314
2026-04-13,27.838402298896085
2026-04-14,26.767694518169314
2026-04-15,27.838402298896085
2026-04-16,28.195304892471675
2026-04-17,27.124597111744905
2026-04-18,27.481499705320495
2026-04-19,27.124597111744905
2026-04-20,28.195304892471675
2026-04-21,28.552207486047266
2026-04-22,27.481499705320495
2026-04-23,27.481499705320495
2026-04-24,26.767694518169314
2026-04-25,27.124597111744905
2026-04-26,27.838402298896085
2026-04-27,28.90911007962286
2026-04-28,28.552207486047266
2026-04-29,27.481499705320495
2026-04-30,26.767694518169314
2026-05-01,27.481499705320495
2026-05-02,26.767694518169314
2026-05-03,27.838402298896085
2026-05-04,27.124597111744905
2026-05-05,27.481499705320495
2026-05-06,27.838402298896085
2026-05-07,27.481499705320495
2026-05-08,27.838402298896085
2026-05-09,27.838402298896085
2026-05-10,29.26601267319845
2026-05-11,27.124597111744905
2026-05-12,29.26601267319845
2026-05-13,27.838402298896085
2026-05-14,27.481499705320495
2026-05-15,27.838402298896085
2026-05-16,27.481499705320495
2026-05-17,27.838402298896085
2026-05-18,27.124597111744905
2026-05-19,29.26601267319845
2026-05-20,27.838402298896085
2026-05-21,27.481499705320495
2026-05-22,28.90911007962286
2026-05-23,27.838402298896085
2026-05-24,30.33672045392522
2026-05-25,30.69362304750081
2026-05-26,28.552207486047266
2026-05-27,29.26601267319845
2026-05-28,30.33672045392522
2026-05-29,29.26601267319845
2026-05-30,28.552207486047266
2026-05-31,28.90911007962286
