Time,iready
2025-06-25,6.0
2025-06-26,6.0
2025-06-27,5.0
2025-06-28,2.0
2025-06-29,3.0
2025-06-30,4.0
2025-07-01,5.0
2025-07-02,5.0
2025-07-03,4.0
2025-07-04,2.0
2025-07-05,2.0
2025-07-06,2.0
2025-07-07,6.0
2025-07-08,5.0
2025-07-09,6.0
2025-07-10,6.0
2025-07-11,4.0
2025-07-12,2.0
2025-07-13,2.0
2025-07-14,5.0
2025-07-15,6.0
2025-07-16,5.0
2025-07-17,5.0
2025-07-18,4.0
2025-07-19,2.0
2025-07-20,2.0
2025-07-21,5.0
2025-07-22,5.0
2025-07-23,6.0
2025-07-24,6.0
2025-07-25,4.0
2025-07-26,2.0
2025-07-27,3.0
2025-07-28,6.0
2025-07-29,7.0
2025-07-30,8.0
2025-07-31,7.0
2025-08-01,7.0
2025-08-02,4.0
2025-08-03,3.0
2025-08-04,10.0
2025-08-05,12.0
2025-08-06,15.0
2025-08-07,17.0
2025-08-08,18.0
2025-08-09,3.0
2025-08-10,6.0
2025-08-11,23.0
2025-08-12,30.0
2025-08-13,36.0
2025-08-14,41.0
2025-08-15,35.0
2025-08-16,8.0
2025-08-17,7.0
2025-08-18,51.0
2025-08-19,67.0
2025-08-20,73.0
2025-08-21,74.0
2025-08-22,62.0
2025-08-23,12.0
2025-08-24,11.0
2025-08-25,70.0
2025-08-26,90.0
2025-08-27,91.0
2025-08-28,86.0
2025-08-29,66.0
2025-08-30,9.0
2025-08-31,7.0
2025-09-01,12.0
2025-09-02,73.0
2025-09-03,94.0
2025-09-04,94.0
2025-09-05,78.0
2025-09-06,14.0
2025-09-07,12.0
2025-09-08,76.0
2025-09-09,84.0
2025-09-10,84.0
2025-09-11,86.0
2025-09-12,74.0
2025-09-13,12.0
2025-09-14,11.0
2025-09-15,81.0
2025-09-16,87.0
2025-09-17,86.0
2025-09-18,85.0
2025-09-19,76.0
2025-09-20,11.0
2025-09-21,12.0
2025-09-22,72.0
2025-09-23,66.0
2025-09-24,67.0
2025-09-25,79.0
2025-09-26,64.0
2025-09-27,9.0
2025-09-28,11.0
2025-09-29,69.0
2025-09-30,70.0
2025-10-01,69.0
2025-10-02,57.0
2025-10-03,52.0
2025-10-04,10.0
2025-10-05,12.0
2025-10-06,55.0
2025-10-07,54.0
2025-10-08,55.0
2025-10-09,57.0
2025-10-10,45.0
2025-10-11,8.0
2025-10-12,8.0
2025-10-13,38.0
2025-10-14,56.0
2025-10-15,100.0
2025-10-16,60.0
2025-10-17,53.0
2025-10-18,8.0
2025-10-19,11.0
2025-10-20,77.0
2025-10-21,62.0
2025-10-22,60.0
2025-10-23,64.0
2025-10-24,53.0
2025-10-25,8.0
2025-10-26,10.0
2025-10-27,54.0
2025-10-28,58.0
2025-10-29,58.0
2025-10-30,55.0
2025-10-31,35.0
2025-11-01,7.0
2025-11-02,9.0
2025-11-03,56.0
2025-11-04,52.0
2025-11-05,59.0
2025-11-06,57.0
2025-11-07,51.0
2025-11-08,8.0
2025-11-09,9.0
2025-11-10,53.0
2025-11-11,33.0
2025-11-12,64.0
2025-11-13,64.0
2025-11-14,57.0
2025-11-15,8.0
2025-11-16,9.0
2025-11-17,60.0
2025-11-18,54.0
2025-11-19,53.0
2025-11-20,52.0
2025-11-21,41.0
2025-11-22,7.0
2025-11-23,7.0
2025-11-24,28.0
2025-11-25,25.0
2025-11-26,11.0
2025-11-27,4.0
2025-11-28,3.0
2025-11-29,4.0
2025-11-30,7.0
2025-12-01,52.0
2025-12-02,56.0
2025-12-03,69.0
2025-12-04,73.0
2025-12-05,56.0
2025-12-06,11.0
2025-12-07,9.0
2025-12-08,57.0
2025-12-09,68.0
2025-12-10,66.0
2025-12-11,58.0
2025-12-12,47.0
2025-12-13,6.5
2025-12-14,7.0
2025-12-15,43.5
2025-12-16,42.0
2025-12-17,42.0
2025-12-18,34.0
2025-12-19,20.5
2025-12-20,5.0
2025-12-21,2.5
2025-12-22,8.5
2025-12-23,5.0
2025-12-24,2.5
2025-12-25,2.0
2025-12-26,2.5
2025-12-27,3.0
2025-12-28,2.5
2025-12-29,3.5
2025-12-30,2.5
2025-12-31,2.5
2026-01-01,2.5
2026-01-02,4.0
2026-01-03,2.5
2026-01-04,4.0
2026-01-05,26.5
2026-01-06,43.5
2026-01-07,52.0
2026-01-08,58.0
2026-01-09,55.5
2026-01-10,7.0
2026-01-11,7.0
2026-01-12,52.0
2026-01-13,58.0
2026-01-14,57.0
2026-01-15,50.0
2026-01-16,46.0
2026-01-17,8.0
2026-01-18,5.0
2026-01-19,8.0
2026-01-20,46.0
2026-01-21,54.0
2026-01-22,53.0
2026-01-23,42.0
2026-01-24,8.0
2026-01-25,7.0
2026-01-26,28.0
2026-01-27,37.0
2026-01-28,39.0
2026-01-29,40.0
2026-01-30,38.0
2026-01-31,7.0
2026-02-01,7.0
2026-02-02,35.0
2026-02-03,39.0
2026-02-04,42.0
2026-02-05,38.0
2026-02-06,35.0
2026-02-07,6.0
2026-02-08,5.0
2026-02-09,31.0
2026-02-10,43.0
2026-02-11,40.0
2026-02-12,38.0
2026-02-13,25.0
2026-02-14,5.0
2026-02-15,5.0
2026-02-16,11.0
2026-02-17,28.0
2026-02-18,30.0
2026-02-19,31.0
2026-02-20,25.0
2026-02-21,5.0
2026-02-22,4.0
2026-02-23,29.0
2026-02-24,32.0
2026-02-25,32.0
2026-02-26,32.0
2026-02-27,32.0
2026-02-28,6.0
2026-03-01,6.0
2026-03-02,34.0
2026-03-03,36.0
2026-03-04,34.0
2026-03-05,36.0
2026-03-06,35.0
2026-03-07,7.0
2026-03-08,6.0
2026-03-09,34.0
2026-03-10,37.0
2026-03-11,37.0
2026-03-12,38.0
2026-03-13,27.0
2026-03-14,5.0
2026-03-15,6.0
2026-03-16,26.0
2026-03-17,31.0
2026-03-18,32.0
2026-03-19,31.0
2026-03-20,23.0
2026-03-21,4.0
2026-03-22,6.0
2026-03-23,32.0
2026-03-24,34.0
2026-03-25,35.0
2026-03-26,34.0
2026-03-27,25.0
2026-03-28,5.0
2026-03-29,5.0
2026-03-30,27.0
2026-03-31,27.0
2026-04-01,24.0
2026-04-02,21.0
2026-04-03,10.0
2026-04-04,4.0
2026-04-05,4.0
2026-04-06,15.0
2026-04-07,21.0
2026-04-08,25.0
2026-04-09,27.0
2026-04-10,28.0
2026-04-11,15.0
2026-04-12,34.0
2026-04-13,100.0
2026-04-14,66.0
2026-04-15,59.0
2026-04-16,50.0
2026-04-17,40.0
2026-04-18,11.0
2026-04-19,11.0
2026-04-20,44.0
2026-04-21,41.0
2026-04-22,39.0
2026-04-23,38.0
2026-04-24,32.0
2026-04-25,8.0
2026-04-26,9.0
2026-04-27,43.0
2026-04-28,46.0
2026-04-29,41.0
2026-04-30,41.0
2026-05-01,32.0
2026-05-02,6.0
2026-05-03,6.0
2026-05-04,45.0
2026-05-05,43.0
2026-05-06,46.0
2026-05-07,43.0
2026-05-08,35.0
2026-05-09,6.0
2026-05-10,5.0
2026-05-11,38.0
2026-05-12,47.0
2026-05-13,47.0
2026-05-14,43.0
2026-05-15,33.0
2026-05-16,6.0
2026-05-17,6.0
2026-05-18,36.0
2026-05-19,39.0
2026-05-20,37.0
2026-05-21,38.0
2026-05-22,25.0
2026-05-23,5.0
2026-05-24,4.0
2026-05-25,5.0
2026-05-26,26.0
2026-05-27,24.0
2026-05-28,32.0
2026-05-29,25.0
2026-05-30,5.0
2026-05-31,4.0
