Time,clever
2025-01-18,13.885714285714288
2025-01-19,9.257142857142858
2025-01-20,16.662857142857145
2025-01-21,56.46857142857144
2025-01-22,61.09714285714286
2025-01-23,70.35428571428572
2025-01-24,72.2057142857143
2025-01-25,14.811428571428573
2025-01-26,12.96
2025-01-27,70.35428571428572
2025-01-28,79.61142857142858
2025-01-29,75.90857142857143
2025-01-30,77.76
2025-01-31,74.98285714285716
2025-02-01,13.885714285714288
2025-02-02,13.885714285714288
2025-02-03,65.72571428571429
2025-02-04,74.05714285714286
2025-02-05,74.05714285714286
2025-02-06,73.13142857142859
2025-02-07,75.90857142857143
2025-02-08,14.811428571428573
2025-02-09,12.034285714285716
2025-02-10,61.09714285714286
2025-02-11,73.13142857142859
2025-02-12,69.42857142857143
2025-02-13,69.42857142857143
2025-02-14,53.69142857142858
2025-02-15,12.96
2025-02-16,11.10857142857143
2025-02-17,24.994285714285716
2025-02-18,62.02285714285715
2025-02-19,62.02285714285715
2025-02-20,63.87428571428572
2025-02-21,63.87428571428572
2025-02-22,13.885714285714288
2025-02-23,12.96
2025-02-24,70.35428571428572
2025-02-25,76.83428571428573
2025-02-26,74.05714285714286
2025-02-27,75.90857142857143
2025-02-28,71.28000000000002
2025-03-01,13.885714285714288
2025-03-02,12.034285714285716
2025-03-03,66.65142857142858
2025-03-04,67.57714285714286
2025-03-05,71.28000000000002
2025-03-06,75.90857142857143
2025-03-07,64.80000000000001
2025-03-08,13.885714285714288
2025-03-09,12.96
2025-03-10,56.46857142857144
2025-03-11,62.02285714285715
2025-03-12,63.87428571428572
2025-03-13,65.72571428571429
2025-03-14,49.06285714285715
2025-03-15,12.034285714285716
2025-03-16,12.96
2025-03-17,57.39428571428572
2025-03-18,62.02285714285715
2025-03-19,61.09714285714286
2025-03-20,58.32000000000001
2025-03-21,49.98857142857143
2025-03-22,11.10857142857143
2025-03-23,11.10857142857143
2025-03-24,57.39428571428572
2025-03-25,61.09714285714286
2025-03-26,59.24571428571429
2025-03-27,60.17142857142858
2025-03-28,54.617142857142866
2025-03-29,11.10857142857143
2025-03-30,10.182857142857143
2025-03-31,53.69142857142858
2025-04-01,62.948571428571434
2025-04-02,61.09714285714286
2025-04-03,65.72571428571429
2025-04-04,60.17142857142858
2025-04-05,12.96
2025-04-06,12.034285714285716
2025-04-07,62.02285714285715
2025-04-08,62.02285714285715
2025-04-09,62.948571428571434
2025-04-10,64.80000000000001
2025-04-11,59.24571428571429
2025-04-12,12.034285714285716
2025-04-13,11.10857142857143
2025-04-14,55.54285714285715
2025-04-15,53.51648403164373
2025-04-16,54.492240592691815
2025-04-17,50.12635720564229
2025-04-18,22.392358628772342
2025-04-19,9.244666192289984
2025-04-20,9.244666192289984
2025-04-21,41.344548156209456
2025-04-22,59.83388054078942
2025-04-23,58.39526683688419
2025-04-24,54.492240592691815
2025-04-25,53.51648403164373
2025-04-26,11.196179314386171
2025-04-27,11.196179314386171
2025-04-28,64.7126633460299
2025-04-29,62.298293081076565
2025-04-30,60.34677995898038
2025-05-01,66.66417646812607
2025-05-02,56.443753714788
2025-05-03,13.147692436482359
2025-05-04,12.171935875434265
2025-05-05,62.298293081076565
2025-05-06,60.34677995898038
2025-05-07,61.78539366288561
2025-05-08,63.7369067849818
2025-05-09,54.492240592691815
2025-05-10,11.659036457243314
2025-05-11,11.196179314386171
2025-05-12,60.34677995898038
2025-05-13,61.78539366288561
2025-05-14,57.419510275836096
2025-05-15,58.47053367376837
2025-05-16,46.16094763718556
2025-05-17,13.335384872964717
2025-05-18,11.283787200200914
2025-05-19,51.28994181909506
2025-05-20,49.23834414633126
2025-05-21,43.08355112803985
2025-05-22,43.08355112803985
2025-05-23,30.77396509145704
2025-05-24,9.23218952743711
2025-05-25,8.20639069105521
2025-05-26,10.257988363819013
2025-05-27,31.79976392783894
2025-05-28,30.77396509145704
2025-05-29,30.77396509145704
2025-05-30,26.670769745929434
2025-05-31,8.20639069105521
2025-06-01,8.20639069105521
2025-06-02,26.670769745929434
2025-06-03,29.748166255075137
2025-06-04,23.59337323678373
2025-06-05,20.515976727638026
2025-06-06,16.41278138211042
2025-06-07,7.180591854673309
2025-06-08,7.180591854673309
2025-06-09,19.490177891256124
2025-06-10,19.490177891256124
2025-06-11,16.41278138211042
2025-06-12,15.38698254572852
2025-06-13,12.309586036582814
2025-06-14,7.180591854673309
2025-06-15,6.154793018291407
2025-06-16,13.335384872964717
2025-06-17,12.309586036582814
2025-06-18,11.283787200200914
2025-06-19,7.180591854673309
2025-06-20,8.20639069105521
2025-06-21,5.128994181909507
2025-06-22,5.128994181909507
2025-06-23,10.257988363819013
2025-06-24,9.23218952743711
2025-06-25,9.23218952743711
2025-06-26,8.20639069105521
2025-06-27,7.180591854673309
2025-06-28,5.128994181909507
2025-06-29,6.154793018291407
2025-06-30,7.180591854673309
2025-07-01,8.20639069105521
2025-07-02,7.180591854673309
2025-07-03,7.180591854673309
2025-07-04,5.128994181909507
2025-07-05,5.128994181909507
2025-07-06,5.128994181909507
2025-07-07,8.20639069105521
2025-07-08,9.23218952743711
2025-07-09,9.23218952743711
2025-07-10,8.20639069105521
2025-07-11,8.20639069105521
2025-07-12,6.154793018291407
2025-07-13,6.154793018291407
2025-07-14,8.20639069105521
2025-07-15,9.23218952743711
2025-07-16,8.20639069105521
2025-07-17,9.23218952743711
2025-07-18,7.180591854673309
2025-07-19,8.20639069105521
2025-07-20,7.180591854673309
2025-07-21,11.283787200200914
2025-07-22,12.309586036582814
2025-07-23,13.335384872964717
2025-07-24,15.38698254572852
2025-07-25,13.335384872964717
2025-07-26,10.257988363819013
2025-07-27,9.23218952743711
2025-07-28,15.38698254572852
2025-07-29,18.46437905487422
2025-07-30,21.541775564019925
2025-07-31,18.46437905487422
2025-08-01,19.490177891256124
2025-08-02,13.335384872964717
2025-08-03,11.283787200200914
2025-08-04,22.567574400401828
2025-08-05,23.59337323678373
2025-08-06,27.696568582311336
2025-08-07,28.722367418693235
2025-08-08,28.722367418693235
2025-08-09,11.283787200200914
2025-08-10,11.283787200200914
2025-08-11,35.90295927336655
2025-08-12,42.057752291657955
2025-08-13,44.10934996442175
2025-08-14,49.23834414633126
2025-08-15,52.315740655476965
2025-08-16,12.309586036582814
2025-08-17,13.335384872964717
2025-08-18,61.54793018291408
2025-08-19,66.67692436482358
2025-08-20,70.78011971035119
2025-08-21,73.85751621949689
2025-08-22,73.85751621949689
2025-08-23,14.361183709346617
2025-08-24,15.38698254572852
2025-08-25,74.8833150558788
2025-08-26,78.98651040140639
2025-08-27,84.11550458331591
2025-08-28,84.11550458331591
2025-08-29,71.8059185467331
2025-08-30,14.361183709346617
2025-08-31,12.309586036582814
2025-09-01,15.38698254572852
2025-09-02,77.9607115650245
2025-09-03,86.1671022560797
2025-09-04,91.29609643798922
2025-09-05,86.1671022560797
2025-09-06,16.41278138211042
2025-09-07,15.38698254572852
2025-09-08,84.11550458331591
2025-09-09,90.27029760160731
2025-09-10,80.0123092377883
2025-09-11,84.11550458331591
2025-09-12,82.0639069105521
2025-09-13,15.38698254572852
2025-09-14,14.361183709346617
2025-09-15,75.90911389226069
2025-09-16,83.089705746934
2025-09-17,83.089705746934
2025-09-18,88.2186999288435
2025-09-19,77.9607115650245
2025-09-20,16.41278138211042
2025-09-21,15.38698254572852
2025-09-22,75.90911389226069
2025-09-23,77.9607115650245
2025-09-24,82.0639069105521
2025-09-25,84.11550458331591
2025-09-26,78.98651040140639
2025-09-27,16.41278138211042
2025-09-28,15.38698254572852
2025-09-29,76.9349127286426
2025-09-30,78.98651040140639
2025-10-01,80.0123092377883
2025-10-02,72.83171738311499
2025-10-03,72.83171738311499
2025-10-04,14.361183709346617
2025-10-05,14.361183709346617
2025-10-06,70.78011971035119
2025-10-07,70.78011971035119
2025-10-08,73.85751621949689
2025-10-09,74.8833150558788
2025-10-10,58.47053367376837
2025-10-11,14.361183709346617
2025-10-12,13.335384872964717
2025-10-13,45.135148800803655
2025-10-14,68.72852203758738
2025-10-15,102.57988363819013
2025-10-16,73.85751621949689
2025-10-17,67.70272320120549
2025-10-18,14.361183709346617
2025-10-19,14.361183709346617
2025-10-20,70.78011971035119
2025-10-21,76.9349127286426
2025-10-22,81.0381080741702
2025-10-23,80.0123092377883
2025-10-24,75.90911389226069
2025-10-25,15.38698254572852
2025-10-26,14.361183709346617
2025-10-27,70.78011971035119
2025-10-28,78.98651040140639
2025-10-29,74.8833150558788
2025-10-30,76.9349127286426
2025-10-31,51.28994181909506
2025-11-01,13.335384872964717
2025-11-02,13.335384872964717
2025-11-03,66.67692436482358
2025-11-04,64.62532669205979
2025-11-05,74.8833150558788
2025-11-06,74.8833150558788
2025-11-07,74.8833150558788
2025-11-08,15.38698254572852
2025-11-09,13.335384872964717
2025-11-10,62.573729019295975
2025-11-11,43.08355112803985
2025-11-12,73.85751621949689
2025-11-13,78.98651040140639
2025-11-14,73.85751621949689
2025-11-15,15.38698254572852
2025-11-16,14.361183709346617
2025-11-17,75.90911389226069
2025-11-18,69.75432087396929
2025-11-19,74.8833150558788
2025-11-20,73.85751621949689
2025-11-21,66.67692436482358
2025-11-22,15.38698254572852
2025-11-23,12.309586036582814
2025-11-24,31.79976392783894
2025-11-25,27.696568582311336
2025-11-26,15.38698254572852
2025-11-27,8.20639069105521
2025-11-28,8.20639069105521
2025-11-29,8.20639069105521
2025-11-30,11.283787200200914
2025-12-01,63.59952785567788
2025-12-02,67.70272320120549
2025-12-03,72.83171738311499
2025-12-04,75.90911389226069
2025-12-05,68.72852203758738
2025-12-06,15.38698254572852
2025-12-07,14.361183709346617
2025-12-08,67.70272320120549
2025-12-09,69.75432087396929
2025-12-10,67.70272320120549
2025-12-11,71.61207582960837
2025-12-12,66.8701935827852
2025-12-13,16.044977252181464
2025-12-14,14.583701384625883
2025-12-15,62.641210754153
2025-12-16,68.76694648151448
2025-12-17,65.4863401022469
2025-12-18,59.360604374885426
2025-12-19,37.18989139534249
2025-12-20,11.303095005358307
2025-12-21,9.406342106629044
2025-12-22,14.1482243534522
2025-12-23,9.406342106629044
2025-12-24,8.022488626090732
2025-12-25,7.0741121767261
2025-12-26,7.509589207899781
2025-12-27,7.0741121767261
2025-12-28,6.125735727361469
2025-12-29,8.457965657264413
2025-12-30,7.509589207899781
2025-12-31,7.0741121767261
2026-01-01,6.56121275853515
2026-01-02,8.022488626090732
2026-01-03,8.457965657264413
2026-01-04,9.406342106629044
2026-01-05,34.85766146543955
2026-01-06,58.412227925520796
2026-01-07,69.7153229308791
2026-01-08,65.4863401022469
2026-01-09,65.4863401022469
2026-01-10,13.935264997557784
2026-01-11,13.935264997557784
2026-01-12,65.32155467605212
2026-01-13,69.67632498778892
2026-01-14,70.54727905013628
2026-01-15,68.80537092544157
2026-01-16,65.32155467605212
2026-01-17,13.935264997557784
2026-01-18,10.451448748168339
2026-01-19,16.548127184599867
2026-01-20,68.80537092544157
2026-01-21,72.289187174831
2026-01-22,72.289187174831
2026-01-23,68.80537092544157
2026-01-24,16.548127184599867
2026-01-25,13.064310935210422
2026-01-26,39.192932805631266
2026-01-27,54.87010592788378
2026-01-28,60.09583030196794
2026-01-29,64.45060061370475
2026-01-30,62.708692489010026
2026-01-31,14.806219059905146
2026-02-01,13.935264997557784
2026-02-02,60.9667843643153
2026-02-03,70.54727905013628
2026-02-04,67.9344168630942
2026-02-05,69.67632498778892
2026-02-06,69.67632498778892
2026-02-07,14.806219059905146
2026-02-08,13.064310935210422
2026-02-09,53.12819780318905
2026-02-10,87.09540623473615
2026-02-11,74.90204936187308
2026-02-12,69.67632498778892
2026-02-13,46.16056530441016
2026-02-14,13.064310935210422
2026-02-15,11.3224028105157
2026-02-16,20.902897496336678
2026-02-17,53.12819780318905
2026-02-18,60.09583030196794
2026-02-19,63.57964655135739
2026-02-20,60.9667843643153
2026-02-21,13.064310935210422
2026-02-22,12.193356872863061
2026-02-23,64.45060061370475
2026-02-24,65.32155467605212
2026-02-25,63.57964655135739
2026-02-26,70.54727905013628
2026-02-27,60.09583030196794
2026-02-28,14.806219059905146
2026-03-01,12.193356872863061
2026-03-02,63.57964655135739
2026-03-03,68.80537092544157
2026-03-04,70.54727905013628
2026-03-05,71.41823311248365
2026-03-06,68.80537092544157
2026-03-07,15.677173122252507
2026-03-08,14.806219059905146
2026-03-09,66.19250873839947
2026-03-10,68.80537092544157
2026-03-11,65.32155467605212
2026-03-12,63.57964655135739
2026-03-13,53.12819780318905
2026-03-14,14.806219059905146
2026-03-15,11.3224028105157
2026-03-16,42.676749055020714
2026-03-17,47.90247342910488
2026-03-18,47.90247342910488
2026-03-19,48.773427491452246
2026-03-20,34.83816249389446
2026-03-21,11.3224028105157
2026-03-22,11.3224028105157
2026-03-23,56.612014052578495
2026-03-24,57.48296811492586
2026-03-25,60.9667843643153
2026-03-26,64.45060061370475
2026-03-27,55.741059990231136
2026-03-28,13.935264997557784
2026-03-29,13.064310935210422
2026-03-30,53.12819780318905
2026-03-31,51.38628967849433
2026-04-01,53.12819780318905
2026-04-02,42.676749055020714
2026-04-03,20.902897496336678
2026-04-04,10.451448748168339
2026-04-05,9.580494685820977
2026-04-06,33.096254369199734
2026-04-07,49.644381553799604
2026-04-08,49.644381553799604
2026-04-09,52.25724374084169
2026-04-10,48.773427491452246
2026-04-11,12.193356872863061
2026-04-12,13.935264997557784
2026-04-13,58.35392217727322
2026-04-14,54.87010592788378
2026-04-15,60.09583030196794
2026-04-16,62.708692489010026
2026-04-17,56.612014052578495
2026-04-18,13.064310935210422
2026-04-19,13.064310935210422
2026-04-20,56.612014052578495
2026-04-21,58.35392217727322
2026-04-22,55.741059990231136
2026-04-23,56.612014052578495
2026-04-24,51.38628967849433
2026-04-25,13.064310935210422
2026-04-26,12.193356872863061
2026-04-27,57.48296811492586
2026-04-28,62.708692489010026
2026-04-29,59.224876239620585
2026-04-30,58.35392217727322
2026-05-01,54.87010592788378
2026-05-02,13.064310935210422
2026-05-03,13.064310935210422
2026-05-04,56.612014052578495
2026-05-05,58.35392217727322
2026-05-06,58.35392217727322
2026-05-07,57.48296811492586
2026-05-08,56.612014052578495
2026-05-09,13.064310935210422
2026-05-10,12.193356872863061
2026-05-11,57.48296811492586
2026-05-12,57.48296811492586
2026-05-13,55.741059990231136
2026-05-14,57.48296811492586
2026-05-15,46.16056530441016
2026-05-16,13.064310935210422
2026-05-17,11.3224028105157
2026-05-18,47.03151936675752
2026-05-19,43.54770311736807
2026-05-20,40.93484093032599
2026-05-21,42.676749055020714
2026-05-22,31.354346244505013
2026-05-23,11.3224028105157
2026-05-24,8.709540623473615
2026-05-25,10.451448748168339
2026-05-26,30.48339218215765
2026-05-27,30.48339218215765
2026-05-28,29.612438119810292
2026-05-29,26.999575932768206
2026-05-30,10.451448748168339
2026-05-31,9.580494685820977
