Time,masters
2024-11-06,1.2249507703000115
2024-11-07,1.2249507703000115
2024-11-08,1.2249507703000115
2024-11-09,2.449901540600023
2024-11-10,1.2249507703000115
2024-11-11,2.449901540600023
2024-11-12,2.449901540600023
2024-11-13,2.449901540600023
2024-11-14,2.449901540600023
2024-11-15,1.2249507703000115
2024-11-16,1.2249507703000115
2024-11-17,1.2249507703000115
2024-11-18,2.449901540600023
2024-11-19,2.449901540600023
2024-11-20,1.2249507703000115
2024-11-21,2.449901540600023
2024-11-22,2.449901540600023
2024-11-23,2.449901540600023
2024-11-24,1.2249507703000115
2024-11-25,1.2249507703000115
2024-11-26,1.2249507703000115
2024-11-27,1.2249507703000115
2024-11-28,1.2249507703000115
2024-11-29,1.2249507703000115
2024-11-30,1.2249507703000115
2024-12-01,2.449901540600023
2024-12-02,2.449901540600023
2024-12-03,2.449901540600023
2024-12-04,2.449901540600023
2024-12-05,2.449901540600023
2024-12-06,2.449901540600023
2024-12-07,2.449901540600023
2024-12-08,1.2249507703000115
2024-12-09,2.449901540600023
2024-12-10,2.449901540600023
2024-12-11,2.449901540600023
2024-12-12,2.449901540600023
2024-12-13,2.449901540600023
2024-12-14,2.449901540600023
2024-12-15,2.449901540600023
2024-12-16,2.449901540600023
2024-12-17,2.449901540600023
2024-12-18,2.449901540600023
2024-12-19,2.449901540600023
2024-12-20,2.449901540600023
2024-12-21,2.449901540600023
2024-12-22,1.2249507703000115
2024-12-23,1.2249507703000115
2024-12-24,1.2249507703000115
2024-12-25,1.2249507703000115
2024-12-26,1.2249507703000115
2024-12-27,1.2249507703000115
2024-12-28,2.449901540600023
2024-12-29,1.2249507703000115
2024-12-30,2.449901540600023
2024-12-31,2.449901540600023
2025-01-01,1.2249507703000115
2025-01-02,2.449901540600023
2025-01-03,2.449901540600023
2025-01-04,2.449901540600023
2025-01-05,2.449901540600023
2025-01-06,2.449901540600023
2025-01-07,2.449901540600023
2025-01-08,2.449901540600023
2025-01-09,2.449901540600023
2025-01-10,2.449901540600023
2025-01-11,2.449901540600023
2025-01-12,2.449901540600023
2025-01-13,2.449901540600023
2025-01-14,2.449901540600023
2025-01-15,2.449901540600023
2025-01-16,2.449901540600023
2025-01-17,2.449901540600023
2025-01-18,2.449901540600023
2025-01-19,2.449901540600023
2025-01-20,2.449901540600023
2025-01-21,2.449901540600023
2025-01-22,2.449901540600023
2025-01-23,2.449901540600023
2025-01-24,2.449901540600023
2025-01-25,2.449901540600023
2025-01-26,2.449901540600023
2025-01-27,2.449901540600023
2025-01-28,2.449901540600023
2025-01-29,2.449901540600023
2025-01-30,2.449901540600023
2025-01-31,2.449901540600023
2025-02-01,2.449901540600023
2025-02-02,2.449901540600023
2025-02-03,2.449901540600023
2025-02-04,2.449901540600023
2025-02-05,2.449901540600023
2025-02-06,2.449901540600023
2025-02-07,2.449901540600023
2025-02-08,2.449901540600023
2025-02-09,2.449901540600023
2025-02-10,2.449901540600023
2025-02-11,2.449901540600023
2025-02-12,2.449901540600023
2025-02-13,2.449901540600023
2025-02-14,2.449901540600023
2025-02-15,2.449901540600023
2025-02-16,2.449901540600023
2025-02-17,2.449901540600023
2025-02-18,2.449901540600023
2025-02-19,2.449901540600023
2025-02-20,2.449901540600023
2025-02-21,2.449901540600023
2025-02-22,2.449901540600023
2025-02-23,2.449901540600023
2025-02-24,2.449901540600023
2025-02-25,2.449901540600023
2025-02-26,2.449901540600023
2025-02-27,2.449901540600023
2025-02-28,2.449901540600023
2025-03-01,2.449901540600023
2025-03-02,2.449901540600023
2025-03-03,2.449901540600023
2025-03-04,2.449901540600023
2025-03-05,2.449901540600023
2025-03-06,2.449901540600023
2025-03-07,2.449901540600023
2025-03-08,2.449901540600023
2025-03-09,2.449901540600023
2025-03-10,2.449901540600023
2025-03-11,2.449901540600023
2025-03-12,2.449901540600023
2025-03-13,2.449901540600023
2025-03-14,2.449901540600023
2025-03-15,2.449901540600023
2025-03-16,2.449901540600023
2025-03-17,2.449901540600023
2025-03-18,3.6748523109000346
2025-03-19,3.6748523109000346
2025-03-20,3.6748523109000346
2025-03-21,2.449901540600023
2025-03-22,2.449901540600023
2025-03-23,2.449901540600023
2025-03-24,2.449901540600023
2025-03-25,3.6748523109000346
2025-03-26,3.6748523109000346
2025-03-27,3.6748523109000346
2025-03-28,3.6748523109000346
2025-03-29,3.6748523109000346
2025-03-30,3.6748523109000346
2025-03-31,3.6748523109000346
2025-04-01,3.6748523109000346
2025-04-02,3.6748523109000346
2025-04-03,4.899803081200046
2025-04-04,4.899803081200046
2025-04-05,6.124753851500058
2025-04-06,6.124753851500058
2025-04-07,11.024556932700104
2025-04-08,12.249507703000116
2025-04-09,19.599212324800185
2025-04-10,55.12278466350052
2025-04-11,53.897833893200506
2025-04-12,61.24753851500058
2025-04-13,122.49507703000116
2025-04-14,24.499015406000233
2025-04-15,7.368171216327205
2025-04-16,4.850558829127683
2025-04-17,3.8318183643806893
2025-04-18,3.499419662892244
2025-04-19,3.6471524191093305
2025-04-20,3.4255532847837005
2025-04-21,2.6653451434166078
2025-04-22,2.5545455762537927
2025-04-23,2.5545455762537927
2025-04-24,2.406812820036706
2025-04-25,2.296013252873891
2025-04-26,2.406812820036706
2025-04-27,2.296013252873891
2025-04-28,2.3698796309824344
2025-04-29,2.4437460090909777
2025-04-30,2.406812820036706
2025-05-01,2.6653451434166078
2025-05-02,2.4437460090909777
2025-05-03,2.517612387199521
2025-05-04,2.5914787653080644
2025-05-05,2.5914787653080644
2025-05-06,2.4437460090909777
2025-05-07,2.406812820036706
2025-05-08,2.4437460090909777
2025-05-09,2.517612387199521
2025-05-10,2.6284119543623365
2025-05-11,2.517612387199521
2025-05-12,2.739211521525151
2025-05-13,2.5914787653080644
2025-05-14,2.5545455762537927
2025-05-15,2.6591896119075624
2025-05-16,2.733055990016106
2025-05-17,2.8069223681246496
2025-05-18,2.880788746233193
2025-05-19,2.733055990016106
2025-05-20,2.733055990016106
2025-05-21,2.4375904775819324
2025-05-22,2.585323233799019
2025-05-23,2.2159913432563023
2025-05-24,2.4375904775819324
2025-05-25,2.2898577213648457
2025-05-26,2.142124965147759
2025-05-27,2.2898577213648457
2025-05-28,2.363724099473389
2025-05-29,2.2898577213648457
2025-05-30,3.0285215024502796
2025-05-31,3.25012063677591
2025-06-01,6.278642139226189
2025-06-02,4.358116308404061
2025-06-03,3.5455861492100835
2025-06-04,2.733055990016106
2025-06-05,2.6591896119075624
2025-06-06,2.2159913432563023
2025-06-07,2.2898577213648457
2025-06-08,2.142124965147759
2025-06-09,2.4375904775819324
2025-06-10,2.6591896119075624
2025-06-11,2.2898577213648457
2025-06-12,2.363724099473389
2025-06-13,2.2159913432563023
2025-06-14,2.585323233799019
2025-06-15,2.4375904775819324
2025-06-16,2.5114568556904757
2025-06-17,2.363724099473389
2025-06-18,2.2159913432563023
2025-06-19,1.994392208930672
2025-06-20,2.0682585870392156
2025-06-21,2.2898577213648457
2025-06-22,1.8466594527135851
2025-06-23,1.994392208930672
2025-06-24,2.142124965147759
2025-06-25,1.994392208930672
2025-06-26,1.994392208930672
2025-06-27,1.8466594527135851
2025-06-28,2.142124965147759
2025-06-29,1.994392208930672
2025-06-30,1.994392208930672
2025-07-01,2.0682585870392156
2025-07-02,2.2159913432563023
2025-07-03,2.142124965147759
2025-07-04,1.7727930746050418
2025-07-05,2.142124965147759
2025-07-06,1.8466594527135851
2025-07-07,2.0682585870392156
2025-07-08,2.142124965147759
2025-07-09,2.2159913432563023
2025-07-10,2.142124965147759
2025-07-11,2.363724099473389
2025-07-12,2.363724099473389
2025-07-13,2.2159913432563023
2025-07-14,2.2159913432563023
2025-07-15,2.2159913432563023
2025-07-16,2.2159913432563023
2025-07-17,2.5114568556904757
2025-07-18,2.2159913432563023
2025-07-19,2.8069223681246496
2025-07-20,2.8069223681246496
2025-07-21,5.096780089489495
2025-07-22,3.988784417861344
2025-07-23,2.733055990016106
2025-07-24,2.5114568556904757
2025-07-25,2.2898577213648457
2025-07-26,2.4375904775819324
2025-07-27,2.363724099473389
2025-07-28,2.585323233799019
2025-07-29,2.880788746233193
2025-07-30,2.733055990016106
2025-07-31,2.733055990016106
2025-08-01,2.2898577213648457
2025-08-02,2.2159913432563023
2025-08-03,1.994392208930672
2025-08-04,2.2898577213648457
2025-08-05,2.2159913432563023
2025-08-06,2.4375904775819324
2025-08-07,2.2898577213648457
2025-08-08,2.2159913432563023
2025-08-09,2.363724099473389
2025-08-10,2.2898577213648457
2025-08-11,2.363724099473389
2025-08-12,2.363724099473389
2025-08-13,2.2159913432563023
2025-08-14,2.733055990016106
2025-08-15,2.142124965147759
2025-08-16,2.2898577213648457
2025-08-17,2.2159913432563023
2025-08-18,2.363724099473389
2025-08-19,2.4375904775819324
2025-08-20,2.2159913432563023
2025-08-21,2.363724099473389
2025-08-22,2.142124965147759
2025-08-23,2.363724099473389
2025-08-24,2.142124965147759
2025-08-25,2.4375904775819324
2025-08-26,2.5114568556904757
2025-08-27,2.363724099473389
2025-08-28,2.2898577213648457
2025-08-29,2.2159913432563023
2025-08-30,2.2159913432563023
2025-08-31,2.0682585870392156
2025-09-01,2.0682585870392156
2025-09-02,2.2898577213648457
2025-09-03,2.585323233799019
2025-09-04,1.994392208930672
2025-09-05,1.9205258308221285
2025-09-06,1.8466594527135851
2025-09-07,1.7727930746050418
2025-09-08,2.2159913432563023
2025-09-09,2.142124965147759
2025-09-10,1.9205258308221285
2025-09-11,1.8466594527135851
2025-09-12,1.7727930746050418
2025-09-13,1.8466594527135851
2025-09-14,1.8466594527135851
2025-09-15,2.0682585870392156
2025-09-16,1.994392208930672
2025-09-17,2.142124965147759
2025-09-18,1.9205258308221285
2025-09-19,1.9205258308221285
2025-09-20,1.8466594527135851
2025-09-21,2.0682585870392156
2025-09-22,2.142124965147759
2025-09-23,1.994392208930672
2025-09-24,2.0682585870392156
2025-09-25,1.994392208930672
2025-09-26,1.994392208930672
2025-09-27,1.994392208930672
2025-09-28,1.7727930746050418
2025-09-29,1.9205258308221285
2025-09-30,2.142124965147759
2025-10-01,2.0682585870392156
2025-10-02,2.2898577213648457
2025-10-03,2.0682585870392156
2025-10-04,1.994392208930672
2025-10-05,1.9205258308221285
2025-10-06,2.142124965147759
2025-10-07,2.2159913432563023
2025-10-08,2.5114568556904757
2025-10-09,2.6591896119075624
2025-10-10,1.9205258308221285
2025-10-11,2.2898577213648457
2025-10-12,2.0682585870392156
2025-10-13,2.0682585870392156
2025-10-14,1.9205258308221285
2025-10-15,2.0682585870392156
2025-10-16,1.994392208930672
2025-10-17,1.9205258308221285
2025-10-18,1.994392208930672
2025-10-19,1.7727930746050418
2025-10-20,2.0682585870392156
2025-10-21,1.9205258308221285
2025-10-22,2.2159913432563023
2025-10-23,1.994392208930672
2025-10-24,1.9205258308221285
2025-10-25,1.994392208930672
2025-10-26,1.994392208930672
2025-10-27,2.142124965147759
2025-10-28,2.880788746233193
2025-10-29,2.9546551243417363
2025-10-30,3.102387880558823
2025-10-31,2.9546551243417363
2025-11-01,2.585323233799019
2025-11-02,2.4375904775819324
2025-11-03,2.2159913432563023
2025-11-04,2.0682585870392156
2025-11-05,2.0682585870392156
2025-11-06,2.0682585870392156
2025-11-07,1.994392208930672
2025-11-08,1.9205258308221285
2025-11-09,1.8466594527135851
2025-11-10,1.994392208930672
2025-11-11,2.4375904775819324
2025-11-12,2.0682585870392156
2025-11-13,1.994392208930672
2025-11-14,2.0682585870392156
2025-11-15,1.994392208930672
2025-11-16,1.7727930746050418
2025-11-17,1.994392208930672
2025-11-18,2.142124965147759
2025-11-19,2.142124965147759
2025-11-20,2.0682585870392156
2025-11-21,1.994392208930672
2025-11-22,2.0682585870392156
2025-11-23,1.7727930746050418
2025-11-24,2.0682585870392156
2025-11-25,1.994392208930672
2025-11-26,1.7727930746050418
2025-11-27,1.625060318387955
2025-11-28,1.6989266964964984
2025-11-29,1.9205258308221285
2025-11-30,1.8466594527135851
2025-12-01,1.9205258308221285
2025-12-02,2.2159913432563023
2025-12-03,1.9205258308221285
2025-12-04,2.0682585870392156
2025-12-05,1.8466594527135851
2025-12-06,1.994392208930672
2025-12-07,1.8466594527135851
2025-12-08,1.994392208930672
2025-12-09,1.9205258308221285
2025-12-10,2.142124965147759
2025-12-11,2.0863894253022215
2025-12-12,2.0494562362479503
2025-12-13,2.0863894253022215
2025-12-14,2.012523047193678
2025-12-15,2.0494562362479503
2025-12-16,2.0494562362479503
2025-12-17,2.0863894253022215
2025-12-18,2.1233226143564936
2025-12-19,2.012523047193678
2025-12-20,1.9755898581394065
2025-12-21,1.9017234800308631
2025-12-22,1.9755898581394065
2025-12-23,1.8647902909765914
2025-12-24,1.9017234800308631
2025-12-25,1.2832604415038769
2025-12-26,1.8647902909765914
2025-12-27,2.0494562362479503
2025-12-28,2.012523047193678
2025-12-29,1.9755898581394065
2025-12-30,1.9755898581394065
2025-12-31,1.9755898581394065
2026-01-01,1.9386566690851348
2026-01-02,2.0863894253022215
2026-01-03,2.160255803410765
2026-01-04,2.012523047193678
2026-01-05,1.9755898581394065
2026-01-06,2.197188992465037
2026-01-07,2.0863894253022215
2026-01-08,2.1233226143564936
2026-01-09,2.0863894253022215
2026-01-10,2.0306538854566845
2026-01-11,2.0306538854566845
2026-01-12,2.0306538854566845
2026-01-13,2.0306538854566845
2026-01-14,2.0306538854566845
2026-01-15,2.0306538854566845
2026-01-16,2.0306538854566845
2026-01-17,2.0306538854566845
2026-01-18,2.0306538854566845
2026-01-19,2.0306538854566845
2026-01-20,2.0306538854566845
2026-01-21,3.0459808281850265
2026-01-22,4.061307770913369
2026-01-23,3.0459808281850265
2026-01-24,2.0306538854566845
2026-01-25,3.0459808281850265
2026-01-26,3.0459808281850265
2026-01-27,2.0306538854566845
2026-01-28,2.0306538854566845
2026-01-29,2.0306538854566845
2026-01-30,2.0306538854566845
2026-01-31,2.0306538854566845
2026-02-01,2.0306538854566845
2026-02-02,2.0306538854566845
2026-02-03,2.0306538854566845
2026-02-04,2.0306538854566845
2026-02-05,2.0306538854566845
2026-02-06,2.0306538854566845
2026-02-07,2.0306538854566845
2026-02-08,2.0306538854566845
2026-02-09,2.0306538854566845
2026-02-10,3.0459808281850265
2026-02-11,2.0306538854566845
2026-02-12,2.0306538854566845
2026-02-13,2.0306538854566845
2026-02-14,2.0306538854566845
2026-02-15,2.0306538854566845
2026-02-16,3.0459808281850265
2026-02-17,3.0459808281850265
2026-02-18,3.0459808281850265
2026-02-19,2.0306538854566845
2026-02-20,2.0306538854566845
2026-02-21,2.0306538854566845
2026-02-22,2.0306538854566845
2026-02-23,3.0459808281850265
2026-02-24,3.0459808281850265
2026-02-25,3.0459808281850265
2026-02-26,3.0459808281850265
2026-02-27,3.0459808281850265
2026-02-28,2.0306538854566845
2026-03-01,2.0306538854566845
2026-03-02,3.0459808281850265
2026-03-03,3.0459808281850265
2026-03-04,3.0459808281850265
2026-03-05,3.0459808281850265
2026-03-06,2.0306538854566845
2026-03-07,3.0459808281850265
2026-03-08,3.0459808281850265
2026-03-09,3.0459808281850265
2026-03-10,3.0459808281850265
2026-03-11,3.0459808281850265
2026-03-12,3.0459808281850265
2026-03-13,3.0459808281850265
2026-03-14,3.0459808281850265
2026-03-15,3.0459808281850265
2026-03-16,3.0459808281850265
2026-03-17,3.0459808281850265
2026-03-18,4.061307770913369
2026-03-19,3.0459808281850265
2026-03-20,3.0459808281850265
2026-03-21,3.0459808281850265
2026-03-22,3.0459808281850265
2026-03-23,3.0459808281850265
2026-03-24,4.061307770913369
2026-03-25,4.061307770913369
2026-03-26,4.061307770913369
2026-03-27,4.061307770913369
2026-03-28,4.061307770913369
2026-03-29,4.061307770913369
2026-03-30,4.061307770913369
2026-03-31,5.076634713641711
2026-04-01,5.076634713641711
2026-04-02,5.076634713641711
2026-04-03,6.091961656370053
2026-04-04,6.091961656370053
2026-04-05,8.122615541826738
2026-04-06,12.183923312740106
2026-04-07,15.229904140925134
2026-04-08,21.321865797295185
2026-04-09,58.88896267824385
2026-04-10,52.7970010218738
2026-04-11,62.950270449157216
2026-04-12,101.53269427283422
2026-04-13,21.321865797295185
2026-04-14,7.107288599098395
2026-04-15,6.091961656370053
2026-04-16,4.061307770913369
2026-04-17,4.061307770913369
2026-04-18,4.061307770913369
2026-04-19,3.0459808281850265
2026-04-20,3.0459808281850265
2026-04-21,3.0459808281850265
2026-04-22,3.0459808281850265
2026-04-23,3.0459808281850265
2026-04-24,3.0459808281850265
2026-04-25,3.0459808281850265
2026-04-26,3.0459808281850265
2026-04-27,3.0459808281850265
2026-04-28,3.0459808281850265
2026-04-29,3.0459808281850265
2026-04-30,3.0459808281850265
2026-05-01,3.0459808281850265
2026-05-02,3.0459808281850265
2026-05-03,3.0459808281850265
2026-05-04,3.0459808281850265
2026-05-05,3.0459808281850265
2026-05-06,3.0459808281850265
2026-05-07,3.0459808281850265
2026-05-08,3.0459808281850265
2026-05-09,4.061307770913369
2026-05-10,3.0459808281850265
2026-05-11,3.0459808281850265
2026-05-12,3.0459808281850265
2026-05-13,3.0459808281850265
2026-05-14,3.0459808281850265
2026-05-15,4.061307770913369
2026-05-16,4.061307770913369
2026-05-17,4.061307770913369
2026-05-18,3.0459808281850265
2026-05-19,3.0459808281850265
2026-05-20,3.0459808281850265
2026-05-21,3.0459808281850265
2026-05-22,3.0459808281850265
2026-05-23,3.0459808281850265
2026-05-24,3.0459808281850265
2026-05-25,3.0459808281850265
2026-05-26,3.0459808281850265
2026-05-27,3.0459808281850265
2026-05-28,3.0459808281850265
2026-05-29,3.0459808281850265
2026-05-30,3.0459808281850265
2026-05-31,3.0459808281850265
