Time,atoll
2024-02-26,33.23076923076923
2024-02-27,36.34615384615385
2024-02-28,33.23076923076923
2024-02-29,31.153846153846157
2024-03-01,30.115384615384617
2024-03-02,25.961538461538463
2024-03-03,30.115384615384617
2024-03-04,28.03846153846154
2024-03-05,32.19230769230769
2024-03-06,36.34615384615385
2024-03-07,32.19230769230769
2024-03-08,24.923076923076927
2024-03-09,23.884615384615387
2024-03-10,28.03846153846154
2024-03-11,36.34615384615385
2024-03-12,30.115384615384617
2024-03-13,34.269230769230774
2024-03-14,32.19230769230769
2024-03-15,28.03846153846154
2024-03-16,28.03846153846154
2024-03-17,25.961538461538463
2024-03-18,39.46153846153847
2024-03-19,39.46153846153847
2024-03-20,35.307692307692314
2024-03-21,30.115384615384617
2024-03-22,28.03846153846154
2024-03-23,21.80769230769231
2024-03-24,29.07692307692308
2024-03-25,31.153846153846157
2024-03-26,28.03846153846154
2024-03-27,31.153846153846157
2024-03-28,29.07692307692308
2024-03-29,18.692307692307693
2024-03-30,22.846153846153847
2024-03-31,20.76923076923077
2024-04-01,25.961538461538463
2024-04-02,43.61538461538462
2024-04-03,31.153846153846157
2024-04-04,30.115384615384617
2024-04-05,36.34615384615385
2024-04-06,28.03846153846154
2024-04-07,27.000000000000004
2024-04-08,32.19230769230769
2024-04-09,31.153846153846157
2024-04-10,33.23076923076923
2024-04-11,103.84615384615385
2024-04-12,86.1923076923077
2024-04-13,33.23076923076923
2024-04-14,31.153846153846157
2024-04-15,35.307692307692314
2024-04-16,32.19230769230769
2024-04-17,39.46153846153847
2024-04-18,35.307692307692314
2024-04-19,30.115384615384617
2024-04-20,23.884615384615387
2024-04-21,24.923076923076927
2024-04-22,36.34615384615385
2024-04-23,29.07692307692308
2024-04-24,33.23076923076923
2024-04-25,31.153846153846157
2024-04-26,41.53846153846154
2024-04-27,24.923076923076927
2024-04-28,24.923076923076927
2024-04-29,40.5
2024-04-30,32.19230769230769
2024-05-01,36.34615384615385
2024-05-02,33.23076923076923
2024-05-03,37.38461538461539
2024-05-04,25.961538461538463
2024-05-05,18.692307692307693
2024-05-06,35.307692307692314
2024-05-07,34.269230769230774
2024-05-08,40.5
2024-05-09,41.53846153846154
2024-05-10,31.153846153846157
2024-05-11,23.884615384615387
2024-05-12,27.000000000000004
2024-05-13,41.53846153846154
2024-05-14,34.269230769230774
2024-05-15,38.42307692307693
2024-05-16,37.38461538461539
2024-05-17,31.153846153846157
2024-05-18,27.000000000000004
2024-05-19,30.115384615384617
2024-05-20,31.153846153846157
2024-05-21,27.000000000000004
2024-05-22,32.19230769230769
2024-05-23,29.07692307692308
2024-05-24,32.19230769230769
2024-05-25,27.000000000000004
2024-05-26,28.03846153846154
2024-05-27,21.80769230769231
2024-05-28,35.307692307692314
2024-05-29,24.923076923076927
2024-05-30,30.115384615384617
2024-05-31,30.115384615384617
2024-06-01,31.153846153846157
2024-06-02,37.38461538461539
2024-06-03,36.34615384615385
2024-06-04,34.269230769230774
2024-06-05,32.19230769230769
2024-06-06,25.961538461538463
2024-06-07,27.000000000000004
2024-06-08,29.07692307692308
2024-06-09,32.19230769230769
2024-06-10,35.307692307692314
2024-06-11,22.846153846153847
2024-06-12,27.000000000000004
2024-06-13,29.07692307692308
2024-06-14,23.884615384615387
2024-06-15,27.000000000000004
2024-06-16,20.76923076923077
2024-06-17,22.846153846153847
2024-06-18,28.03846153846154
2024-06-19,36.34615384615385
2024-06-20,17.653846153846157
2024-06-21,34.269230769230774
2024-06-22,28.03846153846154
2024-06-23,23.884615384615387
2024-06-24,24.923076923076927
2024-06-25,21.80769230769231
2024-06-26,22.846153846153847
2024-06-27,40.5
2024-06-28,25.961538461538463
2024-06-29,28.03846153846154
2024-06-30,31.153846153846157
2024-07-01,20.76923076923077
2024-07-02,24.923076923076927
2024-07-03,28.03846153846154
2024-07-04,23.884615384615387
2024-07-05,22.846153846153847
2024-07-06,22.846153846153847
2024-07-07,20.76923076923077
2024-07-08,32.19230769230769
2024-07-09,29.07692307692308
2024-07-10,20.76923076923077
2024-07-11,22.846153846153847
2024-07-12,21.80769230769231
2024-07-13,23.884615384615387
2024-07-14,25.961538461538463
2024-07-15,25.961538461538463
2024-07-16,23.884615384615387
2024-07-17,22.846153846153847
2024-07-18,24.923076923076927
2024-07-19,18.692307692307693
2024-07-20,22.846153846153847
2024-07-21,36.34615384615385
2024-07-22,50.88461538461539
2024-07-23,63.346153846153854
2024-07-24,60.23076923076923
2024-07-25,44.65384615384616
2024-07-26,36.34615384615385
2024-07-27,30.115384615384617
2024-07-28,30.115384615384617
2024-07-29,23.884615384615387
2024-07-30,35.307692307692314
2024-07-31,30.115384615384617
2024-08-01,29.07692307692308
2024-08-02,32.19230769230769
2024-08-03,28.03846153846154
2024-08-04,23.884615384615387
2024-08-05,28.03846153846154
2024-08-06,31.153846153846157
2024-08-07,36.34615384615385
2024-08-08,24.923076923076927
2024-08-09,20.76923076923077
2024-08-10,21.80769230769231
2024-08-11,32.19230769230769
2024-08-12,32.19230769230769
2024-08-13,25.961538461538463
2024-08-14,25.961538461538463
2024-08-15,24.923076923076927
2024-08-16,30.115384615384617
2024-08-17,30.115384615384617
2024-08-18,28.925010989010993
2024-08-19,28.405780219780222
2024-08-20,27.12936263736264
2024-08-21,25.852945054945057
2024-08-22,30.201428571428572
2024-08-23,27.12936263736264
2024-08-24,25.852945054945057
2024-08-25,28.405780219780222
2024-08-26,34.54991208791209
2024-08-27,30.201428571428572
2024-08-28,25.852945054945057
2024-08-29,25.852945054945057
2024-08-30,30.201428571428572
2024-08-31,28.925010989010993
2024-09-01,28.405780219780222
2024-09-02,28.925010989010993
2024-09-03,41.97046153846154
2024-09-04,37.62197802197802
2024-09-05,27.648593406593406
2024-09-06,21.50446153846154
2024-09-07,24.576527472527474
2024-09-08,25.333714285714287
2024-09-09,27.12936263736264
2024-09-10,25.333714285714287
2024-09-11,28.925010989010993
2024-09-12,22.78087912087912
2024-09-13,24.057296703296707
2024-09-14,23.300109890109894
2024-09-15,24.057296703296707
2024-09-16,28.925010989010993
2024-09-17,27.258725274725276
2024-09-18,27.258725274725276
2024-09-19,22.715604395604398
2024-09-20,30.28747252747253
2024-09-21,19.686857142857143
2024-09-22,19.686857142857143
2024-09-23,24.229978021978024
2024-09-24,27.258725274725276
2024-09-25,28.773098901098905
2024-09-26,40.88808791208792
2024-09-27,28.773098901098905
2024-09-28,21.201230769230772
2024-09-29,27.258725274725276
2024-09-30,30.28747252747253
2024-10-01,24.229978021978024
2024-10-02,30.28747252747253
2024-10-03,31.801846153846157
2024-10-04,28.773098901098905
2024-10-05,19.686857142857143
2024-10-06,19.686857142857143
2024-10-07,31.801846153846157
2024-10-08,25.74435164835165
2024-10-09,33.31621978021978
2024-10-10,31.801846153846157
2024-10-11,27.258725274725276
2024-10-12,16.65810989010989
2024-10-13,24.229978021978024
2024-10-14,24.229978021978024
2024-10-15,25.74435164835165
2024-10-16,25.74435164835165
2024-10-17,21.201230769230772
2024-10-18,13.629362637362638
2024-10-19,22.715604395604398
2024-10-20,19.686857142857143
2024-10-21,21.201230769230772
2024-10-22,25.74435164835165
2024-10-23,27.258725274725276
2024-10-24,24.229978021978024
2024-10-25,31.801846153846157
2024-10-26,19.686857142857143
2024-10-27,22.715604395604398
2024-10-28,25.74435164835165
2024-10-29,21.201230769230772
2024-10-30,27.258725274725276
2024-10-31,21.201230769230772
2024-11-01,24.229978021978024
2024-11-02,24.229978021978024
2024-11-03,21.201230769230772
2024-11-04,25.74435164835165
2024-11-05,25.74435164835165
2024-11-06,21.201230769230772
2024-11-07,25.74435164835165
2024-11-08,21.201230769230772
2024-11-09,28.773098901098905
2024-11-10,25.74435164835165
2024-11-11,25.74435164835165
2024-11-12,27.258725274725276
2024-11-13,43.91683516483517
2024-11-14,27.258725274725276
2024-11-15,25.74435164835165
2024-11-16,27.258725274725276
2024-11-17,34.83059340659341
2024-11-18,34.83059340659341
2024-11-19,33.31621978021978
2024-11-20,28.773098901098905
2024-11-21,33.31621978021978
2024-11-22,30.28747252747253
2024-11-23,25.74435164835165
2024-11-24,28.773098901098905
2024-11-25,21.201230769230772
2024-11-26,25.74435164835165
2024-11-27,22.715604395604398
2024-11-28,25.74435164835165
2024-11-29,25.74435164835165
2024-11-30,27.258725274725276
2024-12-01,28.773098901098905
2024-12-02,30.28747252747253
2024-12-03,25.74435164835165
2024-12-04,33.31621978021978
2024-12-05,31.801846153846157
2024-12-06,28.773098901098905
2024-12-07,28.773098901098905
2024-12-08,22.715604395604398
2024-12-09,30.28747252747253
2024-12-10,28.773098901098905
2024-12-11,27.258725274725276
2024-12-12,33.31621978021978
2024-12-13,33.31621978021978
2024-12-14,24.229978021978024
2024-12-15,21.201230769230772
2024-12-16,24.229978021978024
2024-12-17,30.28747252747253
2024-12-18,31.801846153846157
2024-12-19,30.28747252747253
2024-12-20,33.31621978021978
2024-12-21,25.74435164835165
2024-12-22,27.258725274725276
2024-12-23,21.201230769230772
2024-12-24,19.686857142857143
2024-12-25,25.74435164835165
2024-12-26,22.715604395604398
2024-12-27,33.31621978021978
2024-12-28,28.773098901098905
2024-12-29,110.54927472527473
2024-12-30,30.28747252747253
2024-12-31,22.715604395604398
2025-01-01,36.344967032967034
2025-01-02,27.258725274725276
2025-01-03,22.715604395604398
2025-01-04,22.715604395604398
2025-01-05,25.74435164835165
2025-01-06,21.201230769230772
2025-01-07,33.31621978021978
2025-01-08,28.773098901098905
2025-01-09,25.74435164835165
2025-01-10,27.258725274725276
2025-01-11,24.229978021978024
2025-01-12,27.258725274725276
2025-01-13,30.28747252747253
2025-01-14,31.801846153846157
2025-01-15,24.229978021978024
2025-01-16,25.74435164835165
2025-01-17,24.229978021978024
2025-01-18,24.229978021978024
2025-01-19,22.715604395604398
2025-01-20,33.31621978021978
2025-01-21,25.74435164835165
2025-01-22,24.229978021978024
2025-01-23,28.773098901098905
2025-01-24,31.801846153846157
2025-01-25,19.686857142857143
2025-01-26,27.258725274725276
2025-01-27,33.31621978021978
2025-01-28,24.229978021978024
2025-01-29,30.28747252747253
