Time,wordle
2023-10-23,30.85207100591716
2023-10-24,31.252747252747255
2023-10-25,30.85207100591716
2023-10-26,33.65680473372781
2023-10-27,32.05409974640744
2023-10-28,27.245984784446325
2023-10-29,24.441251056635675
2023-10-30,26.043956043956044
2023-10-31,27.646661031276416
2023-11-01,26.043956043956044
2023-11-02,28.448013524936602
2023-11-03,31.653423499577347
2023-11-04,28.448013524936602
2023-11-05,25.643279797125953
2023-11-06,26.44463229078614
2023-11-07,28.448013524936602
2023-11-08,34.057480980557905
2023-11-09,30.45139475908707
2023-11-10,26.043956043956044
2023-11-11,26.043956043956044
2023-11-12,25.643279797125953
2023-11-13,26.84530853761623
2023-11-14,31.252747252747255
2023-11-15,31.252747252747255
2023-11-16,28.04733727810651
2023-11-17,27.646661031276416
2023-11-18,24.841927303465766
2023-11-19,32.85545224006763
2023-11-20,28.848689771766697
2023-11-21,29.650042265426883
2023-11-22,28.848689771766697
2023-11-23,31.252747252747255
2023-11-24,27.245984784446325
2023-11-25,28.448013524936602
2023-11-26,26.44463229078614
2023-11-27,28.448013524936602
2023-11-28,28.04733727810651
2023-11-29,33.65680473372781
2023-11-30,30.050718512256974
2023-12-01,30.45139475908707
2023-12-02,29.650042265426883
2023-12-03,28.04733727810651
2023-12-04,27.646661031276416
2023-12-05,30.050718512256974
2023-12-06,28.448013524936602
2023-12-07,26.043956043956044
2023-12-08,26.44463229078614
2023-12-09,26.44463229078614
2023-12-10,27.245984784446325
2023-12-11,28.848689771766697
2023-12-12,28.04733727810651
2023-12-13,28.04733727810651
2023-12-14,27.245984784446325
2023-12-15,29.24936601859679
2023-12-16,24.841927303465766
2023-12-17,25.643279797125953
2023-12-18,26.84530853761623
2023-12-19,28.448013524936602
2023-12-20,28.848689771766697
2023-12-21,28.04733727810651
2023-12-22,27.79317697228145
2023-12-23,26.03498568022104
2023-12-24,28.385220978791587
2023-12-25,33.66876521870782
2023-12-26,27.60180921260141
2023-12-27,26.03498568022104
2023-12-28,24.859868030935772
2023-12-29,24.076456264745588
2023-12-30,25.643279797125956
2023-12-31,25.834647556805997
2024-01-01,27.210103329506317
2024-01-02,28.385220978791587
2024-01-03,27.60180921260141
2024-01-04,26.818397446411225
2024-01-05,28.968294621566727
2024-01-06,25.643279797125956
2024-01-07,26.03498568022104
2024-01-08,27.9935150956965
2024-01-09,27.60180921260141
2024-01-10,28.385220978791587
2024-01-11,28.576588738471635
2024-01-12,28.184882855376543
2024-01-13,23.493382621970454
2024-01-14,24.46816214784068
2024-01-15,22.509632732365226
2024-01-16,23.6847503816505
2024-01-17,27.00976520609127
2024-01-18,25.834647556805997
2024-01-19,25.643279797125956
2024-01-20,25.051235790615817
2024-01-21,23.34686668096542
2024-01-22,26.026015316486042
2024-01-23,26.026015316486042
2024-01-24,27.93969291328649
2024-01-25,27.17422187456631
2024-01-26,27.93969291328649
2024-01-27,25.260544277765867
2024-01-28,27.93969291328649
2024-01-29,31.001577068167197
2024-01-30,32.53251914560755
2024-01-31,28.705163952006664
2024-02-01,27.93969291328649
2024-02-02,27.5569573939264
2024-02-03,27.17422187456631
2024-02-04,27.93969291328649
2024-02-05,26.79148635520622
2024-02-06,27.5569573939264
2024-02-07,29.087899471366754
2024-02-08,27.5569573939264
2024-02-09,29.853370510086933
2024-02-10,24.877808758405777
2024-02-11,25.643279797125956
2024-02-12,25.260544277765867
2024-02-13,28.705163952006664
2024-02-14,30.236106029447022
2024-02-15,34.446196742408
2024-02-16,31.384312587527287
2024-02-17,27.17422187456631
2024-02-18,26.026015316486042
2024-02-19,26.40875083584613
2024-02-20,29.087899471366754
2024-02-21,29.470634990726843
2024-02-22,29.853370510086933
2024-02-23,32.14978362624746
2024-02-24,29.853370510086933
2024-02-25,27.17422187456631
2024-02-26,31.384312587527287
2024-02-27,33.68072570368782
2024-02-28,33.29799018432773
2024-02-29,34.82893226176809
2024-03-01,32.14978362624746
2024-03-02,30.236106029447022
2024-03-03,28.705163952006664
2024-03-04,30.236106029447022
2024-03-05,32.14978362624746
2024-03-06,32.14978362624746
2024-03-07,32.14978362624746
2024-03-08,32.53251914560755
2024-03-09,26.40875083584613
2024-03-10,26.79148635520622
2024-03-11,31.384312587527287
2024-03-12,34.06346122304791
2024-03-13,32.53251914560755
2024-03-14,31.384312587527287
2024-03-15,34.82893226176809
2024-03-16,30.61884154880711
2024-03-17,28.322428432646575
2024-03-18,31.384312587527287
2024-03-19,33.29799018432773
2024-03-20,33.68072570368782
2024-03-21,32.14978362624746
2024-03-22,31.001577068167197
2024-03-23,26.79148635520622
2024-03-24,26.40875083584613
2024-03-25,33.68072570368782
2024-03-26,32.53251914560755
2024-03-27,31.767048106887376
2024-03-28,29.853370510086933
2024-03-29,27.93969291328649
2024-03-30,27.5569573939264
2024-03-31,32.14978362624746
2024-04-01,34.446196742408
2024-04-02,33.29799018432773
2024-04-03,31.001577068167197
2024-04-04,30.61884154880711
2024-04-05,31.001577068167197
2024-04-06,28.322428432646575
2024-04-07,32.53251914560755
2024-04-08,29.853370510086933
2024-04-09,35.977138819848356
2024-04-10,32.53251914560755
2024-04-11,32.91525466496764
2024-04-12,34.446196742408
2024-04-13,26.026015316486042
2024-04-14,27.17422187456631
2024-04-15,38.273551936008886
2024-04-16,34.446196742408
2024-04-17,37.50808089728871
2024-04-18,34.82893226176809
2024-04-19,33.29799018432773
2024-04-20,26.40875083584613
2024-04-21,31.384312587527287
2024-04-22,33.29799018432773
2024-04-23,36.74260985856853
2024-04-24,35.59440330048827
2024-04-25,33.68072570368782
2024-04-26,34.82893226176809
2024-04-27,25.643279797125956
2024-04-28,26.79148635520622
2024-04-29,31.767048106887376
2024-04-30,32.91525466496764
2024-05-01,30.61884154880711
2024-05-02,31.384312587527287
2024-05-03,34.06346122304791
2024-05-04,27.5569573939264
2024-05-05,27.17422187456631
2024-05-06,34.06346122304791
2024-05-07,31.767048106887376
2024-05-08,36.74260985856853
2024-05-09,36.359874339208446
2024-05-10,33.29799018432773
2024-05-11,27.93969291328649
2024-05-12,29.853370510086933
2024-05-13,34.06346122304791
2024-05-14,37.12534537792862
2024-05-15,33.68072570368782
2024-05-16,30.61884154880711
2024-05-17,32.91525466496764
2024-05-18,26.40875083584613
2024-05-19,30.236106029447022
2024-05-20,31.767048106887376
2024-05-21,32.14978362624746
2024-05-22,32.91525466496764
2024-05-23,31.001577068167197
2024-05-24,27.93969291328649
2024-05-25,28.705163952006664
2024-05-26,29.470634990726843
2024-05-27,28.322428432646575
2024-05-28,28.322428432646575
2024-05-29,34.06346122304791
2024-05-30,30.61884154880711
2024-05-31,29.087899471366754
2024-06-01,26.40875083584613
2024-06-02,27.93969291328649
2024-06-03,26.026015316486042
2024-06-04,27.17422187456631
2024-06-05,25.643279797125956
2024-06-06,27.93969291328649
2024-06-07,26.026015316486042
2024-06-08,27.93969291328649
2024-06-09,25.260544277765867
2024-06-10,29.470634990726843
2024-06-11,28.322428432646575
2024-06-12,26.79148635520622
2024-06-13,28.322428432646575
2024-06-14,26.40875083584613
2024-06-15,23.34686668096542
2024-06-16,24.1123377196856
2024-06-17,26.026015316486042
2024-06-18,24.495073239045688
2024-06-19,24.1123377196856
2024-06-20,22.964131161605334
2024-06-21,23.34686668096542
2024-06-22,25.643279797125956
2024-06-23,26.40875083584613
2024-06-24,23.34686668096542
2024-06-25,23.34686668096542
2024-06-26,23.34686668096542
2024-06-27,22.964131161605334
2024-06-28,21.815924603525065
2024-06-29,26.79148635520622
2024-06-30,24.877808758405777
2024-07-01,24.495073239045688
2024-07-02,24.1123377196856
2024-07-03,23.72960220032551
2024-07-04,25.643279797125956
2024-07-05,22.581395642245244
2024-07-06,24.1123377196856
2024-07-07,24.495073239045688
2024-07-08,21.815924603525065
2024-07-09,21.050453564804886
2024-07-10,22.964131161605334
2024-07-11,24.495073239045688
2024-07-12,24.877808758405777
2024-07-13,23.34686668096542
2024-07-14,23.72960220032551
2024-07-15,19.90224700672462
2024-07-16,21.050453564804886
2024-07-17,21.815924603525065
2024-07-18,21.433189084164976
2024-07-19,22.964131161605334
2024-07-20,22.964131161605334
2024-07-21,21.815924603525065
2024-07-22,19.136775968004443
2024-07-23,20.28498252608471
2024-07-24,20.28498252608471
2024-07-25,20.28498252608471
2024-07-26,24.1123377196856
2024-07-27,22.964131161605334
2024-07-28,22.198660122885155
2024-07-29,19.519511487364532
2024-07-30,19.519511487364532
2024-07-31,21.433189084164976
2024-08-01,19.90224700672462
2024-08-02,20.28498252608471
2024-08-03,19.136775968004443
2024-08-04,21.433189084164976
2024-08-05,21.433189084164976
2024-08-06,21.815924603525065
2024-08-07,24.877808758405777
2024-08-08,22.964131161605334
2024-08-09,22.198660122885155
2024-08-10,21.815924603525065
2024-08-11,21.050453564804886
2024-08-12,22.198660122885155
2024-08-13,21.815924603525065
2024-08-14,21.050453564804886
2024-08-15,21.050453564804886
2024-08-16,20.6677180454448
2024-08-17,19.90224700672462
2024-08-18,21.852366934816587
2024-08-19,21.031855230134337
2024-08-20,21.515073780029155
2024-08-21,21.177780625241724
2024-08-22,21.177780625241724
2024-08-23,23.010171794286272
2024-08-24,21.369148384921772
2024-08-25,19.536757215877223
2024-08-26,21.031855230134337
2024-08-27,21.031855230134337
2024-08-28,24.167976653755957
2024-08-29,22.526953244391454
2024-08-30,26.337660977587934
2024-08-31,19.874050370664655
2024-09-01,20.69456207534691
2024-09-02,19.874050370664655
2024-09-03,21.031855230134337
2024-09-04,22.526953244391454
2024-09-05,22.67287863949884
2024-09-06,25.809000063120457
2024-09-07,20.357268920559477
2024-09-08,18.71624551119497
2024-09-09,23.830683498968522
2024-09-10,22.864246399178885
2024-09-11,23.684758103861135
2024-09-12,23.830683498968522
2024-09-13,24.167976653755957
2024-09-14,19.390831820769836
2024-09-15,21.369148384921772
2024-09-16,22.67287863949884
2024-09-17,26.55842190954451
2024-09-18,24.223615587826313
2024-09-19,22.764361636752437
2024-09-20,22.18066005632289
2024-09-21,18.386599783530816
2024-09-22,18.386599783530816
2024-09-23,20.721406105249013
2024-09-24,22.472510846537663
