step,file,overlap_days,valid_ratio_days,overlap_corr,median_ratio_new_over_base,scale_new_to_base,ratio_cv,method
0,gt_who_shot_trump_2022-01-01_2022-09-27.csv,,,,,1.0,,base_chunk
1,gt_who_shot_trump_2022-08-29_2023-05-25.csv,30.0,0.0,,,1.0,,no_rescale_insufficient_overlap
2,gt_who_shot_trump_2023-04-26_2024-01-20.csv,30.0,0.0,,,1.0,,no_rescale_insufficient_overlap
3,gt_who_shot_trump_2023-12-22_2024-09-16.csv,30.0,0.0,,,1.0,,no_rescale_insufficient_overlap
4,gt_who_shot_trump_2024-08-18_2025-05-14.csv,30.0,2.0,0.9595293483943335,,1.0,,no_rescale_insufficient_overlap
5,gt_who_shot_trump_2025-04-15_2026-01-09.csv,30.0,24.0,0.9044120549000568,0.5,2.0,0.28426984684286427,overlap_ratio
6,gt_who_shot_trump_2025-12-11_2026-05-31.csv,30.0,24.0,0.9923951772325313,0.75,1.3333333333333333,0.127853645844469,overlap_ratio
