Time,home_depot
2024-11-26,42.93406463419827
2024-11-27,46.837161419125394
2024-11-28,56.20459370295047
2024-11-29,78.06193569854231
2024-11-30,62.449548558833854
2024-12-01,56.20459370295047
2024-12-02,44.495303348169124
2024-12-03,42.15344527721285
2024-12-04,40.592206563242
2024-12-05,36.68910977831489
2024-12-06,39.81158720625658
2024-12-07,46.837161419125394
2024-12-08,43.7146839911837
2024-12-09,36.68910977831489
2024-12-10,35.90849042132947
2024-12-11,35.12787106434404
2024-12-12,35.12787106434404
2024-12-13,35.90849042132947
2024-12-14,40.592206563242
2024-12-15,39.81158720625658
2024-12-16,35.12787106434404
2024-12-17,35.90849042132947
2024-12-18,33.5666323503732
2024-12-19,35.12787106434404
2024-12-20,36.68910977831489
2024-12-21,38.25034849228574
2024-12-22,39.81158720625658
2024-12-23,38.25034849228574
2024-12-24,40.592206563242
2024-12-25,28.882916208460657
2024-12-26,40.592206563242
2024-12-27,39.81158720625658
2024-12-28,41.37282592022743
2024-12-29,39.81158720625658
2024-12-30,39.03096784927116
2024-12-31,39.81158720625658
2025-01-01,47.61778077611081
2025-01-02,35.90849042132947
2025-01-03,39.81158720625658
2025-01-04,48.39840013309624
2025-01-05,39.81158720625658
2025-01-06,35.12787106434404
2025-01-07,34.34725170735862
2025-01-08,32.78601299338777
2025-01-09,33.5666323503732
2025-01-10,33.5666323503732
2025-01-11,37.46972913530031
2025-01-12,36.68910977831489
2025-01-13,36.68910977831489
2025-01-14,31.224774279416927
2025-01-15,31.224774279416927
2025-01-16,35.12787106434404
2025-01-17,34.34725170735862
2025-01-18,39.03096784927116
2025-01-19,37.46972913530031
2025-01-20,36.68910977831489
2025-01-21,32.00539363640235
2025-01-22,31.224774279416927
2025-01-23,30.444154922431505
2025-01-24,32.00539363640235
2025-01-25,35.90849042132947
2025-01-26,35.90849042132947
2025-01-27,30.444154922431505
2025-01-28,32.00539363640235
2025-01-29,30.444154922431505
2025-01-30,28.882916208460657
2025-01-31,32.00539363640235
2025-02-01,41.37282592022743
2025-02-02,37.46972913530031
2025-02-03,32.78601299338777
2025-02-04,30.444154922431505
2025-02-05,31.224774279416927
2025-02-06,31.224774279416927
2025-02-07,30.444154922431505
2025-02-08,39.81158720625658
2025-02-09,32.00539363640235
2025-02-10,28.102296851475234
2025-02-11,29.663535565446082
2025-02-12,28.882916208460657
2025-02-13,28.882916208460657
2025-02-14,30.444154922431505
2025-02-15,37.46972913530031
2025-02-16,39.03096784927116
2025-02-17,37.46972913530031
2025-02-18,33.5666323503732
2025-02-19,30.444154922431505
2025-02-20,31.224774279416927
2025-02-21,32.00539363640235
2025-02-22,37.46972913530031
2025-02-23,38.25034849228574
2025-02-24,32.78601299338777
2025-02-25,32.78601299338777
2025-02-26,32.00539363640235
2025-02-27,33.5666323503732
2025-02-28,35.12787106434404
2025-03-01,46.837161419125394
2025-03-02,42.93406463419827
2025-03-03,35.12787106434404
2025-03-04,35.90849042132947
2025-03-05,32.00539363640235
2025-03-06,34.34725170735862
2025-03-07,35.90849042132947
2025-03-08,43.7146839911837
2025-03-09,41.37282592022743
2025-03-10,35.12787106434404
2025-03-11,36.68910977831489
2025-03-12,35.90849042132947
2025-03-13,34.34725170735862
2025-03-14,35.90849042132947
2025-03-15,42.93406463419827
2025-03-16,43.7146839911837
2025-03-17,35.12787106434404
2025-03-18,38.25034849228574
2025-03-19,35.90849042132947
2025-03-20,35.12787106434404
2025-03-21,35.12787106434404
2025-03-22,45.27592270515454
2025-03-23,47.61778077611081
2025-03-24,35.90849042132947
2025-03-25,37.46972913530031
2025-03-26,38.25034849228574
2025-03-27,36.68910977831489
2025-03-28,38.25034849228574
2025-03-29,45.27592270515454
2025-03-30,46.05654206213997
2025-03-31,39.03096784927116
2025-04-01,37.46972913530031
2025-04-02,40.592206563242
2025-04-03,40.592206563242
2025-04-04,41.37282592022743
2025-04-05,52.30149691802335
2025-04-06,48.39840013309624
2025-04-07,39.03096784927116
2025-04-08,37.46972913530031
2025-04-09,38.25034849228574
2025-04-10,39.03096784927116
2025-04-11,42.15344527721285
2025-04-12,48.39840013309624
2025-04-13,48.39840013309624
2025-04-14,41.37282592022743
2025-04-15,41.58299267018504
2025-04-16,41.973302348677755
2025-04-17,42.72389788424066
2025-04-18,46.837161419125394
2025-04-19,51.701020489573025
2025-04-20,62.569643844523924
2025-04-21,41.58299267018504
2025-04-22,41.973302348677755
2025-04-23,42.33358820574795
2025-04-24,40.08180159905923
2025-04-25,39.72151574198904
2025-04-26,49.08894802581411
2025-04-27,53.95280709626175
2025-04-28,43.08418374131085
2025-04-29,40.08180159905923
2025-04-30,41.22270681311485
2025-05-01,42.72389788424066
2025-05-02,43.83477927687376
2025-05-03,56.204593702950476
2025-05-04,56.204593702950476
2025-05-05,42.33358820574795
2025-05-06,38.97092020642613
2025-05-07,39.72151574198904
2025-05-08,42.33358820574795
2025-05-09,43.83477927687376
2025-05-10,55.45399816738757
2025-05-11,53.592521239191555
2025-05-12,41.58299267018504
2025-05-13,41.22270681311485
2025-05-14,40.47211127755194
2025-05-15,39.631444277721485
2025-05-16,41.79315942014266
2025-05-17,52.60173513224852
2025-05-18,54.0428785605293
2025-05-19,44.67544627670422
2025-05-20,44.67544627670422
2025-05-21,42.51373113428305
2025-05-22,42.51373113428305
2025-05-23,44.67544627670422
2025-05-24,54.763450274669694
2025-05-25,57.64573713123126
2025-05-26,67.01316941505634
2025-05-27,43.95487456256383
2025-05-28,42.51373113428305
2025-05-29,41.07258770600227
2025-05-30,45.39601799084461
2025-05-31,54.0428785605293
2025-06-01,55.484021988810085
2025-06-02,46.116589704985
2025-06-03,46.116589704985
2025-06-04,42.51373113428305
2025-06-05,43.23430284842344
2025-06-06,44.67544627670422
2025-06-07,52.60173513224852
2025-06-08,54.0428785605293
2025-06-09,43.23430284842344
2025-06-10,43.95487456256383
2025-06-11,43.95487456256383
2025-06-12,43.23430284842344
2025-06-13,43.95487456256383
2025-06-14,47.557733133265785
2025-06-15,46.116589704985
2025-06-16,43.23430284842344
2025-06-17,42.51373113428305
2025-06-18,41.07258770600227
2025-06-19,45.39601799084461
2025-06-20,45.39601799084461
2025-06-21,50.44001998982735
2025-06-22,47.557733133265785
2025-06-23,44.67544627670422
2025-06-24,46.116589704985
2025-06-25,43.95487456256383
2025-06-26,40.352015991861876
2025-06-27,43.23430284842344
2025-06-28,47.557733133265785
2025-06-29,50.44001998982735
2025-06-30,43.95487456256383
2025-07-01,46.116589704985
2025-07-02,48.278304847406176
2025-07-03,48.99887656154657
2025-07-04,63.41031084435438
2025-07-05,53.32230684638891
2025-07-06,49.71944827568696
2025-07-07,47.557733133265785
2025-07-08,44.67544627670422
2025-07-09,43.23430284842344
2025-07-10,42.51373113428305
2025-07-11,45.39601799084461
2025-07-12,48.278304847406176
2025-07-13,49.71944827568696
2025-07-14,45.39601799084461
2025-07-15,42.51373113428305
2025-07-16,42.51373113428305
2025-07-17,42.51373113428305
2025-07-18,43.95487456256383
2025-07-19,46.116589704985
2025-07-20,48.278304847406176
2025-07-21,45.39601799084461
2025-07-22,42.51373113428305
2025-07-23,40.352015991861876
2025-07-24,42.51373113428305
2025-07-25,41.07258770600227
2025-07-26,45.39601799084461
2025-07-27,46.116589704985
2025-07-28,43.23430284842344
2025-07-29,38.910872563581094
2025-07-30,39.631444277721485
2025-07-31,40.352015991861876
2025-08-01,41.07258770600227
2025-08-02,49.71944827568696
2025-08-03,48.278304847406176
2025-08-04,43.95487456256383
2025-08-05,41.07258770600227
2025-08-06,40.352015991861876
2025-08-07,39.631444277721485
2025-08-08,39.631444277721485
2025-08-09,46.116589704985
2025-08-10,46.116589704985
2025-08-11,40.352015991861876
2025-08-12,39.631444277721485
2025-08-13,38.1903008494407
2025-08-14,38.910872563581094
2025-08-15,38.910872563581094
2025-08-16,43.95487456256383
2025-08-17,46.116589704985
2025-08-18,39.631444277721485
2025-08-19,39.631444277721485
2025-08-20,38.910872563581094
2025-08-21,36.74915742115992
2025-08-22,39.631444277721485
2025-08-23,45.39601799084461
2025-08-24,45.39601799084461
2025-08-25,39.631444277721485
2025-08-26,39.631444277721485
2025-08-27,38.1903008494407
2025-08-28,38.1903008494407
2025-08-29,38.910872563581094
2025-08-30,42.51373113428305
2025-08-31,50.44001998982735
2025-09-01,58.36630884537164
2025-09-02,40.352015991861876
2025-09-03,40.352015991861876
2025-09-04,38.1903008494407
2025-09-05,37.46972913530031
2025-09-06,45.39601799084461
2025-09-07,40.352015991861876
2025-09-08,37.46972913530031
2025-09-09,36.02858570701953
2025-09-10,34.58744227873875
2025-09-11,33.866870564598365
2025-09-12,33.146298850457974
2025-09-13,41.07258770600227
2025-09-14,38.1903008494407
2025-09-15,33.866870564598365
2025-09-16,34.58744227873875
2025-09-17,33.866870564598365
2025-09-18,33.866870564598365
2025-09-19,35.30801399287914
2025-09-20,41.79315942014266
2025-09-21,37.46972913530031
2025-09-22,34.58744227873875
2025-09-23,33.866870564598365
2025-09-24,33.866870564598365
2025-09-25,32.42572713631758
2025-09-26,36.74915742115992
2025-09-27,41.07258770600227
2025-09-28,38.1903008494407
2025-09-29,36.02858570701953
2025-09-30,33.866870564598365
2025-10-01,33.866870564598365
2025-10-02,36.02858570701953
2025-10-03,36.74915742115992
2025-10-04,43.95487456256383
2025-10-05,42.51373113428305
2025-10-06,37.46972913530031
2025-10-07,35.30801399287914
2025-10-08,36.74915742115992
2025-10-09,36.02858570701953
2025-10-10,36.74915742115992
2025-10-11,41.79315942014266
2025-10-12,41.79315942014266
2025-10-13,40.352015991861876
2025-10-14,42.51373113428305
2025-10-15,40.352015991861876
2025-10-16,41.07258770600227
2025-10-17,38.910872563581094
2025-10-18,41.07258770600227
2025-10-19,41.07258770600227
2025-10-20,39.631444277721485
2025-10-21,37.46972913530031
2025-10-22,37.46972913530031
2025-10-23,38.1903008494407
2025-10-24,38.1903008494407
2025-10-25,41.07258770600227
2025-10-26,40.352015991861876
2025-10-27,35.30801399287914
2025-10-28,35.30801399287914
2025-10-29,36.74915742115992
2025-10-30,38.1903008494407
2025-10-31,37.46972913530031
2025-11-01,51.88116341810813
2025-11-02,46.116589704985
2025-11-03,39.631444277721485
2025-11-04,37.46972913530031
2025-11-05,38.910872563581094
2025-11-06,39.631444277721485
2025-11-07,41.79315942014266
2025-11-08,51.16059170396774
2025-11-09,50.44001998982735
2025-11-10,43.23430284842344
2025-11-11,45.39601799084461
2025-11-12,38.910872563581094
2025-11-13,42.51373113428305
2025-11-14,40.352015991861876
2025-11-15,48.99887656154657
2025-11-16,49.71944827568696
2025-11-17,41.07258770600227
2025-11-18,41.79315942014266
2025-11-19,41.79315942014266
2025-11-20,39.631444277721485
2025-11-21,39.631444277721485
2025-11-22,49.71944827568696
2025-11-23,49.71944827568696
2025-11-24,43.95487456256383
2025-11-25,42.51373113428305
2025-11-26,48.278304847406176
2025-11-27,56.92516541709087
2025-11-28,72.05717141403906
2025-11-29,61.969167416073596
2025-11-30,56.204593702950476
2025-12-01,47.557733133265785
2025-12-02,44.67544627670422
2025-12-03,39.631444277721485
2025-12-04,37.46972913530031
2025-12-05,38.910872563581094
2025-12-06,47.557733133265785
2025-12-07,44.67544627670422
2025-12-08,38.1903008494407
2025-12-09,35.30801399287914
2025-12-10,35.30801399287914
2025-12-11,35.30238452636242
2025-12-12,33.25888818079241
2025-12-13,43.11608405157228
2025-12-14,40.39142225747893
2025-12-15,35.30238452636242
2025-12-16,33.25888818079241
2025-12-17,33.25888818079241
2025-12-18,32.577722732269066
2025-12-19,34.30033948638594
2025-12-20,40.07054266602579
2025-12-21,38.02704632045577
2025-12-22,36.66471542340909
2025-12-23,38.347925911908916
2025-12-24,41.753753154525604
2025-12-25,28.1698504496759
2025-12-26,43.11608405157228
2025-12-27,41.07258770600227
2025-12-28,41.07258770600227
2025-12-29,38.347925911908916
2025-12-30,37.34588087193244
2025-12-31,38.70821176897911
2026-01-01,44.7992945400721
2026-01-02,39.029091360432254
2026-01-03,42.755798194502084
2026-01-04,38.347925911908916
2026-01-05,31.89655728374573
2026-01-06,30.89451224376925
2026-01-07,30.534226386699054
2026-01-08,29.853060938175716
2026-01-09,31.575677692292587
2026-01-10,36.58027342565827
2026-01-11,36.58027342565827
2026-01-12,30.8044407795017
2026-01-13,29.520922413689128
2026-01-14,27.59564486497027
2026-01-15,29.520922413689128
2026-01-16,32.72971832822056
2026-01-17,35.938514242751985
2026-01-18,35.2967550598457
2026-01-19,35.938514242751985
2026-01-20,32.08795914531427
2026-01-21,39.7890693401897
2026-01-22,41.07258770600227
2026-01-23,44.281383620533695
2026-01-24,46.84842035215883
2026-01-25,32.08795914531427
2026-01-26,35.2967550598457
2026-01-27,34.65499587693941
2026-01-28,34.65499587693941
2026-01-29,35.2967550598457
2026-01-30,34.013236694033125
2026-01-31,38.50555097437712
2026-02-01,38.50555097437712
2026-02-02,33.37147751112684
2026-02-03,30.8044407795017
2026-02-04,30.162681596595416
2026-02-05,29.520922413689128
2026-02-06,31.446199962407984
2026-02-07,37.86379179147084
2026-02-08,30.8044407795017
2026-02-09,25.670367316251415
2026-02-10,28.23740404787656
2026-02-11,30.162681596595416
2026-02-12,28.23740404787656
2026-02-13,30.162681596595416
2026-02-14,34.65499587693941
2026-02-15,34.65499587693941
2026-02-16,36.58027342565827
2026-02-17,30.162681596595416
2026-02-18,30.8044407795017
2026-02-19,31.446199962407984
2026-02-20,30.8044407795017
2026-02-21,40.43082852309598
2026-02-22,38.50555097437712
2026-02-23,33.37147751112684
2026-02-24,33.37147751112684
2026-02-25,32.72971832822056
2026-02-26,34.013236694033125
2026-02-27,34.65499587693941
2026-02-28,41.71434688890855
2026-03-01,44.92314280343998
2026-03-02,36.58027342565827
2026-03-03,34.013236694033125
2026-03-04,34.65499587693941
2026-03-05,34.65499587693941
2026-03-06,37.86379179147084
2026-03-07,48.77369790087769
2026-03-08,43.63962443762741
2026-03-09,39.7890693401897
2026-03-10,39.147310157283414
2026-03-11,37.86379179147084
2026-03-12,37.86379179147084
2026-03-13,37.86379179147084
2026-03-14,47.490179535065124
2026-03-15,46.20666116925255
2026-03-16,37.222032608564554
2026-03-17,38.50555097437712
2026-03-18,37.86379179147084
2026-03-19,39.7890693401897
2026-03-20,39.147310157283414
2026-03-21,50.698975449596546
2026-03-22,48.77369790087769
2026-03-23,41.07258770600227
2026-03-24,41.07258770600227
2026-03-25,41.07258770600227
2026-03-26,39.7890693401897
2026-03-27,39.147310157283414
2026-03-28,49.41545708378398
2026-03-29,50.698975449596546
2026-03-30,42.99786525472112
2026-03-31,42.356106071814835
2026-04-01,39.7890693401897
2026-04-02,38.50555097437712
2026-04-03,42.99786525472112
2026-04-04,50.05721626669026
2026-04-05,57.1165672786594
2026-04-06,46.20666116925255
2026-04-07,38.50555097437712
2026-04-08,41.07258770600227
2026-04-09,44.281383620533695
2026-04-10,44.281383620533695
2026-04-11,55.19128972994054
2026-04-12,60.32536319319083
2026-04-13,44.281383620533695
2026-04-14,42.99786525472112
2026-04-15,41.71434688890855
2026-04-16,43.63962443762741
2026-04-17,44.281383620533695
2026-04-18,55.19128972994054
2026-04-19,53.26601218122169
2026-04-20,44.281383620533695
2026-04-21,42.356106071814835
2026-04-22,42.99786525472112
2026-04-23,41.71434688890855
2026-04-24,43.63962443762741
2026-04-25,50.05721626669026
2026-04-26,50.05721626669026
2026-04-27,43.63962443762741
2026-04-28,42.356106071814835
2026-04-29,37.86379179147084
2026-04-30,39.7890693401897
2026-05-01,39.7890693401897
2026-05-02,51.34073463250283
2026-05-03,51.98249381540912
2026-05-04,53.26601218122169
2026-05-05,42.356106071814835
2026-05-06,41.07258770600227
2026-05-07,39.147310157283414
2026-05-08,41.07258770600227
2026-05-09,50.05721626669026
2026-05-10,44.92314280343998
2026-05-11,41.07258770600227
2026-05-12,41.71434688890855
2026-05-13,41.71434688890855
2026-05-14,40.43082852309598
2026-05-15,42.356106071814835
2026-05-16,55.19128972994054
2026-05-17,56.47480809575312
2026-05-18,46.20666116925255
2026-05-19,44.281383620533695
2026-05-20,44.92314280343998
2026-05-21,44.281383620533695
2026-05-22,47.490179535065124
2026-05-23,55.833048912846834
2026-05-24,56.47480809575312
2026-05-25,64.17591829062854
2026-05-26,46.84842035215883
2026-05-27,44.281383620533695
2026-05-28,44.281383620533695
2026-05-29,46.20666116925255
2026-05-30,52.624252998315406
2026-05-31,53.26601218122169
