Time,mortgage_calculator
2024-09-24,72.26145389803268
2024-09-25,70.30844163051829
2024-09-26,62.4963925604607
2024-09-27,59.566874159189105
2024-09-28,61.5198864267035
2024-09-29,59.566874159189105
2024-09-30,59.566874159189105
2024-10-01,59.566874159189105
2024-10-02,62.4963925604607
2024-10-03,61.5198864267035
2024-10-04,60.5433802929463
2024-10-05,56.63735575791751
2024-10-06,56.63735575791751
2024-10-07,58.59036802543191
2024-10-08,55.660849624160306
2024-10-09,50.77831895537432
2024-10-10,52.73133122288871
2024-10-11,52.73133122288871
2024-10-12,55.660849624160306
2024-10-13,53.70783735664591
2024-10-14,57.61386189167471
2024-10-15,59.566874159189105
2024-10-16,60.5433802929463
2024-10-17,55.660849624160306
2024-10-18,55.660849624160306
2024-10-19,58.59036802543191
2024-10-20,52.73133122288871
2024-10-21,58.59036802543191
2024-10-22,59.566874159189105
2024-10-23,55.660849624160306
2024-10-24,52.73133122288871
2024-10-25,50.77831895537432
2024-10-26,52.73133122288871
2024-10-27,56.63735575791751
2024-10-28,56.63735575791751
2024-10-29,54.68434349040311
2024-10-30,56.63735575791751
2024-10-31,49.80181282161712
2024-11-01,49.80181282161712
2024-11-02,52.73133122288871
2024-11-03,55.660849624160306
2024-11-04,53.70783735664591
2024-11-05,46.872294420345526
2024-11-06,36.13072694901634
2024-11-07,54.68434349040311
2024-11-08,55.660849624160306
2024-11-09,61.5198864267035
2024-11-10,53.70783735664591
2024-11-11,59.566874159189105
2024-11-12,54.68434349040311
2024-11-13,56.63735575791751
2024-11-14,53.70783735664591
2024-11-15,49.80181282161712
2024-11-16,49.80181282161712
2024-11-17,56.63735575791751
2024-11-18,54.68434349040311
2024-11-19,54.68434349040311
2024-11-20,53.70783735664591
2024-11-21,49.80181282161712
2024-11-22,50.77831895537432
2024-11-23,48.82530668785992
2024-11-24,48.82530668785992
2024-11-25,51.754825089131515
2024-11-26,50.77831895537432
2024-11-27,47.84880055410272
2024-11-28,39.060245350287936
2024-11-29,41.98976375155953
2024-11-30,48.82530668785992
2024-12-01,49.80181282161712
2024-12-02,52.73133122288871
2024-12-03,53.70783735664591
2024-12-04,49.80181282161712
2024-12-05,47.84880055410272
2024-12-06,44.91928215283113
2024-12-07,51.754825089131515
2024-12-08,48.82530668785992
2024-12-09,49.80181282161712
2024-12-10,45.89578828658833
2024-12-11,48.82530668785992
2024-12-12,44.91928215283113
2024-12-13,46.872294420345526
2024-12-14,49.80181282161712
2024-12-15,45.89578828658833
2024-12-16,49.80181282161712
2024-12-17,50.77831895537432
2024-12-18,52.73133122288871
2024-12-19,52.73133122288871
2024-12-20,45.89578828658833
2024-12-21,45.89578828658833
2024-12-22,43.94277601907393
2024-12-23,41.01325761780233
2024-12-24,39.060245350287936
2024-12-25,36.13072694901634
2024-12-26,47.84880055410272
2024-12-27,57.61386189167471
2024-12-28,58.59036802543191
2024-12-29,56.63735575791751
2024-12-30,62.4963925604607
2024-12-31,53.70783735664591
2025-01-01,46.872294420345526
2025-01-02,60.5433802929463
2025-01-03,60.5433802929463
2025-01-04,61.5198864267035
2025-01-05,60.5433802929463
2025-01-06,56.63735575791751
2025-01-07,57.61386189167471
2025-01-08,52.73133122288871
2025-01-09,53.70783735664591
2025-01-10,52.73133122288871
2025-01-11,57.61386189167471
2025-01-12,61.5198864267035
2025-01-13,59.566874159189105
2025-01-14,57.61386189167471
2025-01-15,52.73133122288871
2025-01-16,63.472898694217896
2025-01-17,60.5433802929463
2025-01-18,63.472898694217896
2025-01-19,60.5433802929463
2025-01-20,54.68434349040311
2025-01-21,52.73133122288871
2025-01-22,53.70783735664591
2025-01-23,50.77831895537432
2025-01-24,53.70783735664591
2025-01-25,57.61386189167471
2025-01-26,57.61386189167471
2025-01-27,53.70783735664591
2025-01-28,55.660849624160306
2025-01-29,53.70783735664591
2025-01-30,51.754825089131515
2025-01-31,53.70783735664591
2025-02-01,58.59036802543191
2025-02-02,61.5198864267035
2025-02-03,53.70783735664591
2025-02-04,55.660849624160306
2025-02-05,52.73133122288871
2025-02-06,55.660849624160306
2025-02-07,53.70783735664591
2025-02-08,55.660849624160306
2025-02-09,51.754825089131515
2025-02-10,48.82530668785992
2025-02-11,50.77831895537432
2025-02-12,51.754825089131515
2025-02-13,49.80181282161712
2025-02-14,49.80181282161712
2025-02-15,59.566874159189105
2025-02-16,55.660849624160306
2025-02-17,56.63735575791751
2025-02-18,53.70783735664591
2025-02-19,56.63735575791751
2025-02-20,52.73133122288871
2025-02-21,53.70783735664591
2025-02-22,58.59036802543191
2025-02-23,59.566874159189105
2025-02-24,53.70783735664591
2025-02-25,56.63735575791751
2025-02-26,53.70783735664591
2025-02-27,55.660849624160306
2025-02-28,53.70783735664591
2025-03-01,60.5433802929463
2025-03-02,61.5198864267035
2025-03-03,55.660849624160306
2025-03-04,54.68434349040311
2025-03-05,56.63735575791751
2025-03-06,52.73133122288871
2025-03-07,55.660849624160306
2025-03-08,60.5433802929463
2025-03-09,58.59036802543191
2025-03-10,60.5433802929463
2025-03-11,56.63735575791751
2025-03-12,54.68434349040311
2025-03-13,55.660849624160306
2025-03-14,50.77831895537432
2025-03-15,57.61386189167471
2025-03-16,60.5433802929463
2025-03-17,53.70783735664591
2025-03-18,54.68434349040311
2025-03-19,56.63735575791751
2025-03-20,52.73133122288871
2025-03-21,49.80181282161712
2025-03-22,57.61386189167471
2025-03-23,59.566874159189105
2025-03-24,52.73133122288871
2025-03-25,54.68434349040311
2025-03-26,53.70783735664591
2025-03-27,51.754825089131515
2025-03-28,46.872294420345526
2025-03-29,55.660849624160306
2025-03-30,57.61386189167471
2025-03-31,54.68434349040311
2025-04-01,54.68434349040311
2025-04-02,51.754825089131515
2025-04-03,54.68434349040311
2025-04-04,58.59036802543191
2025-04-05,59.566874159189105
2025-04-06,57.61386189167471
2025-04-07,56.63735575791751
2025-04-08,52.73133122288871
2025-04-09,50.77831895537432
2025-04-10,50.77831895537432
2025-04-11,48.82530668785992
2025-04-12,52.73133122288871
2025-04-13,50.77831895537432
2025-04-14,52.73133122288871
2025-04-15,53.693887269020806
2025-04-16,52.84293192388954
2025-04-17,51.629274300505585
2025-04-18,47.86275064172783
2025-04-19,54.05658954727348
2025-04-20,50.77831895537432
2025-04-21,51.99197657875827
2025-04-22,52.84293192388954
2025-04-23,52.84293192388954
2025-04-24,51.14102123362699
2025-04-25,49.92736361024305
2025-04-26,51.99197657875827
2025-04-27,51.14102123362699
2025-04-28,53.693887269020806
2025-04-29,53.693887269020806
2025-04-30,50.77831895537432
2025-05-01,54.54484261415208
2025-05-02,51.629274300505585
2025-05-03,52.84293192388954
2025-05-04,54.05658954727348
2025-05-05,52.48022964563687
2025-05-06,51.99197657875827
2025-05-07,50.77831895537432
2025-05-08,50.77831895537432
2025-05-09,50.77831895537432
2025-05-10,50.77831895537432
2025-05-11,48.7137059868591
2025-05-12,52.48022964563687
2025-05-13,53.693887269020806
2025-05-14,54.54484261415208
2025-05-15,48.60210528585828
2025-05-16,45.70048705983689
2025-05-17,48.60210528585828
2025-05-18,49.327509842363625
2025-05-19,51.50372351187966
2025-05-20,52.229128068385016
2025-05-21,49.327509842363625
2025-05-22,49.327509842363625
2025-05-23,45.70048705983689
2025-05-24,47.15129617284758
2025-05-25,46.425891616342234
2025-05-26,50.77831895537432
2025-05-27,48.60210528585828
2025-05-28,47.876700729352926
2025-05-29,52.95453262489036
2025-05-30,52.95453262489036
2025-05-31,51.50372351187966
2025-06-01,55.85615085091175
2025-06-02,53.67993718139571
2025-06-03,52.95453262489036
2025-06-04,50.77831895537432
2025-06-05,53.67993718139571
2025-06-06,45.70048705983689
2025-06-07,51.50372351187966
2025-06-08,47.15129617284758
2025-06-09,52.229128068385016
2025-06-10,49.327509842363625
2025-06-11,49.327509842363625
2025-06-12,47.876700729352926
2025-06-13,44.24967794682619
2025-06-14,46.425891616342234
2025-06-15,44.97508250333154
2025-06-16,46.425891616342234
2025-06-17,48.60210528585828
2025-06-18,47.876700729352926
2025-06-19,45.70048705983689
2025-06-20,44.24967794682619
2025-06-21,50.05291439886897
2025-06-22,43.52427339032084
2025-06-23,44.97508250333154
2025-06-24,52.229128068385016
2025-06-25,50.05291439886897
2025-06-26,50.05291439886897
2025-06-27,49.327509842363625
2025-06-28,52.229128068385016
2025-06-29,50.05291439886897
2025-06-30,54.405341737901054
2025-07-01,54.405341737901054
2025-07-02,52.95453262489036
2025-07-03,49.327509842363625
2025-07-04,46.425891616342234
2025-07-05,50.77831895537432
2025-07-06,52.229128068385016
2025-07-07,54.405341737901054
2025-07-08,53.67993718139571
2025-07-09,50.77831895537432
2025-07-10,50.77831895537432
2025-07-11,52.229128068385016
2025-07-12,60.93398274644918
2025-07-13,60.93398274644918
2025-07-14,62.384791859459874
2025-07-15,59.48317363343849
2025-07-16,57.306959963922445
2025-07-17,58.03236452042779
2025-07-18,53.67993718139571
2025-07-19,58.75776907693314
2025-07-20,60.93398274644918
2025-07-21,57.306959963922445
2025-07-22,57.306959963922445
2025-07-23,58.75776907693314
2025-07-24,54.405341737901054
2025-07-25,54.405341737901054
2025-07-26,61.65938730295453
2025-07-27,58.03236452042779
2025-07-28,58.03236452042779
2025-07-29,55.1307462944064
2025-07-30,53.67993718139571
2025-07-31,50.77831895537432
2025-08-01,47.876700729352926
2025-08-02,54.405341737901054
2025-08-03,55.1307462944064
2025-08-04,56.5815554074171
2025-08-05,57.306959963922445
2025-08-06,55.85615085091175
2025-08-07,52.95453262489036
2025-08-08,54.405341737901054
2025-08-09,58.75776907693314
2025-08-10,57.306959963922445
2025-08-11,55.1307462944064
2025-08-12,52.229128068385016
2025-08-13,53.67993718139571
2025-08-14,52.95453262489036
2025-08-15,50.05291439886897
2025-08-16,52.95453262489036
2025-08-17,51.50372351187966
2025-08-18,51.50372351187966
2025-08-19,46.425891616342234
2025-08-20,49.327509842363625
2025-08-21,46.425891616342234
2025-08-22,45.70048705983689
2025-08-23,49.327509842363625
2025-08-24,52.229128068385016
2025-08-25,53.67993718139571
2025-08-26,50.05291439886897
2025-08-27,50.05291439886897
2025-08-28,48.60210528585828
2025-08-29,43.52427339032084
2025-08-30,44.24967794682619
2025-08-31,40.62265516429945
2025-09-01,47.876700729352926
2025-09-02,48.60210528585828
2025-09-03,47.15129617284758
2025-09-04,49.327509842363625
2025-09-05,50.05291439886897
2025-09-06,51.50372351187966
2025-09-07,48.60210528585828
2025-09-08,55.1307462944064
2025-09-09,52.229128068385016
2025-09-10,44.97508250333154
2025-09-11,45.70048705983689
2025-09-12,45.70048705983689
2025-09-13,43.52427339032084
2025-09-14,44.97508250333154
2025-09-15,50.77831895537432
2025-09-16,50.05291439886897
2025-09-17,72.54045565053474
2025-09-18,62.384791859459874
2025-09-19,51.50372351187966
2025-09-20,47.876700729352926
2025-09-21,47.15129617284758
2025-09-22,50.77831895537432
2025-09-23,50.05291439886897
2025-09-24,48.60210528585828
2025-09-25,47.876700729352926
2025-09-26,46.425891616342234
2025-09-27,47.876700729352926
2025-09-28,46.425891616342234
2025-09-29,47.15129617284758
2025-09-30,47.15129617284758
2025-10-01,46.425891616342234
2025-10-02,47.15129617284758
2025-10-03,41.348059720804805
2025-10-04,40.62265516429945
2025-10-05,43.52427339032084
2025-10-06,42.7988688338155
2025-10-07,43.52427339032084
2025-10-08,44.97508250333154
2025-10-09,45.70048705983689
2025-10-10,42.07346427731015
2025-10-11,39.17184605128876
2025-10-12,38.446441494783414
2025-10-13,42.7988688338155
2025-10-14,42.7988688338155
2025-10-15,43.52427339032084
2025-10-16,43.52427339032084
2025-10-17,44.97508250333154
2025-10-18,44.97508250333154
2025-10-19,40.62265516429945
2025-10-20,44.97508250333154
2025-10-21,44.97508250333154
2025-10-22,47.15129617284758
2025-10-23,48.60210528585828
2025-10-24,44.24967794682619
2025-10-25,43.52427339032084
2025-10-26,44.24967794682619
2025-10-27,47.876700729352926
2025-10-28,46.425891616342234
2025-10-29,52.229128068385016
2025-10-30,50.05291439886897
2025-10-31,43.52427339032084
2025-11-01,44.97508250333154
2025-11-02,44.24967794682619
2025-11-03,44.24967794682619
2025-11-04,44.97508250333154
2025-11-05,41.348059720804805
2025-11-06,42.07346427731015
2025-11-07,42.7988688338155
2025-11-08,44.97508250333154
2025-11-09,55.85615085091175
2025-11-10,58.75776907693314
2025-11-11,63.11019641596523
2025-11-12,57.306959963922445
2025-11-13,53.67993718139571
2025-11-14,50.05291439886897
2025-11-15,45.70048705983689
2025-11-16,48.60210528585828
2025-11-17,48.60210528585828
2025-11-18,45.70048705983689
2025-11-19,42.07346427731015
2025-11-20,42.7988688338155
2025-11-21,41.348059720804805
2025-11-22,37.72103693827807
2025-11-23,35.54482326876202
2025-11-24,37.72103693827807
2025-11-25,38.446441494783414
2025-11-26,36.995632381772715
2025-11-27,30.46699137322459
2025-11-28,31.917800486235286
2025-11-29,34.81941871225668
2025-11-30,36.995632381772715
2025-12-01,39.17184605128876
2025-12-02,38.446441494783414
2025-12-03,38.446441494783414
2025-12-04,37.72103693827807
2025-12-05,36.995632381772715
2025-12-06,36.27022782526737
2025-12-07,36.27022782526737
2025-12-08,39.17184605128876
2025-12-09,40.62265516429945
2025-12-10,42.07346427731015
2025-12-11,42.84104351733325
2025-12-12,37.948780229273936
2025-12-13,37.06311187540112
2025-12-14,34.667589851592766
2025-12-15,35.553258205465575
2025-12-16,32.795033903404544
2025-12-17,34.92907288940283
2025-12-18,37.68729719146387
2025-12-19,32.53355086559448
2025-12-20,31.285180233468992
2025-12-21,33.41921921946728
2025-12-22,34.04340453553003
2025-12-23,31.285180233468992
2025-12-24,26.75561922366235
2025-12-25,25.245765553726798
2025-12-26,35.553258205465575
2025-12-27,36.80162883759105
2025-12-28,41.3311898473977
2025-12-29,43.46522883339599
2025-12-30,43.46522883339599
2025-12-31,39.82133617746216
2026-01-01,34.304887573340096
2026-01-02,46.22345313545702
2026-01-03,44.97508250333154
2026-01-04,44.97508250333154
2026-01-05,44.3508971872688
2026-01-06,47.73330680539257
2026-01-07,44.97508250333154
2026-01-08,41.955375163460445
2026-01-09,50.75301414526366
2026-01-10,52.29660756201342
2026-01-11,47.06694680581208
2026-01-12,50.20474325953288
2026-01-13,51.25067541077315
2026-01-14,47.58991288143221
2026-01-15,48.63584503267248
2026-01-16,50.20474325953288
2026-01-17,48.112878957052345
2026-01-18,44.97508250333154
2026-01-19,46.54398073019194
2026-01-20,43.92915035209127
2026-01-21,42.883218200851005
2026-01-22,41.3143199739906
2026-01-23,38.1765235202698
2026-01-24,40.268387822750334
2026-01-25,36.08465921778926
2026-01-26,38.69948959588993
2026-01-27,41.3143199739906
2026-01-28,41.3143199739906
2026-01-29,39.7454217471302
2026-01-30,41.3143199739906
2026-01-31,42.36025212523087
2026-02-01,42.36025212523087
2026-02-02,40.79135389837047
2026-02-03,40.79135389837047
2026-02-04,40.79135389837047
2026-02-05,37.653557444649664
2026-02-06,38.1765235202698
2026-02-07,37.13059136902953
2026-02-08,37.13059136902953
2026-02-09,33.99279491530872
2026-02-10,40.79135389837047
2026-02-11,41.3143199739906
2026-02-12,41.83728604961074
2026-02-13,42.883218200851005
2026-02-14,44.97508250333154
2026-02-15,46.02101465457181
2026-02-16,46.54398073019194
2026-02-17,46.54398073019194
2026-02-18,46.54398073019194
2026-02-19,46.02101465457181
2026-02-20,44.97508250333154
2026-02-21,48.112878957052345
2026-02-22,43.40618427647114
2026-02-23,49.68177718391275
2026-02-24,49.15881110829262
2026-02-25,47.58991288143221
2026-02-26,51.25067541077315
2026-02-27,49.68177718391275
2026-02-28,49.68177718391275
2026-03-01,51.77364148639329
2026-03-02,48.63584503267248
2026-03-03,49.15881110829262
2026-03-04,47.06694680581208
2026-03-05,44.97508250333154
2026-03-06,48.63584503267248
2026-03-07,48.112878957052345
2026-03-08,50.727709335153016
2026-03-09,49.15881110829262
2026-03-10,46.54398073019194
2026-03-11,43.92915035209127
2026-03-12,47.06694680581208
2026-03-13,42.36025212523087
2026-03-14,44.45211642771141
2026-03-15,49.15881110829262
2026-03-16,42.36025212523087
2026-03-17,44.97508250333154
2026-03-18,43.40618427647114
2026-03-19,41.83728604961074
2026-03-20,43.40618427647114
2026-03-21,44.45211642771141
2026-03-22,47.58991288143221
2026-03-23,45.498048578951675
2026-03-24,42.883218200851005
2026-03-25,42.883218200851005
2026-03-26,43.40618427647114
2026-03-27,46.54398073019194
2026-03-28,42.36025212523087
2026-03-29,52.29660756201342
2026-03-30,47.58991288143221
2026-03-31,42.883218200851005
2026-04-01,43.40618427647114
2026-04-02,42.883218200851005
2026-04-03,48.112878957052345
2026-04-04,43.92915035209127
2026-04-05,43.92915035209127
2026-04-06,47.58991288143221
2026-04-07,43.92915035209127
2026-04-08,44.97508250333154
2026-04-09,49.68177718391275
2026-04-10,43.92915035209127
2026-04-11,47.06694680581208
2026-04-12,48.112878957052345
2026-04-13,44.97508250333154
2026-04-14,47.58991288143221
2026-04-15,51.77364148639329
2026-04-16,44.45211642771141
2026-04-17,44.45211642771141
2026-04-18,47.06694680581208
2026-04-19,49.68177718391275
2026-04-20,52.29660756201342
2026-04-21,46.02101465457181
2026-04-22,46.54398073019194
2026-04-23,50.20474325953288
2026-04-24,44.45211642771141
2026-04-25,43.40618427647114
2026-04-26,48.112878957052345
2026-04-27,50.20474325953288
2026-04-28,42.883218200851005
2026-04-29,43.40618427647114
2026-04-30,50.727709335153016
2026-05-01,47.58991288143221
2026-05-02,46.02101465457181
2026-05-03,50.727709335153016
2026-05-04,48.63584503267248
2026-05-05,46.02101465457181
2026-05-06,47.58991288143221
2026-05-07,48.63584503267248
2026-05-08,45.498048578951675
2026-05-09,45.498048578951675
2026-05-10,44.45211642771141
2026-05-11,44.97508250333154
2026-05-12,50.20474325953288
2026-05-13,46.54398073019194
2026-05-14,49.68177718391275
2026-05-15,46.02101465457181
2026-05-16,44.97508250333154
2026-05-17,47.06694680581208
2026-05-18,44.45211642771141
2026-05-19,48.112878957052345
2026-05-20,47.58991288143221
2026-05-21,46.02101465457181
2026-05-22,41.83728604961074
2026-05-23,43.40618427647114
2026-05-24,46.02101465457181
2026-05-25,50.20474325953288
2026-05-26,44.45211642771141
2026-05-27,43.40618427647114
2026-05-28,48.63584503267248
2026-05-29,42.883218200851005
2026-05-30,42.36025212523087
2026-05-31,47.58991288143221
