,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30,pos_31,pos_32,pos_33,pos_34,pos_35,pos_36
accrue,1.329608938547486,1.558659217877095,1.2122905027932962,1.5139664804469273,1.3072625698324023,1.5251396648044693,1.3966480446927374,1.3631284916201116,1.6480446927374302,1.3575418994413408,1.6033519553072626,1.2737430167597765,1.5698324022346368,1.2960893854748603,1.5865921787709498,1.2625698324022345,1.5307262569832403,1.6983240223463687,1.3519553072625698,1.687150837988827,1.318435754189944,1.6592178770949721,1.4189944134078212,1.5698324022346368,1.3072625698324023,1.6312849162011174,1.7206703910614525,1.4916201117318435,1.5754189944134078,1.4860335195530727,1.6312849162011174,1.5083798882681565,1.664804469273743,1.4972067039106145,1.6592178770949721,1.6089385474860336
advantage,1.3463687150837989,1.2569832402234637,1.3854748603351956,1.7206703910614525,0.9888268156424581,1.4916201117318435,1.4189944134078212,1.1620111731843576,1.6089385474860336,1.2737430167597765,1.2681564245810055,1.4301675977653632,1.6256983240223464,1.0446927374301676,1.6480446927374302,1.318435754189944,1.2569832402234637,1.7430167597765363,1.2905027932960893,1.4357541899441342,1.5083798882681565,1.6368715083798884,1.1340782122905029,1.7206703910614525,1.3966480446927374,1.2849162011173185,1.8156424581005586,1.2569832402234637,1.4692737430167597,1.670391061452514,1.6536312849162011,1.223463687150838,1.7486033519553073,1.4245810055865922,1.3910614525139664,1.770949720670391
affluence,0.329608938547486,1.8324022346368716,2.4078212290502794,0.7541899441340782,1.4022346368715084,2.435754189944134,0.6145251396648045,1.4916201117318435,2.435754189944134,0.30726256983240224,1.7877094972067038,2.4189944134078214,0.6759776536312849,1.4357541899441342,2.458100558659218,0.4301675977653631,1.6592178770949721,2.452513966480447,0.26256983240223464,1.8547486033519553,2.441340782122905,0.6759776536312849,1.5027932960893855,2.4189944134078214,0.48044692737430167,1.687150837988827,2.4245810055865924,0.29608938547486036,1.8268156424581006,2.458100558659218,0.664804469273743,1.5363128491620113,2.3966480446927374,0.5139664804469274,1.6592178770949721,2.3910614525139664
affluent,1.2681564245810055,1.4078212290502794,1.3519553072625698,1.3407821229050279,1.335195530726257,1.4692737430167597,1.2067039106145252,1.312849162011173,1.5754189944134078,1.2960893854748603,1.4301675977653632,1.2737430167597765,1.3407821229050279,1.2737430167597765,1.5251396648044693,1.1508379888268156,1.3910614525139664,1.6927374301675977,1.324022346368715,1.5027932960893855,1.4078212290502794,1.3743016759776536,1.3631284916201116,1.6368715083798884,1.217877094972067,1.441340782122905,1.7988826815642458,1.3798882681564246,1.458100558659218,1.670391061452514,1.4636871508379887,1.4692737430167597,1.76536312849162,1.4245810055865922,1.6368715083798884,1.670391061452514
afloat,0.776536312849162,1.6480446927374302,2.0391061452513966,1.2458100558659218,1.324022346368715,2.0502793296089385,1.0446927374301676,1.446927374301676,2.0726256983240225,0.664804469273743,1.687150837988827,2.0726256983240225,1.1284916201117319,1.329608938547486,2.100558659217877,0.7932960893854749,1.6927374301675977,1.994413407821229,0.5921787709497207,1.7150837988826815,2.0614525139664805,1.094972067039106,1.2513966480446927,2.17877094972067,0.7318435754189944,1.6983240223463687,2.0446927374301676,0.5642458100558659,1.7374301675977655,2.100558659217877,1.111731843575419,1.3910614525139664,2.0502793296089385,0.8603351955307262,1.4748603351955307,2.1508379888268156
allowance,1.094972067039106,1.2625698324022345,1.2402234636871508,1.441340782122905,0.9664804469273743,1.3910614525139664,1.2402234636871508,1.0782122905027933,1.6033519553072626,1.1955307262569832,1.335195530726257,1.2905027932960893,1.5251396648044693,0.9888268156424581,1.4916201117318435,1.1843575418994414,1.1731843575418994,1.6927374301675977,1.2067039106145252,1.4692737430167597,1.458100558659218,1.670391061452514,1.0782122905027933,1.7094972067039107,1.4078212290502794,1.3407821229050279,1.8659217877094971,1.3519553072625698,1.5977653631284916,1.6927374301675977,1.7877094972067038,1.2905027932960893,1.8324022346368716,1.6368715083798884,1.5698324022346368,1.7541899441340782
aristocracy,1.4134078212290502,1.3072625698324023,1.1675977653631284,1.6033519553072626,1.1229050279329609,1.2067039106145252,1.446927374301676,1.1340782122905029,1.3463687150837989,1.3463687150837989,1.2737430167597765,1.2122905027932962,1.5642458100558658,1.0670391061452513,1.3575418994413408,1.312849162011173,1.2793296089385475,1.4357541899441342,1.4189944134078212,1.324022346368715,1.312849162011173,1.6536312849162011,1.1620111731843576,1.4301675977653632,1.3854748603351956,1.3687150837988826,1.4916201117318435,1.3798882681564246,1.4022346368715084,1.4301675977653632,1.6033519553072626,1.1396648044692737,1.4972067039106145,1.5307262569832403,1.2960893854748603,1.3072625698324023
aristocrat,1.458100558659218,1.4804469273743017,1.3631284916201116,1.5810055865921788,1.3743016759776536,1.3966480446927374,1.4916201117318435,1.2458100558659218,1.5754189944134078,1.441340782122905,1.4692737430167597,1.3463687150837989,1.5642458100558658,1.2625698324022345,1.4860335195530727,1.3631284916201116,1.3575418994413408,1.6145251396648044,1.4022346368715084,1.5083798882681565,1.446927374301676,1.5865921787709498,1.3631284916201116,1.5363128491620113,1.452513966480447,1.3687150837988826,1.6592178770949721,1.441340782122905,1.5921787709497206,1.5251396648044693,1.553072625698324,1.3966480446927374,1.7094972067039107,1.3407821229050279,1.681564245810056,1.670391061452514
aristocratic,0.4692737430167598,1.776536312849162,2.0,0.9273743016759777,1.3743016759776536,2.0279329608938546,0.7318435754189944,1.5363128491620113,2.0726256983240225,0.4748603351955307,1.7988826815642458,2.0614525139664805,0.8547486033519553,1.441340782122905,2.094972067039106,0.6536312849162011,1.558659217877095,2.1675977653631286,0.4581005586592179,1.8324022346368716,2.111731843575419,0.9385474860335196,1.4692737430167597,2.1564245810055866,0.7932960893854749,1.6201117318435754,2.2681564245810057,0.5865921787709497,1.899441340782123,2.201117318435754,1.0335195530726258,1.5698324022346368,2.206703910614525,0.9441340782122905,1.7430167597765363,2.1508379888268156
associate,1.2905027932960893,1.4078212290502794,1.4972067039106145,1.6368715083798884,1.2011173184357542,1.5698324022346368,1.3854748603351956,1.2122905027932962,1.893854748603352,1.312849162011173,1.4245810055865922,1.5027932960893855,1.6256983240223464,1.1675977653631284,1.76536312849162,1.312849162011173,1.217877094972067,1.9441340782122905,1.3687150837988826,1.441340782122905,1.5307262569832403,1.6536312849162011,1.1564245810055866,1.888268156424581,1.329608938547486,1.324022346368715,2.016759776536313,1.3687150837988826,1.3910614525139664,1.7988826815642458,1.6983240223463687,1.1843575418994414,1.9720670391061452,1.5139664804469273,1.3016759776536313,2.0446927374301676
backer,1.3854748603351956,1.5754189944134078,1.2960893854748603,1.5307262569832403,1.4804469273743017,1.3854748603351956,1.3407821229050279,1.5642458100558658,1.446927374301676,1.3743016759776536,1.6256983240223464,1.3854748603351956,1.5195530726256983,1.5977653631284916,1.3966480446927374,1.4189944134078212,1.5865921787709498,1.4972067039106145,1.4245810055865922,1.6983240223463687,1.4022346368715084,1.5363128491620113,1.6089385474860336,1.441340782122905,1.4860335195530727,1.5810055865921788,1.5195530726256983,1.4245810055865922,1.6927374301675977,1.4748603351955307,1.4301675977653632,1.8044692737430168,1.5363128491620113,1.4804469273743017,1.8100558659217878,1.5977653631284916
backward,1.2122905027932962,1.3575418994413408,1.2625698324022345,1.4804469273743017,1.1396648044692737,1.312849162011173,1.4022346368715084,1.1955307262569832,1.3407821229050279,1.217877094972067,1.318435754189944,1.223463687150838,1.2960893854748603,1.23463687150838,1.4078212290502794,1.3016759776536313,1.1899441340782122,1.5195530726256983,1.312849162011173,1.4078212290502794,1.3798882681564246,1.4357541899441342,1.4357541899441342,1.5698324022346368,1.553072625698324,1.3910614525139664,1.670391061452514,1.4357541899441342,1.5865921787709498,1.6033519553072626,1.670391061452514,1.458100558659218,1.7039106145251397,1.675977653631285,1.681564245810056,1.5698324022346368
backwardness,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0223463687150838,1.0,1.0446927374301676,1.0223463687150838,1.0,1.0446927374301676,1.0279329608938548,1.0,1.0558659217877095,1.0223463687150838,1.0,1.0446927374301676,1.0558659217877095,1.0,1.089385474860335,1.0837988826815643,1.0167597765363128,1.111731843575419,1.0782122905027933,1.005586592178771,1.111731843575419
bankrupt,1.2402234636871508,1.1620111731843576,1.3463687150837989,1.4860335195530727,1.1675977653631284,1.3463687150837989,1.4078212290502794,1.2513966480446927,1.4748603351955307,1.3463687150837989,1.329608938547486,1.4245810055865922,1.5251396648044693,1.1675977653631284,1.5251396648044693,1.3798882681564246,1.23463687150838,1.6480446927374302,1.3463687150837989,1.3016759776536313,1.5251396648044693,1.5642458100558658,1.2011173184357542,1.6592178770949721,1.458100558659218,1.2793296089385475,1.782122905027933,1.3854748603351956,1.4134078212290502,1.670391061452514,1.6312849162011174,1.324022346368715,1.6480446927374302,1.5307262569832403,1.4636871508379887,1.687150837988827
bankruptcy,1.1340782122905029,1.111731843575419,1.4692737430167597,1.4022346368715084,0.9776536312849162,1.6089385474860336,1.2625698324022345,1.094972067039106,1.770949720670391,1.2513966480446927,1.2849162011173185,1.5195530726256983,1.6089385474860336,0.9888268156424581,1.8324022346368716,1.3743016759776536,1.1229050279329609,1.9553072625698324,1.3854748603351956,1.3519553072625698,1.6201117318435754,1.6983240223463687,1.089385474860335,1.910614525139665,1.3798882681564246,1.312849162011173,2.078212290502793,1.3910614525139664,1.5083798882681565,1.8379888268156424,1.776536312849162,1.2402234636871508,2.022346368715084,1.6033519553072626,1.4134078212290502,2.0558659217877095
bargain,1.4692737430167597,1.6145251396648044,1.681564245810056,1.3743016759776536,1.6927374301675977,1.5642458100558658,1.5307262569832403,1.687150837988827,1.441340782122905,1.4804469273743017,1.5754189944134078,1.6256983240223464,1.3966480446927374,1.6089385474860336,1.458100558659218,1.6536312849162011,1.4245810055865922,1.458100558659218,1.452513966480447,1.446927374301676,1.5754189944134078,1.324022346368715,1.553072625698324,1.452513966480447,1.5251396648044693,1.3743016759776536,1.4692737430167597,1.4916201117318435,1.5251396648044693,1.4357541899441342,1.3407821229050279,1.6201117318435754,1.446927374301676,1.4916201117318435,1.335195530726257,1.675977653631285
beggar,1.4078212290502794,1.3854748603351956,1.458100558659218,1.4245810055865922,1.2402234636871508,1.5251396648044693,1.452513966480447,1.3631284916201116,1.4916201117318435,1.5251396648044693,1.3016759776536313,1.5083798882681565,1.3798882681564246,1.4189944134078212,1.5251396648044693,1.4636871508379887,1.4078212290502794,1.5698324022346368,1.5642458100558658,1.3966480446927374,1.558659217877095,1.5027932960893855,1.4804469273743017,1.558659217877095,1.558659217877095,1.5083798882681565,1.5865921787709498,1.664804469273743,1.4748603351955307,1.5642458100558658,1.5865921787709498,1.5921787709497206,1.6312849162011174,1.6089385474860336,1.6256983240223464,1.5810055865921788
benefactor,1.558659217877095,1.4022346368715084,1.3910614525139664,1.7094972067039107,1.2569832402234637,1.4189944134078212,1.5251396648044693,1.1843575418994414,1.5977653631284916,1.4916201117318435,1.4134078212290502,1.329608938547486,1.5754189944134078,1.2067039106145252,1.5195530726256983,1.452513966480447,1.2625698324022345,1.6424581005586592,1.452513966480447,1.458100558659218,1.4357541899441342,1.6145251396648044,1.3016759776536313,1.6033519553072626,1.5251396648044693,1.2793296089385475,1.681564245810056,1.547486033519553,1.458100558659218,1.4692737430167597,1.5977653631284916,1.3407821229050279,1.6256983240223464,1.541899441340782,1.4301675977653632,1.5363128491620113
beneficiary,1.2793296089385475,1.3016759776536313,1.4357541899441342,1.5977653631284916,1.0782122905027933,1.6033519553072626,1.3463687150837989,1.223463687150838,1.7430167597765363,1.329608938547486,1.3519553072625698,1.4860335195530727,1.458100558659218,1.1731843575418994,1.8100558659217878,1.3016759776536313,1.2569832402234637,1.910614525139665,1.318435754189944,1.4804469273743017,1.5698324022346368,1.547486033519553,1.2402234636871508,1.8379888268156424,1.3407821229050279,1.3072625698324023,1.988826815642458,1.3072625698324023,1.4972067039106145,1.8100558659217878,1.6480446927374302,1.3407821229050279,1.9441340782122905,1.4916201117318435,1.4692737430167597,1.9664804469273742
benefit,1.2067039106145252,1.2011173184357542,1.2849162011173185,1.4636871508379887,0.9832402234636871,1.3463687150837989,1.3575418994413408,0.8659217877094972,1.5921787709497206,1.223463687150838,1.223463687150838,1.2681564245810055,1.4692737430167597,1.0391061452513966,1.441340782122905,1.3743016759776536,0.9832402234636871,1.7039106145251397,1.318435754189944,1.312849162011173,1.4134078212290502,1.6312849162011174,1.1787709497206704,1.5865921787709498,1.5027932960893855,1.1173184357541899,1.8324022346368716,1.4078212290502794,1.3910614525139664,1.6256983240223464,1.7486033519553073,1.2960893854748603,1.664804469273743,1.770949720670391,1.3575418994413408,1.6089385474860336
benevolence,1.3743016759776536,1.4804469273743017,1.4972067039106145,1.6033519553072626,1.2737430167597765,1.5307262569832403,1.4972067039106145,1.1731843575418994,1.7318435754189945,1.3016759776536313,1.446927374301676,1.4972067039106145,1.5754189944134078,1.1899441340782122,1.6201117318435754,1.3966480446927374,1.2011173184357542,1.7374301675977655,1.2569832402234637,1.4972067039106145,1.553072625698324,1.553072625698324,1.2402234636871508,1.6983240223463687,1.441340782122905,1.2737430167597765,1.76536312849162,1.2625698324022345,1.5307262569832403,1.5698324022346368,1.4916201117318435,1.3854748603351956,1.6536312849162011,1.5027932960893855,1.3910614525139664,1.5027932960893855
benevolent,1.3463687150837989,1.4301675977653632,1.3575418994413408,1.6592178770949721,1.1229050279329609,1.4189944134078212,1.5642458100558658,1.089385474860335,1.5139664804469273,1.3575418994413408,1.324022346368715,1.312849162011173,1.6368715083798884,1.0446927374301676,1.4972067039106145,1.4245810055865922,1.094972067039106,1.6312849162011174,1.3798882681564246,1.3854748603351956,1.3407821229050279,1.6145251396648044,1.1173184357541899,1.5754189944134078,1.4134078212290502,1.2067039106145252,1.6983240223463687,1.329608938547486,1.441340782122905,1.4692737430167597,1.5865921787709498,1.2681564245810055,1.541899441340782,1.5251396648044693,1.3854748603351956,1.3743016759776536
bequeath,0.329608938547486,1.8044692737430168,2.3910614525139664,0.7597765363128491,1.5027932960893855,2.363128491620112,0.48044692737430167,1.687150837988827,2.452513966480447,0.31843575418994413,1.7486033519553073,2.4189944134078214,0.7597765363128491,1.4692737430167597,2.4022346368715084,0.5195530726256983,1.687150837988827,2.3910614525139664,0.329608938547486,1.7486033519553073,2.4245810055865924,0.7597765363128491,1.4804469273743017,2.3798882681564244,0.5307262569832403,1.6312849162011174,2.4078212290502794,0.2849162011173184,1.8491620111731844,2.3910614525139664,0.6536312849162011,1.6145251396648044,2.335195530726257,0.5586592178770949,1.5754189944134078,2.3854748603351954
betroth,1.094972067039106,1.0,1.1675977653631284,1.111731843575419,1.005586592178771,1.1675977653631284,1.089385474860335,1.0,1.1564245810055866,1.100558659217877,1.0,1.1787709497206704,1.1340782122905029,1.005586592178771,1.2122905027932962,1.1173184357541899,1.0,1.2122905027932962,1.1396648044692737,1.0,1.2569832402234637,1.1564245810055866,1.005586592178771,1.2569832402234637,1.1173184357541899,1.0,1.2122905027932962,1.1284916201117319,1.0,1.223463687150838,1.1173184357541899,1.0,1.2011173184357542,1.1173184357541899,1.0,1.2122905027932962
betrothal,1.458100558659218,1.1284916201117319,2.6983240223463687,1.4860335195530727,1.1564245810055866,2.6145251396648046,1.4245810055865922,1.1731843575418994,2.664804469273743,1.4357541899441342,1.094972067039106,2.7094972067039107,1.4636871508379887,1.1340782122905029,2.653631284916201,1.3575418994413408,1.106145251396648,2.7262569832402233,1.4245810055865922,1.094972067039106,2.7206703910614527,1.452513966480447,1.1731843575418994,2.670391061452514,1.3910614525139664,1.1731843575418994,2.7150837988826817,1.4022346368715084,1.1899441340782122,2.7039106145251397,1.452513966480447,1.2569832402234637,2.631284916201117,1.3743016759776536,1.223463687150838,2.7094972067039107
blackmail,1.6536312849162011,1.3743016759776536,1.670391061452514,1.541899441340782,1.4078212290502794,1.6256983240223464,1.5921787709497206,1.3854748603351956,1.553072625698324,1.5810055865921788,1.2849162011173185,1.6089385474860336,1.4748603351955307,1.3798882681564246,1.5642458100558658,1.5139664804469273,1.2905027932960893,1.5754189944134078,1.558659217877095,1.1955307262569832,1.6145251396648044,1.4245810055865922,1.312849162011173,1.5251396648044693,1.4804469273743017,1.2793296089385475,1.6145251396648044,1.5251396648044693,1.1787709497206704,1.7094972067039107,1.4972067039106145,1.3966480446927374,1.5083798882681565,1.4860335195530727,1.2793296089385475,1.664804469273743
bonus,1.1396648044692737,1.2681564245810055,1.2849162011173185,1.2011173184357542,1.2737430167597765,1.3016759776536313,1.2122905027932962,1.2681564245810055,1.4245810055865922,1.1396648044692737,1.324022346368715,1.3966480446927374,1.217877094972067,1.3016759776536313,1.446927374301676,1.2737430167597765,1.2513966480446927,1.5865921787709498,1.2513966480446927,1.4972067039106145,1.541899441340782,1.3575418994413408,1.5195530726256983,1.6536312849162011,1.452513966480447,1.452513966480447,1.8268156424581006,1.4078212290502794,1.770949720670391,1.7039106145251397,1.6089385474860336,1.6256983240223464,1.8100558659217878,1.6983240223463687,1.6145251396648044,1.899441340782123
